datetime,model,scene,case,northern_flow,sac_flow,sjr_flow,exports,delta_cu,ndo,dcc,smscg,sf_tidal_energy,sf_tidal_filter,x2,evap_delta,cu_flow,trp,wci,vcu,uni,rsl,old,pct,mal,cll,emm2,srv,anc,jer,sal,ppt,rri2,bdt,lps,snc,dsj,bdl,nsl2,vol,tss,sss,tms,anh,cse,oh4,rsl,vcu,mtz,god,gzl,frk,bac,hol,ori
2007-04-18,SCHISM,slr_base,5,14547.61,13519.87,1627.65,3297.69,1701.98,14579.56,0.00,0.00,2.08,6.40,81.40,353.10,-1348.88,380.35,303.77,230.25,673.61,228.95,677.97,13685.60,6612.05,3720.95,690.21,151.46,1889.45,490.55,226.14,210.54,758.71,667.79,138.62,6990.97,382.90,4598.38,3577.45,7488.51,355.39,129.47,362.43,1893.17,3720.76,263.52,228.95,230.25,9445.40,11108.49,11461.77,292.59,275.16,284.42,327.36
2007-04-19,SCHISM,slr_base,5,14534.67,13553.47,1482.11,3185.47,1486.80,14318.11,0.00,0.00,1.51,6.76,80.80,245.30,-1241.50,379.92,310.42,233.71,665.30,233.71,680.67,13811.48,6793.01,3650.09,636.38,151.67,1885.93,513.51,224.41,212.93,756.65,664.88,135.57,7074.43,384.82,4675.35,3766.13,7597.58,336.78,129.47,330.57,1892.78,3649.72,269.99,233.71,233.71,9607.38,10985.89,11507.30,288.94,275.16,285.71,339.35
2007-04-20,SCHISM,slr_base,5,14355.61,13451.35,1421.05,3039.76,1857.52,14594.42,0.00,0.00,1.19,6.78,80.40,317.20,-1540.32,407.37,313.43,233.71,654.49,233.71,680.67,13658.37,6643.46,3509.39,499.19,150.37,1797.68,507.62,218.34,212.93,744.87,670.70,129.47,7127.12,383.33,4585.14,3692.54,7513.76,322.00,129.47,285.06,1802.59,3508.83,272.14,233.71,233.71,9502.99,10744.91,11458.20,283.56,275.16,291.09,351.11
2007-04-21,SCHISM,slr_base,5,13736.96,12792.58,1449.90,4733.86,1546.54,11999.55,0.00,0.00,1.17,6.64,80.60,328.30,-1218.24,404.40,311.71,233.71,659.48,233.71,680.67,13838.34,6480.75,3346.06,430.29,150.37,1716.44,505.51,209.89,212.93,740.32,660.52,129.47,7204.76,381.20,4527.56,3836.45,7539.88,314.50,127.30,265.24,1721.17,3344.37,271.28,233.71,233.71,9360.76,10963.36,11480.63,286.57,275.16,291.52,372.03
2007-04-22,SCHISM,slr_base,5,13597.38,12361.54,1795.29,4720.62,963.18,11635.24,0.00,0.00,1.43,6.51,80.40,257.00,-706.18,344.48,308.49,229.39,660.31,246.90,669.45,14517.59,6686.09,3305.19,400.99,150.37,1831.44,511.40,220.73,212.93,740.32,657.40,129.47,7264.28,391.42,4585.33,3954.11,7628.27,303.55,127.95,260.50,1834.97,3304.44,273.44,246.90,229.39,9476.88,11251.56,11602.38,295.17,275.16,295.82,330.15
2007-04-23,SCHISM,slr_base,5,13717.79,12392.22,2357.77,2674.24,1915.68,15317.01,0.00,0.00,1.92,6.45,81.40,214.10,-1701.58,388.23,331.64,233.71,569.55,254.46,660.72,13974.42,6494.16,3190.28,329.07,150.37,1652.73,482.75,217.26,212.93,732.67,634.09,136.00,7311.90,389.72,4522.59,4145.50,7635.67,276.45,129.47,249.28,1655.70,3188.58,273.44,254.46,233.71,9352.45,11456.50,11609.85,291.09,275.16,301.19,352.39
2007-04-24,SCHISM,slr_base,5,14079.28,12992.37,2846.24,2310.03,1798.55,16414.03,0.00,0.01,2.60,6.47,82.00,381.00,-1417.55,425.20,366.06,233.71,417.99,254.46,663.01,14788.49,6842.86,3535.84,479.58,152.33,1701.86,494.77,213.14,212.93,716.74,480.64,150.37,7315.79,395.68,4709.67,4112.32,7839.25,282.48,127.73,250.36,1706.19,3534.90,274.30,254.46,233.71,9670.24,11543.47,11702.31,285.28,281.62,304.84,387.59
2007-04-25,SCHISM,slr_base,5,14848.10,13804.93,2964.72,1996.03,1494.22,17311.00,0.00,1.00,3.41,6.37,82.20,241.50,-1252.72,559.70,435.59,233.71,397.80,254.46,586.92,15463.82,7353.12,3770.05,624.71,153.63,1749.12,485.49,217.04,212.93,696.85,397.80,150.37,7281.81,400.78,4570.98,3576.70,7910.28,279.68,129.47,262.01,1753.25,3768.19,276.24,254.46,233.71,9323.18,11515.45,12008.88,280.76,290.23,305.27,444.28
2007-04-26,SCHISM,slr_base,5,15657.64,14575.86,2792.80,2037.32,1535.48,17948.60,0.00,1.00,4.17,6.48,82.20,75.20,-1460.28,523.18,428.39,233.71,376.08,267.19,475.15,15539.36,7502.63,4068.36,685.65,162.12,1761.51,466.70,214.23,213.36,675.06,377.36,150.37,7291.37,397.59,4451.69,3588.51,7766.75,281.19,129.47,286.78,1767.61,4065.20,285.71,267.19,233.71,9267.91,11933.24,12188.07,276.45,295.60,308.49,440.47
2007-04-27,SCHISM,slr_base,5,15661.28,14586.80,3027.03,2277.27,1803.99,18215.02,0.00,1.00,4.90,6.54,81.80,140.70,-1663.29,449.57,382.05,233.71,370.11,275.16,445.13,15553.87,7512.17,3963.97,677.97,161.46,1864.97,467.12,207.94,212.93,628.46,359.66,150.37,7297.92,392.27,4399.33,3396.50,7688.19,282.70,129.47,299.90,1871.43,3961.55,291.73,275.16,233.71,9008.49,11096.73,12075.35,268.48,295.82,304.84,388.44
2007-04-28,SCHISM,slr_base,5,14827.37,13793.48,3271.38,2277.11,1812.35,17633.98,0.00,1.00,5.25,6.46,82.80,368.50,-1443.85,428.17,363.50,233.71,379.49,275.16,409.28,15044.50,7151.24,3696.65,620.33,154.94,1769.77,446.61,205.56,212.93,523.39,364.35,150.37,7254.01,388.01,4210.31,2944.54,7421.90,281.62,129.47,299.90,1774.10,3693.48,296.46,275.16,233.71,8740.04,10598.31,11976.40,263.74,295.82,304.41,369.47
2007-04-29,SCHISM,slr_base,5,13785.73,12797.52,3160.21,2278.34,1606.99,16274.59,0.00,1.00,5.26,6.51,82.00,475.00,-1131.99,406.52,340.63,236.74,399.51,275.16,398.44,15950.08,7869.32,4509.71,804.06,174.29,1917.05,474.09,213.36,213.36,455.71,381.41,150.37,7217.34,388.87,4119.73,2807.31,7376.29,294.10,129.47,331.64,1920.37,4507.68,297.54,275.16,236.74,8911.67,11333.07,11777.25,262.44,295.82,304.84,346.84
2007-04-30,SCHISM,slr_base,5,12641.66,11652.41,3132.04,2308.14,1256.69,14722.25,0.00,1.00,4.98,6.39,82.00,617.20,-639.49,409.28,337.64,246.47,433.05,275.16,401.63,14858.75,7224.96,4059.45,673.82,163.86,1733.37,427.33,209.46,213.36,415.02,419.48,150.37,7166.30,384.39,3901.64,3483.68,7194.13,298.40,129.47,328.00,1738.49,4058.15,295.82,275.16,246.47,8734.64,11252.75,11997.04,258.34,295.82,302.69,346.20
2007-05-01,SCHISM,slr_base,5,11839.63,10876.74,3220.56,2303.72,1468.07,14224.55,0.00,1.00,4.46,6.32,81.80,629.90,-838.17,405.25,348.55,250.79,436.23,293.67,425.20,14474.58,7084.72,3990.36,688.76,166.68,1693.58,406.73,209.46,214.01,398.44,438.98,150.37,7120.02,376.72,3851.36,3165.90,7022.94,293.88,130.13,330.36,1698.11,3989.06,295.82,293.67,250.79,8527.08,11003.97,11531.76,258.99,295.82,295.82,357.31
2007-05-02,SCHISM,slr_base,5,11325.26,10395.10,3184.41,2312.37,668.71,12866.00,0.00,1.00,3.62,6.36,81.00,552.00,-116.71,415.65,360.72,265.03,401.84,295.82,441.74,13954.92,6790.34,3745.79,668.83,157.98,1668.53,384.18,207.07,215.31,399.29,410.98,150.37,7038.21,375.87,3823.22,3244.66,6824.52,291.09,131.00,324.58,1671.29,3743.92,295.82,295.82,265.03,8238.72,10494.52,11173.91,260.28,295.82,295.82,372.89
2007-05-03,SCHISM,slr_base,5,11226.77,10209.65,3064.44,2403.86,851.55,12738.91,0.00,1.00,2.88,6.46,79.80,458.40,-393.15,421.81,381.84,271.07,378.00,295.82,427.33,13278.45,6486.47,3576.14,634.09,155.59,1475.79,358.59,204.91,221.38,422.02,381.84,150.37,6919.35,374.38,3714.41,3224.46,6615.97,285.71,129.47,311.28,1481.16,3575.20,295.82,295.82,271.07,7814.26,10359.09,11008.58,259.21,295.82,295.60,391.42
2007-05-04,SCHISM,slr_base,5,11460.35,10377.98,2964.21,2457.16,499.66,12467.06,0.00,1.00,2.45,6.57,80.60,751.00,251.34,407.80,374.59,279.68,386.31,295.82,411.19,12882.68,6138.67,3242.01,547.75,152.76,1382.95,342.56,200.78,224.19,436.87,378.00,150.37,6763.98,370.97,3673.85,2945.49,6437.65,268.26,129.47,280.97,1385.95,3241.45,296.68,295.82,279.68,7436.39,8888.19,10769.02,255.32,295.82,295.17,380.99
2007-05-05,SCHISM,slr_base,5,11770.14,10650.09,2695.59,2458.11,1104.86,13112.48,0.00,1.00,2.31,6.62,81.40,475.30,-629.56,388.01,356.88,287.43,413.96,295.82,398.65,13098.91,6162.55,3736.82,506.98,156.03,1369.97,347.26,209.03,224.84,431.57,406.73,150.37,6589.55,366.91,3656.08,3028.25,6426.20,264.17,129.47,281.83,1371.57,3735.89,300.33,295.82,287.43,7171.62,8717.74,10604.30,254.46,295.82,286.14,364.99
2007-05-06,SCHISM,slr_base,5,12389.01,11315.35,2525.71,2451.63,1597.31,14060.40,0.00,1.00,2.62,6.81,82.40,96.70,-1500.61,378.86,348.55,292.16,398.44,295.82,405.03,14257.99,6654.16,4045.90,601.76,164.94,1476.59,363.93,214.44,228.74,418.41,401.63,150.37,6354.24,359.87,3645.79,3539.59,6454.82,259.64,129.47,280.11,1479.57,4043.67,306.13,295.82,292.16,7394.86,8900.71,10909.09,240.63,295.82,277.53,354.96
2007-05-07,SCHISM,slr_base,5,13093.81,12000.64,2596.05,2442.23,1767.67,15015.31,0.00,1.00,3.17,6.89,83.20,140.30,-1627.37,373.31,343.63,291.30,394.40,295.82,418.84,15909.78,7764.28,4344.33,840.24,172.34,1877.51,409.92,209.68,226.36,410.13,394.61,150.59,6233.62,358.38,3665.43,3664.87,6552.41,272.79,132.09,322.22,1883.58,4341.56,311.07,295.82,291.30,7795.61,9276.58,11380.01,236.96,291.95,276.45,348.97
2007-05-08,SCHISM,slr_base,5,12892.96,11863.53,2660.03,2391.70,1785.08,14946.37,0.00,1.00,3.78,6.84,84.00,454.90,-1330.18,367.13,344.06,291.73,397.59,295.82,418.84,16903.54,8621.67,4890.68,1018.34,176.68,2276.26,465.01,207.94,226.79,406.95,389.29,150.37,6226.80,355.39,3766.88,4070.77,6707.13,296.46,131.22,362.01,2285.16,4887.57,311.07,295.82,291.73,8482.55,10971.73,12289.90,237.61,290.87,275.16,350.47
2007-05-09,SCHISM,slr_base,5,11707.56,10760.23,2709.84,1957.94,1877.77,14337.23,0.00,1.00,4.28,6.86,85.60,592.80,-1284.97,404.18,354.10,292.81,411.83,295.82,402.48,17532.52,9219.72,5534.66,1142.08,193.62,2453.75,502.56,213.36,226.36,418.84,397.80,150.37,6289.56,359.23,3906.48,4337.69,6992.04,325.43,150.37,409.71,2458.94,5531.58,310.85,295.82,292.81,9265.49,12483.02,12894.94,238.47,289.80,275.16,361.15
2007-05-10,SCHISM,slr_base,5,10576.71,9773.83,2762.13,1942.50,1850.39,13246.74,0.00,1.00,4.74,6.95,85.80,737.60,-1112.79,393.76,354.32,295.82,395.04,295.82,405.88,18447.67,9985.69,6502.56,1662.21,279.25,2679.55,561.80,218.34,229.39,418.41,412.04,151.46,6371.43,360.30,4138.45,4994.13,7458.83,391.21,150.37,553.42,2686.06,6500.05,312.14,295.82,295.82,10050.91,13662.21,13612.59,243.23,283.99,275.16,360.72
2007-05-11,SCHISM,slr_base,5,9706.94,9042.89,2783.31,2307.85,1640.09,11822.49,0.00,1.00,4.75,6.86,86.00,704.90,-935.19,391.63,351.97,295.82,390.78,295.82,416.50,18071.98,9809.98,6441.94,1712.89,286.57,2676.11,537.05,220.94,237.17,416.29,397.17,150.80,6506.85,362.43,4400.62,5528.32,7637.79,446.82,150.37,635.75,2683.38,6440.51,311.92,295.82,295.82,10150.81,13588.86,13825.33,246.68,283.34,275.16,358.16
2007-05-12,SCHISM,slr_base,5,9167.53,8586.09,2802.50,2317.44,1682.83,11335.42,0.00,1.00,4.67,6.69,84.00,477.00,-1205.83,393.97,354.74,295.82,378.64,295.82,398.44,17545.55,9734.61,6287.41,1808.48,319.43,2649.70,537.26,225.92,238.04,410.13,380.13,150.37,6692.51,363.29,4677.92,5559.11,7758.29,508.67,150.37,725.85,2657.74,6285.62,312.35,295.82,295.82,10322.20,14126.02,13838.68,256.40,283.13,275.16,360.51
2007-05-13,SCHISM,slr_base,5,9390.01,8775.83,2849.83,2447.39,1859.16,11651.61,0.00,1.00,4.20,6.50,84.20,470.70,-1388.46,399.08,363.29,299.68,389.08,295.82,397.17,15972.45,8518.88,5378.34,1368.97,225.06,2242.01,478.95,221.59,243.87,418.84,379.07,150.37,6874.17,360.51,4947.91,5327.12,7502.81,419.48,146.45,581.27,2251.69,5377.07,314.93,295.82,299.68,9593.56,12429.41,13354.66,255.97,284.20,275.16,368.41
2007-05-14,SCHISM,slr_base,5,9861.20,9301.96,2894.88,2495.89,1945.59,12205.78,0.00,1.00,3.58,6.43,85.40,726.00,-1219.59,388.65,352.82,308.70,379.92,295.82,388.44,15788.66,8459.31,5444.94,1276.10,231.12,2208.69,478.95,223.54,244.95,413.11,381.41,150.37,6993.28,360.94,5126.22,4561.42,7518.35,400.78,129.47,532.01,2218.77,5443.85,314.93,295.82,308.70,9690.43,12372.91,12807.21,255.97,283.34,275.16,360.72
2007-05-15,SCHISM,slr_base,5,10272.44,9791.74,2936.23,2349.08,2020.10,12879.69,0.00,1.00,2.84,6.58,85.00,641.60,-1378.50,374.81,344.48,313.85,363.71,295.82,398.44,16668.62,9114.60,5944.26,1679.77,269.56,2355.47,497.51,234.15,244.31,398.44,373.53,150.37,7058.10,362.22,5188.89,4917.38,7676.74,509.51,129.47,705.97,2364.73,5943.00,312.57,295.82,313.85,9801.01,12560.35,12745.67,259.64,281.40,275.16,348.33
2007-05-16,SCHISM,slr_base,5,10282.23,9811.15,2921.71,2166.59,1761.04,12798.39,0.00,1.00,2.20,6.68,84.80,678.20,-1082.84,373.95,344.91,316.43,374.17,295.82,383.97,16427.94,8920.89,5659.53,1668.33,239.98,2253.43,477.47,236.52,246.90,398.44,367.13,150.37,7147.33,359.23,5139.71,5555.85,7680.44,538.94,129.47,753.96,2262.72,5658.98,313.21,295.82,316.43,9628.79,12243.81,12884.19,263.52,281.19,275.16,351.33
2007-05-17,SCHISM,slr_base,5,10605.84,10146.42,2915.62,2041.56,1750.41,13230.30,0.00,1.00,1.69,6.75,85.00,705.00,-1045.41,375.87,348.12,316.43,357.52,281.19,378.00,16175.56,8897.76,5638.73,1599.76,220.51,2168.35,471.77,238.04,247.33,398.44,363.07,150.37,7247.28,359.02,5155.74,5329.85,7575.71,536.63,138.83,745.90,2176.50,5638.73,315.14,281.19,316.43,9414.60,11936.80,12736.59,266.54,280.97,275.16,351.75
2007-05-18,SCHISM,slr_base,5,11166.00,10677.47,3046.30,2051.95,1670.00,13830.34,0.00,1.00,1.30,6.88,84.60,544.70,-1125.30,370.54,341.92,318.14,357.52,275.16,378.00,16458.76,9045.15,5746.98,1576.20,216.61,2184.46,474.09,241.71,249.92,383.76,357.52,150.37,7305.70,361.79,5240.03,5516.72,7549.41,531.17,150.37,714.26,2192.99,5747.16,314.50,275.16,318.14,9257.34,11816.73,12629.06,274.08,280.54,275.16,344.91
2007-05-19,SCHISM,slr_base,5,11874.98,11297.60,3168.45,2055.66,1699.34,14687.12,0.00,1.00,1.12,6.93,84.80,732.10,-967.24,371.39,344.48,319.00,360.94,275.16,373.74,16256.51,8908.02,5560.37,1470.82,209.24,1989.34,463.95,239.12,250.14,378.00,357.52,150.37,7301.46,361.15,5271.68,5808.17,7508.46,502.56,150.37,674.85,1997.34,5560.01,314.07,275.16,319.00,8977.22,11783.01,12584.77,277.74,280.54,275.16,347.26
2007-05-20,SCHISM,slr_base,5,12730.21,12175.31,3168.04,3145.26,1564.01,14317.01,0.00,1.00,1.12,6.98,84.40,579.00,-985.01,360.51,342.56,322.22,365.63,275.16,358.80,16433.84,9061.13,5699.29,1512.95,212.28,1985.24,463.32,246.25,250.57,378.00,369.26,150.37,7346.75,365.85,5328.39,5847.31,7511.99,493.50,150.37,636.38,1993.04,5698.39,313.43,275.16,322.22,9118.76,12388.94,12630.23,279.25,278.60,275.16,345.13
2007-05-21,SCHISM,slr_base,5,13267.75,12696.80,3152.36,4257.59,1488.56,13651.08,0.00,1.00,1.42,7.11,84.00,783.60,-704.96,350.26,335.50,329.72,357.52,275.16,376.51,16292.12,8753.45,5558.20,1385.75,228.30,1837.91,452.96,237.61,254.03,378.00,357.52,150.37,7402.63,367.98,5425.34,6005.82,7536.71,465.43,150.37,554.25,1845.17,5557.29,310.42,275.16,329.72,9409.75,12939.96,12321.12,279.68,275.16,277.96,337.00
2007-05-22,SCHISM,slr_base,5,14056.42,13473.37,3144.60,4290.00,1359.76,14270.78,0.00,1.00,1.98,6.95,82.80,440.10,-919.66,345.13,331.22,322.00,354.53,275.16,375.66,16370.38,8492.68,5339.11,1153.99,205.34,2074.11,480.43,236.74,247.33,378.00,356.45,150.37,7399.81,366.49,5542.44,5917.24,7674.10,389.08,150.37,466.91,2084.22,5337.30,309.13,275.16,322.00,9190.94,11508.32,12341.54,270.85,275.16,284.20,333.14
2007-05-23,SCHISM,slr_base,5,15663.84,15119.86,3050.80,4571.02,1441.26,15584.87,0.00,1.00,2.52,6.80,83.00,304.60,-1136.66,353.25,335.71,330.36,348.33,275.16,367.34,15694.79,8073.77,4694.99,825.45,170.81,1962.00,474.73,232.85,247.76,378.00,353.89,151.89,7342.15,359.23,5647.23,5540.09,7558.77,318.79,150.37,324.36,1972.74,4693.16,310.64,275.16,330.36,9269.30,10915.06,12581.07,262.01,275.16,291.30,341.49
2007-05-24,SCHISM,slr_base,5,16895.64,16411.95,2918.97,4620.35,1478.58,16672.83,0.00,1.00,3.35,6.58,82.60,526.50,-952.08,346.41,332.07,331.43,372.03,275.16,367.34,16879.18,8504.56,4733.52,917.06,162.77,2320.14,510.77,225.49,247.12,378.00,344.06,153.63,7287.12,367.98,5664.23,4879.88,7843.12,308.49,150.37,325.22,2328.83,4730.03,308.92,275.16,331.43,9594.42,11873.81,12922.16,260.50,280.76,299.04,334.64
2007-05-25,SCHISM,slr_base,5,17012.00,16561.37,3091.07,4386.31,1271.08,16987.84,0.59,1.00,4.06,6.16,82.00,592.50,-678.58,345.34,330.57,337.00,398.44,275.16,370.33,15995.80,7982.14,4523.70,726.26,161.46,2025.03,490.97,226.14,248.20,374.81,383.54,150.37,7277.56,371.18,5534.48,4382.91,7893.06,302.69,150.37,309.13,2028.92,4522.78,310.42,275.16,337.00,9916.47,12601.11,13050.59,263.74,294.74,299.90,334.43
2007-05-26,SCHISM,slr_base,5,16710.74,16333.58,3258.19,4370.39,1110.36,16708.90,1.00,1.00,4.60,5.88,81.80,659.10,-451.26,348.12,336.57,337.00,428.60,285.06,395.04,14917.21,7068.39,4048.87,607.60,169.94,1595.61,419.90,214.01,251.44,363.50,408.43,150.37,7317.38,368.62,5340.38,3689.74,7855.78,286.35,166.25,296.68,1598.97,4047.94,316.43,285.06,337.00,9612.39,12103.75,12636.80,264.17,295.82,298.40,340.63
2007-05-27,SCHISM,slr_base,5,16269.35,15892.39,3175.81,4318.90,816.71,15942.98,1.00,1.00,4.92,5.97,82.20,660.00,-156.71,363.07,345.13,337.00,453.17,295.82,420.96,14791.31,6811.17,3780.50,636.17,183.85,1494.08,388.23,206.86,251.22,358.16,440.26,149.72,7381.77,365.63,5200.72,3210.30,7830.10,281.19,161.90,309.78,1498.65,3779.01,316.86,295.82,337.00,9287.67,11349.57,11961.00,265.68,295.82,295.82,354.32
2007-05-28,SCHISM,slr_base,5,15903.74,15499.61,3137.63,4296.73,1004.20,15748.84,1.00,1.00,5.03,6.24,83.20,968.80,-35.40,374.17,354.10,337.00,445.13,295.82,450.63,15277.60,7164.89,4144.20,741.15,192.76,1640.09,381.84,210.33,247.12,368.41,458.46,150.37,7425.08,367.13,5032.66,2972.08,7800.01,291.52,150.37,333.57,1643.85,4142.90,318.14,295.82,337.00,9247.64,11195.20,11749.11,265.89,295.82,295.82,363.93
2007-05-29,SCHISM,slr_base,5,15735.33,15409.59,3156.97,4318.33,717.11,15291.08,1.00,1.00,4.54,6.31,83.00,977.80,260.69,385.67,362.43,337.00,433.90,295.82,461.20,16108.54,7801.95,4797.49,981.32,221.38,1745.77,382.90,213.79,243.44,385.25,435.17,151.89,7449.82,368.19,4746.54,3316.68,7768.86,327.36,136.66,401.21,1748.73,4796.58,320.07,295.82,337.00,9290.27,11719.44,12065.71,266.75,295.82,295.60,373.53
2007-05-30,SCHISM,slr_base,5,15836.26,15510.85,3145.19,4304.38,337.30,15014.36,0.52,1.00,3.98,6.17,81.80,771.00,433.70,401.21,376.08,337.43,451.05,295.82,444.28,15258.60,7441.69,4649.28,1031.54,220.51,1551.64,354.53,212.49,239.55,409.28,439.62,161.46,7456.36,368.19,4475.27,3978.65,7611.16,369.47,134.48,481.69,1554.21,4648.91,320.93,295.82,337.43,9057.48,11900.06,12151.41,264.38,295.82,291.09,386.52
2007-05-31,SCHISM,slr_base,5,16314.51,16011.92,3118.49,4279.87,475.42,15628.55,0.00,1.00,3.48,6.08,81.40,635.90,160.48,406.95,377.36,349.40,476.42,295.82,462.68,13963.75,6631.32,4004.67,819.69,192.54,1357.59,337.64,212.93,239.55,432.20,460.36,171.25,7434.63,365.21,4394.72,3773.79,7371.16,357.31,129.47,451.90,1360.18,4004.11,329.72,295.82,349.40,8594.63,11287.30,11617.49,262.01,295.82,284.63,388.44
2007-06-01,SCHISM,slr_base,5,16517.45,16299.97,3102.28,4214.34,484.86,15890.25,0.00,1.00,3.06,6.45,82.40,543.20,58.34,405.03,379.92,357.52,462.90,295.82,486.75,13871.88,6563.66,3840.36,714.26,174.94,1414.87,339.14,215.31,238.04,439.20,481.06,171.25,7357.54,362.43,4408.73,3243.52,7206.71,320.93,137.31,380.35,1419.06,3839.62,335.07,295.82,357.52,8475.21,10849.49,11153.81,260.07,295.82,284.42,389.08
2007-06-02,SCHISM,slr_base,5,16149.38,15970.68,3098.86,4171.43,617.19,15694.01,0.66,1.00,2.85,6.76,81.40,573.30,-43.89,411.19,382.69,357.52,455.28,295.82,478.53,15007.93,7162.58,4258.78,823.39,189.93,1615.39,370.97,220.51,235.44,439.20,459.51,161.68,7192.18,356.24,4368.15,3358.11,7350.11,315.36,162.55,373.53,1618.95,4258.04,334.43,295.82,357.52,8464.90,11001.58,11223.47,258.99,293.02,280.97,395.25
2007-06-03,SCHISM,slr_base,5,15733.32,15540.15,3152.62,4188.49,539.35,15236.80,1.00,1.00,2.79,6.40,80.80,557.80,18.45,428.81,398.44,357.52,443.86,295.82,473.25,13933.08,6473.42,4015.26,752.31,178.64,1402.51,352.39,198.18,233.50,449.36,444.28,150.37,7074.96,353.89,4124.74,3885.07,7240.37,296.68,167.12,337.64,1404.50,4014.15,336.35,295.82,357.52,8171.80,11064.85,11413.84,257.91,293.02,277.96,411.19
2007-06-04,SCHISM,slr_base,5,15544.47,15348.88,3174.35,3056.18,477.38,16140.02,1.00,1.00,3.00,6.44,82.00,901.10,423.72,429.87,396.53,363.07,459.51,295.82,470.93,13264.88,6140.64,3586.82,710.11,189.93,1287.73,327.15,193.62,233.06,459.51,457.61,150.37,7063.07,352.61,4104.90,3763.89,7152.12,274.30,152.76,311.92,1290.54,3586.26,342.35,295.82,363.07,8316.10,11077.64,11251.90,256.62,293.88,277.31,401.63
2007-06-05,SCHISM,slr_base,5,15476.34,15331.65,3099.88,1937.34,136.68,16775.56,0.44,1.00,3.26,6.61,79.80,655.30,518.62,438.14,400.57,373.31,479.79,295.82,483.17,14807.88,7024.54,3855.46,925.44,213.14,1782.16,370.11,205.12,225.71,459.51,465.43,150.37,7074.07,354.32,4240.10,3570.14,7380.53,285.06,159.07,343.84,1784.91,3855.65,342.77,295.82,373.31,8646.79,11330.18,11588.97,258.77,293.24,275.81,408.22
2007-06-06,SCHISM,slr_base,5,14192.37,13951.25,2983.70,1935.79,342.90,15583.18,0.00,1.00,3.22,6.56,78.80,500.00,157.10,454.01,425.20,376.08,490.34,295.82,478.10,12869.40,5935.62,3300.85,694.57,185.16,1287.33,316.43,199.27,233.93,459.51,486.12,150.37,7055.79,351.75,3984.79,3470.16,7234.35,290.01,152.98,339.78,1290.94,3298.97,353.46,295.82,376.08,8173.55,11542.46,11002.09,256.18,297.75,278.39,430.93
2007-06-07,SCHISM,slr_base,5,13081.80,12844.18,3137.83,1952.86,747.78,15014.55,0.00,1.00,3.59,6.50,78.00,487.80,-259.98,462.68,436.65,378.43,474.73,295.82,509.93,12770.22,5684.11,2953.85,514.35,175.81,1265.06,316.21,202.95,233.93,459.51,502.56,155.15,7016.55,348.55,3946.30,2618.10,6989.20,252.73,150.37,272.57,1269.48,2953.28,359.02,295.82,378.43,7853.32,10130.87,10441.05,254.46,298.18,278.60,443.01
2007-06-08,SCHISM,slr_base,5,12907.68,12681.04,3312.91,1982.80,1033.85,15271.64,0.00,1.00,3.84,6.17,76.80,468.50,-565.35,475.36,451.26,380.77,469.24,295.82,504.04,12224.22,5300.95,2707.47,441.53,171.68,1141.88,305.27,206.86,237.17,462.90,462.26,166.68,6973.03,343.20,3800.47,2359.91,6709.62,243.87,152.76,254.03,1146.73,2706.90,370.11,295.82,380.77,7426.50,9492.27,9939.72,254.46,302.26,278.82,457.61
2007-06-09,SCHISM,slr_base,5,13068.85,12872.56,3439.20,1958.93,1186.33,15735.44,0.66,1.00,3.65,5.94,76.60,517.10,-669.23,490.76,465.01,383.76,491.60,295.82,486.75,11609.00,4805.74,2484.91,359.87,168.64,983.97,287.00,207.07,244.31,479.79,482.54,171.25,6879.51,334.21,3600.68,2094.92,6435.68,233.06,159.51,235.66,987.22,2485.10,381.63,295.82,383.76,7074.25,9017.53,9434.84,254.46,305.05,278.82,469.66
2007-06-10,SCHISM,slr_base,5,13114.88,12972.70,3700.11,2006.89,1197.99,16006.09,1.00,1.00,3.42,5.86,76.40,552.70,-645.29,494.13,468.81,383.54,493.29,295.82,496.24,11625.63,4801.52,2365.31,381.41,172.77,941.57,274.30,204.26,245.60,479.79,477.26,171.25,6753.46,334.00,3378.44,1969.62,6175.84,225.06,156.90,228.95,943.41,2364.54,390.57,295.82,383.54,6763.62,8363.86,9132.13,254.46,306.99,278.60,470.08
2007-06-11,SCHISM,slr_base,5,12909.92,12720.35,3709.50,2084.88,1345.92,15880.47,0.34,1.00,3.07,5.96,77.00,340.80,-1005.12,494.13,473.46,386.10,566.41,297.32,506.56,11544.32,4708.39,2304.68,369.26,173.20,879.82,265.03,202.95,247.98,479.79,573.32,171.25,6534.37,332.07,3129.21,1820.45,5933.63,227.22,150.37,234.58,882.08,2304.87,400.14,297.32,386.10,6477.53,8008.48,8847.65,254.46,308.92,278.39,474.52
2007-06-12,SCHISM,slr_base,5,11767.36,11557.41,3399.73,2084.91,1623.41,14705.58,0.00,1.00,2.79,6.19,77.80,242.50,-1380.91,496.24,478.74,396.95,515.61,316.43,564.10,12081.77,5002.90,2415.05,374.81,169.73,945.65,265.24,208.59,247.76,480.43,524.02,171.25,6215.68,324.15,2927.24,1826.34,5697.85,226.57,157.77,233.50,947.69,2413.89,407.58,316.43,396.95,6331.13,7783.64,8884.54,254.46,309.56,278.82,482.32
