datetime,model,scene,case,sac_flow,sjr_flow,exports,cu_flow,ndo,dcc,smscg,vern_ec,sf_tidal_energy,sf_tidal_filter,northern_flow,anc,anh,bac,bdl,bdt,bet,cll,cse,dsj,emm2,frk,god,gys,gzl,hll,hol2,ibs,jer,mal,mtz,nsl2,obi,oh4,old,pct,ppt,rri2,rsl,sal,snc,srv,sss,tms,trp,tss,uni,vol,x2
2008-01-09,RMA,base,5,31348.00,1811.25,1027.60,-7011.89,34044.18,0.00,0.00,670.00,4.07,3.25,31891.52,1229.40,1229.40,707.42,9245.15,850.01,717.66,1505.41,1505.41,941.60,382.97,675.43,11194.98,9164.26,10814.29,701.38,701.26,10273.48,717.93,4063.14,10796.38,3007.89,710.06,784.18,1106.42,7174.92,467.01,712.54,1328.11,352.75,6207.78,213.42,143.35,430.07,952.90,503.77,1028.31,10568.53,74.51
2008-01-10,RMA,base,5,35504.00,1985.00,6670.50,-5310.63,36475.82,0.00,0.00,620.00,3.71,3.12,36074.68,974.62,974.62,706.29,8874.11,814.09,692.74,941.95,941.95,904.90,305.88,642.79,10307.69,9667.39,9545.99,686.89,686.13,10090.10,660.01,2788.35,9991.91,2365.11,709.81,770.41,1144.09,5328.64,456.78,760.34,1279.87,326.35,7540.52,180.14,156.10,366.20,936.00,437.17,1005.17,10260.85,71.26
2008-01-11,RMA,base,5,31780.00,2158.75,6894.50,-2527.48,32225.71,0.00,0.00,569.88,3.36,3.17,32346.06,788.69,788.69,693.71,8565.49,758.00,660.93,634.18,634.18,861.32,252.03,606.32,9184.91,9859.69,8087.92,665.10,663.73,10010.00,611.71,1950.08,9004.39,1781.66,697.17,753.27,1138.01,4096.90,439.55,792.30,1199.63,308.64,8552.86,174.24,176.16,320.04,936.81,386.48,805.40,9961.94,68.33
2008-01-12,RMA,base,5,28324.00,2332.50,4806.60,-1908.09,28294.65,0.00,0.00,618.04,3.09,3.27,28865.65,666.85,666.85,678.68,8246.94,700.80,629.52,501.63,501.63,822.64,228.33,573.68,8099.26,9457.18,6857.38,643.98,641.87,9795.09,570.37,1518.54,8064.17,1365.50,682.09,742.49,1100.25,3431.78,425.24,807.11,1135.54,302.31,8909.92,184.47,183.62,302.00,922.50,366.60,694.34,9602.35,66.57
2008-01-13,RMA,base,5,26684.00,2121.67,4811.60,-739.61,25260.69,0.00,0.00,648.92,2.72,3.24,27230.00,595.01,595.01,664.28,7864.63,672.09,602.91,419.34,419.34,792.32,223.83,547.39,7243.63,8789.49,5947.47,623.64,620.70,9446.45,532.08,1183.17,7349.21,1094.67,667.87,729.85,1036.37,2811.34,418.71,805.97,1091.03,295.42,8934.50,192.23,180.00,292.35,871.65,362.09,671.25,9240.16,65.27
2008-01-14,RMA,base,5,26852.00,1985.00,4830.60,106.40,24472.33,0.00,0.00,700.42,2.68,2.95,27403.31,550.13,550.13,648.87,7434.20,667.06,579.43,365.66,365.66,766.11,220.94,526.80,6569.51,8120.66,5294.20,603.85,600.22,9054.21,500.82,922.89,6785.46,903.38,652.78,714.05,936.47,2245.74,415.66,791.39,1056.68,286.90,8857.33,192.74,175.92,282.30,827.41,352.95,670.95,8917.22,64.28
2008-01-15,RMA,base,5,25780.00,1854.58,4809.60,429.39,21637.07,0.00,0.00,734.63,2.53,2.88,26346.36,510.98,510.98,630.39,7050.13,670.92,555.46,341.68,341.68,736.99,214.89,507.22,5915.95,7467.64,4630.34,583.50,579.84,8586.12,478.08,821.03,6191.89,804.78,634.55,698.07,859.54,2028.32,408.43,772.04,1026.41,283.29,8661.29,190.50,182.59,268.93,780.51,337.45,696.61,8523.27,63.07
2008-01-16,RMA,base,5,26134.11,1131.80,4922.63,752.31,21083.25,0.00,0.00,740.54,2.47,3.06,26657.24,478.53,478.53,604.08,6720.60,685.69,533.10,336.04,336.04,704.07,206.92,476.87,5426.06,6772.03,4222.85,558.55,555.26,8037.31,461.74,866.45,5713.99,780.62,608.43,677.61,818.34,2159.07,396.02,755.14,991.71,284.86,8315.50,192.33,190.96,252.39,736.91,320.99,728.70,8042.97,63.16
2008-01-17,RMA,base,5,24801.17,1021.02,4741.63,957.33,20412.53,0.00,0.00,777.33,2.43,3.26,25284.31,454.25,454.25,578.84,6398.96,697.55,509.75,333.42,333.42,674.54,202.14,445.77,5172.28,6162.83,4141.06,529.35,525.02,7526.24,446.38,953.55,5440.67,748.77,583.23,663.36,798.20,2386.95,384.62,742.27,961.70,289.31,7890.10,198.00,203.56,249.35,711.44,315.73,744.33,7594.33,63.85
2008-01-18,RMA,base,5,23439.18,944.68,3723.63,925.73,18851.04,0.00,0.00,781.71,2.49,3.25,23898.58,436.95,436.95,559.59,6093.15,705.28,486.36,333.07,333.07,647.01,204.44,434.54,5054.98,5745.06,4103.68,509.38,505.47,7073.54,431.18,1014.40,5304.13,706.93,564.27,648.61,790.19,2520.05,372.77,732.65,939.07,291.57,7518.74,206.32,217.39,253.38,699.13,315.60,755.74,7240.06,64.43
2008-01-19,RMA,base,5,22087.64,897.52,3854.63,833.95,16908.00,0.00,0.00,823.04,2.49,3.05,22529.92,426.20,426.20,544.83,5824.34,712.53,470.90,322.83,322.83,627.74,211.43,430.11,4949.83,5499.26,3973.57,497.28,493.68,6727.04,416.95,954.07,5185.62,699.72,549.64,636.00,789.54,2362.82,369.11,724.11,920.75,290.74,7230.97,217.45,226.54,259.54,690.55,317.44,775.37,7023.16,64.47
2008-01-20,RMA,base,5,21023.32,848.02,4473.63,746.08,15446.58,0.00,0.00,838.83,2.69,3.34,21452.12,411.81,411.81,525.02,5619.70,718.93,456.71,351.96,351.96,601.53,221.59,422.89,4835.05,5301.98,3910.20,483.72,481.20,6370.53,407.97,1122.11,5002.15,742.28,529.70,616.62,791.75,2718.49,361.38,717.07,902.82,300.43,6932.04,227.26,231.25,259.21,672.34,310.99,793.12,6701.50,64.25
2008-01-21,RMA,base,5,19751.98,833.47,4895.63,561.86,14431.61,0.00,0.00,869.29,2.75,3.34,20090.48,406.19,406.19,506.42,5427.34,724.16,445.33,392.33,392.33,581.62,231.55,415.45,4872.56,5115.80,4022.69,472.03,470.29,6075.83,398.66,1288.07,4978.66,771.50,510.77,596.36,797.33,3010.37,354.25,712.16,890.29,306.12,6626.72,234.56,231.31,267.57,652.59,314.06,812.50,6435.31,66.09
2008-01-22,RMA,base,5,18550.18,884.37,4718.63,-123.81,13982.10,0.00,0.00,879.29,2.65,3.22,18888.41,401.30,401.30,499.55,5232.83,732.89,439.68,371.60,371.60,584.18,241.00,411.85,4902.47,4998.10,4025.61,465.15,462.94,5928.67,390.81,1164.78,4976.07,760.45,504.32,591.95,807.84,2759.39,356.28,706.05,904.75,303.81,6286.95,239.85,230.38,277.69,651.15,318.40,839.23,6339.66,65.37
2008-01-23,RMA,base,5,17345.43,888.54,4702.63,-1900.89,14116.33,0.00,0.00,904.92,2.67,3.27,17755.38,394.19,394.19,493.26,5052.59,753.81,433.19,378.05,378.05,592.26,249.65,405.39,4852.02,4818.06,3921.87,456.62,453.80,5779.46,386.29,1197.20,4868.48,747.70,499.14,591.84,842.49,2830.04,357.51,701.65,963.20,307.35,5726.24,242.84,234.29,281.51,660.01,314.05,912.70,6170.40,65.07
2008-01-24,RMA,base,5,18348.71,900.92,5216.63,-4049.35,17348.63,0.00,0.00,891.50,2.55,3.35,18901.83,392.08,392.08,492.33,4870.40,793.62,419.23,397.23,397.23,593.28,256.16,400.85,4794.59,4619.51,3864.63,453.87,451.24,5585.28,381.89,1289.24,4751.92,732.09,499.57,594.44,913.57,3019.19,356.14,701.61,1033.96,304.77,5122.52,246.83,229.97,286.85,687.91,313.56,1035.34,5943.87,65.71
2008-01-25,RMA,base,5,19248.88,965.00,5291.63,-5290.92,19089.52,0.00,0.00,854.33,2.36,3.32,20150.07,390.57,390.57,501.16,4629.92,843.16,407.30,378.02,378.02,591.20,261.38,406.04,4699.96,4406.37,3686.76,459.41,457.33,5408.41,378.46,1196.95,4623.60,635.48,509.70,600.98,983.22,2831.91,354.89,705.68,1094.62,297.88,4526.13,251.11,236.72,293.15,725.58,316.15,1071.86,5784.71,65.65
2008-01-26,RMA,base,5,20039.33,1665.74,6104.63,-5952.65,24219.49,0.00,0.00,792.50,2.20,3.03,20767.58,379.87,379.87,517.76,4330.24,897.84,409.72,338.84,338.84,604.43,267.52,412.68,4471.89,4141.11,3396.05,465.59,461.36,5247.12,378.11,942.50,4417.80,570.75,527.27,620.12,1049.77,2284.15,359.31,714.41,1136.89,300.61,3970.05,257.73,252.20,298.26,769.03,317.66,1035.72,5676.43,64.68
2008-01-27,RMA,base,5,20749.51,1982.44,2954.63,-6519.71,29204.88,0.00,0.00,504.04,2.12,2.97,25399.32,366.96,366.96,542.30,4027.97,895.80,417.02,312.74,312.74,620.61,272.73,413.53,4105.52,3941.75,2990.77,475.74,468.50,5057.18,379.15,693.80,4080.27,510.05,552.38,656.45,1106.77,1714.48,371.01,732.72,1164.99,308.62,3711.18,271.13,252.19,300.26,837.16,318.39,947.44,5486.79,63.02
2008-01-28,RMA,base,5,21368.24,3700.35,3484.73,-6013.58,33056.57,0.00,0.00,396.38,2.06,2.93,30261.12,360.87,360.87,547.87,3793.20,696.15,419.11,306.28,306.28,614.83,278.46,407.65,3713.75,3789.51,2716.53,473.18,465.95,4850.59,378.67,579.56,3732.21,486.56,557.67,668.30,1108.82,1401.01,381.04,776.14,1165.47,314.68,3600.29,283.07,236.12,302.44,878.89,321.70,650.82,5224.29,62.07
2008-01-29,RMA,base,5,21924.91,4339.34,6751.62,-4961.15,27717.08,0.00,0.00,350.00,2.18,2.51,25555.08,368.83,368.83,545.38,3500.08,469.71,422.82,300.90,300.90,615.42,286.41,409.13,3375.43,3609.50,2375.53,470.18,463.13,4660.22,375.75,426.87,3483.28,465.51,554.12,666.25,1033.45,889.34,399.51,808.31,1144.13,312.90,3556.56,280.86,186.37,306.73,824.72,329.55,457.40,5060.21,59.95
2008-01-30,RMA,base,5,29048.91,4239.71,6971.62,-3718.22,32187.86,0.00,0.00,402.46,2.37,2.45,31047.41,366.68,366.68,530.24,3302.72,415.68,418.48,306.53,306.53,600.05,284.41,406.68,2971.31,3449.17,2021.16,463.08,457.44,4423.12,374.68,411.76,3103.84,465.98,538.12,657.07,963.54,869.78,409.65,703.53,1103.39,309.38,3609.54,248.25,141.09,299.75,722.99,325.28,423.53,4779.44,58.08
2008-01-31,RMA,base,5,39003.76,4016.87,6650.62,-2818.28,40497.66,0.00,0.00,419.42,2.59,2.61,40426.98,364.12,364.12,511.29,3144.64,439.34,411.53,301.99,301.99,580.78,254.73,402.71,2683.08,3246.58,1855.95,455.05,450.80,4121.65,370.63,431.57,2823.86,456.36,518.15,643.46,905.77,951.31,408.81,576.76,1039.19,283.13,3663.55,196.97,133.61,269.05,687.52,307.45,449.44,4415.24,58.37
2008-02-01,RMA,base,5,39155.71,4658.28,6597.62,-1692.66,59066.16,0.00,0.00,412.58,3.14,2.79,61129.45,356.31,356.31,492.13,2963.05,451.08,405.43,265.24,265.24,560.16,201.33,397.39,2472.47,2989.08,1723.43,448.76,445.76,3792.63,361.82,412.42,2618.95,406.58,498.22,621.07,872.91,915.02,394.87,518.46,919.56,255.71,3617.69,182.35,143.72,220.39,666.28,274.00,456.17,4059.77,58.89
2008-02-02,RMA,base,5,39319.51,4308.49,8247.32,-2765.61,38662.66,0.00,0.00,405.50,3.87,2.92,39987.25,342.02,342.02,478.38,2743.48,435.44,399.72,223.88,223.88,544.92,182.22,390.27,2248.84,2747.00,1562.49,443.18,440.98,3487.35,350.15,372.36,2409.13,329.61,483.58,595.95,770.68,845.98,381.58,498.58,833.44,242.38,3553.96,183.14,161.20,213.93,645.72,265.49,438.23,3758.37,58.12
2008-02-03,RMA,base,5,39506.66,3687.80,8231.82,-2587.00,59208.20,0.00,0.00,469.43,4.89,3.10,61326.03,322.03,322.03,472.49,2519.41,429.57,392.86,213.63,213.63,520.38,186.62,383.11,2034.77,2482.21,1443.01,441.94,440.51,3183.64,341.03,367.58,2200.85,268.65,477.47,575.23,688.22,881.25,363.84,490.31,785.19,245.56,3372.97,186.09,182.06,215.00,618.46,260.21,441.50,3458.54,57.94
2008-02-04,RMA,base,5,36729.70,3708.80,8225.72,-3101.56,36686.52,0.00,0.00,577.54,5.67,3.07,38356.70,310.72,310.72,461.30,2275.24,477.14,396.94,213.23,213.23,512.64,197.42,372.63,1864.51,2247.54,1338.67,428.57,426.34,2923.37,333.88,354.82,2029.00,235.08,465.83,556.33,596.33,845.20,364.42,485.56,741.15,256.33,3174.42,196.74,190.81,225.71,605.44,261.80,507.45,3218.61,58.05
2008-02-05,RMA,base,5,35958.66,3158.09,8313.62,-2796.44,37831.44,0.00,0.00,636.25,5.90,2.87,39227.35,307.43,307.43,455.66,2056.46,564.85,389.84,221.51,221.51,514.95,211.81,361.87,1704.65,2084.65,1209.00,416.64,413.30,2728.29,330.33,340.92,1846.35,224.74,460.63,555.77,607.19,789.34,380.68,484.18,704.41,260.62,3016.42,201.49,179.07,239.64,619.24,270.31,597.54,3031.48,57.19
2008-02-06,RMA,base,5,36097.70,3013.19,7183.52,-2512.28,36183.21,0.00,0.00,635.58,5.54,2.95,37850.01,300.68,300.68,449.70,1893.08,630.91,376.55,230.49,230.49,500.48,215.97,357.79,1572.81,1922.21,1120.85,411.02,407.83,2523.19,326.91,362.36,1676.66,224.21,454.68,552.74,690.42,860.06,378.52,493.80,673.42,261.55,2867.32,195.98,170.89,240.27,644.14,267.67,648.98,2798.06,57.24
2008-02-07,RMA,base,5,35997.56,3024.57,7025.42,-1857.46,35017.08,0.00,0.00,590.50,4.96,3.00,37265.56,294.61,294.61,441.04,1759.17,649.20,368.71,231.99,231.99,485.10,210.85,355.20,1519.39,1773.25,1095.22,405.79,402.56,2337.80,322.42,379.27,1581.60,228.37,445.42,543.98,749.84,924.09,369.24,516.67,646.37,258.70,2703.63,187.73,162.41,234.02,648.43,260.21,648.76,2596.43,58.05
2008-02-08,RMA,base,5,37077.12,3366.08,6963.62,-1103.38,35503.69,0.00,0.00,578.38,4.06,2.92,38124.23,291.55,291.55,435.72,1636.87,625.16,363.73,226.17,226.17,476.22,203.03,352.62,1471.80,1680.65,1055.50,401.65,398.16,2207.72,317.88,344.92,1515.04,230.89,439.74,536.08,760.07,820.57,365.93,551.69,623.64,249.69,2563.23,178.65,162.90,226.64,645.05,254.20,616.42,2472.67,58.21
2008-02-09,RMA,base,5,36236.79,3283.43,6923.12,-570.00,33825.71,0.00,0.00,453.63,3.23,2.81,37153.89,288.81,288.81,429.77,1525.21,576.87,359.07,217.06,217.06,470.72,193.37,349.70,1381.92,1623.04,969.11,398.39,394.79,2115.28,313.44,298.91,1427.58,229.89,433.40,527.84,736.50,661.22,364.51,588.03,607.67,241.21,2448.42,176.82,177.53,218.03,631.17,247.86,562.39,2384.22,57.42
2008-02-10,RMA,base,5,32960.74,3306.35,7014.72,-382.17,30246.08,0.00,0.00,541.08,2.55,2.91,33418.22,283.13,283.13,423.37,1435.33,512.72,353.88,210.37,210.37,463.87,188.48,345.15,1297.49,1558.33,895.73,394.70,391.18,2020.03,308.34,284.67,1342.53,227.71,426.90,517.75,687.01,628.05,358.28,605.22,592.18,239.78,2329.40,185.97,196.78,214.11,607.52,245.51,507.09,2270.60,56.85
2008-02-11,RMA,base,5,29424.22,3189.76,6693.82,-349.29,26801.29,0.00,0.00,735.92,2.17,2.91,30204.75,279.60,279.60,417.61,1358.00,546.36,349.36,207.80,207.80,457.13,192.43,339.96,1263.95,1482.23,884.07,390.67,387.21,1924.84,303.70,285.86,1305.61,227.58,421.06,508.48,618.29,650.71,351.40,599.92,576.28,242.38,2206.77,199.91,211.22,216.59,583.35,248.03,590.80,2164.78,57.08
2008-02-12,RMA,base,5,27387.90,2965.40,6775.62,-274.60,23918.02,0.00,0.00,783.42,1.95,2.96,28128.62,277.39,277.39,412.41,1296.27,676.83,344.76,210.64,210.64,449.44,201.69,334.63,1287.08,1416.26,936.87,385.71,382.32,1831.47,300.43,305.91,1311.94,231.45,415.84,500.79,612.74,742.62,344.18,579.71,559.96,247.81,2090.30,212.14,219.17,223.35,579.27,251.93,726.50,2062.51,57.41
2008-02-13,RMA,base,5,25405.64,2767.61,7283.72,-260.48,21308.56,0.00,0.00,821.83,1.97,3.05,25822.29,275.19,275.19,401.03,1252.58,763.83,342.35,216.94,216.94,441.58,211.31,326.48,1384.13,1380.34,1082.99,373.47,369.92,1750.86,298.51,355.94,1378.61,240.40,404.27,486.40,679.66,923.99,338.94,565.78,537.11,255.02,1985.87,220.38,226.31,228.40,626.23,254.16,788.97,1974.25,58.46
2008-02-14,RMA,base,5,23562.91,3059.37,7374.92,-242.19,23574.60,0.00,0.00,847.33,2.15,3.11,24239.32,275.86,275.86,385.21,1222.71,806.61,339.74,226.14,226.14,438.28,219.09,310.82,1549.16,1398.04,1285.80,350.99,347.34,1707.43,298.02,427.89,1501.61,249.67,388.72,472.51,736.82,1142.76,350.33,576.00,513.01,263.03,1906.44,227.05,233.35,235.99,676.87,258.37,824.71,1920.08,59.63
2008-02-15,RMA,base,5,22100.75,2549.02,3799.42,-485.89,17929.01,0.00,0.00,882.42,2.45,3.16,22487.75,276.57,276.57,378.12,1215.78,838.42,327.47,237.87,237.87,429.64,225.82,307.05,1764.65,1479.94,1493.19,342.15,338.92,1690.33,296.28,517.55,1653.11,253.39,382.23,473.48,796.70,1388.02,351.69,605.85,507.93,267.66,1851.46,233.53,242.31,243.02,668.61,263.80,854.36,1872.77,60.30
2008-02-16,RMA,base,5,21855.60,2433.14,7426.82,-431.37,17874.19,0.00,0.00,908.50,2.82,3.16,22233.60,277.06,277.06,366.89,1230.67,861.65,320.21,253.18,253.18,418.68,232.53,308.99,2007.49,1614.22,1771.24,340.55,338.58,1710.86,294.78,633.17,1830.42,266.02,370.58,460.03,842.52,1683.32,340.31,633.21,504.71,272.28,1825.11,240.54,247.74,247.93,636.19,266.28,883.62,1868.51,61.51
2008-02-17,RMA,base,5,21502.42,2382.94,7057.02,-568.20,17129.32,0.00,1.00,945.42,3.20,3.23,21864.42,280.34,280.34,361.29,1227.88,887.88,317.83,277.28,277.28,409.37,239.34,309.90,2285.07,1787.71,2097.28,339.87,338.32,1772.75,294.19,785.04,2022.43,267.36,364.46,448.96,875.12,2044.50,331.64,654.44,500.72,277.08,1826.05,247.27,247.72,253.36,610.90,268.77,912.34,1886.66,62.53
2008-02-18,RMA,base,5,21174.24,2280.40,7519.32,-550.30,17111.15,0.00,1.00,974.71,3.47,3.21,21526.09,287.36,287.36,359.07,1099.38,915.79,317.44,308.05,308.05,402.36,246.43,310.43,2539.64,1974.65,2457.45,339.18,337.73,1863.78,294.47,938.07,2159.89,257.99,362.01,438.80,902.58,2358.94,326.94,673.80,496.86,280.70,1837.24,251.30,247.54,259.18,604.44,271.98,943.56,1895.80,63.60
2008-02-19,RMA,base,5,20428.59,2045.99,7078.72,-633.93,17150.78,0.00,1.00,998.29,3.56,3.20,20775.73,294.70,294.70,358.99,938.89,944.02,317.76,334.38,334.38,399.94,252.40,311.25,2749.39,2139.88,2738.83,338.94,337.52,1964.89,295.59,1042.65,2264.87,274.21,361.97,435.89,927.65,2552.90,324.58,690.64,491.73,283.19,1841.21,253.33,246.75,263.58,590.12,274.73,972.39,1881.21,64.25
2008-02-20,RMA,base,5,21554.43,1993.93,6138.02,-1277.24,18870.53,0.00,1.00,1025.04,3.67,2.95,21901.43,298.80,298.80,362.72,787.68,971.52,319.24,335.73,335.73,407.29,256.67,313.58,2775.93,2242.54,2790.79,340.55,338.96,2043.51,298.33,992.65,2222.75,300.84,366.05,442.55,956.95,2410.38,326.82,708.93,492.94,284.42,1836.18,254.92,246.43,267.69,605.92,277.86,996.81,1841.75,64.32
2008-02-21,RMA,base,5,20747.86,1946.26,6135.22,-1136.68,17708.01,0.00,1.00,1029.17,3.60,2.84,21343.39,302.98,302.98,367.75,689.62,997.13,319.80,331.77,331.77,411.93,259.75,316.41,2695.18,2269.55,2715.72,344.91,343.14,2092.23,301.42,963.27,2128.32,310.73,371.33,450.95,984.26,2346.29,327.30,726.65,496.73,285.35,1808.38,256.39,242.41,271.04,613.73,280.84,1020.44,1771.28,63.87
2008-02-22,RMA,base,5,20207.11,1920.91,6551.42,-1565.61,16947.75,0.00,1.00,964.33,3.29,2.98,20843.11,309.09,309.09,371.87,638.38,1016.85,321.34,344.40,344.40,409.15,262.06,319.92,2659.56,2246.70,2690.42,350.48,349.04,2113.80,303.56,1053.95,2089.95,316.40,375.59,454.88,1007.25,2539.31,323.08,739.47,501.93,287.67,1772.01,256.44,238.31,272.62,617.03,281.90,1027.24,1694.70,63.93
2008-02-23,RMA,base,5,20993.72,2271.52,7215.02,-1892.11,18384.52,0.00,1.00,948.08,2.95,3.12,21663.61,314.17,314.17,372.95,607.66,1010.07,323.96,367.96,367.96,412.34,263.35,322.39,2698.03,2216.87,2766.82,352.03,350.57,2119.51,305.59,1149.43,2110.40,337.87,376.80,451.45,1028.59,2725.94,321.20,753.98,511.55,289.29,1745.95,254.92,236.79,273.16,609.57,282.92,993.90,1634.09,64.78
2008-02-24,RMA,base,5,19953.52,2524.86,7275.82,-2137.71,18238.51,0.00,1.00,943.21,2.60,3.11,20548.28,317.83,317.83,378.60,579.08,973.55,324.00,354.59,354.59,412.77,262.85,327.32,2661.24,2199.56,2779.21,357.05,355.66,2121.94,307.58,1133.53,2072.00,352.77,383.13,460.05,1027.36,2717.36,321.04,775.59,521.74,287.98,1731.27,253.39,234.53,273.76,619.30,284.43,960.80,1581.59,64.67
2008-02-25,RMA,base,5,20014.73,2598.11,6805.42,-2354.72,18998.71,0.00,1.00,806.17,2.16,3.01,20822.77,316.92,316.92,380.43,546.54,939.07,330.21,339.26,339.26,421.90,261.33,328.94,2581.81,2178.64,2790.40,358.30,356.59,2118.06,310.21,1001.37,1962.17,349.76,385.29,465.37,1001.49,2372.28,323.59,807.37,524.18,289.21,1719.07,252.28,230.65,272.34,650.88,284.88,932.26,1535.26,64.63
2008-02-26,RMA,base,5,20916.14,2760.28,6610.02,-2507.41,23991.32,0.00,1.00,739.67,1.91,2.96,25175.42,311.13,311.13,381.91,522.87,865.42,335.09,312.70,312.70,436.57,258.80,329.62,2416.27,2139.39,2616.36,357.17,355.09,2102.40,313.18,752.16,1820.59,337.57,387.26,474.82,984.22,1842.15,330.55,847.39,523.20,287.24,1680.01,251.13,223.55,270.66,728.79,288.61,841.60,1487.63,62.99
2008-02-27,RMA,base,5,24263.81,2423.43,6284.92,-1671.96,24627.61,0.00,1.00,667.38,1.90,2.96,26470.36,309.55,309.55,382.96,524.07,779.17,336.47,302.33,302.33,439.88,256.01,330.18,2313.07,2087.97,2504.76,356.09,354.12,2079.11,315.30,694.80,1752.04,315.46,388.32,480.94,952.57,1727.44,334.61,869.08,518.01,286.87,1631.14,247.18,195.32,268.63,727.27,289.27,763.35,1450.93,62.40
2008-02-28,RMA,base,5,31887.16,2517.53,5771.22,-1596.93,31249.58,0.00,1.00,523.08,2.18,2.84,32647.61,309.95,309.95,382.13,523.51,714.19,337.53,294.65,294.65,437.86,251.35,330.86,2256.29,2040.38,2447.52,355.15,353.46,2051.22,316.39,664.70,1715.01,300.72,387.18,480.00,892.56,1649.16,337.60,871.42,503.90,279.97,1581.55,226.90,159.23,264.47,729.36,287.88,684.10,1424.44,61.96
2008-02-29,RMA,base,5,38236.68,3335.79,5345.62,-1281.85,38149.45,0.00,1.00,504.92,2.79,2.87,38901.90,309.58,309.58,381.20,529.54,605.34,337.81,286.54,286.54,431.86,234.25,331.15,2247.37,2006.14,2399.24,354.51,353.01,2023.66,315.87,653.23,1731.13,285.06,385.90,478.77,829.98,1627.70,337.27,859.79,489.92,262.41,1523.29,191.39,146.78,246.24,695.23,277.41,574.96,1400.53,61.47
2008-03-01,RMA,base,5,38743.72,3428.27,5203.22,-483.52,39084.66,0.00,1.00,554.57,3.84,2.94,39360.39,307.04,307.04,380.89,543.27,537.97,338.15,273.00,273.00,423.32,203.81,330.14,2266.82,1996.78,2350.05,353.45,352.03,2003.53,312.78,654.54,1754.38,267.11,385.14,479.03,752.45,1634.82,334.54,833.11,481.73,246.87,1488.87,170.18,157.12,221.88,649.99,261.46,545.13,1394.81,61.33
2008-03-02,RMA,base,5,36746.88,3229.20,4020.62,72.09,36833.14,0.00,1.00,667.88,5.14,2.96,37362.55,300.43,300.43,378.41,542.98,568.10,337.87,251.56,251.56,416.91,186.11,325.27,2232.19,1992.21,2224.34,349.24,347.55,1987.82,307.88,635.55,1716.85,243.45,382.23,481.11,671.47,1600.34,339.93,781.67,473.28,243.74,1457.09,172.47,178.37,210.44,616.57,249.93,591.65,1387.33,61.37
2008-03-03,RMA,base,5,33212.38,3055.69,3519.62,92.19,34170.42,0.00,1.00,746.46,6.28,3.01,34150.18,289.00,289.00,381.22,532.85,647.95,332.61,239.89,239.89,408.96,188.30,321.06,2114.02,1936.98,2042.54,347.42,345.10,1951.15,302.12,637.07,1630.70,219.21,385.10,489.89,635.95,1621.89,347.14,719.83,464.54,246.33,1412.65,186.53,197.89,217.47,627.36,249.92,679.97,1351.15,60.84
2008-03-04,RMA,base,5,28979.59,3071.41,2776.42,421.90,29871.86,0.00,1.00,813.04,6.96,3.11,29867.32,278.82,278.82,385.70,522.71,728.68,326.88,248.31,248.31,396.87,199.78,319.76,2056.26,1841.02,1972.31,349.01,346.36,1887.47,296.97,712.15,1594.29,212.52,389.68,496.60,663.09,1814.35,344.65,684.26,458.14,252.66,1370.75,201.30,214.71,227.10,637.08,252.72,757.85,1307.67,61.32
2008-03-05,RMA,base,5,25622.38,2730.20,2478.12,473.13,25547.63,0.00,1.00,939.54,6.87,2.96,26452.38,275.73,275.73,389.92,487.71,800.48,324.38,256.17,256.17,389.31,212.99,320.35,2026.71,1768.19,1959.45,350.19,347.06,1827.30,294.27,715.03,1558.67,219.32,393.93,503.49,721.31,1809.34,350.76,670.30,454.13,259.49,1330.64,214.66,222.94,236.55,662.78,257.12,833.35,1260.44,61.85
2008-03-06,RMA,base,5,22530.23,2586.54,2994.92,572.40,20945.71,0.00,1.00,993.46,6.21,2.87,23327.23,274.82,274.82,391.91,448.89,886.13,322.42,258.49,258.49,383.82,223.96,320.92,1941.61,1706.52,1887.79,351.85,348.35,1775.52,293.64,677.09,1490.53,226.53,395.88,503.37,777.70,1720.91,360.72,673.15,450.61,266.17,1283.64,224.44,221.45,244.40,677.93,261.20,927.22,1202.41,61.41
2008-03-07,RMA,base,5,20634.09,2523.91,4228.82,671.03,17886.14,0.00,1.00,1055.13,5.19,2.80,21124.71,275.26,275.26,388.98,422.32,964.86,320.53,268.07,268.07,377.60,231.47,320.66,1887.05,1643.77,1853.16,352.34,348.96,1723.98,293.31,695.33,1450.42,235.13,392.70,491.73,843.98,1764.43,364.02,687.84,446.13,271.68,1239.74,228.46,219.61,248.62,671.21,263.46,995.57,1150.12,61.69
2008-03-08,RMA,base,5,18830.54,2420.05,4924.62,771.61,15241.35,0.00,1.00,1030.00,4.09,2.93,19290.74,275.95,275.95,381.69,404.39,1017.37,319.53,278.22,278.22,372.02,235.28,320.33,1890.54,1599.11,1900.27,350.84,347.84,1679.80,292.88,741.42,1460.04,244.96,384.99,474.91,919.93,1889.79,362.78,709.00,443.34,275.11,1204.19,229.12,219.79,249.61,665.36,264.37,1039.26,1109.70,61.84
