datetime,model,scene,case,northern_flow,sac_flow,sjr_flow,exports,delta_cu,ndo,dcc,smscg,sf_tidal_energy,sf_tidal_filter,x2,evap_delta,cu_flow,trp,wci,vcu,uni,rsl,old,pct,mal,cll,emm2,srv,anc,jer,sal,ppt,rri2,bdt,lps,snc,dsj,bdl,nsl2,vol,tss,sss,tms,anh,cse,mrz,oh4,rsl,vcu,mtz,god,gzl,frk,bac,hol,ori
2010-04-16,SCHISM,franks,7,34359.56,31011.41,4345.44,1519.08,994.63,38180.55,0.00,1.00,3.46,3.26,64.80,120.40,1115.03,474.30,462.05,524.23,395.89,316.43,446.82,5555.16,1254.22,299.90,173.64,184.50,281.19,231.77,213.14,323.08,472.40,391.21,154.28,2202.68,327.15,639.08,216.61,2088.89,202.74,156.68,184.29,281.19,299.90,13943.25,519.40,316.43,524.23,2504.90,3058.20,3738.88,271.07,393.55,299.25,458.88
2010-04-17,SCHISM,franks,7,33650.84,30142.32,4504.38,1537.36,1381.79,37999.66,0.00,1.00,3.44,3.28,61.80,110.70,1492.49,445.97,426.48,511.61,376.30,316.43,405.67,4575.83,884.74,240.20,172.34,187.54,262.66,228.09,215.74,332.93,436.87,371.61,150.37,2083.84,325.43,558.03,201.44,1984.46,202.09,150.37,185.37,262.66,240.20,12477.62,509.72,316.43,511.61,2248.40,2768.20,3219.55,271.93,403.97,306.77,423.30
2010-04-18,SCHISM,franks,7,32070.76,28368.17,4652.81,1537.34,1608.43,36794.67,0.00,1.00,3.40,3.37,61.80,263.90,1872.33,416.29,396.53,501.72,367.34,328.22,385.67,3867.00,671.53,217.91,171.25,192.97,247.98,228.52,216.83,340.21,399.72,363.93,150.37,2005.72,325.00,509.09,192.54,1893.76,202.52,150.37,187.54,247.98,217.69,12080.25,490.76,328.22,501.72,1961.42,2370.71,2625.38,275.16,414.59,315.14,393.34
2010-04-19,SCHISM,franks,7,30371.52,26467.71,4686.39,1556.26,1487.15,34988.80,0.00,1.00,3.19,3.52,61.60,392.80,1879.95,398.44,382.48,489.50,366.27,337.00,385.46,3642.05,603.43,220.29,173.42,193.84,241.71,228.09,220.73,333.14,378.00,359.87,150.37,1873.20,314.07,494.98,191.24,1737.11,201.22,153.41,186.46,241.50,219.86,11791.82,476.63,337.00,489.50,1699.49,2097.65,2185.81,275.16,415.23,317.07,380.99
2010-04-20,SCHISM,franks,7,29174.77,24816.28,4846.25,1528.30,917.42,33410.14,0.00,1.00,2.90,3.47,58.60,307.10,1224.52,384.18,378.00,471.56,388.01,337.00,378.00,3440.30,540.83,220.08,176.68,197.53,233.50,227.87,225.49,332.29,378.00,378.43,150.37,1746.36,303.77,444.07,193.62,1630.02,202.52,148.63,187.54,233.50,220.08,11034.33,458.88,337.00,471.56,1437.98,1883.58,1871.43,283.77,419.90,318.79,378.00
2010-04-21,SCHISM,franks,7,29202.70,24389.05,5193.84,1548.42,516.08,33364.20,0.00,1.00,2.49,3.12,58.00,193.70,709.78,381.41,383.54,435.59,386.52,337.00,388.23,1599.45,315.79,194.71,174.29,206.21,228.09,235.23,218.78,363.71,376.51,390.36,150.37,1775.87,313.64,362.01,194.27,1700.28,216.18,138.18,193.84,228.09,194.71,7824.82,422.45,337.00,435.59,1098.83,1546.28,1481.56,294.10,444.28,333.36,384.39
2010-04-22,SCHISM,franks,7,30443.27,25881.60,5216.52,1551.34,1168.70,35277.15,0.00,1.00,2.25,3.14,59.00,136.90,1305.60,397.17,393.55,406.31,357.52,337.00,390.14,1208.33,260.93,192.10,178.86,209.68,219.43,238.69,222.46,373.95,394.83,359.23,150.37,1862.03,323.08,347.26,192.10,1518.91,217.48,159.51,197.53,219.43,192.10,8205.27,404.18,337.00,406.31,928.91,1157.22,1073.73,295.82,462.68,346.41,392.06
2010-04-23,SCHISM,franks,7,31748.43,27931.44,5279.72,1560.28,1416.38,36884.25,0.00,1.00,2.37,3.03,59.80,180.90,1597.28,383.12,368.41,395.25,357.52,337.85,368.41,1533.31,246.90,192.10,192.10,220.08,223.11,241.93,217.26,373.53,381.20,357.52,150.37,1676.62,322.65,345.77,192.10,1310.37,222.46,157.33,202.95,223.11,192.10,9635.70,399.51,337.85,395.25,754.58,950.34,832.44,295.82,472.83,354.10,364.14
2010-04-24,SCHISM,franks,7,31928.12,28751.83,5523.32,1523.75,1444.32,37372.01,0.00,0.99,2.63,2.84,59.80,179.50,1623.82,377.15,358.16,392.27,351.33,357.52,361.15,1959.94,243.44,192.10,192.10,217.91,225.71,246.47,222.03,369.90,361.36,351.75,150.37,1436.99,322.43,331.64,192.10,1166.09,226.79,155.59,206.64,225.71,192.10,9835.32,397.17,357.52,392.27,627.83,803.44,712.81,295.82,472.19,359.23,358.38
2010-04-25,SCHISM,franks,7,29773.65,26899.93,5720.76,1576.67,1710.71,35628.46,0.00,0.00,3.07,2.89,60.60,338.10,2048.81,373.10,354.96,382.69,322.22,367.34,349.83,2064.37,252.73,206.64,192.10,210.98,230.04,249.71,225.27,365.85,357.52,323.93,150.37,1184.84,323.08,346.20,192.10,1066.03,227.65,150.15,206.64,230.04,206.64,9678.35,386.52,367.34,382.69,607.18,693.74,719.85,295.82,471.98,368.83,354.32
2010-04-26,SCHISM,franks,7,27393.96,24633.39,5758.70,1596.37,2011.87,33568.16,0.00,0.00,3.60,3.09,61.60,352.10,2363.97,356.03,337.85,375.44,316.43,378.00,326.29,2796.44,319.43,212.93,192.10,198.83,229.82,251.65,232.63,350.68,344.70,316.43,150.37,990.68,314.93,383.12,194.27,927.89,225.92,141.88,204.47,229.82,212.93,11006.53,376.51,378.00,375.44,655.32,682.12,823.81,299.68,467.76,368.83,335.71
2010-04-27,SCHISM,franks,7,27167.60,24433.55,5680.65,1567.19,1304.18,32585.24,0.00,0.00,4.18,3.28,61.00,535.70,1839.88,335.28,319.43,363.93,321.15,378.00,316.43,3825.64,549.64,212.93,192.10,192.76,231.98,251.22,238.47,337.64,323.50,318.79,150.37,844.76,305.27,413.53,207.73,866.91,222.24,132.30,203.17,231.98,212.93,12189.59,366.06,378.00,363.93,758.50,789.64,1080.41,311.71,458.03,369.26,319.43
2010-04-28,SCHISM,franks,7,27852.31,24273.89,5562.19,1550.30,1105.90,32970.09,0.00,0.00,4.68,3.14,60.20,536.50,1642.40,329.07,319.22,350.47,323.08,383.54,316.43,3359.65,577.50,210.11,187.76,180.16,233.71,251.44,230.68,336.78,316.43,317.29,150.37,901.52,305.91,433.90,212.93,1020.17,225.71,129.47,200.35,233.71,210.11,10373.32,353.04,383.54,350.47,866.91,974.60,1230.92,321.36,456.13,371.39,319.22
2010-04-29,SCHISM,franks,7,28973.45,25320.92,5478.88,1538.64,1362.63,34276.32,0.00,0.00,4.70,2.82,57.40,454.80,1817.43,327.79,318.57,340.85,325.22,398.23,325.65,2513.22,498.98,209.89,175.60,176.68,235.66,256.40,222.03,341.28,316.43,320.93,145.80,1101.67,306.13,454.01,212.93,1196.12,223.33,129.47,195.36,235.66,209.68,8328.53,344.91,398.23,340.85,919.10,1046.36,1212.02,330.57,452.96,373.74,319.00
2010-04-30,SCHISM,franks,7,31203.26,27547.72,5268.85,1564.56,1655.10,36562.65,0.00,0.00,4.36,2.62,57.20,343.10,1998.20,332.07,325.86,337.00,343.84,406.95,332.72,1779.16,376.30,192.32,171.25,175.16,238.69,259.64,220.51,344.70,321.79,334.86,144.71,1267.47,314.07,478.53,205.56,1261.45,218.99,129.04,194.49,238.69,192.32,6725.31,339.99,406.95,337.00,868.35,988.65,993.13,334.64,441.95,373.53,327.36
2010-05-01,SCHISM,franks,7,33877.28,30404.06,5150.52,1646.90,2216.79,39597.69,0.00,0.00,3.87,2.67,56.20,350.40,2567.19,335.71,334.43,337.00,353.89,422.45,350.04,1578.70,342.35,185.59,171.25,170.38,239.55,259.85,217.91,334.64,328.65,344.91,143.19,1244.79,311.28,517.93,195.58,1176.98,213.79,112.06,189.72,239.55,185.59,6669.14,339.99,422.45,337.00,780.58,898.86,795.41,335.07,435.17,373.10,334.00
2010-05-02,SCHISM,franks,7,33650.75,30294.59,5190.04,1652.83,2260.96,39448.91,0.00,0.00,3.30,2.67,56.80,204.80,2465.76,356.67,354.53,337.00,347.26,439.20,357.52,1150.37,297.75,181.25,163.64,159.94,240.42,259.85,215.53,334.00,349.40,337.00,137.96,1189.27,317.29,536.84,192.10,1183.43,206.42,113.37,181.46,240.42,181.25,6319.49,342.35,439.20,337.00,697.47,806.12,646.58,337.00,430.51,366.06,356.45
2010-05-03,SCHISM,franks,7,32420.74,29037.14,5156.98,1678.84,2504.31,38403.18,0.00,0.00,2.60,2.67,58.40,359.10,2863.41,351.97,351.11,337.00,337.00,443.43,351.11,897.77,251.22,169.51,150.37,152.54,239.55,257.26,204.26,328.65,350.04,337.00,132.52,1146.12,320.50,550.27,186.68,1113.40,204.04,108.58,179.07,239.55,169.73,6497.37,347.26,443.43,337.00,606.77,701.20,530.12,337.00,423.51,372.25,347.05
2010-05-04,SCHISM,franks,7,30768.44,27365.86,4927.61,1805.26,2311.77,36202.56,0.00,0.00,1.94,2.69,58.80,551.30,2863.07,353.04,337.00,337.00,309.13,459.51,349.40,956.84,224.84,167.12,150.37,151.67,239.77,255.32,204.26,320.93,338.50,313.85,129.47,1089.53,320.29,547.96,174.94,1032.35,194.06,108.58,171.03,239.77,167.12,7235.77,354.53,459.51,337.00,533.06,612.40,436.23,337.00,416.08,376.51,338.28
2010-05-05,SCHISM,franks,7,29889.88,26446.40,5358.44,1693.50,1848.43,35403.24,0.00,0.00,1.52,2.66,58.20,546.20,2394.63,341.28,322.43,337.00,293.02,459.51,323.72,1011.44,215.53,163.64,148.19,148.84,238.47,249.49,198.62,314.07,329.93,295.60,129.47,1020.98,319.22,543.77,171.25,963.39,184.72,108.58,162.77,238.47,163.64,8213.15,354.10,459.51,337.00,492.87,533.90,383.33,337.00,416.08,376.72,318.79
2010-05-06,SCHISM,franks,7,30500.10,27041.54,5729.09,1748.63,1854.61,36335.17,0.00,0.00,1.24,2.65,59.20,489.80,2344.41,325.43,300.33,337.00,271.50,459.51,297.54,805.88,209.03,155.81,130.78,149.06,233.71,243.23,196.88,316.43,306.99,273.00,129.47,965.43,329.29,541.04,171.25,949.93,191.89,108.58,155.15,233.71,155.81,7682.38,346.62,459.51,337.00,474.73,494.13,329.93,337.00,415.44,373.31,299.68
2010-05-07,SCHISM,franks,7,30304.10,26922.57,5845.21,1854.33,1942.41,36237.39,0.00,0.00,1.16,2.70,60.00,487.60,2430.01,305.70,275.37,337.00,254.46,459.51,278.82,1196.92,200.13,150.37,130.13,143.84,233.50,241.50,183.64,305.91,287.00,254.46,129.47,899.07,322.00,539.57,169.29,861.99,200.13,117.94,152.33,233.50,150.37,9013.36,339.14,459.51,337.00,452.11,434.96,298.61,343.20,414.59,373.74,273.22
2010-05-08,SCHISM,franks,7,28938.89,25798.91,5840.83,2519.11,1784.23,34044.84,0.00,0.00,1.27,2.77,59.60,424.40,2208.63,280.76,260.50,332.93,243.44,459.51,262.23,1784.91,201.00,150.37,131.43,144.27,230.47,237.61,186.46,295.39,268.69,245.39,129.47,808.59,313.85,536.84,163.42,768.20,189.50,120.55,145.58,230.47,150.37,10609.60,354.74,459.51,332.93,439.62,387.16,328.00,349.62,415.65,374.38,256.62
2010-05-09,SCHISM,franks,7,27761.19,24687.69,5950.63,2000.06,1787.17,33498.93,0.00,0.00,1.50,2.80,59.40,434.50,2221.67,274.51,253.59,319.43,248.63,459.51,257.05,1754.63,207.07,150.37,131.87,149.06,230.68,236.09,178.64,293.67,254.46,241.71,129.47,748.59,312.57,527.39,154.07,716.53,191.24,123.16,151.24,230.47,150.37,9937.83,344.91,459.51,319.43,455.92,405.67,415.65,338.92,412.26,375.87,250.36
2010-05-10,SCHISM,franks,7,26417.26,23434.19,6125.54,1415.98,909.57,32036.38,0.00,0.00,1.99,2.74,58.00,334.40,1243.97,263.30,250.57,288.72,247.12,459.51,253.81,1710.53,210.33,150.37,131.65,152.76,229.60,236.31,188.20,293.45,251.22,245.39,129.47,700.79,311.07,520.03,150.37,690.42,184.29,118.16,154.94,229.60,150.37,9154.16,296.03,459.51,288.72,481.69,465.43,447.67,337.00,408.22,377.36,251.22
2010-05-11,SCHISM,franks,7,25799.84,22823.88,5999.70,994.57,1404.44,32209.41,0.00,0.00,2.51,2.60,58.80,208.60,1613.04,262.87,254.46,262.23,239.12,459.51,249.28,1392.53,218.56,152.54,147.10,154.07,228.74,236.52,183.64,302.26,254.46,235.66,129.47,687.72,318.57,511.82,150.37,759.12,192.32,120.33,167.77,228.74,152.76,7511.11,264.17,459.51,262.23,484.43,490.55,434.32,337.00,403.54,378.22,254.46
2010-05-12,SCHISM,franks,7,25336.49,22488.80,5794.27,1065.42,1872.76,31938.10,0.00,0.00,3.15,2.62,60.20,220.30,2093.06,260.07,252.95,254.46,245.60,459.51,251.00,1620.42,223.54,151.24,150.37,154.28,217.91,232.42,188.20,301.19,244.31,241.93,129.47,726.06,319.86,508.67,150.37,786.55,188.85,129.47,166.47,217.91,151.24,8596.72,255.54,459.51,254.46,460.36,462.26,407.80,337.00,390.99,376.72,252.30
2010-05-13,SCHISM,franks,7,25006.35,22226.26,5617.09,1025.12,2008.44,31606.76,0.00,0.00,3.81,2.77,60.80,272.30,2280.74,257.48,252.08,254.46,251.22,459.51,254.46,2588.73,265.46,156.90,150.37,154.50,212.93,225.49,192.32,294.96,241.06,241.93,129.47,752.52,313.21,512.25,150.37,786.76,185.81,129.47,165.81,212.93,156.90,10276.03,256.18,459.51,254.46,466.70,455.71,467.33,335.71,380.56,374.17,251.22
2010-05-14,SCHISM,franks,7,24069.18,21375.66,5223.23,1033.07,1984.45,30243.79,0.00,0.00,4.33,2.81,60.80,314.80,2299.25,260.93,254.46,254.46,244.52,443.64,254.46,3283.65,364.99,162.55,150.37,154.28,208.38,223.54,194.49,287.64,253.16,241.71,129.47,787.79,307.20,521.50,150.37,816.61,185.37,129.47,166.47,208.38,162.55,10644.52,256.83,443.64,254.46,537.89,505.72,635.96,337.00,368.62,373.95,254.46
2010-05-15,SCHISM,franks,7,23353.29,20722.40,4884.38,1657.37,2062.35,28642.65,0.00,0.00,4.59,2.80,61.00,531.20,2593.55,259.85,253.59,254.46,254.46,439.20,255.11,3226.56,426.69,170.81,151.46,154.28,210.76,223.11,200.13,283.99,252.73,254.03,129.47,867.73,302.48,530.75,156.90,891.70,187.33,129.47,167.77,210.76,170.81,10119.35,256.62,439.20,254.46,657.19,628.25,821.34,344.70,358.16,368.62,252.30
2010-05-16,SCHISM,franks,7,22423.50,19810.97,4888.26,1576.18,2016.94,27752.52,0.00,0.00,4.53,2.90,61.00,266.90,2283.84,258.77,254.46,254.46,257.70,439.20,259.64,3369.75,515.40,185.81,154.28,153.41,212.49,222.89,205.34,274.73,248.63,254.46,129.47,925.85,291.09,547.33,165.81,918.29,186.46,116.85,167.99,212.49,185.81,10697.89,262.23,439.20,254.46,799.94,854.61,986.41,354.10,354.96,362.22,254.46
2010-05-17,SCHISM,franks,7,22350.50,19742.47,4706.57,1180.57,1190.32,27066.82,0.00,0.00,4.28,3.08,60.40,297.20,1487.52,260.93,256.83,254.46,266.75,439.20,266.54,3272.92,504.25,192.32,155.15,151.24,212.93,224.19,199.70,274.30,254.46,263.74,129.47,998.62,299.68,569.34,171.25,1038.04,187.11,108.58,168.42,212.93,192.32,11265.18,261.15,439.20,254.46,881.87,1015.70,1052.04,350.68,349.62,356.88,260.07
2010-05-18,SCHISM,franks,7,22670.23,20048.04,4399.82,1028.79,1310.57,27351.83,0.00,0.00,3.73,2.97,60.20,382.80,1693.37,266.32,263.30,254.46,276.24,439.20,274.94,2752.28,427.96,174.29,151.89,141.88,212.93,227.01,192.97,274.73,254.46,275.16,129.47,1152.78,299.90,590.47,176.68,1141.68,194.06,108.58,172.12,212.93,174.29,10349.48,261.15,439.20,254.46,862.81,903.57,1014.68,350.04,335.07,349.62,263.95
2010-05-19,SCHISM,franks,7,23002.83,20470.15,4312.64,1052.39,1280.81,27543.89,0.00,0.00,3.00,2.82,59.80,557.00,1837.81,279.68,275.16,254.46,275.16,439.20,283.77,2494.99,373.74,171.68,151.24,139.27,212.93,230.47,189.93,274.94,274.08,275.16,129.47,1219.46,301.83,604.26,177.55,1149.55,191.67,108.58,168.20,212.93,171.47,9998.77,273.22,439.20,254.46,809.20,885.56,887.20,344.48,330.57,350.68,275.16
2010-05-20,SCHISM,franks,7,23370.84,20907.26,4321.71,1700.66,1273.73,27265.62,0.00,0.00,2.44,2.66,60.40,720.30,1994.03,281.19,275.16,259.21,275.16,439.20,294.53,2134.91,319.00,161.46,150.37,137.31,212.93,231.55,191.24,274.51,275.16,275.16,129.47,1207.59,301.40,615.74,171.25,1124.72,192.32,113.37,167.12,212.93,161.46,9115.64,275.16,439.20,259.21,746.52,829.97,754.58,341.49,326.08,349.83,275.16
2010-05-21,SCHISM,franks,7,23374.29,20962.98,4401.68,2109.80,1094.84,26761.02,0.00,0.00,2.14,2.65,59.40,553.70,1648.54,282.48,275.16,262.66,273.00,439.20,297.75,2203.07,324.79,165.16,150.37,134.92,212.71,223.76,200.35,260.07,282.05,271.07,129.47,1138.65,278.82,625.54,171.25,989.67,184.94,120.12,157.77,212.71,165.16,10166.10,277.10,439.20,262.66,727.50,814.14,722.74,335.50,335.07,348.33,275.16
2010-05-22,SCHISM,franks,7,23395.62,21193.18,4370.02,2607.36,703.19,25861.47,0.00,0.00,2.23,2.69,60.20,664.00,1367.19,288.07,275.16,270.42,259.85,439.20,293.45,1735.34,284.42,159.72,141.66,136.66,212.06,225.92,182.55,260.28,277.53,259.85,129.47,1041.69,284.42,618.04,171.25,998.82,190.15,114.89,160.59,212.06,159.72,8725.58,294.31,439.20,270.42,739.70,778.10,772.95,335.71,340.85,345.34,275.16
2010-05-23,SCHISM,franks,7,23468.39,21458.57,4806.99,1905.61,941.74,27311.51,0.00,0.00,2.61,2.70,60.20,303.10,1244.84,285.49,275.16,275.16,254.46,435.17,277.74,2289.60,332.50,157.98,132.30,136.66,210.76,223.54,194.06,248.84,275.16,254.46,129.47,968.49,282.48,612.19,171.25,987.63,184.07,111.85,152.98,210.76,158.20,9735.99,295.82,435.17,275.16,760.16,780.16,798.50,334.21,346.20,340.85,275.16
2010-05-24,SCHISM,franks,7,23155.18,21253.69,5262.73,1672.84,593.06,27338.12,0.00,0.00,3.36,2.73,60.40,159.70,752.76,288.29,272.14,275.16,240.63,418.84,274.08,2534.31,371.82,158.64,133.61,133.18,209.89,224.41,179.29,248.20,275.16,241.28,129.47,941.77,293.02,611.78,163.86,1020.98,187.11,114.02,159.29,209.89,158.85,9957.63,293.02,418.84,275.16,763.87,799.12,824.63,333.36,342.35,337.21,270.63
2010-05-25,SCHISM,franks,7,23150.20,21415.78,5100.31,1838.03,237.91,26650.39,0.00,0.00,4.19,2.91,61.20,254.70,492.61,265.24,249.06,275.16,233.71,391.63,245.82,2963.26,377.79,155.37,132.09,133.61,209.68,220.94,177.33,250.14,262.01,233.71,129.47,1003.09,296.89,616.78,156.90,1086.29,185.81,108.58,157.98,209.68,155.37,11104.40,288.72,391.63,275.16,780.37,798.91,857.89,317.93,338.50,333.57,247.33
2010-05-26,SCHISM,franks,7,23407.16,21683.42,4936.16,4347.38,395.13,24391.06,0.00,0.00,4.70,3.07,61.60,311.70,706.83,251.22,241.50,275.16,236.31,368.19,235.88,3829.35,510.98,160.81,131.87,132.96,209.68,218.34,182.55,241.06,239.12,233.71,129.47,1113.19,289.80,633.67,150.37,1142.69,177.55,108.58,155.81,209.68,160.38,11995.35,306.77,368.19,275.16,852.35,840.45,1035.60,315.57,340.42,327.79,236.96
2010-05-27,SCHISM,franks,7,24413.16,22348.09,4908.75,4108.47,360.91,25574.35,0.00,0.00,4.95,3.10,61.20,287.80,648.71,243.23,248.20,275.16,252.95,357.52,255.11,4286.54,662.80,169.51,134.26,131.87,210.98,216.83,181.68,235.23,233.71,254.24,129.47,1246.39,285.71,652.41,150.37,1229.92,175.16,108.58,154.50,211.19,169.73,12217.80,313.85,357.52,275.16,984.98,964.21,1239.76,312.14,337.00,325.43,244.31
2010-05-28,SCHISM,franks,7,26276.68,23974.83,4769.18,5260.18,700.16,26485.84,0.00,0.00,4.93,2.88,60.80,229.80,929.96,263.30,274.73,287.64,239.98,357.52,265.03,3800.11,653.45,172.34,134.48,131.87,214.44,215.31,176.25,233.06,244.95,233.71,129.47,1458.29,285.71,672.15,151.89,1427.82,174.73,109.89,154.28,214.44,172.34,10658.37,320.93,357.52,287.64,1096.61,1086.49,1391.14,310.21,337.00,321.15,266.97
2010-05-29,SCHISM,franks,7,28628.53,26450.63,4515.94,6479.57,1158.92,27823.83,0.00,0.00,4.55,2.79,60.80,219.00,1377.92,272.79,285.71,321.79,263.30,357.52,265.46,3173.99,567.67,163.86,132.09,132.30,213.58,214.23,172.99,225.92,254.46,254.89,129.47,1646.02,285.49,699.13,160.16,1494.68,170.81,129.47,150.37,213.58,163.86,10219.19,337.00,357.52,321.79,1134.61,1154.40,1349.79,303.34,337.00,315.57,273.00
2010-05-30,SCHISM,franks,7,30690.11,28522.00,4282.60,7078.67,1315.95,29209.99,0.00,0.00,3.93,2.88,61.20,325.50,1641.45,294.53,312.78,353.25,263.09,357.52,288.72,3314.91,538.10,161.25,131.87,132.96,212.71,211.19,172.77,216.61,254.46,267.83,129.47,1638.91,276.88,734.95,156.03,1443.16,165.60,117.94,147.10,212.49,161.25,10839.93,350.26,357.52,353.25,1127.95,1181.21,1277.30,300.33,337.00,303.34,301.19
2010-05-31,SCHISM,franks,7,32695.99,30515.86,4175.60,7288.17,1255.98,30839.40,0.00,0.00,3.29,2.91,61.00,395.30,1651.28,317.72,333.36,357.31,271.07,357.52,300.54,3478.80,550.90,161.25,131.87,132.30,201.00,200.35,169.51,205.12,263.74,266.54,129.47,1535.97,267.40,759.95,150.37,1356.59,160.16,128.60,144.93,201.22,161.25,11431.01,357.52,357.52,357.31,1108.54,1176.78,1223.68,296.89,323.50,296.25,320.72
2010-06-01,SCHISM,franks,7,33954.46,31739.19,4080.97,6096.13,839.24,32778.53,0.00,0.00,2.62,2.94,60.00,279.30,1118.54,318.79,330.57,349.83,275.16,357.52,303.55,3220.55,465.22,155.37,131.00,132.09,202.30,197.75,169.51,201.22,275.16,275.16,129.47,1395.53,262.23,771.09,150.37,1282.52,156.24,129.47,143.19,202.30,155.37,10984.35,346.62,357.52,349.83,1063.60,1181.61,1123.50,291.30,308.92,287.86,324.36
2010-06-02,SCHISM,franks,7,34923.10,32450.93,3957.80,6819.21,953.61,33015.31,0.00,0.00,1.91,2.99,59.80,200.20,1153.81,313.64,326.93,337.00,275.16,341.49,300.76,2044.90,302.05,148.84,129.47,130.78,192.10,194.49,163.86,198.18,275.16,275.16,129.47,1294.14,261.15,762.01,150.37,1226.90,153.41,129.47,140.58,192.10,148.84,9661.26,341.70,341.49,337.00,984.37,1126.13,963.80,282.48,297.97,277.31,315.79
2010-06-03,SCHISM,franks,7,34871.36,32266.60,3887.12,6987.26,796.80,32568.02,0.00,0.00,1.39,3.04,59.80,178.10,974.90,307.42,326.50,330.79,285.06,337.00,339.78,1587.69,238.25,144.49,129.47,129.91,192.10,193.84,157.55,193.19,275.16,281.40,130.56,1231.12,257.70,747.56,150.37,1183.83,158.42,129.47,139.27,192.10,144.49,9547.59,331.86,337.00,330.79,910.93,1025.25,795.41,273.65,292.16,274.73,314.50
2010-06-04,SCHISM,franks,7,33936.84,31403.15,3844.80,7678.03,806.41,30910.02,0.00,0.00,1.08,3.01,60.00,300.00,1106.41,306.56,328.65,316.43,295.82,332.72,340.42,1326.99,199.92,133.18,129.47,129.47,192.10,192.10,149.28,189.72,275.16,292.38,134.48,1185.64,264.81,720.26,150.37,1171.94,164.51,127.95,139.70,192.10,133.18,9539.99,322.00,332.72,316.43,862.40,936.67,663.63,272.57,278.60,267.62,317.93
2010-06-05,SCHISM,franks,7,33748.20,31241.79,4214.91,7682.49,855.16,31135.78,0.00,0.00,0.98,2.97,60.20,403.60,1258.76,306.13,316.43,303.77,284.20,316.43,362.65,1465.05,183.64,134.92,129.47,129.47,190.15,190.15,146.89,186.89,283.13,281.83,139.70,1146.32,256.83,694.78,150.37,1149.96,164.73,122.29,139.70,190.15,134.92,9721.15,315.79,316.43,303.77,835.31,845.17,584.20,271.07,274.08,257.48,311.92
2010-06-06,SCHISM,franks,7,35089.35,32574.44,4862.42,7694.98,703.54,32960.32,0.00,0.00,1.20,2.94,59.80,425.80,1129.34,299.04,306.13,296.46,251.87,314.28,346.84,1883.38,180.16,136.00,129.47,129.47,185.16,189.72,145.15,174.73,295.82,256.62,141.45,1106.72,244.09,682.74,141.88,1110.57,158.20,119.68,135.13,185.16,136.00,10736.19,300.11,314.28,296.46,798.91,766.35,577.92,263.09,256.18,256.18,301.83
2010-06-07,SCHISM,franks,7,39327.09,36844.48,4399.07,7868.73,541.50,36398.94,0.00,0.00,1.67,2.87,60.20,693.00,1234.50,272.79,290.87,292.16,242.58,295.82,314.50,1946.76,181.46,134.48,129.47,129.47,183.85,190.37,142.53,169.51,288.29,236.31,133.61,1076.57,251.22,663.84,149.93,1102.27,153.85,108.58,136.66,183.85,134.48,9986.55,295.82,295.82,292.16,761.81,722.54,575.20,250.57,254.46,254.46,286.57
2010-06-08,SCHISM,franks,7,43043.55,40738.51,3966.77,7894.55,478.03,39593.81,0.00,0.00,2.32,2.87,59.80,640.10,1118.13,274.51,280.33,282.26,269.13,295.82,310.21,2310.48,194.27,133.39,129.47,128.82,176.03,180.59,145.58,167.55,260.50,260.07,131.43,1051.43,247.98,664.26,148.84,1077.58,145.15,123.82,137.53,176.03,133.39,10177.44,279.68,295.82,282.26,711.56,760.77,544.82,248.20,249.06,240.63,276.24
2010-06-09,SCHISM,franks,7,43967.72,41904.43,3783.87,7877.19,-333.85,39540.55,0.00,0.00,3.21,2.83,57.60,634.80,300.95,282.70,276.45,277.10,286.35,290.01,289.80,2107.44,211.19,134.70,129.47,133.61,171.25,176.03,147.76,165.60,242.36,282.70,130.78,1048.19,241.93,661.97,136.66,1071.30,150.37,152.54,139.05,171.25,134.70,9592.35,276.24,290.01,277.10,668.00,785.52,535.79,236.52,236.96,236.52,277.31
2010-06-10,SCHISM,franks,7,43128.94,41249.93,3699.93,7905.63,191.14,39114.38,0.00,0.01,4.00,2.69,55.60,692.50,883.64,285.28,280.97,276.02,275.16,275.16,308.49,1581.57,204.91,134.48,134.92,147.76,171.03,175.60,151.46,164.94,254.46,275.16,132.09,1092.76,239.34,640.75,130.78,1146.93,153.63,157.11,148.41,171.03,134.48,7272.07,266.97,275.16,276.02,628.04,731.23,501.51,231.77,233.71,231.77,282.70
2010-06-11,SCHISM,franks,7,41608.42,39913.05,4621.36,6861.80,235.58,39603.56,0.00,1.00,4.71,2.71,56.60,379.00,614.58,279.25,278.60,260.93,276.45,271.71,337.85,1059.13,193.84,146.89,149.28,154.28,166.47,175.38,153.41,167.12,270.20,275.16,147.76,1267.27,247.12,574.16,129.47,1271.49,161.03,156.68,155.81,166.47,146.89,6341.70,261.36,271.71,260.93,574.57,641.58,430.72,216.39,227.65,225.71,277.10
2010-06-12,SCHISM,franks,7,39622.00,38090.56,5642.09,6481.59,512.41,39294.91,0.00,1.00,5.32,2.83,59.00,214.80,727.21,279.04,279.04,259.42,237.82,254.46,334.64,1014.49,194.71,150.37,150.37,152.98,166.68,172.77,163.64,171.90,275.16,241.50,150.37,1421.05,254.24,517.50,146.89,1301.16,166.03,148.84,157.77,166.68,150.37,7022.41,259.42,254.46,259.42,515.82,569.13,402.48,201.22,222.46,212.93,277.31
