datetime,model,scene,case,sac_flow,sjr_flow,exports,cu_flow,ndo,dcc,smscg,vern_ec,sf_tidal_energy,sf_tidal_filter,northern_flow,anc,anh2,bac,bdl,bdt,bet,cll,cse,dsj,emm2,frk,god,gys,gzl,hll,hol2,ibs,jer,mal,mtz,nsl2,obi,oh4,old,pct,ppt,rri2,rsl,sal,snc,srv,sss,tms,trp,tss,uni,vol,x2
2014-08-23,RMA,cache,1,7698.00,252.00,1662.00,2108.65,4226.02,1.00,1.00,465.00,4.43,3.17,7744.67,5018.97,5018.97,723.89,8195.06,456.15,914.14,9101.41,9101.41,1271.55,2814.10,833.94,16986.18,15116.58,18296.32,773.79,783.62,14773.94,1591.38,14024.32,14650.33,7522.76,720.93,675.10,688.50,21429.53,355.66,354.67,773.28,428.81,11587.90,614.83,177.48,1407.34,626.29,1142.81,605.88,11570.61,87.25
2014-08-24,RMA,cache,1,8466.00,260.00,2141.00,2322.35,4362.15,1.00,1.00,448.00,4.69,3.19,8565.50,5424.08,5424.08,729.16,8391.05,457.28,938.50,9772.88,9772.88,1294.21,3253.70,864.52,17405.33,15426.72,18757.25,783.95,794.71,14958.84,1712.56,14669.47,15032.56,8032.90,726.18,671.62,681.98,21981.35,362.44,352.51,769.88,457.52,11751.13,726.80,178.34,1620.51,624.28,1266.13,622.02,11779.45,88.08
2014-08-25,RMA,cache,1,8026.00,303.00,1278.00,2309.45,4821.46,1.00,1.00,436.00,4.70,3.22,8105.90,5585.37,5585.37,733.24,8579.83,458.30,963.53,10161.30,10161.30,1321.92,3532.44,888.54,17786.63,15766.54,19213.85,795.39,806.68,15188.55,1771.26,14987.66,15361.63,8592.42,729.88,669.78,674.39,22212.99,370.76,350.06,766.96,469.70,11988.35,795.63,179.29,1784.54,622.42,1370.73,633.72,11973.89,88.82
2014-08-26,RMA,cache,1,8274.00,320.00,1709.00,2107.38,4870.96,1.00,1.00,435.00,4.46,3.22,8367.35,5501.03,5501.03,737.56,8730.74,459.40,981.15,9985.98,9985.98,1340.70,3442.62,902.09,17875.31,16036.15,19353.46,805.38,817.29,15404.05,1757.36,14864.69,15409.45,8977.12,733.78,670.94,667.27,22073.05,377.16,348.79,764.53,458.43,12142.79,760.18,181.96,1773.68,620.90,1377.82,630.42,12054.05,89.00
2014-08-27,RMA,cache,1,8552.00,293.00,2475.00,2676.96,3795.24,1.00,1.00,420.00,4.02,3.21,8654.20,5381.07,5381.07,745.20,8897.53,460.78,991.81,9638.53,9638.53,1347.31,3194.66,909.59,17698.39,16052.11,19223.68,813.46,826.07,15514.20,1735.49,14614.09,15308.50,8844.50,741.32,672.41,660.86,21810.97,380.30,348.12,762.39,445.36,12155.74,681.91,185.88,1665.32,618.43,1332.73,626.61,12032.01,88.63
2014-08-28,RMA,cache,1,8585.00,309.00,2233.00,2985.11,3787.61,1.00,1.00,431.00,3.36,3.21,8696.72,5339.34,5339.34,755.12,9051.48,462.43,1000.03,9473.62,9473.62,1354.33,3016.01,918.23,17507.74,15925.38,19089.09,822.65,835.95,15536.25,1739.40,14494.24,15189.97,8626.30,751.29,671.53,655.57,21653.64,381.87,347.11,760.70,443.13,12155.37,623.37,185.40,1568.29,616.28,1298.68,631.28,12015.88,88.26
2014-08-29,RMA,cache,1,8523.00,280.00,2775.00,3137.40,2985.45,1.00,1.00,450.00,2.81,3.17,8617.85,5197.04,5197.04,766.44,9118.29,464.57,1010.79,9400.49,9400.49,1363.70,2867.54,924.83,17352.00,15837.65,19045.79,832.02,845.62,15537.63,1731.52,14312.22,15059.13,8587.73,762.57,671.83,652.29,21478.37,383.30,345.59,759.67,440.65,12246.86,571.99,184.46,1503.33,609.87,1283.53,620.73,12020.55,88.15
2014-08-30,RMA,cache,1,8729.00,293.00,3064.00,3092.97,2981.15,1.00,1.00,423.00,2.50,3.22,8845.12,5144.57,5144.57,777.33,9190.14,466.78,1024.00,9369.51,9369.51,1374.70,2806.07,934.70,17336.66,15835.79,19107.44,840.57,854.18,15558.04,1739.75,14220.52,15064.48,8624.87,773.42,674.81,650.47,21493.59,384.12,343.01,759.37,442.46,12376.87,547.74,185.21,1480.77,603.97,1280.57,593.75,12099.69,87.87
2014-08-31,RMA,cache,1,9048.00,294.00,2645.00,3364.05,3471.47,1.00,1.00,476.00,2.44,3.25,9186.52,5252.31,5252.31,785.94,9265.79,468.63,1045.52,9523.38,9523.38,1393.41,2850.25,954.34,17414.64,15879.94,19250.63,850.35,864.16,15612.06,1787.42,14354.42,15116.90,8686.10,781.83,680.89,649.16,21707.63,386.38,339.98,759.97,453.02,12437.57,554.17,189.95,1518.28,602.60,1315.22,577.23,12208.93,87.96
2014-09-01,RMA,cache,1,9144.00,285.00,3041.00,3267.75,3257.63,1.00,1.00,482.00,2.71,3.30,9281.38,5434.02,5434.02,797.45,9359.84,470.07,1074.92,9752.19,9752.19,1421.09,2944.20,983.88,17520.96,15977.91,19471.18,864.70,878.99,15683.28,1864.11,14620.05,15232.36,8824.87,793.30,689.58,648.61,22021.79,389.44,337.59,761.96,469.79,12420.71,580.00,195.82,1582.99,597.93,1368.53,564.20,12321.22,88.16
2014-09-02,RMA,cache,1,8677.00,320.00,3810.00,3411.68,1894.49,1.00,1.00,462.00,3.18,3.30,8796.17,5868.97,5868.97,813.54,9502.83,470.66,1116.84,10274.46,10274.46,1471.31,3180.94,1028.28,17858.65,16128.12,19680.63,887.90,903.49,15780.13,2021.42,15210.57,15540.14,8979.70,809.41,699.89,648.57,22542.93,395.81,335.75,765.83,511.38,12472.35,641.27,200.30,1697.33,600.35,1461.77,549.09,12463.46,88.65
2014-09-03,RMA,cache,1,8126.00,287.00,3040.00,3030.67,2462.84,1.00,1.00,548.00,3.62,3.26,8246.51,6325.52,6325.52,832.16,9666.85,470.21,1169.47,10973.83,10973.83,1539.28,3562.31,1079.73,18315.85,16438.45,19974.75,920.94,937.88,15955.64,2198.12,15867.96,15941.25,9388.41,827.29,713.16,648.60,23071.43,407.20,334.67,770.87,560.93,12668.40,744.18,205.65,1892.19,606.01,1597.17,537.29,12661.46,89.77
2014-09-04,RMA,cache,1,8478.00,278.00,2990.00,2909.25,3008.91,1.00,1.00,555.00,4.06,3.17,8630.16,6398.23,6398.23,848.07,9800.90,471.94,1216.66,11070.69,11070.69,1603.17,3655.53,1122.69,18613.15,16774.78,20173.57,951.78,970.18,16165.44,2246.43,15956.14,16171.75,9868.32,842.25,723.20,648.96,23078.78,420.00,334.06,776.82,573.12,12888.00,766.60,211.65,1976.60,614.46,1656.70,531.53,12812.17,90.06
2014-09-05,RMA,cache,1,8732.00,302.00,2663.00,2980.44,3542.36,1.00,1.00,504.00,4.25,3.02,8883.81,6428.83,6428.83,875.33,10001.75,474.50,1253.47,11110.53,11110.53,1663.95,3709.20,1154.19,18870.34,17032.29,20258.79,986.73,1005.52,16377.87,2278.68,15997.83,16400.84,9933.36,868.74,731.36,649.80,23045.01,430.44,332.98,783.98,582.87,13087.34,781.01,215.96,2001.59,624.33,1678.53,529.45,12951.19,90.15
2014-09-06,RMA,cache,1,9090.00,304.00,3765.00,2758.41,3041.53,1.00,1.00,453.00,4.28,3.12,9260.95,6609.99,6609.99,913.19,10276.15,475.71,1294.38,11306.92,11306.92,1725.61,3863.62,1193.77,19146.31,17271.70,20450.31,1023.14,1042.54,16600.76,2359.31,16229.30,16728.06,9997.52,906.42,742.15,650.26,23266.13,438.66,331.35,791.82,604.62,13291.88,824.42,218.68,2054.42,631.30,1710.70,522.38,13169.23,90.19
2014-09-07,RMA,cache,1,9021.00,357.00,3730.00,2790.13,3024.76,1.00,1.00,421.00,4.03,3.24,9187.89,6920.36,6920.36,945.11,10498.24,476.44,1342.30,11671.15,11671.15,1785.03,4089.23,1236.73,19421.22,17531.23,20735.78,1057.06,1077.74,16836.77,2475.29,16646.90,17031.03,10264.06,938.63,758.06,650.07,23656.65,450.13,329.89,800.37,637.49,13510.83,879.13,222.18,2153.19,639.77,1785.40,515.53,13413.16,90.77
2014-09-08,RMA,cache,1,8889.00,389.00,3783.00,2653.69,2971.95,1.00,1.00,381.00,3.73,3.19,9019.64,6913.39,6913.39,967.23,10620.15,479.42,1378.40,11771.95,11771.95,1829.94,4145.97,1265.22,19544.76,17735.09,20982.11,1084.39,1106.49,17045.62,2505.56,16693.42,17134.73,10674.93,960.98,774.08,649.46,23681.53,463.61,330.26,809.78,652.60,13753.65,867.98,226.98,2205.07,646.02,1835.40,511.16,13541.03,91.04
2014-09-09,RMA,cache,1,8620.00,398.00,783.00,2426.05,5926.62,1.00,1.00,404.00,3.25,3.22,8737.67,6570.70,6570.70,968.90,10722.18,487.32,1393.29,11477.05,11477.05,1847.43,3979.22,1263.35,19566.89,17862.67,21084.25,1098.17,1120.96,17219.46,2394.45,16368.02,17163.19,10802.01,961.45,781.43,648.49,23382.07,474.14,331.68,820.19,616.29,13939.94,805.22,226.81,2144.49,657.12,1804.56,511.27,13619.77,90.99
2014-09-10,RMA,cache,1,9030.00,372.00,844.00,2651.51,6050.34,1.00,1.00,481.00,2.75,3.37,9173.86,6408.99,6408.99,972.69,10846.97,498.86,1388.72,10924.02,10924.02,1840.72,3689.32,1248.86,19368.86,17910.75,20923.94,1104.45,1127.22,17333.29,2301.22,16074.84,17072.17,10628.35,964.39,790.66,647.62,23253.02,477.09,332.79,832.46,581.39,13988.40,740.22,227.77,1990.08,668.39,1702.33,513.97,13670.62,90.34
2014-09-11,RMA,cache,1,8793.00,391.00,3278.00,3159.58,2885.25,1.00,1.00,464.00,2.18,3.30,8931.83,6239.14,6239.14,997.41,10889.28,508.81,1381.09,10409.86,10409.86,1827.82,3292.17,1239.28,19019.88,17845.21,20757.86,1108.34,1130.81,17368.18,2232.47,15710.83,16751.31,10272.36,989.71,803.76,647.43,22947.97,475.89,332.86,846.88,563.40,14028.63,645.54,226.20,1818.87,664.25,1620.19,518.51,13615.67,90.07
2014-09-12,RMA,cache,1,8897.00,371.00,2636.00,3096.24,3750.01,1.00,1.00,579.00,1.77,3.29,9111.25,6089.48,6089.48,1021.13,10860.54,514.66,1374.75,10043.33,10043.33,1821.87,2955.79,1233.85,18708.06,17678.17,20596.04,1112.50,1135.19,17344.74,2191.01,15398.60,16479.57,9887.83,1014.72,815.76,647.78,22655.38,472.95,330.88,862.22,555.06,14066.58,570.66,226.86,1640.53,663.31,1539.94,524.06,13539.36,89.44
2014-09-13,RMA,cache,1,8781.00,354.00,3691.00,3312.33,2415.62,1.00,1.00,637.00,1.46,3.29,9064.94,6065.78,6065.78,1040.13,10776.49,515.15,1377.89,10030.81,10030.81,1830.91,2781.26,1241.24,18487.02,17497.01,20519.94,1120.60,1144.26,17296.33,2201.41,15306.30,16244.87,9649.61,1035.40,837.76,649.00,22570.79,469.94,327.20,877.68,564.07,14130.34,533.03,230.73,1532.52,679.00,1517.51,527.46,13508.31,89.30
2014-09-14,RMA,cache,1,8592.00,352.00,4126.00,3268.94,1827.90,1.00,1.00,599.00,1.36,3.35,8870.84,6205.72,6205.72,1057.94,10671.56,511.57,1398.48,10445.42,10445.42,1862.33,2873.48,1266.65,18456.18,17371.45,20612.29,1138.82,1163.77,17253.28,2290.51,15531.64,16145.77,9696.50,1054.43,866.94,651.24,22746.63,469.26,323.92,892.86,596.68,14264.03,537.02,233.50,1531.65,706.11,1549.41,520.34,13523.30,89.33
2014-09-15,RMA,cache,1,8446.00,412.00,4408.00,3230.04,1493.37,1.00,1.00,570.00,1.51,3.37,8719.41,6472.90,6472.90,1077.99,10602.69,506.03,1439.35,11001.81,11001.81,1926.35,3096.09,1311.53,18649.17,17352.89,20860.79,1171.87,1197.74,17238.88,2422.86,15919.65,16228.86,10097.72,1074.16,896.00,654.15,23128.45,474.84,322.37,907.85,642.26,14400.38,568.72,234.86,1658.83,726.08,1655.05,502.81,13584.62,89.99
2014-09-16,RMA,cache,1,8104.00,426.00,5676.00,2924.28,175.70,1.00,1.00,681.00,1.83,3.36,8349.98,6797.07,6797.07,1113.98,10620.18,499.67,1500.11,11427.72,11427.72,2010.12,3308.36,1362.07,18928.47,17463.13,21128.45,1215.76,1241.37,17274.53,2583.26,16353.75,16450.99,10569.10,1109.80,929.93,657.13,23582.60,484.40,322.53,922.80,690.97,14423.38,612.15,234.51,1819.80,735.96,1776.08,490.81,13673.62,90.56
2014-09-17,RMA,cache,1,8230.00,376.00,5097.00,2993.38,800.75,1.00,1.00,682.00,2.37,3.44,8515.13,7368.02,7368.02,1143.68,10786.68,492.14,1575.12,11985.24,11985.24,2094.82,3651.78,1424.31,19318.33,17672.02,21467.68,1243.21,1268.49,17365.33,2822.83,17051.90,16871.95,10877.04,1139.00,945.20,659.61,24271.17,506.35,323.06,938.61,763.77,14359.27,696.30,230.16,2013.23,754.10,1909.50,494.07,13814.61,90.94
2014-09-18,RMA,cache,1,7867.00,354.00,4275.00,2949.98,1321.82,1.00,1.00,665.00,3.11,3.53,8192.80,8117.26,8117.26,1167.37,11104.26,483.68,1667.02,12904.68,12904.68,2202.23,4305.15,1521.43,19935.77,18024.01,21879.29,1281.58,1308.12,17533.30,3133.05,18040.05,17478.25,11285.02,1162.06,959.36,662.30,25144.66,543.68,324.07,955.44,870.71,14380.41,878.82,224.34,2351.09,770.61,2120.16,510.29,14092.46,91.95
2014-09-19,RMA,cache,1,8162.00,556.00,4044.00,2550.81,2418.79,1.00,1.00,658.00,3.93,3.54,8457.60,8651.97,8651.97,1188.28,11432.94,483.37,1761.41,13577.42,13577.42,2313.77,4867.37,1625.52,20476.86,18453.07,22287.21,1329.95,1358.49,17774.40,3359.73,18701.76,17967.16,11947.73,1181.71,973.77,665.82,25686.41,583.29,325.73,972.96,951.27,14503.63,1040.92,217.26,2701.55,791.56,2349.61,533.73,14385.59,92.65
2014-09-20,RMA,cache,1,7803.00,558.00,2689.00,2529.23,3349.71,1.00,1.00,633.00,4.69,3.45,8009.94,8840.54,8840.54,1207.48,11825.66,497.15,1842.28,13952.41,13952.41,2416.48,5227.82,1707.49,21016.54,18898.74,22602.96,1383.36,1413.70,18075.60,3459.11,19007.29,18434.65,12406.29,1198.59,986.63,670.14,25889.76,619.12,327.40,991.61,985.32,14720.62,1169.85,207.47,2942.12,802.59,2514.71,560.70,14710.16,93.07
2014-09-21,RMA,cache,1,7809.00,582.00,2728.00,2401.31,3381.01,1.00,1.00,605.00,5.29,3.31,7928.32,8850.75,8850.75,1243.81,12259.30,522.65,1898.51,14178.95,14178.95,2502.94,5563.19,1766.02,21450.11,19332.04,22938.89,1443.64,1475.12,18418.79,3498.18,19124.94,18846.86,12670.99,1232.97,999.47,675.15,25913.90,643.69,329.41,1011.28,1020.91,15018.98,1293.62,200.19,3137.88,806.28,2625.81,589.76,15029.74,93.36
2014-09-22,RMA,cache,1,7807.00,427.00,3264.00,2068.93,3050.22,1.00,1.00,618.00,5.68,3.19,7956.15,8554.30,8554.30,1283.74,12623.10,558.27,1943.18,13926.24,13926.24,2540.86,5510.64,1798.74,21642.80,19678.40,23065.75,1485.11,1516.01,18751.74,3401.44,18880.45,19115.21,12753.45,1272.03,1012.62,680.84,25673.72,655.65,332.03,1031.15,983.01,15308.86,1269.49,201.32,3135.27,812.47,2624.37,623.54,15314.15,93.57
2014-09-23,RMA,cache,1,8074.00,421.00,3148.00,2221.21,3271.09,1.00,1.00,627.00,5.45,3.27,8219.29,8560.58,8560.58,1323.29,12955.80,587.58,1980.70,13687.35,13687.35,2570.85,5344.27,1834.16,21662.04,19874.64,22972.03,1525.22,1556.58,19013.46,3385.86,18835.52,19301.51,12442.62,1311.51,1027.39,688.22,25679.28,667.42,334.30,1052.03,965.08,15533.12,1240.96,201.71,3032.48,819.07,2567.88,647.37,15594.61,93.20
2014-09-24,RMA,cache,1,7799.00,396.00,3354.00,2241.13,2692.45,1.00,1.00,695.00,4.84,3.30,7891.58,8644.14,8644.14,1374.56,13144.66,601.84,2019.00,13725.74,13725.74,2607.09,5290.90,1868.65,21668.65,20003.08,23023.81,1572.96,1604.82,19220.56,3417.05,18943.08,19406.53,12291.06,1362.79,1054.52,697.21,25752.60,679.28,336.33,1073.48,974.64,15802.19,1212.24,194.23,3007.51,817.04,2591.70,655.82,15812.64,93.51
2014-09-25,RMA,cache,1,7680.00,390.00,3200.00,2025.94,2911.50,1.00,1.00,732.00,4.13,3.19,7747.44,8289.80,8289.80,1406.51,13109.21,612.85,2040.05,13248.44,13248.44,2615.17,4873.11,1872.33,21480.14,20038.04,22977.14,1602.24,1633.69,19349.37,3316.43,18531.80,19238.33,12344.98,1394.01,1081.39,705.80,25366.01,685.31,339.01,1093.93,923.16,15962.73,1059.94,181.16,2847.60,827.26,2530.38,653.20,15840.89,93.47
2014-09-26,RMA,cache,1,7945.00,391.00,3238.00,952.88,4195.99,1.00,1.00,775.00,3.24,3.17,7995.87,7734.15,7734.15,1431.27,13019.39,625.53,2034.84,12413.62,12413.62,2594.45,4210.95,1856.04,21122.16,19926.94,22765.17,1615.92,1646.93,19382.09,3149.21,17795.78,18912.97,11945.45,1418.54,1105.87,713.73,24781.73,681.66,342.99,1113.69,853.92,15937.74,871.33,174.99,2542.19,839.28,2358.96,647.71,15759.05,92.65
2014-09-27,RMA,cache,1,7712.00,430.00,4421.00,1639.32,2112.80,1.00,1.00,677.00,2.60,3.20,7743.12,7571.92,7571.92,1483.14,12965.11,629.57,2035.54,12154.54,12154.54,2587.63,3932.32,1857.60,20849.51,19738.97,22613.93,1632.32,1662.54,19364.78,3122.02,17561.00,18682.55,11398.72,1472.42,1138.33,720.43,24633.71,675.51,347.35,1135.44,850.73,15880.56,799.23,183.64,2356.14,845.36,2263.20,640.70,15725.31,92.08
2014-09-28,RMA,cache,1,7956.00,520.00,4329.00,1766.31,2401.08,1.00,1.00,613.00,2.35,3.21,7976.39,7537.76,7537.76,1513.49,12843.89,630.51,2053.77,12170.05,12170.05,2586.08,3875.06,1868.01,20704.03,19604.03,22610.19,1642.96,1672.90,19336.86,3135.74,17509.24,18534.47,11337.69,1504.75,1173.80,727.10,24649.89,673.51,351.83,1158.44,862.16,15842.41,779.68,189.12,2331.02,868.73,2264.96,645.27,15721.70,91.95
2014-09-29,RMA,cache,1,7846.00,550.00,4302.00,1515.00,2614.71,1.00,1.00,616.00,2.39,3.33,7881.71,7834.10,7834.10,1529.90,12745.00,635.62,2088.47,12573.87,12573.87,2610.95,4093.16,1897.30,20783.24,19573.01,22754.61,1663.47,1694.28,19331.78,3251.12,17883.53,18600.81,11439.57,1521.79,1210.52,732.87,25030.07,680.22,356.21,1182.83,918.94,15842.53,837.30,185.05,2432.92,898.54,2344.38,668.60,15778.04,91.91
2014-09-30,RMA,cache,1,7252.00,524.00,4323.00,1810.72,1672.70,1.00,1.00,643.00,2.72,3.36,7282.42,8308.13,8308.13,1547.45,12711.65,645.01,2142.75,13243.60,13243.60,2667.55,4531.03,1945.55,21052.89,19669.90,23001.83,1694.05,1726.21,19374.73,3437.87,18485.13,18779.86,11813.46,1539.25,1241.16,738.38,25543.08,701.07,360.55,1209.06,1008.51,15931.89,959.20,180.31,2670.37,932.00,2496.98,701.38,15872.13,92.50
2014-10-01,RMA,cache,1,7257.00,506.00,3993.00,1904.36,1897.49,1.00,1.00,706.00,3.15,3.30,7288.85,8473.24,8473.24,1568.33,12678.29,660.26,2179.28,13462.94,13462.94,2710.18,4719.96,1910.43,21255.88,19805.85,23221.49,1735.69,1769.31,19444.03,3500.15,18710.53,18931.98,12331.33,1559.18,1267.11,746.04,25704.61,720.19,365.52,1236.14,1048.20,16024.48,1012.65,178.40,2847.64,956.24,2605.29,719.76,15907.20,92.88
2014-10-02,RMA,cache,1,7413.00,541.00,2384.00,2084.20,3597.46,1.00,1.00,725.00,3.69,3.35,7524.66,8703.18,8703.18,1585.01,12838.85,673.97,2210.89,13702.91,13702.91,2750.15,5027.88,1929.76,21604.09,19970.42,23430.41,1760.30,1791.23,19537.52,3569.86,19048.06,19306.63,12506.97,1573.86,1288.62,756.61,26007.08,743.08,370.61,1266.53,1077.59,16112.60,1143.81,175.68,2996.64,981.24,2679.13,719.65,16042.43,93.04
2014-10-03,RMA,cache,1,7104.00,521.00,2661.00,2159.87,2909.65,1.00,1.00,695.00,3.85,3.37,7209.51,8949.84,8949.84,1590.66,13051.32,670.57,2242.78,13944.61,13944.61,2793.01,5278.64,2005.99,21917.47,20204.10,23633.12,1765.06,1794.82,19684.34,3645.83,19366.11,19612.22,12674.93,1579.12,1294.91,767.57,26278.08,766.79,375.31,1298.55,1110.48,16253.16,1236.98,171.36,3118.05,1013.71,2739.51,707.73,16219.60,93.48
2014-10-04,RMA,cache,1,6885.00,589.00,2159.00,2096.39,3321.95,1.00,1.00,614.00,4.02,3.32,6988.34,9007.51,9007.51,1589.84,13229.56,660.12,2264.63,14013.86,14013.86,2822.40,5370.16,2051.48,22118.91,20433.70,23772.44,1776.29,1807.96,19855.94,3667.14,19463.90,19806.06,12864.89,1578.52,1292.49,778.34,26352.52,786.80,380.34,1329.45,1116.85,16413.72,1275.75,169.92,3181.33,1039.55,2776.22,689.19,16377.20,93.73
2014-10-05,RMA,cache,1,6691.00,520.00,2124.00,1955.41,3233.40,1.00,1.00,584.00,3.97,3.26,6792.81,8934.32,8934.32,1590.36,13372.46,661.03,2278.05,13920.02,13920.02,2838.83,5336.29,2073.87,22219.22,20594.73,23832.22,1788.59,1822.12,20010.88,3645.57,19413.83,19919.44,12904.82,1578.77,1291.39,789.70,26311.66,800.39,386.23,1357.76,1105.25,16557.50,1273.94,173.19,3171.95,1046.00,2767.60,672.23,16496.01,93.80
2014-10-06,RMA,cache,1,6789.00,510.00,1767.00,1757.15,3873.41,1.00,1.00,515.00,3.79,3.25,6887.56,8836.23,8836.23,1594.68,13496.54,677.76,2284.07,13790.89,13790.89,2849.17,5260.27,2084.09,22270.80,20702.06,23842.00,1800.96,1835.19,20144.13,3607.62,19337.47,20003.75,12825.51,1582.31,1292.25,802.91,26268.66,809.53,393.01,1382.38,1086.90,16695.30,1255.41,174.94,3125.85,1054.44,2740.00,669.33,16599.45,93.71
2014-10-07,RMA,cache,1,6696.00,572.00,1801.00,1553.49,3990.41,1.00,1.00,444.00,3.50,3.28,6772.90,8867.31,8867.31,1605.73,13593.90,692.71,2291.43,13881.20,13881.20,2867.87,5314.21,2098.53,22353.21,20793.52,23847.36,1818.03,1853.23,20268.83,3613.93,19434.55,20113.14,12773.42,1592.36,1295.36,818.25,26377.41,815.30,400.40,1404.72,1089.07,16854.35,1270.73,173.37,3109.21,1053.90,2731.60,681.79,16720.88,93.79
2014-10-08,RMA,cache,1,6398.00,526.00,1578.00,1338.77,4139.60,1.00,1.00,476.00,3.09,3.42,6530.37,8915.45,8915.45,1617.27,13678.25,688.54,2301.53,14093.33,14093.33,2892.46,5458.50,2110.09,22477.69,20910.41,23921.24,1839.04,1875.42,20403.23,3628.45,19621.69,20271.94,12980.58,1603.26,1298.22,836.12,26595.93,820.91,408.65,1424.37,1093.78,17031.29,1302.13,171.45,3145.93,1051.49,2754.77,698.53,16870.51,93.92
2014-10-09,RMA,cache,1,6356.00,534.00,1457.00,1201.91,4331.51,1.00,1.00,467.00,2.57,3.62,6456.41,9139.00,9139.00,1631.81,13785.50,663.67,2318.25,14542.08,14542.08,2925.24,5797.78,2131.24,22676.43,21070.90,24202.11,1860.82,1897.91,20561.01,3691.70,19993.02,20468.59,13307.45,1616.68,1302.44,856.32,26953.20,830.69,416.54,1440.89,1119.85,17284.65,1383.05,172.26,3269.03,1053.39,2834.06,702.50,17043.78,94.28
2014-10-10,RMA,cache,1,6181.00,427.00,861.00,972.36,4949.97,1.00,1.00,430.00,2.08,3.58,6356.33,8748.51,8748.51,1623.09,13772.34,622.31,2323.34,14401.81,14401.81,2936.53,5582.18,2132.96,22609.10,21221.68,24320.42,1866.83,1904.96,20708.22,3562.63,19673.04,20266.77,13783.40,1606.43,1300.30,879.36,26719.15,838.15,426.47,1453.85,1070.26,17492.57,1268.89,174.02,3234.43,1049.15,2831.33,691.88,17053.98,94.56
2014-10-11,RMA,cache,1,6248.00,402.00,815.00,765.60,5218.72,1.00,1.00,441.00,1.73,3.51,6397.32,8027.22,8027.22,1606.01,13776.74,569.73,2302.33,13625.95,13625.95,2916.09,4954.14,2103.53,22321.52,21222.72,24226.69,1863.18,1902.39,20785.60,3324.39,18815.09,19919.73,13696.81,1588.44,1297.08,903.54,26067.95,834.22,438.63,1465.14,964.63,17553.91,1063.04,173.18,2972.75,1045.18,2666.19,680.50,16969.74,93.75
2014-10-12,RMA,cache,1,6185.00,403.00,1044.00,845.57,4745.13,1.00,1.00,510.00,1.44,3.51,6231.70,7429.68,7429.68,1612.30,13853.44,525.97,2263.55,12783.52,12783.52,2869.55,4324.04,2020.17,21997.78,21094.77,24075.62,1874.30,1914.16,20790.53,3113.46,18009.33,19614.35,13070.40,1594.59,1298.38,927.25,25471.95,818.37,451.66,1473.56,885.81,17516.85,906.41,170.31,2649.47,1041.51,2470.26,683.25,16889.91,92.66
2014-10-13,RMA,cache,1,6388.00,426.00,551.00,842.75,5452.51,1.00,1.00,473.00,1.35,3.48,6420.26,7064.45,7064.45,1613.74,13908.43,503.17,2224.72,12271.77,12271.77,2820.59,4025.43,1965.02,21770.13,20945.47,23982.14,1868.26,1903.27,20757.48,2971.60,17464.81,19383.03,12388.29,1596.13,1296.32,947.80,25061.98,789.95,464.20,1480.33,840.87,17488.34,855.67,169.52,2475.65,1027.10,2352.07,682.33,16870.58,92.05
2014-10-14,RMA,cache,1,5519.00,409.00,675.00,903.32,4225.72,1.00,1.00,497.00,1.55,3.43,5395.04,7133.20,7133.20,1617.57,13923.72,494.67,2194.34,12354.70,12354.70,2806.28,4114.87,1962.94,21880.93,20853.60,23895.01,1854.12,1884.30,20725.59,2960.93,17514.75,19506.81,11984.27,1600.22,1300.75,963.82,25106.11,777.46,471.94,1487.44,850.65,17607.02,906.25,170.98,2484.30,1032.52,2326.53,673.41,16937.63,91.46
2014-10-15,RMA,cache,1,5221.00,378.00,981.00,590.60,3962.36,1.00,1.00,495.00,1.96,3.49,5155.96,7334.12,7334.12,1630.19,13903.30,489.03,2178.91,12712.42,12712.42,2796.36,4450.52,1970.90,22181.66,20946.58,23982.65,1845.91,1873.24,20747.36,3005.39,17874.82,19802.77,11923.48,1613.95,1312.43,975.91,25388.30,774.10,476.25,1494.82,883.03,17734.29,1031.50,171.08,2625.39,1056.70,2360.28,672.91,17106.08,91.92
2014-10-16,RMA,cache,1,6343.00,353.00,460.00,600.95,5669.82,1.00,1.00,503.00,2.57,3.60,6377.77,7644.81,7644.81,1627.95,13809.65,486.48,2166.24,12937.04,12937.04,2784.69,4743.22,1973.93,22373.10,21113.71,24119.67,1839.28,1866.27,20814.30,3071.91,18247.44,20052.50,12127.41,1612.72,1316.39,984.88,25762.22,775.11,479.20,1502.45,901.50,17666.24,1148.54,172.38,2769.54,1072.14,2388.50,669.41,17248.06,91.97
2014-10-17,RMA,cache,1,5801.00,353.00,1116.00,513.69,4550.83,1.00,1.00,466.00,3.42,3.62,5827.52,8013.28,8013.28,1632.46,13785.93,490.48,2157.22,13293.05,13293.05,2773.60,5077.42,1973.38,22656.63,21271.95,24216.41,1834.53,1860.85,20895.11,3172.29,18720.70,20343.54,12159.69,1618.25,1327.93,991.43,26177.53,780.95,480.73,1509.93,931.10,17644.99,1293.65,174.39,2933.78,1091.76,2449.49,664.14,17403.80,92.37
