datetime,model,scene,case,northern_flow,sac_flow,sjr_flow,exports,delta_cu,ndo,dcc,smscg,sf_tidal_energy,sf_tidal_filter,x2,evap_delta,cu_flow,trp,wci,vcu,uni,rsl,old,pct,mal,cll,emm2,srv,anc,jer,sal,ppt,rri2,bdt,lps,snc,dsj,bdl,nsl2,vol,tss,sss,tms,anh,cse,oh4,rsl,vcu,mtz,god,gzl,frk,bac,hol,ori
2010-04-16,SCHISM,suisun,7,34359.56,31011.41,4345.44,1519.08,994.63,38180.55,0.00,1.00,3.47,3.26,63.20,123.10,1117.73,471.98,458.24,523.39,398.02,316.43,447.45,5164.67,1007.97,333.14,171.25,186.89,255.75,218.56,208.16,344.27,465.64,399.08,154.50,4220.12,321.36,4210.50,1873.39,4377.93,199.70,156.90,181.90,255.54,333.14,519.40,316.43,523.39,4572.82,4769.64,4075.22,269.34,397.59,320.72,455.50
2010-04-17,SCHISM,suisun,7,33650.84,30142.32,4504.38,1537.36,1381.79,37999.66,0.00,1.00,3.45,3.28,61.80,113.70,1495.49,444.49,424.99,508.04,378.00,316.43,405.67,4167.73,689.38,279.04,171.25,189.50,243.87,219.21,210.33,355.39,433.69,378.00,150.37,4259.71,320.29,4171.43,1607.28,4415.93,199.70,150.37,182.55,243.87,279.25,508.88,316.43,508.04,4146.42,4490.38,3560.77,273.22,405.46,324.15,420.54
2010-04-18,SCHISM,suisun,7,32070.76,28368.17,4652.81,1537.34,1608.43,36794.67,0.00,1.00,3.40,3.37,62.40,274.40,1882.83,416.72,392.70,497.08,370.11,316.43,385.46,3532.46,517.50,255.75,171.25,194.49,231.77,220.29,216.18,362.86,400.14,367.98,150.37,4314.23,313.21,3999.47,1209.40,4396.56,200.57,150.37,184.72,231.77,255.97,489.71,316.43,497.08,3620.53,3962.48,3067.87,284.42,414.81,331.43,389.93
2010-04-19,SCHISM,suisun,7,30371.52,26467.71,4686.39,1556.26,1487.15,34988.80,0.00,1.00,3.18,3.52,62.00,406.30,1893.45,398.87,380.56,486.54,376.72,316.43,383.97,3600.49,470.29,261.79,171.90,195.14,223.33,220.73,218.78,356.88,378.86,371.82,150.37,4348.95,305.70,3762.03,1479.97,4224.19,199.70,153.85,183.64,223.33,261.79,477.26,316.43,486.54,3250.13,3452.13,2599.90,289.80,414.59,332.50,380.13
2010-04-20,SCHISM,suisun,7,29174.77,24816.28,4846.25,1528.30,917.42,33410.14,0.00,1.00,2.89,3.47,58.20,313.70,1231.12,384.61,378.00,470.50,392.27,317.93,378.00,3563.21,433.90,276.67,174.07,197.75,220.73,222.03,222.89,357.09,378.00,382.69,150.37,4270.06,302.05,3606.67,1729.24,4053.32,201.22,148.84,185.59,220.73,276.67,460.15,317.93,470.50,3069.76,3322.33,2313.57,290.66,420.11,338.28,378.00
2010-04-21,SCHISM,suisun,7,29202.70,24389.05,5193.84,1548.42,516.08,33364.20,0.00,1.00,2.49,3.12,57.20,194.90,710.98,381.84,384.18,434.75,393.97,324.58,388.44,1325.19,283.13,256.18,171.90,207.73,214.01,230.25,219.21,393.76,378.00,395.68,150.37,4197.73,310.42,3698.71,912.77,4267.84,212.93,137.09,192.10,213.79,256.18,424.14,324.58,434.75,2717.41,3075.83,1927.80,295.82,443.01,354.10,385.46
2010-04-22,SCHISM,suisun,7,30443.27,25881.60,5216.52,1551.34,1168.70,35277.15,0.00,1.00,2.25,3.15,58.60,137.70,1306.40,395.89,393.97,404.61,357.74,337.00,391.63,936.06,242.15,258.99,177.55,210.98,217.26,238.04,221.16,404.40,395.89,360.72,150.37,4287.25,313.00,3403.45,888.63,4270.80,214.88,159.94,195.14,217.26,258.77,403.54,337.00,404.61,2184.46,2615.23,1612.82,308.49,461.42,368.41,393.34
2010-04-23,SCHISM,suisun,7,31748.43,27931.44,5279.72,1560.28,1416.38,36884.25,0.00,1.00,2.38,3.04,59.60,185.20,1601.58,386.10,371.39,396.10,357.52,337.00,373.53,1174.36,237.17,267.40,192.10,220.73,218.78,241.50,212.28,401.42,383.33,357.52,150.37,4291.32,312.14,3267.30,951.16,4147.35,222.46,157.33,201.44,218.78,266.75,399.29,337.00,396.10,1894.54,2241.62,1270.48,320.50,474.09,382.05,367.98
2010-04-24,SCHISM,suisun,7,31928.12,28751.83,5523.32,1523.75,1444.32,37372.01,0.00,0.99,2.66,2.84,59.80,182.40,1626.72,379.28,359.02,395.46,352.18,338.07,362.22,1699.69,243.23,276.88,192.10,218.13,224.84,246.25,216.39,396.31,362.22,353.46,150.37,4203.28,311.49,3147.94,1004.92,3946.30,227.01,156.03,205.99,224.84,276.88,396.74,338.07,395.46,1694.37,1888.87,1020.98,334.21,472.83,390.99,358.59
2010-04-25,SCHISM,suisun,7,29773.65,26899.93,5720.76,1576.67,1710.71,35628.46,0.00,0.00,3.10,2.90,60.80,350.40,2061.11,374.81,355.39,388.01,326.08,357.52,355.81,1891.61,253.59,286.14,192.10,209.68,230.90,251.87,222.46,391.42,357.52,326.93,150.37,3966.39,312.57,2916.79,1187.66,3728.60,228.30,150.37,206.86,230.90,286.14,388.65,357.52,388.01,1550.05,1634.96,946.47,348.33,473.88,398.65,354.74
2010-04-26,SCHISM,suisun,7,27393.96,24633.39,5758.70,1596.37,2011.87,33568.16,0.00,0.00,3.64,3.09,61.80,363.00,2374.87,357.95,338.07,378.43,316.43,364.14,326.50,2800.06,308.27,317.07,192.10,198.18,233.71,255.54,229.82,373.53,345.77,316.43,150.37,3645.23,309.13,2514.51,1179.80,3233.14,226.79,144.49,203.82,233.71,317.07,377.79,364.14,378.43,1492.49,1455.90,1024.43,354.96,470.50,400.99,336.57
2010-04-27,SCHISM,suisun,7,27167.60,24433.55,5680.65,1567.19,1304.18,32585.24,0.00,0.00,4.22,3.28,61.40,549.20,1853.38,337.00,319.86,366.06,323.93,378.00,317.50,4040.89,524.86,310.21,192.10,191.89,233.71,255.32,241.28,357.31,324.36,321.57,150.37,3134.89,303.55,2206.36,1169.93,2670.75,223.33,132.30,201.44,233.71,309.99,367.77,378.00,366.06,1667.93,1570.46,1254.63,351.75,460.57,407.16,320.29
2010-04-28,SCHISM,suisun,7,27852.31,24273.89,5562.19,1550.30,1105.90,32970.09,0.00,0.00,4.72,3.14,60.40,546.50,1652.40,337.64,329.93,350.90,325.00,378.00,326.29,3488.37,571.64,293.24,186.02,178.86,239.34,258.13,231.12,355.81,326.72,317.72,150.37,2734.79,304.84,2160.79,1286.73,2507.59,226.79,129.47,200.13,239.34,293.24,353.68,378.00,350.90,1849.48,1840.66,1486.73,350.47,458.67,411.19,331.64
2010-04-29,SCHISM,suisun,7,28973.45,25320.92,5478.88,1538.64,1362.63,34276.32,0.00,0.00,4.72,2.82,57.40,461.20,1823.83,337.00,337.00,341.06,326.08,378.00,328.22,2628.81,477.05,302.48,175.38,174.73,246.47,262.01,220.08,359.23,324.36,323.93,145.36,2614.08,308.49,2167.38,905.61,2551.76,224.41,129.47,195.14,246.47,302.05,344.48,378.00,341.06,1896.50,1946.18,1486.13,353.04,455.50,415.65,337.00
2010-04-30,SCHISM,suisun,7,31203.26,27547.72,5268.85,1564.56,1655.10,36562.65,0.00,0.00,4.38,2.62,57.00,348.40,2003.50,337.00,337.00,337.00,344.70,397.38,337.00,1710.15,363.71,329.50,171.25,173.42,248.63,263.30,218.78,363.50,331.86,337.00,144.27,2680.51,319.86,2140.59,1224.69,2626.15,218.56,129.04,194.71,248.63,329.29,339.78,397.38,337.00,1654.31,1820.84,1274.49,362.01,451.90,416.93,335.50
2010-05-01,SCHISM,suisun,7,33877.28,30404.06,5150.52,1646.90,2216.79,39597.69,0.00,0.00,3.88,2.67,56.00,354.50,2571.29,345.34,345.13,337.00,357.52,406.95,350.68,1503.94,337.64,321.57,171.25,169.94,248.41,262.23,214.44,351.54,337.00,357.52,142.32,2664.82,321.36,1988.36,1371.17,2503.17,212.93,112.72,187.33,248.41,321.57,340.42,406.95,337.00,1430.02,1599.56,1064.00,362.22,441.31,419.48,345.55
2010-05-02,SCHISM,suisun,7,33650.75,30294.59,5190.04,1652.83,2260.96,39448.91,0.00,0.00,3.30,2.67,56.60,208.00,2468.96,357.52,356.88,337.00,351.75,420.75,357.52,1106.60,311.71,325.65,160.38,159.72,247.55,262.66,216.61,350.04,350.26,352.18,138.18,2572.29,330.15,1838.50,1322.38,2454.71,203.17,115.11,178.42,247.55,325.65,343.63,420.75,337.00,1288.93,1449.73,938.51,347.05,436.87,413.32,357.52
2010-05-03,SCHISM,suisun,7,32420.74,29037.14,5156.98,1678.84,2504.31,38403.18,0.00,0.00,2.59,2.67,58.20,371.60,2875.91,360.94,357.52,337.00,345.55,439.20,352.39,789.73,278.60,308.27,150.80,153.63,250.57,261.36,198.83,344.91,357.52,345.98,132.74,2489.33,332.07,1751.87,1372.57,2365.31,202.74,108.58,177.12,250.57,307.85,352.18,439.20,337.00,1142.89,1291.54,792.94,340.21,433.69,419.90,357.52
2010-05-04,SCHISM,suisun,7,30768.44,27365.86,4927.61,1805.26,2311.77,36202.56,0.00,0.00,1.92,2.70,58.80,568.30,2880.07,357.31,349.19,337.00,311.07,446.61,350.68,761.49,257.91,251.44,150.37,151.24,248.20,260.28,202.95,334.86,349.40,316.64,129.47,2402.14,337.00,1659.64,1408.49,2282.45,193.19,108.58,170.16,248.20,251.22,357.52,446.61,337.00,1024.03,1181.61,682.95,341.70,432.63,420.54,344.48
2010-05-05,SCHISM,suisun,7,29889.88,26446.40,5358.44,1693.50,1848.43,35403.24,0.00,0.00,1.51,2.67,57.80,557.70,2406.13,345.77,327.79,337.00,293.45,459.51,326.72,900.09,245.60,240.63,143.84,147.97,246.04,257.05,198.83,324.15,339.14,295.82,129.47,2293.28,337.85,1619.54,1308.97,2202.88,181.68,108.58,161.03,246.04,240.42,360.51,459.51,337.00,940.55,1077.38,606.35,342.35,432.63,420.11,324.15
2010-05-06,SCHISM,suisun,7,30500.10,27041.54,5729.09,1748.63,1854.61,36335.17,0.00,0.00,1.24,2.66,59.20,500.20,2354.81,328.65,300.33,337.00,271.93,459.51,302.91,700.58,230.90,223.33,130.13,149.28,247.55,252.51,192.54,329.93,309.35,274.51,129.47,2185.43,354.32,1654.91,1245.59,2202.10,188.41,108.58,153.20,247.55,223.33,351.33,459.51,337.00,892.11,1026.67,534.53,332.50,432.20,414.38,299.47
2010-05-07,SCHISM,suisun,7,30304.10,26922.57,5845.21,1854.33,1942.41,36237.39,0.00,0.00,1.16,2.71,60.20,497.50,2439.91,308.27,276.45,337.00,257.26,459.51,283.56,1142.89,221.38,206.64,129.47,143.62,239.77,247.33,182.33,318.57,287.86,254.46,129.47,2082.28,350.04,1587.09,1169.52,2063.79,199.27,118.16,150.59,239.77,206.64,343.63,459.51,337.00,798.09,925.44,470.71,318.79,429.02,416.29,274.94
2010-05-08,SCHISM,suisun,7,28938.89,25798.91,5840.83,2519.11,1784.23,34044.84,0.00,0.00,1.27,2.77,59.80,431.00,2215.23,286.35,260.93,333.36,260.72,459.51,274.73,1799.25,219.86,206.42,130.56,142.53,233.71,239.98,179.51,304.20,275.16,255.75,129.47,1929.76,344.48,1483.95,1200.75,1882.21,188.20,120.55,140.58,233.71,206.21,358.80,459.51,333.36,761.19,837.78,464.59,316.43,431.14,415.65,258.77
2010-05-09,SCHISM,suisun,7,27761.19,24687.69,5950.63,2000.06,1787.17,33498.93,0.00,0.00,1.53,2.80,59.60,440.30,2227.47,280.76,258.34,321.15,254.46,459.51,262.44,1865.36,224.62,198.83,131.43,146.89,233.71,236.09,179.07,300.11,269.34,250.79,129.47,1796.11,344.27,1368.97,1182.42,1738.10,184.50,123.38,147.76,233.71,198.83,347.69,459.51,321.15,785.32,845.17,526.76,316.43,429.02,419.48,256.18
2010-05-10,SCHISM,suisun,7,26417.26,23434.19,6125.54,1415.98,909.57,32036.38,0.00,0.00,2.01,2.74,58.00,335.80,1245.37,266.11,254.46,291.30,251.00,459.51,254.46,1825.16,224.41,199.27,129.69,152.11,233.71,235.66,181.46,301.62,254.46,247.55,129.47,1672.87,342.13,1282.52,1364.58,1622.31,184.29,118.38,153.41,233.71,198.83,301.83,459.51,291.30,810.64,861.38,586.50,317.07,423.08,426.27,254.46
2010-05-11,SCHISM,suisun,7,25799.84,22823.88,5999.70,994.57,1404.44,32209.41,0.00,0.00,2.53,2.60,59.00,209.40,1613.84,263.74,254.46,263.30,244.52,459.51,254.46,1392.73,227.22,188.20,136.44,154.28,233.71,236.09,177.33,305.91,254.46,239.55,129.47,1607.87,350.90,1268.88,823.81,1599.76,191.89,120.77,164.07,233.71,187.98,265.89,459.51,263.30,852.76,864.66,571.43,328.65,413.32,426.48,254.46
2010-05-12,SCHISM,suisun,7,25336.49,22488.80,5794.27,1065.42,1872.76,31938.10,0.00,0.00,3.16,2.62,60.40,224.30,2097.06,262.44,254.46,254.46,246.68,459.51,249.06,1581.04,228.52,191.89,150.37,153.85,232.63,231.77,181.68,308.92,254.46,244.31,129.47,1579.97,354.53,1188.67,704.93,1537.16,187.54,129.47,165.81,232.63,191.89,259.42,459.51,254.46,788.82,810.03,545.24,342.99,400.14,422.66,253.81
2010-05-13,SCHISM,suisun,7,25006.35,22226.26,5617.09,1025.12,2008.44,31606.76,0.00,0.00,3.82,2.77,61.20,280.80,2289.24,260.72,254.46,254.46,252.51,459.51,254.46,2687.41,263.95,207.07,150.37,154.07,217.91,226.79,188.85,300.76,254.46,247.98,129.47,1531.01,347.48,1069.27,717.78,1408.49,182.98,129.47,165.38,217.91,207.07,257.26,459.51,254.46,852.76,824.22,637.00,351.75,390.78,417.78,254.46
2010-05-14,SCHISM,suisun,7,24069.18,21375.66,5223.23,1033.07,1984.45,30243.79,0.00,0.00,4.34,2.81,61.20,327.00,2311.45,261.58,254.46,254.46,249.49,459.51,254.67,3487.11,355.17,215.53,150.37,153.85,212.93,224.84,191.24,294.53,254.46,242.58,129.47,1439.98,340.85,1014.07,718.81,1305.77,181.90,129.47,166.03,212.93,215.74,260.50,459.51,254.46,1122.09,1050.62,892.72,348.55,378.22,417.14,254.46
2010-05-15,SCHISM,suisun,7,23353.29,20722.40,4884.38,1657.37,2062.35,28642.65,0.00,0.00,4.61,2.80,61.60,547.50,2609.85,259.85,254.46,254.46,255.11,459.51,255.11,3444.83,407.16,231.33,150.37,153.85,212.93,223.54,192.32,290.87,254.46,254.46,129.47,1363.58,335.71,1032.76,708.46,1316.38,182.33,129.47,167.12,212.93,231.12,257.26,459.51,254.46,1300.36,1309.97,1081.83,342.77,369.05,414.59,254.46
2010-05-16,SCHISM,suisun,7,22423.50,19810.97,4888.26,1576.18,2016.94,27752.52,0.00,0.00,4.54,2.90,61.40,271.60,2288.54,258.99,254.46,254.46,265.89,459.09,272.14,3541.28,491.18,248.41,153.85,152.98,212.93,221.59,198.40,281.83,254.46,254.46,129.47,1336.19,326.72,1072.31,785.52,1292.54,182.33,116.63,166.90,212.93,248.41,266.75,459.09,254.46,1540.73,1673.26,1233.33,334.86,371.82,413.32,254.46
2010-05-17,SCHISM,suisun,7,22350.50,19742.47,4706.57,1180.57,1190.32,27066.82,0.00,0.00,4.29,3.08,60.60,304.30,1494.62,265.89,263.95,254.46,268.26,448.72,275.16,3396.72,469.87,252.73,154.94,150.37,212.93,221.81,191.67,280.11,254.67,264.17,129.47,1294.14,333.14,1155.20,773.57,1374.37,181.68,108.58,167.33,212.93,252.51,262.66,448.72,254.46,1577.00,1811.42,1291.74,333.36,359.02,408.22,265.03
2010-05-18,SCHISM,suisun,7,22670.23,20048.04,4399.82,1028.79,1310.57,27351.83,0.00,0.00,3.74,2.97,60.00,391.00,1701.57,277.10,275.16,254.46,277.10,440.47,275.16,2732.55,394.61,226.36,150.37,141.45,212.93,226.14,187.98,280.97,274.30,275.16,129.47,1357.79,335.50,1189.27,665.71,1461.67,186.46,108.58,168.64,212.93,226.36,268.69,440.47,254.46,1466.25,1551.04,1301.16,332.93,351.33,399.29,275.16
2010-05-19,SCHISM,suisun,7,23002.83,20470.15,4312.64,1052.39,1280.81,27543.89,0.00,0.00,3.01,2.82,59.60,570.10,1850.91,281.83,275.16,259.42,275.16,439.20,294.53,2227.33,343.63,217.04,150.37,134.92,212.93,228.95,184.29,281.83,275.16,275.16,129.47,1441.97,341.49,1197.93,705.35,1497.06,183.85,108.58,165.16,212.93,217.04,275.16,439.20,259.42,1280.51,1429.42,1068.66,332.50,340.85,394.61,276.67
2010-05-20,SCHISM,suisun,7,23370.84,20907.26,4321.71,1700.66,1273.73,27265.62,0.00,0.00,2.46,2.67,60.20,736.40,2010.13,282.26,275.16,266.11,275.16,439.20,296.89,1711.37,285.71,210.76,150.37,135.79,212.93,231.33,186.02,280.76,286.35,275.16,129.47,1500.04,342.99,1194.71,703.28,1511.96,185.37,113.59,161.90,212.93,210.76,275.16,439.20,266.11,1131.99,1285.72,931.77,331.86,338.92,394.19,275.16
2010-05-21,SCHISM,suisun,7,23374.29,20962.98,4401.68,2109.80,1094.84,26761.02,0.00,0.00,2.15,2.65,58.80,561.70,1656.54,285.49,275.16,275.16,275.16,439.20,298.18,1866.73,288.94,230.68,149.50,134.26,212.93,219.43,195.36,265.46,295.82,275.16,129.47,1519.70,318.36,1193.90,753.96,1442.17,179.29,120.33,148.41,212.93,230.47,282.91,439.20,275.16,1064.41,1232.13,823.39,320.50,352.82,398.44,275.16
2010-05-22,SCHISM,suisun,7,23395.62,21193.18,4370.02,2607.36,703.19,25861.47,0.00,0.00,2.25,2.70,60.00,670.90,1374.09,290.87,275.16,275.16,275.16,439.20,294.10,1530.61,264.38,217.26,133.39,136.44,212.93,220.94,176.46,268.26,289.37,275.16,129.47,1467.84,323.72,1193.30,702.03,1448.34,189.50,114.89,156.68,212.93,217.48,295.82,439.20,275.16,1043.72,1131.38,793.15,316.43,360.30,396.10,275.16
2010-05-23,SCHISM,suisun,7,23468.39,21458.57,4806.99,1905.61,941.74,27311.51,0.00,0.00,2.63,2.71,60.20,301.90,1243.64,287.00,276.24,275.16,275.16,439.20,279.47,2148.17,290.23,214.44,130.78,137.31,212.93,216.83,186.46,261.36,276.02,272.79,129.47,1410.88,323.93,1165.09,671.74,1408.69,182.77,112.50,148.63,212.93,214.23,295.82,439.20,275.16,1075.55,1080.21,806.94,312.14,371.61,388.23,275.16
2010-05-24,SCHISM,suisun,7,23155.18,21253.69,5262.73,1672.84,593.06,27338.12,0.00,0.00,3.38,2.73,60.60,155.90,748.96,289.58,275.16,275.16,241.93,439.20,275.37,2415.82,335.93,205.12,131.87,132.74,212.93,217.48,174.94,261.58,275.16,246.25,129.47,1386.55,337.00,1141.88,658.44,1375.37,185.59,114.02,155.15,212.93,205.12,298.82,439.20,275.16,1151.97,1129.16,871.22,306.56,364.14,388.65,274.94
2010-05-25,SCHISM,suisun,7,23150.20,21415.78,5100.31,1838.03,237.91,26650.39,0.00,0.00,4.22,2.92,61.40,256.20,494.11,272.36,252.30,275.16,233.71,409.71,246.04,2960.67,344.27,195.14,130.13,133.39,212.93,217.69,172.55,256.83,266.97,233.71,129.47,1367.38,341.49,1122.69,648.45,1383.55,183.42,108.58,155.37,212.93,195.14,293.24,409.71,275.16,1195.31,1158.23,959.72,307.63,355.81,383.54,249.92
2010-05-26,SCHISM,suisun,7,23407.16,21683.42,4936.16,4347.38,395.13,24391.06,0.00,0.00,4.73,3.07,61.80,315.40,710.53,251.87,243.66,275.16,239.98,379.28,237.17,3964.02,464.16,194.93,129.47,132.52,212.93,216.83,175.81,245.39,239.77,234.15,129.47,1380.36,328.43,1116.63,613.86,1379.36,174.73,108.58,152.76,212.93,194.71,311.07,379.28,275.16,1407.49,1304.56,1215.44,302.05,364.35,377.58,238.47
2010-05-27,SCHISM,suisun,7,24413.16,22348.09,4908.75,4108.47,360.91,25574.35,0.00,0.00,4.97,3.10,61.40,292.10,653.01,246.25,250.57,275.16,254.46,378.00,256.62,4341.93,601.76,202.52,132.52,131.87,211.19,214.66,173.42,238.69,233.71,254.46,129.47,1393.93,322.65,1161.25,651.99,1422.44,172.12,108.58,150.80,211.19,202.74,316.43,378.00,275.16,1655.89,1611.43,1389.74,298.82,371.39,375.23,245.82
2010-05-28,SCHISM,suisun,7,26276.68,23974.83,4769.18,5260.18,700.16,26485.84,0.00,0.00,4.95,2.88,60.80,232.60,932.76,264.60,279.90,288.94,254.46,378.00,266.75,3826.49,582.32,210.54,132.09,131.65,212.93,214.66,170.16,232.63,245.82,234.58,129.47,1446.35,323.08,1218.66,491.18,1580.96,171.68,110.11,150.80,212.93,210.54,331.00,378.00,288.94,1750.69,1743.61,1582.54,292.16,376.51,369.90,269.99
2010-05-29,SCHISM,suisun,7,28628.53,26450.63,4515.94,6479.57,1158.92,27823.83,0.00,0.00,4.56,2.79,61.00,225.20,1384.12,274.94,295.60,321.79,265.03,378.00,267.62,3036.63,471.77,203.17,129.47,132.09,207.73,214.01,167.55,228.74,254.46,255.97,129.47,1604.51,323.29,1261.65,512.25,1667.54,164.51,129.47,147.54,207.94,203.17,349.62,378.00,321.79,1665.76,1686.48,1501.43,275.16,378.00,359.87,280.97
2010-05-30,SCHISM,suisun,7,30690.11,28522.00,4282.60,7078.67,1315.95,29209.99,0.00,0.00,3.94,2.88,61.20,338.40,1654.35,299.47,322.86,358.59,273.65,378.00,290.66,3076.33,439.62,197.96,129.47,132.74,198.40,204.04,166.25,217.91,254.46,269.13,129.47,1675.43,311.07,1300.96,566.20,1639.30,161.03,118.16,146.02,198.18,197.96,370.11,378.00,358.59,1628.83,1659.25,1454.31,263.30,378.00,346.41,305.70
2010-05-31,SCHISM,suisun,7,32695.99,30515.86,4175.60,7288.17,1255.98,30839.40,0.00,0.00,3.30,2.91,61.00,411.90,1667.88,325.43,349.40,373.31,275.16,378.00,302.48,3272.47,444.70,202.09,130.13,132.09,192.10,196.88,165.60,204.47,264.38,267.62,129.47,1652.14,297.97,1317.78,569.13,1584.92,158.85,128.60,143.62,192.10,202.09,378.64,378.00,373.31,1589.27,1657.08,1344.99,254.03,363.71,328.86,331.64
2010-06-01,SCHISM,suisun,7,33954.46,31739.19,4080.97,6096.13,839.24,32778.53,0.00,0.00,2.63,2.94,60.00,289.80,1129.04,331.22,347.26,357.52,275.16,378.00,305.70,2850.94,380.56,196.23,129.47,131.87,192.10,193.62,166.25,197.75,275.16,275.16,129.47,1587.29,292.59,1332.39,556.14,1537.16,154.50,129.47,141.66,192.10,196.23,378.00,378.00,357.52,1496.27,1706.19,1192.69,239.34,346.62,310.64,339.35
2010-06-02,SCHISM,suisun,7,34923.10,32450.93,3957.80,6819.21,953.61,33015.31,0.00,0.00,1.91,2.99,59.80,208.90,1162.51,324.15,350.68,356.67,275.16,378.00,301.62,1800.23,265.89,188.20,129.47,129.47,192.10,192.10,159.07,196.88,275.16,275.16,129.47,1533.19,293.02,1339.99,688.14,1524.07,150.59,129.47,138.40,192.10,188.20,370.97,378.00,356.67,1346.99,1586.90,1060.56,233.71,329.07,298.82,329.29
2010-06-03,SCHISM,suisun,7,34871.36,32266.60,3887.12,6987.26,796.80,32568.02,0.00,0.00,1.40,3.04,59.60,187.30,984.10,315.79,351.75,340.85,286.14,378.00,322.00,1376.16,223.11,186.46,129.47,129.47,192.10,192.10,151.02,192.32,275.16,281.83,130.13,1502.62,291.09,1333.79,731.23,1519.50,156.03,129.47,137.53,192.10,186.46,362.86,378.00,340.85,1186.85,1387.74,867.53,217.48,314.71,285.06,335.71
2010-06-04,SCHISM,suisun,7,33936.84,31403.15,3844.80,7678.03,806.41,30910.02,0.00,0.00,1.08,3.02,60.00,317.60,1124.01,315.14,352.82,337.00,295.82,373.31,357.95,1201.96,194.49,169.51,129.47,129.47,192.10,192.10,145.80,189.72,275.16,295.82,130.13,1485.54,298.61,1321.98,745.90,1526.25,161.46,129.47,137.75,192.10,169.29,350.90,373.31,337.00,1050.82,1261.05,689.80,212.93,296.46,275.16,334.00
2010-06-05,SCHISM,suisun,7,33748.20,31241.79,4214.91,7682.49,855.16,31135.78,0.00,0.00,0.98,2.98,60.40,425.90,1281.06,314.07,338.28,317.72,295.82,357.52,364.14,1436.39,185.59,164.51,129.47,129.47,190.37,186.46,144.27,187.76,292.16,286.14,139.05,1477.98,287.43,1307.17,817.84,1518.91,161.03,129.47,137.75,190.37,164.51,336.35,357.52,317.72,974.80,1157.42,597.37,199.92,289.37,259.42,331.64
2010-06-06,SCHISM,suisun,7,35089.35,32574.44,4862.42,7694.98,703.54,32960.32,0.00,0.00,1.20,2.95,60.00,446.10,1149.64,306.13,325.65,310.64,252.95,343.84,350.04,1964.74,181.68,168.20,129.47,129.47,183.85,178.86,142.97,176.90,295.82,257.48,138.62,1459.28,273.87,1282.52,1010.82,1478.78,154.50,120.99,132.52,183.85,168.20,318.79,343.84,310.64,958.91,1050.82,534.53,193.41,273.44,255.11,316.21
2010-06-07,SCHISM,suisun,7,39327.09,36844.48,4399.07,7868.73,541.50,36398.94,0.00,0.00,1.67,2.87,60.40,720.00,1261.50,277.96,308.92,302.05,244.74,328.22,331.43,2114.75,182.33,160.38,129.47,129.47,182.11,177.12,139.05,172.77,289.58,239.12,131.22,1437.98,276.67,1254.63,1153.59,1438.38,151.46,108.58,133.39,182.11,160.38,305.70,328.22,302.05,977.65,999.43,607.81,192.97,257.70,244.52,302.05
2010-06-08,SCHISM,suisun,7,43043.55,40738.51,3966.77,7894.55,478.03,39593.81,0.00,0.00,2.32,2.87,60.20,658.70,1136.73,276.88,293.88,296.46,279.04,316.43,313.64,2555.02,194.93,160.38,129.47,128.82,172.99,173.42,144.93,167.99,260.50,261.15,130.13,1409.09,274.30,1201.35,1315.18,1381.55,143.40,124.03,135.79,172.99,160.38,294.10,316.43,296.46,989.06,1084.06,611.98,192.10,251.87,235.44,283.77
2010-06-09,SCHISM,suisun,7,43967.72,41904.43,3783.87,7877.19,-333.85,39540.55,0.00,0.00,3.21,2.83,58.00,650.20,316.35,285.92,284.63,286.14,285.71,306.99,293.24,2259.62,212.49,168.86,129.47,134.05,171.25,171.25,144.71,166.03,253.59,281.40,130.13,1387.94,268.48,1150.56,1381.75,1324.79,144.06,163.64,135.35,171.25,168.86,278.82,306.99,286.14,1043.92,1210.61,689.80,192.10,236.52,229.82,283.77
2010-06-10,SCHISM,suisun,7,43128.94,41249.93,3699.93,7905.63,191.14,39114.38,0.00,0.01,4.00,2.69,55.80,699.70,890.84,289.58,283.56,277.53,279.25,289.58,310.42,1737.13,206.21,163.64,138.62,154.72,171.25,171.25,149.72,164.51,265.89,275.16,129.47,1351.79,263.30,1132.19,636.59,1352.79,151.24,175.38,145.58,171.25,163.86,269.77,289.58,277.53,1009.60,1164.48,644.91,188.20,227.87,230.25,287.64
2010-06-11,SCHISM,suisun,7,41608.42,39913.05,4621.36,6861.80,235.58,39603.56,0.00,1.00,4.71,2.71,57.00,380.40,615.98,281.62,280.97,275.16,282.48,275.16,329.07,1118.63,198.18,178.64,160.59,169.94,167.55,171.25,161.46,166.90,272.57,276.45,146.23,1382.75,275.81,1107.74,441.10,1458.29,166.25,170.16,164.29,167.77,178.64,261.15,275.16,275.16,912.16,1037.63,685.86,174.29,220.29,216.83,282.70
2010-06-12,SCHISM,suisun,7,39622.00,38090.56,5642.09,6481.59,512.41,39294.91,0.00,1.00,5.33,2.83,59.40,221.30,733.71,278.60,279.68,271.93,242.58,260.07,350.68,1052.80,189.06,173.20,171.25,171.25,171.25,171.25,164.51,172.55,275.16,247.12,154.28,1507.19,277.53,991.70,648.45,1502.23,171.25,153.85,171.25,171.25,173.20,257.91,260.07,271.93,839.83,893.95,710.11,154.50,218.78,199.05,280.11
