datetime,model,scene,case,northern_flow,sac_flow,sjr_flow,exports,delta_cu,ndo,dcc,smscg,sf_tidal_energy,x2,evap_delta,cu_flow,trp,wci,vcu,uni,rsl,old,pct,mal,cll,emm2,srv,anc,jer,sal,ppt,rri2,bdt,lps,snc,dsj,bdl,nsl2,vol,tss,sss,oh4,rsl,vcu,mtz
2007-06-08,SCHISM,base,5,12907.68,11129.84,3312.91,1982.80,-1033.85,34563.05,1.00,1.00,3.74,69.00,447.80,1481.65,467.12,445.34,379.49,471.56,254.46,494.13,9211.73,2141.95,938.30,2257.11,171.25,505.09,226.36,193.62,234.15,476.20,465.01,171.25,4091.18,268.05,1727.86,907.66,3877.44,202.95,155.15,335.07,254.46,379.49,4772.02
2007-06-09,SCHISM,base,5,13068.85,10730.18,3439.20,1958.93,-1186.33,24943.02,1.00,1.00,3.51,69.00,493.40,1679.73,484.43,461.20,380.99,486.33,254.46,485.70,8384.79,1992.26,860.56,2108.15,171.25,439.41,218.34,195.58,241.06,472.83,481.90,171.25,3931.05,267.83,1620.33,792.73,3704.32,198.62,154.28,344.06,254.46,380.99,4444.32
2007-06-10,SCHISM,base,5,13114.88,10835.92,3700.11,2006.89,-1197.99,22356.34,1.00,1.00,3.26,68.80,531.00,1728.99,477.68,455.50,383.76,501.72,254.46,490.97,8281.00,1942.27,810.64,2071.77,171.25,422.87,217.91,195.58,246.47,463.95,488.65,171.25,3718.89,265.03,1512.75,725.85,3449.13,198.40,150.37,347.05,254.46,383.76,4181.25
2007-06-11,SCHISM,base,5,12909.92,10595.05,3709.50,2084.88,-1345.92,15481.85,1.00,1.00,2.88,69.40,311.30,1657.22,486.12,469.45,385.46,558.45,254.46,514.98,8138.43,1947.55,771.50,2057.17,171.25,398.23,215.09,192.10,253.16,479.79,559.08,169.94,3431.28,263.30,1374.17,665.50,3204.63,198.40,150.37,354.53,254.46,385.46,3975.12
2007-06-12,SCHISM,base,5,11767.36,9974.40,3399.73,2084.91,-1623.41,10129.83,1.00,1.00,2.58,70.00,223.70,1847.11,490.76,470.29,393.97,512.25,270.85,553.83,8472.35,2009.43,738.67,2099.20,169.73,405.03,213.14,202.52,254.67,513.93,511.61,171.25,3130.91,261.79,1251.61,630.75,2938.84,195.58,165.81,358.38,270.85,393.97,3894.76
2007-06-13,SCHISM,base,5,11291.58,9365.14,3253.53,2663.35,-1790.36,9581.81,1.00,1.00,2.19,70.40,227.30,2017.66,500.67,448.94,413.32,544.82,274.51,523.18,8898.63,2043.15,727.92,2119.42,170.60,428.17,212.93,208.59,255.54,545.24,541.67,171.25,2873.22,257.48,1117.24,633.04,2717.60,195.14,168.42,348.97,274.51,413.32,3803.08
2007-06-14,SCHISM,base,5,11265.63,8589.08,3339.27,3495.07,-1814.91,10345.85,1.00,1.00,1.86,71.80,541.50,2356.41,453.59,384.39,395.04,438.77,275.16,545.65,9224.93,2018.98,749.83,2084.61,171.25,438.98,212.93,209.68,257.26,523.18,442.16,171.25,2663.29,255.54,1001.87,681.29,2562.89,195.36,160.16,337.64,275.16,395.04,3680.02
2007-06-15,SCHISM,base,5,11070.51,8095.63,2939.86,2155.50,-1822.17,-6519.31,1.00,1.00,1.60,73.40,859.30,2681.47,445.55,376.30,367.13,437.50,275.16,450.63,10179.51,2076.64,913.59,2149.53,171.25,491.60,215.53,211.63,254.24,532.64,432.41,171.25,2523.34,251.00,931.77,735.57,2405.41,193.62,150.37,337.00,275.16,367.13,3776.77
2007-06-16,SCHISM,base,5,12221.38,8137.86,2440.08,591.04,-1680.29,400.98,1.00,1.00,1.52,72.00,483.30,2163.59,464.80,435.38,364.78,484.22,275.16,443.86,11383.75,2151.86,1308.17,2260.20,171.25,555.30,218.34,212.93,253.59,478.53,484.22,171.25,2404.45,250.14,899.07,844.14,2337.52,195.36,152.76,338.07,275.16,364.78,3889.92
2007-06-17,SCHISM,base,5,12848.75,8636.23,2344.69,850.15,-1581.78,5364.75,1.00,1.00,1.51,72.20,676.70,2258.48,455.71,441.95,364.35,491.18,272.79,451.48,10203.04,2094.34,1244.38,2174.17,171.25,456.98,215.31,200.57,264.81,441.10,491.60,171.25,2300.62,251.00,863.02,1201.15,2369.75,196.66,150.59,349.19,272.79,364.35,3826.76
2007-06-18,SCHISM,base,5,14181.74,10017.13,2365.50,1045.67,-1651.27,-10751.52,1.00,1.00,1.57,74.80,1106.20,2757.47,432.84,415.23,375.23,479.79,254.46,455.92,10317.91,2113.00,1395.53,2195.51,171.25,474.09,215.09,196.88,262.66,458.46,479.79,171.25,2270.84,250.57,871.42,1216.84,2328.44,194.49,142.75,351.54,254.46,375.23,4343.41
2007-06-19,SCHISM,base,5,15536.02,11379.46,2395.76,1553.53,-1573.52,-4712.64,1.00,1.00,1.79,73.80,868.90,2442.42,433.90,399.29,384.18,479.79,254.46,477.47,11846.04,2278.58,2004.36,2445.66,164.07,665.71,222.68,204.04,252.30,474.94,475.57,168.42,2251.69,245.39,926.26,1088.92,2325.93,194.27,141.88,345.98,254.46,384.18,5735.06
2007-06-20,SCHISM,base,5,15389.14,11195.38,2314.68,2226.82,-961.22,10692.78,1.00,1.00,2.16,72.00,594.20,1555.42,431.14,400.99,375.87,463.53,268.91,480.64,11229.26,2298.50,1902.76,2444.89,163.42,625.96,220.29,197.75,256.83,479.79,459.51,157.11,2189.69,245.17,986.82,1403.11,2577.27,199.48,129.47,337.85,268.91,375.87,6097.35
2007-06-21,SCHISM,base,5,15556.85,11275.14,2154.69,2351.87,-1124.74,24087.16,1.00,1.00,2.47,71.40,668.50,1793.24,431.78,392.06,378.00,477.26,275.16,492.45,10899.35,2223.61,1500.24,2342.73,155.15,531.38,215.74,193.19,258.56,479.79,479.37,155.15,2239.49,248.20,1079.20,1767.61,2722.57,199.92,114.24,332.72,275.16,378.00,5803.84
2007-06-22,SCHISM,base,5,16546.67,12261.41,1775.55,2605.16,-1153.19,17759.46,1.00,1.00,2.81,71.40,837.90,1991.09,414.38,378.22,378.43,501.30,275.16,499.82,10584.64,2157.87,1234.94,2283.03,152.33,468.39,214.23,189.06,257.05,479.79,498.98,154.07,2382.28,248.84,1272.49,1522.68,2730.40,198.18,108.58,329.50,275.16,378.43,5275.14
2007-06-23,SCHISM,base,5,17031.66,12792.16,1731.46,2981.95,-964.90,10449.03,1.00,1.00,3.14,71.40,732.50,1697.40,388.23,358.59,378.00,538.73,275.16,487.39,10800.23,2182.13,1132.39,2312.41,145.36,464.80,215.53,184.94,251.65,479.79,528.02,149.06,2467.21,246.90,1432.41,1196.92,2804.64,192.32,108.58,320.93,275.16,378.00,5094.14
2007-06-24,SCHISM,base,5,17467.44,13227.61,1851.59,2892.76,-707.79,15982.59,1.00,1.00,3.58,70.60,419.90,1127.69,377.58,345.34,378.00,604.68,275.16,521.08,10529.80,2206.17,1099.85,2340.99,136.00,474.30,215.53,177.99,247.98,479.79,603.01,139.70,2542.35,245.39,1538.35,982.54,2903.09,191.02,108.58,317.72,275.16,378.00,4962.53
2007-06-25,SCHISM,base,5,17707.38,13456.46,1719.70,2511.86,-882.81,23664.86,1.00,1.00,3.80,71.00,544.30,1427.11,383.54,345.13,380.56,655.94,275.16,591.73,9627.68,2143.51,909.29,2255.36,131.22,443.43,214.23,166.68,247.12,486.75,653.24,129.47,2663.87,246.90,1514.54,840.65,2892.82,193.84,108.58,318.36,275.16,380.56,4645.60
2007-06-26,SCHISM,base,5,18400.04,13751.68,1720.49,2414.12,-843.43,13731.83,1.00,1.00,3.80,71.40,832.60,1676.03,394.19,350.04,382.48,687.93,275.16,636.79,9445.92,2167.19,939.73,2286.70,129.47,451.69,214.44,166.25,242.79,508.25,683.37,129.47,2743.39,246.25,1459.28,687.10,2879.12,190.15,108.58,319.86,275.16,382.48,4647.62
2007-06-27,SCHISM,base,5,19032.37,14319.86,1685.44,2733.42,-786.08,19452.07,1.00,1.00,3.83,71.40,704.70,1490.78,406.95,352.82,380.13,705.76,275.16,636.17,9662.98,2172.23,998.62,2321.30,129.47,478.32,212.93,167.55,234.79,540.83,702.03,129.47,2754.08,245.39,1373.97,741.15,2914.13,184.29,108.58,330.79,275.16,380.13,4609.77
2007-06-28,SCHISM,base,5,19993.80,15266.81,1653.75,2984.01,-646.26,23339.71,1.00,1.00,3.95,70.80,608.10,1254.36,418.20,350.26,381.41,720.47,275.16,620.75,9580.73,2181.35,1011.23,2337.32,129.47,493.08,214.44,162.99,229.17,580.85,720.47,129.47,2793.77,244.95,1289.13,720.88,2950.24,182.98,108.58,334.86,275.16,381.41,4577.05
2007-06-29,SCHISM,base,5,21726.32,17001.56,1660.67,3015.36,-310.28,17791.88,1.00,1.00,4.00,70.80,671.40,981.68,435.38,358.16,386.31,720.47,275.16,620.75,9163.38,2182.52,937.49,2320.14,129.47,463.95,214.01,157.77,225.71,622.83,715.50,129.47,2844.09,246.04,1201.96,681.71,2950.81,180.81,108.58,332.07,275.16,386.31,4428.28
2007-06-30,SCHISM,base,5,24934.44,20210.61,1621.00,3365.67,-298.63,13363.27,1.00,1.00,3.94,70.20,737.90,1036.53,451.05,369.05,394.61,696.23,275.16,629.71,9477.41,2278.97,965.02,2406.57,129.47,481.90,214.23,154.72,218.34,654.69,693.74,129.47,2859.13,245.60,1181.41,630.54,2986.13,174.51,108.58,329.72,275.16,394.61,4456.29
2007-07-01,SCHISM,base,5,29501.14,24735.71,1577.85,5412.86,-421.43,6219.16,1.00,1.00,3.71,69.20,565.00,986.43,465.01,363.50,399.93,691.46,275.16,640.75,9425.87,2339.25,943.00,2466.06,129.47,477.68,209.89,149.28,211.41,676.72,691.25,129.47,2856.09,244.95,1153.79,704.31,3066.92,172.77,108.58,330.57,275.16,399.93,4485.40
2007-07-02,SCHISM,base,5,33884.52,29125.06,1600.42,7751.41,-534.82,13784.69,1.00,1.00,3.36,67.60,328.90,863.72,454.44,351.33,400.36,728.74,275.16,642.42,8675.96,2332.69,854.40,2463.94,125.12,422.23,200.57,146.23,198.83,690.84,722.12,124.90,2904.43,242.58,1099.24,746.73,3075.45,165.16,108.58,322.00,275.16,400.36,4381.06
2007-07-03,SCHISM,base,5,37046.97,33065.70,1629.67,8096.63,-653.96,15831.29,1.00,1.00,2.97,66.40,204.80,858.76,454.44,353.25,411.19,727.30,275.16,649.70,6961.13,2248.01,582.11,2369.17,112.94,337.85,194.93,139.05,187.76,698.72,737.64,120.99,2939.98,242.79,1011.84,645.54,2920.78,158.20,104.89,317.72,275.16,411.19,3875.95
2007-07-04,SCHISM,base,5,39755.88,35971.43,1479.57,7970.53,-1019.45,23189.14,1.00,1.00,2.72,64.60,278.30,1297.75,448.51,353.04,413.53,748.38,275.16,660.72,6038.73,2254.20,358.38,2358.56,108.58,291.30,192.10,130.78,172.77,696.64,741.15,113.37,2815.31,240.63,946.47,454.23,2735.75,145.15,105.54,317.72,275.16,413.53,3456.45
2007-07-05,SCHISM,base,5,43556.12,39751.85,1326.58,7874.64,-1278.87,46767.46,1.00,1.00,2.64,62.00,805.10,2083.97,450.21,343.84,401.84,747.35,254.46,671.11,4837.21,2096.48,176.03,2211.60,108.58,251.22,186.89,122.07,162.12,697.89,742.81,108.58,2700.78,242.36,839.21,263.52,2505.86,144.06,105.54,316.43,254.46,401.84,2808.64
2007-07-06,SCHISM,base,5,45350.43,41551.04,1331.01,7804.13,-1186.89,28979.54,1.00,1.00,2.53,60.80,789.50,1976.39,421.39,338.07,396.74,740.32,254.46,680.67,3479.63,2100.56,178.42,2273.55,108.58,223.33,173.20,120.77,154.50,697.06,740.32,108.58,2613.89,236.52,789.64,166.03,2279.74,136.44,107.28,297.97,254.46,396.74,2355.66
2007-07-07,SCHISM,base,5,42886.05,39535.10,1052.26,7871.81,-852.66,35352.33,1.00,1.00,2.48,60.60,685.90,1538.56,416.08,318.14,382.05,747.56,254.46,679.84,3010.51,2119.22,140.79,2264.85,108.58,201.87,171.25,120.12,145.58,703.07,743.43,108.58,2342.15,238.47,726.47,148.19,2064.57,132.09,107.28,289.37,254.46,382.05,1975.87
2007-07-08,SCHISM,base,5,40728.17,37408.92,1035.04,9622.64,-1270.60,30485.12,1.00,1.00,2.41,61.20,929.90,2200.50,375.23,303.77,361.79,760.16,241.71,674.65,2669.22,2206.95,132.96,2348.91,108.58,188.20,161.68,114.24,137.96,703.69,760.16,109.02,2119.22,234.79,664.05,127.95,1898.07,131.43,108.58,271.93,241.71,361.79,1678.19
2007-07-09,SCHISM,base,5,38371.81,35036.64,1310.95,11617.73,-1265.95,27157.26,1.00,1.00,2.30,60.60,939.90,2205.85,377.15,287.00,347.48,760.16,221.16,669.45,2832.66,2278.58,141.66,2452.98,108.58,181.03,153.85,116.42,130.13,704.52,760.16,108.58,1968.45,224.19,577.71,128.17,1744.79,129.04,108.58,251.44,221.16,347.48,1456.50
2007-07-10,SCHISM,base,5,35665.64,32313.78,1370.88,11734.01,-1019.92,26222.93,1.00,1.00,2.27,60.60,870.80,1890.72,353.89,259.21,312.78,757.88,203.17,663.63,2564.61,2244.33,139.49,2435.46,108.58,171.25,150.37,118.81,129.47,712.19,760.16,108.80,1840.86,221.38,491.82,129.47,1638.32,126.43,108.58,230.04,203.17,312.78,1298.15
2007-07-11,SCHISM,base,5,33746.08,30052.59,1364.26,11945.75,-691.69,32355.00,1.00,1.00,2.26,60.40,766.00,1457.69,351.75,235.44,284.42,730.19,192.10,663.84,2430.65,2226.13,139.92,2402.14,108.58,168.42,150.37,121.20,129.47,717.15,753.34,110.98,1718.80,218.13,439.62,129.47,1529.03,120.77,108.58,207.07,192.10,284.42,1185.44
2007-07-12,SCHISM,base,5,32413.00,28277.17,1346.31,12240.06,-1085.53,25565.82,1.00,1.00,2.23,60.60,519.00,1604.53,313.64,214.88,245.82,730.19,177.99,675.68,2363.57,2183.68,134.48,2322.84,108.58,160.59,148.19,120.55,129.47,720.88,726.47,113.37,1591.65,216.18,389.08,129.47,1447.94,122.07,108.58,194.49,177.99,245.82,1041.69
2007-07-13,SCHISM,base,5,31466.87,27129.08,1392.23,12344.67,-1350.28,14931.75,1.00,1.00,2.24,61.60,580.50,1930.78,282.26,199.92,236.31,732.05,171.25,669.66,2610.73,2181.16,135.13,2305.84,108.58,152.11,139.27,118.38,129.47,732.26,729.37,111.85,1485.93,211.41,358.80,129.47,1353.59,121.86,108.58,182.77,171.25,236.31,928.50
2007-07-14,SCHISM,base,5,30519.90,26373.93,1406.34,12695.33,-1369.64,11061.74,1.00,1.00,2.28,62.60,563.60,1933.24,275.16,192.76,233.71,727.92,165.81,717.15,3373.54,2296.18,139.92,2426.99,108.58,152.33,136.00,122.07,129.47,734.74,734.95,110.76,1368.18,201.00,349.83,129.47,1233.53,119.68,110.11,172.77,165.81,233.71,958.50
2007-07-15,SCHISM,base,5,29553.22,25215.33,1431.79,13463.71,-1382.16,8808.85,1.00,1.00,2.27,65.00,813.20,2195.36,273.87,191.02,233.71,696.02,150.37,729.99,3980.70,2326.51,149.93,2455.09,108.58,152.76,134.26,122.95,129.47,735.57,726.06,113.59,1253.62,196.01,336.57,129.69,1194.91,118.81,108.58,173.86,150.37,233.71,1008.58
2007-07-16,SCHISM,base,5,28675.11,24347.82,1467.34,13179.79,-1374.24,2889.47,1.00,1.00,2.18,65.00,600.20,1974.44,269.99,177.12,216.18,680.88,150.37,703.69,4582.57,2383.63,160.81,2516.62,108.58,158.64,134.48,124.69,129.47,736.40,711.77,114.24,1203.97,187.98,326.29,139.27,1135.42,118.59,108.58,170.60,150.37,216.18,1089.32
2007-07-17,SCHISM,base,5,28047.79,23771.48,1498.95,12653.12,-1149.28,19061.71,1.00,1.00,2.12,63.00,453.10,1602.38,275.81,172.12,203.17,663.63,150.37,684.61,4629.25,2361.26,190.58,2491.25,108.58,164.07,134.48,123.16,129.47,736.40,692.29,117.07,1167.10,181.25,310.42,148.41,1188.06,120.33,108.58,156.46,150.37,203.17,1278.51
2007-07-18,SCHISM,base,5,26007.24,21760.69,1469.52,12975.16,-796.99,19904.39,1.00,1.00,2.05,63.20,509.30,1306.29,267.62,170.16,192.54,650.32,150.37,664.88,3857.54,2227.87,179.94,2326.12,108.58,161.90,131.87,121.64,129.47,740.32,667.58,112.72,1207.39,182.33,292.16,177.55,1223.08,119.90,108.58,155.15,150.37,192.54,1187.86
2007-07-19,SCHISM,base,5,24263.85,20030.34,1403.01,13191.10,-1126.51,12156.22,1.00,1.00,2.01,65.40,584.00,1710.51,244.52,171.25,180.16,675.68,150.37,663.63,4103.76,2126.22,177.33,2226.90,108.58,162.12,131.00,122.07,129.47,740.32,664.05,110.76,1283.72,177.33,288.72,176.46,1186.45,118.59,108.58,154.28,150.37,180.16,1103.49
2007-07-20,SCHISM,base,5,24293.75,20027.06,1412.74,13109.65,-1089.96,2644.76,1.00,1.00,2.08,65.00,460.80,1550.76,220.29,163.86,181.90,681.71,150.37,677.76,5272.38,2180.96,180.38,2292.12,108.58,164.51,132.52,122.95,129.47,740.32,671.11,112.72,1273.49,170.38,298.40,182.98,1061.37,117.50,108.58,153.41,150.37,181.90,1177.79
2007-07-21,SCHISM,base,5,24635.84,20357.88,1433.53,12864.86,-1036.85,15540.75,1.00,1.00,2.24,65.20,384.00,1420.85,228.95,167.85,186.02,685.86,150.37,680.67,5099.45,2080.92,168.86,2194.93,109.24,164.07,130.78,123.38,129.47,734.54,693.74,115.33,1192.09,169.07,311.92,179.07,1040.68,117.07,108.58,153.85,150.37,186.02,1214.23
2007-07-22,SCHISM,base,5,25216.92,20963.35,1426.40,12766.01,-1073.44,10416.30,1.00,1.00,2.54,66.20,397.00,1470.44,225.71,171.25,190.37,690.21,150.37,680.67,5295.24,2015.08,165.16,2125.25,109.67,162.12,129.47,121.64,129.47,717.15,692.49,115.98,1137.84,167.55,335.71,165.16,1014.48,120.33,113.37,154.28,150.37,190.37,1230.12
2007-07-23,SCHISM,base,5,25676.46,21532.23,1481.95,12607.79,-1224.91,7055.24,1.00,1.00,2.82,66.80,557.50,1782.41,225.06,171.25,192.10,701.20,150.37,680.67,6279.85,2044.90,173.20,2151.66,112.28,165.16,129.47,121.64,129.47,708.66,700.58,116.20,1041.69,165.81,359.44,151.24,983.97,121.20,116.42,153.85,150.37,192.10,1361.18
2007-07-24,SCHISM,base,5,25508.65,21748.61,1545.19,12630.85,-840.17,6336.73,1.00,1.00,3.09,67.60,688.10,1528.27,227.44,171.25,202.74,697.47,150.37,699.75,6723.35,2043.54,193.19,2157.68,122.51,175.16,129.47,123.82,129.47,693.53,698.30,114.46,979.28,164.73,375.87,152.33,979.69,122.51,121.42,156.24,150.37,202.74,1671.88
2007-07-25,SCHISM,base,5,25372.50,21687.92,1619.86,11713.15,-810.18,13739.00,1.00,1.00,3.85,68.00,631.50,1441.68,252.95,171.25,212.93,691.46,150.37,700.58,7945.87,2066.71,259.85,2199.77,129.47,206.21,130.78,129.47,129.47,686.06,683.16,128.60,963.80,161.90,393.97,168.64,1042.71,125.77,123.16,158.64,150.37,212.93,2073.33
2007-07-26,SCHISM,base,5,24960.45,21595.82,1696.24,12309.98,-883.09,20553.02,1.00,1.00,4.64,68.40,503.20,1386.29,260.28,171.25,212.93,706.80,150.37,702.65,8064.42,2044.90,369.26,2179.99,129.47,241.93,132.30,129.47,129.47,695.40,707.63,129.47,1023.42,164.07,419.90,202.95,1202.96,129.47,108.58,159.94,150.37,212.93,2583.22
2007-07-27,SCHISM,base,5,24949.79,21660.55,1522.02,13750.53,-870.10,18581.42,1.00,1.00,5.19,70.60,528.80,1398.90,243.23,174.94,217.48,684.40,171.03,714.05,8495.18,2068.27,528.44,2198.80,129.47,291.95,133.83,129.47,129.47,700.58,691.67,129.47,1155.81,163.86,481.27,252.73,1450.13,129.47,115.33,164.07,171.03,217.48,3033.18
2007-07-28,SCHISM,base,5,25076.90,21797.41,1303.91,13362.20,-830.22,3499.06,1.00,1.00,5.40,72.00,509.70,1339.92,252.30,174.51,218.13,680.67,171.25,706.38,9724.69,2256.91,858.10,2389.61,129.47,390.14,145.15,125.99,129.47,700.58,680.67,128.17,1332.59,159.72,582.11,356.88,1768.98,129.47,114.02,162.55,171.25,218.13,3650.65
2007-07-29,SCHISM,base,5,25313.32,21937.09,1420.53,13070.34,-727.10,22564.24,1.00,1.00,5.03,71.60,379.30,1106.40,257.05,175.38,217.48,682.95,171.25,696.44,10967.48,2367.43,1194.51,2501.06,129.47,507.19,160.81,129.26,129.47,700.58,680.67,127.52,1580.36,158.85,713.63,642.00,2279.16,132.09,115.11,162.77,171.25,217.48,4208.83
2007-07-30,SCHISM,base,5,25305.88,22055.93,1600.57,12940.50,-758.86,11738.42,1.00,1.00,4.49,72.20,569.60,1328.46,270.85,176.70,216.83,680.67,162.77,681.71,10360.91,2279.74,1147.94,2398.47,129.47,526.76,166.47,129.47,129.47,700.58,680.67,129.47,1960.05,161.03,724.61,841.68,2479.52,137.53,122.07,163.42,162.77,216.83,4404.12
2007-07-31,SCHISM,base,5,25099.77,21891.75,1586.95,12853.99,-854.68,1077.14,1.00,1.00,3.59,71.20,719.10,1573.78,266.11,174.73,212.28,687.52,150.37,681.91,10286.56,2388.64,1284.52,2506.44,129.47,569.76,178.86,129.47,129.47,700.58,684.82,129.47,2165.06,160.16,787.79,952.79,2618.49,140.14,119.03,160.59,150.37,212.28,4846.76
2007-08-01,SCHISM,base,5,24462.18,21281.15,1615.22,12270.10,-895.36,9171.87,1.00,1.00,2.87,70.00,721.20,1616.56,277.31,171.90,205.12,716.12,150.37,693.12,9412.89,2244.14,1247.40,2387.29,129.47,546.07,179.51,129.47,129.47,700.58,697.06,129.47,2266.97,162.99,796.24,1181.61,2576.89,138.40,114.89,156.90,150.37,205.12,4635.87
2007-08-02,SCHISM,base,5,23826.49,20656.33,1665.51,11726.58,-977.32,4824.72,1.00,1.00,2.45,68.40,376.60,1353.92,271.71,171.25,198.18,720.47,150.37,711.36,8718.48,2138.46,1108.14,2295.98,129.47,493.29,176.68,129.91,129.47,700.58,720.47,129.47,2364.54,167.33,868.14,1149.55,2457.79,136.88,115.33,164.29,150.37,198.18,4598.01
2007-08-03,SCHISM,base,5,23315.12,20079.19,1680.04,11752.21,-1227.51,14645.77,1.00,1.00,2.06,67.60,555.30,1782.81,265.68,171.25,197.10,745.70,150.37,720.47,7490.99,2058.14,815.38,2162.34,129.47,431.99,165.38,129.47,129.47,695.61,734.74,129.47,2361.64,171.25,921.35,998.41,2331.34,136.44,122.95,167.33,150.37,197.10,4152.17
2007-08-04,SCHISM,base,5,22889.16,19693.20,1715.29,11758.93,-1258.70,8009.12,1.00,1.00,1.84,69.00,937.90,2196.60,246.47,171.25,198.18,740.32,150.37,732.47,7023.79,1955.75,585.87,2045.10,129.47,393.34,159.94,129.47,129.47,685.03,743.22,129.47,2308.93,171.25,987.83,753.34,2259.82,138.83,119.25,169.73,150.37,198.18,3628.20
2007-08-05,SCHISM,base,5,22338.00,19211.49,1767.34,11766.13,-1325.98,-1407.95,1.00,0.01,1.85,68.60,655.40,1981.38,252.30,171.25,213.58,740.32,150.37,745.08,8891.84,2070.02,741.98,2224.97,129.47,417.35,166.25,129.47,129.47,689.80,740.32,129.47,2245.30,171.25,1028.29,560.12,2146.61,136.22,120.55,170.60,150.37,213.58,3717.96
2007-08-06,SCHISM,base,5,21396.91,18151.49,1877.18,11601.03,-616.45,12271.90,1.00,0.00,1.96,69.00,558.10,1174.55,274.08,177.99,220.94,740.32,150.37,740.32,8433.45,2037.11,621.37,2147.58,129.47,424.14,164.29,131.43,129.47,704.11,740.32,129.47,2160.20,171.25,1049.20,495.82,2223.22,139.92,126.86,166.68,150.37,220.94,4028.82
2007-08-07,SCHISM,base,5,20871.13,17601.20,1990.34,10143.28,-909.06,7825.91,1.00,0.00,2.13,69.60,513.20,1422.26,294.10,181.46,231.12,724.40,150.37,740.32,8681.66,2067.29,596.32,2168.55,129.47,444.70,167.12,131.22,129.47,715.08,729.99,129.47,2139.04,171.25,1146.53,533.06,2353.54,140.14,126.65,169.94,150.37,231.12,4501.61
2007-08-08,SCHISM,base,5,20477.55,17261.13,2124.81,8969.66,-1319.20,9198.49,1.00,0.00,2.41,70.20,404.70,1723.90,311.71,188.41,223.54,687.31,150.37,731.43,9270.01,2097.26,721.30,2200.36,129.47,456.13,172.12,131.65,129.47,731.43,698.30,129.47,2213.92,171.25,1319.78,555.72,2625.77,140.58,129.47,171.25,150.37,223.54,4953.21
2007-08-09,SCHISM,base,5,19548.69,16327.31,2292.50,9014.83,-1506.96,12215.39,1.00,0.00,2.71,71.00,420.30,1927.26,325.22,191.02,227.22,664.88,150.37,701.41,9904.85,2150.89,866.50,2258.07,129.47,475.78,177.77,132.74,129.47,736.60,679.42,129.47,2393.85,171.25,1542.71,576.46,3001.69,141.66,123.60,171.25,150.37,227.22,5429.52
2007-08-10,SCHISM,base,5,18754.56,15701.12,2451.78,9121.15,-1650.36,16930.27,1.00,0.00,3.00,71.40,575.20,2225.56,325.86,192.10,238.04,659.27,150.37,672.15,10213.04,2162.14,926.66,2269.30,129.47,503.83,181.46,132.96,129.47,733.09,655.11,129.47,2662.14,171.90,1707.97,625.75,3386.15,142.75,124.90,171.90,150.37,238.04,5720.61
2007-08-11,SCHISM,base,5,18282.03,15371.57,2517.78,8383.29,-1760.48,5625.63,1.00,0.00,3.37,72.20,563.90,2324.38,341.70,193.62,247.76,661.14,150.37,660.72,10882.04,2149.91,1005.74,2261.94,129.47,528.02,182.77,134.48,129.47,714.26,660.72,129.47,2953.85,173.64,1881.03,660.72,3700.39,142.97,118.16,171.90,150.37,247.76,5992.15
2007-08-12,SCHISM,base,5,17635.71,14658.03,2460.53,8656.06,-1699.97,22199.37,1.00,0.00,3.34,71.80,470.30,2170.27,348.55,196.01,250.57,660.52,150.37,660.72,11205.58,2209.27,1230.92,2333.85,129.47,581.90,190.37,135.35,129.47,694.78,658.85,129.47,3266.16,174.07,2111.26,727.09,4153.65,145.80,114.89,172.55,150.37,250.57,6316.62
2007-08-13,SCHISM,base,5,17042.89,14041.03,2393.45,9394.41,-1927.37,13787.37,1.00,0.00,3.28,72.40,521.80,2449.17,343.63,192.32,251.00,660.31,150.37,660.72,10538.50,2090.06,1160.45,2205.78,129.47,546.91,185.59,134.26,129.47,668.62,657.40,129.47,3578.39,175.38,2109.12,845.58,4257.30,149.93,119.03,173.64,150.37,251.00,6318.77
2007-08-14,SCHISM,base,5,16723.37,13750.53,2352.19,9061.13,-1983.78,4358.79,1.00,0.00,3.20,74.60,630.20,2613.98,328.86,199.05,252.08,692.08,150.37,664.47,11038.76,2131.47,1254.02,2242.39,129.47,606.14,196.88,134.26,129.47,660.72,672.15,129.47,3806.25,175.16,2282.64,961.56,4361.32,150.15,125.12,174.51,150.37,252.08,6446.95
2007-08-15,SCHISM,base,5,16099.24,13269.76,2242.14,9343.96,-1963.82,3097.13,1.00,0.00,2.98,75.20,601.70,2565.52,330.15,199.92,263.95,658.23,150.37,685.44,12169.51,2234.65,1524.66,2358.75,129.47,735.78,216.18,135.35,129.47,660.72,659.27,129.47,3940.35,175.38,2582.07,993.33,4592.31,154.50,129.47,176.25,150.37,263.95,6931.97
2007-08-16,SCHISM,base,5,15446.69,12760.96,2054.80,9271.41,-1826.16,152.88,1.00,0.00,2.72,75.20,508.00,2334.16,343.42,199.27,267.62,664.88,150.37,676.10,12575.67,2260.20,1700.08,2382.09,130.56,806.53,224.84,135.57,129.47,660.72,663.22,129.47,4093.59,177.33,2646.83,1146.12,4778.99,165.16,129.47,174.94,150.37,267.62,7135.81
