datetime,model,scene,case,sac_flow,sjr_flow,exports,cu_flow,ndo,dcc,smscg,vern_ec,sf_tidal_energy,sf_tidal_filter,northern_flow,anc,anh,bac,bdl,bdt,bet,cll,cse,dsj,emm2,frk,god,gys,gzl,hll,hol2,ibs,jer,mal,mrz,mtz,nsl2,obi,oh4,old,pct,ppt,rri2,rsl,sal,snc,srv,sss,tms,trp,tss,uni,vcu2,vol,wci,x2
2007-04-09,RMA,ft,4,14932.00,1703.00,6035.65,1400.17,10370.18,0.00,0.00,691.40,2.37,3.00,16103.00,720.29,720.29,248.85,6010.70,696.54,243.61,1255.42,1255.42,306.25,206.15,239.91,9615.02,8631.77,9673.14,243.68,243.81,7944.75,292.30,3849.48,21000.81,8835.30,2644.47,249.95,275.93,711.51,10477.63,215.58,582.39,325.85,204.56,6663.42,144.84,136.36,188.92,399.70,204.45,702.36,316.05,6903.94,357.05,72.87
2007-04-10,RMA,ft,4,15180.00,1793.00,5767.52,1103.75,11282.73,0.00,0.00,675.60,2.31,2.71,16361.00,621.13,621.13,248.74,5961.92,700.10,243.90,994.25,994.25,308.73,186.54,239.29,9311.46,8740.32,9179.05,243.04,243.18,8056.24,280.35,3214.47,19679.52,8597.23,2493.55,249.89,276.47,711.75,9384.30,217.00,588.31,323.34,198.97,6723.03,145.32,137.28,187.31,414.65,204.01,699.42,312.00,6915.88,383.98,72.13
2007-04-11,RMA,ft,4,15090.00,1584.00,4922.39,1373.38,11568.23,0.00,0.00,664.89,2.30,2.75,16280.00,550.42,550.42,248.02,5998.05,697.26,242.82,851.53,851.53,308.00,186.57,238.90,8852.04,8706.69,8491.93,242.68,242.94,8134.24,274.99,2963.83,19119.29,8203.40,2359.79,249.19,276.54,714.38,9087.18,217.13,590.92,322.18,197.83,6754.28,147.38,136.94,182.56,423.40,197.80,685.30,307.88,6941.32,391.79,70.26
2007-04-12,RMA,ft,4,14389.00,1555.00,5873.26,615.71,10642.03,0.00,0.00,666.58,2.34,2.72,15576.00,533.13,533.13,246.48,6073.59,687.89,241.87,862.14,862.14,305.05,183.05,238.34,8618.68,8555.86,8185.41,242.38,242.79,8154.86,272.81,2924.13,19176.68,8072.46,2330.28,247.54,272.27,714.87,8986.46,216.56,587.29,321.32,200.00,6812.22,147.94,138.63,180.15,401.33,199.10,671.64,301.66,6990.04,361.92,71.17
2007-04-13,RMA,ft,4,14912.00,1652.00,5779.90,905.74,11030.36,0.00,0.00,653.30,2.57,2.50,16064.00,481.10,481.10,246.70,6044.97,676.22,242.84,724.60,724.60,308.13,172.97,237.80,8306.31,8358.28,7820.67,242.80,242.98,8097.17,262.98,2514.51,18071.47,7805.67,2257.35,247.75,271.54,708.38,8215.85,220.15,590.40,320.61,195.27,6817.63,148.68,140.16,178.68,416.19,202.82,669.50,299.29,6964.90,361.63,70.27
2007-04-14,RMA,ft,4,14682.00,1593.00,5957.02,1782.88,9664.10,0.00,0.00,608.94,2.87,2.62,15811.00,481.80,481.80,247.02,6137.99,673.75,242.48,722.44,722.44,307.72,174.15,237.48,8136.08,8075.92,7685.81,242.82,242.79,8013.00,262.88,2655.24,18308.58,7691.77,2383.89,248.19,271.54,700.49,8534.52,218.88,586.58,319.49,196.19,6767.29,150.12,139.85,175.59,405.56,201.73,667.49,298.62,6979.87,334.40,69.75
2007-04-15,RMA,ft,4,14724.00,1651.00,6030.77,170.17,11309.06,0.00,0.00,589.08,3.08,2.54,15859.00,499.95,499.95,248.09,6176.93,670.40,241.48,793.89,793.89,308.34,175.01,236.86,8132.51,7739.25,7780.98,242.65,242.39,7885.45,264.96,2901.38,18679.35,7719.40,2470.07,249.49,272.65,695.25,8900.60,217.89,582.80,310.61,197.93,6529.53,151.23,143.52,177.11,387.14,203.28,641.96,296.58,6976.35,332.32,70.88
2007-04-16,RMA,ft,4,15480.00,1824.00,6057.93,739.91,11635.16,0.00,0.00,606.79,3.57,2.51,16609.00,494.83,494.83,249.96,6187.06,641.44,241.24,832.56,832.56,313.32,177.58,236.01,8142.25,7563.07,7814.69,242.88,242.57,7772.13,263.82,2987.37,18653.58,7735.41,2478.60,251.67,278.90,691.10,8977.03,220.31,586.21,298.53,198.23,6363.56,152.68,148.04,180.67,407.22,206.06,603.87,300.56,6975.44,345.51,70.88
2007-04-17,RMA,ft,4,14983.00,1896.00,6957.05,1581.27,9411.18,0.00,0.00,593.16,4.46,2.58,16053.50,568.25,568.25,249.35,6304.51,610.63,241.67,1037.90,1037.90,309.91,199.67,236.17,8280.35,7552.29,8058.33,242.55,242.37,7716.42,269.23,3527.63,19651.81,7864.07,2698.83,251.01,279.97,685.93,9776.27,218.81,585.57,309.14,203.68,6382.49,155.60,148.11,183.44,384.36,206.87,608.67,304.42,7035.95,317.36,71.27
2007-04-18,RMA,ft,4,14280.00,1752.00,6232.15,1440.35,9335.50,0.00,0.00,590.16,5.08,2.47,15256.00,666.54,666.54,247.50,6415.79,606.34,242.62,1355.90,1355.90,305.69,228.67,236.58,8632.96,7676.12,8469.58,241.94,242.04,7730.01,276.61,4044.61,20557.93,8141.61,2898.77,248.94,277.32,664.52,10457.09,218.19,585.64,320.96,207.41,6460.32,158.37,144.00,190.90,363.01,210.81,605.38,303.35,7141.17,307.68,72.92
2007-04-19,RMA,ft,4,14701.00,1670.00,5980.53,1039.04,10312.43,0.00,0.00,592.64,5.48,2.56,15662.00,697.57,697.57,248.02,6466.06,599.87,244.77,1360.77,1360.77,308.27,240.90,237.16,8870.10,7905.95,8673.42,242.83,242.90,7810.52,277.67,4075.36,20490.37,8308.96,2763.15,249.24,277.51,632.35,10524.53,219.92,590.53,327.13,204.70,6574.22,159.77,139.58,200.25,370.50,216.28,594.10,303.02,7233.88,304.33,72.70
2007-04-20,RMA,ft,4,13658.00,1690.00,6004.67,964.80,9325.53,0.00,0.00,591.80,5.53,3.01,14605.00,873.96,873.96,247.19,6647.54,594.61,245.10,1674.16,1674.16,303.97,287.24,237.72,9329.05,8269.54,9069.56,242.35,242.41,7974.47,295.91,4838.48,21938.88,8683.13,2693.70,248.25,274.77,615.61,11760.22,218.69,590.10,324.62,207.15,6881.29,160.12,137.99,214.15,358.32,219.86,597.22,300.89,7422.45,296.82,73.45
2007-04-21,RMA,ft,4,12901.00,1783.00,5692.37,1480.39,8420.23,0.00,0.00,605.10,4.97,2.85,13810.00,946.48,946.48,246.60,6764.23,593.57,245.17,1799.37,1799.37,303.38,301.48,238.43,9757.04,8573.67,9585.08,242.00,242.13,8161.98,306.93,5073.30,22291.43,9044.21,2730.04,247.68,273.24,614.64,12038.82,218.42,594.31,321.69,206.81,7045.57,158.84,138.97,224.58,343.37,228.83,600.00,300.21,7576.21,297.25,75.04
2007-04-22,RMA,ft,4,12302.00,2425.00,5797.13,831.59,8948.28,0.00,0.00,574.29,4.43,2.94,13152.00,990.44,990.44,247.03,6879.95,600.56,245.36,1807.59,1807.59,303.83,310.03,239.14,10025.28,8770.62,9937.15,242.32,242.47,8347.02,317.09,5108.33,22373.92,9288.29,2836.56,248.14,274.55,617.79,12134.12,219.01,603.05,316.99,205.84,7066.19,158.10,141.68,228.05,326.62,230.45,601.61,303.38,7713.92,297.45,74.65
2007-04-23,RMA,ft,4,12482.00,2952.00,2186.89,272.51,14141.60,0.00,0.00,474.39,3.43,2.81,13649.00,847.46,847.46,250.74,6892.86,580.01,245.89,1572.88,1572.88,309.54,274.62,239.43,10009.31,8856.11,9935.13,243.81,243.69,8474.73,301.42,4512.10,21546.94,9301.87,2850.75,252.29,280.99,620.05,11207.15,223.14,604.57,316.31,201.81,7012.42,157.12,141.71,223.00,330.06,233.01,606.82,307.72,7774.87,313.69,75.15
2007-04-24,RMA,ft,4,13089.00,3438.33,1672.10,1720.91,14341.95,0.00,0.00,384.96,2.88,2.61,14296.62,640.32,640.32,256.64,6843.08,477.13,245.70,1139.39,1139.39,319.62,229.29,239.80,9566.81,8801.81,9248.00,246.09,245.45,8535.72,276.89,3514.19,19853.75,8929.92,2759.04,258.73,292.38,626.07,9721.24,232.05,596.86,325.62,196.87,6934.61,156.72,138.19,207.56,367.23,224.04,552.02,315.03,7753.48,343.50,72.88
2007-04-25,RMA,ft,4,13724.00,3225.00,1455.39,1814.35,14665.59,0.00,0.00,353.69,2.40,2.58,14710.33,535.30,535.30,261.79,6860.32,384.38,244.36,918.11,918.11,324.43,209.03,240.27,9088.43,8677.84,8586.75,248.08,246.97,8550.37,263.47,2955.84,18956.75,8562.30,2776.78,264.04,303.20,634.13,8929.80,241.49,540.62,332.16,197.43,6939.79,156.69,137.88,196.63,416.00,215.79,443.05,323.20,7740.03,365.35,71.22
2007-04-26,RMA,ft,4,14312.00,3115.00,1046.14,1598.68,15711.18,0.00,0.00,357.86,1.98,2.53,15241.00,466.96,466.96,265.15,6899.19,355.65,243.08,804.76,804.76,325.50,194.90,240.72,8747.60,8549.99,8189.11,249.69,248.32,8523.66,254.06,2574.85,18337.75,8313.76,2897.42,267.47,311.46,639.99,8240.44,252.46,456.98,334.53,198.35,7038.37,154.73,142.32,189.81,435.03,210.95,382.26,330.15,7726.24,377.01,70.48
2007-04-27,RMA,ft,4,13534.00,3701.00,1528.66,1924.52,14716.82,0.00,0.00,350.52,1.91,2.58,14469.00,420.28,420.28,267.88,6914.90,359.03,243.44,698.98,698.98,325.13,183.50,241.19,8505.65,8437.57,7937.11,251.55,249.98,8469.09,247.14,2298.25,17805.56,8142.23,2883.28,270.20,317.13,647.87,7776.35,265.72,401.11,335.48,198.49,7199.22,153.20,145.54,186.14,406.71,207.84,376.19,336.21,7706.73,365.67,69.52
2007-04-28,RMA,ft,4,12602.00,3619.00,1531.03,2439.55,13193.42,0.00,0.00,347.70,2.00,2.69,13545.00,410.75,410.75,269.38,6940.55,351.51,243.47,664.11,664.11,321.37,179.54,241.69,8343.34,8314.62,7775.52,252.89,251.15,8393.38,244.66,2334.06,17948.36,8033.17,2802.53,271.73,319.96,660.48,7983.92,276.76,383.39,333.66,201.45,7325.20,153.85,147.14,184.37,385.12,205.91,384.50,339.24,7693.08,353.46,69.33
2007-04-29,RMA,ft,4,11505.00,3482.00,1528.38,2587.86,11811.76,0.00,0.00,351.96,2.14,2.76,12446.00,421.27,421.27,269.93,6969.52,349.66,241.93,735.19,735.19,314.92,182.94,242.11,8306.15,8208.76,7810.37,253.95,252.12,8313.15,244.49,2589.48,18573.22,8013.69,2762.55,272.26,321.53,676.10,8447.85,284.99,373.73,331.92,206.16,7412.25,155.56,145.82,183.55,374.63,205.12,379.28,339.47,7682.04,350.62,69.83
2007-04-30,RMA,ft,4,10344.00,3558.00,1533.44,2358.50,10953.06,0.00,0.00,368.69,2.43,2.77,11287.00,425.52,425.52,271.71,6991.39,354.38,241.40,822.54,822.54,310.08,188.98,242.93,8407.08,8171.10,7991.01,255.69,253.73,8254.57,243.32,2752.61,18967.65,8084.42,2805.84,273.91,323.45,693.06,8665.38,294.39,367.56,329.64,209.83,7493.80,157.24,146.06,184.06,369.45,205.06,377.10,339.42,7684.29,352.30,70.55
2007-05-01,RMA,ft,4,10080.00,3652.00,1587.54,1980.18,11153.28,0.00,0.00,390.56,2.67,2.82,11069.00,440.58,440.58,274.33,7046.19,372.25,241.07,896.47,896.47,305.66,200.23,244.23,8547.04,8184.83,8130.09,257.85,255.70,8231.60,241.89,2920.22,19322.83,8185.79,3048.34,276.50,325.92,707.26,8980.89,303.30,367.39,318.47,215.16,7557.93,158.70,148.21,185.57,372.09,204.89,379.34,341.16,7711.46,357.19,70.50
2007-05-02,RMA,ft,4,9603.00,3478.00,1525.85,2199.86,10267.17,0.00,0.00,381.06,2.96,2.88,10514.88,463.70,463.70,275.74,7116.11,392.13,241.48,986.91,986.91,299.56,213.50,245.90,8702.30,8259.46,8248.01,259.92,257.63,8247.86,241.24,3131.21,19746.45,8294.42,3281.16,277.67,325.81,713.80,9311.62,308.41,376.75,295.72,220.33,7647.16,159.89,146.17,188.74,372.25,205.27,390.71,343.01,7760.97,356.34,70.99
2007-05-03,RMA,ft,4,9929.00,3398.00,1603.41,1047.07,11594.85,0.00,0.00,354.47,3.38,2.72,10847.32,471.90,471.90,276.92,7148.55,380.19,242.87,1044.60,1044.60,293.34,223.96,247.61,8841.13,8337.65,8358.83,262.41,260.17,8286.44,241.03,3203.72,19720.72,8378.18,3310.11,278.52,323.50,712.71,9222.04,311.88,392.30,287.48,223.93,7690.89,160.63,143.92,193.07,369.92,206.50,404.52,343.89,7802.19,354.91,71.31
2007-05-04,RMA,ft,4,10210.00,3263.00,1708.43,1379.69,11401.67,0.00,0.00,346.97,3.63,2.89,11226.78,486.63,486.63,280.05,7153.23,353.94,245.98,1007.01,1007.01,290.66,227.85,250.10,8809.21,8378.11,8246.68,265.68,263.36,8324.19,241.23,3213.29,19576.49,8340.87,3031.93,281.60,322.99,707.33,9369.00,313.54,390.38,286.38,226.50,7676.98,160.76,146.66,197.42,369.18,209.19,396.21,345.33,7821.37,356.27,70.84
2007-05-05,RMA,ft,4,10756.00,2847.00,1710.75,808.28,12145.56,0.00,0.00,368.37,3.52,2.67,11817.59,472.93,472.93,281.85,7122.79,346.90,247.14,954.26,954.26,289.31,220.98,252.86,8701.56,8336.96,8106.73,268.32,265.74,8327.99,241.69,3131.30,19230.61,8246.79,2805.73,283.31,322.54,697.73,9210.77,313.98,372.59,287.02,228.68,7602.25,160.06,150.84,198.30,366.01,210.10,374.75,347.12,7806.55,353.93,71.32
2007-05-06,RMA,ft,4,11781.00,2901.00,1710.57,1737.80,12325.79,0.00,0.00,382.36,3.55,2.62,12873.17,437.94,437.94,283.93,7056.44,368.21,248.94,885.24,885.24,291.12,214.62,256.32,8432.06,8197.05,7780.62,270.88,268.15,8287.97,242.54,3000.21,18756.17,8015.25,2528.25,285.50,325.59,683.50,8961.41,316.29,359.07,289.33,231.09,7481.08,160.11,153.86,197.39,366.54,208.90,362.49,349.84,7752.57,356.13,70.51
2007-05-07,RMA,ft,4,12414.00,2970.00,1698.12,2429.75,12324.10,0.00,0.00,372.80,3.28,2.83,13481.97,472.80,472.80,286.09,6990.50,383.54,251.89,955.03,955.03,290.43,222.13,257.61,8216.98,7998.18,7481.59,273.01,269.94,8198.32,245.64,3324.83,19373.92,7812.31,2135.95,287.75,328.51,666.84,9565.49,308.41,364.07,291.88,234.70,7366.86,161.95,157.03,198.08,366.80,208.17,376.95,353.47,7680.20,355.70,70.78
2007-05-08,RMA,ft,4,11677.00,3012.00,1691.56,2610.35,11448.30,0.00,0.00,365.71,3.05,2.93,12738.21,511.32,511.32,288.67,6907.03,374.66,253.94,1017.49,1017.49,289.33,227.19,258.79,8242.46,7835.63,7683.65,275.61,272.41,8087.09,248.79,3557.58,20003.32,7822.61,1879.53,290.29,330.25,649.47,9963.49,298.57,378.46,293.90,236.16,7308.15,163.68,161.52,199.05,363.68,209.15,397.80,356.55,7609.87,353.49,71.78
2007-05-09,RMA,ft,4,10213.00,3053.00,1597.86,2567.68,10091.08,0.00,0.00,361.98,2.74,2.94,11203.62,506.00,506.00,291.82,6823.16,367.19,254.86,1001.20,1001.20,288.82,224.20,260.48,8323.62,7762.14,8018.67,278.39,275.18,8005.22,249.52,3428.05,20056.13,7909.34,1909.03,293.51,333.56,630.60,9713.39,296.81,381.98,295.52,236.33,7309.55,165.30,163.59,199.07,368.63,211.43,398.16,359.44,7568.45,355.05,72.05
2007-05-10,RMA,ft,4,9657.00,3100.00,831.17,2607.58,10216.20,0.00,0.00,356.62,2.38,2.83,10554.95,458.34,458.34,295.69,6764.83,363.31,255.96,959.24,959.24,288.77,218.10,262.66,8334.44,7795.61,8138.13,280.60,277.41,7973.76,248.12,3070.30,19575.74,7945.01,2099.03,297.56,339.38,611.55,9060.63,301.13,376.12,297.28,237.56,7381.57,167.23,164.35,197.91,374.20,214.66,390.18,362.73,7557.47,360.79,71.80
2007-05-11,RMA,ft,4,8644.00,3080.00,1551.47,2439.13,8496.41,0.00,0.00,347.95,2.22,2.77,9407.02,421.63,421.63,298.35,6770.02,357.75,258.27,893.08,893.08,288.94,215.25,264.89,8294.61,7882.50,8055.64,282.60,279.46,7979.00,247.54,2771.09,19014.57,7940.09,2515.72,300.24,343.32,601.32,8589.11,305.90,370.84,299.59,239.04,7475.46,168.83,158.47,197.09,373.71,217.18,384.80,366.52,7572.52,362.24,70.66
2007-05-12,RMA,ft,4,8415.00,3122.00,1569.09,2074.69,8553.33,0.00,0.00,341.55,2.23,2.75,9075.11,431.00,431.00,299.35,6841.31,349.02,259.83,937.72,937.72,287.50,226.33,266.86,8355.45,7964.85,8127.36,284.30,281.25,7998.69,248.90,2876.70,19252.66,8017.52,3030.72,301.15,344.08,596.24,8798.90,305.55,365.63,301.82,241.99,7556.11,170.52,151.14,199.44,372.11,218.56,378.89,369.64,7608.23,361.72,70.54
2007-05-13,RMA,ft,4,8605.00,3159.00,1570.90,2054.42,8765.70,0.00,0.00,336.37,2.62,2.67,9232.02,444.20,444.20,301.24,6895.74,342.58,262.19,975.32,975.32,287.62,233.80,268.54,8544.86,8050.64,8351.25,285.91,282.91,8033.69,250.48,2942.97,19225.04,8186.58,3303.68,303.04,345.04,592.44,8893.55,306.36,358.25,304.52,241.69,7608.31,171.26,145.98,205.08,374.88,222.66,370.08,372.03,7662.24,363.63,70.93
2007-05-14,RMA,ft,4,8932.00,3196.00,1826.41,2335.20,8626.81,0.00,0.00,334.29,3.42,2.68,9592.43,485.17,485.17,302.82,7000.47,337.56,263.57,1061.01,1061.01,287.29,252.06,269.34,8763.69,8171.99,8589.86,286.84,283.86,8102.70,253.81,3227.93,19540.46,8380.48,3590.69,304.62,346.09,589.79,9375.23,305.72,351.14,307.17,242.11,7640.66,171.74,144.75,212.10,377.67,226.03,363.02,374.41,7748.57,365.52,70.78
2007-05-15,RMA,ft,4,8901.00,3225.00,1672.25,2426.08,8645.75,0.00,0.00,325.29,4.59,2.75,9519.08,592.10,592.10,303.39,7186.77,335.53,263.45,1396.44,1396.44,285.59,311.97,270.65,9158.46,8393.49,8998.93,287.29,284.41,8227.77,260.13,3959.84,20787.60,8704.77,3999.66,305.12,346.01,583.47,10510.53,300.72,345.72,309.45,243.59,7740.40,174.15,149.13,227.93,375.71,229.41,358.57,376.31,7892.82,365.70,71.88
2007-05-16,RMA,ft,4,8200.00,3150.00,1532.64,2429.82,7902.79,0.00,0.00,319.56,5.51,2.71,8715.25,679.65,679.65,304.73,7368.69,326.60,264.38,1674.27,1674.27,285.70,371.06,272.14,9629.96,8710.79,9470.84,287.89,285.02,8416.29,265.70,4456.62,21503.56,9083.39,4320.34,306.43,346.69,576.54,11230.81,298.14,342.84,311.67,242.60,7890.55,177.10,156.55,248.14,375.60,237.17,353.99,377.82,8071.52,367.20,73.20
2007-05-17,RMA,ft,4,8650.00,3184.00,1308.15,2144.17,8867.63,0.00,0.00,322.66,6.33,2.76,9135.96,814.81,814.81,306.34,7567.56,320.79,265.39,1963.46,1963.46,285.45,433.65,273.25,10110.31,9065.77,9900.76,288.48,285.64,8661.15,275.42,5020.51,22276.14,9475.25,4407.97,308.03,348.22,580.35,12026.63,295.57,337.81,313.48,242.58,8053.19,182.30,163.49,271.85,379.82,247.45,338.50,379.35,8283.67,370.54,74.00
2007-05-18,RMA,ft,4,8260.00,3380.00,1280.51,2151.15,8648.83,0.00,0.00,318.64,6.55,2.74,8700.50,900.68,900.68,307.80,7763.79,323.75,266.20,2147.52,2147.52,286.09,471.63,274.51,10527.02,9433.22,10317.23,289.03,286.19,8937.49,284.11,5366.81,22745.77,9831.80,4422.94,309.52,350.08,585.94,12486.84,294.49,331.54,314.23,242.87,8246.93,186.03,167.41,287.43,384.62,256.61,332.47,380.90,8497.97,373.81,75.00
2007-05-19,RMA,ft,4,8798.00,3405.00,1328.05,2097.37,9238.19,0.00,0.00,311.27,6.10,2.74,9258.61,929.34,929.34,308.89,7950.10,319.62,267.80,2237.61,2237.61,287.94,489.69,275.58,10797.67,9755.16,10585.65,289.55,286.68,9216.56,290.64,5511.39,22947.23,10079.13,4446.79,310.69,352.12,590.15,12673.30,294.65,329.40,315.18,243.49,8445.16,188.51,163.12,295.25,387.57,262.22,333.34,382.41,8693.64,376.04,75.46
2007-05-20,RMA,ft,4,8915.00,3352.00,1288.81,2262.36,9269.41,0.00,0.00,313.67,5.28,2.73,9468.58,905.80,905.80,309.77,8109.25,312.46,269.33,2190.83,2190.83,290.48,481.35,276.69,10937.32,9975.52,10765.64,290.27,287.43,9451.48,293.05,5436.36,22890.57,10236.01,4498.52,311.65,354.36,590.97,12571.60,295.31,327.53,316.52,244.54,8615.35,188.00,158.26,294.18,388.98,264.05,326.86,384.04,8843.55,377.54,75.60
2007-05-21,RMA,ft,4,8714.00,3342.00,1279.28,2181.33,9164.85,0.00,0.00,311.14,4.42,2.84,9283.46,872.21,872.21,309.40,8264.47,314.90,270.50,2137.55,2137.55,293.04,463.06,277.88,11023.80,10132.69,10784.36,290.66,287.92,9654.25,293.41,5319.24,22951.85,10336.40,4551.17,311.32,356.20,592.28,12407.84,295.95,321.62,318.12,245.03,8768.68,186.93,158.99,289.43,388.20,264.68,323.84,385.56,8991.66,377.54,75.67
2007-05-22,RMA,ft,4,9346.00,3302.00,1331.03,2239.74,9653.71,0.00,0.00,305.35,3.41,2.87,9922.48,799.54,799.54,310.37,8320.64,312.72,272.65,1837.16,1837.16,296.86,398.30,279.27,10843.24,10198.72,10467.70,291.90,289.19,9776.96,288.34,4854.73,22328.31,10217.99,4302.61,312.33,359.90,571.78,11837.42,298.67,319.28,324.55,242.93,8856.15,182.56,164.06,272.29,393.66,260.45,320.86,387.00,9060.18,379.52,75.38
2007-05-23,RMA,ft,4,9641.00,3118.00,1344.50,2210.39,9750.98,0.00,0.00,305.79,2.55,2.85,10187.87,702.08,702.08,313.26,8332.28,307.43,274.32,1540.60,1540.60,300.55,332.68,280.91,10515.33,10145.69,10043.71,293.31,290.42,9817.44,283.36,4325.95,21500.01,9984.17,4061.19,315.32,365.37,462.13,11156.91,301.01,318.56,340.39,241.90,8888.77,178.04,163.35,251.95,415.38,254.35,310.92,389.65,9069.50,380.84,74.28
2007-05-24,RMA,ft,4,9677.00,2997.00,1887.64,2493.07,8809.46,0.00,0.00,314.88,1.93,2.93,10193.17,682.04,682.04,316.41,8379.56,308.09,275.92,1436.95,1436.95,303.22,307.95,281.06,10289.19,10023.31,9815.89,294.70,291.65,9820.68,282.91,4168.83,21364.24,9833.70,3963.73,318.64,370.62,369.91,10983.23,299.21,316.39,347.08,243.03,8913.83,176.77,161.84,241.17,436.76,250.37,311.15,395.62,9088.93,375.89,73.46
2007-05-25,RMA,ft,4,9104.00,2853.00,1453.31,2763.51,8211.90,0.00,0.00,337.53,1.66,3.02,9575.72,711.53,711.53,318.14,8463.23,314.76,276.13,1540.38,1540.38,304.82,311.66,281.08,10353.63,9930.01,10104.79,295.29,292.23,9818.96,286.09,4307.10,21790.60,9921.54,4155.62,320.49,374.55,344.44,11134.06,294.88,313.36,335.61,243.15,8984.08,177.30,171.55,240.43,427.99,250.23,320.04,401.75,9132.18,367.14,73.66
2007-05-26,RMA,ft,4,8534.00,2731.00,1415.36,2625.97,7693.33,1.00,0.00,352.35,1.68,2.98,9003.66,703.28,703.28,319.38,8541.71,335.43,276.46,1694.22,1694.22,306.83,332.05,281.57,10616.46,9949.05,10582.64,295.64,292.62,9839.17,287.66,4378.97,21970.53,10161.26,4487.03,321.75,377.03,339.08,11207.30,292.93,311.73,328.94,236.96,9083.77,178.83,177.23,245.90,415.70,252.90,341.56,404.96,9201.72,360.63,74.05
2007-05-27,RMA,ft,4,7708.00,2641.00,1421.03,2574.56,6772.94,1.00,0.00,370.90,1.87,2.96,8127.53,694.64,694.64,321.02,8672.43,351.54,277.21,1815.17,1815.17,309.23,369.75,282.30,10955.93,10113.43,10915.91,296.07,293.00,9916.90,287.95,4475.44,22136.90,10463.68,5016.96,323.42,379.25,349.51,11439.08,292.09,312.28,328.63,233.15,9204.81,182.36,171.79,256.38,397.29,255.71,356.26,406.29,9325.86,356.84,74.01
2007-05-28,RMA,ft,4,7415.00,2606.00,1313.57,2293.01,6826.64,1.00,0.00,390.59,2.32,3.03,7827.22,757.03,757.03,321.60,8854.53,367.07,277.80,1965.81,1965.81,310.42,424.15,282.80,11307.99,10380.71,11158.89,296.04,292.96,10061.74,291.57,4826.44,22652.04,10771.77,5490.19,324.07,380.48,365.71,12042.55,289.93,316.46,330.04,235.19,9345.48,188.54,160.69,273.62,380.37,260.78,373.23,408.03,9505.14,357.46,74.27
2007-05-29,RMA,ft,4,7420.00,2631.00,1374.86,2767.57,6344.50,1.00,0.00,395.64,2.80,3.12,7855.93,906.56,906.56,319.60,9104.75,387.21,277.52,2402.27,2402.27,310.15,551.95,283.47,11858.57,10692.18,11706.96,294.87,292.04,10278.72,303.96,5596.50,23800.40,11236.43,5979.06,322.10,380.30,378.97,13065.70,285.78,322.36,331.81,240.67,9505.23,202.70,153.60,317.73,375.58,275.59,393.47,410.36,9740.52,364.18,75.36
2007-05-30,RMA,ft,4,7705.00,2537.00,1357.63,2466.35,6772.34,1.00,0.00,395.41,3.31,3.00,8059.32,934.65,934.65,318.29,9375.45,397.30,278.05,2769.71,2769.71,311.32,681.55,284.10,12457.94,11112.46,12434.19,294.26,291.66,10569.06,312.63,5953.42,24309.87,11738.07,6612.53,320.70,380.16,393.53,13434.41,284.19,330.84,333.24,240.98,9740.98,216.97,150.45,371.29,379.76,301.91,400.23,410.98,9996.61,371.41,76.78
2007-05-31,RMA,ft,4,8706.00,2532.00,1347.03,2006.66,8225.10,0.00,0.00,397.16,3.77,2.98,9046.79,957.61,957.61,318.36,9655.84,397.88,278.72,2876.50,2876.50,313.74,745.88,284.06,12876.24,11573.21,12843.06,294.31,291.72,10925.68,321.66,6013.83,24351.24,12105.42,7099.72,320.76,380.70,407.86,13472.02,283.56,342.44,334.19,240.67,10005.67,222.37,151.20,408.09,386.43,326.37,399.92,411.41,10281.54,378.77,76.92
2007-06-01,RMA,ft,4,8796.00,2463.00,1308.77,2307.63,7963.06,0.00,0.00,401.31,4.15,3.05,9116.46,1077.71,1077.71,319.11,9905.90,398.45,279.62,2915.43,2915.43,316.37,759.45,283.96,13080.73,11964.75,12912.84,294.90,292.30,11276.73,337.71,6208.14,24577.64,12300.87,7124.78,321.53,381.68,415.07,13791.12,281.29,353.08,333.85,240.76,10268.78,222.48,162.11,420.67,395.26,337.02,400.86,412.96,10561.87,387.45,77.00
2007-06-02,RMA,ft,4,8737.00,2486.00,1216.55,2348.87,7869.51,0.00,0.00,395.04,4.33,3.09,8948.93,1194.92,1194.92,320.43,10089.31,402.28,281.12,2928.69,2928.69,319.07,745.71,284.21,13168.85,12196.94,12902.86,295.81,293.11,11547.65,353.03,6391.65,24765.79,12381.46,6835.65,322.86,383.03,416.35,14095.73,278.76,360.94,332.01,240.29,10477.64,219.81,174.73,414.09,403.06,336.19,404.87,414.76,10767.26,394.69,77.29
2007-06-03,RMA,ft,4,8753.00,2537.00,1221.92,2565.95,7657.80,1.00,0.00,386.60,4.30,3.00,8908.67,1173.61,1173.61,322.16,10225.60,400.93,282.54,2892.05,2892.05,322.34,729.95,284.85,13157.93,12300.20,12925.33,296.81,294.01,11737.06,355.03,6341.39,24597.57,12398.30,6683.90,324.65,385.26,418.04,13955.20,277.75,367.41,331.37,236.64,10641.38,218.90,175.74,403.94,409.44,330.10,401.43,416.61,10891.65,399.75,77.38
