datetime,model,scene,case,sac_flow,sjr_flow,exports,ndo,dcc,smscg,vern_ec,sf_tidal_energy,sf_tidal_filter,northern_flow,cu_total,cu_delta,cu_suisun,anc,anh,bac,bdl,bdt,bet,cll,cse,dsj,emm2,frk,god,gys,gzl,hll,hol2,ibs,jer,mal,mrz,mtz,nsl2,obi,oh4,old,pct,ppt,rri2,rsl,sal,snc,srv,sss,tms,trp,tss,uni,vcu,vcu2,vol,wci,x2
2007-06-18,RMA,suisun,4,12427.00,1939.44,3609.67,7846.69,1.00,0.00,423.37,4.88,3.10,12694.53,3490.01,2875.78,614.23,1710.81,1710.81,312.99,13392.95,417.11,311.80,3817.05,3817.05,364.15,761.87,304.94,15129.36,13799.00,14801.27,303.38,303.29,13240.18,457.11,7576.21,26150.07,14859.49,7461.80,314.76,360.92,488.52,15431.52,258.23,393.05,328.90,233.70,12467.53,217.45,145.34,411.45,409.81,354.27,427.77,383.76,382.11,13211.91,393.76,79.38
2007-06-19,RMA,suisun,4,12881.00,1955.29,3502.84,8189.77,1.00,0.00,415.04,3.81,3.16,13126.05,3724.27,3067.46,656.81,1736.56,1736.56,311.23,13524.67,440.93,314.50,4003.06,4003.06,374.51,779.93,305.15,15209.48,13947.16,14882.46,304.73,305.03,13451.01,466.60,7670.05,26469.82,14935.58,7515.21,312.82,353.63,485.35,15537.66,255.27,393.19,326.10,232.60,12639.46,215.86,132.75,411.41,400.16,358.50,447.23,374.56,373.10,13367.50,383.09,79.54
2007-06-20,RMA,suisun,4,12888.00,1816.67,4622.99,7019.69,1.00,0.00,409.65,2.84,3.06,13132.57,3491.91,3093.74,398.17,1555.00,1555.00,310.00,13582.66,439.07,316.64,3882.21,3882.21,386.56,696.58,302.43,15163.08,14154.12,14962.70,305.74,306.28,13630.31,448.12,7116.96,25860.02,14918.47,7569.99,311.32,346.63,475.96,14733.30,254.69,392.75,323.92,222.91,12901.00,203.87,122.07,394.78,389.46,359.33,439.18,365.47,364.38,13475.38,370.00,79.94
2007-06-21,RMA,suisun,4,13706.00,1671.00,4866.88,8192.90,1.00,0.00,412.34,2.09,2.92,13934.94,2760.58,2324.23,436.35,1275.14,1275.14,310.20,13521.83,430.87,316.38,3270.46,3270.46,391.70,532.66,299.15,14828.84,14212.69,14588.87,305.64,306.07,13742.30,405.57,5964.70,24050.13,14607.86,7780.56,311.45,342.86,472.57,13099.06,254.15,395.70,321.36,203.85,13030.47,184.27,117.62,347.15,381.78,335.09,432.72,360.51,359.68,13506.84,359.50,78.72
2007-06-22,RMA,suisun,4,13995.00,1095.78,4882.14,7434.20,1.00,0.00,411.60,1.61,2.91,14202.12,3282.71,2690.74,591.97,1156.04,1156.04,309.66,13483.18,425.76,314.11,2863.66,2863.66,393.50,436.21,296.91,14430.50,14079.18,14079.20,304.65,305.07,13790.02,383.06,5319.93,22913.10,14243.12,8132.40,311.03,339.87,477.93,12210.42,248.52,397.00,319.41,191.01,13011.30,168.45,115.38,305.94,372.93,309.23,429.70,356.92,355.93,13512.85,352.52,76.96
2007-06-23,RMA,suisun,4,13854.00,1600.00,5373.72,7090.15,1.00,0.00,394.91,1.41,2.93,14065.13,3499.89,2908.77,591.12,1157.92,1157.92,307.73,13501.22,429.03,312.54,2837.98,2837.98,396.28,412.46,294.02,14198.76,13915.16,13832.18,303.26,303.83,13800.37,382.82,5237.07,22742.42,14057.35,8406.63,309.13,335.23,485.91,12002.11,239.08,395.10,318.26,185.35,12989.02,158.40,114.08,287.67,362.28,297.73,436.16,351.06,349.99,13520.57,346.46,76.33
2007-06-24,RMA,suisun,4,13932.00,1368.00,5641.90,6800.22,1.00,0.00,436.25,1.56,2.84,14158.14,3358.52,2810.95,547.57,1170.94,1170.94,305.76,13529.99,432.92,311.99,2892.66,2892.66,399.45,404.26,290.97,14166.60,13795.79,13824.56,301.37,302.04,13783.92,388.51,5280.70,22718.41,14045.54,8582.96,307.15,331.40,489.48,11935.94,230.06,393.90,317.20,182.59,13001.51,151.04,114.95,279.38,355.98,292.48,434.59,346.69,345.92,13525.02,340.70,76.33
2007-06-25,RMA,suisun,4,13955.00,1354.00,5205.61,7468.23,1.00,0.00,501.82,2.02,2.85,14183.52,3121.71,2605.30,516.41,1214.23,1214.23,304.19,13581.24,419.30,310.95,2872.52,2872.52,401.47,400.36,287.60,14269.54,13715.46,13830.96,299.17,299.90,13761.28,397.25,5450.10,22937.37,14126.88,8546.43,305.68,329.88,489.42,12219.15,220.99,391.16,315.61,180.42,13017.69,146.53,117.47,273.42,351.11,284.67,424.75,345.52,344.89,13551.11,338.02,76.45
2007-06-26,RMA,suisun,4,14221.00,1385.00,4881.14,7670.29,1.00,0.00,567.78,2.57,2.94,14445.17,3581.57,2982.36,599.21,1371.67,1371.67,302.20,13672.00,437.90,309.36,2999.16,2999.16,402.37,444.93,284.86,14525.15,13666.68,14022.65,296.31,297.09,13749.83,422.35,5968.70,23766.76,14338.22,8427.72,303.88,328.64,489.81,13134.23,211.18,386.35,313.75,182.92,13001.76,146.86,119.04,278.01,349.24,279.81,457.42,344.71,344.07,13604.41,337.34,76.77
2007-06-27,RMA,suisun,4,14283.00,1297.00,5007.02,7395.41,1.00,0.00,633.51,3.23,2.98,14475.18,3672.28,3072.09,600.19,1521.86,1521.86,298.80,13797.03,483.94,308.74,3296.92,3296.92,403.19,522.43,282.47,14833.70,13731.85,14359.90,292.37,293.24,13774.02,449.44,6539.57,24679.64,14611.05,8309.57,300.58,326.76,491.18,14073.91,204.59,382.30,312.11,188.29,13037.28,149.95,117.83,295.04,348.06,284.96,513.38,342.84,342.11,13684.07,335.61,77.65
2007-06-28,RMA,suisun,4,14840.00,1327.50,5516.94,7397.67,1.00,0.00,685.72,3.79,2.95,14993.98,3686.87,3125.19,561.68,1603.26,1603.26,294.31,13935.08,538.43,308.39,3514.17,3514.17,406.00,583.91,280.29,15064.08,13906.56,14612.53,288.30,289.39,13844.34,465.13,6903.01,25224.03,14827.04,8413.23,296.12,323.93,494.18,14645.27,201.27,380.91,310.55,192.08,13152.10,152.90,115.28,312.01,346.63,293.73,568.91,340.79,340.09,13785.23,333.66,78.33
2007-06-29,RMA,suisun,4,15267.00,1314.74,5514.30,7919.73,1.00,0.00,688.92,4.38,2.95,15416.20,3519.97,3057.04,462.93,1646.80,1646.80,290.02,14069.72,596.76,308.22,3654.01,3654.01,409.51,640.74,279.37,15217.59,14128.62,14752.43,285.32,286.79,13950.00,474.01,7164.57,25561.27,14967.07,8318.85,291.76,319.94,498.00,14937.46,199.45,381.23,308.38,190.82,13337.85,156.17,114.51,331.28,346.07,302.04,626.39,337.80,337.02,13900.99,331.82,78.56
2007-06-30,RMA,suisun,4,17099.00,1249.00,5579.49,10016.32,1.00,0.00,662.21,4.75,2.88,17237.22,3116.89,2653.98,462.91,1634.38,1634.38,286.35,14171.43,653.16,307.75,3573.55,3573.55,409.39,625.68,278.18,15302.16,14290.10,14827.58,282.51,284.08,14054.66,470.01,7072.24,25418.23,15047.87,8047.32,288.01,315.60,504.20,14751.40,196.88,383.08,304.86,185.29,13486.92,154.24,114.82,334.72,345.42,305.67,677.39,332.61,331.72,14004.48,327.79,78.68
2007-07-01,RMA,suisun,4,18625.00,1225.26,6209.47,10879.78,1.00,0.00,667.72,4.88,2.80,18770.63,3144.41,2662.27,482.14,1591.39,1591.39,282.08,14227.61,687.39,306.31,3318.49,3318.49,406.62,556.06,277.13,15190.23,14370.77,14709.62,279.05,280.82,14145.77,459.23,6760.02,24973.44,14968.86,8003.52,283.70,310.16,515.42,14331.95,192.58,386.51,301.20,180.31,13589.38,147.57,111.00,319.00,345.07,300.32,694.96,324.63,323.65,14085.64,321.06,78.28
2007-07-02,RMA,suisun,4,19205.00,1288.00,9644.88,7917.22,1.00,0.00,696.50,4.84,2.79,19360.08,3344.05,2824.79,519.26,1593.61,1593.61,275.85,14257.84,687.29,305.84,3202.22,3202.22,405.52,495.57,276.91,14997.35,14362.99,14454.26,276.36,278.92,14205.78,466.46,6658.63,24810.60,14805.62,8103.24,277.45,300.35,540.35,14280.89,187.46,390.36,297.45,179.01,13641.56,141.54,106.54,299.99,343.88,293.13,678.00,313.69,312.79,14140.26,310.94,77.98
2007-07-03,RMA,suisun,4,19962.00,1277.48,10909.44,7273.07,1.00,0.00,709.54,4.46,2.81,20125.92,3508.65,2936.90,571.75,1606.01,1606.01,270.75,14263.92,676.41,307.85,3144.70,3144.70,406.97,446.22,276.94,14814.81,14281.18,14226.94,274.47,277.77,14222.12,481.42,6647.03,24827.96,14639.80,8207.09,272.31,291.62,586.31,14304.78,182.75,394.16,293.16,178.19,13641.88,135.96,104.75,282.90,339.71,289.11,675.01,304.87,304.06,14161.15,300.51,78.01
2007-07-04,RMA,suisun,4,20004.00,982.80,10354.52,7441.09,1.00,0.00,732.24,3.82,2.88,20147.77,3623.54,3048.75,574.79,1581.00,1581.00,267.31,14255.48,676.79,311.15,3040.11,3040.11,410.33,385.43,277.76,14678.53,14151.74,14073.66,272.54,276.31,14200.98,489.59,6513.23,24797.23,14515.02,8306.61,269.00,286.08,632.01,14119.31,178.93,396.49,287.97,174.70,13597.80,130.39,104.01,264.10,336.57,287.41,694.12,295.61,294.65,14157.86,293.48,78.03
2007-07-05,RMA,suisun,4,19570.00,960.00,10648.53,6239.78,1.00,0.00,724.95,3.14,3.02,19719.61,4165.60,3437.05,728.55,1616.40,1616.40,264.37,14251.64,682.68,315.39,2991.28,2991.28,416.15,338.97,280.75,14586.68,13987.88,14009.39,271.67,276.04,14148.97,507.59,6533.67,25019.94,14446.31,8401.18,266.27,281.76,656.15,14277.56,176.43,394.55,282.81,174.50,13480.37,126.24,107.31,245.20,325.70,287.16,705.89,285.16,284.21,14146.97,287.60,78.04
2007-07-06,RMA,suisun,4,18335.00,981.95,10170.82,5228.25,1.00,0.00,703.20,2.48,3.21,18494.46,4448.49,3720.86,727.63,1728.55,1728.55,263.81,14261.99,683.91,321.85,3260.65,3260.65,428.22,348.65,285.02,14638.72,13918.43,14244.67,275.43,280.66,14106.27,548.81,6888.81,25677.25,14527.00,8492.48,265.68,277.51,668.86,14768.97,176.06,389.28,278.72,183.58,13427.88,124.59,111.39,235.86,311.28,293.57,717.29,275.34,274.39,14142.43,281.81,78.12
2007-07-07,RMA,suisun,4,17706.00,399.37,10499.22,3952.40,1.00,0.00,708.31,2.13,3.22,17856.30,4085.50,3515.59,569.91,1773.09,1773.09,268.67,14322.61,677.27,331.95,3607.11,3607.11,445.63,377.89,288.41,14902.07,14024.86,14725.07,279.32,284.73,14112.10,571.10,7042.37,25973.11,14818.38,8583.90,270.14,274.03,675.61,14915.64,177.81,383.44,275.67,188.67,13515.34,123.81,114.37,254.28,305.10,319.39,730.20,263.85,262.88,14166.68,275.79,79.34
2007-07-08,RMA,suisun,4,17820.00,927.05,10311.47,5453.61,1.00,0.00,710.29,2.28,3.20,17976.90,3349.22,2911.72,437.50,1792.75,1792.75,271.02,14439.09,669.93,342.66,3635.51,3635.51,462.68,390.05,298.32,15151.81,14211.82,15039.82,281.28,287.12,14171.71,579.69,6958.98,25679.98,15067.04,8961.69,272.55,273.12,681.95,14674.74,179.47,378.02,273.09,188.94,13617.66,123.86,117.18,270.18,303.42,334.50,727.41,251.82,250.92,14241.21,270.98,79.02
2007-07-09,RMA,suisun,4,17592.00,947.89,10227.99,4859.72,1.00,0.00,715.30,2.87,3.32,17781.33,3929.69,3350.92,578.77,2108.99,2108.99,274.93,14636.71,657.22,358.52,4231.79,4231.79,493.61,524.12,314.45,15725.57,14424.18,15592.33,291.58,298.38,14288.25,666.35,7847.84,26702.86,15595.65,9212.74,276.40,272.91,695.52,15711.31,186.86,369.41,272.83,212.14,13690.23,129.11,119.18,312.45,297.53,359.64,714.41,243.32,242.59,14383.48,268.18,79.62
2007-07-10,RMA,suisun,4,17316.00,1037.95,10602.82,4480.17,1.00,0.00,693.46,3.82,3.36,17511.01,3699.83,3216.90,482.93,2499.31,2499.31,284.83,14995.01,641.58,381.98,5005.85,5005.85,538.12,730.33,338.12,16640.59,14841.98,16429.42,305.39,312.80,14506.23,780.49,8945.11,27935.90,16418.22,9353.83,286.00,275.56,708.12,17082.73,198.99,362.42,274.28,243.08,13875.62,139.60,120.46,395.45,291.05,408.05,709.16,235.19,234.37,14641.82,266.97,81.01
2007-07-11,RMA,suisun,4,17860.00,928.88,10465.86,5504.67,1.00,0.00,652.09,4.76,3.35,18006.36,3178.71,2737.24,441.47,2752.75,2752.75,295.56,15457.48,636.86,407.13,5506.21,5506.21,583.77,931.75,363.16,17500.58,15449.56,17304.22,318.74,326.41,14851.13,857.81,9621.61,28591.95,17225.49,9625.24,296.44,281.94,714.82,17908.83,209.74,359.20,277.42,263.54,14176.42,154.27,122.21,486.91,296.12,459.28,711.90,227.36,226.65,15009.75,268.05,81.89
2007-07-12,RMA,suisun,4,18141.00,992.00,11019.18,5887.22,1.00,0.00,650.26,5.66,3.23,18271.37,2527.64,2163.46,364.18,2782.30,2782.30,307.51,15799.42,647.26,434.10,5406.85,5406.85,621.58,933.28,388.98,17868.47,16054.06,17675.60,336.48,344.94,15249.39,872.22,9588.19,28413.39,17584.49,9709.85,308.12,289.80,716.42,17843.01,214.61,358.76,283.68,258.52,14543.85,158.75,124.23,516.03,314.61,493.71,710.23,223.78,223.21,15372.80,271.72,82.23
2007-07-13,RMA,suisun,4,19335.00,1012.45,11059.72,6611.92,1.00,0.00,651.49,5.94,3.14,19466.38,3022.06,2581.59,440.47,2783.02,2783.02,322.10,15993.23,655.58,458.20,5156.59,5156.59,644.97,885.43,409.16,17866.66,16420.51,17597.03,353.78,362.73,15603.90,881.18,9430.90,28063.63,17597.63,9772.81,322.64,297.98,716.30,17670.96,217.38,357.54,292.23,253.14,14843.63,160.27,124.34,514.71,326.33,500.97,686.21,221.98,221.43,15650.74,275.85,81.94
2007-07-14,RMA,suisun,4,19748.00,1011.00,11227.11,6525.05,1.00,0.00,633.07,5.87,3.13,19872.39,3410.88,2854.12,556.76,2796.36,2796.36,336.37,16113.23,651.28,480.49,5123.95,5123.95,661.90,869.03,424.86,17821.88,16583.60,17479.51,368.99,378.81,15880.16,905.04,9429.59,27991.79,17556.89,9761.31,337.10,308.17,711.01,17605.68,222.04,354.40,302.16,258.57,15063.61,161.41,122.60,511.92,332.89,506.26,664.00,221.41,220.91,15849.61,282.37,81.77
2007-07-15,RMA,suisun,4,19465.00,1052.22,11757.34,5797.35,1.00,0.00,586.57,5.56,3.16,19583.41,3331.59,2825.53,506.06,2816.68,2816.68,349.17,16220.22,636.75,500.83,5185.80,5185.80,679.86,853.38,438.22,17798.34,16692.23,17439.58,382.84,393.59,16100.06,926.72,9481.27,28077.75,17553.47,9778.20,350.16,317.76,688.26,17678.36,228.24,349.83,313.91,267.97,15280.29,161.51,121.17,504.80,340.88,514.84,660.50,222.07,221.64,16011.53,291.75,82.08
2007-07-16,RMA,suisun,4,19799.00,1070.00,12758.92,5180.92,1.00,0.00,572.40,4.86,3.09,19935.42,3350.23,2785.60,564.63,2810.69,2810.69,360.98,16288.63,623.17,518.49,5112.63,5112.63,699.70,781.55,454.42,17723.57,16758.40,17371.37,397.64,408.90,16258.17,934.63,9343.69,27901.42,17498.73,9894.32,362.21,326.46,670.52,17479.57,232.76,345.20,326.95,273.75,15455.38,157.51,120.80,480.13,340.85,518.34,653.20,222.71,222.22,16130.90,300.29,82.32
2007-07-17,RMA,suisun,4,19529.00,1100.53,11216.03,6543.83,1.00,0.00,570.64,4.03,3.10,19678.43,3245.56,2781.69,463.87,2760.20,2760.20,373.30,16334.27,617.75,533.32,4944.12,4944.12,720.11,678.83,469.90,17605.95,16847.44,17219.89,412.40,423.91,16393.39,929.94,9067.40,27631.44,17390.43,10021.89,374.49,336.38,664.29,17179.37,233.50,341.02,340.24,273.33,15663.79,153.21,118.55,443.98,347.05,512.02,623.06,223.69,223.18,16222.68,306.88,82.26
2007-07-18,RMA,suisun,4,19912.00,995.05,11684.41,6629.04,1.00,0.00,581.89,3.05,3.18,20032.44,2906.93,2504.78,402.15,2642.17,2642.17,387.41,16361.66,613.84,546.03,4632.03,4632.03,736.51,534.34,476.04,17412.64,16916.12,16998.15,426.45,438.20,16497.95,912.76,8624.55,27180.89,17219.19,10031.07,388.68,343.01,649.63,16678.24,231.32,337.64,352.93,260.78,15864.16,146.34,119.17,396.82,356.15,498.21,594.79,224.41,224.00,16291.89,312.30,82.17
2007-07-19,RMA,suisun,4,19708.00,946.00,11863.34,6616.02,1.00,0.00,609.50,2.19,3.09,19799.46,2466.90,2056.79,410.11,2465.25,2465.25,399.00,16333.43,609.25,554.41,4194.86,4194.86,747.19,403.49,474.84,17163.60,16871.80,16757.58,436.20,448.81,16542.92,885.53,7935.52,26287.73,17001.88,10045.53,400.73,351.89,619.33,15770.29,227.13,335.33,365.09,248.55,15943.22,137.86,121.47,346.87,359.70,478.75,586.75,225.87,225.55,16307.73,318.95,81.57
2007-07-20,RMA,suisun,4,19797.00,988.89,12115.50,5943.95,1.00,0.00,620.88,1.65,3.10,19888.87,3078.04,2559.72,518.32,2354.98,2354.98,406.11,16302.48,603.37,560.25,4008.63,4008.63,758.93,348.51,469.49,16944.70,16720.11,16563.70,443.57,457.25,16548.70,880.64,7528.56,25733.83,16811.42,10168.89,408.36,360.95,602.37,15181.19,224.81,332.48,377.52,253.26,15911.77,133.11,121.38,302.05,351.06,457.73,588.62,228.35,228.05,16302.87,328.15,80.74
2007-07-21,RMA,suisun,4,19960.00,960.20,11707.30,6447.15,1.00,0.00,617.02,1.36,3.10,20039.13,3081.36,2602.41,478.95,2288.47,2288.47,413.01,16291.47,598.83,566.96,4018.60,4018.60,775.91,326.86,466.03,16838.84,16587.01,16508.81,449.09,463.37,16536.58,877.99,7294.57,25413.68,16726.88,10269.61,415.19,366.48,598.09,14707.81,226.05,329.67,388.68,260.45,15890.86,130.56,121.74,287.08,341.24,459.90,605.68,229.88,229.57,16294.53,334.20,80.53
2007-07-22,RMA,suisun,4,20376.00,942.28,11622.63,6907.02,1.00,0.00,630.28,1.35,3.09,20470.94,3126.20,2636.34,489.86,2248.53,2248.53,418.13,16299.03,600.19,574.37,3965.96,3965.96,796.42,309.81,463.88,16855.85,16460.61,16562.13,450.94,465.54,16511.78,878.92,7097.43,25092.79,16751.35,10355.27,420.19,371.77,598.95,14258.99,230.12,328.18,397.02,267.66,15833.97,129.19,124.36,299.42,341.79,468.17,625.11,231.01,230.71,16287.61,338.64,80.26
2007-07-23,RMA,suisun,4,20314.00,1034.19,11509.68,6885.13,1.00,0.00,628.90,1.59,3.14,20425.51,3330.01,2798.92,531.09,2284.50,2284.50,417.47,16344.49,606.92,583.45,3940.47,3940.47,818.68,300.21,471.99,16998.51,16337.89,16647.56,451.21,467.07,16481.76,909.38,7205.80,25246.89,16872.64,10427.45,419.73,376.14,603.73,14479.52,238.37,326.10,403.59,288.43,15716.27,129.67,127.40,311.67,334.97,456.48,628.96,232.47,232.10,16302.83,343.27,80.03
2007-07-24,RMA,suisun,4,19940.00,1030.85,11307.24,6367.91,1.00,0.00,611.26,2.09,3.23,20064.52,3723.06,3121.81,601.25,2460.34,2460.34,415.11,16445.38,609.13,595.31,4194.14,4194.14,840.87,373.53,486.70,17279.68,16258.76,16873.00,452.36,468.84,16459.37,993.07,7856.40,26132.79,17119.47,10415.28,417.72,378.73,611.94,15626.60,258.32,321.62,410.70,328.93,15568.86,132.91,128.66,339.08,333.69,447.90,633.21,232.70,232.25,16352.30,345.87,80.44
2007-07-25,RMA,suisun,4,19300.00,1140.00,11551.23,5969.46,1.00,0.00,603.96,2.61,3.27,19389.64,3357.31,2683.31,674.00,2564.57,2564.57,413.70,16572.38,612.16,608.09,4407.54,4407.54,855.02,467.97,503.41,17558.57,16321.42,17132.19,454.33,470.08,16465.03,1045.56,8313.65,26803.44,17361.27,10351.94,415.98,381.11,621.11,16376.12,280.75,319.74,420.39,352.05,15529.79,139.54,128.77,382.53,337.28,474.66,638.84,231.68,231.10,16422.33,344.59,80.79
2007-07-26,RMA,suisun,4,18876.00,1140.00,9495.77,7574.21,1.00,0.00,616.12,3.28,3.30,18956.19,3258.77,2783.90,474.87,2592.64,2592.64,418.18,16708.71,617.08,618.79,4576.11,4576.11,861.88,572.69,520.26,17777.68,16542.33,17350.29,460.20,476.87,16526.89,1054.53,8593.24,27266.22,17548.28,10135.24,420.11,382.27,630.16,16783.75,295.54,320.20,427.70,358.75,15680.68,148.52,127.95,418.27,349.88,497.73,632.01,231.90,231.36,16520.44,345.63,80.86
2007-07-27,RMA,suisun,4,18640.00,748.90,12690.09,3537.26,1.00,0.00,587.31,3.95,3.30,18712.91,3503.55,2963.18,540.37,2713.36,2713.36,427.62,16830.91,608.96,632.45,4719.75,4719.75,866.00,652.32,543.16,17923.92,16733.19,17514.41,474.65,492.05,16613.92,1080.63,8917.99,27671.32,17693.87,9951.71,429.56,383.50,638.58,17184.58,310.04,318.52,426.07,367.48,15802.65,155.09,127.82,458.72,355.96,526.88,619.84,231.35,230.95,16629.13,346.97,80.95
2007-07-28,RMA,suisun,4,18495.00,652.60,12413.07,3494.00,1.00,0.00,572.58,4.35,3.30,18553.57,3561.32,3031.96,529.36,2890.85,2890.85,442.31,16944.36,580.19,657.80,5001.14,5001.14,875.62,747.20,577.09,18095.61,16882.47,17695.53,495.97,513.04,16711.35,1131.73,9345.41,28119.04,17867.42,9859.76,443.81,391.17,637.28,17604.16,328.14,312.97,425.57,378.46,15924.70,161.59,128.99,506.83,351.62,565.12,620.47,233.62,233.35,16737.71,351.08,81.30
2007-07-29,RMA,suisun,4,18430.00,930.62,11915.69,4191.45,1.00,0.00,583.50,4.75,3.23,18490.00,3610.09,3021.24,588.85,2946.13,2946.13,460.74,17053.78,552.04,683.45,5117.07,5117.07,888.31,780.33,602.81,18196.79,17019.54,17821.79,517.00,533.03,16814.37,1145.61,9492.45,28234.78,17983.92,9878.74,461.70,402.84,630.02,17784.08,336.90,308.35,427.84,378.38,16025.51,165.61,129.66,537.54,358.69,602.33,626.59,239.00,238.73,16853.66,359.60,81.96
2007-07-30,RMA,suisun,4,18449.00,968.88,11825.41,4471.74,1.00,0.00,597.91,4.80,3.30,18505.53,3463.18,2894.57,568.61,3042.08,3042.08,481.53,17172.76,538.52,704.70,5218.90,5218.90,902.77,813.99,624.12,18275.39,17167.51,17851.84,538.34,554.41,16929.52,1166.23,9705.46,28461.94,18070.13,10164.06,482.17,416.90,628.93,18086.67,341.11,305.12,431.97,380.13,16152.77,170.09,129.65,556.68,372.29,627.06,613.39,245.80,245.55,16978.58,370.21,82.09
2007-07-31,RMA,suisun,4,18058.00,861.21,11656.63,4084.16,1.00,0.00,611.64,4.57,3.36,18107.61,3524.22,2937.23,586.99,3202.71,3202.71,505.01,17299.15,523.53,729.22,5503.54,5503.54,925.49,853.98,649.42,18418.27,17311.58,18000.46,561.22,576.87,17055.06,1207.08,10069.81,28891.53,18217.47,10312.66,505.49,432.21,631.33,18470.43,347.50,301.03,438.82,385.84,16285.38,174.43,129.02,575.31,381.84,659.88,598.98,253.54,253.28,17106.74,382.66,82.69
2007-08-01,RMA,suisun,4,17414.00,982.00,11650.67,3478.74,1.00,0.00,622.60,3.97,3.32,17478.62,3621.73,3043.00,578.73,3255.77,3255.77,531.55,17397.98,506.15,752.99,5768.51,5768.51,956.22,834.29,668.95,18501.09,17459.69,18178.58,588.06,602.94,17184.39,1233.37,10188.87,28994.63,18320.64,10330.72,531.97,451.38,622.99,18512.49,349.95,296.87,448.94,388.19,16417.27,174.37,125.77,568.65,392.84,685.15,599.83,262.14,261.90,17226.98,397.63,83.37
2007-08-02,RMA,suisun,4,17236.00,926.79,11637.52,3288.70,1.00,0.00,632.07,3.31,3.31,17324.07,3605.08,3043.44,561.64,3183.57,3183.57,557.96,17475.48,498.12,771.59,5923.89,5923.89,987.33,795.33,677.84,18533.23,17596.30,18296.67,612.70,627.65,17317.69,1231.47,10042.75,28803.74,18375.33,10588.14,558.48,472.57,611.79,18287.48,345.57,293.59,462.15,383.68,16547.16,170.47,122.99,533.75,408.27,678.31,608.74,271.19,270.99,17333.77,414.99,83.56
2007-08-03,RMA,suisun,4,16961.00,979.00,11688.14,2999.07,1.00,0.00,648.11,2.74,3.30,17043.41,3596.96,3067.46,529.50,3105.93,3105.93,579.79,17551.97,496.42,786.94,5952.31,5952.31,1010.39,752.54,683.59,18566.52,17696.91,18378.90,628.53,643.49,17438.70,1213.10,9846.30,28542.38,18431.37,10901.23,580.57,489.89,609.38,17992.81,339.73,290.28,478.49,367.22,16664.77,162.31,127.49,503.20,423.10,661.11,619.78,280.13,280.00,17432.06,432.75,83.70
2007-08-04,RMA,suisun,4,17392.00,973.00,11689.15,3231.75,1.00,0.00,642.11,2.40,3.36,17543.14,3910.51,3285.01,625.50,3148.00,3148.00,591.25,17628.73,500.09,798.07,5876.75,5876.75,1024.43,723.03,690.66,18622.69,17786.57,18454.00,638.14,654.13,17537.93,1215.18,9756.48,28324.21,18502.54,11067.03,592.46,502.56,614.53,17825.78,337.25,287.06,498.04,360.89,16765.85,154.50,130.70,494.76,432.74,663.52,629.02,288.33,288.18,17519.75,447.04,83.46
2007-08-05,RMA,suisun,4,17163.00,1056.00,11701.39,3178.91,1.00,0.00,641.59,2.41,3.47,17298.41,3775.32,3228.13,547.19,3393.99,3393.99,601.96,17770.49,498.65,811.95,6265.73,6265.73,1047.87,857.00,697.31,18864.66,18008.02,18717.16,651.27,667.79,17670.82,1282.76,10252.16,28796.57,18738.26,11361.74,603.29,515.89,623.27,18404.21,346.31,282.71,519.35,400.21,17019.32,157.11,130.25,530.23,441.55,678.09,640.80,293.77,293.54,17635.50,461.62,83.56
2007-08-06,RMA,suisun,4,16623.00,1116.00,11703.67,2814.65,1.00,0.00,641.62,2.67,3.44,16729.57,3452.94,3164.44,288.50,3653.26,3653.26,606.03,17972.80,497.06,834.57,6732.68,6732.68,1080.62,1096.11,724.95,19352.04,18260.58,19199.27,657.78,674.70,17831.17,1354.26,10771.93,29209.93,19163.04,11710.94,607.31,527.27,633.10,18805.14,364.90,279.04,537.03,432.42,17246.71,167.18,131.94,637.18,445.28,720.10,643.84,297.03,296.81,17782.86,469.77,84.45
2007-08-07,RMA,suisun,4,17542.00,1084.76,11374.49,5332.54,1.00,0.00,627.62,3.24,3.32,17751.44,2252.57,1988.41,264.16,3750.47,3750.47,611.87,18150.56,518.20,854.59,6531.20,6531.20,1108.85,1064.00,743.55,19636.46,18508.37,19421.17,671.84,689.92,17993.40,1385.83,10753.28,28904.93,19416.52,11874.14,612.62,534.09,642.80,18680.65,371.87,277.54,550.71,428.26,17431.89,168.17,132.66,681.79,452.74,752.90,641.59,300.70,300.53,17941.97,474.45,84.20
2007-08-08,RMA,suisun,4,17562.00,1069.00,11541.21,4877.46,1.00,0.00,613.61,3.89,3.30,17753.39,2585.57,2207.13,378.44,3929.52,3929.52,620.95,18348.81,537.72,873.25,6591.89,6591.89,1127.04,1151.90,755.62,19866.90,18729.59,19535.12,682.35,701.21,18184.91,1471.12,11077.63,29137.41,19622.17,11918.19,621.94,542.19,646.24,19141.74,383.26,275.98,564.00,452.39,17611.21,178.52,132.52,711.48,455.80,750.72,644.77,303.40,303.14,18129.62,480.54,84.24
