datetime,model,scene,case,sac_flow,sjr_flow,exports,cu_flow,ndo,dcc,smscg,vern_ec,sf_tidal_energy,anc,bac,bdt,cll,frk,god,gzl,hol2,mtz,old,rri2,snc,sss,tms,tss,uni,x2
2012-11-09,RMA,cache,2,10950.50,1231.00,-6754.00,1863.71,3825.43,1.00,0.00,775.50,1.47,4131.32,623.79,554.96,7021.43,781.85,18611.55,18244.42,689.39,18049.30,642.24,331.57,17210.47,159.08,963.81,931.03,691.40,85.42
2012-11-10,RMA,cache,2,10840.50,1224.00,-6635.00,1687.77,3993.60,1.00,0.00,712.67,1.58,4133.40,632.33,559.73,6956.33,791.49,18641.81,18275.10,701.72,18103.14,657.35,329.86,17287.58,159.19,952.88,942.29,721.79,85.41
2012-11-11,RMA,cache,2,11071.50,1235.00,-6002.00,1911.27,4640.00,1.00,0.00,713.29,1.78,4229.99,643.14,568.81,7107.96,803.27,18694.65,18359.73,713.78,18184.64,670.19,328.09,17372.32,160.36,954.84,959.78,739.40,85.66
2012-11-12,RMA,cache,2,10643.60,1234.00,-5972.00,1990.59,4173.86,1.00,0.00,732.79,2.07,4289.74,655.78,579.81,7222.33,815.00,18798.30,18542.98,725.96,18312.46,690.42,326.55,17462.71,162.72,959.07,979.97,720.44,86.04
2012-11-13,RMA,cache,2,10375.20,1255.00,-6327.00,2069.78,3494.90,1.00,0.00,739.00,2.39,4153.80,664.23,595.90,7039.74,821.50,18859.49,18640.85,735.08,18391.88,709.24,325.74,17549.14,164.31,928.76,980.30,718.72,86.16
2012-11-14,RMA,cache,2,9933.00,1233.00,-3498.00,2140.49,5772.01,1.00,0.00,724.54,2.67,3767.31,659.58,638.03,6473.64,815.70,18803.96,18521.54,737.16,18361.52,712.31,326.64,17621.94,165.37,857.21,943.46,730.37,85.54
2012-11-15,RMA,cache,2,9557.90,1225.00,-1567.00,2281.97,7216.82,1.00,0.00,707.54,2.91,3414.88,654.01,688.40,5919.73,803.14,18673.15,18290.62,736.98,18268.22,710.65,329.03,17683.18,168.12,782.85,889.62,732.66,84.60
2012-11-16,RMA,cache,2,9825.20,1237.00,-4086.00,2281.93,5006.76,1.00,0.00,687.92,3.04,3297.82,666.86,711.50,5671.73,795.85,18546.60,18108.85,736.38,18177.76,712.66,331.46,17736.36,168.60,732.05,853.73,719.91,84.01
2012-11-17,RMA,cache,2,9995.70,1245.00,-5523.00,1913.84,4035.41,1.00,0.00,651.67,3.09,3354.51,672.22,715.10,5595.99,802.95,18502.04,17992.17,728.31,18143.06,717.57,333.27,17771.55,169.04,705.37,823.67,701.26,83.73
2012-11-18,RMA,cache,2,10252.00,1244.00,-5088.00,1264.46,5540.24,1.00,0.00,653.25,3.01,3700.39,668.98,709.36,6016.54,809.48,18647.18,18097.02,730.38,18254.62,717.23,333.85,17799.47,171.29,741.66,821.07,678.26,84.10
2012-11-19,RMA,cache,2,10671.10,1294.00,-5134.00,451.02,6887.09,1.00,0.00,656.58,2.87,3993.63,667.21,700.22,6451.69,808.58,18877.67,18335.33,740.39,18435.19,709.07,335.62,17816.40,171.58,795.15,842.45,657.92,84.81
2012-11-20,RMA,cache,2,13139.50,1309.00,-9292.00,576.24,5191.90,1.00,0.00,656.17,2.72,4254.57,666.62,685.93,6680.74,816.08,19087.06,18556.67,747.31,18590.98,692.40,336.42,17838.93,170.73,831.49,862.41,655.20,85.21
2012-11-21,RMA,cache,2,14921.50,1280.00,-10332.00,408.84,6157.78,1.00,0.00,658.54,2.63,4408.23,667.06,666.92,6681.30,827.48,19238.04,18745.90,752.27,18695.56,673.62,335.48,17874.55,176.05,836.57,891.67,654.28,85.41
2012-11-22,RMA,cache,2,16762.90,1283.00,-9215.00,-339.50,9925.25,1.00,0.00,655.33,2.52,4381.82,675.26,648.38,6562.42,835.66,19317.66,18797.49,760.36,18753.48,663.68,334.43,17910.94,184.77,810.80,913.78,651.76,85.44
2012-11-23,RMA,cache,2,17066.50,1286.00,-9443.00,258.76,9355.00,1.00,1.00,639.67,2.47,4232.75,685.57,634.93,6352.90,846.94,19279.99,18754.14,767.71,18668.10,661.73,333.93,17950.34,182.00,776.82,929.08,638.41,85.27
2012-11-24,RMA,cache,2,16361.40,1289.00,-8929.00,527.92,8932.92,1.00,1.00,647.42,2.46,3934.05,694.31,626.24,5946.84,853.45,19027.56,18575.14,772.63,18311.12,660.92,333.64,17936.22,176.90,729.85,925.05,640.06,84.73
2012-11-25,RMA,cache,2,17519.70,1289.00,-8415.00,496.18,10602.93,1.00,1.00,661.92,2.76,3568.37,703.21,622.60,5377.99,849.08,18613.91,18199.20,776.67,17718.48,658.89,333.98,17796.57,176.18,676.78,893.65,644.15,83.89
2012-11-26,RMA,cache,2,18871.60,1302.00,-8437.00,331.37,12060.66,1.00,1.00,687.71,3.16,3218.76,710.41,619.00,4813.03,835.47,18062.05,17711.90,776.83,16905.48,654.48,334.07,17463.51,175.61,616.28,845.10,651.52,82.97
2012-11-27,RMA,cache,2,17097.30,1280.00,-8498.00,919.85,9594.87,1.00,1.00,714.50,3.38,2947.45,712.82,614.81,4407.58,818.20,17429.75,17208.56,773.88,16021.03,650.92,333.50,16932.59,174.14,556.53,792.90,668.93,82.21
2012-11-28,RMA,cache,2,15304.30,1251.00,-8889.00,833.74,7437.03,0.00,0.00,726.08,3.70,2788.75,710.41,610.57,4097.04,817.37,16788.87,16749.91,768.40,15220.57,654.26,332.76,16300.31,169.93,493.12,738.34,687.93,81.65
2012-11-29,RMA,cache,2,14225.20,1238.00,-9509.00,-674.98,7274.73,0.00,0.00,723.88,3.59,2779.90,703.75,601.15,3992.94,841.63,16341.30,16443.49,764.93,14998.25,667.48,331.11,15733.03,171.97,459.31,717.07,675.40,81.45
2012-11-30,RMA,cache,2,13851.20,1282.00,-10560.00,-862.94,6176.92,0.00,0.00,721.25,3.62,2864.26,691.32,586.28,4106.35,874.52,16220.33,16352.99,765.19,15157.61,686.94,328.88,15435.40,186.59,456.80,727.60,632.82,81.63
2012-12-01,RMA,cache,2,15457.20,1356.00,-10041.00,-5536.62,14159.24,0.00,0.00,690.54,3.55,2820.23,683.47,586.00,3939.90,883.31,16201.00,16277.88,773.11,15204.47,700.88,328.99,15327.06,196.33,491.47,754.76,575.39,81.75
2012-12-02,RMA,cache,2,19196.10,1552.00,-11001.00,-6059.97,19325.80,0.00,0.00,626.71,3.29,2652.87,680.97,604.61,3461.67,885.99,16125.85,15994.39,771.67,15163.68,703.01,331.00,15267.73,182.34,496.23,742.85,560.09,80.75
2012-12-03,RMA,cache,2,34203.40,1588.00,-11094.00,-9844.88,40308.20,0.00,0.00,631.33,3.02,2308.73,683.06,619.95,2554.61,847.54,15805.21,15392.99,781.64,14859.25,693.34,334.72,15213.69,145.44,464.24,672.39,487.92,79.58
2012-12-04,RMA,cache,2,51598.80,1767.00,-10991.00,-9885.32,58007.75,0.00,0.00,576.75,2.65,1762.29,690.84,636.82,1367.55,772.85,14880.24,13997.79,769.02,14029.71,670.24,341.27,15025.02,112.81,400.26,570.16,471.18,75.58
2012-12-05,RMA,cache,2,61166.60,1780.00,-11198.00,-9774.50,65653.92,0.00,0.00,577.17,2.23,1309.38,684.98,636.11,629.34,690.03,13098.21,11601.45,731.90,12482.16,640.25,348.88,14728.25,107.63,296.07,446.64,464.78,69.89
2012-12-06,RMA,cache,2,63235.70,1750.00,-11022.00,-7321.45,65528.93,0.00,0.00,640.67,1.84,991.14,659.23,624.88,386.62,602.12,10607.52,8708.20,683.24,10431.21,618.86,354.44,14180.78,121.06,229.35,357.61,464.95,65.15
2012-12-07,RMA,cache,2,62052.10,1809.00,-11230.00,-6500.59,63823.98,0.00,0.00,623.92,1.55,795.42,620.85,613.02,284.76,522.24,8407.52,6428.19,624.58,8640.18,598.72,358.75,13437.02,125.52,202.45,311.93,514.10,62.94
2012-12-08,RMA,cache,2,62095.00,1768.00,-11206.00,-2178.84,59089.97,0.00,0.00,661.79,1.31,657.37,575.89,608.84,238.85,457.82,6695.58,4786.68,565.23,7194.64,596.61,363.06,12528.90,127.05,186.86,280.08,596.26,60.58
2012-12-09,RMA,cache,2,63201.60,1696.00,-6066.00,-1188.76,64073.10,0.00,0.00,715.75,1.18,560.77,538.34,615.31,211.75,408.82,5423.15,3642.60,513.57,6048.40,614.67,368.41,11529.31,134.74,175.66,256.62,641.14,58.70
2012-12-10,RMA,cache,2,61926.70,1645.00,-6101.00,-1036.33,62385.48,0.00,0.00,730.21,1.19,486.11,506.36,631.35,194.53,370.14,4513.89,2862.52,470.22,5168.07,629.25,375.36,10533.44,140.54,168.71,234.59,684.53,56.59
2012-12-11,RMA,cache,2,57897.40,1591.00,-6017.00,500.01,56637.64,0.00,0.00,751.25,1.28,424.69,469.70,653.36,186.34,336.51,3829.55,2306.46,429.89,4460.21,644.39,381.09,9591.92,147.22,162.25,214.98,718.48,54.74
2012-12-12,RMA,cache,2,50791.40,1549.00,-10573.00,1135.27,44151.21,0.00,0.00,778.58,1.52,375.33,417.66,661.05,180.80,304.36,3319.76,1889.73,389.70,3908.78,670.83,381.87,8754.49,156.19,156.94,200.05,735.35,54.13
2012-12-13,RMA,cache,2,44023.10,1505.00,-11101.00,913.37,36894.52,0.00,0.00,785.63,1.86,340.64,366.70,656.97,176.35,275.72,2983.14,1641.72,354.51,3528.53,700.93,380.32,8020.51,171.63,160.90,195.50,754.41,54.34
2012-12-14,RMA,cache,2,38732.10,1471.00,-11086.00,1072.34,31305.48,0.00,0.00,797.79,2.20,315.58,331.21,654.00,175.89,254.90,2737.58,1483.69,324.90,3234.02,725.44,378.78,7398.20,187.60,169.51,196.46,771.18,54.58
2012-12-15,RMA,cache,2,35003.10,1437.00,-11137.00,1061.03,27221.81,0.00,0.00,807.63,2.54,295.77,302.01,648.86,178.56,242.69,2546.84,1373.26,301.64,2994.33,745.68,376.20,6868.17,198.64,180.56,200.05,780.47,55.40
2012-12-16,RMA,cache,2,32528.10,1408.00,-11072.00,643.64,24829.16,0.00,0.00,818.38,2.84,280.17,278.02,641.46,183.83,236.09,2411.95,1309.45,284.87,2799.16,762.02,372.95,6429.51,204.85,190.63,204.15,786.91,56.17
2012-12-17,RMA,cache,2,30276.40,1400.00,-11564.00,520.72,21820.22,0.00,0.00,828.00,3.20,264.68,258.51,626.20,190.45,233.12,2296.30,1295.42,273.48,2612.17,773.78,367.61,6048.59,207.34,198.24,208.13,783.85,57.02
2012-12-18,RMA,cache,2,27769.50,1390.00,-11288.00,74.51,19737.95,0.00,0.00,854.08,3.45,252.89,246.32,604.51,196.51,228.77,2237.90,1305.38,264.37,2491.54,783.55,362.14,5708.18,204.62,203.99,212.41,754.26,58.18
2012-12-19,RMA,cache,2,26433.00,1406.00,-11288.00,-34.32,18871.90,0.00,0.00,840.92,3.54,247.14,240.01,602.93,202.88,225.62,2221.07,1329.46,254.36,2412.13,790.87,359.11,5373.68,195.73,207.28,215.67,765.77,58.85
2012-12-20,RMA,cache,2,28133.60,1407.00,-4762.00,-97.28,26835.95,0.00,0.00,832.42,3.64,246.42,236.70,651.64,207.23,225.28,2208.10,1371.44,243.79,2368.23,795.56,359.43,5033.26,185.03,207.43,216.52,835.37,59.15
2012-12-21,RMA,cache,2,33048.40,1385.00,-2647.00,280.49,33320.35,0.00,0.00,827.54,3.48,246.36,234.04,737.34,210.48,225.94,2197.50,1422.45,237.55,2326.52,802.81,361.44,4692.83,168.27,204.03,214.31,838.55,59.28
2012-12-22,RMA,cache,2,34345.30,1365.00,-2664.00,-208.40,34991.20,0.00,0.00,826.79,3.12,246.04,231.09,793.89,209.80,226.03,2174.16,1459.97,232.80,2290.73,814.93,364.08,4405.32,156.02,197.21,209.38,831.93,59.26
2012-12-23,RMA,cache,2,32796.50,1390.00,-1763.00,-3580.81,38381.23,0.00,0.00,833.96,2.64,244.26,227.95,818.00,204.53,225.28,2122.59,1440.24,229.22,2235.90,824.61,370.60,4211.01,152.47,188.49,202.07,828.40,58.83
2012-12-24,RMA,cache,2,36925.90,1555.00,-1632.00,-5258.84,46524.12,0.00,0.00,781.04,2.48,239.27,226.24,825.87,195.49,222.08,2029.51,1368.15,227.05,2137.00,826.36,383.22,4063.79,145.25,180.15,194.33,826.77,58.44
2012-12-25,RMA,cache,2,50818.90,2044.00,-2646.00,-5566.64,61274.19,0.00,0.00,667.96,2.38,233.01,225.91,811.31,184.11,216.00,1894.48,1241.59,224.81,1996.32,822.58,412.73,3901.68,117.69,170.64,185.41,786.38,57.55
2012-12-26,RMA,cache,2,63176.30,3507.00,-1777.00,-7364.25,77579.23,0.00,0.00,448.04,2.39,224.11,226.11,697.67,169.45,209.41,1697.75,1045.18,222.04,1801.44,809.73,478.78,3727.74,108.77,152.00,169.96,638.85,56.25
2012-12-27,RMA,cache,2,71842.10,3423.00,-3310.00,-7409.03,86269.93,0.00,0.00,408.38,2.50,212.54,226.44,523.66,146.87,201.67,1456.77,826.10,218.42,1574.20,743.20,562.31,3508.32,110.58,134.99,154.15,474.53,54.65
2012-12-28,RMA,cache,2,75893.40,3008.00,-3521.00,-4896.36,85967.45,0.00,0.00,401.08,2.94,198.60,226.15,428.83,132.12,193.42,1226.90,648.80,214.12,1358.39,625.34,604.33,3237.33,112.59,127.28,142.55,414.11,52.46
2012-12-29,RMA,cache,2,74917.70,3353.00,-3927.00,-3406.15,81594.10,0.00,0.00,351.21,2.27,184.80,225.16,398.68,126.10,185.49,1069.87,532.74,209.46,1203.06,528.95,591.31,2978.07,119.62,124.94,134.79,390.44,50.94
