datetime,model,scene,case,northern_flow,sac_flow,sjr_flow,exports,ndo,dcc,smscg,vern_ec,mrz_tidal_energy,mrz_tidal_filter,sf_tidal_energy,sf_tidal_filter,anc,anh,bac,bdl,bdt,bet,cll,cse,dsj,emm2,frk,god,gys,gzl,hll,hol2,ibs,jer,mal,mrz,mtz,nsl2,obi,oh4,old,pct,ppt,rri2,rsl,sal,snc,srv,sss,tms,trp,tss,uni,vcu,vol,wci,x2
1991-07-20,dsm2,base,1,10617.42,10399.42,1214.35,5312.24,3754.68,0.00,1.00,812.82,2.26,2.38,2.09,2.16,1762.19,1762.19,456.84,4062.01,695.55,506.08,3256.71,3256.71,642.14,608.59,463.26,8281.10,8405.20,11646.10,458.93,460.39,5746.97,760.95,6001.67,17125.54,7860.96,3622.47,456.69,441.58,691.56,10426.86,322.58,549.63,460.68,393.88,6566.03,154.96,137.12,439.83,460.37,454.87,748.22,372.45,4647.51,441.35,79.40
1991-07-21,dsm2,base,1,10189.28,9976.28,1192.88,5262.74,2648.18,0.00,1.00,859.84,2.63,2.72,2.60,2.32,1689.23,1689.23,457.69,3891.83,723.66,504.40,3132.47,3132.47,647.16,556.52,463.63,8203.16,8257.73,11497.60,459.01,460.33,5607.21,730.91,5808.31,16678.05,7801.79,3414.01,457.56,443.48,712.74,10081.15,321.47,555.76,462.43,386.12,6430.04,153.22,136.91,430.49,460.86,440.81,767.52,373.17,4627.68,436.19,79.40
1991-07-22,dsm2,base,1,11098.27,10863.27,1177.38,4902.84,3788.62,0.00,1.00,862.99,2.82,2.96,3.12,2.43,1898.83,1898.83,458.43,3843.40,737.89,510.15,3851.54,3851.54,673.46,766.61,461.74,8162.57,8137.94,11845.51,460.69,462.08,6031.73,831.93,6702.62,18504.79,8430.67,3691.09,458.40,440.73,733.50,11086.39,323.00,531.01,464.19,406.68,6079.65,164.45,138.22,500.16,452.49,487.40,809.83,372.85,4645.05,436.52,79.40
1991-07-23,dsm2,base,1,11409.00,11182.00,1203.37,4911.34,4155.98,0.00,1.00,774.30,3.07,3.12,3.70,2.57,2200.65,2200.65,459.38,3744.19,744.29,522.00,4409.40,4409.40,696.87,968.50,467.21,8257.57,8085.98,12621.90,463.42,465.01,6263.38,919.83,7367.84,19935.11,8766.48,4380.69,459.11,442.96,752.47,12045.80,330.13,504.68,464.78,420.66,5457.58,168.52,146.77,601.79,451.88,565.11,839.12,371.05,4605.86,433.94,79.40
1991-07-24,dsm2,base,1,11680.53,11449.53,1199.13,4989.74,4443.69,0.00,1.00,821.84,3.33,3.32,4.32,2.73,2462.23,2462.23,462.28,3842.11,759.25,540.76,4848.03,4848.03,734.64,1144.35,481.34,8414.31,8134.90,13379.55,471.52,472.91,6350.94,987.35,7909.88,20979.39,9147.27,4848.07,461.96,442.58,784.87,12773.06,337.21,492.06,465.31,432.44,5560.40,172.72,143.69,679.87,459.14,616.88,844.19,370.68,4591.23,435.83,79.40
1991-07-25,dsm2,base,1,11804.15,11579.15,1135.62,1869.00,7471.53,0.00,1.00,825.99,3.64,3.35,4.81,2.75,2769.35,2769.35,467.04,4156.58,778.18,564.66,5344.95,5344.95,773.41,1337.50,496.03,8639.50,8235.60,14150.64,483.61,485.65,6412.32,1075.47,8506.63,21961.22,9682.53,5306.54,466.39,443.12,805.03,13660.72,344.51,481.65,467.26,450.49,6064.26,183.22,141.38,772.37,466.47,681.22,790.58,371.51,4568.51,456.61,79.40
1991-07-26,dsm2,base,1,11831.96,11604.96,1077.11,1932.40,7296.57,0.00,1.00,761.23,3.69,3.35,4.92,2.72,2850.88,2850.88,473.66,4577.87,789.52,587.26,5548.31,5548.31,799.10,1443.89,514.72,8874.92,8391.14,14679.24,496.70,499.30,6434.14,1105.38,8758.81,21925.10,10019.41,5510.57,473.07,445.66,812.87,13968.44,348.57,477.85,470.59,458.49,6559.13,191.07,140.38,815.13,503.57,707.61,802.66,373.22,4608.83,483.21,79.40
1991-07-27,dsm2,base,1,11819.07,11603.07,1052.01,2766.39,6703.17,0.00,1.00,766.98,3.62,3.39,4.72,2.75,2839.29,2839.29,480.89,5004.01,793.48,603.66,5545.29,5545.29,821.10,1428.85,529.88,9100.59,8571.93,14809.78,509.72,513.40,6456.86,1095.33,8834.62,21809.57,10330.53,5500.23,480.47,446.61,810.68,14002.53,350.05,474.79,474.86,460.86,6862.41,191.72,141.03,800.25,508.48,710.55,815.95,374.83,4655.27,501.77,79.40
1991-07-28,dsm2,base,1,10830.19,10615.19,982.38,2719.75,5567.23,0.00,1.00,820.79,3.36,3.45,4.27,2.84,2823.43,2823.43,486.63,5318.13,797.29,615.96,5555.53,5555.53,825.84,1441.05,540.66,9366.18,8751.86,14901.24,522.08,524.97,6514.51,1092.27,8891.33,21945.97,10663.07,5422.44,486.24,449.22,804.02,14084.14,351.08,473.94,479.87,462.27,7141.68,191.47,141.95,794.87,520.84,696.12,791.38,376.90,4761.36,496.48,79.40
1991-07-29,dsm2,base,1,9846.36,9625.36,978.44,3385.67,3541.22,0.00,1.00,757.25,2.96,3.45,3.64,2.91,2798.94,2798.94,500.69,5474.29,796.58,625.51,5613.42,5613.42,826.02,1463.15,551.89,9585.53,8940.05,14885.92,534.63,537.36,6575.33,1082.39,8952.22,22440.43,10911.66,5469.87,499.67,453.67,800.58,14297.49,351.44,472.32,486.46,464.32,7477.72,197.02,140.62,785.62,481.71,685.36,764.97,379.57,4891.38,498.86,79.40
1991-07-30,dsm2,base,1,9705.25,9476.25,965.72,2237.78,4648.10,0.00,1.00,753.02,2.68,3.25,3.07,2.78,2929.59,2929.59,518.60,5598.34,793.10,638.49,5821.72,5821.72,828.27,1529.95,562.45,9730.03,9127.91,15062.07,548.01,550.48,6672.70,1120.22,9302.06,22748.82,11019.73,5624.51,517.83,456.31,795.89,14713.04,354.50,461.63,493.84,476.37,7547.82,200.80,140.10,823.77,475.69,721.03,777.75,381.23,5024.23,499.53,84.20
1991-07-31,dsm2,base,1,9461.33,9234.63,1041.56,1902.87,4972.12,0.00,1.00,748.02,2.41,3.22,2.69,2.74,2691.41,2691.41,525.56,5702.94,791.47,640.21,5424.87,5424.87,818.36,1331.93,571.51,9667.26,9315.87,14930.39,551.38,554.41,6486.11,1027.65,8781.76,21632.90,10742.70,5531.64,524.90,465.96,789.14,13902.96,353.27,461.88,504.59,465.79,7188.76,183.10,141.27,749.60,503.76,675.37,787.19,382.67,5054.82,499.61,79.40
1991-08-01,dsm2,base,1,8968.63,8753.33,1089.21,2170.94,4579.68,0.00,1.00,736.04,2.34,3.23,2.57,2.73,2530.28,2530.28,530.02,5812.86,786.01,639.01,5244.92,5244.92,815.31,1251.58,575.42,9696.57,9434.80,14681.56,554.49,557.95,6384.40,965.64,8608.59,21140.16,10655.24,5373.73,529.03,471.36,782.37,13533.31,350.53,467.95,516.66,456.72,6907.99,180.64,144.21,715.40,520.97,644.48,758.42,385.45,5099.95,502.68,79.40
1991-08-02,dsm2,base,1,7754.85,7554.85,1231.21,2779.84,3101.68,0.00,1.00,750.99,2.36,3.14,2.60,2.66,2497.15,2497.15,535.87,5812.37,776.02,637.82,5257.22,5257.22,813.89,1292.86,577.58,9754.28,9518.73,14696.99,560.25,562.39,6412.39,947.52,8624.01,21222.27,10531.48,5491.70,534.55,475.57,778.46,13566.68,348.04,471.46,526.98,454.24,6811.44,181.01,148.35,726.38,487.55,651.94,748.42,388.96,5173.28,511.59,79.40
1991-08-03,dsm2,base,1,8028.43,7837.93,1568.14,2351.99,4304.74,0.00,1.00,818.97,2.45,3.13,2.83,2.62,2404.94,2404.94,538.75,5700.40,757.72,634.88,5236.94,5236.94,808.87,1341.14,577.41,9800.45,9624.84,14755.21,563.30,565.84,6404.61,921.66,8564.13,20766.40,10344.17,5579.47,537.66,477.22,772.18,13458.36,345.67,485.95,532.16,447.65,6723.64,179.94,144.77,743.93,535.72,660.15,739.22,393.14,5195.29,519.11,79.40
1991-08-04,dsm2,base,1,7833.95,7628.85,1949.38,2827.75,4149.07,0.00,1.00,787.01,2.65,3.02,3.12,2.49,2339.00,2339.00,542.41,5629.81,748.14,631.46,5305.77,5305.77,809.12,1376.40,576.99,9902.40,9717.28,14742.91,565.14,567.18,6408.32,898.88,8579.92,20770.66,10401.56,5580.34,541.15,480.21,758.11,13434.22,343.85,515.90,537.59,440.80,6659.62,179.58,143.28,758.06,555.76,660.09,773.63,397.95,5241.11,539.75,79.40
1991-08-05,dsm2,base,1,7710.12,7492.02,2364.30,3047.31,4074.23,0.00,1.00,868.97,2.81,2.91,3.46,2.39,2359.34,2359.34,547.20,5600.83,783.91,629.33,5371.76,5371.76,807.71,1439.05,573.75,10002.03,9795.62,14826.26,566.18,568.52,6415.99,903.65,8578.51,20450.54,10327.78,5637.51,545.94,482.79,752.71,13436.10,343.22,555.97,543.22,439.38,6673.81,187.86,143.92,789.89,513.21,682.65,797.45,402.19,5235.28,552.93,79.40
1991-08-06,dsm2,base,1,7385.57,7158.37,2797.92,2199.12,5202.43,0.00,1.00,822.01,2.97,2.99,3.75,2.47,2290.54,2290.54,546.39,5600.25,820.57,625.16,5325.04,5325.04,805.71,1431.24,570.66,10038.48,9915.85,14700.67,565.35,566.98,6298.83,881.36,8551.64,19964.68,10470.89,5457.04,545.80,485.05,775.23,13257.94,341.85,613.94,547.86,433.29,6195.52,181.97,143.67,783.96,611.68,663.65,846.92,404.59,5260.82,583.09,79.40
1991-08-07,dsm2,base,1,7197.26,6974.46,3004.45,1816.30,5451.63,0.00,1.00,757.02,3.04,3.17,3.86,2.66,2342.43,2342.43,541.45,5618.84,838.70,621.46,5530.77,5530.77,802.69,1557.87,567.73,10073.19,9977.87,14637.85,562.38,564.68,6362.48,887.12,8765.31,20701.48,10550.55,5511.04,540.63,486.64,816.66,13449.43,341.54,672.60,551.87,433.08,6211.74,198.35,142.81,817.80,678.30,683.40,822.43,407.82,5316.54,633.74,83.60
1991-08-08,dsm2,base,1,7310.91,7081.11,3028.61,1964.36,4984.82,0.00,1.00,804.99,2.98,3.43,3.72,2.80,2512.41,2512.41,539.87,5621.64,782.93,620.29,5945.62,5945.62,797.26,1780.84,565.76,10185.01,9991.10,14798.07,560.48,562.01,6539.74,916.83,9181.30,21898.97,10867.23,5785.67,538.97,490.70,826.37,14023.01,342.43,719.38,553.90,437.26,6584.48,214.22,142.05,903.71,721.79,727.77,760.97,411.23,5401.07,669.35,84.20
1991-08-09,dsm2,base,1,7713.03,7488.43,2941.17,2831.06,4421.79,0.00,1.00,821.99,2.84,3.48,3.51,2.78,2827.47,2827.47,543.49,5697.56,780.53,622.87,6462.21,6462.21,795.88,2006.81,564.88,10343.58,10047.32,15287.43,559.73,561.72,6818.59,980.65,9760.60,23589.05,11241.46,6166.82,542.90,493.57,785.65,14995.37,344.64,754.54,553.40,449.41,7085.43,229.81,144.23,1019.98,702.39,804.02,798.99,414.64,5500.36,656.25,84.20
1991-08-10,dsm2,base,1,7548.23,7325.23,2797.66,3359.13,3684.81,0.00,1.00,819.00,2.65,3.38,3.17,2.76,3057.61,3057.61,544.12,5883.25,810.03,627.23,6701.30,6701.30,789.34,2151.81,566.70,10492.60,10142.83,15822.97,560.23,562.39,7083.06,1045.47,10077.45,24160.99,11390.74,6641.10,543.72,494.42,781.60,15612.45,347.85,764.49,550.25,455.66,7673.57,238.17,143.96,1092.07,663.86,850.85,816.89,418.23,5543.59,650.83,84.20
1991-08-11,dsm2,base,1,7279.91,7054.61,2591.54,2951.43,3752.55,0.00,1.00,783.01,2.50,3.23,2.80,2.62,2992.54,2992.54,545.86,6175.24,817.34,631.25,6587.12,6587.12,792.38,2081.12,570.12,10543.36,10246.94,16066.92,560.19,562.69,7040.64,1027.10,10018.41,23829.49,11453.18,6651.77,545.56,497.00,804.07,15581.59,349.28,756.63,549.99,451.76,7501.60,221.73,142.08,1032.13,689.72,820.44,816.37,421.16,5561.32,664.82,84.20
1991-08-12,dsm2,base,1,7370.99,7158.19,2390.09,3044.59,3660.76,0.00,1.00,786.00,2.27,3.08,2.43,2.50,2889.93,2889.93,545.77,6479.29,802.67,632.64,6380.44,6380.44,792.63,1940.24,571.99,10572.36,10384.70,16032.74,561.57,563.82,6894.80,1002.68,9809.04,23299.76,11496.12,6526.72,545.65,498.55,809.45,15279.21,349.45,754.02,550.97,449.01,7408.32,213.11,143.34,967.93,715.17,786.11,786.65,421.86,5580.18,676.94,84.20
1991-08-13,dsm2,base,1,7702.41,7498.11,2181.28,3542.91,3513.81,0.00,1.00,863.96,2.04,2.99,2.02,2.51,2708.31,2708.31,546.53,6645.08,782.07,631.75,6088.05,6088.05,790.19,1746.00,573.11,10526.22,10497.01,15817.18,561.22,564.13,6682.84,955.94,9491.67,22835.80,11442.02,6196.06,546.18,500.91,797.81,14896.20,349.13,759.47,552.60,442.49,7099.42,200.30,143.22,875.09,710.51,729.20,782.74,422.26,5600.99,665.62,84.20
1991-08-14,dsm2,base,1,8272.69,8040.09,2034.40,4593.41,2650.73,0.00,1.00,852.01,1.83,2.97,1.72,2.54,2559.65,2559.65,550.09,6668.31,802.57,630.18,5791.11,5791.11,787.20,1577.75,573.73,10514.06,10548.27,15582.84,560.99,563.13,6499.61,914.81,9232.18,22672.87,11397.61,5915.60,549.41,503.03,783.38,14589.64,348.16,760.52,554.52,435.60,6374.73,193.15,141.47,794.93,680.60,682.74,835.17,422.98,5648.24,637.47,84.20
1991-08-15,dsm2,base,1,8584.10,8350.70,1862.32,5431.16,2012.07,0.00,1.00,827.02,1.70,2.99,1.54,2.58,2544.68,2544.68,552.76,6573.21,844.93,627.34,5683.19,5683.19,783.52,1434.59,571.01,10546.99,10552.61,15477.15,560.63,563.30,6415.98,902.65,9118.62,22914.15,11263.88,5864.79,551.95,505.27,797.52,14597.78,346.81,754.88,555.29,437.07,5998.13,186.24,142.23,749.46,566.98,663.97,850.27,426.16,5695.46,605.92,79.40
1991-08-16,dsm2,base,1,7349.86,7117.56,1313.99,3984.74,1512.91,0.00,1.00,864.87,1.68,3.04,1.58,2.52,2510.24,2510.24,557.78,6412.77,846.14,626.00,5566.96,5566.96,781.12,1349.58,570.79,10564.73,10478.96,15554.27,560.07,562.20,6310.82,895.62,9102.39,23024.11,11073.24,5968.61,557.57,509.23,827.71,14606.09,346.29,744.73,556.83,436.84,5840.65,179.10,146.31,729.58,583.67,653.29,832.44,428.66,5733.70,592.06,79.40
1991-08-17,dsm2,base,1,8537.27,8317.47,1202.40,2795.22,3834.44,0.00,1.00,935.75,1.86,2.91,1.75,2.43,2802.55,2802.55,558.79,6291.40,839.31,627.71,5990.30,5990.30,787.20,1489.81,565.92,10606.62,10446.23,15915.99,562.00,563.97,6266.56,971.79,9598.33,23767.15,11159.46,6332.13,558.41,517.90,829.69,15179.83,347.83,708.76,559.33,459.42,5900.76,184.19,148.66,788.38,580.29,688.16,825.37,428.49,5799.31,573.64,84.20
1991-08-18,dsm2,base,1,8686.38,8476.98,1087.74,3844.53,2843.60,0.00,1.00,879.22,2.21,2.98,2.32,2.54,2764.69,2764.69,558.24,6217.51,833.06,624.90,5844.12,5844.12,782.34,1467.81,568.28,10633.68,10412.37,16147.82,561.16,562.47,6152.23,965.86,9434.47,23037.15,11007.10,6583.27,557.78,520.95,823.67,14927.27,351.12,689.39,561.95,454.16,5950.93,178.02,145.87,789.91,575.67,698.74,856.21,430.03,5773.91,584.95,84.20
1991-08-19,dsm2,base,1,9062.00,8842.70,1041.45,4157.61,3002.36,0.00,1.00,938.78,2.63,3.20,3.11,2.60,2905.11,2905.11,557.37,6303.35,835.35,629.18,6033.45,6033.45,805.81,1501.40,570.10,10764.28,10432.47,16336.31,562.49,564.22,6087.70,1005.74,9716.25,23345.41,11294.74,6366.88,556.96,520.67,819.37,15155.72,355.15,665.41,565.06,463.35,5976.22,175.24,147.52,809.81,544.18,704.96,903.24,432.44,5800.03,553.90,84.20
1991-08-20,dsm2,base,1,9859.37,9621.67,1074.98,3836.44,4052.68,0.00,1.00,806.48,3.11,3.20,4.02,2.58,3380.37,3380.37,558.02,6394.86,841.38,641.86,6789.88,6789.88,839.82,1801.65,572.67,10931.36,10520.86,16949.05,567.62,569.21,6345.09,1164.23,10570.98,24555.93,11883.66,6904.63,557.46,522.47,824.80,16150.47,363.93,631.55,566.43,492.80,6578.34,191.26,151.56,960.19,555.69,808.22,886.22,436.73,5877.99,537.26,84.20
1991-08-21,dsm2,base,1,10927.95,10688.35,1121.43,4842.70,4200.26,0.00,1.00,756.18,3.65,3.34,5.04,2.65,3559.59,3559.59,559.86,6454.96,849.53,660.39,6911.54,6911.54,873.72,1879.89,586.00,11098.93,10684.71,17344.38,574.20,576.51,6516.72,1238.25,10820.01,24334.43,12156.21,7158.04,559.32,523.26,848.91,16352.13,372.92,612.72,566.26,501.44,6866.78,198.81,154.63,1011.81,529.96,851.44,894.68,439.49,5918.26,541.99,84.20
1991-08-22,dsm2,base,1,12440.82,12219.12,994.23,3887.89,6790.62,0.00,1.00,786.88,4.06,3.34,5.84,2.59,3902.02,3902.02,567.79,6742.76,854.18,690.74,7414.77,7414.77,927.81,2024.90,603.40,11397.91,10858.32,17685.17,588.16,590.59,6798.03,1403.42,11292.68,24957.42,12718.33,7384.38,567.36,524.55,864.60,16852.26,383.61,587.74,565.83,527.92,7545.97,208.02,156.06,1085.99,557.84,916.69,844.29,440.37,6028.34,560.06,84.20
1991-08-23,dsm2,base,1,14932.00,14735.30,906.24,3879.31,8889.21,0.00,1.00,775.05,4.16,3.42,6.14,2.67,4090.53,4090.53,575.79,7057.31,851.58,726.39,7449.46,7449.46,966.50,2017.90,625.99,11623.96,11069.30,17917.04,605.19,609.52,7111.36,1518.66,11283.15,24393.73,12985.15,7502.13,575.24,527.15,863.89,16944.16,394.83,570.79,567.08,544.84,8200.95,212.76,159.48,1117.29,589.40,962.96,778.90,441.42,6110.94,571.26,84.20
1991-08-24,dsm2,base,1,17888.18,17698.58,818.74,4438.20,11048.98,0.00,1.00,831.76,4.11,3.53,5.99,2.68,4084.48,4084.48,591.16,7405.30,845.37,759.45,7172.09,7172.09,1007.99,1798.65,655.00,11892.83,11288.86,17715.52,627.56,631.93,7392.99,1539.80,11200.30,24115.44,13229.49,7152.72,590.71,529.73,853.65,16644.04,402.42,556.63,571.80,557.36,8686.20,198.74,155.54,1026.28,570.12,903.89,768.07,441.66,6270.00,566.43,84.20
1991-08-25,dsm2,base,1,21511.12,21342.62,787.64,4363.98,15389.59,0.00,1.00,859.88,3.81,3.43,5.39,2.50,4084.45,4084.45,612.18,7621.21,836.91,791.51,6915.66,6915.66,1042.19,1573.09,678.82,12263.02,11516.24,17517.67,655.61,659.77,7784.81,1603.49,10932.55,23948.75,13366.60,6846.37,611.39,536.87,828.52,16382.31,412.63,536.30,578.01,575.61,9269.24,188.66,151.84,945.33,568.60,859.60,783.81,442.98,6473.87,561.06,84.20
1991-08-26,dsm2,base,1,24471.97,24284.57,776.39,5265.77,17550.48,0.00,1.00,830.13,3.35,3.10,4.57,2.38,3740.75,3740.75,634.23,7621.42,829.81,807.41,5887.83,5887.83,1058.19,1100.50,696.79,12380.20,11864.47,16929.63,677.09,681.47,8013.47,1507.62,9909.68,22024.52,12958.21,6022.49,633.51,549.84,818.48,15210.38,416.11,527.44,588.25,570.84,10159.59,166.70,150.19,754.72,579.69,751.31,780.95,444.28,6568.71,568.70,79.40
1991-08-27,dsm2,base,1,27417.78,27210.98,743.58,4394.29,21546.60,0.00,1.00,848.91,2.99,3.04,3.63,2.51,2983.22,2983.22,648.00,7355.22,825.91,800.48,4161.76,4161.76,1043.52,589.15,700.81,12120.65,12084.41,15752.78,685.77,688.73,7616.40,1235.83,7878.20,19079.48,12315.67,4701.65,647.02,557.71,821.68,12943.76,405.92,526.99,604.10,529.75,9366.40,154.33,155.03,562.10,594.16,619.86,813.96,446.77,6571.06,587.03,79.40
1991-08-28,dsm2,base,1,29136.20,28919.70,780.07,4745.53,22636.01,0.00,1.00,816.15,2.40,3.19,2.76,2.67,2389.30,2389.30,659.71,6785.17,822.99,782.50,2962.15,2962.15,1023.82,396.09,692.16,11848.17,12092.65,14314.17,686.81,689.49,7261.19,1060.29,6207.92,17568.84,11615.86,3324.82,658.95,566.82,791.53,11024.33,392.94,523.99,621.41,492.59,8943.59,156.63,155.55,455.75,605.82,539.07,835.16,449.64,6633.37,586.22,79.40
1991-08-29,dsm2,base,1,29703.54,29480.74,722.52,5153.54,22470.31,0.00,1.00,896.62,2.11,3.31,2.33,2.77,2039.53,2039.53,669.79,5808.86,820.94,764.86,2213.81,2213.81,997.59,315.35,679.46,11597.69,11945.92,13114.44,681.24,683.99,7457.73,959.13,5037.42,16932.94,10804.24,2633.91,668.86,578.04,751.06,9924.98,382.13,508.78,637.54,473.51,8485.53,157.52,160.07,418.40,592.51,505.31,826.45,455.85,6665.91,570.29,76.60
1991-08-30,dsm2,base,1,29132.71,28927.51,668.21,5547.23,21658.98,0.00,1.00,876.10,2.08,3.36,2.24,2.76,1807.40,1807.40,672.07,4632.94,818.54,740.63,1682.44,1682.44,957.77,271.27,658.13,11382.17,11799.05,12209.98,668.50,670.79,7652.81,892.05,4074.19,16444.42,9868.32,2117.57,672.08,593.65,693.30,8919.74,372.51,493.04,651.51,458.95,8209.90,161.49,161.99,396.02,601.91,475.75,828.97,458.87,6614.65,576.02,75.40
1991-08-31,dsm2,base,1,27897.35,27714.75,610.74,7074.61,19031.70,0.00,1.00,911.81,2.23,3.30,2.50,2.74,1636.84,1636.84,660.94,3669.47,812.73,711.11,1382.50,1382.50,923.30,253.86,631.63,11188.14,11659.51,11458.54,648.67,649.32,7926.10,869.97,3484.63,15862.05,8964.64,1809.35,661.08,604.82,658.62,8207.87,364.78,474.04,665.12,454.17,8060.65,162.25,162.20,383.72,601.18,463.82,817.90,456.19,6472.27,571.81,70.80
1991-09-01,dsm2,base,1,25123.84,24948.64,610.39,6078.39,16778.28,0.00,1.00,810.52,2.46,3.32,2.89,2.76,1487.39,1487.39,640.84,2967.95,804.67,685.45,1178.61,1178.61,893.99,250.61,611.72,10979.21,11499.58,10689.95,625.67,626.35,7937.94,821.53,2947.48,15089.15,8046.69,1440.80,641.21,602.37,661.04,7413.44,359.43,459.78,672.54,440.73,7688.23,162.98,169.79,374.91,598.61,451.57,845.72,455.28,6222.43,565.50,70.80
1991-09-02,dsm2,base,1,23420.05,23248.85,611.32,7074.75,13815.39,0.00,1.00,820.94,2.69,3.41,3.38,2.76,1349.47,1349.47,616.99,2500.72,794.53,662.05,1125.46,1125.46,873.79,260.00,592.28,10631.69,11366.40,9997.83,606.33,607.60,8056.07,799.78,2762.61,14699.15,7318.34,1264.44,617.08,589.07,670.77,7002.36,355.16,447.79,669.50,439.11,7330.63,168.86,185.68,366.32,597.99,437.53,858.63,453.85,5896.85,563.27,70.80
1991-09-03,dsm2,base,1,21255.91,21065.01,636.89,5165.61,13746.64,0.00,1.00,794.13,2.95,3.45,3.85,2.75,1215.87,1215.87,591.80,2156.39,766.05,640.97,1220.55,1220.55,855.57,282.47,567.82,10068.65,11102.53,9590.56,584.74,585.00,8292.33,819.20,2941.10,14905.73,6976.05,1267.72,591.62,578.61,662.95,7267.98,354.90,426.10,653.05,453.07,7018.03,175.99,166.96,373.39,572.37,452.60,858.33,446.88,5588.79,557.23,70.80
1991-09-04,dsm2,base,1,19101.85,18898.45,611.56,3961.44,12755.08,0.00,1.00,788.03,3.02,3.52,4.07,2.76,1112.26,1112.26,575.38,1907.04,744.42,628.45,1304.96,1304.96,828.75,310.39,562.82,9397.85,10687.47,9290.95,572.77,573.78,8480.93,796.88,3043.83,14952.71,6616.26,1285.58,575.25,560.46,655.27,7308.46,357.17,413.97,631.48,448.16,6644.80,171.50,185.94,384.63,566.09,448.47,854.33,442.01,5266.07,557.53,70.80
1991-09-05,dsm2,base,1,17169.76,16960.76,616.00,3947.93,10961.60,0.00,1.00,819.84,3.06,3.53,4.19,2.73,1034.64,1034.64,563.24,1783.65,735.12,615.93,1385.60,1385.60,801.01,339.49,558.03,8738.34,10160.95,9078.52,564.35,565.52,8610.91,763.85,3172.51,15181.06,6409.46,1332.60,563.22,549.56,650.49,7472.41,357.15,404.92,609.89,443.81,6252.70,178.72,188.82,388.99,570.25,441.57,820.67,441.26,4961.98,556.71,70.80
1991-09-06,dsm2,base,1,15953.37,15746.87,529.21,3006.21,10958.21,0.00,1.00,832.85,3.10,3.52,4.06,2.76,984.28,984.28,554.10,1707.85,733.98,603.15,1462.41,1462.41,771.88,364.32,551.48,8281.35,9601.89,8919.92,557.92,559.39,8635.61,725.48,3257.38,15144.85,6130.32,1410.71,554.04,539.69,639.64,7553.15,355.66,399.63,592.43,437.88,5938.89,185.54,176.35,387.59,575.20,433.14,811.61,438.06,4673.42,558.17,70.80
1991-09-07,dsm2,base,1,14769.22,14550.42,470.49,2525.76,10553.54,0.00,1.00,851.77,2.88,3.50,3.75,2.75,947.60,947.60,548.44,1657.08,731.42,590.57,1540.35,1540.35,742.47,383.81,543.25,7890.80,9105.71,8803.24,550.97,551.83,8551.21,689.90,3351.44,15078.96,5882.14,1488.19,548.32,530.11,624.84,7618.30,353.93,393.71,581.18,431.99,5704.38,187.84,170.44,388.21,577.60,426.99,798.82,434.22,4444.63,571.66,70.80
1991-09-08,dsm2,base,1,13230.61,13016.51,475.80,2721.76,8515.06,0.00,1.00,833.23,2.76,3.39,3.49,2.77,925.53,925.53,542.02,1684.77,726.06,578.62,1632.66,1632.66,712.83,405.43,536.16,7551.64,8677.32,8772.81,543.25,544.37,8488.78,658.97,3486.01,15008.44,5795.90,1575.18,541.97,525.07,620.51,7747.32,352.08,386.33,574.61,426.44,5426.47,186.81,172.57,390.05,567.86,419.69,792.88,431.41,4214.96,566.04,70.80
1991-09-09,dsm2,base,1,12971.42,12755.22,539.77,4313.43,6988.66,0.00,1.00,744.49,2.64,3.61,3.14,2.95,890.39,890.39,536.81,1720.43,727.52,566.62,1601.32,1601.32,686.06,401.61,531.38,7208.34,8316.34,8531.21,535.10,536.09,8274.96,621.63,3409.35,14776.14,5634.78,1548.42,536.73,523.48,620.86,7495.06,347.50,383.68,566.75,415.77,5178.01,184.09,186.02,374.02,568.08,406.36,798.28,428.46,4045.58,554.86,70.80
1991-09-10,dsm2,base,1,12313.44,12102.74,590.84,2890.52,7898.38,0.00,1.00,725.10,2.14,3.75,2.53,3.06,908.66,908.66,528.87,1764.11,719.95,551.52,1836.01,1836.01,664.18,435.21,516.98,6834.81,7949.49,8595.07,526.92,527.95,8226.54,615.04,3748.54,16096.54,5786.69,1653.09,528.92,515.57,624.83,8167.57,344.71,371.88,560.61,416.01,4843.45,191.21,190.33,374.64,539.11,397.25,810.64,425.70,3842.21,547.27,72.80
1991-09-11,dsm2,base,1,11443.32,11222.82,608.49,5852.57,3931.51,0.00,1.00,797.62,1.92,3.57,2.06,3.03,952.08,952.08,521.57,1778.97,708.56,541.95,2019.52,2019.52,641.72,464.59,507.94,6675.60,7525.35,8987.02,517.09,517.78,8169.14,608.98,4084.25,16914.27,5825.68,1986.05,521.45,511.78,632.99,8799.74,344.68,361.74,556.39,417.03,4758.39,194.17,184.53,383.72,553.01,407.43,822.57,422.76,3662.83,543.62,76.00
1991-09-12,dsm2,base,1,11880.79,11677.84,590.60,6540.62,3565.78,0.00,1.00,849.73,1.74,3.49,1.68,3.12,947.08,947.08,513.18,1831.57,704.91,532.02,1959.68,1959.68,623.86,446.88,501.51,6620.51,7335.76,9131.16,506.77,507.72,7982.68,585.54,3965.17,16759.02,5713.66,2010.84,513.23,504.91,644.01,8630.40,343.08,359.59,551.83,408.34,4605.75,193.05,182.03,372.02,560.91,399.00,801.41,420.18,3549.57,551.78,75.20
