datetime,model,scene,case,northern_flow,sac_flow,sjr_flow,exports,delta_cu,ndo,dcc,smscg,sf_tidal_energy,sf_tidal_filter,x2,evap_delta,cu_flow,trp,wci,vcu,uni,rsl,old,pct,mal,cll,emm2,srv,anc,jer,sal,ppt,rri2,bdt,lps,snc,dsj,bdl,nsl2,vol,tss,sss,tms,anh,cse,oh4,rsl.1,vcu.1,mtz,god,gzl,frk,bac,hol
2014-03-05,SCHISM,slr_base,1,21514.51,19815.36,963.68,4811.55,-663.47,18330.12,1.00,1.00,1.19,6.58,81.60,96.40,759.87,742.81,709.29,594.65,875.73,779.96,917.27,15200.43,7812.51,3989.62,484.22,212.93,2090.84,680.67,252.73,354.10,937.49,850.30,212.93,9083.01,926.26,6841.61,4679.02,8977.74,434.32,195.58,368.83,2096.87,3988.32,689.18,779.96,594.65,10348.62,11766.57,13794.79,528.44,653.24,628.25
2014-03-06,SCHISM,slr_base,1,28457.68,25801.89,923.99,5695.99,-1060.27,24745.96,1.00,1.00,1.17,6.75,81.40,157.50,1217.77,702.65,668.21,571.02,1002.89,779.96,904.18,15553.38,7769.91,3998.91,433.47,212.93,2022.69,657.61,236.52,330.15,937.49,855.63,208.38,8965.05,917.88,6567.06,4194.95,8878.97,407.37,192.54,323.93,2026.98,3995.94,668.00,779.96,571.02,10160.43,12065.88,13330.71,509.09,634.92,612.61
2014-03-07,SCHISM,slr_base,1,29550.69,27330.93,913.06,7435.96,-1306.14,24333.93,1.00,1.00,1.48,7.10,80.80,63.20,1369.34,680.25,639.92,566.41,1060.96,779.96,883.92,15948.27,7777.31,3996.12,389.08,212.93,1999.48,649.49,236.96,308.06,933.20,871.63,189.50,8832.85,907.86,6081.89,3925.65,8892.54,377.15,197.53,289.37,2004.16,3995.57,642.62,779.96,566.41,10006.34,11973.01,13331.21,475.57,604.47,592.14
2014-03-08,SCHISM,slr_base,1,26748.11,24903.20,910.18,7100.71,-1256.17,21813.75,1.00,1.00,1.98,7.05,78.80,52.00,1308.17,674.23,628.46,544.40,1104.90,779.96,931.97,15484.44,7304.46,3610.42,319.65,204.91,1875.94,622.41,229.60,292.59,926.87,890.27,182.55,8790.90,888.01,5532.48,3616.03,8800.82,365.63,270.63,296.25,1879.66,3608.36,630.13,779.96,544.40,9680.59,11606.12,13291.85,441.95,583.99,576.04
2014-03-09,SCHISM,slr_base,1,23521.39,21931.05,948.13,6993.37,-1021.21,18497.35,1.00,1.00,2.72,6.74,79.80,264.90,1286.11,673.61,622.41,530.33,1117.84,779.96,1014.27,14047.57,6299.95,2819.89,264.38,224.62,1582.34,554.04,231.77,284.63,922.99,898.25,180.16,8776.27,867.32,5093.59,2729.64,8560.95,353.68,207.29,303.77,1584.92,2817.98,613.45,779.96,530.33,9050.01,10890.82,12859.49,405.25,574.99,554.67
2014-03-10,SCHISM,slr_base,1,20146.44,18711.15,997.11,6432.13,-778.77,15490.18,1.00,1.00,3.67,6.57,79.20,670.60,1449.37,653.24,620.95,513.09,1156.82,779.96,1069.07,14029.25,6307.30,2963.54,314.07,233.71,1543.70,530.75,262.01,278.82,915.22,908.68,205.56,8676.08,848.86,4811.78,1924.28,8344.45,345.13,182.11,296.25,1547.87,2960.88,590.89,779.96,513.09,8837.03,10467.62,12157.49,386.52,547.96,528.23
2014-03-11,SCHISM,slr_base,1,18834.26,17472.29,973.98,7192.50,-919.97,13535.71,1.00,1.00,4.50,6.48,79.40,345.90,1265.87,668.83,623.25,496.87,1190.68,767.38,1109.35,13265.89,5743.19,3386.71,382.26,230.90,1421.25,503.40,262.87,267.19,910.52,912.36,225.92,8571.60,820.93,4524.25,2092.20,8159.00,332.50,196.01,306.13,1423.04,3383.52,578.34,767.38,496.87,8528.48,9866.00,11727.41,337.85,521.29,488.86
2014-03-12,SCHISM,slr_base,1,22869.48,21643.54,972.37,6678.93,-887.88,18050.81,1.00,1.00,5.35,6.59,82.40,181.10,1068.98,676.51,613.45,486.54,1199.54,757.47,1146.53,13251.81,5849.84,3234.09,432.20,221.38,1390.94,488.23,247.76,259.85,906.63,919.92,211.19,8575.09,788.00,4205.13,2205.20,7999.88,332.07,200.78,312.78,1394.53,3231.82,557.82,757.47,486.54,8741.26,9060.78,12138.40,315.79,492.45,460.78
2014-03-13,SCHISM,slr_base,1,23283.17,22009.63,984.28,5979.71,-858.81,19146.55,1.00,1.00,5.93,6.69,82.00,106.10,964.91,630.13,587.96,463.11,1159.84,742.60,1182.22,16169.32,7697.00,4214.94,709.29,224.84,1919.59,545.44,248.84,259.21,882.69,928.91,199.05,8274.44,744.87,4211.42,2302.36,7738.75,345.34,194.93,353.89,1924.28,4211.61,526.97,742.60,463.11,8974.61,10538.55,11934.26,322.00,461.84,442.37
2014-03-14,SCHISM,slr_base,1,19585.11,18288.33,983.85,5652.48,-653.52,15570.00,1.00,1.00,5.95,6.53,81.40,69.20,722.72,632.00,553.63,445.55,1109.15,731.02,1195.51,15393.68,7451.59,4011.17,647.20,217.04,1842.23,522.55,243.87,255.97,875.93,928.50,198.18,8000.93,721.30,3863.28,2987.46,7487.27,356.03,176.25,367.34,1847.52,4008.57,501.51,731.02,445.55,8686.54,10523.30,12186.72,320.93,444.28,427.33
2014-03-15,SCHISM,slr_base,1,15731.36,14553.21,965.96,7027.65,-705.98,10375.65,1.00,1.00,5.42,6.40,81.60,203.50,909.48,654.69,569.97,432.20,1086.69,713.84,1181.21,14442.68,6945.13,3627.26,605.72,214.44,1718.80,497.30,238.04,256.18,873.68,938.30,201.00,7798.08,697.47,3739.06,2700.01,7145.03,339.56,192.10,349.40,1723.53,3624.27,482.54,713.84,432.20,8419.99,9958.84,11813.17,320.07,430.72,412.47
2014-03-16,SCHISM,slr_base,1,13044.77,11937.92,966.36,6891.34,-706.75,7826.53,1.00,1.00,4.39,6.50,82.20,416.60,1123.35,652.20,571.85,418.84,1047.17,700.37,1138.65,14408.12,7070.52,3665.81,663.01,214.44,1799.05,500.67,236.96,255.75,865.68,943.41,191.89,7582.59,670.70,3665.62,2569.03,6882.53,338.92,200.57,345.98,1803.96,3664.12,462.90,700.37,418.84,8188.97,9578.18,11364.36,320.72,417.14,398.65
2014-03-17,SCHISM,slr_base,1,11935.53,10893.17,953.20,5607.65,-414.50,7695.57,1.00,1.00,3.65,6.49,81.20,306.50,721.00,579.60,498.14,406.73,1007.16,685.86,1127.54,14592.29,7390.08,4162.17,713.43,214.44,1846.54,498.77,242.36,254.46,868.55,940.34,190.15,7320.04,667.38,3474.48,2946.44,6657.19,353.04,182.77,371.18,1851.84,4161.43,447.24,685.86,406.73,7997.60,9654.01,11384.43,321.79,399.08,388.01
2014-03-18,SCHISM,slr_base,1,10691.65,9682.10,871.42,5707.44,-440.25,6295.88,1.00,1.00,2.89,6.35,81.40,132.00,572.25,602.38,513.09,398.44,981.12,671.74,1090.33,13745.72,6789.09,3755.68,660.10,212.93,1658.85,466.91,231.33,254.46,868.76,956.46,187.33,7097.67,652.41,3353.22,3484.81,6396.49,341.92,192.10,343.42,1663.59,3755.49,440.89,671.74,398.44,7639.90,8913.06,11189.24,304.84,388.87,376.30
2014-03-19,SCHISM,slr_base,1,9564.49,8607.01,786.63,4914.75,-595.41,6031.78,1.00,1.00,2.34,6.34,82.40,159.00,754.41,582.11,484.86,393.34,972.77,647.83,1059.34,14072.56,6987.95,3777.89,713.84,212.93,1700.08,466.49,238.04,254.46,871.01,965.84,191.24,6868.66,636.17,3427.14,3375.99,6239.00,342.77,192.10,359.02,1704.62,3776.40,431.57,647.83,393.34,7346.58,8625.51,11045.58,303.34,383.33,372.46
2014-03-20,SCHISM,slr_base,1,8656.35,7713.11,733.25,4367.32,-562.20,5584.48,1.00,1.00,2.16,6.47,84.00,244.90,807.10,561.17,456.98,378.00,968.08,618.87,1031.14,15173.82,7648.36,4383.65,867.12,216.39,1937.19,494.13,241.06,254.46,862.61,965.43,192.10,6579.20,622.62,3500.39,3524.96,6190.37,359.23,198.40,395.68,1941.68,4381.99,416.72,618.87,378.00,7322.34,8721.05,11180.05,304.41,374.59,362.86
2014-03-21,SCHISM,slr_base,1,8310.38,7322.09,712.73,2714.22,-560.12,6869.01,1.00,1.00,2.34,6.63,85.00,216.70,776.82,521.29,426.90,373.10,954.63,574.78,1013.26,17023.16,8982.26,5641.08,1211.41,243.23,2407.53,572.06,253.16,254.46,844.76,960.74,192.10,6280.78,614.49,3577.64,4352.82,6244.56,408.65,197.10,488.02,2415.43,5639.27,411.41,574.78,373.10,7687.67,9578.87,11782.84,310.85,369.90,361.15
2014-03-22,SCHISM,slr_base,1,8293.13,7359.66,678.10,2187.43,-495.62,7279.42,1.00,1.00,2.70,6.62,85.60,170.00,665.62,537.68,432.41,360.94,940.75,538.10,1007.77,17507.44,9651.59,6169.19,1490.70,273.22,2616.95,611.78,255.54,254.46,842.29,963.80,192.10,6087.10,608.44,3670.67,5355.46,6344.03,458.46,196.45,595.70,2626.34,6167.94,407.80,538.10,360.94,7911.69,10430.60,12320.27,310.85,367.55,360.08
2014-03-23,SCHISM,slr_base,1,8383.08,7452.90,662.73,1799.78,-509.68,7755.72,1.00,1.00,3.17,6.53,85.80,174.60,684.28,569.13,436.23,357.52,918.70,509.51,996.58,17659.82,10071.20,6543.12,1664.38,294.10,2802.73,643.25,254.67,254.46,842.09,963.60,192.10,6055.10,602.80,4006.16,5536.65,6474.13,495.19,192.10,671.53,2814.17,6541.51,409.92,509.51,357.52,8235.40,10978.72,12816.46,310.21,366.70,358.59
2014-03-24,SCHISM,slr_base,1,8015.78,7121.05,679.23,1991.52,-480.58,7184.07,1.00,1.00,3.60,6.47,87.20,273.50,754.08,584.62,449.36,357.52,879.62,482.11,984.58,17558.74,10133.96,6547.76,1765.64,301.40,2948.72,663.43,253.81,254.46,847.84,951.57,192.54,6119.09,598.83,4454.64,5669.65,6634.18,506.35,192.10,710.11,2961.07,6544.91,413.74,482.11,357.52,8712.51,11323.54,13253.82,311.07,367.13,358.16
2014-03-25,SCHISM,slr_base,1,7479.22,6594.20,608.06,1860.39,-103.06,6329.95,1.00,1.00,3.84,6.60,88.20,252.30,355.36,554.25,458.67,357.52,841.06,448.51,981.73,18227.42,10789.87,7185.80,2135.54,391.42,3369.97,735.36,261.36,255.32,849.27,936.47,193.62,6213.70,595.70,4878.06,5707.24,7028.45,573.11,192.10,834.70,3381.07,7184.03,412.89,448.51,357.52,9555.54,12286.52,13723.01,316.21,365.63,357.74
2014-03-26,SCHISM,slr_base,1,7595.82,6671.70,563.49,2150.92,201.26,5807.13,1.00,1.00,3.97,6.81,88.60,157.50,-43.76,536.63,444.28,357.52,802.82,438.14,978.26,18888.80,11371.34,7594.76,2568.07,464.59,3852.10,849.27,268.91,255.97,844.14,916.86,197.96,6311.60,596.74,5200.18,6354.95,7480.74,658.85,192.10,998.62,3864.96,7591.23,409.71,438.14,357.52,10103.36,12687.29,14209.74,324.58,364.14,359.23
2014-03-27,SCHISM,slr_base,1,8394.21,7390.22,584.16,1745.32,-138.61,7371.66,1.00,1.00,3.96,6.91,89.00,156.70,295.31,542.72,444.70,357.52,762.22,421.60,973.58,18991.68,11644.64,7946.66,2719.32,497.93,4036.43,942.18,270.85,259.42,841.68,907.04,206.42,6456.43,600.08,5454.73,6714.79,7791.04,744.05,192.10,1108.75,4051.65,7942.97,411.41,421.60,357.52,10372.64,13037.00,14559.26,329.07,364.35,360.08
2014-03-28,SCHISM,slr_base,1,8214.92,7236.00,593.74,1589.17,-243.25,7462.73,1.00,1.00,3.71,7.03,89.00,182.70,425.95,542.51,444.70,357.52,744.46,418.84,961.15,19364.10,12048.29,8215.08,2914.89,551.95,4313.49,1036.82,275.37,263.74,840.24,888.63,207.51,6659.33,606.56,5785.43,6998.79,8126.39,792.94,192.10,1169.52,4328.82,8213.68,413.53,418.84,357.52,10816.18,13201.03,14905.12,333.57,366.91,360.94
2014-03-29,SCHISM,slr_base,1,8925.57,7906.07,586.03,1329.83,930.99,7250.78,1.00,1.00,3.36,6.97,88.60,302.40,-628.59,542.72,450.21,357.74,740.32,404.18,938.71,19161.46,12029.86,8162.51,2959.93,516.66,4307.21,1037.02,275.16,272.36,848.04,862.61,207.94,6795.86,611.15,6035.68,7392.03,8259.04,841.27,187.98,1223.48,4322.54,8160.05,415.02,404.18,357.74,10803.20,13428.47,14966.05,334.86,370.11,362.22
2014-03-30,SCHISM,slr_base,1,10291.98,8833.87,735.64,1541.89,309.09,9176.65,1.00,1.00,2.85,6.87,87.20,316.30,7.21,559.29,458.03,375.02,732.88,398.44,908.88,18392.60,11523.44,7865.98,2652.77,438.77,4003.37,952.59,270.63,275.16,855.43,822.98,204.26,6907.79,611.57,6320.20,7268.71,8293.00,779.34,187.11,1086.69,4018.79,7864.40,416.29,398.44,375.02,10937.94,13687.44,14811.19,340.21,375.23,365.42
2014-03-31,SCHISM,slr_base,1,13699.64,12332.11,798.23,1396.20,927.47,12174.21,1.00,1.00,2.37,6.80,85.00,260.20,-667.27,610.73,482.32,378.00,661.14,398.44,862.40,17696.76,10753.46,6950.28,2264.65,321.57,3527.21,854.40,256.83,275.16,875.73,767.79,204.04,6950.64,605.10,6567.77,7157.62,8324.68,678.18,192.10,925.03,3542.97,6948.86,428.17,398.44,378.00,10507.72,12686.62,14584.99,339.78,378.00,369.26
2014-04-01,SCHISM,slr_base,1,19256.44,17598.90,772.52,3926.90,1538.87,14563.20,1.00,1.00,1.92,6.71,83.40,205.60,-1333.27,555.30,483.59,382.26,564.10,398.44,834.29,16631.78,9714.25,6086.92,1543.51,241.50,3050.24,740.95,244.09,275.16,890.88,716.33,206.86,6926.11,595.91,6705.52,6448.92,8237.50,559.29,192.10,721.09,3065.59,6084.59,418.20,398.44,382.26,10170.40,12013.45,14104.21,338.71,378.00,369.05
2014-04-02,SCHISM,slr_base,1,19974.15,18224.39,813.24,5506.03,1318.06,13963.30,1.00,1.00,1.51,6.70,82.80,209.40,-1108.66,510.77,458.88,377.79,568.50,398.44,807.76,15586.19,8755.37,5187.80,956.46,215.74,2600.28,651.99,225.71,266.32,890.27,697.89,204.04,6936.59,590.47,6741.88,5746.26,8148.66,458.67,180.16,508.04,2611.40,5186.52,407.80,398.44,377.79,9851.35,11212.23,13648.85,339.56,375.87,365.42
2014-04-03,SCHISM,slr_base,1,19031.16,17522.54,844.72,5717.00,800.00,13358.88,1.00,1.00,1.27,6.79,82.20,189.30,-610.70,468.18,416.29,365.85,715.08,402.06,748.38,15758.69,8574.04,4930.91,758.09,212.93,2458.75,630.75,223.33,261.36,886.17,709.70,212.93,6960.23,595.28,6610.62,5135.34,8213.15,415.02,186.02,415.65,2468.75,4929.08,400.99,402.06,365.85,9746.69,11264.67,13237.91,345.77,367.55,364.35
2014-04-04,SCHISM,slr_base,1,17800.26,16478.88,841.19,6217.18,1509.85,10914.42,1.00,1.00,1.27,6.80,82.20,215.10,-1294.75,461.84,401.21,359.02,810.23,418.84,652.20,15290.98,8176.53,4485.22,619.91,212.93,2198.42,603.63,223.76,254.46,881.87,722.95,212.71,6964.14,592.77,6295.83,4911.90,8174.25,391.63,192.10,362.22,2205.01,4482.46,394.61,418.84,359.02,9362.84,11155.69,12803.01,347.26,362.43,363.93
2014-04-05,SCHISM,slr_base,1,15957.05,14694.45,837.66,5872.08,941.96,9980.67,1.00,1.00,1.55,6.84,82.40,123.10,-818.86,438.56,393.97,362.86,875.11,405.88,706.59,15694.13,8074.12,4503.63,592.56,212.93,2175.34,601.76,223.11,249.92,877.16,746.73,209.03,7054.55,596.32,5977.21,4490.38,8157.42,376.94,171.47,339.99,2179.80,4501.79,389.29,405.88,362.86,9178.80,11149.21,12617.78,344.27,357.52,367.55
2014-04-06,SCHISM,slr_base,1,14064.37,12840.51,829.30,6065.92,-189.20,9016.96,1.00,1.00,2.12,6.89,83.20,53.70,242.90,441.74,393.34,358.59,891.09,398.44,760.57,16152.41,8271.82,4703.80,643.46,214.23,2211.98,614.91,228.09,247.12,865.68,774.19,204.91,7287.65,596.32,5694.41,4430.86,8187.04,364.35,171.25,346.84,2218.38,4701.78,387.80,398.44,358.59,9081.96,11104.91,12697.39,338.50,357.52,371.39
2014-04-07,SCHISM,slr_base,1,12339.10,11150.06,820.09,5848.89,-349.13,7659.43,1.00,1.00,3.03,6.92,84.00,71.70,420.83,442.37,401.84,357.52,924.62,384.61,818.67,16868.39,8800.65,5056.56,801.79,215.53,2387.10,648.45,238.47,247.12,854.40,792.32,193.62,7544.47,597.79,5464.16,4221.42,8225.59,371.39,171.25,374.17,2393.27,5055.47,383.97,384.61,357.52,9245.56,11069.45,12794.61,333.79,357.52,375.44
2014-04-08,SCHISM,slr_base,1,11077.38,9894.99,736.77,4454.57,-366.95,7726.53,1.00,1.00,4.08,6.92,86.00,159.10,526.05,423.30,396.31,357.52,932.59,378.00,858.51,17753.85,9592.52,5796.98,1126.33,232.63,2729.83,702.65,249.06,251.00,844.14,806.94,192.10,7745.97,596.53,5324.21,4316.63,8282.67,398.87,171.25,447.88,2739.38,5793.74,385.46,378.00,357.52,9586.47,11546.02,13343.10,334.21,357.52,378.86
2014-04-09,SCHISM,slr_base,1,10589.02,9359.87,704.06,4458.51,-101.56,6936.12,1.00,1.00,5.07,6.86,86.40,160.10,261.66,418.20,390.36,346.62,984.58,378.00,872.24,18766.46,10750.38,7073.18,1671.88,304.41,3275.97,810.85,259.85,255.75,832.85,815.79,189.93,7887.08,601.55,5327.85,4944.07,8480.45,475.15,171.25,619.70,3285.40,7068.75,383.33,378.00,346.62,10173.49,12814.11,13922.41,339.35,357.52,389.29
2014-04-10,SCHISM,slr_base,1,10061.15,8831.85,736.78,5096.39,-150.49,5852.03,1.00,1.00,5.83,6.80,87.60,365.20,515.69,431.78,391.63,337.21,1030.93,378.00,894.56,18523.95,10713.79,7168.08,1843.41,311.92,3377.68,835.72,262.87,256.40,834.49,825.66,187.98,7992.68,600.08,5379.97,5782.00,8580.15,539.57,171.25,746.52,3389.91,7164.89,382.69,378.00,337.21,10304.86,12934.42,14464.78,337.00,373.53,389.29
2014-04-11,SCHISM,slr_base,1,9483.94,8240.51,792.39,4847.41,249.62,5179.29,1.00,1.00,6.25,6.79,89.00,503.70,254.08,443.01,402.27,337.00,1087.10,378.00,914.40,19233.39,11438.32,7842.59,2301.78,419.26,3901.46,949.53,274.94,258.34,828.33,848.25,186.68,8091.14,610.94,5693.51,5732.71,8745.96,647.00,171.25,918.70,3911.14,7838.89,384.18,378.00,337.00,10890.82,13690.94,14763.46,342.99,376.30,390.78
2014-04-12,SCHISM,slr_base,1,9697.47,8501.86,834.98,4813.64,444.06,5274.74,1.00,1.00,6.02,6.83,88.60,276.40,-167.66,437.92,395.46,337.00,1126.53,378.00,938.10,19745.72,12118.12,8509.45,2835.52,551.11,4284.29,1040.88,291.30,262.23,822.37,862.81,187.11,8193.35,621.16,5985.31,6615.80,9100.19,835.52,171.25,1209.20,4292.80,8507.87,383.76,378.00,337.00,11514.60,14750.20,15241.75,360.08,378.00,390.57
2014-04-13,SCHISM,slr_base,1,9935.79,8758.30,857.02,4178.83,291.75,6322.23,1.00,1.00,5.36,6.93,88.60,220.40,-71.35,466.28,405.46,337.00,1154.80,378.00,979.69,18964.23,11595.59,8063.95,2690.65,465.01,4000.40,1021.39,286.14,265.46,830.59,904.39,187.98,8330.97,626.17,6205.45,7211.67,9184.17,835.11,171.25,1188.46,4016.75,8059.74,388.23,378.00,337.00,11353.31,14067.56,15342.01,355.81,378.00,390.78
2014-04-14,SCHISM,slr_base,1,9299.68,8158.99,841.34,4034.32,362.88,5743.82,1.00,1.00,4.50,6.95,88.60,292.80,-70.08,490.76,420.11,337.00,1096.00,381.41,1013.67,18813.98,11637.51,8056.23,2728.49,455.50,4067.43,1057.51,283.56,268.48,836.54,967.67,189.06,8470.32,638.67,6524.72,6730.30,9211.40,834.70,171.25,1160.85,4083.01,8054.47,390.78,381.41,337.00,11410.95,13650.35,15271.15,356.67,378.00,392.91
2014-04-15,SCHISM,slr_base,1,8711.32,7615.22,873.50,2154.28,315.01,7115.53,1.00,1.00,3.54,6.87,87.80,257.20,-57.81,550.06,448.94,337.00,974.39,398.44,1044.33,18429.86,11473.15,7998.65,2638.79,431.78,3900.71,1024.84,285.28,271.71,846.61,1014.27,189.72,8558.51,644.71,6719.78,6911.88,9168.22,821.75,170.38,1124.92,3915.23,7997.07,397.59,398.44,337.00,11371.17,13619.11,15144.39,361.58,378.86,398.65
2014-04-16,SCHISM,slr_base,1,8037.85,6958.09,1489.37,3134.68,314.11,6078.43,1.00,1.00,2.73,6.83,87.80,346.00,31.89,581.48,476.42,337.00,858.71,398.44,1075.35,17831.24,10936.06,7443.64,2400.98,374.59,3556.28,936.87,279.04,275.16,861.17,1007.57,190.37,8628.65,639.50,6844.81,6980.31,9110.09,755.20,150.37,1036.82,3570.52,7441.87,405.03,398.44,337.00,11048.99,12754.58,15045.65,359.66,391.85,403.54
2014-04-17,SCHISM,slr_base,1,7454.68,6365.23,2091.37,1687.80,197.15,7661.10,1.00,1.00,2.20,6.83,87.40,465.80,268.65,725.64,595.91,337.00,787.58,398.44,1090.54,18055.10,11116.50,7585.06,2437.77,386.95,3583.63,934.02,283.56,275.59,876.34,862.61,192.10,8678.87,645.12,6987.42,6853.89,9191.11,774.39,161.25,1058.53,3596.75,7583.47,409.71,398.44,337.00,10992.20,12944.50,14852.12,369.90,398.44,405.46
2014-04-18,SCHISM,slr_base,1,7275.77,6239.95,2792.08,2408.36,374.32,7285.17,1.00,1.00,2.02,6.74,88.00,570.30,195.98,792.12,720.05,337.00,448.94,398.44,968.08,17812.06,10830.87,7492.39,2373.41,388.23,3336.08,880.44,280.76,275.37,891.29,624.71,192.10,8704.67,643.46,7000.74,7167.90,9174.81,760.98,150.37,1037.43,3348.14,7490.98,415.65,398.44,337.00,10641.09,12804.02,14662.31,372.89,398.44,408.22
2014-04-19,SCHISM,slr_base,1,7537.07,6466.56,2956.06,2678.34,402.46,7412.33,1.00,1.00,2.20,6.59,87.00,265.50,-136.96,755.41,656.98,341.28,335.93,398.44,830.38,18330.53,11123.83,7595.46,2618.87,467.33,3479.55,882.08,287.00,275.59,910.32,347.69,192.10,8725.05,646.16,7069.81,7455.65,9286.11,822.98,150.37,1158.63,3493.25,7595.29,416.08,398.44,341.28,10727.30,13485.69,14590.96,381.84,398.44,407.58
2014-04-20,SCHISM,slr_base,1,7693.28,6651.64,2880.01,2615.73,21.85,7935.71,1.00,1.00,2.57,6.50,88.00,639.60,617.75,653.86,560.12,357.09,172.55,398.44,583.15,17300.14,10340.56,6943.17,2201.32,389.29,3018.77,807.76,268.91,277.10,898.25,180.81,192.10,8765.99,635.96,7105.48,7075.14,9254.22,715.91,150.37,999.43,3031.48,6941.93,418.84,398.44,357.09,10430.77,13141.01,14470.43,373.53,398.44,407.80
2014-04-21,SCHISM,slr_base,1,6963.49,5823.39,2912.58,2827.45,87.67,6960.96,1.00,1.00,2.96,6.54,88.80,757.20,669.53,490.76,440.68,388.44,171.25,398.44,468.60,18341.71,11010.45,7399.45,2486.25,482.32,3549.15,862.20,277.31,276.67,787.17,155.81,192.10,8853.74,652.20,7225.85,6422.62,9413.73,728.95,150.37,1036.01,3560.21,7397.68,428.81,398.44,388.44,10992.03,13335.57,14580.18,380.13,398.44,413.53
2014-04-22,SCHISM,slr_base,1,8011.61,5951.95,2861.25,3329.02,328.35,7215.48,1.00,1.00,3.24,6.42,87.80,574.10,245.75,411.62,375.44,417.78,202.09,398.87,305.91,18899.46,11692.14,7925.92,2898.53,559.08,4044.79,939.32,288.51,276.45,598.00,177.33,192.10,8931.67,677.55,7198.03,6981.02,9649.34,838.60,155.37,1221.67,4055.18,7925.05,427.11,398.87,417.78,11490.31,14220.56,14647.38,410.98,398.65,425.63
2014-04-23,SCHISM,slr_base,1,8167.00,6094.12,2783.75,3462.67,87.15,7400.94,1.00,1.00,3.48,6.35,88.40,407.30,320.15,357.09,342.56,430.08,207.07,418.84,281.19,17838.07,10818.74,7242.14,2419.86,437.50,3460.96,837.78,274.73,276.88,401.84,210.33,192.10,9017.36,669.66,7122.33,7116.48,9599.95,749.83,150.37,1066.84,3474.86,7240.73,433.47,418.84,430.08,11187.37,13887.55,14881.94,406.31,414.38,428.60
2014-04-24,SCHISM,slr_base,1,7175.35,5138.20,2751.42,2934.57,150.60,6841.61,1.00,1.00,3.68,6.46,88.60,384.70,234.10,339.78,345.98,428.17,154.72,418.84,297.32,18388.06,11214.79,7542.53,2669.22,505.93,3835.71,890.88,276.88,278.17,306.99,168.86,191.24,9105.40,678.38,7149.99,6542.05,9727.71,782.23,150.37,1133.20,3845.96,7540.41,433.69,418.84,428.17,11616.30,14232.04,14808.38,403.12,418.84,433.47
2014-04-25,SCHISM,slr_base,1,7001.40,5651.54,2919.78,2927.06,490.78,6503.34,1.00,1.00,3.53,6.61,89.20,552.00,61.22,339.99,345.55,421.17,129.04,418.84,274.30,18684.47,11186.01,7572.53,2715.11,521.71,3822.84,908.27,277.10,279.25,265.46,114.24,191.02,9135.95,671.53,7128.71,6697.50,9740.30,799.53,150.37,1168.31,3838.50,7570.41,433.90,418.84,421.17,11429.65,13597.05,14858.08,392.48,418.84,433.26
2014-04-26,SCHISM,slr_base,1,7201.23,5686.66,3031.14,2916.45,-454.78,7770.69,1.00,1.00,3.36,6.75,89.20,360.10,814.88,328.00,345.13,409.92,120.99,418.84,237.39,18990.23,11731.14,8006.55,2926.10,587.55,4089.32,961.35,286.57,283.34,255.11,108.58,191.02,9180.53,675.27,7039.28,7001.99,9731.50,844.35,150.37,1239.16,4102.86,8004.80,433.69,418.84,409.92,11630.72,13995.42,14944.03,397.59,418.84,434.75
2014-04-27,SCHISM,slr_base,1,7159.96,5779.31,3052.63,3253.54,-180.63,7139.69,1.00,1.00,3.14,6.85,89.20,291.90,472.53,320.50,345.55,393.55,110.54,418.84,217.69,19213.07,11768.77,7981.44,3026.74,576.46,4088.58,988.24,286.78,291.52,247.33,108.58,189.50,9222.33,675.68,7037.86,7377.88,9691.81,913.79,150.37,1351.99,4104.34,7979.16,432.20,418.84,393.55,11512.56,13771.09,15201.76,394.83,418.84,432.63
2014-04-28,SCHISM,slr_base,1,7271.61,5935.07,2999.09,2992.09,-299.67,7578.28,1.00,1.00,2.86,6.87,89.00,140.90,440.57,296.03,322.65,379.71,191.89,418.84,208.38,18966.33,11622.07,8024.63,2888.83,547.54,3917.28,956.26,288.07,293.02,214.66,138.83,187.76,9264.62,671.11,7084.01,7371.87,9542.75,876.75,150.37,1277.90,3935.33,8023.58,434.53,418.84,379.71,11387.32,13487.53,15246.37,386.74,419.26,434.32
2014-04-29,SCHISM,slr_base,1,6710.31,5369.83,2943.34,3131.56,-454.30,6976.40,1.00,1.00,2.42,6.93,88.60,100.30,554.60,292.38,326.50,366.49,234.36,436.23,221.81,18869.73,11542.96,7906.94,2864.65,499.82,3843.35,955.24,281.40,296.03,193.19,231.77,187.33,9307.94,666.34,7206.89,7359.31,9443.67,850.50,150.37,1247.40,3863.47,7904.48,434.53,436.23,366.49,11359.09,13075.09,15275.45,382.90,430.51,434.11
2014-04-30,SCHISM,slr_base,1,6368.14,5033.26,2882.32,3136.71,-572.65,6686.40,1.00,1.00,1.94,6.83,88.20,167.30,739.95,303.55,325.86,360.94,227.44,439.20,289.37,18698.22,11346.68,7668.28,2685.29,418.20,3646.16,907.45,278.82,297.97,173.86,213.36,186.89,9292.35,658.23,7308.54,7429.15,9302.92,812.70,150.37,1202.56,3667.11,7666.52,435.59,439.20,360.94,11192.48,12743.15,15134.31,381.41,433.69,433.69
