datetime,model,scene,case,sac_flow,sjr_flow,exports,cu_flow,ndo,dcc,smscg,vern_ec,sf_tidal_energy,sf_tidal_filter,anc,anh2,bac,bdl,bdt,bet,cll,cse,dsj,emm2,frk,god,gys,gzl,hll,hol2,ibs,jer,mal,mtz,nsl2,obi,oh4,old,pct,ppt,rri2,rsl,sal,snc,srv,sss,tms,trp,tss,uni,vol,x2
2014-03-24,RMA,ft,1,7924.00,658.00,-1826.00,1030.41,6112.01,1.00,1.00,654.00,3.43,3.38,1127.81,1127.81,355.44,1783.49,869.67,335.92,2518.27,2518.27,461.50,501.07,334.73,8556.40,6856.29,9834.43,339.93,339.20,6518.79,375.42,5874.76,6661.76,1897.36,357.51,409.97,973.19,12751.43,265.08,678.23,484.68,252.77,4386.90,240.12,232.12,331.39,536.20,314.28,773.09,4334.19,76.43
2014-03-25,RMA,ft,1,7812.00,676.00,-1825.00,1025.13,6033.15,1.00,1.00,684.00,3.74,3.35,1233.46,1233.46,355.19,1969.23,852.35,333.23,2709.18,2709.18,457.33,553.69,332.10,8991.74,7189.90,10140.08,338.11,337.09,6714.83,383.86,6216.61,7038.33,2007.64,357.40,412.85,964.05,13167.83,268.75,675.87,472.27,256.94,4441.32,249.26,228.58,349.87,532.74,321.03,725.91,4451.45,76.91
2014-03-26,RMA,ft,1,7102.00,605.00,-1831.00,424.42,5840.00,1.00,1.00,590.00,3.94,3.55,1449.48,1449.48,352.86,2234.46,828.42,331.24,3121.96,3121.96,450.42,660.37,329.94,9573.86,7585.43,10665.00,335.57,334.53,6971.71,405.85,6923.65,7604.42,2160.56,355.26,411.40,953.78,14083.07,271.41,672.33,464.13,261.97,4559.69,262.11,232.95,386.13,517.07,336.35,690.85,4689.10,77.89
2014-03-27,RMA,ft,1,6718.00,560.00,-2133.00,-209.73,5766.88,1.00,1.00,522.00,4.00,3.69,1687.08,1687.08,351.31,2458.28,807.81,330.87,3562.96,3562.96,448.92,771.07,328.01,10132.49,8012.08,11296.33,333.82,332.69,7269.80,434.88,7605.31,8078.50,2484.04,354.04,410.63,938.19,14919.55,274.37,667.81,464.82,266.34,4715.42,275.60,234.23,430.32,500.71,360.29,679.08,4948.85,79.22
2014-03-28,RMA,ft,1,7857.00,578.00,-1733.00,418.09,6781.95,1.00,1.00,486.00,3.86,3.82,1856.30,1856.30,352.56,2649.58,793.57,331.46,3867.45,3867.45,455.88,851.30,326.80,10577.51,8413.14,11815.87,333.70,332.37,7575.50,461.30,8069.47,8457.81,2854.14,355.62,415.54,924.08,15465.57,278.19,664.04,467.50,269.71,4880.41,286.92,231.85,464.86,505.99,382.97,685.82,5166.78,79.92
2014-03-29,RMA,ft,1,7898.00,591.00,-1573.00,636.00,6773.67,1.00,1.00,450.00,3.41,3.87,1961.17,1961.17,354.67,2839.22,778.45,333.06,4082.39,4082.39,463.69,898.72,326.74,10905.85,8743.79,12278.60,334.25,332.79,7865.37,481.49,8353.85,8700.90,3158.15,357.81,422.48,892.94,15781.04,281.96,661.74,469.08,272.90,5039.86,293.79,227.38,490.20,503.48,402.54,677.62,5338.54,80.57
2014-03-30,RMA,ft,1,8335.00,579.00,-1339.00,-982.76,9060.75,1.00,1.00,577.67,3.22,3.77,1840.62,1840.62,358.58,2955.63,739.33,334.91,3877.26,3877.26,473.14,835.61,327.27,10891.10,8854.48,12408.04,336.06,334.38,8053.72,471.60,8013.52,8614.11,3357.00,362.05,431.42,835.63,15320.72,286.74,666.85,471.76,273.61,5057.40,289.28,226.15,475.66,520.58,402.51,649.26,5336.46,80.50
2014-03-31,RMA,ft,1,9498.00,726.00,-1562.00,-24.45,9641.36,1.00,1.00,705.33,2.69,3.73,1670.92,1670.92,363.23,3095.17,680.41,336.37,3563.13,3563.13,483.91,748.21,327.94,10718.72,8776.75,12280.73,338.20,336.24,8147.79,455.39,7553.31,8482.04,3247.83,366.94,441.37,803.01,14788.91,291.53,674.18,476.24,273.42,4991.84,283.96,231.74,449.95,544.73,392.22,596.49,5321.11,80.01
2014-04-01,RMA,ft,1,12044.00,794.00,-1294.00,-1036.82,13428.05,1.00,1.00,833.00,2.27,3.62,1433.51,1433.51,367.21,3165.68,595.98,337.65,3000.09,3000.09,487.30,604.29,328.44,10279.98,8431.98,11982.10,339.81,337.52,8104.28,426.94,6739.96,8101.95,3011.67,370.80,447.15,778.67,13845.67,295.80,684.73,466.73,270.28,4716.50,273.47,232.05,406.09,549.09,372.05,542.79,5225.18,79.06
2014-04-02,RMA,ft,1,17740.00,767.00,-3935.00,-1712.01,17383.71,1.00,1.00,934.00,1.81,3.58,1217.64,1217.64,363.59,3168.49,550.16,337.11,2431.64,2431.64,488.15,468.91,328.69,9775.33,7836.92,11565.04,337.88,336.06,7930.08,403.36,5842.65,7680.96,2598.71,367.26,433.41,742.23,12780.45,298.31,694.28,458.56,267.45,4277.82,262.18,212.88,362.28,521.33,350.46,588.81,5103.12,77.68
2014-04-03,RMA,ft,1,18864.00,806.00,-5232.00,-1179.82,16806.02,1.00,1.00,965.00,1.51,3.60,1048.27,1048.27,354.79,3115.58,577.20,334.54,1969.37,1969.37,490.20,378.27,328.69,9321.05,7347.02,11118.78,334.85,333.83,7721.85,388.39,5055.14,7334.27,2153.37,358.38,414.90,687.03,11861.12,298.67,699.08,453.81,264.92,3986.55,251.47,184.97,327.24,509.04,332.61,724.03,5016.23,76.07
2014-04-04,RMA,ft,1,17872.00,840.00,-5729.00,-504.24,14437.21,1.00,1.00,967.00,1.36,3.65,958.96,958.96,345.64,3012.04,635.20,332.57,1710.76,1710.76,488.90,335.62,328.18,9003.66,7091.49,10765.18,332.29,331.92,7549.27,383.63,4583.37,7087.67,1777.52,348.55,399.75,668.98,11291.70,296.04,699.31,444.95,256.31,3886.17,238.41,168.09,306.70,479.52,322.39,840.89,4981.72,74.84
2014-04-05,RMA,ft,1,17050.00,836.00,-6234.00,-1480.76,13874.91,1.00,1.00,1053.00,1.48,3.68,898.13,898.13,340.16,2854.42,717.81,331.56,1561.71,1561.71,484.99,317.34,327.41,8752.33,6924.19,10529.34,330.56,330.52,7386.71,381.18,4272.03,6853.59,1540.21,342.55,387.08,719.21,10850.29,291.36,699.25,433.09,242.46,3808.40,222.71,164.80,297.66,455.88,317.41,919.63,4946.67,73.80
2014-04-06,RMA,ft,1,15477.00,833.00,-5895.00,-645.07,11729.48,1.00,1.00,1101.00,1.88,3.72,888.15,888.15,337.79,2717.10,798.02,330.48,1569.55,1569.55,481.83,313.51,326.23,8691.82,7052.95,10382.02,329.39,329.46,7299.04,382.69,4303.16,6866.88,1380.56,339.98,380.97,794.24,10922.13,285.00,697.61,419.92,234.36,4017.21,212.05,167.22,290.18,444.55,312.23,961.48,4941.18,73.34
2014-04-07,RMA,ft,1,13697.00,824.00,-6041.00,663.38,8416.56,1.00,1.00,1142.00,2.58,3.80,943.82,943.82,335.88,2639.66,850.49,330.70,1722.86,1722.86,476.51,331.20,324.56,8858.79,7363.88,10286.15,328.06,328.18,7297.75,390.07,4677.63,7078.88,1316.22,337.84,375.82,864.17,11491.80,278.08,693.88,403.35,233.81,4356.98,208.50,171.47,287.48,436.66,308.04,996.78,4995.66,73.49
2014-04-08,RMA,ft,1,12083.00,816.00,-5887.00,824.77,6783.56,1.00,1.00,1196.00,3.54,3.83,1065.57,1065.57,334.62,2609.16,885.29,330.81,2032.91,2032.91,470.39,380.10,323.06,9201.66,7640.19,10338.89,326.61,326.72,7351.50,402.97,5306.16,7381.93,1345.24,336.53,375.24,915.71,12338.97,272.39,688.99,390.56,237.25,4597.73,210.58,176.61,297.48,429.37,309.86,1043.12,5102.00,74.59
2014-04-09,RMA,ft,1,10687.00,734.00,-4444.00,900.76,6669.98,1.00,1.00,1223.00,4.59,3.79,1222.17,1222.17,333.98,2613.28,963.05,330.36,2469.12,2469.12,464.54,459.90,322.38,9629.78,7942.73,10555.67,325.59,325.80,7472.46,418.38,6010.88,7708.01,1508.15,335.85,376.44,928.32,13195.21,269.41,686.22,384.33,241.94,4807.93,217.00,182.84,320.67,416.22,318.19,1069.83,5249.71,75.83
2014-04-10,RMA,ft,1,9973.00,700.00,-4434.00,650.21,6244.18,1.00,1.00,1160.00,5.46,3.73,1361.92,1361.92,333.19,2633.21,1063.06,330.97,2844.40,2844.40,461.85,543.51,322.11,9981.95,8304.61,10832.31,324.94,325.29,7667.33,431.46,6549.40,7959.67,1832.24,335.06,374.74,908.55,13793.47,268.70,685.99,378.76,245.19,5041.58,225.32,188.82,350.59,416.85,331.39,1098.83,5398.64,77.27
2014-04-11,RMA,ft,1,9643.00,731.00,-5087.00,745.39,5231.75,1.00,1.00,1011.00,6.11,3.70,1532.91,1532.91,332.03,2729.63,1134.99,332.06,3178.37,3178.37,460.19,629.49,322.01,10287.70,8598.56,11110.96,324.29,324.81,7883.17,449.22,7057.55,8220.10,2073.60,333.86,372.89,884.61,14348.86,268.80,685.68,374.69,249.43,5233.13,235.60,192.16,381.11,419.50,346.58,1128.57,5546.12,77.99
2014-04-12,RMA,ft,1,8987.00,786.00,-4829.00,240.29,5430.09,1.00,1.00,859.00,6.20,3.70,1750.26,1750.26,330.62,2927.64,1175.99,333.88,3731.72,3731.72,459.31,758.44,322.06,10817.16,8942.96,11609.91,324.08,324.98,8155.72,479.55,7743.79,8665.86,2355.74,332.36,370.34,863.50,15107.74,269.29,684.99,372.94,256.47,5478.56,249.58,195.19,425.76,416.89,371.58,1164.36,5770.93,79.19
2014-04-13,RMA,ft,1,8952.00,829.00,-4825.00,11.96,5654.16,1.00,1.00,765.00,5.64,3.78,1849.09,1849.09,330.41,3087.03,1171.76,337.10,4007.19,4007.19,465.59,832.84,322.47,11214.69,9352.59,12195.20,324.84,325.91,8494.09,494.21,8063.38,8996.59,2829.92,332.14,370.16,846.51,15448.27,271.43,691.74,374.06,257.87,5727.07,258.18,200.58,460.55,421.16,393.64,1182.86,5977.73,80.13
2014-04-14,RMA,ft,1,9531.00,850.00,-4189.00,279.09,6602.72,1.00,1.00,747.00,4.85,3.88,1876.49,1876.49,331.93,3213.57,1080.45,339.71,3994.75,3994.75,474.14,823.23,324.26,11283.26,9615.36,12392.87,326.16,327.08,8771.06,496.94,8135.81,9074.71,3040.34,333.68,373.50,832.95,15556.51,274.15,710.95,375.70,256.29,5887.91,259.18,203.20,463.98,429.41,402.61,1142.94,6066.25,80.23
2014-04-15,RMA,ft,1,8834.00,833.00,-3917.00,193.20,6164.51,1.00,1.00,765.00,3.99,3.85,1861.24,1861.24,334.42,3352.33,936.41,341.80,3999.64,3999.64,481.86,803.40,325.86,11272.07,9736.41,12481.72,327.62,328.38,8960.64,500.44,8132.07,9061.60,3135.86,336.33,378.19,820.52,15520.26,277.19,739.38,375.18,256.07,6034.94,259.66,203.68,460.96,435.23,406.64,1033.47,6101.64,80.37
2014-04-16,RMA,ft,1,8332.00,857.00,-2111.00,264.49,7382.60,1.00,1.00,699.00,3.05,3.74,1687.18,1687.18,338.63,3409.80,816.46,342.98,3753.56,3753.56,489.98,730.84,327.01,11066.47,9754.90,12487.84,329.84,330.32,9071.49,482.82,7693.44,8868.65,3224.49,340.80,388.51,808.89,14974.98,282.02,775.97,373.85,254.91,6138.10,256.50,205.27,442.74,463.86,398.32,910.26,6055.86,80.21
2014-04-17,RMA,ft,1,7466.00,1458.00,-3124.00,262.94,6124.58,1.00,1.00,376.00,2.40,3.76,1587.44,1587.44,342.47,3486.35,756.20,343.00,3562.01,3562.01,496.14,697.90,327.79,10858.87,9685.42,12439.38,331.71,331.93,9120.13,467.98,7383.73,8703.56,3128.01,344.80,396.49,801.00,14645.43,286.71,813.76,373.61,255.98,6197.97,256.92,205.56,431.27,476.99,388.37,819.13,6042.66,79.40
2014-04-18,RMA,ft,1,6704.00,2060.00,-1619.00,430.03,7308.41,1.00,1.00,349.00,2.09,3.74,1560.58,1560.58,346.07,3557.58,599.60,342.94,3562.40,3562.40,500.94,715.80,328.29,10779.40,9647.73,12484.87,333.52,333.53,9161.05,460.70,7287.76,8594.57,3083.06,348.47,404.53,794.38,14514.79,291.71,837.00,374.81,258.77,6288.08,260.79,203.63,436.29,520.27,387.72,750.01,6069.13,79.41
2014-04-19,RMA,ft,1,6768.00,2760.00,-2345.00,170.54,7570.99,1.00,1.00,239.00,2.12,3.62,1516.13,1516.13,348.86,3592.05,372.22,343.11,3539.53,3539.53,505.05,737.78,328.84,10817.00,9665.13,12538.62,335.32,335.29,9209.64,452.37,7128.11,8536.73,3122.94,351.33,408.41,789.57,14251.69,298.78,799.52,376.53,261.88,6395.92,265.39,200.76,444.84,547.68,387.00,543.75,6100.24,79.08
2014-04-20,RMA,ft,1,6534.00,2941.00,-2621.00,94.90,7307.22,1.00,1.00,146.00,2.42,3.41,1429.80,1429.80,350.95,3584.88,254.08,343.12,3374.30,3374.30,508.18,725.93,329.70,10792.82,9688.39,12523.03,336.81,336.61,9257.77,437.98,6827.90,8507.45,3138.46,353.45,409.46,789.21,13779.40,308.18,628.06,379.61,263.27,6422.98,266.58,202.07,441.58,554.04,381.03,348.57,6101.52,79.00
2014-04-21,RMA,ft,1,7092.00,2868.00,-2624.00,594.23,7287.27,1.00,1.00,164.00,2.88,3.46,1468.37,1468.37,352.29,3638.63,174.32,342.42,3316.74,3316.74,506.09,728.25,330.87,10907.07,9658.67,12396.36,338.03,337.67,9286.64,438.48,6952.58,8765.95,2957.13,354.83,411.07,788.78,14004.18,317.04,442.34,382.06,267.47,6360.92,272.09,206.41,438.25,535.20,376.49,241.96,6130.05,78.22
2014-04-22,RMA,ft,1,6346.00,2896.00,-2723.00,494.54,6523.39,1.00,1.00,191.00,3.17,3.39,1657.70,1657.70,350.96,3725.88,167.38,341.52,3670.19,3670.19,498.40,816.67,331.19,11246.95,9723.84,12517.27,338.90,339.02,9343.34,460.86,7506.25,9102.42,2849.59,353.29,406.23,785.06,14635.42,324.14,323.56,382.94,274.23,6476.94,283.12,206.95,463.56,495.91,388.63,195.41,6258.20,79.27
2014-04-23,RMA,ft,1,7034.00,2844.00,-3279.00,91.88,6963.38,1.00,1.00,164.00,3.55,3.23,1644.15,1644.15,350.95,3697.26,181.31,343.12,3660.58,3660.58,497.30,819.98,332.06,11334.50,9853.15,12589.13,340.94,341.25,9437.39,461.41,7458.09,9158.70,3100.55,353.06,403.32,783.86,14492.22,336.15,254.20,384.15,275.71,6568.69,283.93,203.97,470.67,477.09,394.42,202.19,6321.51,79.88
2014-04-24,RMA,ft,1,7814.00,2768.00,-3412.00,425.21,7223.63,1.00,1.00,115.00,3.79,3.29,1647.64,1647.64,352.77,3717.16,163.85,344.23,3578.11,3578.11,496.00,807.71,333.77,11368.90,9927.31,12472.51,343.13,343.15,9515.72,458.74,7442.63,9252.72,3051.91,354.80,404.68,782.53,14561.79,348.63,234.76,385.28,277.55,6580.48,284.18,199.57,467.76,459.64,393.82,204.13,6394.01,79.32
2014-04-25,RMA,ft,1,6543.00,2735.00,-2885.00,306.64,6560.31,1.00,1.00,88.00,3.68,3.41,1737.32,1737.32,354.95,3806.16,124.41,345.44,3735.89,3735.89,493.17,857.19,335.55,11507.16,9967.29,12522.47,345.56,345.37,9591.05,469.20,7728.57,9417.23,2982.22,356.91,404.56,781.68,14969.45,357.23,226.96,385.14,281.87,6577.12,290.49,192.54,485.76,440.34,401.91,175.55,6529.41,79.80
2014-04-26,RMA,ft,1,6374.00,2898.00,-2860.00,-635.93,7529.96,1.00,1.00,78.00,3.49,3.56,1860.90,1860.90,357.95,3841.16,95.49,346.95,3937.54,3937.54,491.56,909.94,337.51,11608.47,9916.80,12698.31,348.54,348.04,9637.19,484.22,8093.93,9520.72,3079.71,360.10,405.50,781.78,15431.84,362.40,203.29,387.89,287.23,6434.27,297.81,187.14,507.46,426.37,415.04,141.55,6618.20,80.03
2014-04-27,RMA,ft,1,6235.00,3011.00,-2853.00,800.73,6234.64,1.00,1.00,102.00,3.28,3.69,1979.92,1979.92,362.30,3860.43,88.92,349.71,4231.86,4231.86,496.51,986.37,339.82,11776.23,9938.64,12994.14,352.57,351.79,9685.46,504.26,8465.02,9649.09,3277.76,364.51,409.33,782.36,15878.83,363.98,171.88,393.16,292.25,6369.28,306.69,184.04,541.90,420.59,436.01,125.54,6688.84,80.75
2014-04-28,RMA,ft,1,6395.00,3035.00,-3194.00,532.11,6237.21,1.00,1.00,206.00,2.99,3.70,1982.58,1982.58,367.06,3832.47,119.41,353.48,4255.41,4255.41,503.44,984.49,342.92,11766.20,9993.77,13161.18,356.83,355.77,9728.29,508.64,8504.64,9590.36,3518.99,369.29,415.07,785.26,15927.29,366.10,148.42,395.76,294.14,6321.95,307.12,180.31,550.90,419.51,447.19,130.16,6686.90,81.01
2014-04-29,RMA,ft,1,6682.00,2984.00,-2955.00,799.51,6374.29,1.00,1.00,204.00,2.67,3.80,1969.07,1969.07,372.00,3857.01,184.84,357.32,4262.65,4262.65,510.26,980.12,346.52,11724.57,9977.88,13254.94,361.20,359.94,9740.91,511.81,8547.08,9568.26,3609.76,374.36,422.01,789.21,16003.53,366.32,145.18,397.85,295.05,6252.74,307.35,178.90,553.08,421.10,452.91,179.74,6660.24,81.02
2014-04-30,RMA,ft,1,6205.00,2925.00,-3103.00,1059.69,5445.07,1.00,1.00,211.00,2.24,3.79,1922.93,1922.93,377.05,3889.05,208.46,361.22,4187.43,4187.43,516.87,948.32,350.04,11602.02,9946.55,13314.92,365.56,364.06,9722.20,511.01,8448.92,9431.61,3685.37,379.46,428.53,792.85,15903.03,363.97,176.02,400.46,294.77,6241.07,303.31,181.75,548.22,424.13,454.81,232.29,6613.99,81.15
2014-05-01,RMA,ft,1,5945.00,2867.00,-3115.00,1276.42,4918.00,1.00,1.00,197.00,1.82,3.64,1803.28,1803.28,381.88,3903.50,210.08,364.47,3988.00,3988.00,521.95,877.06,353.21,11409.68,9980.99,13309.12,369.47,367.75,9713.53,499.93,8117.17,9211.50,3695.13,384.27,435.09,795.33,15514.85,361.35,212.67,400.88,293.70,6393.86,295.03,185.49,528.42,427.19,447.40,240.56,6542.44,80.81
2014-05-02,RMA,ft,1,5786.00,2795.00,-2759.00,1598.22,4711.65,1.00,1.00,184.00,1.57,3.66,1827.37,1827.37,384.93,3974.50,201.01,367.47,4056.52,4056.52,523.57,893.42,356.08,11366.78,9948.34,13371.95,372.49,370.75,9716.68,505.00,8178.14,9212.65,3621.55,387.06,437.54,796.71,15606.22,355.52,227.71,400.10,295.83,6565.37,296.58,188.27,530.24,431.18,448.73,235.04,6550.22,80.43
2014-05-03,RMA,ft,1,5287.00,2488.00,-2988.00,1519.42,3697.92,1.00,1.00,184.00,1.49,3.91,2096.59,2096.59,385.01,4120.50,190.09,372.28,4646.46,4646.46,524.04,1083.25,358.64,11654.35,10034.79,13750.32,374.44,373.16,9770.24,542.41,8927.12,9507.29,3734.90,386.81,432.92,797.98,16503.20,346.70,229.32,399.57,302.65,6834.71,317.59,191.60,596.30,435.71,481.13,220.58,6708.51,80.93
2014-05-04,RMA,ft,1,4518.00,2288.00,-2933.00,792.09,3444.44,1.00,1.00,167.00,1.64,3.92,2314.59,2314.59,384.83,4209.47,184.80,379.68,5243.66,5243.66,529.25,1303.15,361.55,12084.54,10322.53,14281.60,376.40,375.76,9903.27,580.23,9512.38,9688.11,4220.17,386.35,427.80,802.82,17062.41,339.73,224.07,400.88,306.62,7174.67,340.23,192.68,690.58,434.95,529.22,210.62,6879.07,82.15
2014-05-05,RMA,ft,1,4878.00,2276.00,-2229.00,802.34,4498.28,1.00,1.00,179.00,2.02,3.74,2332.13,2332.13,386.75,4260.05,176.42,386.58,5319.80,5319.80,539.22,1379.12,364.86,12372.01,10630.01,14617.16,378.68,378.50,10066.38,593.80,9448.94,9779.54,4743.18,388.18,429.02,808.60,16897.81,335.86,217.23,402.29,305.17,7336.51,349.26,192.84,730.55,426.53,546.46,203.47,6955.51,82.27
2014-05-06,RMA,ft,1,4694.00,2263.00,-1727.00,824.16,4756.06,1.00,1.00,181.00,2.74,3.84,2574.88,2574.88,388.50,4499.05,177.19,393.14,5621.08,5621.08,550.84,1528.39,369.39,12935.04,10952.52,14969.12,380.81,380.99,10277.64,636.87,9946.57,10408.94,4831.88,389.89,431.38,810.23,17436.52,331.56,211.36,403.19,309.61,7421.01,380.51,192.58,796.47,423.35,579.30,196.06,7139.45,82.39
2014-05-07,RMA,ft,1,5121.00,2226.00,-1346.00,1274.03,5057.90,1.00,1.00,175.00,3.61,3.83,2778.02,2778.02,390.34,4830.12,181.61,397.29,5942.52,5942.52,559.97,1701.92,374.16,13468.29,11354.52,15234.75,383.16,383.57,10539.81,677.70,10404.04,10935.19,4933.88,391.66,432.50,806.64,17938.73,327.94,205.55,408.91,311.54,7525.12,415.41,191.58,875.79,423.26,618.63,198.02,7410.96,83.32
2014-05-08,RMA,ft,1,4369.00,2215.00,-1551.00,1468.10,3873.77,1.00,1.00,176.00,4.54,3.67,2876.14,2876.14,392.07,5130.59,179.28,401.94,6048.04,6048.04,566.01,1795.27,378.69,13765.77,11744.70,15345.95,385.39,385.93,10826.51,700.49,10590.66,11268.34,5030.00,393.29,432.09,799.66,18120.66,325.41,203.45,423.05,310.98,7685.38,439.58,189.76,928.91,421.57,645.23,199.03,7685.56,83.59
2014-05-09,RMA,ft,1,3928.00,2174.00,-1550.00,1300.20,3513.39,1.00,1.00,151.00,5.30,3.57,3076.65,3076.65,393.11,5438.57,175.31,408.86,6312.35,6312.35,574.14,1925.59,382.85,14103.66,12092.68,15495.59,387.63,388.50,11134.91,742.15,10954.32,11645.26,5035.74,394.22,431.09,790.89,18423.44,323.32,203.36,433.48,315.60,7928.76,473.38,187.91,998.71,422.85,686.04,194.03,8010.69,83.90
2014-05-10,RMA,ft,1,4417.00,2170.00,-1546.00,1387.20,3992.06,1.00,1.00,145.00,5.68,3.72,3434.15,3434.15,393.48,5753.89,162.72,418.95,6897.93,6897.93,590.82,2160.04,387.91,14555.95,12505.00,15839.41,390.57,392.04,11514.12,818.69,11662.24,12158.08,5218.61,394.45,429.28,780.94,19157.47,321.98,201.76,438.55,323.09,8253.45,528.43,186.72,1118.94,424.91,763.18,186.38,8442.21,84.48
2014-05-11,RMA,ft,1,5425.00,2143.00,-1449.00,1664.00,4770.08,1.00,1.00,136.00,5.70,3.73,3556.58,3556.58,394.32,5925.59,149.48,430.87,7230.37,7230.37,610.58,2285.93,393.24,14781.75,12874.06,16145.13,394.60,396.78,11856.67,865.28,12007.53,12344.93,5740.85,395.13,428.40,768.40,19505.79,320.70,197.92,442.72,324.22,8522.77,557.61,187.54,1195.69,426.03,818.31,172.95,8731.79,85.42
2014-05-12,RMA,ft,1,5330.00,2174.00,-1546.00,2129.99,4133.86,1.00,1.00,134.00,5.16,3.43,3242.10,3242.10,396.74,5990.68,141.94,435.92,6838.99,6838.99,623.58,2126.88,398.91,14652.44,12950.13,16143.04,398.71,401.27,12058.43,820.48,11533.28,12220.97,5967.71,397.46,430.38,753.47,18933.08,319.74,190.01,447.29,312.76,8631.07,518.41,188.42,1135.90,421.21,791.79,162.97,8739.77,85.11
2014-05-13,RMA,ft,1,5390.00,2190.00,-1388.00,2462.66,3982.27,1.00,1.00,126.00,4.40,3.63,3239.40,3239.40,399.40,6219.30,136.90,438.78,6660.20,6660.20,633.63,2060.54,404.92,14611.34,12898.45,16113.98,401.77,404.41,12196.71,814.65,11524.70,12352.00,5697.05,400.08,432.24,736.75,18935.48,319.03,181.46,450.83,308.06,8718.16,508.27,186.71,1112.49,416.84,789.68,157.26,8853.83,84.42
2014-05-14,RMA,ft,1,5189.00,2101.00,-1293.00,2779.95,3489.16,1.00,1.00,118.00,3.60,3.80,3559.93,3559.93,401.31,6452.28,131.76,445.86,7151.18,7151.18,649.70,2257.27,410.24,14799.90,13002.51,16384.59,404.64,407.49,12354.88,881.15,12144.66,12588.18,5742.13,401.89,431.81,717.41,19592.56,318.50,174.81,453.20,314.30,8914.05,550.44,184.80,1217.70,420.62,857.32,154.13,9109.29,85.29
2014-05-15,RMA,ft,1,4947.00,2061.00,-1274.00,2717.32,3320.11,1.00,1.00,125.00,2.78,3.56,3348.08,3348.08,403.26,6382.02,124.95,455.48,7012.66,7012.66,665.66,2168.30,415.07,14681.19,13048.96,16524.30,407.90,411.11,12452.38,865.64,11791.14,12348.33,6190.48,403.76,433.34,695.85,19197.65,319.13,168.45,455.59,308.86,9052.14,524.59,184.00,1202.59,420.25,849.72,149.40,9069.93,85.31
2014-05-16,RMA,ft,1,4168.00,2067.00,-1291.00,2824.07,2415.79,1.00,1.00,106.00,2.28,3.43,3182.35,3182.35,405.38,6383.98,123.62,464.17,6873.73,6873.73,682.53,2107.60,418.89,14582.23,13010.66,16549.25,411.01,414.51,12517.60,850.38,11500.68,12192.57,6247.52,405.81,434.34,673.76,18909.05,318.94,161.93,455.91,307.66,9159.94,515.65,184.57,1176.59,417.47,832.87,145.25,9041.58,84.77
2014-05-17,RMA,ft,1,4825.00,1929.00,-1632.00,2558.92,2840.65,1.00,1.00,123.00,2.02,3.65,3407.95,3407.95,407.25,6559.53,117.38,473.19,7254.93,7254.93,702.02,2323.87,421.75,14801.83,13100.86,16779.10,413.99,417.92,12622.58,900.86,11919.97,12403.12,6275.68,407.60,431.01,653.00,19372.56,318.26,155.91,456.59,316.95,9350.00,566.62,184.73,1284.72,417.47,887.97,143.35,9193.42,84.69
2014-05-18,RMA,ft,1,5474.00,1550.00,-1406.00,2103.67,3794.32,1.00,1.00,162.00,1.93,3.80,3911.09,3911.09,408.70,6723.50,117.64,489.43,7973.36,7973.36,731.49,2713.38,424.17,15306.07,13409.62,17314.70,418.24,422.95,12812.60,999.03,12767.44,12766.80,6638.29,408.93,426.39,635.06,20213.01,318.22,152.22,459.07,330.74,9680.88,637.31,184.65,1488.03,420.13,1010.80,136.39,9409.39,85.77
2014-05-19,RMA,ft,1,5313.00,1179.00,-1377.00,1835.10,3520.13,1.00,1.00,208.00,2.14,3.98,4448.26,4448.26,410.58,6880.86,133.49,508.97,8633.06,8633.06,769.86,3072.90,428.57,15954.35,13797.98,18093.23,424.47,430.17,13071.46,1127.57,13539.98,13344.03,7298.49,410.69,423.45,617.14,20990.35,320.04,149.88,461.33,346.25,9971.09,711.39,182.82,1683.52,420.23,1148.64,138.12,9628.68,86.28
2014-05-20,RMA,ft,1,5714.00,987.00,-1242.00,1857.40,3832.06,1.00,1.00,236.00,2.34,3.87,4455.36,4455.36,412.54,6987.99,156.92,522.25,8721.43,8721.43,799.98,3094.51,440.32,16191.74,14159.58,18569.99,429.93,436.41,13315.78,1159.96,13570.79,13441.65,7916.92,412.47,422.91,600.81,20966.63,322.59,148.65,463.45,343.27,10155.02,701.56,176.47,1720.49,418.07,1174.93,152.78,9741.65,87.45
2014-05-21,RMA,ft,1,6573.00,888.00,-1279.00,2078.77,4360.68,1.00,1.00,230.00,2.66,3.66,4111.53,4111.53,414.78,7157.67,184.94,524.11,8139.64,8139.64,816.79,2750.43,454.67,16019.87,14292.70,18280.62,435.38,442.55,13472.55,1105.32,12991.54,13328.95,7970.67,414.50,425.08,586.35,20418.05,323.46,149.06,465.39,325.95,10128.12,624.21,169.33,1562.67,412.85,1091.03,175.37,9711.60,86.56
2014-05-22,RMA,ft,1,6022.00,834.00,-1415.00,2737.29,2954.09,1.00,1.00,213.00,2.87,3.39,3906.79,3906.79,418.09,7450.12,211.56,529.68,7721.66,7721.66,829.32,2507.11,463.91,15896.80,14216.18,17931.87,440.60,448.16,13542.02,1075.06,12579.61,13327.82,7486.90,417.68,426.81,575.03,20004.75,322.99,151.65,466.93,319.74,10106.56,578.20,164.79,1424.48,411.15,1017.91,203.37,9739.12,86.15
