datetime,model,scene,case,northern_flow,sac_flow,sjr_flow,exports,ndo,dcc,smscg,vern_ec,mrz_tidal_energy,mrz_tidal_filter,sf_tidal_energy,sf_tidal_filter,anc,anh,bac,bdl,bdt,bet,cll,cse,dsj,emm2,frk,god,gys,gzl,hll,hol2,ibs,jer,mal,mrz,mtz,nsl2,obi,oh4,old,pct,ppt,rri2,rsl,sal,snc,srv,sss,tms,trp,tss,uni,vcu,vol,wci,x2
1991-07-15,dsm2,base,5,9015.00,8775.00,669.00,2383.08,4330.46,1.00,1.00,689.30,2.83,3.69,3.57,3.08,4759.01,4759.01,1044.85,9419.97,627.98,1183.87,9187.68,9187.68,1574.11,3422.14,1029.30,14761.07,14746.59,18848.65,1051.99,1054.15,11159.26,1886.07,12901.58,25494.92,14644.80,9541.98,1044.00,989.71,782.19,18173.25,464.39,264.74,1113.39,690.57,11805.15,318.94,127.95,1776.36,908.03,1458.94,771.60,738.88,9740.78,922.67,87.40
1991-07-16,dsm2,base,5,8289.00,8046.00,646.00,2364.54,4021.22,1.00,1.00,652.18,2.99,3.81,3.99,3.19,4765.30,4765.30,1021.23,9582.86,604.44,1183.40,9211.80,9211.80,1553.80,3382.68,1025.50,14657.55,14742.52,18892.14,1030.52,1033.24,11263.88,1876.02,12986.74,25335.16,14694.13,9457.05,1021.01,966.87,783.04,18107.73,461.97,262.54,1091.68,695.96,11761.88,322.00,126.83,1767.65,890.30,1456.59,735.81,726.37,9704.01,897.50,87.20
1991-07-17,dsm2,base,5,8152.00,7929.00,593.00,2659.97,3350.98,1.00,1.00,707.71,3.06,3.94,4.27,3.31,4836.60,4836.60,998.82,9736.65,609.15,1178.13,9388.43,9388.43,1530.87,3482.17,1023.03,14613.63,14663.20,18970.07,1014.06,1018.52,11420.19,1870.42,13138.96,25587.88,14810.31,9571.37,998.49,959.89,781.39,18242.41,462.37,263.38,1065.30,698.25,11782.61,341.68,126.92,1853.89,882.60,1485.34,713.48,722.29,9688.15,894.04,88.00
1991-07-18,dsm2,base,5,7951.00,7731.00,572.00,2422.38,3250.90,1.00,1.00,747.79,3.02,3.85,4.27,3.18,4963.13,4963.13,984.36,9825.17,607.59,1181.03,9698.36,9698.36,1524.68,3731.10,1022.96,14581.58,14546.54,19187.34,1009.11,1014.62,11697.43,1926.58,13476.06,25876.92,14874.19,9897.22,983.80,943.62,778.25,18499.63,464.21,263.49,1038.83,705.96,11843.99,381.06,128.96,1990.10,884.21,1588.41,718.71,713.54,9680.60,891.75,89.00
1991-07-19,dsm2,base,5,8090.00,7866.00,567.00,2680.67,3562.93,1.00,1.00,762.92,2.97,3.67,4.20,3.06,4964.08,4964.08,976.44,9931.29,607.56,1183.11,9722.70,9722.70,1516.31,3794.67,1024.22,14596.79,14545.18,19374.26,1011.52,1014.32,11759.85,1930.57,13476.83,25085.52,14828.16,10157.73,975.16,924.50,773.55,18453.32,462.43,264.39,1016.62,698.03,11971.39,393.49,134.04,2039.29,871.08,1656.55,712.24,707.26,9631.00,878.98,89.00
1991-07-20,dsm2,base,5,7598.00,7380.00,571.00,2631.25,3709.78,1.00,1.00,812.73,2.90,3.78,4.00,3.18,4621.13,4621.13,970.61,10103.62,621.61,1172.36,9339.61,9339.61,1511.33,3554.99,1026.87,14620.02,14596.83,19194.30,1009.62,1014.44,11449.99,1823.15,13106.21,23924.14,14596.29,9811.68,969.16,912.73,766.87,17907.15,453.49,267.27,1000.74,658.58,11714.98,342.36,137.41,1943.26,852.59,1560.00,692.62,702.75,9573.00,860.30,89.00
1991-07-21,dsm2,base,5,8313.00,8100.00,619.00,2271.29,4235.53,1.00,1.00,859.76,2.78,3.91,3.77,3.31,4676.20,4676.20,970.20,10124.49,630.53,1166.95,9642.11,9642.11,1527.63,3778.33,1023.42,14669.48,14586.89,19045.75,1009.66,1013.50,11498.15,1833.44,13364.56,24505.17,14798.09,9746.67,968.61,903.13,761.20,17979.45,445.21,266.95,989.81,660.95,11782.46,349.79,138.51,2006.52,839.72,1588.03,696.01,696.53,9650.52,851.09,89.00
1991-07-22,dsm2,base,5,8587.00,8352.00,637.00,2279.81,4498.36,1.00,1.00,862.99,2.63,3.76,3.32,3.21,4956.34,4956.34,976.32,9991.11,628.76,1163.62,10031.57,10031.57,1543.82,4055.12,1016.91,14771.34,14544.11,19200.97,1008.00,1012.26,11725.60,1895.79,13778.33,25311.79,14903.28,10153.34,975.34,889.24,755.27,18416.84,441.53,265.25,982.22,676.40,11896.73,375.72,137.56,2148.42,831.11,1687.20,722.40,687.68,9734.12,842.53,89.00
1991-07-23,dsm2,base,5,8831.00,8604.00,597.00,2358.23,4735.73,1.00,1.00,774.46,2.46,3.74,2.99,3.26,4642.30,4642.30,969.26,9919.34,634.44,1148.37,9673.53,9673.53,1517.43,3787.00,1013.56,14789.55,14610.19,19173.02,1001.59,1005.56,11554.00,1800.72,13407.01,24303.53,14732.87,10122.87,967.33,879.18,748.72,18039.52,432.46,266.96,977.90,636.11,11675.67,301.99,144.73,1980.56,819.62,1574.46,742.92,679.86,9684.15,827.67,89.00
1991-07-24,dsm2,base,5,9015.00,8784.00,562.00,1868.96,5523.98,1.00,1.00,821.74,2.25,3.83,2.67,3.34,4407.71,4407.71,963.57,9989.10,645.35,1138.09,9379.83,9379.83,1513.45,3566.61,999.57,14806.52,14695.81,18996.67,993.01,996.90,11386.53,1720.94,13147.05,24098.08,14734.77,9717.07,961.67,874.87,742.76,17835.10,423.55,268.28,977.56,606.36,11634.39,289.81,146.61,1883.91,808.03,1492.72,771.66,673.01,9668.53,818.28,89.00
1991-07-25,dsm2,base,5,9144.00,8919.00,559.00,1932.44,5462.16,1.00,1.00,825.98,2.06,3.88,2.34,3.37,4479.56,4479.56,957.38,9980.54,647.47,1126.82,9406.42,9406.42,1503.69,3536.56,983.91,14820.28,14710.79,18965.16,985.32,988.49,11387.83,1710.73,13171.46,24723.84,14746.27,9634.07,956.92,867.12,740.44,17959.04,417.35,267.49,976.06,602.43,11708.38,287.86,143.54,1842.34,801.38,1463.84,801.19,665.29,9694.09,812.33,89.00
1991-07-26,dsm2,base,5,9317.00,9090.00,509.00,2765.92,4676.97,1.00,1.00,761.77,1.89,3.92,2.05,3.38,4426.97,4426.97,949.49,9841.67,649.72,1110.97,9300.67,9300.67,1485.20,3405.29,969.51,14825.37,14718.16,18998.75,973.58,978.09,11412.66,1680.42,13060.85,25089.16,14688.64,9602.75,948.46,858.93,739.81,17994.60,412.50,266.91,972.00,593.90,11709.63,272.64,142.15,1779.56,794.24,1428.23,810.86,659.74,9685.96,804.48,88.00
1991-07-27,dsm2,base,5,8640.00,8424.00,523.00,2715.92,4327.10,1.00,1.00,766.97,1.78,3.87,1.93,3.35,4434.37,4434.37,941.23,9759.69,644.68,1094.07,9212.24,9212.24,1471.99,3397.23,958.40,14771.98,14715.94,18996.91,962.80,965.96,11443.46,1664.05,12996.56,25535.80,14731.08,9568.14,940.76,854.48,741.09,18089.90,408.10,264.24,966.98,590.77,11690.14,254.25,141.13,1704.72,789.92,1368.99,798.22,655.37,9687.12,799.52,87.60
1991-07-28,dsm2,base,5,8018.00,7803.00,525.00,3373.92,2889.82,1.00,1.00,820.70,1.78,3.83,1.90,3.37,4229.71,4229.71,927.39,9739.29,657.49,1073.50,8898.83,8898.83,1439.14,3224.49,943.80,14733.95,14722.85,18948.46,949.90,952.95,11369.67,1596.00,12701.32,25575.30,14641.39,9448.13,926.91,851.36,743.43,18027.55,402.14,264.88,960.52,570.90,11556.67,250.46,143.46,1601.82,785.02,1278.18,784.78,652.94,9648.17,794.04,84.20
1991-07-29,dsm2,base,5,8204.00,7983.00,600.00,2215.37,3884.75,1.00,1.00,757.33,1.83,3.87,2.00,3.40,4072.69,4072.69,914.99,9738.71,667.88,1053.40,8628.91,8628.91,1402.61,3011.16,922.06,14696.32,14713.37,18853.30,934.59,937.41,11246.53,1540.34,12406.03,25385.86,14536.59,9156.96,914.56,842.87,746.46,17864.78,396.16,265.45,952.58,557.06,11402.36,251.55,142.66,1507.90,779.29,1218.86,787.49,650.42,9610.44,792.65,84.20
1991-07-30,dsm2,base,5,8338.00,8109.00,578.00,1870.45,4388.45,1.00,1.00,753.02,1.89,3.87,2.13,3.38,4025.60,4025.60,906.77,9699.42,667.29,1039.88,8503.79,8503.79,1379.04,2920.73,911.91,14662.55,14702.85,18794.75,915.50,918.31,11265.70,1506.71,12367.37,25432.24,14539.20,8958.34,906.45,837.77,749.01,17843.43,390.81,264.34,941.66,550.07,11269.24,254.02,141.51,1473.41,782.60,1196.75,785.72,648.12,9600.68,791.49,84.20
1991-07-31,dsm2,base,5,8272.70,8046.00,530.00,2131.23,4095.70,1.00,1.00,748.03,1.94,3.87,2.24,3.39,3910.89,3910.89,893.98,9565.98,672.28,1022.48,8430.50,8430.50,1349.63,2797.97,902.93,14557.98,14687.28,18791.40,899.36,903.23,11276.52,1449.10,12289.84,25144.22,14340.99,9049.67,893.41,835.85,750.76,17679.81,386.18,263.86,929.86,540.52,11248.27,246.05,141.74,1431.46,778.74,1175.02,772.27,647.53,9568.16,786.02,84.20
1991-08-01,dsm2,base,5,7559.30,7344.00,546.00,2736.46,3032.44,1.00,1.00,736.07,1.98,3.93,2.30,3.43,3816.83,3816.83,881.11,9427.33,677.74,1007.33,8379.36,8379.36,1323.58,2806.36,892.67,14540.59,14646.23,18762.51,888.11,891.31,11237.51,1425.68,12229.56,24944.08,14152.31,8908.43,880.35,830.82,751.35,17587.38,381.59,263.94,919.52,530.15,11151.98,250.63,144.08,1435.88,774.44,1170.69,771.94,644.87,9550.47,781.84,84.20
1991-08-02,dsm2,base,5,8183.00,7983.00,510.00,2307.96,4169.03,1.00,1.00,750.82,2.07,3.99,2.39,3.49,3872.00,3872.00,872.87,9342.35,682.49,993.47,8468.80,8468.80,1307.37,2890.94,880.89,14510.29,14595.82,18816.68,879.19,882.74,11326.92,1432.20,12374.22,25193.22,14147.18,8986.77,872.10,825.85,751.59,17616.41,377.33,263.99,909.51,531.45,11152.56,259.64,147.98,1487.20,767.09,1201.85,772.24,638.55,9496.93,777.09,84.20
1991-08-03,dsm2,base,5,8353.50,8163.00,506.00,2782.83,3946.67,1.00,1.00,818.61,2.14,3.80,2.45,3.31,4111.93,4111.93,863.72,9242.45,680.30,980.51,8740.74,8740.74,1294.45,3053.85,866.31,14492.61,14583.58,18989.25,870.94,873.95,11482.83,1478.42,12647.04,25364.70,14176.81,9209.29,863.37,811.85,751.40,17993.09,374.81,262.74,899.04,542.81,11218.96,271.02,146.84,1605.93,761.81,1273.08,763.18,630.11,9473.05,773.73,84.20
1991-08-04,dsm2,base,5,8584.10,8379.00,611.00,2998.37,4129.21,1.00,1.00,787.16,2.25,3.70,2.55,3.24,3940.47,3940.47,854.20,9185.25,684.58,964.66,8448.50,8448.50,1270.71,2983.14,857.05,14526.49,14575.19,19000.32,860.03,861.94,11324.76,1438.87,12365.91,24341.66,13886.77,9233.36,853.67,798.25,752.31,17656.30,370.63,264.39,889.80,524.99,10903.30,247.44,143.93,1554.79,752.38,1237.31,753.23,618.05,9397.28,765.81,84.20
1991-08-05,dsm2,base,5,8597.10,8379.00,628.00,2144.34,4807.88,1.00,1.00,868.59,2.31,3.75,2.71,3.29,3770.25,3770.25,844.97,9218.60,688.34,950.12,8328.38,8328.38,1268.07,2890.76,843.68,14486.03,14554.21,18784.72,846.96,849.44,11043.74,1388.26,12213.97,23733.58,13834.38,8818.83,844.15,789.03,753.93,17382.42,365.00,264.88,881.07,509.41,10756.01,226.38,144.46,1489.64,744.39,1168.67,743.11,605.94,9337.10,752.24,84.20
1991-08-06,dsm2,base,5,8696.20,8469.00,603.00,1756.35,5397.10,1.00,1.00,822.24,2.37,3.84,2.95,3.36,3818.03,3818.03,833.48,9133.69,686.05,937.20,8497.30,8497.30,1263.60,2976.90,830.97,14476.40,14538.82,18646.14,835.36,837.21,11072.29,1394.92,12395.39,23888.86,13913.00,8815.25,832.36,783.68,753.88,17332.38,360.71,262.72,872.18,510.40,10757.04,242.40,143.97,1515.02,738.99,1197.94,745.41,598.21,9318.82,742.70,84.20
1991-08-07,dsm2,base,5,8988.80,8766.00,581.00,1901.85,5344.43,1.00,1.00,757.34,2.47,3.89,3.08,3.37,3959.64,3959.64,819.88,8977.14,683.72,925.83,8765.55,8765.55,1258.32,3127.11,818.91,14435.79,14518.72,18637.34,823.56,825.76,11233.74,1416.73,12620.82,24499.98,14011.27,8936.24,819.25,776.77,752.25,17558.40,357.82,261.33,863.05,514.39,10872.49,258.69,142.95,1568.05,735.06,1223.23,771.20,592.69,9292.76,736.45,84.20
1991-08-08,dsm2,base,5,9499.80,9270.00,580.00,2769.17,4524.34,1.00,1.00,804.75,2.54,3.94,3.22,3.41,3999.15,3999.15,807.37,8894.55,678.56,916.46,8827.98,8809.63,1245.63,3135.18,806.35,14429.71,14481.00,18667.27,812.61,814.73,11309.63,1428.77,12621.47,24661.75,14162.38,8944.62,806.46,766.10,750.09,17691.96,355.32,260.71,852.93,510.19,10973.38,264.97,142.08,1607.39,729.21,1245.84,780.45,586.64,9268.25,732.49,84.20
1991-08-09,dsm2,base,5,9404.60,9180.00,559.00,3300.95,3879.76,1.00,1.00,821.91,2.58,3.98,3.29,3.45,4206.46,4206.46,795.23,8915.30,660.43,911.88,8990.38,8990.38,1236.26,3213.19,794.19,14411.96,14457.68,18731.82,801.40,803.78,11377.56,1473.22,12815.78,25174.42,14254.27,8961.23,794.81,753.76,748.00,17913.09,355.27,257.44,841.88,519.59,11115.15,283.90,146.78,1635.95,718.03,1265.64,805.81,578.85,9241.62,723.19,86.40
1991-08-10,dsm2,base,5,9151.00,8928.00,555.00,2898.88,4158.70,1.00,1.00,819.02,2.51,3.97,3.11,3.44,4259.37,4259.37,781.36,8981.00,651.78,903.81,9062.35,9062.35,1219.06,3222.58,786.76,14381.08,14431.45,18800.12,792.16,794.28,11419.92,1484.36,12857.19,25389.09,14354.09,9082.16,780.97,746.03,747.12,18034.28,355.59,255.66,828.73,521.40,11277.01,284.94,141.53,1631.50,707.62,1259.74,803.49,573.39,9217.13,713.67,86.60
1991-08-11,dsm2,base,5,9162.30,8937.00,536.00,2998.92,4240.17,1.00,1.00,783.20,2.47,3.94,3.00,3.36,4207.61,4207.61,768.40,9083.54,651.82,897.89,8923.98,8923.98,1203.39,3142.56,775.76,14309.72,14393.46,18780.24,783.49,787.16,11403.40,1481.31,12742.44,25388.40,14428.31,9066.72,768.07,733.82,749.14,17959.62,355.43,255.74,814.69,517.37,11355.92,273.97,143.45,1571.23,699.98,1226.11,779.38,566.79,9185.73,706.90,84.20
1991-08-12,dsm2,base,5,9302.80,9090.00,561.00,3504.35,4084.50,1.00,1.00,785.98,2.45,3.85,2.96,3.29,4165.48,4165.48,759.13,9227.39,648.67,888.50,8815.66,8815.66,1188.01,3059.38,770.19,14260.30,14402.56,18741.72,774.51,777.93,11383.94,1459.28,12626.76,25286.42,14412.90,9025.93,758.84,724.52,752.77,17896.13,354.51,254.54,802.08,511.88,11414.15,268.97,143.77,1509.57,692.96,1178.21,771.30,561.29,9169.61,701.15,84.20
1991-08-13,dsm2,base,5,9564.30,9360.00,536.00,4561.83,3579.91,1.00,1.00,863.57,2.40,3.81,2.92,3.33,3889.34,3889.34,753.30,9334.44,643.04,878.16,8374.50,8374.50,1168.17,2789.63,765.86,14229.75,14434.54,18531.26,766.39,769.52,11255.07,1382.64,12213.64,24762.46,14248.48,8735.35,753.03,717.21,757.56,17449.60,350.32,254.66,790.68,491.48,11314.58,251.32,143.60,1369.54,686.44,1106.57,782.89,556.16,9165.20,691.05,84.20
1991-08-14,dsm2,base,5,9592.60,9360.00,526.00,5405.82,2617.56,1.00,1.00,852.07,2.44,3.85,3.03,3.43,3741.54,3741.54,747.55,9359.26,620.78,878.89,8105.14,8096.80,1157.09,2584.53,763.29,14174.37,14432.12,18340.44,760.39,762.77,11140.00,1339.25,11951.45,24380.33,14103.23,8557.68,747.18,706.30,759.05,17118.20,346.03,253.70,780.68,479.91,11130.30,234.77,141.11,1293.45,673.88,1052.91,788.52,544.70,9165.26,679.96,84.20
1991-08-15,dsm2,base,5,8153.40,7920.00,513.00,3964.78,2773.22,1.00,1.00,827.14,2.47,3.88,3.10,3.40,3867.60,3867.60,742.70,9230.63,592.25,872.62,8188.39,8188.39,1151.20,2600.76,754.55,14195.73,14399.81,18266.40,752.33,755.61,11098.46,1350.06,12060.04,24269.24,14015.40,8742.63,742.04,695.05,758.74,17131.02,344.04,249.90,772.28,487.83,11042.63,240.18,143.56,1335.92,669.43,1064.09,778.34,529.30,9182.93,669.62,84.20
1991-08-16,dsm2,base,5,8863.30,8631.00,478.00,2779.80,4580.53,1.00,1.00,864.54,2.47,3.80,3.23,3.29,3933.91,3933.91,739.03,9037.66,586.82,866.62,8389.79,8389.79,1141.86,2774.45,755.34,14188.26,14310.80,18295.41,748.11,751.59,11164.55,1377.00,12243.20,24124.22,13866.16,8969.28,738.37,696.12,756.65,17219.93,342.30,249.11,765.14,497.29,11046.92,254.09,147.23,1430.70,658.63,1139.26,767.77,524.58,9170.48,659.17,84.20
1991-08-17,dsm2,base,5,8598.80,8379.00,495.00,3832.84,3445.44,1.00,1.00,935.59,2.61,3.71,3.44,3.20,4042.37,4042.37,734.81,8980.97,568.65,861.17,8480.75,8480.75,1142.64,2906.48,746.90,14192.65,14264.20,18334.82,748.30,750.55,11097.78,1422.19,12214.53,23492.45,13683.08,9060.56,733.93,681.93,756.42,17162.77,342.28,247.54,759.41,501.82,10975.66,258.60,149.47,1470.92,651.79,1180.15,777.60,514.85,9122.81,656.06,84.20
1991-08-18,dsm2,base,5,8498.40,8289.00,580.00,4148.83,3241.62,1.00,1.00,879.30,2.76,3.73,3.66,3.27,3941.24,3941.24,732.37,8980.50,566.55,855.21,8453.78,8453.78,1150.26,2881.23,748.28,14187.20,14245.64,18240.12,743.17,746.20,10947.83,1392.45,12150.99,23057.43,13608.54,8904.57,731.21,680.84,755.74,16950.56,339.57,248.45,755.17,493.93,10874.86,248.35,146.68,1469.40,648.18,1165.83,786.82,507.45,9086.54,646.22,84.20
1991-08-19,dsm2,base,5,8724.30,8505.00,670.00,3829.86,4112.48,1.00,1.00,938.71,2.78,3.74,3.69,3.27,4026.93,4026.93,729.31,8974.10,560.07,853.73,8622.29,8622.29,1161.16,3030.44,741.94,14149.04,14233.16,18138.80,740.76,743.25,10946.83,1426.91,12335.58,23295.18,13681.81,8805.91,728.46,672.87,754.95,16997.58,339.26,247.67,751.44,503.69,10846.67,256.69,148.19,1518.91,645.55,1188.81,794.42,499.45,9089.03,644.17,84.20
1991-08-20,dsm2,base,5,8850.70,8613.00,582.00,4837.86,3120.59,1.00,1.00,806.71,2.77,3.72,3.69,3.30,4138.20,4138.20,726.01,8907.85,558.00,853.32,8746.09,8746.09,1167.30,3112.92,738.93,14093.99,14202.88,18095.85,736.61,740.19,11029.96,1452.52,12465.30,23437.95,13717.94,8979.83,725.35,670.67,755.19,17078.79,339.27,247.82,748.04,505.82,10892.12,270.75,152.13,1571.75,643.30,1230.36,815.72,494.73,9084.08,645.33,84.20
1991-08-21,dsm2,base,5,8726.60,8487.00,528.00,3884.37,3996.82,1.00,1.00,756.58,2.70,3.85,3.53,3.45,4069.09,4069.09,719.93,8889.97,557.60,850.95,8681.30,8681.30,1169.56,3069.44,737.08,14101.55,14171.26,18010.80,733.28,736.07,10948.02,1437.31,12394.13,23391.03,13834.56,8959.96,718.77,664.98,756.28,16956.71,338.47,247.59,744.75,501.91,10945.59,260.54,156.24,1546.61,639.29,1206.74,835.90,490.19,9061.72,632.68,84.20
1991-08-22,dsm2,base,5,8771.70,8550.00,472.00,3876.83,4285.25,1.00,1.00,786.62,2.50,4.00,3.15,3.53,4320.69,4320.69,717.72,8943.02,548.38,859.67,8958.81,8958.81,1180.84,3190.52,732.76,14037.65,14159.01,18013.79,732.10,735.17,11037.40,1508.48,12651.56,24116.95,14010.40,8862.75,717.22,658.51,757.40,17278.04,341.52,246.25,740.90,521.26,11051.68,285.95,155.09,1627.20,623.78,1261.10,827.83,484.74,9077.31,626.00,86.60
1991-08-23,dsm2,base,5,8656.70,8460.00,472.00,4436.35,3317.52,1.00,1.00,775.15,2.25,3.96,2.75,3.45,4674.74,4674.74,713.42,8989.43,527.72,867.32,9331.91,9331.91,1191.51,3433.44,735.14,14030.97,14099.64,18192.91,732.91,735.82,11218.18,1620.93,12967.54,25247.61,14214.95,9264.04,712.85,655.43,760.25,17800.18,347.88,244.11,736.65,547.00,11163.63,300.31,160.91,1732.21,624.76,1334.87,835.38,479.36,9091.22,629.31,88.00
1991-08-24,dsm2,base,5,8856.60,8667.00,491.00,4362.71,3457.09,1.00,1.00,831.66,2.00,3.83,2.30,3.37,4589.55,4589.55,710.41,9056.42,526.67,869.60,9188.50,9188.50,1186.50,3304.54,739.15,13960.58,14076.09,18326.34,732.91,737.19,11257.25,1595.51,12856.28,25356.52,14111.08,9359.29,709.96,651.53,762.47,17797.34,350.00,244.70,732.66,542.75,11143.92,269.19,160.20,1668.51,621.10,1295.00,793.25,475.75,9063.78,620.23,87.40
1991-08-25,dsm2,base,5,8421.50,8253.00,488.00,5264.86,2765.50,1.00,1.00,859.66,1.79,3.75,1.91,3.35,4357.97,4357.97,710.78,9276.78,516.03,868.79,8813.36,8813.36,1186.27,3033.33,743.26,13950.66,14090.59,18247.75,733.38,738.40,11034.71,1523.02,12478.03,24732.25,13892.13,9070.57,710.42,648.75,767.98,17470.34,349.55,244.81,729.17,530.78,10918.20,244.59,156.80,1507.58,623.51,1189.58,751.42,472.07,9015.71,627.98,84.20
1991-08-26,dsm2,base,5,8539.40,8352.00,554.00,4393.67,3885.86,1.00,1.00,830.16,1.63,3.76,1.64,3.39,4235.37,4235.37,719.16,9448.93,517.48,870.70,8547.67,8547.67,1186.81,2869.45,743.28,13923.88,14157.26,18099.31,736.27,739.93,10820.15,1510.51,12272.31,24652.56,13769.34,8900.75,718.96,647.61,746.30,17289.12,347.97,244.89,726.53,531.23,10771.44,237.32,153.64,1399.87,636.64,1126.79,736.39,466.95,8999.84,635.14,84.20
1991-08-27,dsm2,base,5,8531.80,8325.00,525.00,4744.60,3642.04,1.00,1.00,848.89,1.45,3.81,1.50,3.44,4083.90,4083.90,716.37,9415.16,540.50,861.55,8345.98,8345.98,1173.69,2679.64,741.05,13893.96,14190.56,17964.73,731.27,735.31,10696.81,1448.55,12038.67,24813.49,13786.71,8678.28,715.76,649.91,732.35,17185.12,344.08,246.70,725.64,518.26,10690.45,242.08,151.57,1312.28,630.85,1076.95,745.96,462.37,9015.49,631.83,84.20
1991-08-28,dsm2,base,5,8595.50,8379.00,499.00,5149.16,2875.60,1.00,1.00,816.40,1.43,3.74,1.51,3.39,3983.95,3983.95,719.45,9297.74,573.65,857.91,8134.27,8134.27,1165.41,2530.70,738.19,13904.26,14136.58,17979.07,729.61,734.05,10663.13,1408.48,11908.37,24945.20,13612.59,8706.58,718.78,644.46,717.36,17172.29,341.64,248.13,727.38,509.06,10581.12,230.56,155.65,1272.10,625.86,1050.54,770.84,456.82,9053.19,609.57,84.20
1991-08-29,dsm2,base,5,8655.80,8433.00,468.00,5534.13,2153.14,1.00,1.00,896.00,1.62,3.58,1.59,3.26,3928.14,3928.14,719.40,9144.25,606.37,855.25,7924.42,7924.42,1164.32,2408.05,738.23,13926.50,14041.08,18024.73,729.54,732.89,10544.39,1376.86,11800.10,24526.69,13388.95,8858.69,718.93,637.61,686.84,17087.11,340.66,249.32,728.46,505.90,10458.61,212.42,156.22,1231.58,618.25,1032.78,797.01,450.16,9055.44,601.59,84.20
1991-08-30,dsm2,base,5,8854.20,8649.00,492.00,7046.75,961.06,1.00,1.00,876.12,1.86,3.67,1.83,3.35,3791.52,3791.52,720.43,8995.59,617.62,851.13,7631.95,7631.95,1156.83,2263.18,733.53,13920.81,13977.13,17980.65,727.84,731.61,10236.23,1343.68,11501.24,23783.76,13113.48,8655.87,720.09,633.08,670.98,16676.14,340.44,249.77,729.20,498.80,10331.50,202.25,159.94,1188.79,621.47,1004.75,806.48,438.41,9007.36,592.36,84.20
1991-08-31,dsm2,base,5,8111.60,7929.00,514.00,6031.08,1334.01,1.00,1.00,911.80,1.99,3.82,2.19,3.58,4175.30,4175.30,718.69,8935.45,585.98,850.68,8088.79,8088.79,1177.67,2522.19,720.12,13867.29,13922.79,18097.61,726.75,729.53,10261.00,1475.31,12001.36,24267.26,13203.76,8745.61,718.34,644.30,672.81,17150.79,346.11,244.00,729.35,537.98,10177.10,221.91,163.15,1319.48,601.10,1097.65,806.35,430.70,9014.41,588.04,84.20
1991-09-01,dsm2,base,5,8554.20,8379.00,558.00,7005.07,254.66,1.00,1.00,810.55,2.15,4.11,2.67,3.71,4639.99,4639.99,714.74,8801.35,565.81,857.96,8794.34,8794.34,1202.53,2939.44,724.48,13857.03,13828.59,18462.08,723.26,727.86,10512.81,1629.69,12655.45,25415.15,13537.57,9290.15,714.01,640.35,671.82,17810.54,357.72,242.01,729.11,575.52,10199.68,248.76,163.26,1545.66,603.23,1255.12,796.10,423.98,9019.79,595.54,84.20
1991-09-02,dsm2,base,5,8577.20,8406.00,548.00,5073.18,1823.14,1.00,1.00,820.94,2.33,4.18,3.34,3.62,5264.21,5264.21,714.66,8816.37,548.11,885.53,9619.22,9619.22,1261.19,3489.83,741.12,13929.48,13846.29,19108.79,731.69,735.67,10877.63,1879.31,13484.06,27324.80,14041.79,9773.54,714.14,633.57,669.79,18801.05,375.75,240.20,728.64,625.72,10532.65,294.71,165.97,1824.69,597.77,1466.54,812.34,418.20,9054.99,588.47,88.80
1991-09-03,dsm2,base,5,8515.90,8325.00,565.00,3850.00,3057.76,1.00,1.00,794.14,2.69,3.84,3.84,3.35,6039.36,6039.36,721.38,9051.60,500.34,933.69,10491.23,10491.23,1341.71,4049.36,775.64,14092.55,13915.74,19984.56,752.59,757.01,11317.90,2213.51,14347.89,27958.53,14355.85,10763.75,720.52,632.89,668.39,19832.75,404.78,238.08,726.89,691.16,10904.10,336.23,182.46,2186.82,589.95,1711.18,808.24,413.55,9054.08,584.65,89.00
1991-09-04,dsm2,base,5,8456.40,8253.00,488.00,3824.67,2837.05,1.00,1.00,788.07,2.96,3.79,4.38,3.29,5443.95,5443.95,726.57,9538.98,510.29,949.47,9911.21,9911.21,1367.71,3686.73,802.31,14142.92,14034.13,20022.23,766.26,772.76,11145.68,1989.42,13838.47,25901.43,14257.17,10504.23,725.82,635.32,663.50,19093.03,400.21,240.87,725.06,645.14,10983.97,297.28,174.82,1946.52,596.37,1566.24,802.42,414.47,9009.71,582.08,89.00
1991-09-05,dsm2,base,5,8795.00,8586.00,436.00,2879.00,4111.96,1.00,1.00,819.60,3.00,4.06,4.61,3.51,5265.50,5265.50,737.31,10050.19,532.86,977.68,9881.03,9881.03,1419.80,3690.53,820.48,14188.41,14157.47,19814.05,787.04,792.69,11077.84,1942.38,13813.49,25408.75,14773.08,9978.97,736.34,637.41,660.30,18814.51,398.17,241.38,726.80,642.11,11222.71,328.37,181.25,1902.42,587.74,1509.46,823.50,417.96,9062.57,580.06,89.00
1991-09-06,dsm2,base,5,8891.50,8685.00,446.00,2398.73,4996.65,1.00,1.00,832.84,3.01,4.28,4.72,3.53,5518.30,5518.30,755.41,10248.97,550.78,1011.39,10369.57,10369.57,1463.60,3970.30,839.87,14403.34,14223.28,19772.68,812.78,817.84,11327.21,2052.33,14258.78,26738.03,15363.94,10142.00,753.55,636.41,657.01,19206.17,403.81,241.16,731.22,667.83,11737.07,380.84,189.50,2070.28,587.93,1625.88,802.72,422.14,9234.84,597.75,89.00
