datetime,model,scene,case,sac_flow,sjr_flow,exports,cu_flow,ndo,dcc,smscg,vern_ec,sf_tidal_filter,sf_tidal_energy,anc,anh2,bac,bdl,bdt,bet,cll,cse,dsj,emm2,frk,god,gys,gzl,hll,hol2,ibs,jer,mal,mtz,nsl2,obi,oh4,old,pct,ppt,rri2,rsl,sal,snc,srv,sss,tms,trp,tss,uni,vol,x2
2007-04-03,RMA,ft,5,14568.79,2116.96,-8560.21,1964.48,9349.76,0.00,0.00,694.60,1.01,0.41,828.88,828.88,226.49,5134.17,712.53,232.35,1493.18,1493.18,292.09,268.13,223.12,9273.07,8285.04,9189.18,225.09,225.71,7368.11,302.06,4385.05,8380.76,1857.12,227.34,247.83,737.85,10963.00,213.76,622.55,264.59,204.33,5895.67,163.86,136.26,220.39,397.73,229.58,703.74,6226.43,73.84
2007-04-04,RMA,ft,5,14243.59,2187.92,-8456.41,2148.12,9596.05,0.00,0.00,670.00,1.02,0.34,849.19,849.19,227.38,5359.52,707.41,234.49,1500.91,1500.91,294.62,258.48,225.02,9278.94,8413.55,9167.78,226.53,227.18,7595.96,311.49,4476.23,8460.65,1962.31,228.15,247.32,729.31,11180.29,212.92,620.91,267.72,205.13,6131.97,159.64,132.94,214.13,387.17,229.04,695.25,6418.32,73.95
2007-04-05,RMA,ft,5,14021.16,2159.28,-7771.21,2102.35,9123.82,0.00,0.00,696.90,1.12,0.25,899.22,899.22,228.38,5643.75,699.43,237.16,1612.17,1612.17,298.35,259.48,226.89,9428.43,8538.30,9383.21,228.14,228.82,7808.72,324.71,4745.44,8673.85,2102.98,229.09,248.50,721.50,11720.96,212.15,615.68,275.53,206.75,6384.51,155.95,128.88,207.38,398.48,229.62,683.19,6659.67,74.05
2007-04-06,RMA,ft,5,13694.65,2025.49,-8026.21,2158.61,7162.03,0.00,0.00,685.60,1.26,0.21,1124.50,1124.50,229.43,6061.15,693.35,242.44,2128.79,2128.79,304.09,317.56,228.81,9995.49,8784.97,10278.70,229.95,230.82,8061.49,363.83,5650.53,9211.67,2395.61,230.02,248.17,712.75,13102.55,211.78,602.33,276.68,214.80,6693.73,153.38,130.61,217.78,389.88,240.53,689.50,7015.08,75.26
2007-04-07,RMA,ft,5,13550.34,1950.76,-9538.41,2284.06,8030.50,0.00,0.00,696.30,0.99,0.21,987.36,987.36,231.14,6035.80,691.50,247.32,1899.73,1899.73,313.14,290.82,230.05,10182.16,9066.20,10805.01,231.67,232.72,8225.18,345.76,4740.45,9212.66,2752.73,231.71,249.77,703.23,11258.64,213.76,597.15,277.92,205.32,6897.70,147.68,132.99,232.96,404.58,259.77,692.58,7025.09,75.99
2007-04-08,RMA,ft,5,12669.41,1891.43,-8387.41,2318.20,7458.12,0.00,0.00,707.40,1.02,0.24,969.32,969.32,232.74,6269.40,692.35,249.77,1724.20,1724.20,319.95,282.43,232.58,10369.30,9338.40,10760.33,233.94,235.17,8484.39,348.37,4602.38,9506.52,3068.63,233.39,250.92,706.47,11225.63,214.43,586.56,279.07,207.99,7069.37,146.90,132.74,218.20,385.46,247.17,696.14,7251.85,73.04
2007-04-09,RMA,ft,5,11597.80,1877.02,-7910.41,2269.61,6340.55,0.00,0.00,691.50,1.06,0.34,1223.24,1223.24,234.76,6737.48,695.42,255.95,2213.40,2213.40,327.48,367.26,235.59,10962.87,9696.65,11233.94,236.72,238.23,8821.67,394.40,5600.95,10123.52,3450.13,235.45,249.79,708.89,12737.89,215.43,576.99,275.24,220.51,7363.52,150.41,136.29,243.45,369.89,256.26,702.94,7700.39,74.60
2007-04-10,RMA,ft,5,10903.15,1888.36,-7934.51,2097.60,6107.38,0.00,0.00,675.50,1.08,0.43,1503.34,1503.34,237.51,7156.69,699.26,262.53,2746.89,2746.89,338.71,466.73,240.36,11705.93,10181.15,11894.03,239.94,241.72,9207.18,445.13,6556.76,10779.05,3704.74,238.17,250.37,708.95,14022.83,218.93,571.84,270.96,229.83,7701.84,156.12,137.71,286.51,344.32,282.15,697.94,8162.93,76.81
2007-04-11,RMA,ft,5,10773.73,1796.01,-7666.41,2417.69,6419.66,0.00,0.00,659.60,1.08,0.50,1771.97,1771.97,240.47,7533.57,698.22,272.19,3233.39,3233.39,354.32,574.75,245.69,12410.23,10733.34,12542.28,243.99,246.08,9650.65,496.62,7345.72,11373.17,3828.54,241.13,253.01,711.67,15023.72,223.19,567.08,270.47,238.25,8038.17,165.44,137.26,330.84,359.11,310.81,683.98,8613.89,78.16
2007-04-12,RMA,ft,5,10736.31,1858.29,-2115.16,1840.65,6067.70,0.00,0.00,669.60,1.09,0.54,1928.30,1928.30,244.39,7883.38,685.92,284.84,3682.77,3682.77,373.73,674.67,250.61,13046.46,11310.79,13067.71,249.51,251.91,10150.16,532.31,7925.62,11919.52,3850.00,244.99,257.31,709.08,15690.45,227.33,565.60,274.65,243.83,8403.07,175.56,138.63,374.38,349.45,341.92,670.64,9083.89,79.55
2007-04-13,RMA,ft,5,10423.37,1618.29,-3066.06,2169.33,5244.43,0.00,0.00,665.40,1.12,0.56,1919.09,1919.09,249.08,8172.59,673.32,287.59,3690.32,3690.32,387.81,701.64,257.75,13400.45,11826.00,13391.47,254.94,257.58,10626.20,533.25,7973.00,12247.98,3808.98,249.67,261.07,703.70,15790.33,230.84,569.28,279.12,241.71,8766.06,181.91,140.72,392.80,374.80,357.10,668.44,9481.84,79.75
2007-04-14,RMA,ft,5,9564.75,1556.22,-2972.66,3072.81,3220.14,0.00,0.00,602.10,1.14,0.53,1984.35,1984.35,254.08,8477.63,672.28,293.20,3713.63,3713.63,399.07,726.66,264.26,13648.69,12140.89,13715.55,260.14,262.84,11036.09,540.59,8088.06,12524.18,3884.93,254.76,264.53,698.42,15944.07,234.06,568.03,284.03,242.62,9015.58,187.15,140.86,410.12,372.44,369.46,669.96,9815.64,79.92
2007-04-15,RMA,ft,5,9996.43,1618.32,-3149.76,1718.05,5000.93,0.00,0.00,571.70,0.96,0.46,1703.01,1703.01,259.72,8419.92,665.89,300.81,3197.82,3197.82,408.94,610.59,267.16,13416.52,12101.94,13440.94,265.42,267.95,11191.30,501.15,7142.94,12277.15,3906.96,260.68,270.27,692.84,14554.55,237.43,571.59,284.10,236.89,8865.87,179.90,143.26,386.28,365.39,364.43,645.48,9800.38,79.93
2007-04-16,RMA,ft,5,9734.31,1523.05,-3223.56,2238.09,4090.34,0.00,0.00,626.70,0.86,0.39,1242.44,1242.44,266.00,8289.13,633.54,301.21,2384.93,2384.93,415.82,430.17,268.76,12716.30,11784.12,12546.87,270.24,272.54,11186.71,433.86,5811.84,11721.56,3891.06,267.23,280.70,692.33,12892.46,241.22,581.74,283.61,227.34,8619.55,170.34,148.67,324.46,418.62,331.22,602.38,9651.68,77.30
2007-04-17,RMA,ft,5,11729.75,1544.61,-3250.66,3044.54,4343.27,0.00,0.00,583.00,0.88,0.32,1233.52,1233.52,271.45,8522.85,608.43,300.04,2299.52,2299.52,418.54,422.81,271.51,12296.13,11428.37,12049.49,273.89,276.12,11178.48,430.30,5854.05,11481.60,4128.19,272.77,287.34,701.42,13041.54,242.02,579.41,297.84,232.10,8626.87,172.58,149.11,296.72,421.17,307.13,602.57,9717.25,76.13
2007-04-18,RMA,ft,5,12582.03,1681.18,-4149.76,2943.52,6063.54,0.00,0.00,590.10,0.93,0.24,1340.48,1340.48,275.09,8791.03,606.20,303.02,2593.87,2593.87,424.92,440.99,273.90,12328.94,11205.94,12180.93,277.13,279.53,11173.36,446.64,6267.79,11606.26,4486.07,276.40,288.74,682.93,13587.86,241.74,575.86,310.10,242.08,8759.26,173.67,144.76,294.36,371.86,308.65,612.04,9852.22,77.19
2007-04-19,RMA,ft,5,12218.12,1717.60,-3424.86,2525.47,6390.72,0.00,0.00,597.10,1.06,0.17,1343.14,1343.14,278.12,8911.78,600.17,304.63,2470.21,2470.21,430.46,377.36,278.91,12397.37,11223.44,12271.84,279.68,281.82,11174.06,443.01,6119.32,11723.72,4526.94,279.01,292.39,637.63,13719.72,243.03,580.04,318.01,237.91,8906.72,169.24,139.78,277.94,371.88,311.32,597.10,9968.37,77.22
2007-04-20,RMA,ft,5,11700.26,1539.54,-3173.26,2240.39,5941.75,0.00,0.00,581.70,1.12,0.13,1364.80,1364.80,279.96,9051.92,594.39,305.89,2419.73,2419.73,430.53,350.61,282.25,12544.75,11512.16,12470.96,280.75,282.72,11239.02,446.05,6050.00,11861.03,4575.52,280.66,292.85,625.15,13817.67,243.73,583.39,319.81,235.75,9251.98,164.73,138.18,268.96,382.79,311.57,597.54,10096.79,77.16
2007-04-21,RMA,ft,5,12338.03,1425.86,-3197.46,2665.93,6314.59,0.00,0.00,616.50,1.09,0.11,1317.37,1317.37,281.28,9123.31,594.32,307.55,2308.83,2308.83,431.29,317.78,284.82,12667.02,11673.35,12679.74,281.86,283.90,11310.89,442.09,5722.79,11942.06,4686.17,282.06,293.19,620.80,13316.95,244.97,588.31,320.97,232.77,9380.70,159.55,138.92,267.98,361.75,316.76,600.72,10181.21,76.82
2007-04-22,RMA,ft,5,11523.41,1416.35,-2885.16,2016.49,5976.15,0.00,0.00,596.70,1.05,0.13,1276.91,1276.91,282.44,9194.11,594.96,309.98,2144.87,2144.87,433.50,292.77,287.22,12812.07,11650.98,12861.58,283.62,285.71,11365.36,442.88,5386.33,12048.46,4918.57,283.44,292.28,626.41,12735.91,246.30,594.68,317.24,231.37,9235.38,155.66,141.73,264.59,333.80,314.75,602.73,10251.96,75.86
2007-04-23,RMA,ft,5,11006.81,1482.76,-6544.51,1342.63,10127.05,0.00,0.00,468.30,1.00,0.17,1277.04,1277.04,284.09,9293.96,602.00,314.62,2095.85,2095.85,440.14,287.14,289.00,12963.16,11593.27,13034.26,285.77,287.96,11415.28,451.48,5350.29,12197.24,5207.28,285.51,293.55,630.91,12580.56,246.32,597.04,311.45,235.96,9051.68,154.77,142.25,261.84,312.83,308.79,610.46,10338.67,75.57
2007-04-24,RMA,ft,5,10661.63,2101.38,-2934.31,2605.35,9693.18,0.00,0.00,370.00,1.03,0.23,1327.71,1327.71,287.47,9481.23,544.99,316.18,2234.70,2234.70,447.93,330.48,291.71,13125.74,11643.97,13040.14,288.57,290.75,11505.21,469.68,5749.45,12389.35,5313.04,289.18,300.86,638.88,13275.11,247.20,595.94,319.88,242.16,9072.46,158.76,139.30,265.61,319.83,298.22,604.51,10504.26,75.62
2007-04-25,RMA,ft,5,11062.45,2608.88,-2419.51,2573.21,10629.06,0.00,1.00,343.30,1.00,0.30,1365.16,1365.16,291.01,9637.02,422.43,317.85,2440.71,2440.71,451.28,397.61,293.72,13235.23,11814.23,13050.16,291.05,293.14,11614.75,478.62,6114.51,12477.87,5274.71,292.68,307.40,651.08,13843.29,249.63,595.46,327.18,247.12,9237.69,164.83,138.03,285.26,346.21,302.81,516.68,10657.78,76.63
2007-04-26,RMA,ft,5,11871.26,3078.68,-2202.81,2226.10,12606.69,0.00,1.00,366.70,1.00,0.37,1359.53,1359.53,293.91,9574.73,360.19,319.46,2640.04,2640.04,451.42,448.29,295.24,13304.18,12037.27,13116.03,293.52,295.57,11752.03,471.34,6344.62,12458.54,4299.65,295.49,312.75,666.24,14112.65,253.18,551.93,330.66,247.64,9551.83,169.99,142.18,302.64,364.76,307.39,411.69,10779.95,76.85
2007-04-27,RMA,ft,5,12677.38,2853.11,-1793.51,2319.24,12617.59,0.00,1.00,346.10,1.06,0.43,1396.10,1396.10,296.73,8973.33,360.02,318.30,2758.47,2758.47,447.48,479.21,297.81,13316.64,12254.17,13190.81,295.79,297.62,11886.47,463.62,6636.97,12293.30,2556.33,298.18,317.75,685.82,14545.29,257.55,460.85,336.57,245.35,9918.84,172.84,145.65,317.94,355.35,313.67,381.06,10812.28,77.36
2007-04-28,RMA,ft,5,13403.54,2733.74,-2276.11,2646.46,12902.78,0.00,1.00,347.60,1.03,0.48,1385.06,1385.06,299.27,7834.80,354.06,317.93,2625.45,2625.45,441.62,459.31,299.53,13118.46,12308.89,12992.89,297.41,298.95,11939.44,449.57,6579.39,11927.04,2122.39,300.68,321.71,705.94,14450.88,263.02,408.66,338.87,241.18,10079.91,172.03,147.20,319.91,356.03,317.59,387.29,10661.13,77.57
2007-04-29,RMA,ft,5,12718.55,3314.27,-2278.41,2691.01,12754.44,0.00,1.00,349.10,1.02,0.50,1331.40,1331.40,301.43,6718.51,349.97,317.82,2622.21,2622.21,436.29,444.09,301.28,12888.18,12203.57,12761.32,299.23,300.66,11922.94,438.63,6544.72,11505.94,1903.03,302.83,325.27,716.88,14314.80,268.47,390.33,340.30,240.31,10057.13,172.22,145.60,312.05,358.03,313.14,388.85,10380.95,77.08
2007-04-30,RMA,ft,5,11831.92,3229.41,-2275.81,2428.89,12042.00,0.00,1.00,364.20,1.02,0.48,1260.87,1260.87,303.83,5812.43,353.85,316.92,2671.36,2671.36,432.22,447.45,301.98,12705.83,12043.99,12665.22,301.13,302.35,11864.09,425.24,6473.09,11091.74,1914.71,305.07,328.65,713.60,14162.81,275.84,377.15,339.97,239.64,9950.24,173.21,146.10,310.24,359.21,311.19,382.46,10035.97,77.52
2007-05-01,RMA,ft,5,10730.93,3092.44,-2280.81,1953.65,11271.18,0.00,1.00,401.70,0.98,0.45,1122.29,1122.29,306.77,5080.14,370.06,315.55,2410.61,2410.61,427.97,402.99,301.89,12305.60,11794.89,12388.37,302.99,303.91,11748.26,395.72,6000.34,10553.48,1901.05,307.99,332.91,696.20,13552.33,286.98,371.01,332.51,236.38,9743.58,171.38,148.19,293.42,366.11,302.65,381.01,9620.13,76.82
2007-05-02,RMA,ft,5,9537.04,3170.84,-2334.91,2145.12,9948.78,0.00,1.00,385.00,0.99,0.38,1033.00,1033.00,308.56,4574.31,390.93,313.19,2269.18,2269.18,421.33,376.29,301.85,11847.87,11462.11,12004.95,304.37,305.02,11566.66,375.62,5749.88,10054.60,1748.06,309.65,334.23,671.88,13195.79,296.60,375.74,317.60,236.59,9533.03,170.80,146.01,277.86,372.71,290.81,389.23,9205.42,76.22
2007-05-03,RMA,ft,5,9196.23,3269.25,-2273.21,987.15,10793.24,0.00,1.00,349.60,0.99,0.29,978.81,978.81,309.21,4123.68,381.12,310.79,2195.45,2195.45,413.19,350.89,302.07,11470.21,11092.89,11841.13,305.52,306.03,11346.85,361.75,5573.03,9621.21,1714.37,310.13,333.04,647.37,12904.94,303.40,389.64,314.65,237.28,9285.57,169.71,143.81,266.52,377.50,283.04,403.38,8825.08,76.08
2007-05-04,RMA,ft,5,8611.45,3101.30,-2350.81,1307.85,9713.25,0.00,1.00,337.50,1.04,0.24,904.25,904.25,310.98,3713.19,354.58,309.35,2007.61,2007.61,406.08,327.37,302.20,11056.77,10705.56,11674.76,307.03,307.19,11115.11,346.58,5253.98,9180.30,1735.59,311.88,333.00,626.52,12572.68,309.63,391.48,315.85,234.37,8894.69,167.40,146.47,259.27,376.35,276.44,397.43,8477.24,75.54
2007-05-05,RMA,ft,5,8814.58,3028.35,-2455.81,783.77,10410.00,0.00,1.00,371.30,1.06,0.21,914.43,914.43,312.06,3447.06,347.44,306.67,2037.59,2037.59,398.87,334.10,302.10,10750.82,10321.64,11576.38,307.91,307.67,10868.53,342.15,5306.05,8837.97,1662.48,312.96,332.55,609.91,12696.09,311.82,374.79,317.15,237.36,8468.01,166.39,150.43,257.44,372.20,273.44,374.58,8184.77,75.17
2007-05-06,RMA,ft,5,8952.77,2901.40,-2458.21,1693.98,9541.79,0.00,1.00,390.80,1.10,0.24,962.15,962.15,313.84,3308.19,368.61,304.73,2231.48,2231.48,394.72,373.62,301.67,10647.70,9986.80,11581.55,308.30,307.83,10613.33,343.86,5591.50,8695.87,1692.77,314.90,334.99,592.96,13036.25,313.64,360.33,319.10,240.88,8025.50,167.70,153.94,268.08,366.88,275.17,362.47,7940.40,75.23
2007-05-07,RMA,ft,5,9359.70,2494.01,-2458.01,2374.48,8849.09,0.00,1.00,369.20,1.14,0.28,1160.90,1160.90,315.45,3262.59,384.50,303.95,2614.54,2614.54,389.53,450.84,301.52,10830.87,9767.69,11778.98,308.62,307.96,10358.22,359.58,6399.65,8903.38,1802.00,316.68,337.47,576.52,14057.59,307.99,363.21,320.72,245.23,7612.73,173.27,156.33,288.84,364.77,279.69,377.74,7713.74,75.88
2007-05-08,RMA,ft,5,10263.22,2556.75,-2445.51,2603.96,9585.65,0.00,1.00,365.70,1.14,0.34,1421.43,1421.43,316.65,3228.66,377.18,303.52,3042.18,3042.18,384.69,526.51,301.65,11281.63,9749.52,12237.85,309.19,308.31,10164.95,385.89,7157.77,9247.40,2053.70,317.92,339.98,563.95,14875.00,298.47,374.39,321.68,247.63,7441.84,178.94,161.13,311.66,361.80,288.04,398.25,7556.50,77.52
2007-05-09,RMA,ft,5,10790.62,2634.55,-2439.01,2629.22,10188.71,0.00,1.00,362.00,1.11,0.39,1569.36,1569.36,318.06,3222.45,368.45,303.48,3331.53,3331.53,381.92,568.25,301.94,11765.96,9904.90,12734.04,309.88,308.92,10091.01,410.03,7496.04,9572.24,2383.19,319.27,342.96,553.68,15158.60,292.92,381.23,321.98,249.38,7428.63,182.29,163.86,326.74,365.46,298.00,401.69,7467.16,78.57
2007-05-10,RMA,ft,5,9986.65,2684.97,-2345.31,2726.37,10012.03,0.00,1.00,358.30,1.16,0.43,1667.66,1667.66,319.32,3378.30,364.46,304.55,3748.80,3748.80,381.48,652.35,302.59,12268.90,10240.16,13150.42,310.61,309.76,10149.97,432.70,7938.49,9998.78,2633.70,320.53,346.37,545.29,15734.75,290.25,378.86,323.27,252.72,7504.60,189.91,164.56,350.47,369.18,311.30,394.67,7511.99,79.14
2007-05-11,RMA,ft,5,8502.44,2734.22,-1578.61,2670.88,7777.32,0.00,1.00,346.30,1.16,0.44,1688.77,1688.77,320.56,3552.26,359.34,307.29,4001.74,4001.74,384.40,737.29,303.56,12612.89,10667.24,13477.94,311.35,310.57,10325.78,440.56,8159.56,10228.29,2998.45,321.82,348.86,540.36,16032.64,290.92,373.99,325.61,254.06,7656.83,198.09,159.19,381.64,366.46,328.19,389.16,7623.24,79.94
2007-05-12,RMA,ft,5,7980.13,2789.47,-2298.91,2373.20,7487.42,0.00,1.00,342.50,1.12,0.44,1644.05,1644.05,321.28,3641.99,350.63,309.54,3930.62,3930.62,388.32,747.94,304.62,12675.85,10953.18,13533.64,312.08,311.39,10511.90,432.65,7994.32,10185.09,3135.46,322.55,349.94,537.47,15739.42,293.42,368.89,326.20,254.44,7794.05,202.07,151.95,394.08,368.62,338.63,383.93,7636.80,79.90
2007-05-13,RMA,ft,5,7060.86,2777.27,-2316.51,2419.77,6474.49,0.00,1.00,333.80,1.07,0.42,1544.65,1544.65,322.35,3698.43,343.64,311.16,3657.98,3657.98,391.63,717.68,305.65,12488.86,11052.01,13386.23,313.06,312.39,10631.07,417.51,7583.74,9978.98,3119.10,323.67,351.46,534.77,15183.95,296.82,361.94,327.57,252.32,7831.84,203.03,146.73,395.62,372.94,339.67,375.99,7559.40,79.88
2007-05-14,RMA,ft,5,7000.82,2827.20,-2318.31,2687.83,5974.21,0.00,1.00,337.90,1.01,0.36,1382.71,1382.71,323.50,3708.76,338.25,311.73,3262.33,3262.33,393.41,624.98,306.70,12085.61,10902.17,12974.40,314.10,313.36,10640.68,396.85,7080.34,9690.57,2839.39,324.89,353.55,533.74,14553.82,300.51,354.47,329.33,250.18,7779.99,197.76,144.75,369.08,377.05,330.85,367.63,7393.82,78.91
2007-05-15,RMA,ft,5,7420.10,2871.98,-2573.81,2804.96,6432.96,0.00,1.00,324.20,1.01,0.30,1346.93,1346.93,323.61,3783.00,335.96,311.45,3340.07,3340.07,393.47,643.97,307.47,11984.76,10749.92,12847.16,314.86,314.10,10604.80,393.84,7134.77,9694.08,2605.63,324.98,354.43,533.11,14623.57,300.35,348.39,330.72,252.22,7816.09,199.31,148.15,368.69,376.52,330.50,362.02,7340.25,78.61
2007-05-16,RMA,ft,5,8054.61,2917.31,-2419.61,2868.14,7086.39,0.00,1.00,315.80,1.07,0.23,1364.18,1364.18,323.49,3803.34,327.53,311.68,3570.62,3570.62,393.60,711.21,308.06,11988.79,10727.86,13048.62,315.48,314.68,10604.08,396.32,7399.41,9778.01,2751.02,324.77,354.37,533.94,15054.97,298.73,344.59,332.27,253.49,7899.30,200.99,155.82,393.12,374.74,342.40,356.38,7363.38,79.10
2007-05-17,RMA,ft,5,8398.31,2954.76,-2280.01,2529.11,8001.76,0.00,1.00,325.80,1.09,0.19,1397.87,1397.87,323.95,3745.94,321.09,312.55,3642.94,3642.94,394.71,717.57,308.62,12002.90,10747.27,13298.24,316.08,315.23,10625.09,401.31,7524.30,9760.41,3036.52,325.19,354.55,540.73,15292.96,297.71,340.07,333.47,253.02,7953.49,197.81,163.66,403.73,376.15,353.43,340.57,7380.90,79.42
2007-05-18,RMA,ft,5,8129.85,2889.35,-2055.51,2514.15,7665.03,0.00,1.00,320.40,1.12,0.15,1398.41,1398.41,324.60,3698.12,323.84,313.76,3683.14,3683.14,397.14,706.43,309.24,11993.24,10785.31,13538.96,316.64,315.80,10652.58,404.54,7532.11,9655.88,3227.10,325.85,355.16,546.92,15332.55,297.64,333.18,333.30,252.19,8034.20,194.19,167.67,403.87,379.23,356.96,333.23,7367.00,79.49
2007-05-19,RMA,ft,5,9065.65,2941.35,-2027.91,2406.11,8733.46,0.00,1.00,306.30,1.15,0.11,1402.91,1402.91,324.93,3689.48,320.57,315.22,3776.77,3776.77,400.89,704.22,309.84,11999.04,10828.82,13788.44,317.16,316.34,10685.46,409.07,7572.67,9530.11,3352.93,326.19,355.29,550.68,15387.55,297.21,330.10,333.07,252.97,8124.69,191.80,162.79,404.57,380.26,359.73,334.99,7358.39,79.70
2007-05-20,RMA,ft,5,9205.66,3149.07,-2075.51,2473.34,9146.16,0.00,1.00,316.70,1.17,0.12,1417.93,1417.93,325.31,3722.38,312.99,317.23,3868.41,3868.41,405.96,717.61,310.41,12178.62,10877.58,14147.03,317.68,316.94,10723.83,417.35,7593.88,9492.34,3509.01,326.57,355.26,553.27,15347.69,297.07,329.50,332.74,254.03,8210.06,191.02,157.91,405.23,380.28,360.99,329.04,7368.41,79.67
2007-05-21,RMA,ft,5,10296.85,3187.43,-2036.21,2291.56,10482.90,0.00,1.00,312.10,1.20,0.12,1454.66,1454.66,324.69,3772.64,314.85,319.45,3993.99,3993.99,412.51,733.41,310.98,12615.70,10987.08,14585.80,317.76,317.16,10786.22,430.95,7739.09,9754.91,3628.97,325.94,353.05,557.83,15305.70,296.07,324.35,332.17,255.92,8263.86,190.43,159.28,399.45,377.69,361.88,324.64,7387.38,79.95
2007-05-22,RMA,ft,5,10972.89,3149.06,-4231.46,2205.56,11161.85,0.00,1.00,302.90,1.23,0.17,1675.47,1675.47,323.54,3845.54,313.61,320.73,4040.06,4040.06,417.85,726.79,310.64,12770.93,11122.64,14740.89,317.33,317.00,10855.42,465.09,8038.57,10161.96,3779.00,324.66,349.49,543.18,15839.78,291.71,320.31,335.55,257.81,8026.31,191.12,164.20,386.23,376.15,347.12,321.03,7405.83,79.86
2007-05-23,RMA,ft,5,11337.04,3155.60,-4283.16,2035.39,11659.62,0.00,1.00,305.70,1.14,0.22,1663.05,1663.05,323.70,3856.44,308.48,320.98,3684.29,3684.29,418.37,638.18,309.40,12477.70,11101.68,14373.54,316.88,316.64,10852.74,471.25,7684.58,9959.37,3806.05,324.79,349.09,441.47,15390.57,290.06,319.34,349.83,255.07,7713.01,186.83,162.25,357.72,388.98,330.29,310.74,7300.77,79.90
2007-05-24,RMA,ft,5,12515.27,3133.82,-4296.66,2170.91,12106.71,0.00,1.00,308.30,1.12,0.27,1626.24,1626.24,324.27,3953.09,308.38,320.36,3331.89,3331.89,417.30,550.51,310.38,12285.31,10917.11,13886.12,316.92,316.66,10774.93,469.44,7419.94,9935.32,3496.21,325.57,350.40,357.51,15141.05,286.84,317.58,354.07,254.05,7468.53,183.00,162.96,331.71,396.60,319.90,310.92,7180.98,79.02
2007-05-25,RMA,ft,5,14633.78,2969.50,-4839.76,2305.94,14315.75,0.00,1.00,343.30,1.00,0.34,1499.56,1499.56,324.49,4039.78,315.48,320.30,2988.82,2988.82,416.83,475.42,311.92,12140.26,10727.25,13436.80,317.20,316.90,10672.49,456.58,6857.31,9772.76,3030.19,325.92,352.55,341.20,14275.70,284.73,315.16,338.76,249.74,7476.06,180.33,173.65,315.55,386.16,314.64,320.55,7136.80,78.69
2007-05-26,RMA,ft,5,15124.94,2869.48,-4405.46,2050.17,14998.55,1.00,1.00,349.60,0.90,0.40,1221.03,1221.03,325.06,4022.34,335.87,320.40,2571.68,2571.68,417.14,408.47,312.62,11768.94,10562.37,12753.67,317.58,317.30,10570.46,421.20,6015.40,9494.14,2490.34,326.54,355.31,343.01,13148.92,284.53,314.04,334.01,237.91,7518.14,180.06,175.99,298.23,381.18,306.70,343.12,7093.42,77.55
2007-05-27,RMA,ft,5,14939.25,3308.09,-4367.56,1870.43,15375.41,1.00,1.00,369.60,0.86,0.44,1036.86,1036.86,325.76,3977.77,354.09,318.86,2246.78,2246.78,414.93,386.37,312.56,11281.08,10370.78,11912.51,317.79,317.42,10443.23,385.80,5484.24,9242.76,2008.84,327.28,357.85,358.60,12587.16,283.24,316.20,334.14,230.81,7484.88,183.70,165.67,286.63,372.86,294.63,358.64,7101.58,76.20
2007-05-28,RMA,ft,5,14672.49,3209.32,-4373.16,1504.44,15476.02,1.00,1.00,396.10,0.95,0.46,1050.95,1050.95,325.37,3974.78,371.88,315.64,2285.44,2285.44,409.28,407.58,311.88,11080.45,10188.14,11516.05,316.95,316.44,10291.36,374.19,5722.75,9249.19,1694.54,326.94,358.93,376.13,13041.55,277.97,323.35,335.44,229.51,7472.52,188.70,154.88,285.65,371.79,288.39,378.14,7190.11,75.63
2007-05-29,RMA,ft,5,14057.92,3142.99,-4265.76,1811.66,14450.31,1.00,1.00,395.70,1.00,0.44,1111.65,1111.65,324.25,3905.04,391.75,312.11,2628.67,2628.67,403.80,460.05,310.57,11212.14,10108.83,11667.60,315.11,314.55,10186.26,373.85,6225.74,9373.39,1682.27,325.83,359.08,393.18,13709.29,271.73,332.29,336.85,227.14,7572.32,192.70,150.85,296.47,377.74,292.20,397.34,7291.38,76.56
2007-05-30,RMA,ft,5,13874.57,3132.39,-4327.06,1459.32,14544.33,1.00,1.00,395.40,0.97,0.39,1028.60,1028.60,323.32,3702.01,399.29,310.15,2766.95,2766.95,401.23,482.11,308.71,11302.12,10174.96,11906.86,313.06,312.41,10173.25,362.14,6149.77,9346.63,1936.89,324.96,359.76,411.87,13544.57,269.10,344.31,337.50,220.61,7703.99,191.27,149.39,303.27,385.02,294.46,401.55,7292.30,77.29
2007-05-31,RMA,ft,5,13888.75,3181.04,-4309.76,934.66,15128.89,0.00,1.00,395.00,0.93,0.34,884.50,884.50,322.96,3451.13,399.07,307.78,2462.01,2462.01,399.66,424.28,306.68,11126.83,10197.52,11825.13,311.51,310.72,10176.62,343.97,5516.89,9086.03,2097.02,324.73,361.85,423.43,12637.23,269.07,360.67,337.43,218.48,7731.14,181.63,153.42,290.03,394.44,286.79,401.38,7174.93,76.66
2007-06-01,RMA,ft,5,14079.66,3110.07,-4299.16,1169.82,15031.60,0.00,1.00,405.40,0.97,0.30,844.29,844.29,322.56,3352.15,400.13,304.83,2175.24,2175.24,395.81,363.68,304.82,10840.16,10092.50,11512.93,310.27,309.43,10123.63,336.23,5142.79,8841.21,1944.16,324.42,364.34,428.57,12183.69,267.53,373.91,335.44,220.30,7625.91,172.62,167.30,267.42,400.29,273.46,403.46,7051.91,75.32
