datetime,model,scene,case,sac_flow,sjr_flow,exports,cu_flow,ndo,dcc,smscg,vern_ec,sf_tidal_energy,sf_tidal_filter,northern_flow,anc,anh,bac,bdl,bdt,bet,cll,cse,dsj,emm2,frk,god,gys,gzl,hll,hol2,ibs,jer,mal,mrz,mtz,nsl2,obi,oh4,old,pct,ppt,rri2,rsl,sal,snc,srv,sss,tms,trp,tss,uni,vcu2,vol,wci,x2
2010-06-04,RMA,suisun,7,27346.00,3819.00,6837.00,1422.60,25298.41,0.00,0.00,273.75,1.35,3.01,29739.00,229.58,229.58,279.71,3328.49,282.62,246.81,231.64,231.64,298.39,157.70,233.24,4053.78,4100.46,3724.89,262.42,260.48,3858.94,219.81,527.85,11614.58,3902.41,1041.25,281.86,326.99,319.88,3096.61,218.74,270.90,365.58,173.19,3483.20,150.66,144.74,169.21,332.99,189.81,284.41,350.07,3561.08,339.34,62.83
2010-06-05,RMA,suisun,7,26800.40,3760.00,7555.00,1500.47,23772.13,0.00,0.00,261.63,1.10,2.93,29067.61,224.26,224.26,272.61,3250.37,284.54,243.23,215.76,215.76,298.03,154.92,229.07,3798.54,4025.27,3459.42,256.82,255.14,3851.32,217.40,441.23,10553.92,3669.31,1029.67,274.84,317.90,327.43,2576.93,215.58,274.63,354.16,170.00,3516.46,149.47,142.23,168.17,325.75,190.16,283.87,338.70,3531.36,330.81,61.71
2010-06-06,RMA,suisun,7,25532.10,4079.00,7456.00,1606.56,22785.35,0.00,0.00,234.92,1.15,2.93,27768.91,220.55,220.55,265.29,3198.14,272.50,240.30,212.27,212.27,292.29,153.29,224.52,3611.80,3897.05,3268.12,250.62,249.51,3821.30,215.02,433.54,10218.56,3501.99,1051.82,267.70,309.26,335.89,2475.20,211.91,279.41,344.53,169.50,3524.05,147.67,141.27,167.38,320.84,189.01,268.88,327.75,3496.89,324.18,60.95
2010-06-07,RMA,suisun,7,26455.00,4664.00,7543.00,1441.86,24379.67,0.00,0.00,212.29,1.52,2.91,28700.54,218.02,218.02,259.22,3178.05,247.91,237.12,214.24,214.24,290.30,151.71,220.78,3526.40,3746.90,3187.93,245.25,244.38,3765.86,212.62,467.67,10385.09,3427.65,1065.35,261.62,302.09,332.16,2637.41,208.31,282.17,335.04,169.39,3517.19,146.41,137.85,164.84,310.95,185.40,245.54,322.44,3457.66,313.89,61.14
2010-06-08,RMA,suisun,7,28223.80,4280.00,7720.00,1227.47,25736.92,0.00,0.00,247.13,2.10,2.91,30404.39,215.41,215.41,254.55,3162.80,239.23,232.89,212.16,212.16,292.06,150.41,217.84,3477.47,3609.28,3115.12,240.87,240.05,3693.63,210.01,485.24,10436.78,3377.99,1062.53,257.07,295.73,322.74,2775.88,204.92,275.54,324.85,168.12,3490.47,144.27,132.99,163.78,299.86,181.59,243.88,319.96,3414.39,307.23,61.10
2010-06-09,RMA,suisun,7,30833.00,3899.00,7715.00,1190.21,27861.50,0.00,0.00,271.00,3.02,2.90,32867.70,212.54,212.54,248.16,3153.92,260.73,228.66,217.19,217.19,286.72,149.09,213.96,3470.82,3499.16,3053.26,235.78,235.33,3613.44,207.23,554.12,10906.15,3353.03,1084.86,250.57,287.90,313.94,3104.51,200.18,263.99,313.82,168.37,3465.80,140.24,124.99,161.35,295.16,176.11,267.78,313.22,3370.95,300.49,61.60
2010-06-10,RMA,suisun,7,33418.00,3712.00,7758.00,32.49,31195.92,0.00,0.00,259.13,3.87,2.83,35274.41,209.34,209.34,242.51,3135.22,277.34,224.51,217.64,217.64,280.56,146.45,210.36,3431.71,3408.62,3007.84,231.51,231.32,3538.17,203.97,591.75,10972.78,3309.44,1048.43,244.72,281.24,309.88,3203.58,196.65,257.27,300.41,164.83,3428.28,133.98,119.22,158.72,298.48,173.00,278.82,306.79,3326.31,294.72,61.84
2010-06-11,RMA,suisun,7,33374.00,3623.00,7808.00,780.84,30161.41,0.00,1.00,259.67,4.67,2.74,35127.25,204.48,204.48,238.03,3091.99,276.11,220.78,205.90,205.90,278.52,141.82,205.78,3274.09,3320.22,2878.65,227.11,226.78,3471.39,200.66,549.47,10400.80,3179.18,926.82,240.24,276.42,319.12,2977.10,195.82,260.11,290.58,160.41,3363.58,128.16,117.55,154.21,298.43,169.23,275.71,301.22,3280.11,292.39,61.39
2010-06-12,RMA,suisun,7,32336.70,4331.00,6774.00,762.79,30830.74,0.00,1.00,210.50,5.44,2.87,34036.53,198.54,198.54,234.72,2943.36,261.72,215.53,193.96,193.96,276.16,137.15,199.58,3121.64,3191.14,2738.16,221.35,220.44,3382.60,197.21,552.58,10404.71,3038.19,732.16,236.93,275.87,328.97,3042.42,196.56,269.22,285.18,157.99,3272.35,125.68,117.99,150.89,292.89,165.95,255.71,297.85,3207.70,290.16,60.95
2010-06-13,RMA,suisun,7,30542.60,5452.00,6457.00,1117.95,30022.36,0.00,1.00,172.53,5.75,2.95,32145.31,192.50,192.50,232.59,2617.28,218.91,209.11,186.96,186.96,270.17,134.99,196.69,3050.52,3059.11,2697.82,216.97,215.91,3278.26,193.95,623.20,10938.85,2955.71,468.01,235.02,277.13,340.37,3321.90,195.31,272.25,280.37,156.78,3167.79,125.26,118.43,149.54,283.50,163.92,213.44,300.22,3103.10,284.97,61.12
2010-06-14,RMA,suisun,7,28820.00,5652.00,6594.00,1802.81,27557.65,0.00,1.00,173.75,5.63,2.96,30302.47,188.62,188.62,230.19,2234.22,190.94,205.48,191.20,191.20,264.21,134.37,196.44,3049.73,2963.05,2749.73,214.53,213.67,3181.78,191.10,669.21,11408.63,2901.41,356.89,232.75,277.02,350.06,3497.24,193.16,255.72,274.02,156.25,3049.76,125.33,118.40,148.49,265.15,162.72,190.85,301.32,2950.94,275.72,61.79
2010-06-15,RMA,suisun,7,27226.10,5875.00,6599.00,1949.36,26002.61,0.00,1.00,169.33,5.20,3.01,28675.97,185.99,185.99,228.48,1935.11,185.46,203.85,190.86,190.86,260.75,133.64,195.78,2998.11,2889.25,2763.26,212.93,212.07,3095.45,188.79,660.83,11513.94,2791.47,329.21,231.02,277.65,356.67,3501.92,193.28,226.41,267.52,155.75,2920.44,125.30,117.94,147.32,253.75,162.05,186.73,303.67,2770.39,267.68,62.27
2010-06-16,RMA,suisun,7,25248.30,6109.00,6141.00,1802.36,24862.09,0.00,1.00,172.92,4.53,2.95,26696.45,183.56,183.56,228.89,1679.59,183.92,202.42,180.33,180.33,259.36,132.57,195.13,2842.26,2792.51,2661.04,212.40,211.34,3007.97,186.86,576.65,11037.69,2602.91,307.00,231.50,281.93,363.15,3216.04,196.63,206.90,263.09,154.41,2787.46,125.11,115.29,146.01,246.90,161.16,186.08,312.66,2597.24,256.46,62.44
2010-06-17,RMA,suisun,7,23677.50,5306.00,5328.00,1781.18,23324.38,0.00,1.00,198.38,3.54,2.85,25127.56,181.49,181.49,231.44,1433.63,193.99,201.01,167.54,167.54,259.38,131.72,194.98,2594.23,2646.48,2454.47,213.05,211.68,2906.49,185.52,471.61,10142.87,2336.34,285.40,234.27,287.29,374.65,2759.85,201.99,198.74,260.99,153.43,2632.82,124.11,112.04,145.54,242.20,161.27,198.61,322.67,2432.38,255.50,61.74
2010-06-18,RMA,suisun,7,22394.90,4711.00,5882.00,1888.44,20696.17,0.00,1.00,216.04,2.82,2.99,23755.62,179.59,179.59,229.56,1281.56,215.11,199.73,167.92,167.92,257.46,130.42,194.57,2398.84,2467.14,2287.29,212.51,211.24,2774.87,184.61,487.15,10271.33,2156.26,266.57,232.39,284.46,396.79,2824.18,202.92,198.32,260.04,154.36,2482.79,122.19,112.97,142.89,258.01,159.22,220.48,320.00,2267.59,277.09,61.14
2010-06-19,RMA,suisun,7,20309.30,3984.00,6364.00,1811.63,17367.91,0.00,1.00,257.75,2.39,2.97,21559.54,180.13,180.13,226.21,1181.04,238.44,199.29,175.33,175.33,255.45,128.41,193.74,2321.24,2308.57,2275.17,211.49,210.40,2649.47,183.30,553.48,10579.41,2082.21,258.37,228.87,280.10,425.98,3018.17,201.61,204.43,259.58,154.41,2366.72,121.21,116.95,141.76,269.58,158.94,246.21,310.74,2151.56,284.09,61.86
2010-06-20,RMA,suisun,7,18716.50,3428.00,6884.00,1142.79,15367.98,0.00,1.00,290.46,2.45,2.85,19966.77,182.08,182.08,224.19,1097.18,269.77,198.68,182.59,182.59,254.44,127.28,193.43,2300.61,2180.27,2319.00,210.92,209.95,2539.14,182.29,603.00,10472.38,2035.16,269.00,226.69,273.06,460.47,3057.38,201.18,213.51,259.50,154.13,2255.39,122.63,122.15,141.78,277.73,159.50,279.67,302.88,2060.55,283.09,61.65
2010-06-21,RMA,suisun,7,18155.50,3216.00,7370.00,1363.04,13826.24,0.00,1.00,307.79,2.92,2.94,19343.29,187.14,187.14,221.28,1079.95,300.33,197.26,213.68,213.68,251.93,127.81,192.81,2442.56,2079.00,2499.05,209.75,209.03,2420.65,181.49,788.09,11347.54,2174.55,290.65,223.88,267.10,487.30,3631.00,196.84,222.51,259.39,157.48,2131.36,125.67,125.05,140.95,290.71,158.23,309.64,292.15,1953.79,282.94,61.63
2010-06-22,RMA,suisun,7,17543.90,3040.00,7759.00,1624.29,12317.38,0.00,1.00,318.67,3.55,3.04,18660.67,203.16,203.16,219.55,1145.53,322.17,195.87,289.75,289.75,247.65,130.42,191.38,2871.10,2069.13,2949.36,208.33,207.75,2326.46,180.47,1152.04,13122.62,2582.82,349.20,222.26,261.12,505.48,4728.23,190.58,232.38,258.50,161.87,2025.15,129.02,127.28,141.36,294.58,156.98,329.20,287.22,1894.10,278.13,63.58
2010-06-23,RMA,suisun,7,17301.90,2799.00,6956.00,1775.85,12439.30,0.00,1.00,344.65,4.11,3.04,18372.15,227.74,227.74,218.66,1213.45,337.72,195.18,385.86,385.86,244.26,135.10,190.00,3385.45,2195.95,3485.59,206.89,206.36,2311.32,180.05,1498.09,14485.38,3016.88,464.99,221.42,259.99,521.93,5620.70,186.99,243.39,254.12,164.30,1971.41,131.90,134.68,144.13,298.06,157.74,345.22,285.90,1896.86,276.65,65.24
2010-06-24,RMA,suisun,7,17659.40,2693.00,6757.00,1693.10,12908.22,0.00,1.00,344.60,4.52,3.10,18665.32,258.38,258.38,217.18,1312.54,354.00,194.85,493.44,493.44,241.39,141.62,189.16,3900.01,2428.32,3997.64,205.15,204.61,2370.76,180.49,1838.12,15651.93,3450.26,607.01,219.86,259.52,538.28,6444.61,185.53,254.76,245.95,166.58,1957.69,135.22,144.27,146.55,302.11,157.87,362.46,284.61,1932.30,281.18,66.59
2010-06-25,RMA,suisun,7,17493.30,2661.00,5816.00,1131.46,14192.19,0.00,1.00,344.60,4.73,3.14,18478.64,282.16,282.16,216.44,1412.02,365.32,194.44,566.61,566.61,239.58,147.54,188.77,4284.21,2690.41,4428.77,203.82,203.17,2480.34,181.46,2071.20,16343.02,3782.69,771.27,219.05,260.19,552.48,6946.35,185.65,266.27,244.75,168.49,1978.57,140.32,146.14,149.53,310.09,159.29,366.39,283.46,1990.52,290.92,67.68
2010-06-26,RMA,suisun,7,17110.50,2563.00,5659.00,1277.61,13756.24,0.00,1.00,344.60,4.80,3.10,18129.86,294.06,294.06,216.82,1452.38,366.58,194.07,599.05,599.05,238.67,152.60,188.89,4505.75,2903.53,4711.81,203.22,202.50,2602.87,183.01,2165.71,16552.68,3953.59,888.69,219.55,262.20,565.06,7129.28,186.89,276.94,243.77,170.31,2013.61,145.79,143.65,153.52,322.18,162.94,366.29,282.59,2034.44,300.07,68.18
2010-06-27,RMA,suisun,7,17003.80,2585.00,5099.00,1839.94,13634.18,0.00,1.00,344.60,4.55,3.14,17988.12,310.13,310.13,216.41,1486.07,367.35,193.82,644.81,644.81,237.79,158.61,189.22,4651.36,3052.63,4849.51,202.76,202.13,2712.59,185.25,2293.41,16915.65,4074.97,942.81,219.21,263.84,576.33,7376.73,187.92,286.85,242.25,172.12,2040.56,148.69,143.75,157.33,321.71,165.76,367.53,280.48,2061.79,300.11,68.50
2010-06-28,RMA,suisun,7,16804.70,2904.00,5098.00,2331.87,13224.90,0.00,1.00,344.60,4.11,3.28,17750.77,332.34,332.34,216.16,1523.18,367.83,194.02,684.29,684.29,237.35,163.50,189.82,4808.59,3172.82,5059.97,202.52,201.94,2812.14,187.89,2432.33,17375.09,4235.68,991.35,218.99,265.16,585.07,7697.17,188.86,297.87,241.62,173.71,2074.48,149.79,144.71,160.42,320.21,168.50,367.13,278.50,2102.99,300.22,68.99
2010-06-29,RMA,suisun,7,16643.00,3147.00,5296.00,2526.79,12872.80,0.00,1.00,344.60,3.57,3.28,17548.59,346.42,346.42,215.58,1508.76,366.23,194.90,735.44,735.44,237.18,166.98,190.48,4922.63,3296.22,5249.00,202.16,201.58,2913.39,190.63,2534.24,17696.43,4323.34,1022.14,218.35,265.27,591.94,7892.27,190.12,310.14,241.35,175.40,2137.12,150.61,144.27,162.17,320.72,170.38,365.46,278.19,2134.19,300.39,69.67
2010-06-30,RMA,suisun,7,16080.90,3045.00,6282.00,2559.96,11146.96,0.00,1.00,344.60,2.90,3.15,16943.92,328.53,328.53,213.73,1370.58,364.18,195.72,661.63,661.63,239.03,163.72,191.32,4639.83,3347.06,5123.46,201.86,201.34,2977.79,191.78,2306.32,16965.84,4014.50,1036.97,216.22,260.14,599.35,7375.85,192.28,323.29,241.28,175.64,2176.04,150.98,143.84,162.76,319.28,172.23,363.70,275.73,2090.36,290.57,69.76
2010-07-01,RMA,suisun,7,15881.80,3622.00,7811.00,2372.82,10160.19,0.00,1.00,342.80,2.31,3.04,16722.01,314.76,314.76,210.41,1261.94,360.27,196.16,587.68,587.68,240.46,160.71,192.10,4246.47,3263.73,4785.71,201.37,201.07,2981.59,192.81,2088.19,16159.94,3626.34,955.29,212.71,252.05,605.24,6861.56,193.71,336.34,240.70,175.96,2179.27,150.76,143.30,162.17,316.08,172.80,359.70,269.26,2007.55,272.96,69.05
2010-07-02,RMA,suisun,7,15857.60,3918.00,9099.00,2140.96,9355.46,0.00,1.00,340.90,1.78,3.05,16677.42,315.56,315.56,207.52,1225.48,354.97,196.44,575.89,575.89,240.55,160.13,192.62,3988.21,3107.11,4584.03,201.11,201.01,2945.56,194.32,2035.16,15895.23,3410.04,861.11,209.52,242.34,607.65,6674.55,193.98,345.25,239.54,176.67,2153.71,150.26,140.47,160.84,312.88,172.23,354.60,262.12,1942.71,261.33,68.60
2010-07-03,RMA,suisun,7,16173.30,3797.00,10519.00,2208.42,8047.43,0.00,1.00,339.00,1.37,3.13,16977.85,331.73,331.73,205.58,1232.00,351.98,196.32,592.47,592.47,240.67,159.93,192.69,3933.46,2977.13,4604.76,201.04,201.18,2901.52,196.54,2082.75,16001.74,3396.21,815.49,207.54,235.45,607.79,6736.69,193.36,346.97,238.27,177.03,2123.24,149.02,136.13,159.73,304.96,172.63,351.92,257.89,1911.22,250.57,68.66
2010-07-04,RMA,suisun,7,17157.80,3510.00,11097.00,2599.43,7933.84,0.00,1.00,337.10,1.18,3.14,18120.27,365.22,365.22,205.03,1258.12,351.30,196.17,645.60,645.60,241.07,160.19,192.57,4031.95,2912.55,4779.85,200.89,201.19,2871.01,200.68,2218.81,16299.40,3480.28,825.63,207.17,232.68,607.49,6958.98,192.40,344.16,236.86,177.32,2104.47,146.71,131.00,159.98,298.30,174.21,351.35,257.02,1907.63,245.19,68.78
2010-07-05,RMA,suisun,7,17039.00,3325.00,11010.00,2785.22,7816.82,0.00,1.00,335.20,1.37,3.18,18287.05,438.06,438.06,204.29,1352.84,351.01,196.98,846.26,846.26,238.30,163.46,192.86,4429.58,2934.26,5154.94,200.73,201.33,2869.84,210.61,2663.27,17330.85,3827.65,921.41,206.37,230.37,603.70,7718.69,190.58,340.48,234.45,179.08,2125.71,143.53,124.58,161.21,291.81,176.03,350.68,255.31,1937.13,241.83,69.17
2010-07-06,RMA,suisun,7,16729.90,3015.00,10976.00,2453.37,7586.47,0.00,1.00,333.30,1.82,3.30,18000.84,554.83,554.83,202.96,1593.90,350.43,199.63,1242.97,1242.97,235.14,176.12,194.24,5249.62,3111.83,5864.12,200.67,201.66,2933.84,229.16,3399.22,18971.48,4600.18,1192.24,204.76,226.68,593.56,9074.10,188.81,337.11,230.90,181.41,2199.11,139.67,120.12,163.76,284.08,177.41,349.12,252.32,2047.00,238.10,70.58
2010-07-07,RMA,suisun,7,16470.30,2613.00,10922.00,1672.83,7745.43,0.00,1.00,331.40,2.53,3.39,17727.26,690.47,690.47,202.46,1979.74,348.99,202.93,1625.98,1625.98,238.37,201.58,197.11,6333.20,3522.93,6809.20,201.38,202.56,3108.76,252.86,4112.42,20354.96,5586.23,1675.40,204.02,223.38,555.29,10369.06,187.62,334.38,227.06,180.89,2303.77,135.57,118.27,169.38,268.63,179.70,347.31,248.21,2278.33,233.83,72.40
2010-07-08,RMA,suisun,7,16370.20,2291.00,10077.00,1982.92,7881.96,0.00,1.00,331.40,3.43,3.35,17650.88,800.32,800.32,203.11,2327.97,346.28,206.61,1855.53,1855.53,246.46,231.70,200.65,7149.95,4078.71,7612.00,201.65,202.65,3389.44,273.91,4535.96,20944.51,6279.02,2214.54,204.69,222.76,450.90,10961.57,186.61,333.89,224.36,179.79,2432.64,132.45,116.96,177.60,262.48,185.96,347.98,244.66,2530.65,231.84,73.32
2010-07-09,RMA,suisun,7,17341.50,2145.00,10294.00,2040.08,8400.16,0.00,1.00,331.44,4.34,3.28,18589.24,890.32,890.32,203.75,2604.35,347.01,210.79,1988.48,1988.48,253.87,251.87,204.71,7511.71,4565.16,7991.68,202.69,203.74,3693.51,292.13,4820.31,21206.72,6600.40,2656.10,205.38,223.30,391.61,11302.15,185.54,333.18,222.87,179.22,2572.61,130.72,115.00,185.40,267.01,192.81,349.76,244.16,2733.23,231.94,73.92
2010-07-10,RMA,suisun,7,17990.50,1945.00,11172.00,2559.81,7253.12,0.00,1.00,326.39,5.18,3.23,19039.93,998.26,998.26,205.12,2886.06,349.13,216.68,2112.56,2112.56,261.39,266.88,211.09,7730.83,4906.70,8219.03,205.45,206.72,3968.33,316.46,5145.35,21570.30,6849.09,2952.68,206.70,223.80,382.95,11705.34,184.66,330.90,221.99,179.93,2731.76,129.69,112.99,194.10,271.58,201.56,352.07,244.59,2942.69,232.30,74.43
2010-07-11,RMA,suisun,7,18071.90,1775.00,10801.00,2903.44,6868.51,0.00,1.00,449.80,5.76,3.25,18797.95,1148.40,1148.40,207.76,3168.06,352.86,225.23,2336.35,2336.35,270.88,294.79,219.99,8073.64,5204.28,8537.65,209.97,211.52,4244.27,351.33,5595.91,22192.12,7207.81,3189.80,209.23,224.50,384.79,12312.57,184.43,327.25,220.84,183.92,2934.25,129.09,112.09,207.25,270.52,215.12,356.15,243.51,3196.65,232.81,75.18
2010-07-12,RMA,suisun,7,18350.20,1704.00,8752.00,2836.13,9134.38,0.00,1.00,493.37,5.96,3.25,19018.51,1268.21,1268.21,211.78,3413.67,366.59,235.23,2601.36,2601.36,284.06,331.86,230.51,8471.53,5557.91,9001.25,215.65,217.35,4562.39,381.43,5996.00,22784.38,7580.41,3467.58,213.02,226.39,387.47,12830.89,185.02,323.66,219.78,189.16,3189.24,128.69,111.90,221.33,269.54,230.65,398.49,242.26,3457.31,233.23,76.15
2010-07-13,RMA,suisun,7,18451.40,1497.00,9438.00,2895.79,8244.15,0.00,1.00,494.50,5.53,3.17,19080.94,1279.91,1279.91,216.94,3454.96,405.51,245.78,2568.57,2568.57,298.94,307.12,240.03,8517.74,5849.61,9229.12,222.59,224.46,4855.85,392.39,5965.32,22682.20,7617.80,3654.63,217.87,228.01,388.94,12701.77,185.77,320.95,219.40,189.91,3447.25,127.04,111.97,221.67,272.25,241.78,464.07,239.41,3606.00,233.93,76.97
2010-07-14,RMA,suisun,7,18282.00,1358.00,9415.00,2418.36,8508.92,0.00,1.00,488.63,4.88,3.16,18984.28,1220.53,1220.53,222.36,3413.11,457.74,254.84,2264.07,2264.07,310.80,255.36,246.27,8225.40,5931.23,9032.95,228.72,230.71,5042.48,393.75,5613.08,21997.60,7365.10,3488.16,223.16,230.82,396.17,12185.69,185.91,319.41,219.89,187.70,3618.48,125.07,112.01,213.34,267.43,245.65,499.36,236.52,3661.73,234.62,76.58
2010-07-15,RMA,suisun,7,18991.50,1463.00,8399.00,3255.27,9469.47,0.00,1.00,472.72,4.02,3.11,19660.74,1148.52,1148.52,227.60,3300.46,495.21,261.88,1989.57,1989.57,320.10,215.47,251.25,7828.63,5848.22,8698.52,234.07,236.26,5130.61,394.14,5260.25,21300.25,7019.47,3086.93,228.50,234.75,418.97,11672.46,185.54,319.15,221.93,187.50,3719.51,123.71,112.36,201.70,263.87,243.16,507.51,236.64,3681.22,236.91,76.16
2010-07-16,RMA,suisun,7,18858.40,1335.00,8763.00,3518.88,8528.91,0.00,1.00,488.00,3.25,3.12,19475.79,1127.74,1127.74,232.84,3193.27,504.32,268.96,1963.89,1963.89,329.59,203.29,258.03,7594.70,5737.07,8421.32,240.16,242.67,5177.30,406.88,5177.21,21125.39,6787.85,2733.11,233.77,238.79,447.61,11513.23,185.43,318.92,224.86,191.85,3803.63,122.68,112.73,191.53,265.54,239.53,503.55,238.55,3698.12,239.57,75.77
2010-07-17,RMA,suisun,7,18668.10,1395.00,8589.00,3491.45,8594.54,0.00,1.00,490.00,2.69,3.08,19279.98,1135.46,1135.46,238.75,3119.62,500.89,277.40,2035.28,2035.28,340.56,199.36,265.94,7422.07,5676.21,8268.68,247.21,249.99,5219.35,419.29,5142.92,20993.84,6562.42,2643.51,239.63,242.50,475.47,11369.99,186.30,320.20,228.32,196.21,3888.53,121.43,115.46,193.01,269.91,246.31,498.25,239.08,3690.51,242.86,75.91
2010-07-18,RMA,suisun,7,18637.30,1424.00,8561.00,3610.97,8568.08,0.00,1.00,460.53,2.49,3.10,19316.06,1146.48,1146.48,244.95,3147.72,499.36,286.48,2039.35,2039.35,352.37,199.77,272.88,7305.16,5594.41,8204.33,253.82,256.80,5237.36,428.09,5079.39,20789.23,6436.99,2693.19,245.87,246.29,497.54,11208.20,187.94,324.70,232.38,199.47,3927.22,121.23,119.83,197.61,275.48,255.97,502.63,238.14,3667.70,245.65,75.68
2010-07-19,RMA,suisun,7,19013.50,1495.00,8600.00,3758.73,8814.71,0.00,1.00,476.20,2.63,3.16,19678.44,1213.85,1213.85,250.54,3294.02,500.62,296.76,2133.12,2133.12,366.10,209.02,281.39,7479.51,5550.86,8400.79,260.53,263.83,5247.34,448.14,5228.72,21006.60,6654.30,2789.22,251.65,250.17,510.87,11419.25,190.43,331.51,237.05,208.01,3950.70,123.14,121.76,203.68,275.55,263.36,499.18,237.19,3704.48,248.09,75.58
2010-07-20,RMA,suisun,7,19373.20,1519.00,8449.00,3853.89,9225.81,0.00,1.00,441.25,3.03,3.23,20009.69,1343.90,1343.90,256.17,3532.32,493.36,308.74,2355.19,2355.19,382.44,230.27,291.99,8007.84,5650.50,8848.78,268.45,272.23,5295.21,482.90,5633.36,21755.43,7226.27,3038.58,257.35,254.58,517.63,12081.52,194.82,338.28,242.16,221.72,3998.66,126.18,120.57,214.57,274.21,268.40,488.90,237.61,3845.41,251.03,75.96
2010-07-21,RMA,suisun,7,19534.90,1438.00,8776.00,3792.99,9010.91,0.00,1.00,472.13,3.40,3.32,20141.90,1474.75,1474.75,263.46,3836.37,487.05,322.71,2649.36,2649.36,400.07,262.89,304.88,8740.00,5952.69,9466.84,277.39,281.56,5429.01,524.19,6132.63,22746.97,7950.23,3449.74,264.52,258.87,520.96,12876.70,201.46,342.61,247.29,236.40,4118.11,128.59,119.91,229.25,278.92,274.76,481.99,236.84,4094.90,254.17,76.70
2010-07-22,RMA,suisun,7,19474.40,1356.00,9059.00,3497.28,8883.64,0.00,1.00,495.21,3.84,3.29,20083.92,1529.34,1529.34,270.82,4025.00,482.61,336.84,2741.38,2741.38,416.98,273.87,318.39,9141.74,6328.32,9862.58,286.39,290.94,5628.80,550.92,6313.87,23119.16,8302.63,3797.90,271.89,263.34,520.45,13175.47,208.45,346.38,252.40,245.68,4272.43,129.56,120.04,241.89,283.41,287.49,475.65,233.78,4307.43,256.66,77.32
2010-07-23,RMA,suisun,7,19683.40,1333.00,9602.00,3739.66,8294.50,0.00,1.00,495.00,4.11,3.28,20303.16,1594.29,1594.29,279.07,4177.48,479.85,351.89,2772.16,2772.16,434.64,286.59,334.16,9377.77,6620.94,9989.71,296.94,301.83,5839.96,581.74,6435.20,23304.67,8464.88,3946.83,280.08,268.14,516.51,13359.52,215.87,348.86,257.99,254.48,4404.83,130.58,119.89,255.44,285.98,306.07,485.44,232.03,4467.10,259.10,77.30
2010-07-24,RMA,suisun,7,20273.00,1309.00,9651.00,3520.24,9015.18,0.00,1.00,474.67,4.15,3.24,20877.42,1610.32,1610.32,288.78,4239.91,487.23,367.81,2762.51,2762.51,452.98,283.95,349.84,9406.22,6811.06,10032.46,308.72,313.95,6025.68,603.73,6455.31,23305.64,8468.47,4001.57,289.64,273.93,510.04,13380.41,222.54,349.16,263.84,262.23,4536.92,131.04,118.35,263.96,287.99,323.07,502.23,231.99,4581.32,262.73,77.54
2010-07-25,RMA,suisun,7,20473.20,1295.00,9399.00,3416.13,9590.26,0.00,1.00,483.76,3.97,3.24,21110.39,1602.98,1602.98,300.63,4254.58,497.41,383.16,2760.45,2760.45,473.48,278.68,365.43,9393.11,6921.93,10018.85,322.43,327.80,6182.16,620.15,6446.79,23305.77,8450.22,3950.73,301.34,280.90,506.64,13372.79,228.12,347.35,270.22,271.11,4679.37,131.08,117.08,263.88,293.58,330.76,506.25,232.27,4665.69,267.82,77.48
2010-07-26,RMA,suisun,7,20270.80,1315.00,9354.00,3527.56,9307.19,0.00,1.00,497.12,3.71,3.27,20873.75,1605.43,1605.43,315.26,4277.40,501.95,397.89,2871.31,2871.31,496.73,281.82,381.81,9472.72,7029.01,10160.26,338.51,343.94,6335.67,634.48,6520.29,23522.82,8538.41,3864.20,315.72,289.84,508.62,13506.90,233.32,344.73,277.08,283.99,4856.91,130.02,117.20,256.32,299.64,327.20,499.66,232.97,4757.36,274.73,77.68
2010-07-27,RMA,suisun,7,20165.20,1366.00,9349.00,2549.62,10214.45,0.00,1.00,520.71,3.35,3.30,20747.07,1554.41,1554.41,330.54,4265.96,501.28,410.88,2767.72,2767.72,517.79,254.73,391.07,9473.54,7155.22,10273.00,353.72,359.05,6483.35,626.29,6300.39,23318.19,8545.15,3798.53,330.69,299.60,510.87,13224.96,236.85,344.51,283.88,284.90,5017.93,127.97,118.96,247.36,310.16,327.46,499.73,233.85,4836.70,281.55,77.88
2010-07-28,RMA,suisun,7,20209.20,1336.00,10540.00,2838.00,8775.85,0.00,1.00,479.38,2.87,3.24,20817.86,1461.19,1461.19,344.19,4135.10,502.40,419.78,2405.96,2405.96,533.73,213.92,395.20,9120.50,7186.37,10005.24,365.40,370.81,6575.29,611.88,5816.86,22505.86,8191.62,3594.18,344.61,309.89,509.73,12576.36,238.26,346.42,292.23,278.67,5109.52,126.67,120.81,234.97,318.70,325.97,510.86,236.17,4834.04,288.94,77.22
2010-07-29,RMA,suisun,7,20509.50,1317.00,10589.00,3280.03,8605.09,0.00,1.00,489.75,2.38,3.15,21157.12,1370.09,1370.09,354.55,3956.66,508.55,425.77,2083.06,2083.06,543.52,183.94,396.00,8569.69,7039.32,9528.90,373.23,378.76,6579.44,603.82,5358.13,21645.67,7675.18,3240.50,355.26,321.08,511.86,11951.83,239.27,348.63,302.32,276.77,5117.84,126.43,122.07,219.45,321.90,319.39,516.32,240.99,4761.56,298.82,76.51
