datetime,model,scene,case,sac_flow,sjr_flow,exports,cu_flow,ndo,dcc,smscg,vern_ec,sf_tidal_energy,anc,anh,bac,bdl,bdt,bet,cll,cse,dsj,emm2,frk,god,gys,gzl,hll,hol2,ibs,jer,mal,mtz,nsl2,obi,oh4,old,pct,ppt,rri2,sal,snc,srv,sss,tms,trp,tss,uni,vcu,vol,wci,rsl,x2
2012-07-13,RMA,base,2,20798.80,670.00,-9363.00,2654.81,9584.77,1.00,1.00,596.58,2.91,622.85,622.85,174.83,1689.04,458.77,198.02,1108.73,1108.73,249.32,158.04,179.86,6717.43,6079.98,7554.09,179.34,181.26,6392.68,266.01,3425.48,5341.28,735.67,174.99,175.06,460.51,9244.55,130.67,268.36,130.10,4444.33,115.16,121.46,154.84,190.79,177.68,521.32,171.11,3894.17,175.48,177.45,71.81
2012-07-14,RMA,base,2,21663.40,709.00,-10169.00,2156.44,10169.60,1.00,1.00,596.58,2.54,622.76,622.76,173.94,1603.53,464.55,198.49,1130.14,1130.14,248.37,153.77,178.83,6733.71,6021.44,7592.89,177.86,179.71,6287.47,261.06,3440.85,5334.67,853.99,174.13,173.55,466.00,9126.52,129.70,265.56,133.42,4420.61,118.70,120.17,155.02,197.85,178.30,549.73,166.93,3904.06,173.18,176.50,72.22
2012-07-15,RMA,base,2,21836.10,805.00,-10951.00,2244.37,9606.16,1.00,1.00,596.58,2.24,642.15,642.15,172.16,1560.55,478.21,198.34,1146.76,1146.76,246.70,157.17,178.97,6777.05,5998.85,7496.72,176.71,178.71,6205.09,260.27,3512.67,5357.68,856.56,172.38,171.80,478.55,9125.62,129.65,262.88,135.07,4335.06,121.50,119.46,156.12,200.82,178.32,580.40,163.63,3900.53,170.95,175.72,71.98
2012-07-16,RMA,base,2,22486.20,862.00,-10973.00,2688.25,9814.29,1.00,1.00,566.79,2.25,729.49,729.49,171.21,1657.34,488.70,199.16,1395.86,1395.86,245.68,186.12,179.98,6993.42,6045.12,7602.81,176.50,178.65,6152.47,270.83,3979.25,5591.18,836.46,171.41,169.78,497.45,9826.07,130.19,259.45,138.33,4303.77,123.12,120.62,160.63,195.85,181.22,591.68,159.56,3975.43,168.72,174.95,72.27
2012-07-17,RMA,base,2,22147.40,913.00,-10901.00,2049.66,10184.54,1.00,1.00,544.71,2.37,897.04,897.04,170.39,1797.52,489.35,202.25,1768.36,1768.36,247.36,230.52,184.31,7446.32,6257.48,8115.64,176.43,178.65,6195.46,289.40,4691.01,6001.23,998.51,170.59,167.86,526.76,10939.29,131.66,255.72,141.97,4369.91,124.27,121.31,170.34,191.49,188.04,592.05,154.76,4160.22,166.20,174.04,74.09
2012-07-18,RMA,base,2,21751.40,866.00,-11093.00,1921.12,9769.34,1.00,1.00,589.42,2.53,992.39,992.39,170.89,1821.32,493.53,205.50,1924.98,1924.98,250.25,255.65,188.57,7788.04,6528.15,8513.52,178.17,180.46,6311.03,300.98,4984.75,6219.49,1231.60,170.95,166.09,555.36,11368.61,133.32,253.68,143.34,4390.42,125.41,120.58,183.55,195.01,197.57,582.34,150.58,4259.42,163.64,173.04,74.73
2012-07-19,RMA,base,2,23288.10,843.00,-10370.00,2402.00,11481.15,1.00,1.00,565.83,2.78,1129.54,1129.54,173.00,1941.75,487.89,209.89,2301.13,2301.13,254.84,319.13,193.88,8255.34,6804.20,8976.77,181.34,183.78,6457.73,323.11,5556.37,6603.74,1348.59,173.01,165.93,571.05,12157.25,135.31,250.16,146.93,4445.88,127.49,120.81,198.26,192.62,202.26,565.36,147.63,4399.69,162.20,172.11,75.43
2012-07-20,RMA,base,2,23562.00,864.00,-10995.00,2329.35,11176.37,1.00,1.00,524.79,2.95,1146.40,1146.40,175.52,1987.16,477.05,214.34,2400.48,2400.48,259.81,317.39,196.99,8619.77,7119.98,9442.37,184.21,186.75,6646.35,326.86,5649.37,6826.45,1651.59,175.53,166.89,577.02,12198.79,136.97,247.03,147.00,4563.99,126.93,122.34,203.66,197.49,209.15,560.71,145.08,4487.54,162.14,171.50,76.72
2012-07-21,RMA,base,2,23417.90,865.00,-11484.00,3096.91,9822.85,1.00,1.00,572.54,3.13,1053.31,1053.31,176.91,1949.77,482.06,215.61,2032.96,2032.96,261.81,256.99,196.80,8526.00,7295.26,9433.01,185.90,188.76,6791.38,315.53,5146.85,6697.38,1733.23,177.03,168.08,576.57,11524.90,137.21,245.72,145.08,4609.26,125.74,121.71,192.32,207.27,204.90,567.45,143.34,4429.28,162.36,171.53,75.81
2012-07-22,RMA,base,2,23501.50,814.00,-11570.00,3306.14,9592.52,1.00,1.00,516.42,3.22,1082.25,1082.25,178.19,2065.27,469.40,217.14,2143.48,2143.48,264.26,258.69,198.81,8583.13,7330.00,9456.21,188.37,191.57,6892.07,334.80,5355.27,6853.52,1537.50,178.43,169.11,571.87,11908.83,137.86,240.35,149.38,4665.34,126.28,121.51,183.74,198.49,195.91,558.02,142.58,4459.47,162.92,172.50,75.09
2012-07-23,RMA,base,2,23530.10,873.00,-11813.00,3150.56,9572.48,1.00,1.00,532.46,3.18,1049.95,1049.95,180.75,2073.76,445.48,220.25,2221.31,2221.31,268.89,240.99,200.90,8517.61,7386.66,9572.70,190.85,194.01,6978.52,337.49,5238.77,6693.78,1704.22,180.99,170.10,566.90,11713.17,138.97,234.75,149.17,4832.49,125.43,124.54,180.67,196.37,202.72,545.63,141.74,4465.23,163.17,174.15,76.41
2012-07-24,RMA,base,2,23430.00,942.00,-10715.00,2457.25,11309.78,1.00,1.00,539.92,3.02,895.50,895.50,183.31,1957.23,457.28,220.95,1717.60,1717.60,273.09,182.99,199.57,8074.78,7335.26,9259.96,192.69,195.71,7005.73,311.67,4308.47,6180.55,1802.96,183.48,171.44,563.83,10280.69,138.52,234.62,143.06,4922.27,124.87,125.52,174.85,212.08,204.55,543.72,141.36,4329.02,163.95,175.97,75.00
2012-07-25,RMA,base,2,23344.20,848.00,-10928.00,2610.26,10797.57,1.00,1.00,560.75,2.70,803.66,803.66,185.74,1973.10,480.47,220.34,1350.87,1350.87,276.98,161.64,197.86,7707.57,7148.29,8818.93,194.30,197.29,6965.12,302.27,3746.73,5938.40,1411.59,185.88,173.10,558.98,9513.70,137.06,235.11,141.03,4902.10,125.96,124.34,169.29,212.17,199.44,531.76,141.47,4233.86,165.29,177.88,73.12
2012-07-26,RMA,base,2,23831.50,850.00,-10838.00,2375.87,11594.52,1.00,1.00,507.46,2.35,782.55,782.55,187.50,2028.12,485.84,220.47,1298.72,1298.72,280.76,157.48,196.51,7532.23,6956.45,8541.31,195.44,198.32,6894.15,308.33,3655.63,5898.98,1120.54,187.68,175.00,552.28,9461.30,135.87,233.36,141.87,4885.48,126.25,124.98,166.78,202.84,198.06,533.47,141.31,4214.01,166.82,179.92,72.65
2012-07-27,RMA,base,2,23608.20,801.00,-10315.00,2083.99,12123.50,1.00,1.00,482.83,1.97,766.58,766.58,188.40,2013.62,483.46,221.27,1303.76,1303.76,283.41,157.07,195.28,7470.62,6827.78,8418.06,194.69,197.31,6826.01,309.43,3646.43,5904.89,1057.64,188.58,176.52,544.44,9492.45,135.27,231.14,141.77,4865.20,126.14,124.57,166.55,203.74,198.94,542.37,141.58,4236.14,168.17,182.08,72.56
2012-07-28,RMA,base,2,23364.00,822.00,-8818.00,2173.61,13331.33,1.00,1.00,498.71,1.60,736.03,736.03,187.52,1934.10,487.38,221.15,1217.35,1217.35,284.01,154.23,194.88,7388.21,6747.93,8289.37,192.78,195.25,6769.24,301.82,3537.63,5849.00,1038.24,187.72,176.58,538.63,9321.55,134.97,230.16,140.92,4797.89,126.41,123.91,168.23,202.54,199.59,539.95,142.07,4240.69,168.71,184.16,72.41
2012-07-29,RMA,base,2,22878.90,855.00,-8807.00,2291.53,12778.59,1.00,1.00,525.29,1.43,702.62,702.62,185.61,1855.09,496.31,219.79,1135.28,1135.28,282.49,154.47,193.98,7284.23,6670.97,8094.90,190.85,193.36,6709.07,293.14,3429.84,5759.85,952.49,185.83,175.75,536.66,9151.88,134.70,230.18,140.10,4735.68,126.55,124.91,167.00,201.91,196.98,515.43,142.41,4215.91,168.61,185.83,72.11
2012-07-30,RMA,base,2,23895.30,924.00,-8932.00,2326.75,13715.45,1.00,1.00,504.46,1.40,709.14,709.14,183.43,1834.41,498.93,218.18,1162.57,1162.57,280.28,161.53,193.72,7265.79,6595.20,7944.67,189.71,192.37,6639.81,292.35,3562.57,5787.57,883.27,183.65,174.57,537.07,9401.78,134.61,229.67,141.10,4666.95,126.94,126.30,166.31,198.51,194.48,497.42,142.23,4217.03,167.74,186.70,72.04
2012-07-31,RMA,base,2,24264.90,953.00,-9025.00,2647.23,13645.36,1.00,1.00,491.17,1.53,753.78,753.78,181.96,1831.55,495.10,217.63,1267.59,1267.59,278.60,171.71,194.41,7368.32,6560.89,7979.09,189.09,191.84,6583.89,297.65,3840.07,5892.73,889.92,182.14,173.13,536.67,9881.20,135.10,228.34,143.77,4626.14,127.81,127.22,169.25,195.46,195.88,504.52,141.58,4244.94,166.51,186.49,72.52
2012-08-01,RMA,base,2,23992.10,784.00,-9112.00,2533.38,13232.29,1.00,0.00,524.00,1.98,817.12,817.12,181.41,1899.44,486.75,218.57,1415.52,1415.52,278.41,183.74,196.38,7635.84,6611.44,8178.54,189.34,192.19,6569.22,307.57,4124.48,6171.40,945.93,181.56,172.23,533.09,10322.40,136.35,225.70,147.26,4660.89,128.92,125.82,174.40,192.21,199.45,512.75,140.83,4310.45,165.34,185.39,73.27
2012-08-02,RMA,base,2,24026.20,716.00,-9510.00,2595.84,12749.87,1.00,0.00,527.83,2.66,809.26,809.26,181.56,2197.78,475.67,219.82,1363.65,1363.65,278.80,182.19,197.65,7887.54,6761.93,8318.00,189.70,192.68,6618.92,307.71,3972.18,6577.19,996.23,181.71,171.86,528.16,10084.69,137.61,223.51,148.04,4762.30,129.24,123.62,178.92,193.22,202.85,507.19,140.22,4474.30,164.82,184.05,73.50
2012-08-03,RMA,base,2,24179.10,660.00,-10285.00,2702.24,11971.52,1.00,0.00,547.17,3.55,772.89,772.89,181.79,2547.39,461.54,220.18,1287.08,1287.08,279.35,181.42,198.29,8026.99,6956.88,8321.04,190.88,194.19,6723.84,308.48,3765.02,6855.62,1051.99,182.02,172.14,523.72,9804.18,138.36,221.05,148.46,4916.04,128.63,124.69,179.33,193.81,200.98,502.09,139.79,4688.66,164.59,182.96,72.67
2012-08-04,RMA,base,2,24338.60,674.00,-11928.00,2366.40,10835.72,1.00,0.00,561.46,4.60,781.98,781.98,183.03,2939.05,432.17,222.06,1374.61,1374.61,281.44,189.95,200.94,8242.87,7157.92,8415.96,193.42,196.97,6857.64,323.03,3862.70,7157.63,1093.13,183.31,173.06,518.65,9964.05,139.30,216.15,152.79,5153.51,128.09,127.60,179.61,194.20,199.19,505.86,139.41,4951.15,165.12,182.35,72.76
2012-08-05,RMA,base,2,24379.30,718.00,-12014.00,1604.51,11600.15,1.00,0.00,554.42,5.49,666.79,666.79,184.34,3003.39,424.45,223.33,1034.53,1034.53,282.82,167.34,200.65,8052.92,7295.61,8286.12,193.94,197.46,6958.28,298.08,3009.05,6989.78,1148.36,184.66,174.07,513.65,8383.45,139.09,215.90,148.14,5380.10,127.27,128.99,180.10,209.87,203.04,513.88,139.17,4983.05,165.73,182.21,72.39
2012-08-06,RMA,base,2,24593.80,739.00,-11983.00,1969.37,11536.48,1.00,0.00,530.54,6.19,556.26,556.26,184.77,3099.55,448.91,220.88,738.46,738.46,282.68,153.38,197.06,7600.24,7313.01,7620.61,194.14,197.93,7023.50,278.07,2317.25,6658.94,1189.22,185.32,174.86,509.71,7217.69,137.82,218.47,144.31,5492.76,128.61,128.70,168.35,210.23,188.02,531.04,139.44,4984.01,166.50,182.55,69.34
2012-08-07,RMA,base,2,24919.40,826.00,-11931.00,2671.43,11314.37,1.00,0.00,508.46,6.22,524.29,524.29,184.32,3380.29,459.82,218.36,686.41,686.41,280.52,150.93,194.67,7279.77,7224.43,7114.32,193.74,197.73,7038.16,279.73,2278.01,6528.15,1206.48,184.93,174.75,508.28,7325.20,137.30,217.45,145.65,5557.11,129.53,128.48,159.63,201.76,180.93,548.51,139.72,5099.49,166.80,183.36,68.64
2012-08-08,RMA,base,2,25092.10,818.00,-12091.00,2695.88,11255.38,1.00,0.00,535.33,5.75,515.85,515.85,183.69,3638.66,458.03,217.33,664.03,664.03,277.84,147.00,193.11,7112.89,7086.68,6930.80,192.41,196.11,7003.32,279.60,2277.55,6468.40,1236.56,184.23,173.89,513.16,7418.02,137.61,215.38,146.52,5643.49,129.45,128.62,157.03,197.65,185.31,546.84,139.56,5222.48,166.47,184.20,69.21
2012-08-09,RMA,base,2,24746.70,739.00,-11292.00,2991.45,11322.88,1.00,0.00,518.42,4.88,504.64,504.64,182.60,3809.30,453.65,216.92,644.24,644.24,275.61,145.06,192.54,7021.91,6955.88,6852.36,190.63,194.17,6948.69,276.60,2259.09,6426.17,1247.24,183.04,172.50,523.68,7428.07,138.27,213.24,146.59,5691.69,129.36,129.76,157.80,193.15,188.41,531.67,139.70,5313.22,165.32,184.63,68.98
2012-08-10,RMA,base,2,24597.10,751.00,-11874.00,3384.51,10250.44,1.00,0.00,511.38,3.84,514.43,514.43,181.47,3986.04,436.28,217.43,691.91,691.91,274.32,146.40,194.05,7043.32,6855.54,6926.14,190.16,193.55,6891.47,279.04,2446.08,6481.42,1259.28,181.82,171.29,533.88,7794.63,139.42,209.48,148.93,5728.49,129.70,132.29,160.86,188.04,191.26,520.27,139.65,5409.89,164.35,184.51,69.31
2012-08-11,RMA,base,2,22130.90,753.00,-11216.00,3398.17,8441.07,1.00,0.00,532.42,2.91,542.96,542.96,181.48,4157.57,414.14,218.95,792.29,792.29,273.64,153.18,196.86,7158.16,6822.45,7058.13,190.71,193.87,6851.36,281.32,2732.85,6591.94,1291.51,181.73,170.65,538.09,8251.01,141.09,205.46,152.05,5773.14,130.99,136.85,166.28,181.82,195.83,520.48,139.22,5516.65,163.49,183.80,69.94
2012-08-12,RMA,base,2,22002.20,767.00,-11065.00,3661.57,8218.31,1.00,0.00,557.79,2.30,594.22,594.22,182.72,4305.97,398.15,221.07,964.65,964.65,273.37,170.31,200.82,7321.41,6867.59,7241.39,192.25,195.22,6848.02,283.90,3110.02,6720.62,1313.78,182.83,170.89,534.82,8749.74,143.22,201.79,155.80,5829.10,133.63,137.63,173.77,182.63,201.32,516.49,138.93,5631.12,163.31,182.84,70.57
2012-08-13,RMA,base,2,21268.50,744.00,-11228.00,3412.89,7544.41,1.00,0.00,561.50,2.06,626.87,626.87,184.77,4390.35,392.36,222.82,1054.21,1054.21,272.64,183.19,203.43,7446.28,6950.59,7364.65,194.00,196.80,6877.80,282.16,3284.24,6812.24,1311.71,184.80,171.92,528.60,8890.16,145.22,199.76,157.72,5874.94,136.60,137.59,179.83,195.43,204.62,511.08,138.99,5719.06,163.79,182.25,71.19
2012-08-14,RMA,base,2,20271.90,828.00,-11098.00,3605.13,6510.76,1.00,0.00,546.38,2.02,747.24,747.24,187.31,4620.10,377.97,224.79,1338.22,1338.22,271.83,226.71,207.39,7718.04,7059.98,7624.99,196.84,199.71,6934.23,294.43,3902.65,7070.02,1378.14,187.35,173.61,519.66,9874.33,148.07,196.87,162.21,5948.33,139.30,139.96,187.61,198.71,206.20,519.18,139.48,5878.19,165.12,182.34,71.58
2012-08-15,RMA,base,2,19184.00,766.00,-11894.00,3242.07,4904.57,1.00,0.00,565.04,2.24,946.13,946.13,191.24,4898.54,340.67,229.51,1809.35,1809.35,274.12,289.96,213.98,8274.73,7295.31,8256.74,201.39,204.32,7061.82,320.26,4733.09,7558.41,1533.62,191.24,176.29,514.90,11096.58,151.98,192.28,168.10,6092.14,142.44,141.57,205.94,195.47,216.80,526.13,140.24,6116.03,167.02,183.30,73.62
2012-08-16,RMA,base,2,18408.50,708.00,-12024.00,3353.84,3820.35,1.00,0.00,564.46,2.62,1105.88,1105.88,195.61,5159.28,307.51,235.47,2141.32,2141.32,279.37,345.23,220.23,8902.39,7689.55,8934.91,205.83,208.71,7297.30,345.26,5270.57,8104.29,1741.05,195.60,179.94,521.85,11822.74,155.51,188.57,172.35,6278.83,145.86,141.44,226.44,200.05,230.12,514.88,141.49,6388.46,169.65,184.97,75.04
2012-08-17,RMA,base,2,18211.60,728.00,-11742.00,3542.33,3766.58,1.00,0.00,510.50,2.98,1264.01,1264.01,199.03,5447.87,286.22,242.10,2404.09,2404.09,285.90,395.23,227.00,9486.21,8159.95,9569.27,209.53,212.52,7612.36,374.81,5733.96,8636.28,1980.85,199.05,183.12,527.55,12449.10,158.92,185.35,176.24,6509.11,149.06,142.61,245.39,197.76,243.21,499.70,143.11,6693.58,172.55,187.22,76.01
2012-08-18,RMA,base,2,17772.70,721.00,-11487.00,3445.98,3683.03,1.00,0.00,513.25,3.22,1328.99,1328.99,202.08,5703.69,278.64,248.77,2457.86,2457.86,293.27,396.26,233.14,9923.49,8606.92,10072.41,213.41,216.54,7943.62,393.57,5859.12,9047.82,2261.41,202.13,185.59,526.38,12595.61,161.52,183.25,177.50,6765.44,149.76,145.18,251.99,194.12,255.21,493.92,144.55,6955.71,174.95,190.25,76.96
2012-08-19,RMA,base,2,17664.90,734.00,-11232.00,3448.89,3857.05,1.00,0.00,503.08,3.67,1366.76,1366.76,205.86,5984.76,284.16,255.07,2445.50,2445.50,301.47,385.07,238.66,10196.88,8984.57,10356.25,218.17,221.54,8262.24,412.42,5897.37,9353.33,2588.53,205.98,188.24,520.98,12685.30,163.29,182.10,179.20,7030.61,150.13,147.67,248.33,198.46,260.45,504.19,145.82,7196.66,177.18,193.65,76.92
2012-08-20,RMA,base,2,17614.30,829.00,-10934.00,3354.41,4315.69,1.00,0.00,472.17,4.01,1392.94,1392.94,210.62,6231.70,298.23,262.37,2452.98,2452.98,311.04,358.34,245.01,10372.58,9292.02,10548.16,223.15,226.66,8543.45,430.23,5844.13,9551.66,2887.61,210.72,190.91,513.44,12647.00,164.82,181.43,179.93,7305.88,150.38,148.95,242.97,200.45,266.82,507.18,147.25,7407.91,179.61,197.14,77.11
2012-08-21,RMA,base,2,17430.60,860.00,-10721.00,3514.63,4241.57,1.00,0.00,430.38,3.64,1381.44,1381.44,215.45,6436.45,326.28,269.55,2384.86,2384.86,321.02,325.15,250.24,10471.10,9532.42,10650.72,227.97,231.86,8785.07,442.41,5667.23,9675.25,3111.77,215.60,193.94,506.72,12479.70,165.95,181.68,180.19,7555.23,150.78,148.91,235.93,203.87,270.59,502.25,148.90,7589.04,182.23,200.60,76.87
2012-08-22,RMA,base,2,17497.70,807.00,-10731.00,3345.90,4338.38,1.00,0.00,498.04,3.58,1446.18,1446.18,220.30,6730.77,340.86,279.01,2463.79,2463.79,334.67,320.26,257.88,10696.39,9754.16,10942.51,234.55,238.72,9013.99,472.29,5773.52,9935.17,3434.05,220.45,198.06,503.55,12723.41,167.55,181.22,184.41,7816.62,151.14,148.54,239.45,207.73,281.61,492.99,150.75,7821.77,185.90,204.16,76.79
2012-08-23,RMA,base,2,17509.80,789.00,-11724.00,3112.84,3577.25,1.00,0.00,506.50,3.26,1566.39,1566.39,226.69,6972.16,335.11,293.15,2649.63,2649.63,354.62,328.31,270.69,10976.20,10000.06,11283.47,243.06,247.57,9239.52,517.65,6035.57,10212.07,3683.25,226.73,202.89,502.72,13016.76,170.24,179.92,190.17,8077.13,151.49,149.18,253.89,211.29,303.20,468.26,152.72,8061.38,189.67,208.07,77.25
2012-08-24,RMA,base,2,17745.20,755.00,-11717.00,3014.73,3908.00,1.00,0.00,529.58,2.89,1698.98,1698.98,234.66,7156.34,322.96,311.67,2803.79,2803.79,380.78,332.29,286.86,11312.20,10271.58,11621.12,253.33,258.23,9484.41,567.63,6287.91,10490.67,3791.28,234.64,208.74,500.62,13276.92,173.87,178.32,196.55,8322.15,152.50,149.46,271.25,209.36,329.53,453.33,154.77,8299.52,194.12,212.33,77.94
2012-08-25,RMA,base,2,17309.60,743.00,-11002.00,2981.75,4200.07,1.00,0.00,543.88,2.31,1869.44,1869.44,244.57,7404.09,312.92,333.63,3040.06,3040.06,414.76,362.43,307.12,11723.03,10581.14,11983.30,266.61,272.14,9767.17,629.50,6699.87,10872.98,3911.30,244.50,215.94,493.68,13833.72,178.07,176.46,207.31,8566.47,155.45,149.20,289.53,208.27,355.24,465.24,156.82,8580.25,199.74,217.34,78.34
2012-08-26,RMA,base,2,16167.80,789.00,-9910.00,2510.36,4629.60,1.00,0.00,541.04,1.89,1992.56,1992.56,256.39,7714.12,310.76,356.73,3312.33,3312.33,448.51,414.63,326.97,12168.47,10944.00,12305.27,279.88,285.93,10087.71,676.00,7093.00,11282.29,4108.91,256.39,224.03,483.67,14366.96,182.67,175.19,216.75,8842.18,159.35,152.01,306.62,216.59,372.90,481.40,158.72,8904.36,206.91,223.56,79.42
2012-08-27,RMA,base,2,15409.90,802.00,-9224.00,2269.97,4964.90,1.00,0.00,574.21,1.66,2002.57,2002.57,266.09,7945.54,337.60,374.02,3230.20,3230.20,472.35,442.22,340.04,12432.87,11299.13,12464.50,291.07,297.54,10390.79,679.23,7082.91,11506.21,4266.22,266.01,231.78,474.75,14292.41,185.83,175.90,217.93,9085.05,162.00,155.11,326.19,225.95,382.42,500.01,160.81,9161.68,212.72,231.11,79.38
2012-08-28,RMA,base,2,15419.80,859.00,-8979.00,2623.93,5058.11,1.00,0.00,614.38,1.54,2052.01,2052.01,276.01,8188.74,388.36,388.38,3205.38,3205.38,491.99,482.51,352.03,12616.74,11583.04,12601.97,302.21,308.81,10669.82,695.76,7221.99,11707.75,4347.27,275.76,237.85,471.46,14483.51,188.96,177.02,222.83,9311.53,166.79,156.16,346.80,228.16,392.32,524.62,162.97,9416.25,217.42,240.35,79.13
2012-08-29,RMA,base,2,15668.40,820.00,-9206.00,2557.43,5059.96,1.00,0.00,599.96,1.69,2133.25,2133.25,286.06,8439.30,428.33,403.50,3369.24,3369.24,510.13,540.78,364.22,12810.14,11806.70,12737.53,313.84,321.08,10929.92,729.00,7506.67,11917.10,4419.04,285.93,245.57,472.50,14787.58,193.53,177.77,232.51,9549.23,172.51,156.86,369.87,229.46,404.14,543.40,164.59,9666.15,222.51,250.45,79.48
2012-08-30,RMA,base,2,15323.00,855.00,-9212.00,2501.66,4779.97,1.00,0.00,565.46,2.20,2180.01,2180.01,295.15,8646.24,463.99,417.16,3401.66,3401.66,523.72,568.95,374.68,12957.87,11992.98,12888.46,323.30,331.37,11153.66,746.55,7607.21,12078.66,4479.59,295.09,254.42,477.35,14904.74,198.24,178.88,239.49,9774.47,176.59,158.14,391.83,237.98,421.81,568.83,166.49,9878.27,229.11,260.62,79.59
2012-08-31,RMA,base,2,15484.70,841.00,-9478.00,2502.15,4716.81,1.00,0.00,549.25,3.17,2248.61,2248.61,305.29,8910.04,490.74,430.76,3610.41,3610.41,539.22,632.92,384.76,13186.92,12169.18,13115.73,333.65,342.31,11387.21,781.25,7881.76,12316.01,4667.97,305.47,263.57,484.82,15198.00,203.83,179.60,253.85,10014.17,181.92,160.95,411.50,246.01,431.55,592.05,168.86,10109.44,238.46,270.90,79.93
2012-09-01,RMA,base,2,15362.60,800.00,-10262.00,1889.56,4408.64,1.00,0.00,564.38,4.40,2263.54,2263.54,313.04,9118.80,518.80,443.91,3610.43,3610.43,551.90,630.83,397.69,13306.20,12346.28,13228.00,342.13,351.26,11600.97,791.71,7870.78,12463.99,4885.89,313.47,270.57,497.28,15143.58,209.26,181.00,257.68,10235.49,181.89,163.52,417.10,254.71,441.06,591.09,171.59,10298.43,245.16,280.32,80.23
2012-09-02,RMA,base,2,15277.90,811.00,-9889.00,2009.92,4650.79,1.00,0.00,574.04,5.48,2372.26,2372.26,320.92,9326.67,536.35,459.88,3634.91,3634.91,567.08,633.71,412.91,13422.76,12505.96,13279.81,353.41,363.07,11795.76,830.51,8063.90,12621.07,4965.95,321.27,276.60,516.11,15493.11,215.96,182.21,266.50,10433.86,183.64,163.71,417.93,257.68,446.71,573.32,174.22,10501.63,249.39,288.52,80.18
2012-09-03,RMA,base,2,16450.50,893.00,-10204.00,2435.77,5205.01,1.00,0.00,564.79,6.32,2382.91,2382.91,331.02,9462.53,546.58,474.46,3543.38,3543.38,581.02,574.92,423.33,13471.38,12644.92,13328.94,363.81,373.99,11953.46,842.73,7970.65,12697.96,4989.80,331.43,282.17,536.30,15406.05,221.89,184.39,268.96,10627.64,182.69,164.03,410.87,264.17,464.27,561.07,176.46,10648.69,253.83,296.60,80.61
2012-09-04,RMA,base,2,16729.90,937.00,-9953.00,2587.23,5700.65,1.00,0.00,599.54,6.64,2296.46,2296.46,340.64,9535.84,554.95,485.38,3276.68,3276.68,596.31,481.21,434.07,13398.63,12743.39,13235.20,375.25,385.86,12079.18,837.45,7550.06,12649.26,5010.72,341.12,288.13,553.39,14894.11,225.23,188.30,265.54,10796.82,178.79,164.87,385.73,276.52,467.99,563.89,179.06,10734.08,259.64,304.71,80.13
2012-09-05,RMA,base,2,17138.00,941.00,-11400.00,2470.00,4877.11,1.00,0.00,610.54,6.54,2203.35,2203.35,353.45,9584.13,560.51,497.70,3136.49,3136.49,616.38,420.52,446.30,13251.61,12786.86,13038.58,389.98,401.39,12186.99,844.17,7205.53,12539.10,4928.11,353.98,296.14,563.22,14475.22,227.06,192.98,263.72,10948.77,175.83,165.99,358.33,280.40,463.65,570.20,182.28,10813.12,266.73,313.13,79.51
2012-09-06,RMA,base,2,17130.30,866.00,-11695.00,2322.42,4715.63,1.00,0.00,593.96,5.70,2250.38,2250.38,370.62,9744.46,560.50,517.75,3287.29,3287.29,646.10,420.17,464.80,13263.72,12796.77,13093.14,407.88,419.53,12290.51,894.01,7357.73,12590.88,4952.16,371.07,307.58,564.80,14742.89,231.03,195.69,274.35,11116.26,174.23,167.65,350.83,282.73,477.45,581.56,186.39,10958.90,275.98,321.85,79.43
2012-09-07,RMA,base,2,17719.90,785.00,-11610.00,2440.86,5236.22,1.00,0.00,626.21,4.84,2329.56,2329.56,389.03,9902.05,556.50,545.02,3444.79,3444.79,683.60,431.69,489.04,13431.38,12840.95,13382.73,427.12,438.71,12383.70,940.41,7502.12,12753.88,5110.42,389.13,322.19,565.67,14907.03,237.47,197.40,284.60,11289.83,173.40,170.24,388.12,285.73,520.81,597.45,191.63,11111.24,287.37,331.30,80.00
2012-09-08,RMA,base,2,17982.80,804.00,-11755.00,2581.24,5260.87,1.00,0.00,652.63,3.80,2416.71,2416.71,406.67,10092.94,554.54,576.72,3598.02,3598.02,725.37,468.29,515.89,13684.12,12964.96,13691.24,446.85,458.72,12507.82,982.23,7711.47,12999.40,5326.27,406.70,337.48,569.69,15131.04,244.77,199.08,297.13,11453.26,175.96,172.76,416.61,291.85,551.18,601.84,197.17,11299.08,300.59,342.20,80.00
2012-09-09,RMA,base,2,17475.70,859.00,-11731.00,2588.48,4851.79,1.00,0.00,659.58,2.83,2670.60,2670.60,423.71,10429.93,548.18,615.20,4100.84,4100.84,774.50,604.72,551.11,14129.05,13206.79,14106.96,469.68,482.09,12704.91,1058.41,8477.60,13414.90,5644.53,423.82,353.27,578.19,16093.75,257.94,198.65,325.62,11640.78,183.72,174.17,450.30,300.49,570.64,605.55,202.37,11604.44,313.93,354.72,80.55
2012-09-10,RMA,base,2,18436.00,970.00,-11706.00,2687.75,5904.46,1.00,0.00,588.42,2.16,2979.53,2979.53,442.66,10773.97,544.17,655.28,4599.69,4599.69,820.87,764.09,587.72,14700.95,13585.10,14684.39,493.41,506.23,12975.10,1135.53,9219.37,13892.39,5906.01,442.47,369.09,588.45,16902.08,276.61,198.60,352.25,11873.18,194.29,176.28,532.77,312.00,620.85,624.54,207.25,11956.02,325.77,369.42,81.68
