datetime,model,scene,case,northern_flow,sac_flow,sjr_flow,exports,delta_cu,ndo,dcc,smscg,sf_tidal_energy,sf_tidal_filter,x2,evap_delta,cu_flow,trp,wci,vcu,uni,rsl,old,pct,mal,cll,emm2,srv,anc,jer,sal,ppt,rri2,bdt,lps,snc,dsj,bdl,nsl2,vol,tss,sss,tms,anh,cse,oh4,rsl,vcu,mtz,god,gzl,frk,bac,hol,ori
2007-03-16,SCHISM,franks,4,17218.57,15727.28,2289.36,7377.77,656.54,12786.70,0.00,0.00,3.31,2.86,69.80,212.20,868.74,480.85,376.72,387.38,701.62,275.16,719.23,8917.24,1953.80,297.75,151.02,162.77,248.84,212.93,179.72,192.10,640.13,681.71,150.37,1367.98,407.80,858.10,195.36,1576.80,176.68,133.83,160.16,248.84,298.18,318.14,275.16,387.38,3089.08,3299.91,4412.61,258.77,253.59,268.69,415.23
2007-03-17,SCHISM,franks,4,16495.36,15018.02,2349.51,7092.86,591.69,12343.70,0.00,0.00,3.52,2.81,69.80,259.60,851.29,456.55,356.03,379.07,760.36,275.16,717.78,9569.55,2588.59,579.60,154.50,164.94,306.13,212.49,183.85,192.10,642.62,708.66,150.37,1441.37,370.75,999.64,215.96,1802.00,173.20,131.22,159.07,306.56,579.18,305.27,275.16,379.07,3785.73,4235.85,5303.13,261.36,250.79,269.13,388.65
2007-03-18,SCHISM,franks,4,16261.99,14821.03,2315.90,7212.86,472.95,11837.98,0.00,0.00,3.54,2.74,70.20,285.40,758.35,482.75,348.97,378.86,786.14,269.34,759.33,9236.33,2660.04,651.16,166.68,167.77,347.91,210.11,184.29,192.10,656.15,768.20,150.37,1563.33,366.91,1113.60,231.98,2070.21,175.60,130.13,163.42,347.69,650.74,304.41,269.34,378.86,4180.14,4824.79,5884.27,265.68,252.51,264.60,383.33
2007-03-19,SCHISM,franks,4,15623.61,14259.31,2302.61,8015.29,379.61,10290.55,0.00,0.00,3.64,2.78,70.80,255.80,635.41,503.19,338.07,378.00,783.05,254.46,796.65,9149.75,2821.41,750.24,174.73,171.25,403.97,206.64,185.16,192.10,672.98,779.96,150.37,1768.20,351.33,1275.30,260.07,2389.22,181.68,143.40,174.73,403.97,750.45,302.48,254.46,378.00,4611.80,5389.23,6192.53,274.94,253.16,263.74,397.38
2007-03-20,SCHISM,franks,4,15604.96,14320.59,2147.32,7628.21,275.90,10399.97,0.00,0.00,3.77,2.77,70.60,480.00,755.90,478.95,316.86,366.70,800.15,254.46,799.12,9336.69,3011.37,784.49,178.64,172.34,461.42,207.94,183.42,192.10,681.29,786.76,150.37,2017.03,348.12,1386.94,371.18,2719.70,182.33,132.09,175.60,461.63,784.91,298.18,254.46,366.70,4828.63,5675.80,6422.80,276.45,248.41,264.38,409.28
2007-03-21,SCHISM,franks,4,15704.11,14400.76,2249.23,7448.03,154.82,10660.13,0.00,0.00,3.84,2.75,71.40,157.20,312.02,469.45,316.00,363.07,818.46,254.46,805.09,9101.70,2909.94,927.07,177.55,173.64,481.27,213.58,180.59,192.10,693.74,800.35,150.37,2326.51,359.02,1426.83,543.98,2928.95,182.55,137.31,175.16,481.69,927.69,290.01,254.46,363.07,4897.81,5592.78,6561.88,240.63,244.52,252.08,420.96
2007-03-22,SCHISM,franks,4,14963.29,13742.05,2174.66,7114.00,571.37,10595.32,0.00,0.00,3.78,2.93,72.60,134.00,705.37,495.82,339.99,347.26,829.97,254.46,827.92,9979.79,3265.79,973.99,185.37,172.99,543.14,216.61,179.94,192.10,709.49,827.30,150.37,2621.74,350.90,1555.60,692.91,3191.60,183.20,129.47,177.55,544.19,974.19,290.44,254.46,347.26,5197.26,5759.98,6748.83,236.96,238.69,244.95,464.59
2007-03-23,SCHISM,franks,4,14553.72,13348.07,2204.31,6730.29,636.26,10663.99,0.00,0.00,3.55,2.99,74.60,271.80,908.06,504.88,381.41,340.21,784.49,254.46,834.49,11050.53,3808.30,1267.67,207.73,171.25,653.24,226.14,180.59,192.10,722.95,812.08,152.11,2849.80,337.64,1680.36,845.78,3507.52,187.76,142.10,183.20,654.69,1267.87,281.19,254.46,340.21,5569.24,6114.06,7143.97,236.74,233.71,241.50,464.38
2007-03-24,SCHISM,franks,4,14134.92,12951.63,2231.48,6733.54,623.28,10256.14,0.00,0.00,3.23,2.94,74.60,294.00,917.28,488.02,370.33,337.00,811.26,254.46,813.73,11817.47,4372.21,1566.30,236.96,171.25,777.28,247.12,182.11,192.10,738.05,788.61,156.24,3047.97,320.50,1839.29,949.53,3773.04,194.93,143.19,189.93,778.52,1566.50,279.47,254.46,337.00,6215.86,6841.43,7993.03,241.71,230.47,238.90,442.37
2007-03-25,SCHISM,franks,4,14094.66,12931.15,2210.12,6895.86,418.12,9827.04,0.00,0.00,2.84,2.89,73.60,380.50,798.62,501.09,411.83,337.00,763.25,254.46,805.50,11590.38,4312.38,1751.09,290.44,172.55,819.49,253.81,182.98,192.10,754.37,785.94,154.94,3231.45,312.14,1928.98,980.30,4007.64,199.05,139.92,195.58,822.16,1750.50,276.67,254.46,337.00,6618.65,7636.90,8643.47,258.34,227.65,235.44,463.11
2007-03-26,SCHISM,franks,4,13656.33,12472.68,2158.57,6524.15,280.99,9571.74,0.00,0.00,2.53,2.95,73.20,623.40,904.39,503.19,400.36,328.65,756.03,254.46,790.88,10860.81,4048.31,1429.82,257.05,172.77,780.99,245.60,183.85,192.10,773.15,746.94,153.63,3478.61,305.48,1969.82,1074.13,4122.70,198.40,147.97,196.45,783.26,1429.42,275.16,254.46,328.65,6775.02,7810.75,8364.91,247.33,227.87,237.61,447.88
2007-03-27,SCHISM,franks,4,14153.17,12768.98,2051.58,6408.79,106.52,9902.47,0.00,0.00,2.41,2.52,69.40,544.40,650.92,478.10,387.16,317.29,745.29,254.46,768.20,10247.71,3726.92,1424.44,247.55,174.07,808.59,259.21,183.64,192.10,786.14,741.98,152.54,3599.56,281.83,1838.70,1263.06,4149.20,200.35,138.40,197.96,807.56,1423.44,262.66,254.46,317.29,6493.08,7751.78,7886.73,235.01,226.57,239.34,429.02
2007-03-28,SCHISM,franks,4,14426.76,13191.64,2041.41,6329.09,532.52,10671.60,0.00,0.00,2.27,2.33,69.40,224.50,757.02,549.43,376.08,301.62,794.38,235.01,767.38,7992.32,2452.21,903.77,198.40,174.73,577.71,227.44,184.50,192.10,796.44,761.81,150.37,3735.89,310.64,1571.85,1528.03,3982.93,197.10,138.40,181.90,577.92,903.16,266.97,235.01,301.62,5755.29,7030.40,7243.91,227.44,230.25,235.23,428.39
2007-03-29,SCHISM,franks,4,14683.45,13498.21,2002.80,6355.26,765.24,11096.23,0.00,0.00,2.27,2.57,71.00,158.60,923.84,504.67,342.35,296.68,799.74,233.71,798.09,8685.42,2651.81,803.03,188.63,173.64,578.76,235.23,182.55,192.10,793.15,799.74,157.11,3775.65,312.57,1777.83,1471.22,3842.60,192.32,134.05,178.64,578.55,803.03,263.52,233.71,296.68,5758.90,6470.56,6712.65,219.21,229.17,233.71,393.34
2007-03-30,SCHISM,franks,4,15715.21,14563.08,1908.87,5435.03,794.84,12983.90,0.00,0.00,2.23,2.69,72.00,253.10,1047.94,491.39,323.93,280.33,799.74,233.71,825.66,10087.49,3168.36,924.42,191.67,172.77,638.25,247.33,185.59,192.10,779.96,799.74,169.29,3686.00,305.27,1974.50,1343.79,3896.25,192.97,142.75,179.72,638.88,924.62,257.70,233.71,280.33,5711.22,6395.06,6729.94,217.69,220.94,231.12,373.31
2007-03-31,SCHISM,franks,4,15909.31,14795.84,1890.38,5913.66,720.03,12606.05,0.00,0.00,2.13,2.69,73.00,340.70,1060.73,494.77,308.92,290.87,799.74,233.71,827.30,10447.40,3520.65,1102.48,189.72,171.25,672.98,251.00,188.63,192.10,779.34,799.74,162.12,3656.64,299.47,2085.59,1207.19,3929.93,193.62,147.10,178.20,673.61,1102.48,255.75,233.71,290.87,5922.47,6564.55,7171.45,219.43,218.13,225.49,347.26
2007-04-01,SCHISM,franks,4,16006.67,14868.47,1954.74,6881.47,816.55,11896.49,0.00,0.00,2.10,2.73,72.00,246.90,1063.45,428.39,310.85,303.55,799.74,233.71,818.46,10813.62,3835.15,1240.37,196.23,171.25,700.37,252.95,189.06,192.10,773.98,799.74,154.07,3700.58,297.54,2294.44,1175.57,4099.89,193.84,138.18,179.29,699.75,1240.16,255.11,233.71,303.55,6452.49,7277.56,7968.27,226.79,218.78,227.65,375.87
2007-04-02,SCHISM,franks,4,16253.95,15124.26,1922.35,6754.03,790.63,12212.89,0.00,0.00,2.11,2.74,72.00,218.50,1009.13,494.77,324.79,316.43,792.53,233.71,805.09,10091.84,3500.20,1081.83,194.49,171.25,632.00,245.17,184.94,192.10,765.93,799.74,150.37,3824.52,306.77,2257.11,1094.79,4182.91,195.79,129.47,181.25,633.67,1082.03,254.46,233.71,316.43,6418.32,7517.82,8003.39,229.17,216.61,223.33,393.76
2007-04-03,SCHISM,franks,4,16461.32,15347.85,1789.58,5964.74,884.06,13170.21,0.00,0.00,2.13,2.80,73.00,234.70,1118.76,440.68,271.71,317.29,760.16,233.71,836.54,10508.36,3533.97,1025.86,182.77,169.94,664.26,247.12,184.72,192.10,776.04,793.15,150.37,3895.32,305.27,2277.03,1127.75,4209.39,193.62,129.47,178.64,666.34,1025.86,259.64,233.71,317.29,6515.07,7421.90,7977.58,224.19,212.93,221.81,377.15
2007-04-04,SCHISM,franks,4,16665.45,15571.01,1724.35,6262.36,829.48,12956.92,0.00,0.00,2.17,2.85,74.20,221.70,1051.18,453.38,275.59,323.29,767.38,233.71,803.65,10992.68,3821.91,1182.02,182.33,159.07,726.06,257.05,184.29,192.10,779.96,766.55,150.37,3957.46,299.68,2381.12,1147.13,4347.84,193.62,129.47,179.07,725.85,1182.62,255.97,233.71,323.29,6639.89,7590.17,8174.60,222.68,212.93,221.81,388.23
2007-04-05,SCHISM,franks,4,16253.46,15186.91,1682.13,8056.96,823.48,10702.11,0.00,0.00,2.24,2.95,76.80,380.00,1203.48,418.20,274.73,336.78,769.24,233.71,790.06,11865.65,4204.39,1323.39,183.64,153.63,816.61,273.22,186.68,192.10,779.96,765.93,150.37,4073.92,296.68,2469.52,1161.05,4496.08,192.54,122.51,182.11,817.02,1323.59,255.32,233.71,336.78,6858.87,7748.08,8417.54,213.58,212.93,223.97,349.83
2007-04-06,SCHISM,franks,4,15489.31,14502.27,1685.32,6502.22,851.44,11523.86,0.00,0.00,2.25,3.04,76.40,285.60,1137.04,422.23,282.26,333.14,760.36,233.71,783.46,13078.23,5080.10,2010.21,229.39,151.67,987.83,301.83,196.23,192.10,779.96,773.57,150.37,4178.10,288.07,2761.91,1175.77,4830.65,198.18,117.50,189.28,989.06,2009.62,253.81,233.71,333.14,7574.12,8656.20,9232.03,212.93,212.93,222.89,334.00
2007-04-07,SCHISM,franks,4,15183.31,14193.64,1719.04,6100.88,817.68,11619.15,0.00,0.00,2.20,3.11,76.20,417.60,1235.28,441.95,335.28,321.57,752.72,233.71,773.36,12648.25,4993.59,1929.17,268.26,151.46,967.06,297.97,191.24,192.10,779.96,769.65,150.37,4380.14,294.74,2836.47,1244.18,5200.90,203.60,120.33,194.49,968.28,1928.39,246.68,233.71,321.57,7878.46,9240.36,9596.84,212.93,212.93,224.19,399.29
2007-04-08,SCHISM,franks,4,15591.60,14522.42,1788.09,6105.16,729.25,12003.78,0.00,0.00,2.14,3.06,74.80,382.30,1111.55,424.14,348.33,313.64,745.70,233.71,772.74,12396.02,4969.66,1932.30,276.67,150.37,1020.78,306.34,189.50,192.10,779.96,757.68,150.37,4590.47,292.81,2873.60,1373.17,5397.22,205.77,108.58,198.62,1022.81,1931.91,242.36,233.71,313.64,8040.61,9298.76,9842.90,212.93,212.93,224.62,401.84
2007-04-09,SCHISM,franks,4,15964.53,14835.22,1870.71,5831.69,562.98,12566.53,0.00,0.00,2.02,2.85,71.80,474.10,1037.08,436.44,352.18,297.54,720.26,233.71,762.43,11612.29,4389.37,1685.69,234.58,146.89,935.24,300.97,184.94,192.10,779.96,745.90,150.37,4785.03,293.24,2751.41,1615.19,5428.43,203.82,111.63,191.24,935.45,1684.51,239.12,233.71,297.54,7951.75,9318.51,9616.88,212.93,212.93,223.54,419.48
2007-04-10,SCHISM,franks,4,15632.27,14508.54,1659.88,4982.50,700.02,13009.67,0.00,0.00,2.00,2.70,73.20,488.20,1188.22,444.49,366.49,295.82,718.40,233.71,749.62,10383.65,3469.22,1146.32,189.50,147.97,761.19,265.03,180.16,192.10,779.96,718.40,148.19,4910.62,299.47,2451.44,1800.23,5179.42,192.97,126.21,174.73,761.39,1146.12,239.98,233.71,295.82,7256.67,8733.24,8745.61,212.93,212.93,222.89,438.14
2007-04-11,SCHISM,franks,4,15074.66,14080.57,1637.48,5937.81,406.51,11180.84,0.00,0.00,2.04,2.77,71.60,563.10,969.61,380.35,306.99,279.47,740.32,233.71,727.30,11149.61,3873.90,1230.72,202.52,147.54,789.85,287.21,189.50,192.10,779.96,722.95,144.71,4910.80,284.85,2654.10,1764.86,5063.13,183.20,124.90,171.03,790.47,1230.32,237.39,233.71,279.47,7285.88,8281.62,8399.71,212.93,212.93,223.11,366.06
2007-04-12,SCHISM,franks,4,15627.11,14617.11,1733.70,5907.70,483.16,11936.28,0.00,0.00,2.12,2.59,70.00,319.20,802.36,409.92,364.57,275.16,722.54,233.71,728.12,10354.09,3309.15,1242.37,184.94,152.98,729.37,274.08,188.63,192.10,779.96,724.81,142.53,4876.41,287.00,2479.91,1537.16,5073.35,181.90,119.90,167.33,729.78,1241.77,235.01,233.71,275.16,6851.04,8049.91,7881.45,212.93,212.93,223.54,398.02
2007-04-13,SCHISM,franks,4,15155.12,14212.11,1675.99,6007.41,1082.74,11906.44,0.00,0.00,2.42,2.54,71.20,281.20,1363.94,434.32,305.05,257.26,720.47,233.71,744.87,9491.73,2825.42,851.53,165.60,152.11,645.95,251.87,179.94,192.10,777.28,720.47,146.23,4833.94,291.95,2506.05,1377.36,4895.80,183.85,126.21,161.90,646.16,851.74,234.79,233.71,257.26,6533.65,7458.13,7401.93,212.93,212.93,227.22,356.45
2007-04-14,SCHISM,franks,4,15462.70,14478.48,1742.71,6068.46,144.31,11281.26,0.00,0.00,2.68,2.60,71.60,623.30,767.61,393.76,264.38,254.46,701.00,233.71,743.22,10362.19,3211.81,906.02,170.60,152.76,669.04,259.21,184.50,192.10,776.45,718.19,142.32,4754.42,289.15,2727.53,1317.78,4888.12,183.64,126.86,162.77,670.08,905.61,234.58,233.71,254.46,6467.16,7219.82,7317.56,212.93,212.93,224.19,301.83
2007-04-15,SCHISM,franks,4,16037.53,14947.54,1920.99,6056.07,306.97,12209.43,0.00,0.00,3.02,2.54,71.80,300.40,607.37,401.42,260.93,254.46,708.04,233.71,715.71,9846.92,3277.29,1065.62,165.81,154.94,660.72,264.17,192.97,192.10,768.20,703.90,136.22,4655.15,290.01,2707.09,1188.67,4827.17,189.93,119.03,162.33,660.31,1065.83,239.55,233.71,254.46,6324.86,7043.19,7384.07,212.93,215.96,221.81,313.85
2007-04-16,SCHISM,franks,4,15406.53,14351.42,1987.59,7006.48,951.71,11339.36,0.00,0.00,3.65,2.55,75.40,661.50,1613.21,418.20,260.07,272.57,703.07,217.69,713.01,10419.04,3444.99,1127.75,166.03,154.07,644.91,258.13,187.11,192.10,758.71,710.11,139.92,4588.08,296.03,2794.53,1085.48,4773.49,197.10,129.47,169.73,645.33,1127.75,246.68,217.69,272.57,6370.71,7009.98,7578.53,212.93,218.78,224.41,352.82
2007-04-17,SCHISM,franks,4,14994.31,13969.52,1838.76,6318.58,846.11,11360.58,0.00,0.00,4.41,2.49,75.60,485.20,1331.31,345.55,255.75,275.16,688.35,212.93,729.16,12664.02,4657.54,1633.18,212.93,153.20,894.36,287.64,201.44,192.10,754.58,705.14,148.41,4593.97,278.39,3107.64,1098.63,4969.47,198.62,129.47,182.33,894.36,1633.57,253.38,212.93,275.16,7099.09,7669.34,8394.12,212.93,212.93,218.13,304.41
2007-04-18,SCHISM,franks,4,15102.81,14075.06,1759.73,6053.61,540.09,11349.01,0.00,0.00,4.94,2.48,76.40,337.70,877.79,411.83,309.99,275.16,681.91,212.93,709.49,12366.20,4630.91,1911.96,255.97,159.72,907.86,283.56,194.71,192.10,748.18,696.44,143.40,4728.57,287.00,3103.47,1193.30,5242.03,211.19,129.47,204.04,910.11,1911.76,244.31,212.93,275.16,7163.29,8285.47,8654.28,212.93,212.93,222.89,378.00
2007-04-19,SCHISM,franks,4,14037.61,13056.41,1779.68,6110.45,455.92,10162.75,0.00,0.00,5.14,2.82,77.40,234.00,689.92,404.40,294.74,289.37,660.31,212.93,701.00,12859.69,4911.90,1853.21,286.35,162.33,994.96,295.82,191.67,192.10,745.49,678.38,139.92,4903.67,290.66,3217.10,1476.99,5346.74,217.69,129.47,212.28,996.18,1853.01,254.24,212.93,289.37,7430.56,8200.19,8939.15,212.93,212.93,224.41,361.79
2007-04-20,SCHISM,franks,4,13200.50,12296.24,1884.70,5706.62,856.77,10235.36,0.00,0.00,4.80,2.98,77.60,296.30,1153.07,396.31,315.14,275.16,655.53,212.93,690.84,13774.71,5580.83,2314.15,349.62,162.99,1180.61,334.21,194.27,194.27,745.08,665.09,137.96,5010.93,290.87,3371.85,1639.70,5611.05,233.28,127.52,240.63,1184.23,2312.80,243.01,212.93,275.16,7779.77,8361.76,9403.00,212.93,214.01,223.97,361.36
2007-04-21,SCHISM,franks,4,12653.03,11708.65,2562.61,5552.30,654.44,10317.78,0.00,0.00,4.30,2.90,78.00,308.30,962.74,418.63,332.93,292.16,675.48,212.93,693.74,13951.89,5679.77,2231.36,380.99,163.42,1235.34,348.76,194.27,194.49,734.12,666.75,146.23,5138.43,296.68,3351.90,1745.18,5720.25,242.36,124.03,248.20,1237.75,2231.16,243.23,212.93,292.16,8043.42,8663.53,9788.08,212.93,216.83,225.06,396.10
2007-04-22,SCHISM,franks,4,13502.98,12267.14,3107.92,2246.88,233.60,14597.63,0.00,0.00,3.50,2.95,75.20,243.30,476.90,369.90,403.76,295.82,562.22,212.93,694.36,13925.60,5877.06,2309.70,416.29,160.16,1338.19,359.02,196.66,194.27,719.43,609.69,150.37,5241.67,299.90,3409.66,1889.06,5859.93,252.08,129.47,257.91,1341.19,2309.51,254.03,212.93,295.82,8316.80,8967.66,10249.76,212.93,219.21,223.54,418.41
2007-04-23,SCHISM,franks,4,14060.48,12734.91,3277.20,1692.24,1122.31,16767.76,0.00,0.00,2.77,2.72,72.40,203.00,1325.31,519.61,463.53,295.82,431.99,212.93,695.40,11787.28,4503.82,1855.17,300.76,156.03,973.78,304.41,186.02,192.10,691.46,433.26,150.37,5329.30,304.84,3061.43,2092.39,5633.30,242.58,129.47,237.82,975.41,1854.58,262.23,212.93,295.82,7885.85,8962.61,9756.69,212.93,222.89,231.55,500.24
2007-04-24,SCHISM,franks,4,14537.94,13451.04,3226.56,1489.79,1120.91,17395.62,0.00,0.00,2.34,2.62,71.40,355.50,1476.41,555.72,543.98,295.82,405.25,233.50,697.26,10745.44,3655.33,1397.72,249.06,153.85,787.17,281.40,177.77,192.10,619.70,398.44,150.37,5341.47,306.34,2950.62,2120.58,5364.18,223.11,123.82,215.53,787.17,1397.12,283.13,233.50,295.82,7536.71,8524.46,8961.57,212.93,235.66,233.50,535.58
2007-04-25,SCHISM,franks,4,14973.20,13930.03,3223.97,1556.86,922.84,17563.14,0.00,0.00,1.90,2.55,70.00,232.60,1155.44,467.97,463.53,295.82,399.29,233.71,708.87,10422.69,3304.62,1187.66,226.14,152.76,701.62,264.38,181.03,192.10,490.34,395.04,150.37,5249.67,303.55,3029.77,2049.97,5265.68,212.28,129.47,198.40,702.03,1187.05,285.71,233.71,295.82,7352.59,8210.00,8219.46,212.93,235.66,231.33,456.13
2007-04-26,SCHISM,franks,4,14168.35,13086.57,3230.31,1589.12,1066.83,16876.37,0.00,0.00,1.63,2.52,69.00,81.70,1148.53,425.63,426.05,295.82,376.94,219.64,727.30,9127.38,2748.92,941.98,200.35,151.89,586.92,245.82,178.20,197.53,433.69,376.30,150.37,5156.47,302.26,3067.30,1964.93,5284.59,201.87,129.47,183.64,587.34,941.98,293.24,219.64,295.82,7091.82,8056.93,7807.23,212.93,236.09,233.71,420.11
2007-04-27,SCHISM,franks,4,13110.31,12035.83,3141.87,1560.52,1434.39,16126.05,0.00,0.00,1.64,2.63,69.60,141.70,1576.09,404.40,399.08,295.82,380.99,212.93,750.45,8686.50,2448.74,702.24,181.03,150.37,520.45,236.96,173.20,202.52,413.11,375.87,150.37,5140.26,305.48,3055.17,1674.64,5294.41,196.88,129.47,181.46,521.08,702.45,303.34,212.93,295.82,6812.24,7640.78,7301.10,212.93,238.47,233.50,397.38
2007-04-28,SCHISM,franks,4,11807.55,10773.67,3025.54,1560.17,1524.88,14797.80,0.00,0.00,1.74,2.74,72.00,350.20,1875.08,383.54,378.22,295.82,378.00,212.93,761.39,9408.02,2640.70,650.95,176.46,150.37,501.30,235.66,174.73,205.99,393.34,378.00,150.37,5182.33,301.62,3108.02,1323.19,5287.32,195.36,129.47,176.25,501.93,651.16,306.34,212.93,295.82,6653.45,7332.42,7117.19,212.93,240.63,232.20,381.20
2007-04-29,SCHISM,franks,4,10863.27,9875.06,3101.47,1642.36,1386.62,13709.00,0.00,0.00,1.98,2.82,72.20,449.40,1836.02,379.49,371.39,295.82,401.42,212.93,754.17,10987.93,3448.75,1095.60,180.16,150.80,565.15,234.36,184.72,205.12,395.25,392.70,150.37,5193.08,287.00,3245.03,1019.15,5348.38,189.93,129.47,172.12,564.94,1094.79,304.84,212.93,295.82,6876.84,7518.88,7691.72,212.93,240.20,226.79,376.30
2007-04-30,SCHISM,franks,4,10392.07,9402.81,3184.27,1598.66,1102.76,13080.44,0.00,0.00,2.25,2.83,73.60,582.40,1685.16,374.38,367.77,295.82,434.32,231.77,759.95,11243.81,3642.61,1192.49,189.06,152.76,537.47,225.92,183.64,212.71,397.59,429.45,150.37,5219.47,289.80,3319.70,938.51,5442.40,192.54,129.47,177.33,537.05,1192.49,301.83,231.77,295.82,7223.90,8103.07,8431.18,212.93,240.63,231.33,373.74
2007-05-01,SCHISM,franks,4,10055.15,9092.26,3086.88,1612.67,1351.93,12881.30,0.00,0.00,2.54,2.86,74.20,587.00,1938.93,403.12,395.89,296.46,430.93,233.71,760.77,12055.37,4053.32,1407.09,212.06,153.20,595.28,224.19,189.28,217.69,398.44,431.78,150.37,5279.86,283.34,3471.67,924.62,5590.79,190.58,129.47,179.29,596.95,1407.29,307.20,233.71,296.46,7587.70,8537.03,8719.83,212.93,241.28,231.55,400.14
2007-05-02,SCHISM,franks,4,10252.73,9322.58,2962.30,1650.69,590.40,12154.74,0.00,0.00,2.86,2.80,73.80,521.30,1111.70,411.62,403.54,310.85,405.25,233.71,763.66,12135.01,4186.62,1455.50,243.01,156.46,624.71,222.46,188.85,223.33,415.87,407.80,150.37,5362.72,277.10,3594.12,961.56,5832.34,188.20,129.47,185.37,625.75,1455.70,306.77,233.71,310.85,7825.70,8922.10,9011.80,212.93,240.20,233.50,408.43
2007-05-03,SCHISM,franks,4,10673.39,9656.27,2841.33,1764.51,782.32,12532.53,0.00,0.00,3.23,2.79,73.20,424.70,1207.02,401.42,390.57,316.43,385.03,233.71,760.77,11564.81,4055.55,1624.09,280.33,158.85,605.31,222.46,185.59,235.01,436.02,387.59,150.37,5497.33,280.54,3530.96,1158.03,5978.47,194.93,129.47,198.18,606.14,1623.69,308.92,233.71,316.43,7706.16,9254.57,8842.08,212.93,241.93,233.71,396.74
2007-05-04,SCHISM,franks,4,11398.72,10316.35,2915.43,1740.35,428.37,13002.19,0.00,0.00,3.23,2.84,72.60,693.00,1121.37,411.19,399.93,316.43,393.76,233.71,752.52,11471.30,3890.66,1273.89,251.44,157.77,610.11,219.64,184.94,242.79,427.33,386.31,150.37,5595.31,280.76,3469.98,1418.46,5915.44,196.66,129.47,199.05,610.94,1274.09,315.57,233.71,316.43,7444.34,8313.83,8601.26,212.93,243.01,233.71,401.21
2007-05-05,SCHISM,franks,4,12589.58,11469.53,2977.15,1723.76,1004.14,14847.11,0.00,0.00,3.18,2.61,71.80,448.60,1452.74,389.72,382.48,316.43,409.92,233.71,716.53,10820.12,3730.29,1414.27,244.09,158.64,581.06,224.19,184.50,254.46,408.65,409.28,150.37,5602.01,283.56,3335.33,1428.82,5739.76,198.62,129.47,194.93,581.69,1414.07,319.43,233.71,316.43,7184.56,7937.70,8311.20,212.93,241.71,233.71,383.97
2007-05-06,SCHISM,franks,4,13154.50,12080.84,3046.99,1759.47,1454.83,15896.84,0.00,0.00,3.04,2.70,72.40,102.30,1557.13,394.83,392.48,316.43,398.44,233.71,722.54,10683.97,3361.50,1234.14,219.21,159.07,501.93,219.21,194.27,266.97,398.44,398.44,150.37,5479.39,293.02,3260.50,1393.33,5527.05,192.32,130.78,189.06,501.51,1233.53,324.15,233.71,316.43,7024.90,7597.05,8046.05,212.93,241.71,233.28,394.61
2007-05-07,SCHISM,franks,4,12170.74,11077.57,3043.82,1731.62,1575.77,15058.71,0.00,0.00,2.79,2.88,74.20,142.70,1718.47,400.36,390.99,316.43,395.04,233.71,707.42,11586.63,3783.30,1115.82,223.76,156.03,543.14,220.29,197.75,256.62,409.50,396.10,154.07,5285.68,282.70,3211.81,1338.19,5392.50,188.20,135.79,185.37,544.40,1116.63,323.08,233.71,316.43,6841.79,7341.98,7786.64,212.93,244.09,233.71,395.04
2007-05-08,SCHISM,franks,4,10762.25,9732.83,3055.85,1640.46,1545.04,13722.69,0.00,0.00,2.53,2.99,75.20,428.10,1973.14,390.36,377.36,316.43,400.99,233.71,676.51,12826.26,4247.50,1278.51,237.82,153.63,601.13,223.54,202.95,248.20,413.53,396.95,154.28,5118.20,273.65,3263.33,1261.25,5335.30,187.98,138.40,185.59,601.96,1277.90,318.79,233.71,316.43,6960.59,7398.57,8094.30,212.93,245.82,233.71,380.99
2007-05-09,SCHISM,franks,4,10138.07,9190.74,3096.47,1752.68,1579.78,13061.64,0.00,0.00,2.15,2.94,74.40,549.40,2129.18,387.38,377.79,316.43,410.77,236.09,653.86,13141.39,4503.82,1518.31,247.76,153.20,667.79,224.84,204.91,245.17,404.40,409.50,153.63,5074.62,262.23,3236.54,1225.49,5266.23,187.54,150.37,184.94,666.75,1518.11,317.93,236.09,316.43,7314.55,7941.92,8888.88,212.93,245.17,233.71,382.05
2007-05-10,SCHISM,franks,4,9676.16,8873.28,3069.72,1636.63,1490.81,12600.06,0.00,0.00,1.93,2.82,73.00,675.20,2166.01,405.88,387.16,316.43,393.34,252.95,504.25,12237.24,4140.31,1606.88,257.26,156.24,608.23,220.29,205.12,252.08,398.44,388.01,150.37,5064.41,260.50,3198.40,1239.76,5232.21,185.81,150.37,190.15,607.60,1607.28,317.72,252.95,316.43,7655.77,8764.60,9254.74,212.93,242.36,233.71,390.78
2007-05-11,SCHISM,franks,4,9547.59,8883.54,3112.32,1609.16,1239.15,12289.90,0.00,0.00,1.89,2.79,73.00,652.60,1891.75,423.30,370.97,316.43,379.28,254.46,417.78,11616.11,3767.25,1513.55,249.28,161.68,564.10,216.18,209.46,254.03,409.28,378.00,150.37,5084.11,257.91,3307.83,1252.22,5329.48,196.45,150.37,191.67,563.27,1513.35,315.14,254.46,316.43,7858.42,9051.05,9275.19,212.93,243.66,233.71,384.18
