datetime,model,scene,case,northern_flow,sac_flow,sjr_flow,exports,cu_total,cu_delta,cu_suisun,ndo,dcc,smscg,vern_ec,mrz_tidal_energy,mrz_tidal_filter,anc,anh,bac,bdl,bdt,bet,cll,cse,dsj,emm2,frk,god,gys,gzl,hll,hol2,ibs,jer,mal,mrz,mtz,nsl2,obi,oh4,old,pct,ppt,rri2,rsl,sal,snc,srv,sss,tms,trp,tss,uni,vcu,vol,wci,x2
2006-03-01,dsm2,base,historical,67573.00,57596.00,6875.00,7185.52,-1293.46,-971.95,-321.51,82926.98,0.00,0.00,356.70,3.55,4.02,169.77,169.77,212.32,626.35,396.67,190.19,154.58,154.58,226.45,137.90,189.98,1659.94,1459.09,2382.47,198.78,197.87,2904.91,170.41,245.66,4446.83,1910.97,216.65,212.88,274.50,450.37,1031.50,222.94,417.79,272.89,168.45,2271.73,130.91,112.11,150.51,384.33,156.92,392.18,385.32,1479.67,382.40,53.80
2006-03-02,dsm2,base,historical,116977.00,69201.00,7800.00,7264.36,-1899.35,-1524.57,-374.78,133940.71,0.00,0.00,341.30,3.29,4.05,170.28,170.28,214.55,602.49,356.74,192.48,136.03,136.03,230.50,118.89,191.69,1642.71,1591.82,1486.47,201.76,200.82,2813.31,168.06,170.18,2589.46,1419.93,174.51,215.33,279.28,415.84,467.20,230.13,403.70,273.15,162.61,2113.84,106.04,94.39,132.13,378.86,142.57,356.99,378.38,1471.64,369.90,53.80
2006-03-03,dsm2,base,historical,133410.00,70360.00,8627.00,6432.52,-1939.31,-1588.81,-350.50,150408.83,0.00,0.00,316.86,2.96,3.96,167.40,167.40,219.61,477.57,337.16,192.72,110.60,110.60,230.23,99.94,192.70,1550.64,1662.06,672.49,204.33,203.16,2715.70,161.01,125.26,1269.79,908.54,136.16,220.47,287.30,381.62,173.42,239.73,363.54,277.19,154.65,1952.47,98.63,95.15,113.32,357.00,127.44,337.39,392.07,1456.98,350.67,53.80
2006-03-04,dsm2,base,historical,130816.00,69777.00,10322.00,8922.31,-353.41,-405.97,52.56,150413.72,0.00,0.00,300.55,2.44,4.34,160.70,160.70,226.58,343.19,314.17,191.08,107.42,107.42,222.99,98.80,193.87,1477.28,1692.17,270.72,206.95,205.72,2863.97,157.60,117.49,553.75,601.45,119.47,227.78,298.35,354.97,119.90,258.32,338.78,283.12,157.88,1916.63,95.60,91.29,112.66,343.14,123.43,315.37,414.59,1455.34,339.01,53.80
2006-03-05,dsm2,base,historical,125861.00,67943.00,11379.00,8245.13,-688.53,-424.46,-264.07,146173.66,0.00,0.00,262.71,2.19,4.19,156.13,156.13,229.86,273.54,288.78,190.68,98.24,98.24,218.83,90.24,195.56,1296.45,1646.59,164.70,206.44,205.37,2674.90,150.19,110.65,586.71,433.14,114.96,230.44,301.74,319.84,113.16,268.21,313.93,282.78,155.00,1628.59,86.91,83.57,100.00,326.42,111.64,287.60,421.18,1338.02,323.85,53.80
2006-03-06,dsm2,base,historical,135930.00,69890.00,11917.00,6879.69,-2514.13,-2129.61,-384.52,157240.82,0.00,0.00,209.53,2.09,3.88,150.52,150.52,240.02,216.20,244.48,194.85,92.43,92.43,220.97,88.06,198.97,1275.03,1562.96,129.10,212.98,211.81,2649.34,146.76,105.54,349.26,389.75,114.43,240.72,306.57,281.75,102.37,293.11,282.77,287.56,161.62,1316.90,88.59,87.68,98.95,304.56,108.23,242.94,407.95,1343.27,304.33,53.80
2006-03-07,dsm2,base,historical,145777.00,70331.00,12208.00,7060.80,-2629.17,-2258.66,-370.51,167674.97,0.00,0.00,198.54,2.14,3.74,146.28,146.28,255.92,189.65,206.74,199.62,94.62,94.62,226.84,92.17,207.43,1294.81,1521.32,113.88,224.02,221.91,2862.33,148.71,105.09,305.72,346.36,118.25,256.56,315.62,232.38,104.05,304.99,233.68,297.47,175.51,1361.66,91.95,91.45,100.75,252.29,107.86,208.54,419.82,1374.72,272.42,53.80
2006-03-08,dsm2,base,historical,156258.00,71000.00,12592.00,7038.48,-2075.85,-1922.42,-153.43,177964.33,0.00,0.00,192.45,2.40,3.91,147.29,147.29,271.69,178.77,197.43,206.58,95.43,95.43,232.95,92.38,217.61,1274.43,1487.46,110.80,236.68,234.54,3034.25,151.99,105.47,276.42,310.66,116.21,272.62,330.56,220.68,105.72,301.01,212.02,305.11,183.99,1454.42,92.14,91.85,99.23,224.49,108.29,199.67,445.23,1387.18,248.68,53.80
2006-03-09,dsm2,base,historical,159589.00,71500.00,12788.00,6658.62,-2288.12,-2037.66,-250.46,181323.74,0.00,0.00,190.86,2.41,4.11,149.25,149.25,278.94,175.67,193.46,212.63,95.41,95.41,240.42,92.63,225.17,1134.05,1427.25,112.02,244.16,242.04,2813.03,155.71,105.08,277.25,264.17,114.86,279.80,343.37,213.80,104.48,286.61,203.99,314.42,182.03,1327.34,92.54,92.33,99.71,227.11,108.65,196.13,461.09,1300.86,263.98,53.80
2006-03-10,dsm2,base,historical,147617.00,70400.00,12671.00,6660.07,-2149.37,-2017.27,-132.10,169097.44,0.00,0.00,181.10,2.41,4.13,152.81,152.81,290.94,170.46,188.66,218.24,96.42,96.42,243.82,93.57,231.85,1004.30,1325.27,110.86,253.45,251.68,2646.04,157.77,105.67,287.01,235.07,110.88,292.06,356.48,212.41,103.66,271.83,201.71,324.52,179.70,1111.22,93.51,92.72,102.69,215.59,110.54,190.57,467.55,1219.86,227.62,53.80
2006-03-11,dsm2,base,historical,131156.00,68800.00,12538.00,6616.46,-201.27,-321.03,119.76,150511.73,0.00,0.00,188.46,2.49,3.85,156.07,156.07,298.20,160.57,184.26,220.69,99.27,99.27,241.68,96.70,234.89,916.49,1207.98,109.37,258.18,256.22,2546.87,160.05,108.08,336.78,219.31,107.69,298.99,362.24,200.58,104.20,255.51,191.22,333.73,177.62,1004.07,98.15,96.88,108.26,206.53,119.79,186.62,455.57,1181.14,229.88,53.80
2006-03-12,dsm2,base,historical,117549.00,67500.00,12071.00,6963.16,-585.21,-512.09,-73.12,137168.37,0.00,0.00,201.21,2.42,3.76,160.16,160.16,312.18,153.48,193.40,224.79,106.33,106.33,244.15,103.18,240.83,874.43,1119.63,110.49,266.12,263.94,2639.11,164.49,113.66,433.11,216.61,112.85,313.33,362.52,207.99,108.00,242.70,190.86,340.37,176.72,1062.30,103.01,101.47,116.63,203.42,129.03,196.37,434.10,1196.63,218.38,53.80
2006-03-13,dsm2,base,historical,107872.00,68000.00,11488.00,6767.03,-752.22,-768.84,16.62,126879.25,0.00,0.00,199.79,2.41,3.97,165.47,165.47,330.38,155.32,202.32,229.27,111.59,111.59,251.57,105.91,247.98,864.96,1080.12,114.87,276.86,273.78,2852.91,169.00,118.78,354.82,210.44,119.51,331.67,364.01,230.35,114.79,232.91,204.86,351.81,174.10,1229.48,105.90,105.26,121.45,217.98,135.44,204.82,418.06,1219.27,231.99,53.80
2006-03-14,dsm2,base,historical,106256.00,68500.00,11450.00,6300.35,-1813.39,-1626.88,-186.51,125819.74,0.00,0.00,213.53,2.30,3.79,168.24,168.24,332.40,165.06,207.00,229.10,116.29,116.29,259.16,110.67,244.84,756.99,1054.56,122.46,277.48,274.71,2454.33,168.70,119.61,375.46,198.64,124.51,333.82,385.93,234.82,122.85,222.69,210.76,364.82,165.43,1074.20,111.47,111.69,127.96,229.03,138.82,210.88,418.67,1147.75,246.81,53.80
2006-03-15,dsm2,base,historical,105620.00,68213.00,11667.00,6351.83,-1207.59,-1185.33,-22.26,124846.42,0.00,0.00,218.07,2.20,3.85,171.28,171.28,352.52,172.66,217.83,233.64,122.65,122.67,264.65,117.25,251.69,778.59,1009.26,123.76,287.22,283.72,2491.27,171.52,126.65,334.40,204.83,130.40,354.07,389.57,249.49,123.09,219.11,220.44,381.93,167.59,1168.48,116.40,115.76,132.47,240.22,142.55,221.00,439.66,1184.20,248.23,53.80
2006-03-16,dsm2,base,historical,100917.00,68141.00,11879.00,6094.69,-1544.40,-1282.00,-262.40,120435.09,0.00,0.00,200.92,2.13,3.86,173.91,173.91,372.91,182.58,214.77,236.61,126.62,126.62,270.05,120.02,257.80,765.12,1008.52,128.28,299.01,294.23,2404.12,171.69,131.05,348.47,205.91,138.15,373.88,371.64,255.90,130.29,219.93,228.24,401.41,167.86,1214.48,118.12,116.78,134.03,246.85,143.80,216.49,464.13,1163.31,249.99,53.80
2006-03-17,dsm2,base,historical,99791.00,66798.00,11958.00,6945.64,-1375.06,-1192.55,-182.51,120069.70,0.00,0.00,192.01,2.01,3.80,175.06,175.06,384.48,192.06,200.16,239.33,127.95,127.95,267.64,120.70,262.68,745.40,985.83,133.18,306.07,301.95,2299.55,172.36,133.42,360.12,213.75,140.40,385.95,365.16,239.06,132.75,223.83,217.91,418.14,168.37,1237.29,119.10,118.30,135.32,242.24,145.23,201.93,485.17,1164.92,243.49,53.80
2006-03-18,dsm2,base,historical,95155.00,66306.00,11713.00,6856.86,-424.26,-430.14,5.88,114149.12,0.00,0.00,190.26,1.84,3.83,175.75,175.75,383.19,197.85,192.06,239.01,129.26,129.26,265.68,122.69,260.06,741.81,958.40,136.43,303.21,299.04,2312.10,173.37,135.41,432.84,220.68,141.20,384.93,395.66,220.63,134.19,227.20,202.15,427.92,170.04,1322.43,121.20,119.83,135.66,241.88,145.60,193.56,482.59,1172.74,247.85,53.80
2006-03-19,dsm2,base,historical,92333.00,65806.00,11929.00,5937.78,325.16,196.77,128.39,109874.62,0.00,0.00,196.38,1.73,3.97,176.56,176.56,377.93,199.25,192.84,238.04,129.78,129.78,262.62,123.28,259.10,731.71,926.10,138.39,300.52,296.30,2290.22,173.51,137.40,532.38,224.88,140.75,381.15,407.40,212.03,134.66,227.67,194.37,435.22,170.48,1369.76,121.18,119.58,134.52,233.04,144.14,194.73,443.58,1154.07,240.85,53.80
2006-03-20,dsm2,base,historical,92705.00,67098.00,12067.00,7996.32,-488.06,-294.18,-193.88,113256.38,0.00,0.00,198.27,1.90,3.82,176.52,176.52,367.35,199.36,197.26,235.56,129.06,129.06,261.48,122.71,252.50,700.61,900.36,139.79,292.10,288.24,2163.87,172.92,138.15,467.73,223.84,141.90,370.73,430.69,212.21,135.20,222.67,197.14,440.01,169.46,1343.93,120.80,118.91,132.66,249.64,141.71,198.82,408.70,1113.05,256.15,53.80
2006-03-21,dsm2,base,historical,92667.00,67413.00,12183.00,8250.51,-254.37,-325.40,71.03,113354.88,0.00,0.00,197.57,2.07,3.64,175.70,175.70,358.50,196.28,198.93,234.33,127.99,127.99,260.42,122.66,247.81,688.86,874.45,140.23,287.06,282.81,2249.93,172.66,139.29,447.33,235.38,142.08,360.94,434.46,223.22,134.04,215.88,200.53,445.86,170.10,1290.44,120.43,119.00,132.49,264.15,141.00,201.39,381.34,1150.22,282.37,53.80
2006-03-22,dsm2,base,historical,88229.00,66459.00,11838.00,5511.14,435.68,251.98,183.70,105142.46,0.00,0.00,199.37,2.31,3.68,175.33,175.33,371.83,191.60,200.94,235.17,128.55,128.55,260.99,123.17,251.06,695.76,845.39,140.88,295.25,291.17,2436.64,173.16,140.24,542.69,240.51,140.16,372.29,382.78,229.42,134.16,210.88,201.92,452.34,169.49,1445.46,120.94,118.56,132.99,243.40,139.09,203.98,390.01,1166.44,249.58,53.80
2006-03-23,dsm2,base,historical,86238.00,65878.00,11658.00,4439.24,492.88,302.43,190.45,101842.36,0.00,0.00,203.63,2.76,3.92,174.84,174.84,380.76,188.26,204.17,235.72,129.55,129.55,263.43,123.11,252.50,656.07,821.20,143.62,303.55,298.70,2287.84,173.19,139.93,864.42,233.40,139.54,382.56,362.93,233.55,137.34,207.78,205.19,457.92,168.02,1666.06,119.98,117.56,132.26,244.06,138.37,207.21,395.81,1149.39,233.41,53.80
2006-03-24,dsm2,base,historical,84284.00,66560.00,11400.00,3933.56,-376.15,-284.63,-91.52,99993.71,0.00,0.00,211.44,3.11,4.09,173.47,173.47,388.63,191.65,208.66,237.71,130.28,130.28,264.54,122.67,258.37,589.16,794.71,148.22,313.27,308.32,2063.85,172.83,138.10,1127.45,225.23,142.29,389.04,325.83,234.95,143.98,207.01,208.12,461.06,165.84,1455.31,120.12,118.55,132.91,241.79,141.00,211.89,380.64,1087.38,226.35,53.80
2006-03-25,dsm2,base,historical,89327.00,67092.00,11508.00,3889.52,-1217.96,-1072.15,-145.81,105942.48,0.00,0.00,214.01,3.48,3.75,171.84,171.84,389.34,200.43,214.52,236.92,131.56,131.56,261.87,124.10,258.94,504.83,742.48,154.73,315.63,312.54,1752.21,172.22,136.86,812.50,218.56,144.43,390.14,294.85,241.29,153.43,206.33,215.00,462.22,164.27,926.26,122.28,121.31,134.59,239.98,143.10,217.66,370.81,1013.25,233.32,53.80
2006-03-26,dsm2,base,historical,108908.00,69056.00,11979.00,4023.13,-574.61,-648.52,73.91,125484.74,0.00,0.00,200.46,3.64,4.08,173.75,173.75,389.14,202.74,211.48,248.55,131.98,131.98,262.67,125.07,287.15,532.90,705.35,147.92,340.16,336.23,2002.55,172.09,138.10,457.53,233.95,143.28,388.99,257.22,239.34,138.53,212.12,220.89,462.42,167.60,1095.47,121.72,119.42,137.30,248.14,145.32,212.16,322.41,1098.80,232.87,53.80
2006-03-27,dsm2,base,historical,110727.00,70088.00,12600.00,3943.18,-1470.95,-1286.07,-184.88,128741.13,0.00,0.00,199.57,3.75,4.49,173.63,173.63,368.60,209.94,201.62,253.17,130.21,130.21,267.92,120.93,287.87,475.63,690.03,150.15,342.14,338.69,1854.85,172.73,136.97,439.73,221.12,144.02,367.93,252.97,221.89,145.80,214.07,212.14,462.62,166.74,974.83,115.79,111.64,133.93,233.58,142.57,203.06,283.61,1022.55,221.32,53.80
2006-03-28,dsm2,base,historical,110341.00,69322.00,12488.00,4566.13,-1753.77,-1594.37,-159.40,129148.90,0.00,0.00,198.70,3.76,4.39,173.27,173.27,353.76,214.81,200.23,251.84,126.21,126.21,268.24,115.17,278.62,433.50,644.16,151.98,329.16,324.62,1568.99,171.88,131.94,534.61,214.50,140.17,353.27,252.90,216.44,146.77,216.24,206.62,465.32,163.39,781.77,112.91,111.09,132.42,217.43,140.91,202.17,289.47,962.49,214.00,53.80
2006-03-29,dsm2,base,historical,112187.00,69679.00,13125.00,4638.35,-2172.17,-1906.95,-265.22,132122.52,0.00,0.00,196.32,3.79,4.23,173.89,173.89,341.83,213.27,199.10,255.29,126.75,126.75,270.27,118.39,280.97,430.31,609.03,146.36,323.81,321.68,1510.41,172.92,130.93,373.61,218.26,137.64,341.53,247.94,216.64,137.44,222.22,206.15,468.41,166.97,744.40,116.47,114.39,135.14,216.90,142.71,200.97,289.64,994.02,213.46,53.80
2006-03-30,dsm2,base,historical,111434.00,69780.00,14633.00,4012.56,-652.61,-607.64,-44.97,130732.17,0.00,0.00,195.80,3.67,4.42,175.26,175.26,324.79,207.87,197.32,259.12,129.15,129.15,272.17,120.24,288.27,430.36,585.36,141.61,325.55,323.20,1612.83,175.30,134.50,397.68,217.36,138.51,324.46,230.94,214.57,138.59,223.53,202.45,469.82,173.73,781.09,116.88,114.04,135.19,215.39,143.73,198.87,257.13,1027.28,209.55,53.80
2006-03-31,dsm2,base,historical,114216.00,70524.00,14854.00,3859.79,-1146.77,-892.11,-254.66,134076.56,0.00,0.00,174.08,3.39,4.31,176.52,176.52,309.65,208.02,187.44,259.99,128.72,128.72,274.67,119.57,285.29,402.65,575.78,143.38,319.02,317.54,1498.42,178.06,134.59,404.19,209.98,140.27,309.38,224.54,208.43,141.69,219.75,199.92,468.08,173.87,1038.52,116.30,113.47,135.40,210.53,144.70,187.72,237.25,979.41,206.46,53.80
2006-04-01,dsm2,base,historical,125621.50,73139.00,15054.00,3926.02,153.49,161.54,-8.05,144448.03,0.00,0.00,153.28,3.14,4.34,178.46,178.46,285.11,201.92,166.67,264.08,126.47,126.47,277.16,118.25,287.69,401.69,550.39,141.27,311.86,311.07,1514.72,181.09,136.53,433.81,213.51,139.51,284.35,209.58,186.62,134.70,217.19,181.21,465.70,173.44,948.16,114.88,112.53,134.27,204.01,145.81,166.66,220.31,1007.29,190.21,53.80
2006-04-02,dsm2,base,historical,129085.80,74312.00,16225.00,3352.81,-410.64,-77.08,-333.56,149074.25,0.00,0.00,161.70,2.70,4.58,181.59,181.59,257.50,195.86,158.46,265.89,122.73,122.73,279.33,114.62,283.02,402.09,547.22,139.16,297.23,297.25,1588.93,182.77,136.58,350.83,212.40,139.36,256.32,188.10,165.53,132.18,215.77,161.42,461.86,170.92,921.92,110.38,107.26,129.55,178.07,140.24,159.55,198.06,996.07,167.87,53.80
2006-04-03,dsm2,base,historical,147152.80,75892.00,16696.00,2958.72,-1750.09,-1374.29,-375.80,168557.61,0.00,0.00,152.93,2.12,4.70,180.05,180.05,240.71,194.15,158.33,262.45,116.18,116.18,279.97,109.28,269.53,376.73,540.58,138.69,283.86,283.68,1379.46,179.07,133.37,490.20,206.87,137.96,240.21,180.16,168.15,128.73,208.68,166.08,457.27,166.45,724.76,106.25,104.65,122.75,165.31,132.25,158.61,185.65,944.64,164.63,53.80
2006-04-04,dsm2,base,historical,195474.30,86624.00,17000.00,2621.80,-4489.44,-3919.05,-570.39,219585.54,0.00,0.00,162.85,1.79,4.64,176.51,176.51,218.15,185.72,160.87,264.55,110.13,110.13,291.19,104.27,264.79,390.69,557.53,134.02,268.13,269.76,1362.54,173.35,127.77,278.93,210.91,136.70,217.06,184.75,179.58,130.21,198.24,163.72,453.58,155.41,681.72,100.50,99.38,118.49,173.96,128.04,162.53,185.49,923.81,173.84,53.80
2006-04-05,dsm2,base,historical,223550.00,92790.00,18767.00,1531.35,-4095.79,-3791.89,-303.90,247944.14,0.00,0.00,161.23,1.57,4.30,175.03,175.03,205.58,174.45,168.06,259.91,99.36,99.36,287.29,91.09,262.42,404.74,567.35,130.21,250.42,251.88,1260.10,160.38,118.59,193.93,219.03,125.20,204.85,208.00,217.81,125.60,194.56,179.49,451.48,144.15,679.49,87.32,87.24,90.47,207.25,102.49,169.01,198.00,891.55,209.22,53.80
2006-04-06,dsm2,base,historical,221333.90,91894.00,20787.00,1531.83,-3321.26,-3092.22,-229.04,246973.99,0.00,0.00,149.86,1.47,4.49,167.27,167.27,228.84,159.26,162.76,258.11,88.69,88.69,281.40,80.84,260.10,428.67,572.71,122.13,249.76,250.60,1612.14,152.04,107.88,188.72,221.89,113.42,228.42,217.18,189.82,112.05,207.97,179.94,450.27,149.14,812.98,79.84,79.03,81.04,230.21,83.13,162.88,220.06,945.42,194.94,53.80
2006-04-07,dsm2,base,historical,203685.20,87870.00,21888.00,2307.97,-3788.83,-3515.70,-273.13,231670.00,0.00,0.00,136.86,1.48,4.42,163.80,163.80,228.39,150.77,150.08,257.75,85.06,85.06,280.92,78.17,263.25,420.89,545.44,112.40,262.42,262.57,1480.64,157.54,103.13,194.57,203.80,106.09,226.91,191.39,174.81,102.66,208.73,168.57,449.31,158.19,780.21,78.19,76.67,80.75,199.92,95.32,150.08,200.33,878.77,177.16,53.80
2006-04-08,dsm2,base,historical,191315.10,85075.00,23183.00,2965.80,-2185.65,-2248.28,62.63,219649.55,0.00,0.00,123.28,1.53,4.36,170.41,170.41,204.06,140.21,135.24,254.65,86.85,86.85,277.80,80.15,255.80,422.20,520.81,105.28,244.68,245.96,1528.14,168.63,105.89,196.29,193.37,104.26,203.45,175.54,159.54,102.54,201.83,152.26,448.20,159.63,712.86,81.39,79.12,92.62,185.75,113.55,135.30,183.13,889.48,162.13,53.80
2006-04-09,dsm2,base,historical,182404.30,84000.00,27542.00,2897.14,376.61,234.69,141.92,212466.83,0.00,0.00,150.37,1.64,4.47,177.71,177.71,176.15,131.63,140.82,241.99,91.09,91.09,264.97,84.35,239.09,416.51,482.77,104.94,217.59,219.15,1593.63,171.43,111.19,235.80,181.01,104.84,175.65,150.99,149.04,106.22,193.12,138.08,446.44,156.78,761.03,84.73,83.53,100.59,159.01,120.37,142.83,156.38,881.84,146.74,53.80
2006-04-10,dsm2,base,historical,172986.80,82000.00,31108.00,2858.32,468.67,303.82,164.85,206484.45,0.00,0.00,149.03,1.72,4.73,176.45,176.45,153.87,125.72,150.40,224.31,95.20,95.20,246.79,87.58,212.12,403.49,467.79,108.12,184.37,186.45,1534.41,168.77,115.99,259.09,168.65,107.83,153.57,156.24,152.79,110.16,182.84,153.04,443.77,151.63,704.19,87.32,85.96,110.01,157.92,126.24,150.79,153.50,848.78,154.31,53.80
2006-04-11,dsm2,base,historical,164835.30,80169.00,32246.00,2797.07,-194.64,-120.62,-74.02,200073.01,0.00,0.00,135.14,1.83,4.70,172.67,172.67,157.58,127.44,142.51,207.01,98.35,98.35,229.41,90.76,192.17,378.90,468.22,112.28,176.13,176.95,1374.14,163.44,117.48,269.15,156.65,111.28,157.57,153.34,149.88,113.14,180.34,147.69,439.74,146.88,612.90,91.00,90.09,110.97,157.18,124.42,143.00,153.90,776.67,150.55,53.80
2006-04-12,dsm2,base,historical,173064.80,80060.00,34300.00,2695.70,-1274.54,-992.75,-281.79,211335.04,0.00,0.00,120.26,1.99,4.53,164.71,164.71,153.65,136.14,127.68,194.47,101.85,101.85,216.67,95.48,179.10,367.31,480.37,114.82,170.63,171.01,1302.08,157.66,119.60,258.56,159.75,116.89,153.42,143.68,135.90,114.20,174.13,133.92,433.53,146.65,683.14,95.18,94.39,110.95,146.38,124.05,128.11,145.33,773.81,137.77,53.80
2006-04-13,dsm2,base,historical,171416.60,78920.00,34767.00,2915.45,-388.29,-417.64,29.35,209487.34,0.00,0.00,126.87,2.22,4.64,161.15,161.15,140.27,146.14,124.98,183.20,103.47,103.47,207.07,97.86,167.57,370.72,485.98,117.17,159.85,160.31,1442.14,156.06,119.52,257.19,167.75,119.60,140.21,132.42,131.93,115.75,163.12,124.52,424.35,144.94,691.14,97.30,95.92,112.92,135.67,125.55,126.40,131.31,824.84,130.51,53.80
2006-04-14,dsm2,base,historical,177128.80,80022.00,34480.00,1567.32,9.14,61.71,-52.57,213166.98,0.00,0.00,139.97,2.39,4.57,158.31,158.31,140.98,151.44,136.77,172.56,103.31,103.31,197.61,97.39,158.11,357.57,470.95,118.24,153.15,153.29,1360.65,152.39,118.47,269.57,169.38,119.25,140.99,141.87,143.72,116.21,153.72,134.42,411.87,140.60,623.13,95.98,94.93,110.14,149.74,122.33,138.51,139.52,793.46,142.05,53.80
2006-04-15,dsm2,base,historical,187363.58,80968.00,33681.00,72.56,-400.76,-178.81,-221.95,221517.89,0.00,0.00,139.16,2.43,4.55,152.78,152.78,153.55,151.28,141.81,166.97,99.70,99.70,186.70,93.94,158.88,350.20,464.77,117.49,160.10,159.99,1393.28,145.68,114.64,243.48,176.54,117.13,153.46,153.46,150.42,115.44,153.99,144.42,396.83,137.19,604.46,92.45,91.74,105.42,160.26,115.02,142.88,152.55,829.79,150.92,53.80
2006-04-16,dsm2,base,historical,192994.00,82000.00,32883.00,5298.05,-864.47,-585.15,-279.32,232039.52,0.00,0.00,138.37,2.46,4.18,146.20,146.20,154.83,150.18,139.71,167.87,96.25,96.25,183.75,91.30,163.72,342.64,460.65,115.40,165.43,165.41,1372.66,140.27,109.75,244.24,175.12,113.58,154.69,148.60,143.58,111.34,158.36,142.51,383.23,136.03,581.82,90.74,90.06,101.29,148.33,107.37,140.10,148.60,811.81,144.55,53.80
2006-04-17,dsm2,base,historical,196085.00,82500.00,31646.00,2390.57,1314.99,1144.40,170.59,228806.58,0.00,0.00,140.00,2.26,4.07,143.20,143.20,149.22,142.85,139.67,165.87,96.05,96.05,181.48,92.23,162.79,347.16,448.16,110.59,161.32,161.50,1649.11,137.14,107.42,223.97,180.35,109.16,149.11,144.27,143.31,109.12,159.69,141.09,369.45,134.25,584.29,92.64,91.59,101.95,143.57,107.79,140.27,142.81,883.87,142.04,53.80
2006-04-18,dsm2,base,historical,186946.50,81000.00,30863.00,2142.70,1861.85,1636.55,225.30,218090.35,0.00,0.00,140.00,2.14,4.16,141.93,141.93,148.06,133.13,141.41,162.53,94.03,94.03,178.03,90.04,159.21,359.51,439.11,108.54,156.39,156.53,1834.03,137.29,106.43,248.94,173.00,107.61,148.03,146.66,145.39,108.75,157.79,142.53,352.97,134.18,626.54,86.93,86.64,100.89,152.27,107.72,141.87,144.71,874.36,144.96,53.80
2006-04-19,dsm2,base,historical,172015.20,78756.00,30893.00,2792.80,2026.63,1781.25,245.38,203674.37,0.00,0.00,139.76,2.03,4.19,139.66,139.66,151.03,129.30,141.63,160.59,90.48,90.48,175.93,85.92,158.17,356.21,452.52,107.88,157.91,157.95,1736.86,135.17,103.00,241.87,162.32,102.98,151.10,148.12,145.04,104.16,156.23,143.23,334.42,131.49,626.06,86.98,85.67,98.37,152.97,104.79,142.05,146.44,837.38,145.58,53.80
2006-04-20,dsm2,base,historical,153075.60,75225.00,31025.00,2707.00,1910.07,1675.12,234.95,184897.53,0.00,0.00,133.73,2.05,4.19,138.21,138.21,150.78,125.74,138.12,159.80,94.08,94.08,173.94,91.12,158.27,356.74,457.89,104.85,158.91,159.00,1656.82,134.08,104.00,236.85,156.13,104.09,150.83,145.96,141.60,104.42,154.90,141.50,317.29,132.04,620.07,91.75,90.52,102.70,149.89,107.45,138.27,145.20,812.43,143.05,53.80
2006-04-21,dsm2,base,historical,139403.00,73302.00,30983.00,5771.51,1810.41,1467.33,343.08,174347.10,0.00,0.00,122.78,2.13,4.21,138.33,138.33,146.21,121.25,128.87,158.55,98.48,98.48,170.81,95.67,157.10,358.45,442.94,104.85,156.01,156.15,1648.73,136.36,107.15,252.36,154.06,104.95,146.23,138.04,132.50,106.76,153.88,133.92,302.63,132.88,633.17,95.68,94.81,106.20,140.47,114.64,128.76,138.66,780.16,134.47,53.80
2006-04-22,dsm2,base,historical,131994.40,72759.00,30921.00,5979.56,1551.00,1264.32,286.68,167343.96,0.00,0.00,120.00,2.30,4.10,138.45,138.45,138.26,117.58,121.98,156.16,102.19,102.19,168.85,99.03,153.10,349.21,429.36,107.14,150.10,150.30,1525.28,136.96,109.95,275.32,149.88,106.59,138.11,128.84,124.20,108.71,150.82,124.46,286.59,133.07,606.65,98.72,98.10,109.44,128.26,117.81,122.22,129.25,726.54,124.83,53.80
2006-04-23,dsm2,base,historical,124100.20,71638.00,30743.00,6691.36,1223.63,972.35,251.28,160310.93,0.00,0.00,119.69,2.72,3.96,138.54,138.54,130.65,116.98,120.48,152.26,105.47,105.47,165.36,101.50,147.17,346.53,422.45,109.67,142.46,142.76,1527.42,136.95,112.72,285.55,147.87,108.95,130.35,124.75,122.28,111.23,144.63,121.90,272.73,132.49,690.67,100.39,99.76,112.99,123.79,120.17,120.84,123.77,724.42,121.98,53.80
2006-04-24,dsm2,base,historical,118086.80,72095.00,30688.00,4155.70,1109.91,915.44,194.47,151820.59,0.00,0.00,112.40,3.18,4.04,138.34,138.34,127.85,118.55,116.12,147.43,107.93,107.93,160.70,103.01,141.21,349.17,426.47,112.56,136.68,137.02,1575.96,135.90,114.31,306.31,146.14,110.55,127.63,122.74,118.47,113.82,139.28,119.87,260.57,130.07,758.11,101.51,101.01,114.61,122.08,120.86,116.18,121.87,759.12,119.33,53.80
2006-04-25,dsm2,base,historical,112584.40,71555.00,30688.00,5189.10,1188.30,940.87,247.43,147273.20,0.00,0.00,110.00,3.49,4.17,136.78,136.78,124.21,120.36,111.44,143.51,109.94,109.94,156.52,104.54,137.19,333.49,430.56,115.59,133.48,133.69,1420.78,133.59,114.72,318.39,143.44,111.73,124.03,116.25,113.21,117.65,136.61,113.64,249.10,127.98,750.49,103.22,103.12,115.22,115.08,120.12,111.71,115.87,741.64,113.15,53.80
