datetime,model,scene,case,sac_flow,sjr_flow,exports,cu_flow,ndo,dcc,smscg,vern_ec,sf_tidal_energy,sf_tidal_filter,aamc1,alk,alv,alvz,anc,anh,bac,bdl,bdt,ben,benbr,bet,bet2,bir,bks,bll,blp,bts,c10,c16,c24,carqb,cbs,ccs,chdmc006,chipps,cis,clc,cll,cm62,cm66,cm72,co5,confl,coy,cse,cyg,dbi,dgl,dlc,dmb,dmc,dsj,dum,dumbr,dvi,dws,emm2,fal2,fct,flt,fmb,fpt,frk,frp,gct,ges,gl,glab,glc,glc2,glcgs,gle,gln,god,grizzb,gsm,gss,gys,gzb,gzl,gzm,has,hll,hlt2,hol2,holm,hon,hsl,hun,hwb,ibs,idb,ish,ist,jer,lbtoe,lct,lcts,lcut,lhtn,lhtse,lib,libc,lir,lis,liw,liy,lps,m13,mab,mal,mare,mateo,mdmzq,mfv,mho,mhr,mir,mkn,mld,mok2,mrmow,mru,mrx,mrz,mrz2,msd2,msl,mss,mtb,mtz,mup,nmr,nsl2,oad,obd,obi,odm,oh1,oh4,old,orb,orccf,ori,orm,orq2,orx,osj2,pct,pdup,ppt,pri,prospect south breach,psf,ptchi,pts,richb,richm,rindg,riv,rri2,rsd,rsl,rvb,ryc,rye,ryf,ryi,sal,scqc1,sdc,sdi,sffpx,sfp17,sga,sgg,sham,sjc,sjd,sjg,sjj,sjl,sm,smr,smr2,snc,snod,soi,sr3,srh,srv,ssa,ssi,sss,sstw,ssw,sti,sur,sus,sut,swe,sxs,tea,tibc1,tms,toen,toes,tpi,tpp,tps,trn2,trp,tsl,tss,twa,twi,ucs,ulc,uni,vcu,vic,vni,vns,vol,wci,wdcut,winter east breach,winter north breach,winter south breach,x2
2011-05-03,RMA,base,7,42163.00,18338.00,-5118.00,1754.75,58466.59,0.00,1.00,134.00,3.04,-0.31,45129.59,47021.22,44809.62,44826.07,156.23,156.23,177.03,131.89,134.05,126.32,2673.82,171.40,171.54,180.16,261.00,132.00,153.53,262.90,119.57,587.55,147.64,8741.13,130.07,309.24,150.78,137.68,134.06,134.62,125.24,204.93,263.26,341.56,126.33,132.34,45053.25,125.24,194.14,173.97,134.59,146.35,45078.51,150.74,215.89,45078.58,45078.52,135.02,131.26,120.97,154.35,141.55,1137.55,197.02,111.91,169.45,211.07,134.64,111.94,44741.06,134.64,134.04,134.05,134.04,134.72,111.79,211.11,372.15,112.51,111.94,191.61,155.83,190.01,189.40,284.87,185.91,177.55,184.79,197.61,134.38,233.26,175.20,112.48,204.32,140.92,610.31,111.78,153.11,205.24,121.60,141.56,121.60,128.29,128.29,125.94,121.68,114.40,529.85,615.27,146.73,140.29,115.50,179.86,136.25,10246.94,45110.68,176.86,112.53,141.86,143.36,112.69,134.47,136.10,118.86,134.74,134.76,180.76,3520.10,2998.01,134.71,122.47,112.71,180.28,182.73,155.15,134.47,122.40,161.61,161.10,176.83,161.61,134.39,141.52,146.22,141.52,134.70,134.69,156.37,176.74,134.69,154.43,421.05,418.59,155.15,152.94,112.33,125.79,603.45,139.11,34915.02,38436.51,133.73,115.96,133.53,240.41,299.11,116.07,181.16,117.78,117.78,120.06,129.48,26688.42,111.91,115.51,48389.44,46579.52,293.86,113.14,37660.03,133.09,134.15,134.29,153.11,134.34,45053.25,126.53,126.53,231.67,111.72,112.18,138.91,111.65,115.53,129.48,118.34,111.88,178.59,111.73,135.14,464.12,112.23,111.84,111.94,113.08,230.63,39807.56,128.70,244.78,147.92,328.79,947.08,328.79,136.54,150.74,136.76,136.76,145.47,142.00,185.47,323.93,134.80,134.82,155.15,146.81,134.27,186.53,134.73,230.34,144.96,140.59,150.48,50.80
2011-05-04,RMA,base,7,40649.40,17438.00,-3146.00,1620.31,58009.42,0.00,1.00,141.38,3.24,-0.09,45322.33,47226.50,44872.81,44885.04,154.00,154.00,168.78,132.04,140.33,126.34,3102.09,171.47,171.62,181.61,260.68,130.66,152.91,253.53,120.37,728.96,158.83,9576.68,128.80,298.21,149.37,142.01,137.71,136.77,125.87,203.09,262.05,340.26,127.00,132.89,45061.00,125.87,197.36,168.91,140.87,143.48,45108.03,150.31,211.46,45109.06,45108.68,141.17,130.47,121.14,154.11,141.24,1351.59,190.45,111.00,170.12,208.31,140.87,110.65,44800.15,140.89,139.92,139.83,139.92,140.99,110.15,231.21,437.92,111.97,110.64,195.71,158.54,206.18,203.51,273.35,183.40,176.89,183.18,191.04,135.32,225.42,184.45,111.19,203.25,143.22,575.80,110.37,152.79,198.06,121.30,140.22,121.30,126.78,126.78,125.12,121.90,113.94,514.29,608.00,145.54,138.52,115.91,182.87,139.06,11099.84,45201.98,165.22,111.32,148.51,150.12,111.84,133.40,138.71,118.57,141.06,141.08,184.60,4037.46,3466.93,140.92,123.53,111.86,184.61,194.78,153.41,133.40,123.00,161.86,161.13,168.45,161.86,140.64,143.47,152.13,143.47,139.37,139.42,159.37,178.53,141.00,154.11,529.73,387.56,154.51,152.06,111.95,124.91,755.57,138.51,35745.32,38833.82,136.22,115.98,138.50,239.64,303.83,116.12,201.49,117.63,117.63,119.67,129.64,27410.17,110.53,115.82,48499.47,46779.53,274.91,113.10,38351.69,137.16,140.42,140.48,152.79,140.60,45061.00,126.50,126.50,217.26,110.06,111.48,138.44,109.95,115.61,129.64,118.68,110.40,173.37,110.21,134.04,428.85,110.92,110.26,110.62,112.13,217.72,40520.96,128.48,235.09,145.02,305.47,953.15,305.47,138.13,150.31,136.23,136.23,151.19,141.77,179.50,315.39,141.11,136.68,153.41,145.32,139.97,184.32,139.17,221.54,143.17,139.58,148.23,51.47
2011-05-05,RMA,base,7,38904.80,16629.00,-3781.00,2117.86,54304.20,0.00,1.00,141.75,3.25,-0.05,45510.11,47368.36,44923.34,44933.24,152.43,152.43,164.98,133.01,143.90,126.43,3532.92,171.35,171.51,178.91,260.26,130.27,152.80,248.25,120.95,874.95,170.59,10321.71,127.19,288.40,153.87,146.69,143.28,141.20,126.35,200.47,260.08,338.33,127.42,133.44,45095.72,126.35,204.82,169.39,144.62,141.29,45170.89,155.07,208.77,45172.79,45172.11,143.06,128.83,121.24,154.09,141.10,1585.51,186.79,109.19,169.75,207.33,145.00,108.91,44857.09,144.97,145.19,145.15,145.19,144.98,108.56,259.41,518.08,110.19,108.90,208.34,163.67,230.47,223.29,263.69,179.37,175.76,179.75,184.68,137.22,218.70,197.59,109.43,206.20,148.84,544.96,108.68,152.80,188.35,120.89,139.23,120.89,125.53,125.53,123.52,121.92,112.55,493.50,596.14,143.01,137.65,115.94,193.79,142.15,11862.44,45313.56,160.86,109.56,154.06,155.92,110.07,133.28,141.60,117.38,144.60,144.60,196.55,4543.51,3931.76,143.19,125.20,110.10,196.42,211.69,158.65,133.28,124.41,168.51,167.65,164.88,168.51,143.28,148.92,158.34,148.92,144.76,144.81,167.50,178.99,144.34,153.80,637.92,359.58,153.76,151.15,110.46,123.33,906.37,138.23,36354.77,39276.53,141.24,114.82,144.03,239.29,305.66,114.97,226.32,116.37,116.37,118.27,129.08,28124.00,108.82,115.46,48575.37,46928.84,261.99,112.46,38856.58,142.77,143.32,144.83,152.80,143.26,45095.72,126.62,126.61,214.36,108.47,109.66,138.27,108.38,114.52,129.08,118.93,108.73,167.41,108.57,133.43,400.49,109.20,108.64,108.89,110.45,215.19,40989.60,128.38,221.60,142.75,289.28,956.81,289.28,142.03,155.07,135.97,135.97,157.74,141.74,173.78,306.78,144.32,140.84,158.65,145.16,140.71,184.43,144.58,213.02,141.60,138.50,146.31,52.60
2011-05-06,RMA,base,7,37720.10,16025.00,-3853.00,2187.32,52397.72,0.00,1.00,136.67,3.22,-0.09,45663.99,47453.09,44971.76,44980.95,151.51,151.51,165.77,134.27,141.80,126.33,3840.66,170.95,171.12,174.84,259.31,130.45,152.54,243.39,120.69,977.62,179.59,10838.20,125.55,280.31,157.22,150.53,145.76,144.55,126.50,198.06,258.19,336.49,127.40,133.97,45154.24,126.50,215.62,173.70,142.63,139.93,45255.35,158.36,207.26,45257.88,45256.95,140.12,127.23,120.52,153.68,140.67,1769.72,185.81,108.00,168.71,207.08,143.30,107.81,44918.62,143.23,144.77,144.85,144.77,143.15,107.49,289.51,591.87,108.92,107.80,221.90,169.39,259.38,244.53,255.96,176.60,173.97,177.02,180.84,139.45,213.93,212.16,108.27,212.29,153.75,521.35,107.58,152.53,180.58,121.08,138.35,121.08,125.49,125.49,121.77,122.18,111.89,473.98,580.60,142.57,136.99,115.11,199.64,144.78,12407.59,45429.80,162.40,108.40,152.58,154.45,108.87,132.99,144.06,116.64,142.42,142.41,202.03,4889.45,4250.04,140.40,124.93,108.90,200.50,230.08,165.50,132.99,125.03,172.88,171.87,165.90,172.88,140.65,154.17,158.76,154.17,145.35,145.33,174.44,177.61,142.05,153.74,713.05,333.57,153.34,150.67,109.18,122.03,1009.31,138.37,36653.66,39728.22,146.00,113.50,145.25,238.33,307.05,113.64,245.11,115.03,115.03,116.88,128.58,28410.71,107.73,114.32,48625.98,47024.03,245.64,111.87,39113.01,145.59,140.83,143.36,152.53,140.65,45154.24,126.53,126.54,213.31,107.40,108.43,137.65,107.31,113.20,128.58,118.37,107.65,163.29,107.48,132.50,371.69,108.09,107.56,107.79,109.27,215.68,41161.61,127.79,209.30,141.72,269.56,955.43,269.56,147.11,158.36,135.26,135.26,158.95,141.25,168.96,299.11,141.94,146.05,165.50,146.58,137.72,186.51,145.47,206.08,140.58,137.75,145.16,53.19
2011-05-07,RMA,base,7,37725.60,15613.00,-5113.00,1673.27,51336.16,0.00,1.00,136.29,3.04,-0.03,45814.85,47529.97,45024.06,45033.63,150.79,150.79,169.07,135.47,139.50,126.15,4120.43,169.88,170.05,171.79,257.70,130.30,151.62,234.77,120.00,1044.49,181.52,11247.91,123.91,272.52,156.99,151.35,144.48,143.22,126.31,195.47,256.08,334.50,126.98,133.94,45229.64,126.31,228.19,178.75,140.18,138.87,45351.42,157.47,205.55,45354.36,45353.22,139.27,125.61,119.22,152.40,139.98,1936.63,184.83,106.68,166.91,206.12,140.58,106.34,44988.35,140.54,141.39,141.49,141.39,140.52,105.79,317.57,658.79,107.73,106.33,233.42,175.80,288.12,264.50,248.72,175.51,172.35,175.61,179.32,141.28,210.56,225.88,106.68,220.05,155.90,505.05,106.04,151.41,174.43,122.46,137.32,122.46,127.52,127.52,120.04,123.30,112.30,454.84,562.29,144.92,136.05,114.11,194.07,145.33,12816.39,45546.55,166.38,106.83,148.75,150.43,107.45,132.21,144.58,116.04,140.13,140.13,195.03,5189.97,4524.05,139.19,123.88,107.48,192.19,247.31,169.98,132.21,124.45,171.24,170.18,169.38,171.24,139.12,157.00,155.59,157.00,142.62,142.55,174.21,175.50,139.92,153.46,752.90,313.96,153.44,150.70,107.86,120.98,1069.26,138.19,36901.28,40172.88,146.44,112.19,142.40,236.64,308.18,112.32,261.07,113.71,113.71,115.53,128.12,28743.82,106.22,113.15,48682.33,47112.30,230.45,111.80,39339.26,143.63,139.08,140.49,151.41,139.10,45229.64,126.33,126.33,208.34,105.70,107.20,135.99,105.58,111.90,128.12,117.43,106.08,160.25,105.86,131.26,345.02,106.56,105.92,106.31,107.80,212.51,41266.73,126.12,198.98,141.17,251.74,947.74,251.74,149.77,157.47,133.37,133.37,156.02,140.13,164.52,291.78,139.92,148.45,169.98,148.87,138.04,189.19,142.99,200.90,139.66,137.00,144.42,53.74
2011-05-08,RMA,base,7,38242.60,15558.00,-4637.00,1430.22,52486.07,0.00,1.00,144.38,2.61,-0.05,45922.26,47521.75,45080.62,45091.18,149.69,149.69,172.33,136.08,142.40,126.03,4262.38,168.34,168.51,170.27,255.34,129.90,149.93,226.37,118.67,1024.98,170.27,11256.53,122.31,265.21,155.57,147.75,143.66,143.05,125.59,193.72,254.73,333.18,126.00,132.89,45317.77,125.59,242.37,180.51,142.92,137.70,45456.67,156.10,203.58,45459.92,45458.65,142.77,124.27,117.50,150.65,138.95,2067.54,184.66,104.58,164.72,204.78,142.96,104.15,45062.72,142.96,142.35,142.38,142.35,143.03,103.60,350.24,716.95,105.74,104.14,247.67,188.33,323.90,285.46,241.95,175.33,171.77,175.05,180.19,144.12,208.94,239.32,104.41,229.90,154.59,490.25,103.87,149.66,172.01,123.29,136.12,123.29,127.38,127.38,118.53,124.31,112.91,445.06,549.21,146.53,134.87,112.69,186.74,142.61,12799.72,45662.43,170.49,104.57,149.72,151.14,105.27,131.52,142.04,114.64,143.02,143.04,187.40,5297.95,4623.81,142.67,123.34,105.30,184.81,264.83,168.03,131.52,124.07,167.08,166.19,172.72,167.08,142.52,156.06,153.73,156.06,143.13,143.12,169.36,173.62,142.96,153.86,701.94,297.63,154.51,151.74,105.96,119.59,1012.29,137.21,37092.44,40084.77,143.81,110.49,141.90,234.39,308.58,110.65,272.80,112.06,112.06,113.91,127.54,29369.03,104.01,111.58,48677.78,47129.33,217.37,112.03,39505.26,141.73,142.39,142.62,149.66,142.49,45317.77,126.18,126.18,206.89,103.52,105.16,134.60,103.41,110.20,127.54,116.08,103.87,158.63,103.69,130.20,321.57,104.33,103.71,104.12,105.54,213.11,41456.67,124.29,194.64,140.04,235.09,935.16,235.09,148.59,156.10,131.71,131.71,153.55,139.01,161.14,284.60,143.02,147.53,168.03,150.71,141.63,192.31,143.23,199.81,138.48,136.07,143.07,54.28
2011-05-09,RMA,base,7,38079.80,15488.00,-4099.00,1106.71,53066.22,0.00,1.00,138.75,2.18,-0.12,45926.78,47406.06,45140.89,45152.69,149.38,149.38,174.26,133.96,142.69,125.99,3478.73,167.97,168.13,169.92,252.08,129.49,148.43,220.71,115.71,754.59,148.67,10067.30,122.24,261.89,156.33,137.63,146.30,145.34,122.80,196.91,257.45,334.96,123.63,130.08,45411.43,122.80,252.49,178.83,143.34,136.63,45562.84,156.83,203.21,45566.21,45565.06,141.16,124.98,116.36,150.15,138.20,1602.95,182.74,102.78,165.57,202.26,143.80,102.54,45136.43,143.75,144.66,144.75,144.66,143.69,102.26,321.85,579.47,103.68,102.53,260.97,203.07,303.26,265.11,239.59,176.00,172.21,175.40,183.13,140.48,210.15,227.98,102.84,238.35,152.85,483.41,102.37,148.62,177.48,121.35,135.25,121.35,124.84,124.84,118.59,122.57,112.52,458.00,554.01,146.07,133.62,110.19,183.30,135.34,11694.23,45765.36,172.29,102.96,150.48,151.84,103.46,131.28,135.12,112.69,143.16,143.14,184.25,4417.09,3804.74,141.46,121.19,103.48,182.93,248.16,163.58,131.28,122.81,164.51,163.89,174.63,164.51,141.73,153.51,155.37,153.51,145.70,145.68,164.56,172.56,142.88,153.94,502.41,291.88,156.68,154.13,104.14,119.02,737.50,135.50,36626.67,39538.35,143.67,108.80,144.57,232.72,309.63,108.98,233.47,110.58,110.58,112.82,125.34,28807.55,102.46,109.37,48601.27,47056.31,221.06,111.34,39106.82,143.84,141.92,143.82,148.62,141.74,45411.43,126.11,126.11,206.37,102.19,103.17,134.64,102.13,108.38,125.34,113.87,102.39,161.02,102.27,129.35,317.75,102.73,102.31,102.52,103.68,213.33,41159.23,123.24,201.75,139.06,237.50,920.35,237.50,146.89,156.83,131.90,131.90,155.03,137.92,162.38,280.42,142.78,146.24,163.58,151.08,139.15,192.67,145.82,203.96,138.66,135.81,143.55,53.87
2011-05-10,RMA,base,7,38813.50,15342.00,-3929.00,1360.79,53345.95,0.00,1.00,134.79,1.94,-0.15,45924.77,47324.19,45206.44,45219.43,148.45,148.45,173.95,132.14,139.19,126.11,2920.87,167.63,167.77,170.77,248.65,128.95,148.25,217.53,113.80,599.97,140.46,9305.67,121.76,259.35,156.53,132.72,144.96,143.89,120.84,199.83,259.84,336.40,121.66,127.87,45509.62,120.84,249.99,177.57,139.84,136.03,45666.09,156.83,202.40,45669.38,45668.28,138.27,125.15,114.57,150.48,137.74,1240.86,182.22,101.91,166.44,200.30,140.32,101.83,45212.06,140.27,141.55,141.69,141.55,140.21,101.76,271.88,437.61,102.63,101.82,262.34,204.09,254.92,229.51,238.20,177.19,172.53,176.43,185.06,135.27,212.15,205.84,102.12,241.84,152.12,478.42,101.73,148.66,179.45,118.11,134.94,118.11,123.01,123.01,118.01,119.51,110.19,467.17,561.45,141.50,132.74,108.38,183.70,131.51,10947.80,45854.00,170.54,102.21,147.90,149.44,102.55,131.72,131.40,111.35,139.71,139.70,185.10,3815.06,3247.83,138.36,118.72,102.58,184.44,218.33,162.17,131.72,120.07,166.62,165.86,174.15,166.62,138.46,152.72,154.15,152.72,142.96,142.90,166.26,172.39,139.45,154.01,412.20,291.68,157.45,154.98,102.95,118.18,598.31,133.68,36076.54,39553.88,145.26,107.64,142.78,231.10,309.54,107.83,194.88,109.61,109.61,112.00,124.63,28387.25,101.79,107.73,48553.67,47002.00,228.64,109.81,38670.94,143.71,138.54,140.43,148.66,138.45,45509.62,126.23,126.23,205.42,101.71,102.19,134.82,101.67,107.15,124.63,112.15,101.78,161.35,101.70,128.18,325.02,102.04,101.77,101.82,102.89,213.37,40676.28,122.16,205.98,138.11,247.49,904.43,247.49,148.33,156.83,131.92,131.92,153.87,137.87,162.98,277.16,139.39,147.55,162.17,150.46,136.63,190.24,143.21,206.84,137.91,134.71,142.52,52.09
2011-05-11,RMA,base,7,39580.20,15004.00,-3872.00,1854.86,53198.00,0.00,1.00,139.50,1.86,-0.17,45971.27,47352.18,45281.04,45295.26,147.62,147.62,172.85,131.29,140.01,126.12,2965.80,167.30,167.45,171.70,245.00,127.92,147.90,215.88,112.55,609.86,142.02,9492.89,120.10,254.99,156.58,132.34,142.08,141.58,119.46,198.60,258.71,335.19,119.78,126.29,45608.67,119.46,241.35,177.16,140.52,136.00,45758.40,156.65,201.45,45761.31,45760.44,140.58,123.13,112.27,150.27,138.03,1244.84,183.67,101.97,165.91,200.04,140.64,102.12,45294.30,140.64,140.53,140.58,140.53,140.69,102.29,250.53,417.40,102.46,102.12,252.61,202.52,236.16,215.22,234.39,177.57,172.81,176.83,184.26,132.77,211.93,194.85,102.33,240.69,150.02,468.68,102.10,148.38,173.02,117.04,133.97,117.04,123.05,123.05,116.14,118.02,108.61,448.21,554.84,137.50,131.86,107.53,184.86,130.64,11105.92,45919.83,168.34,102.36,148.09,149.64,102.49,132.45,130.46,110.46,140.63,140.64,187.02,3896.50,3309.34,140.36,117.35,102.51,187.67,205.47,162.51,132.45,118.51,166.97,166.17,172.95,166.97,140.13,151.01,151.99,151.01,141.49,141.47,167.06,172.58,140.53,153.52,426.73,285.87,156.86,154.37,102.52,116.93,613.93,131.93,35948.65,39921.19,143.78,106.46,140.77,229.00,307.08,106.60,189.11,108.39,108.39,110.71,124.07,28350.84,102.14,106.74,48563.73,47029.60,224.91,108.65,38603.41,141.21,139.97,140.45,148.38,140.10,45608.67,126.27,126.27,205.89,102.25,102.12,134.96,102.25,106.03,124.07,110.86,102.19,157.32,102.15,126.96,320.01,102.31,102.25,102.13,102.96,217.25,40531.71,121.19,198.01,137.32,243.47,886.26,243.47,148.94,156.65,131.79,131.79,151.30,138.35,159.53,272.44,140.60,145.99,162.51,150.33,139.71,187.52,141.53,206.17,136.29,132.54,141.24,51.98
2011-05-12,RMA,base,7,39474.60,14604.00,-4220.00,1529.77,52536.05,0.00,1.00,145.04,2.00,-0.25,46020.07,47395.53,45362.98,45378.18,147.18,147.18,172.25,129.97,144.59,126.10,2976.85,167.13,167.29,171.88,241.58,126.55,147.28,213.74,111.02,621.46,143.07,9443.53,119.16,250.20,156.29,132.02,143.14,143.67,117.58,197.83,258.10,334.40,117.72,124.88,45699.22,117.58,233.70,176.52,145.03,136.11,45836.88,156.78,200.11,45839.42,45838.70,145.60,122.48,110.22,150.07,137.87,1281.53,184.53,102.72,165.28,199.24,144.98,102.83,45377.54,144.99,144.08,144.07,144.08,145.09,102.83,249.31,436.15,103.15,102.83,240.11,207.49,238.99,214.95,229.67,177.17,172.95,176.47,183.37,131.33,210.16,192.42,103.00,236.70,149.32,455.58,102.75,148.01,169.87,117.25,132.22,117.25,122.70,122.70,115.44,117.64,108.54,434.59,547.38,135.91,130.76,106.64,183.55,129.95,10993.70,45979.21,167.68,103.03,152.12,153.66,103.13,132.68,129.73,110.52,145.22,145.24,186.19,3897.32,3306.53,145.30,115.59,103.15,188.09,204.29,161.94,132.68,116.98,164.73,164.11,172.35,164.73,144.99,150.27,153.68,150.27,144.49,144.52,164.08,172.76,145.19,152.87,436.66,276.93,156.42,153.91,102.89,116.49,627.05,131.11,35724.86,39823.07,142.50,106.16,142.98,227.16,303.09,106.25,195.53,108.18,108.18,110.44,123.00,28403.28,102.83,106.05,48591.00,47082.28,219.26,108.35,38430.64,141.95,144.75,144.63,148.01,144.95,45699.22,126.23,126.23,205.53,102.78,102.86,134.85,102.74,105.74,123.00,109.49,102.84,155.63,102.74,125.65,308.09,103.00,102.84,102.84,103.64,219.37,40449.70,121.39,192.92,136.40,235.03,866.12,235.03,146.96,156.78,131.88,131.88,152.58,138.02,156.90,267.31,145.31,143.93,161.94,149.77,144.85,185.57,144.36,205.38,135.38,131.17,140.97,52.41
2011-05-13,RMA,base,7,39019.20,14171.00,-3460.00,1972.46,51789.50,0.00,1.00,149.54,2.60,-0.27,46050.26,47490.93,45453.69,45469.33,146.62,146.62,171.51,128.75,149.81,126.17,2950.57,166.75,166.90,171.61,237.31,125.03,146.94,211.55,110.66,656.31,148.34,9354.59,118.84,246.11,158.79,133.60,147.47,148.65,116.18,198.05,258.33,334.18,116.77,124.16,45781.81,116.18,229.77,176.55,150.30,136.15,45907.93,159.89,199.45,45910.21,45909.56,150.68,122.92,109.91,149.84,137.12,1292.82,183.39,102.50,165.13,198.92,150.29,102.30,45467.00,150.30,149.40,149.37,149.40,150.40,102.00,255.60,454.68,103.26,102.30,232.51,208.85,245.43,220.69,225.57,176.69,172.73,176.06,182.90,129.94,207.68,195.79,102.45,232.85,151.72,445.08,102.11,147.77,169.41,116.05,131.24,116.05,121.08,121.08,115.48,116.85,107.86,432.71,545.64,133.26,130.29,106.62,188.12,130.85,10843.55,46038.94,167.43,102.53,158.23,159.94,102.89,133.05,130.52,110.90,150.48,150.51,192.46,3864.83,3283.80,150.41,113.41,102.92,196.54,209.20,161.56,133.05,114.75,166.59,166.06,171.65,166.59,150.12,152.25,158.39,152.25,149.62,149.65,165.98,172.89,150.43,153.07,471.62,268.07,156.19,153.58,102.86,116.08,670.38,130.81,35617.77,39768.24,144.76,106.40,147.63,225.58,298.60,106.48,205.09,108.45,108.45,110.60,122.98,28361.40,102.23,106.28,48648.21,47178.59,217.88,107.97,38333.27,145.86,149.91,149.92,147.77,150.08,45781.81,126.31,126.31,202.76,101.93,102.84,134.13,101.86,106.02,122.98,109.35,102.15,155.05,102.01,125.53,300.59,102.46,102.06,102.29,103.40,215.94,40456.86,122.09,191.46,134.95,231.82,843.71,231.82,147.37,159.89,131.55,131.55,157.20,137.18,155.56,262.78,150.53,145.37,161.56,149.00,149.75,184.39,149.49,205.31,135.31,130.72,140.64,52.06
2011-05-14,RMA,base,7,38353.70,13704.00,-3465.00,2046.86,50473.48,0.00,1.00,154.96,3.50,-0.06,46124.24,47710.76,45552.36,45567.84,145.10,145.10,171.72,129.97,154.50,125.96,3567.67,165.64,165.80,171.19,232.11,123.25,146.22,209.03,111.41,914.46,182.42,10392.27,117.04,239.43,162.19,149.10,152.30,153.64,116.63,194.67,255.57,331.78,117.25,126.68,45859.50,116.63,232.54,177.13,155.00,136.27,45976.08,162.80,197.30,45978.20,45977.54,155.49,120.94,110.13,148.68,136.35,1637.43,181.60,101.48,163.86,198.01,154.95,101.35,45565.62,154.96,154.13,154.09,154.13,155.05,101.22,290.53,578.77,102.21,101.35,233.76,209.43,277.96,248.69,218.82,175.80,171.85,175.19,181.32,131.10,203.85,215.23,101.50,231.53,156.25,432.24,101.24,146.86,163.64,117.05,130.26,117.05,121.15,121.15,113.83,118.12,107.94,410.53,531.55,132.53,130.24,107.09,192.91,142.54,11820.29,46101.58,166.94,101.57,162.03,163.57,101.88,132.60,141.54,110.13,155.17,155.19,197.29,4594.18,3956.48,155.22,113.37,101.91,200.93,233.74,164.17,132.60,113.59,168.99,168.50,171.77,168.99,154.93,156.71,162.13,156.71,154.20,154.22,170.00,172.45,155.14,152.79,684.87,256.56,154.84,152.07,102.02,114.44,948.38,132.09,36357.74,40016.09,148.96,105.57,152.18,223.49,293.11,105.65,256.00,107.36,107.36,109.35,123.53,28877.20,101.31,106.37,48756.60,47372.46,211.71,107.87,38925.90,150.42,154.71,154.43,146.86,154.89,45859.50,126.16,126.16,200.41,101.18,101.78,132.67,101.14,105.36,123.53,109.85,101.27,150.97,101.20,125.80,286.71,101.49,101.24,101.35,102.26,213.08,41131.63,121.20,183.20,132.95,223.48,819.73,223.48,149.98,162.80,130.13,130.13,161.58,136.59,151.65,256.48,155.24,149.58,164.17,148.35,154.92,186.37,154.09,201.88,134.12,129.54,139.24,52.27
2011-05-15,RMA,base,7,37854.30,13321.00,-3530.00,1359.19,50174.11,0.00,1.00,160.13,4.41,0.03,46259.89,47944.10,45651.32,45665.92,143.54,143.54,171.95,132.85,158.65,125.78,4330.97,164.07,164.24,170.65,225.66,121.68,145.08,205.82,111.55,1236.18,232.62,11712.07,115.13,230.69,163.87,174.87,156.40,157.78,117.12,191.01,252.65,329.32,117.74,132.84,45932.03,117.12,250.09,175.80,159.20,135.89,46044.28,163.87,192.91,46046.41,46045.74,159.62,118.88,109.86,147.76,136.58,2086.56,179.81,101.21,162.67,194.49,159.10,101.22,45661.95,159.12,158.24,158.20,158.24,159.20,101.16,363.50,760.74,101.70,101.22,254.23,220.73,349.07,303.15,210.32,174.78,170.97,174.17,180.76,138.16,200.03,255.16,101.39,238.52,159.45,417.26,101.15,145.92,158.66,118.97,128.38,118.97,121.44,121.44,112.13,120.02,108.87,392.16,514.33,127.98,130.06,106.64,189.71,163.16,13113.61,46180.26,167.41,101.43,164.39,165.58,101.60,131.41,161.24,109.76,159.32,159.34,192.67,5502.55,4789.31,159.40,114.80,101.62,194.19,282.22,167.63,131.41,114.62,168.17,167.83,171.98,168.17,159.17,159.85,164.23,159.85,158.18,158.20,169.76,171.57,159.32,151.16,950.37,247.83,153.38,150.40,101.55,112.55,1289.95,136.89,37252.16,40630.30,152.90,104.61,155.96,221.33,286.48,104.68,342.66,106.25,106.25,108.07,122.41,29750.20,101.19,105.59,48870.21,47602.83,204.99,108.28,39629.73,154.25,158.99,158.33,145.92,159.14,45932.03,125.91,125.90,201.44,101.12,101.35,131.56,101.09,104.43,122.41,109.50,101.19,147.19,101.12,125.66,271.23,101.33,101.18,101.22,101.82,211.60,41868.19,120.21,176.33,130.34,213.53,797.37,213.53,152.83,163.87,129.06,129.06,164.08,135.74,148.23,248.72,159.40,153.76,167.63,148.91,159.71,195.39,158.08,199.38,133.14,128.98,138.11,53.85
