datetime,model,scene,case,sac_flow,sjr_flow,exports,cu_flow,ndo,dcc,smscg,vern_ec,sf_tidal_filter,sf_tidal_energy,anc,anh2,bac,bdl,bdt,bet,cll,cse,dsj,emm2,frk,god,gys,gzl,hll,hol2,ibs,jer,mal,mtz,nsl2,obi,oh4,old,pct,ppt,rri2,rsl,sal,snc,srv,sss,tms,trp,tss,uni,vol,x2
2010-10-26,RMA,cache,7,10854.80,3231.00,-8097.00,-60.06,7733.52,0.00,1.00,362.33,1.04,0.32,2423.52,2423.52,531.39,4266.58,376.02,636.17,4182.69,4182.69,776.97,653.71,587.05,12172.18,11075.69,13429.78,554.41,561.30,10906.53,879.89,8390.00,10015.20,4002.26,531.40,514.33,415.45,15298.05,354.00,441.06,634.98,364.80,8354.40,183.27,141.36,479.28,462.54,560.94,377.20,8200.88,81.68
2010-10-27,RMA,cache,7,13334.20,3170.00,-8612.00,89.40,9029.10,0.00,1.00,315.50,1.04,0.33,2236.57,2236.57,535.09,4353.81,361.46,631.13,3751.15,3751.15,774.43,587.79,575.15,11992.92,10940.75,13116.51,554.92,561.98,10854.76,856.46,7924.52,9964.26,3518.34,535.23,511.77,403.94,14816.68,344.64,431.32,627.37,352.64,8115.17,178.89,139.94,440.77,447.50,519.57,373.44,8019.88,80.54
2010-10-28,RMA,cache,7,16259.10,3153.00,-9183.00,69.24,11529.21,0.00,1.00,316.46,1.10,0.30,2282.87,2282.87,532.52,4465.77,338.24,628.19,3748.52,3748.52,770.36,580.08,568.16,11972.73,10828.70,12974.28,552.00,560.01,10783.93,884.05,8085.39,10095.06,3228.29,533.50,510.03,391.51,15101.62,336.43,421.76,620.93,364.06,7971.87,176.58,139.30,419.48,440.72,492.11,348.54,7949.54,80.11
2010-10-29,RMA,cache,7,18533.90,3234.00,-10216.00,393.04,12781.59,0.00,1.00,300.33,1.14,0.26,2296.42,2296.42,528.38,4423.99,319.49,628.94,3693.41,3693.41,769.42,517.11,560.92,11970.83,10809.50,12994.42,547.56,556.12,10746.61,907.28,8118.56,10140.73,3264.24,529.50,509.99,367.69,15198.79,332.51,412.25,614.24,375.77,7969.85,169.60,143.90,394.79,428.25,481.13,322.94,7916.83,80.25
2010-10-30,RMA,cache,7,16593.50,3135.00,-10163.00,903.66,10039.08,0.00,1.00,302.71,1.17,0.22,2168.33,2168.33,523.51,4276.46,308.78,629.60,3328.46,3328.46,770.45,394.00,560.04,11810.92,10802.80,12896.11,540.75,549.74,10728.42,900.05,7704.99,9957.60,3200.58,524.69,505.05,343.63,14804.93,331.25,400.50,606.15,376.25,8013.46,161.57,143.29,355.61,415.17,474.90,305.95,7836.48,79.72
2010-10-31,RMA,cache,7,14572.80,3020.00,-10212.00,745.03,7686.56,0.00,1.00,311.92,1.10,0.21,1963.13,1963.13,517.44,4112.24,303.59,628.05,2851.83,2851.83,770.31,311.84,562.10,11457.96,10713.50,12626.81,535.47,544.63,10684.18,866.69,6944.96,9522.31,2854.79,518.53,498.63,330.02,13957.07,331.25,385.56,599.51,367.45,8018.05,158.59,140.52,324.50,403.96,475.64,306.61,7708.62,78.95
2010-11-01,RMA,cache,7,13776.40,2868.00,-10218.00,1115.10,6199.88,0.00,1.00,332.54,1.04,0.21,1751.82,1751.82,513.22,3950.01,309.69,625.13,2467.61,2467.61,768.63,272.56,562.07,11014.44,10491.83,12238.94,533.96,543.16,10581.14,831.88,6242.21,9084.88,2382.56,514.17,491.79,326.48,13175.23,328.57,369.62,593.55,363.33,7928.65,156.76,144.09,304.52,403.02,471.65,318.10,7528.69,77.42
2010-11-02,RMA,cache,7,14306.60,2727.00,-9346.00,2660.44,5865.47,0.00,1.00,383.79,1.00,0.23,1685.79,1685.79,512.04,3805.23,325.84,623.87,2443.27,2443.27,766.93,278.04,564.49,10712.50,10206.69,11954.84,534.51,543.51,10419.23,828.13,6168.56,8860.36,2073.28,512.67,487.15,332.78,13078.94,326.64,356.84,586.40,373.62,7790.88,156.17,148.69,299.50,410.01,466.54,345.25,7374.78,76.77
2010-11-03,RMA,cache,7,14272.50,2583.00,-9250.00,2920.06,5565.33,0.00,1.00,408.08,1.04,0.29,1796.73,1796.73,513.51,3727.77,355.41,627.05,2794.88,2794.88,767.53,338.32,571.47,10693.01,9964.48,11891.31,538.38,547.21,10226.19,852.06,6745.64,8949.41,2053.33,514.02,484.09,343.55,13761.54,331.02,348.62,579.81,398.92,7632.41,158.58,149.65,306.66,410.60,469.42,384.54,7294.84,76.98
2010-11-04,RMA,cache,7,13974.40,2460.00,-9165.00,2980.45,5231.12,0.00,1.00,436.79,1.08,0.37,2080.80,2080.80,516.69,3732.52,386.85,638.05,3471.62,3471.62,775.31,463.78,586.58,10995.13,9918.86,12138.59,544.64,553.18,10089.71,895.18,7715.75,9236.64,2309.84,516.90,484.06,364.45,14872.03,345.74,344.83,571.81,431.37,7546.81,164.84,150.30,348.94,421.01,497.23,412.82,7330.19,78.64
2010-11-05,RMA,cache,7,13409.00,2252.00,-9134.00,3244.27,4158.96,0.00,1.00,500.88,1.13,0.44,2539.13,2539.13,523.10,3818.44,408.15,656.40,4353.11,4353.11,793.00,666.79,611.33,11545.54,10107.88,12642.11,555.31,563.97,10077.44,968.09,8876.05,9687.10,2785.04,522.98,486.12,392.03,16164.05,368.95,344.22,561.23,464.44,7543.89,178.60,153.94,414.80,427.90,535.69,443.54,7449.66,80.28
2010-11-06,RMA,cache,7,13189.00,2065.00,-10093.00,3262.52,2691.82,0.00,1.00,584.96,1.16,0.50,3106.73,3106.73,534.38,3964.94,425.66,683.35,5392.73,5392.73,821.03,948.97,646.09,12251.21,10492.39,13356.62,573.13,582.03,10205.38,1080.98,10099.08,10205.06,3491.57,533.78,492.14,415.49,17455.13,396.27,346.17,553.35,498.91,7624.03,201.73,157.38,516.49,434.54,597.22,494.69,7626.67,82.09
2010-11-07,RMA,cache,7,12487.20,1988.00,-5730.00,3329.37,6200.05,0.00,0.00,622.33,1.17,0.53,3448.81,3448.81,546.53,4305.13,462.83,713.19,5887.82,5887.82,850.84,1149.44,678.13,12960.29,10977.76,14111.79,590.35,599.85,10441.81,1166.83,10700.76,10897.84,4232.97,545.66,496.96,446.45,18069.13,415.08,348.96,548.66,508.91,7746.96,222.83,155.61,621.10,442.66,663.80,560.69,7854.55,83.59
2010-11-08,RMA,cache,7,12191.30,1988.00,-10928.00,2479.99,1616.91,0.00,0.00,625.00,1.16,0.49,3640.61,3640.61,563.99,5034.96,505.42,744.37,5909.42,5909.42,881.90,1165.48,710.41,13699.10,11573.79,14801.30,611.29,621.43,10785.54,1243.62,10823.96,11915.21,4551.14,563.24,507.17,490.74,18110.31,429.73,351.47,546.24,517.89,8042.21,224.58,152.34,666.23,455.25,711.80,607.69,8302.98,84.08
2010-11-09,RMA,cache,7,12547.70,2005.00,-9007.00,2647.41,3852.48,0.00,0.00,628.75,1.08,0.43,3487.84,3487.84,582.42,5660.82,561.59,770.23,5428.43,5428.43,906.57,1008.18,730.90,14089.75,12175.14,15011.59,631.64,642.36,11195.84,1258.25,10299.15,12448.74,4673.25,581.54,515.17,549.09,17485.37,435.64,354.21,545.64,511.82,8465.36,210.02,150.77,641.72,477.33,723.86,624.66,8728.11,84.05
2010-11-10,RMA,cache,7,13317.70,1966.00,-9057.00,2572.96,4673.70,0.00,0.00,638.21,1.11,0.35,3397.15,3397.15,602.12,6307.96,600.88,793.13,5118.15,5118.15,932.21,901.26,747.29,14324.67,12643.03,15005.85,652.82,665.05,11603.23,1288.96,10060.69,12875.15,4700.74,601.72,530.43,590.77,17296.14,437.91,357.18,547.17,522.10,8907.57,202.93,150.52,598.60,488.57,704.85,630.12,9154.93,83.26
2010-11-11,RMA,cache,7,13255.00,1889.00,-9470.00,2539.61,4062.24,0.00,0.00,657.96,1.05,0.29,3189.81,3189.81,624.57,6733.16,617.75,809.97,4633.12,4633.12,950.68,736.41,747.32,14301.48,12952.58,14878.00,674.18,687.58,11904.69,1285.05,9482.99,12952.90,4702.67,624.41,551.77,610.09,16673.69,438.31,361.41,550.48,525.48,9299.08,191.87,152.47,554.36,502.28,697.55,638.85,9394.68,83.25
2010-11-12,RMA,cache,7,14037.10,1816.00,-9468.00,2534.37,4749.04,0.00,0.00,696.38,0.98,0.21,2809.17,2809.17,644.21,6985.01,631.34,820.63,3799.31,3799.31,958.52,518.15,751.59,14036.76,13064.13,14487.67,683.66,697.47,12096.16,1228.09,8437.96,12802.35,4685.11,644.27,567.44,622.09,15604.05,433.58,367.26,555.72,509.43,9567.81,180.06,158.18,483.93,517.96,667.10,657.42,9480.63,81.83
2010-11-13,RMA,cache,7,13942.50,1746.00,-9754.00,2818.10,4152.50,0.00,0.00,707.67,1.00,0.16,2665.59,2665.59,653.00,7418.54,644.10,831.94,3452.12,3452.12,970.58,439.21,762.32,13868.83,13089.00,14158.23,692.40,707.96,12261.33,1237.07,8056.74,12799.01,4639.90,653.83,581.94,630.97,15347.94,434.27,373.30,562.27,522.56,9847.97,175.75,160.96,406.11,529.27,615.60,685.71,9694.59,80.47
2010-11-14,RMA,cache,7,13215.40,1700.00,-9030.00,3039.14,4014.72,0.00,0.00,732.96,1.05,0.13,2679.67,2679.67,664.18,7986.69,660.92,846.50,3545.55,3545.55,988.75,428.76,774.78,13906.57,13126.91,14151.97,704.30,720.44,12408.71,1275.21,8139.74,12959.13,4653.65,664.54,591.37,645.52,15621.58,443.45,379.28,570.18,551.73,10190.31,173.75,163.78,358.48,542.52,617.19,706.59,10012.92,80.33
2010-11-15,RMA,cache,7,12696.20,1683.00,-8310.00,3060.80,4189.66,0.00,0.00,746.25,1.08,0.12,2751.64,2751.64,675.37,8497.72,680.76,865.93,3788.82,3788.82,1015.43,443.14,793.55,14088.66,13239.96,14393.93,717.89,733.91,12556.62,1313.67,8347.51,13195.31,4754.30,675.14,599.11,668.25,16008.71,460.10,385.30,579.71,579.95,10554.22,172.82,167.52,347.55,554.46,656.72,725.62,10352.91,80.58
2010-11-16,RMA,cache,7,12436.60,1678.00,-8137.00,3089.97,4029.99,0.00,0.00,749.50,1.10,0.14,2902.04,2902.04,689.18,8953.78,699.21,891.85,4112.62,4112.62,1053.36,483.92,819.36,14404.00,13432.28,14792.04,735.29,750.72,12730.27,1363.17,8747.00,13528.73,4926.12,688.75,608.15,691.00,16577.37,480.59,391.04,591.08,614.23,10896.94,173.94,167.14,375.00,564.47,698.66,741.70,10705.26,81.12
2010-11-17,RMA,cache,7,12111.00,1661.00,-8434.00,3083.23,3382.59,0.00,0.00,748.17,1.12,0.17,3132.73,3132.73,704.21,9375.13,715.19,925.00,4508.54,4508.54,1100.36,560.35,856.17,14835.87,13711.78,15255.47,755.62,770.83,12947.81,1422.25,9296.01,13939.16,5157.55,703.73,618.44,712.42,17228.02,505.67,396.53,604.00,650.54,11214.26,178.36,165.81,430.48,572.34,738.21,748.60,11068.28,81.90
2010-11-18,RMA,cache,7,12020.80,1641.00,-8627.00,3075.16,2782.87,0.00,0.00,747.92,1.12,0.21,3409.51,3409.51,721.53,9798.17,725.45,961.32,4982.62,4982.62,1153.07,681.78,900.36,15366.05,14081.74,15714.43,780.02,795.02,13231.50,1495.33,9944.31,14412.21,5446.98,720.48,630.39,729.61,17911.94,535.16,400.90,617.06,688.68,11526.37,187.12,165.22,499.53,583.23,785.90,749.49,11458.63,82.80
2010-11-19,RMA,cache,7,11963.60,1616.00,-8302.00,3081.55,2934.57,0.00,0.00,787.79,1.15,0.27,3775.51,3775.51,748.17,10264.07,729.26,1003.87,5631.73,5631.73,1208.85,901.57,950.42,15971.72,14545.32,16194.27,813.54,828.92,13604.01,1601.68,10797.25,14958.79,5751.91,747.01,643.63,740.40,18817.84,568.49,404.21,629.93,732.20,11834.43,203.89,167.24,578.05,594.69,812.36,752.13,11921.78,83.54
2010-11-20,RMA,cache,7,11558.80,1589.00,-8331.00,2228.91,3335.86,0.00,0.00,802.46,1.21,0.32,4273.89,4273.89,768.70,10720.40,727.65,1067.02,6441.00,6441.00,1269.81,1213.31,1020.54,16627.02,15068.80,16799.15,842.03,858.08,14031.49,1740.43,11841.24,15540.20,6076.68,767.55,660.75,745.19,19902.22,610.73,406.66,644.45,761.25,12040.18,231.84,170.52,736.60,596.92,909.67,771.31,12429.57,84.89
2010-11-21,RMA,cache,7,11634.70,1658.00,-8611.00,410.24,5182.37,0.00,0.00,773.46,1.25,0.36,4718.48,4718.48,792.48,11025.56,729.45,1129.85,7071.98,7071.98,1336.97,1438.65,1091.71,17224.87,15579.99,17444.12,879.07,897.56,14466.16,1875.86,12611.28,16011.33,6358.77,791.19,672.40,750.41,20608.12,651.66,410.61,663.75,782.10,12092.11,256.63,171.46,859.47,605.89,1008.03,791.35,12842.08,85.92
2010-11-22,RMA,cache,7,12631.30,1784.00,-8624.00,-35.00,7228.76,0.00,0.00,709.88,1.09,0.42,4446.97,4446.97,824.55,10996.29,744.69,1164.37,6537.10,6537.10,1365.93,1302.57,1120.84,17394.90,15953.29,17663.16,923.40,941.96,14802.05,1835.68,11860.33,16053.76,6614.55,822.11,694.82,767.98,19641.45,655.69,419.66,682.36,735.00,12036.19,248.26,169.31,899.71,632.73,1059.46,782.60,12942.96,86.43
2010-11-23,RMA,cache,7,14523.30,1777.00,-8604.00,-852.78,9845.71,0.00,0.00,709.71,1.12,0.45,4143.95,4143.95,866.54,11114.78,762.81,1183.27,5869.14,5869.14,1390.43,1139.10,1126.29,17330.82,16135.90,17424.95,963.93,981.99,15107.40,1789.69,11256.89,16044.60,6647.37,864.12,722.34,785.72,19099.77,635.94,431.04,699.90,710.96,12034.45,239.61,170.83,842.50,651.14,1012.07,756.30,13123.20,84.77
2010-11-24,RMA,cache,7,16016.00,1761.00,-9710.00,-1199.91,10748.67,0.00,0.00,717.04,1.05,0.44,3915.23,3915.23,920.19,11169.22,756.49,1200.19,5533.55,5533.55,1414.73,1123.31,1112.22,17194.25,16205.50,17190.73,1006.59,1023.29,15307.60,1767.96,10730.02,15920.37,6553.52,918.02,782.44,777.51,18500.28,615.12,443.43,718.53,703.44,12051.77,238.22,177.38,847.66,665.32,999.34,774.81,13226.45,84.98
2010-11-25,RMA,cache,7,16330.60,1786.00,-10054.00,-948.37,10686.22,0.00,1.00,732.04,1.01,0.40,3261.00,3261.00,952.29,10946.52,741.88,1195.04,4380.37,4380.37,1401.69,745.60,1071.00,16652.19,16117.94,16550.16,1011.41,1027.23,15388.48,1606.14,9274.69,15424.31,6023.83,951.16,817.96,753.46,16985.20,581.58,459.23,736.15,640.46,12217.93,212.21,181.23,743.86,686.40,949.17,762.00,13147.87,82.76
2010-11-26,RMA,cache,7,18430.50,1837.00,-9793.00,832.47,10869.38,0.00,1.00,716.38,0.98,0.35,2877.56,2877.56,951.93,10309.24,731.29,1180.95,3783.90,3783.90,1384.80,580.79,1056.23,15925.15,15861.19,15699.10,1000.20,1017.09,15365.88,1531.42,8510.89,14640.22,4166.33,952.78,842.77,745.26,16243.73,558.14,472.41,750.39,625.82,12571.59,206.81,179.89,636.71,704.13,864.65,731.52,12986.48,81.10
2010-11-27,RMA,cache,7,18441.50,1828.00,-9731.00,911.18,10706.74,0.00,1.00,714.29,1.08,0.30,2696.66,2696.66,942.82,9530.62,730.19,1166.30,3634.90,3634.90,1370.65,517.60,1049.61,15322.63,15398.19,15099.69,991.57,1009.94,15218.43,1510.07,8502.61,14072.99,3128.65,944.31,850.34,751.50,16354.15,548.18,483.28,768.24,652.15,12716.46,205.68,176.15,550.67,722.36,789.16,727.06,12760.27,79.93
2010-11-28,RMA,cache,7,18386.50,1836.00,-9620.00,846.01,10885.87,0.00,1.00,709.92,1.07,0.23,2617.75,2617.75,937.50,8473.98,730.38,1158.09,3629.06,3629.06,1362.95,475.74,1044.95,14888.96,14940.62,14857.60,986.80,1005.40,15014.58,1482.50,8401.93,13539.43,3039.20,938.73,848.29,757.02,16231.38,553.51,493.27,789.90,670.81,12651.54,201.87,171.68,506.73,728.94,779.14,722.12,12492.13,80.38
2010-11-29,RMA,cache,7,17426.20,1849.00,-10327.00,1075.11,9040.80,0.00,1.00,733.25,0.95,0.21,2233.56,2233.56,938.15,7135.41,725.55,1141.64,2639.18,2639.18,1341.77,346.93,1017.08,14247.74,14532.75,14418.86,972.97,989.59,14790.57,1336.33,6675.07,12641.63,2987.02,938.62,835.53,756.42,14214.70,543.15,511.45,810.69,589.51,12473.05,188.79,166.86,471.99,723.48,797.94,721.78,12052.28,78.87
2010-11-30,RMA,cache,7,17889.30,1900.00,-10015.00,1212.95,9620.71,0.00,1.00,731.04,0.92,0.22,1989.90,1989.90,928.59,6326.10,724.13,1118.68,2241.57,2241.57,1314.82,320.65,994.65,13572.68,14006.95,13769.75,959.41,975.52,14485.87,1272.19,5957.07,11885.98,2287.94,929.55,828.99,762.41,13369.07,525.90,528.13,835.49,572.91,12119.47,184.22,163.90,432.35,719.93,751.44,732.79,11582.92,76.66
2010-12-01,RMA,cache,7,20143.20,1953.00,-9941.00,1078.69,12054.32,0.00,1.00,685.08,0.97,0.26,1949.68,1949.68,914.78,5841.47,731.79,1096.00,2377.95,2377.95,1289.16,335.05,976.12,13079.15,13399.72,13325.45,950.13,966.00,14072.05,1248.93,6225.75,11418.97,1888.11,916.17,822.36,769.08,13714.41,518.87,540.60,857.86,603.95,11664.78,181.91,159.86,408.83,718.07,706.35,731.47,11108.96,75.97
2010-12-02,RMA,cache,7,21239.90,1958.00,-9661.00,1182.78,13188.12,0.00,1.00,685.42,1.04,0.34,2071.00,2071.00,902.71,5480.35,732.43,1076.67,2821.42,2821.42,1269.63,386.38,962.66,12910.83,12848.60,13225.53,941.51,956.78,13604.90,1243.21,7024.85,11242.11,1927.90,904.03,816.61,770.10,14665.44,535.27,547.78,876.07,652.20,11220.30,180.56,156.41,421.95,708.87,682.46,704.54,10699.12,77.17
2010-12-03,RMA,cache,7,20010.10,2284.00,-9886.00,1889.07,11371.03,0.00,1.00,596.21,1.07,0.41,2198.64,2198.64,889.77,5099.47,705.15,1061.17,3159.27,3159.27,1253.73,428.73,950.87,12935.66,12471.42,13341.48,929.79,943.59,13190.90,1225.22,7598.64,11154.22,2130.78,890.37,813.17,750.19,15298.85,566.31,556.03,892.28,675.04,10805.78,179.43,160.91,452.15,695.31,685.52,664.54,10346.21,78.56
2010-12-04,RMA,cache,7,17512.00,3735.00,-10383.00,1912.94,9821.06,0.00,1.00,301.00,1.10,0.49,2274.20,2274.20,877.44,4803.83,578.24,1042.94,3374.45,3374.45,1231.84,483.22,939.73,12990.06,12241.04,13435.96,915.24,927.75,12845.17,1200.22,7938.81,11101.12,2254.46,877.74,802.56,704.42,15670.00,585.73,579.48,903.42,671.44,10404.97,182.77,168.16,479.20,675.92,687.18,509.93,10020.91,78.96
2010-12-05,RMA,cache,7,17952.00,4587.00,-10186.00,1677.69,11551.31,0.00,1.00,255.17,1.12,0.50,2346.47,2346.47,863.41,4620.54,360.18,1023.56,3672.54,3672.54,1205.11,562.06,930.49,13080.26,12112.46,13596.17,901.25,912.51,12569.29,1178.56,8310.84,11084.71,2416.19,863.60,791.26,576.14,16096.01,593.57,611.25,910.62,662.69,10042.42,189.70,163.55,511.87,617.48,696.37,313.99,9753.78,79.76
2010-12-06,RMA,cache,7,20251.00,5037.00,-10087.00,626.24,15524.76,0.00,1.00,243.08,1.18,0.50,2355.26,2355.26,850.82,4448.61,264.37,1004.27,3734.77,3734.77,1178.65,557.45,920.21,13096.08,12027.98,13707.81,886.42,896.70,12367.82,1151.06,8457.57,11034.33,2634.51,851.05,775.37,394.97,16264.32,587.78,578.40,914.87,641.01,9679.35,192.38,153.27,513.41,534.49,691.59,259.71,9482.83,79.94
2010-12-07,RMA,cache,7,21600.70,5242.00,-10106.00,-332.14,18414.84,0.00,1.00,247.21,1.05,0.50,2084.83,2084.83,838.86,4125.09,252.45,983.28,3093.87,3093.87,1152.75,472.59,894.87,12679.22,11857.58,13341.58,870.20,879.58,12188.97,1087.18,7377.60,10486.25,2663.78,839.42,765.63,317.59,14901.30,569.09,456.43,916.34,569.48,9332.63,184.56,155.48,506.75,493.62,683.52,254.61,9123.21,79.86
2010-12-08,RMA,cache,7,21858.10,5288.00,-10230.00,-278.51,18769.61,0.00,0.00,252.88,1.07,0.43,1686.68,1686.68,828.21,3912.23,255.72,954.01,2244.90,2244.90,1123.47,367.26,861.99,11939.50,11304.45,12485.08,851.75,860.35,11890.36,1006.57,6028.38,9873.89,2103.75,829.02,760.75,314.37,13326.50,536.36,359.35,915.64,500.81,8721.89,177.52,165.73,467.77,477.96,646.71,259.53,8676.05,77.32
2010-12-09,RMA,cache,7,24457.40,5049.00,-10505.00,-1380.92,21645.32,0.00,0.00,280.54,1.07,0.35,1424.94,1424.94,813.68,4018.32,268.08,921.78,1686.96,1686.96,1091.66,304.43,826.43,11188.46,10381.74,11550.84,829.93,838.42,11433.39,943.61,4997.95,9508.05,1751.02,815.25,755.75,323.66,12019.62,505.47,324.28,914.87,458.98,7782.90,176.95,168.82,417.67,470.31,597.02,274.04,8347.32,75.79
2010-12-10,RMA,cache,7,30636.10,4705.00,-10519.00,-1532.55,27612.66,0.00,0.00,287.63,1.06,0.29,1193.19,1193.19,796.57,4353.80,286.07,887.76,1179.14,1179.14,1061.02,253.93,786.69,10470.83,9822.90,10554.13,804.78,813.19,10979.35,878.94,3819.70,9196.83,1643.54,798.58,750.44,337.02,10391.61,476.73,315.99,912.84,415.50,7312.48,176.07,156.30,369.60,474.46,546.38,291.27,8203.12,73.72
2010-12-11,RMA,cache,7,33429.00,4809.00,-10492.00,-691.42,29938.42,0.00,0.00,286.46,1.06,0.21,1014.29,1014.29,774.21,4536.66,291.59,852.61,796.95,796.95,1032.49,221.85,741.34,9682.24,9740.02,9456.08,776.02,784.59,10675.04,814.31,2686.37,8647.74,1516.01,776.57,741.09,350.56,8510.25,448.86,317.38,908.41,368.60,7508.95,168.42,147.30,319.31,476.61,495.02,294.33,8100.65,71.38
2010-12-12,RMA,cache,7,33691.90,4815.00,-10483.00,23.09,29495.81,0.00,0.00,290.29,1.04,0.16,886.02,886.02,749.24,4563.56,290.44,817.41,529.40,529.40,1006.93,196.66,695.05,8804.93,9518.84,8318.75,743.82,752.03,10426.37,747.12,1697.15,7957.64,1329.02,751.71,726.88,343.57,6382.33,424.20,318.85,903.78,315.81,7627.07,160.77,154.53,272.05,459.43,454.99,293.04,7978.42,68.36
2010-12-13,RMA,cache,7,32799.80,4505.00,-10529.00,-144.96,28594.76,0.00,0.00,312.42,1.07,0.13,786.38,786.38,718.29,4623.19,297.43,778.02,407.17,407.17,977.57,179.28,651.34,7946.53,9109.53,7218.53,710.34,719.19,10121.05,692.82,1202.06,7310.32,1167.00,721.34,705.07,339.29,5015.08,395.59,316.45,896.99,287.62,7661.05,161.96,160.87,230.32,459.18,417.73,303.22,7825.19,65.70
2010-12-14,RMA,cache,7,31172.90,4198.00,-10527.00,668.14,25824.76,0.00,0.00,334.96,1.14,0.12,704.81,704.81,682.14,4765.23,315.07,733.75,369.67,369.67,940.94,173.11,620.56,7256.08,8557.99,6482.61,677.87,687.52,9718.35,651.56,1109.67,6837.37,1061.09,685.41,676.95,341.80,4702.52,360.40,314.25,887.71,286.53,7764.11,164.54,159.99,214.31,479.81,389.33,322.97,7640.63,64.68
2010-12-15,RMA,cache,7,29484.40,4032.00,-10479.00,825.23,23891.17,0.00,0.00,346.75,1.13,0.14,650.32,650.32,648.24,4800.48,333.46,700.18,333.69,333.69,909.31,173.85,582.13,6788.10,7969.26,6036.75,650.01,659.53,9301.71,614.23,1039.75,6494.00,994.40,651.44,651.23,353.23,4397.00,333.46,315.31,877.81,288.33,7775.04,164.73,149.56,231.38,483.55,374.83,341.04,7464.54,64.69
2010-12-16,RMA,cache,7,36032.70,4140.00,-10428.00,547.62,31951.07,0.00,0.00,324.21,1.14,0.17,608.40,608.40,619.32,4794.30,342.42,666.53,305.62,305.62,881.26,178.14,537.17,6352.35,7413.25,5501.26,614.76,622.41,8853.14,577.06,946.42,6137.23,926.33,622.47,625.57,379.66,4148.75,317.03,322.50,863.98,281.09,7646.04,159.49,135.11,244.26,479.03,354.37,345.32,7240.69,63.82
2010-12-17,RMA,cache,7,39394.30,4632.00,-10515.00,-312.79,36357.09,0.00,0.00,300.21,1.20,0.23,563.68,563.68,584.88,4767.35,329.04,627.26,291.33,291.33,848.02,180.63,496.09,5859.11,6851.77,4822.57,573.60,579.65,8346.38,541.39,874.13,5698.75,803.59,588.47,601.36,396.54,3985.09,301.92,337.27,852.16,266.09,7376.85,148.75,122.06,240.99,464.47,330.71,327.08,6934.85,63.66
2010-12-18,RMA,cache,7,51680.20,5424.00,-10451.00,-1808.04,51117.24,0.00,0.00,252.33,1.31,0.32,504.55,504.55,547.74,4691.21,298.10,577.57,287.96,287.96,802.46,174.42,472.34,5321.26,6216.91,4242.42,533.82,539.52,7711.40,507.62,870.89,5165.05,606.18,551.73,574.84,393.48,4288.87,286.44,351.73,847.11,247.69,6934.22,136.18,110.28,228.69,452.77,303.95,294.65,6473.78,63.19
2010-12-19,RMA,cache,7,58998.50,6190.00,-9847.00,-3002.60,64755.10,0.00,0.00,222.75,1.34,0.40,467.46,467.46,513.98,4391.99,260.91,543.33,256.37,256.37,771.65,174.11,440.24,4746.44,5489.61,3741.32,500.36,504.62,7092.69,467.43,725.69,4659.28,412.79,518.60,553.37,374.10,3624.48,275.31,346.85,852.98,212.93,6242.48,125.52,107.29,217.88,431.11,284.47,258.75,6031.92,63.82
2010-12-20,RMA,cache,7,58082.20,7283.00,-10443.00,-6284.27,71918.38,0.00,0.00,219.79,1.35,0.45,441.69,441.69,492.88,3896.69,240.83,505.13,209.90,209.90,757.07,179.33,403.59,3987.37,4693.00,3041.60,470.31,471.37,6462.80,414.21,459.99,4040.95,283.46,497.42,542.99,365.42,2303.56,267.91,318.13,879.18,178.63,5135.62,122.33,107.65,210.94,416.17,261.86,241.52,5601.91,61.45
2010-12-21,RMA,cache,7,65697.50,8542.00,-10400.00,-6449.24,79871.57,0.00,0.00,182.13,1.31,0.47,410.99,410.99,483.74,3304.96,220.94,458.41,187.65,187.65,732.61,177.44,373.00,3156.45,4032.94,2265.56,447.30,445.74,5848.48,352.71,304.45,3336.35,218.24,488.37,540.26,376.45,1290.57,267.12,286.68,888.51,160.07,4330.39,120.33,100.07,188.27,405.36,218.56,220.39,5151.18,57.49
2010-12-22,RMA,cache,7,74862.70,9538.00,-10386.00,-6535.31,87556.20,0.00,0.00,177.54,1.34,0.50,366.09,366.09,466.93,2776.39,196.68,415.80,175.92,175.92,696.11,156.41,338.19,2425.75,3403.53,1634.79,422.00,419.48,5170.28,302.75,257.52,2671.70,191.43,472.22,529.28,371.13,878.03,263.69,257.62,882.96,152.38,3850.93,114.46,94.68,158.37,390.24,181.55,197.16,4601.51,54.42
2010-12-23,RMA,cache,7,79493.70,10429.00,-10783.00,-6052.80,93551.89,0.00,0.00,158.71,1.21,0.48,320.58,320.58,445.61,2246.12,181.26,385.32,150.73,150.73,662.54,138.29,307.88,1987.54,2887.03,1274.35,396.12,392.23,4605.13,264.87,221.66,2254.19,172.66,451.03,518.54,344.58,570.86,268.29,228.05,869.28,146.83,3542.36,111.77,96.34,139.60,362.41,162.67,181.68,4194.71,52.76
2010-12-24,RMA,cache,7,79204.40,10613.00,-11231.00,-5229.29,91742.12,0.00,0.00,155.63,1.13,0.43,282.36,282.36,430.74,1788.69,168.42,355.46,134.03,134.03,624.59,127.79,290.79,1674.21,2535.20,1022.46,375.91,370.58,4122.04,237.65,190.75,1903.02,148.82,435.88,511.95,334.76,339.89,278.01,206.73,862.38,146.86,3401.30,115.57,105.59,131.68,328.01,152.96,169.92,3845.77,48.86
