datetime,model,scene,case,northern_flow,sac_flow,sjr_flow,exports,cu_flow,ndo,dcc,smscg,vern_ec,mrz_tidal_energy,mrz_tidal_filter,anc,anh,bac,bdl,bdt,bet,cll,cse,dsj,emm2,frk,god,gys,gzl,hll,hol2,ibs,jer,mal,mtz,nsl2,obi,oh4,old,pct,ppt,rri2,rsl,sal,snc,srv,sss,tms,trp,tss,uni,vcu,vol,wci,x2
2018-03-07,dsm2,base,99,16323.57,15884.00,2332.53,-6083.00,410.84,12162.26,1.00,1.00,808.78,2.76,3.80,296.24,296.24,300.47,1041.95,584.04,275.36,763.99,763.99,309.76,247.03,277.18,3679.47,3787.84,6393.16,286.51,285.62,2754.16,254.21,1916.38,3667.51,811.31,301.18,374.10,580.58,5417.96,312.39,455.67,438.95,244.73,2307.89,201.45,173.72,236.61,462.67,240.99,641.08,468.18,1657.83,474.58,66.20
2018-03-08,dsm2,base,99,15117.12,14604.70,2140.95,-5344.00,492.65,11421.42,1.00,0.00,747.61,2.88,3.76,310.78,310.78,297.90,1034.24,664.39,273.64,863.82,863.82,302.37,255.11,274.89,3729.19,3810.85,6584.52,284.00,283.25,2772.70,253.84,2085.65,4042.65,917.07,298.33,368.75,637.25,5719.26,304.50,469.39,433.28,239.83,2353.06,198.39,173.45,237.08,446.57,240.15,782.17,453.99,1654.44,468.78,66.20
2018-03-09,dsm2,base,99,14367.40,13828.10,1962.89,-4942.00,676.38,10711.92,1.00,0.00,758.44,3.07,3.68,317.12,317.12,295.56,1242.73,776.96,271.93,925.52,922.11,295.90,267.04,273.33,3887.16,3795.05,6840.48,282.17,281.51,2805.54,253.35,2188.66,4756.77,1029.84,296.43,364.54,727.66,5749.95,299.71,483.02,422.26,236.51,2546.68,197.32,174.44,238.39,451.83,239.92,770.95,446.71,1662.42,484.43,66.20
2018-03-10,dsm2,base,99,14159.69,13599.30,1874.64,-4634.00,474.54,10925.79,1.00,0.00,779.13,3.10,3.68,320.37,320.37,291.56,1522.57,765.08,270.10,947.17,947.17,292.44,273.50,271.52,4111.45,3826.28,6940.53,280.57,279.86,2815.71,252.44,2229.42,5197.35,1091.04,292.10,360.41,775.31,5742.81,294.50,497.69,408.85,233.15,2734.46,196.99,180.29,238.41,486.54,238.32,759.88,436.80,1709.84,521.94,66.20
2018-03-11,dsm2,base,99,14128.58,13569.60,1859.47,-4626.00,856.45,10505.61,1.00,0.00,835.98,3.08,3.61,338.38,338.38,291.43,1718.59,759.33,268.25,1048.12,1046.05,289.36,284.89,269.58,4369.33,3927.29,7136.76,278.69,277.98,2832.70,252.00,2397.78,5547.70,1188.53,292.18,359.20,765.51,5959.90,288.14,514.60,395.35,230.95,3020.88,197.60,175.19,240.84,481.92,237.92,774.62,438.15,1783.19,518.75,70.80
2018-03-12,dsm2,base,99,13899.15,13333.10,1817.51,-4856.00,782.85,10077.82,1.00,0.00,828.18,3.03,3.78,344.73,344.73,290.82,2024.03,777.29,266.70,1062.87,1062.87,287.28,291.05,268.11,4561.65,4064.63,7171.99,277.62,276.62,2850.70,251.24,2419.47,5684.69,1263.31,291.52,358.37,773.88,5943.97,283.52,541.11,383.41,229.37,3138.30,198.55,171.79,240.53,480.63,237.56,815.82,433.72,1877.04,517.01,70.80
2018-03-13,dsm2,base,99,13702.08,12861.20,1787.32,-5657.00,-213.94,10046.34,1.00,0.00,855.16,2.88,3.89,367.69,367.69,287.40,2228.28,817.91,265.45,1177.84,1177.84,287.84,301.64,265.47,4755.11,4183.18,7282.27,275.63,274.88,2863.81,251.52,2636.78,5917.28,1350.54,287.90,354.19,800.45,6397.68,275.82,566.07,374.03,227.81,3299.08,198.49,176.36,242.87,487.78,237.79,836.85,423.98,1964.98,518.58,70.80
2018-03-14,dsm2,base,99,17811.16,12951.40,1856.48,-5734.00,-603.54,14537.19,1.00,0.00,843.23,2.70,3.69,415.69,415.69,284.72,2551.99,831.70,264.04,1322.51,1322.51,288.50,326.04,262.05,4937.02,4289.40,7597.93,272.86,272.03,2954.98,253.08,2876.88,6149.58,1516.23,285.19,347.31,830.52,6851.80,267.29,584.67,370.78,225.00,3569.86,197.95,179.42,249.02,490.71,240.22,844.99,413.17,2057.77,532.71,70.80
2018-03-15,dsm2,base,99,19848.66,16640.80,1839.82,-6244.00,-847.46,16291.95,1.00,0.00,803.48,2.55,3.60,371.74,371.74,284.54,2620.85,845.43,263.38,1106.05,1106.05,291.58,292.59,260.92,4943.54,4351.01,7444.23,271.74,270.95,2921.46,250.68,2495.50,6023.48,1517.13,285.03,347.30,845.05,6124.47,266.05,614.78,372.00,219.59,3444.10,196.46,182.88,238.25,521.39,234.83,852.44,413.00,2115.25,558.30,70.80
2018-03-16,dsm2,base,99,31039.98,24879.80,1822.03,-6698.00,-1467.14,27631.15,1.00,0.00,796.13,2.32,3.69,337.88,337.88,283.45,2673.36,846.23,262.71,885.09,885.09,295.47,254.96,257.38,4910.97,4360.26,7069.98,270.48,269.55,2878.70,247.88,2105.78,5818.51,1402.90,283.88,346.29,855.24,5475.85,261.37,638.30,376.94,215.01,3328.08,196.80,178.39,227.90,523.84,228.77,826.03,415.68,2165.20,563.09,66.20
2018-03-17,dsm2,base,99,33252.25,29907.90,2096.41,-5847.00,-983.44,30485.11,1.00,0.00,845.57,2.00,3.65,295.96,295.96,282.43,2669.55,821.74,261.05,625.97,625.97,299.23,220.96,254.20,4854.29,4366.48,6500.29,268.54,267.44,2866.22,243.89,1587.77,5455.10,1196.38,282.98,345.59,849.36,4653.36,257.33,662.20,383.61,208.39,3292.02,193.58,159.56,218.21,546.18,222.34,806.09,419.58,2215.16,568.71,66.20
2018-03-18,dsm2,base,99,35022.93,32759.10,2634.33,-6189.00,-329.42,31797.69,1.00,0.00,797.76,1.73,3.50,270.96,270.96,279.98,2594.43,816.33,259.36,434.20,434.20,299.72,204.76,249.91,4775.04,4413.27,5851.09,264.55,263.66,2874.51,239.49,1116.19,4968.53,959.03,280.49,341.39,834.09,3802.80,251.37,693.28,390.06,202.12,3306.03,180.74,145.95,210.61,534.70,217.05,838.79,420.34,2234.47,559.64,64.00
2018-03-19,dsm2,base,99,32941.65,31241.10,2829.47,-6566.00,199.00,29006.13,1.00,0.00,545.10,1.56,3.57,253.03,253.03,276.17,2446.85,829.77,256.01,299.91,299.91,298.18,190.38,247.67,4648.79,4459.49,5040.37,262.21,260.97,2824.49,232.43,665.21,4381.16,696.79,276.54,340.54,846.53,2718.44,248.82,748.83,393.80,192.96,3103.11,168.04,142.98,200.69,603.64,208.31,806.79,425.59,2240.81,561.33,63.20
2018-03-20,dsm2,base,99,29506.48,27998.30,2789.39,-6333.00,-935.85,26898.72,1.00,0.00,490.23,1.58,3.55,246.33,246.33,270.82,2376.01,696.97,252.46,265.17,265.17,298.33,178.73,242.06,4526.33,4416.99,4369.03,257.69,256.39,2846.75,226.94,545.77,3915.94,562.31,271.06,336.65,822.59,2583.71,242.23,785.44,393.69,186.72,3053.06,162.98,132.87,191.39,642.23,200.95,565.22,420.16,2264.61,565.67,63.20
2018-03-21,dsm2,base,99,27096.47,24459.60,2742.79,-6965.00,-1101.31,23975.58,1.00,0.00,479.60,1.76,3.54,241.25,241.25,266.91,2270.27,524.41,247.91,243.34,243.34,296.69,172.93,237.84,4394.01,4309.93,3910.02,252.39,251.31,2837.31,220.48,469.77,3580.09,487.33,267.19,333.85,675.50,2314.08,238.24,803.69,393.84,180.63,3020.79,156.95,139.79,187.13,538.60,195.87,498.03,424.81,2258.83,495.34,61.80
2018-03-22,dsm2,base,99,37911.25,26189.90,2751.11,-7288.00,-2475.50,35849.87,1.00,0.00,444.91,2.01,3.60,236.57,236.57,262.87,2185.30,489.20,242.72,232.35,232.35,293.61,168.36,231.26,4256.00,4192.91,3563.51,246.34,245.16,2846.81,214.86,449.59,3326.08,449.59,263.22,331.77,570.35,2147.70,234.36,794.12,394.57,175.68,2983.06,160.64,156.41,182.94,450.27,190.66,489.56,432.73,2256.31,434.71,59.60
2018-03-23,dsm2,base,99,52810.42,43942.80,3568.27,-7184.00,-1671.68,50866.38,1.00,0.00,451.35,2.27,3.88,231.21,231.21,257.49,2070.25,471.39,235.78,212.62,212.62,289.37,166.62,222.17,4099.55,4089.59,3169.62,238.21,237.08,2849.52,208.38,385.80,3061.45,385.67,257.90,330.79,541.17,1751.26,232.03,730.85,396.30,172.02,2922.28,166.84,139.80,180.30,431.92,185.64,461.29,446.78,2256.26,430.00,59.60
2018-03-24,dsm2,base,99,64792.97,59731.10,4998.81,-7210.00,-2701.54,65283.32,1.00,0.00,390.43,2.56,3.94,224.16,224.16,250.38,1931.43,452.55,228.27,195.56,195.56,283.35,166.88,214.06,3876.60,3973.46,2664.90,230.48,228.97,2882.81,201.63,310.79,2730.68,319.40,251.09,330.26,500.95,1260.38,230.47,626.50,397.28,167.16,2817.98,149.66,113.40,175.24,426.04,179.50,450.56,455.01,2264.20,422.27,57.00
2018-03-25,dsm2,base,99,69003.99,65012.20,6277.19,-7621.00,-1618.81,69279.00,1.00,0.00,361.47,2.98,3.82,213.36,213.36,245.08,1721.98,391.72,220.45,179.81,179.81,269.94,144.06,208.39,3690.76,3880.01,2050.72,224.24,222.83,2932.56,191.02,244.03,2353.51,258.72,246.29,328.90,455.05,806.84,233.80,519.30,397.90,156.11,2741.40,125.67,97.77,157.72,429.91,163.77,390.86,467.96,2236.30,422.94,54.40
2018-03-26,dsm2,base,99,68042.94,64870.30,7197.22,-7579.00,-550.41,68211.57,1.00,0.00,224.06,3.29,3.84,200.17,200.17,240.14,1460.92,338.44,212.56,157.17,157.17,257.31,121.58,202.67,3457.68,3794.71,1368.13,220.01,218.64,2929.79,176.76,193.52,1855.93,207.80,241.26,331.64,411.06,531.30,248.97,437.14,395.29,147.96,2634.72,115.98,98.23,138.41,404.34,144.98,322.95,497.88,2194.92,396.82,53.80
2018-03-27,dsm2,base,99,58268.74,55617.10,7675.51,-8181.00,1104.85,56658.39,1.00,0.00,200.13,3.53,3.83,186.53,186.53,236.77,1265.70,223.29,205.50,144.08,144.08,246.11,115.40,198.51,3095.03,3658.05,969.69,214.99,213.51,2957.41,164.51,171.40,1464.05,178.39,237.65,329.65,303.97,449.10,268.63,359.26,389.32,147.03,2452.24,117.11,103.90,129.38,347.13,133.28,222.78,482.22,2137.44,336.62,53.80
2018-03-28,dsm2,base,99,50750.21,48318.60,7638.88,-9092.00,1186.53,48110.56,1.00,0.00,195.20,3.70,3.84,175.21,175.21,231.85,1124.99,203.74,200.49,139.67,139.67,237.98,117.45,197.23,2713.92,3422.01,797.86,212.66,211.24,2980.71,157.78,161.11,1194.00,165.03,232.20,325.38,243.40,530.99,286.71,245.42,379.63,151.32,2255.71,122.07,109.79,127.75,278.47,132.11,205.28,447.36,2062.19,287.92,53.80
2018-03-29,dsm2,base,99,46200.97,44033.00,7399.23,-7543.00,1462.05,44595.15,1.00,0.00,215.43,3.60,3.84,166.86,166.86,229.25,1020.64,205.06,197.37,138.86,138.86,230.65,121.98,197.94,2325.84,3145.87,759.82,211.73,210.49,2974.69,156.07,164.07,1016.43,160.47,229.80,319.94,232.25,621.01,290.53,218.96,365.96,157.15,2095.66,125.56,113.51,129.85,271.08,133.90,208.93,423.34,1979.31,266.13,53.80
2018-03-30,dsm2,base,99,41944.31,39856.30,6931.07,-9922.00,1270.64,37682.74,1.00,0.00,258.90,3.37,3.80,161.54,161.54,227.73,932.77,229.80,196.25,139.11,139.11,224.23,125.75,200.63,2019.36,2821.48,782.13,213.54,212.41,2960.54,156.63,169.93,928.54,159.34,228.30,317.81,245.68,700.13,284.99,217.72,352.37,163.29,1933.58,127.20,114.82,133.05,263.01,136.85,235.72,413.08,1886.97,279.82,53.80
2018-03-31,dsm2,base,99,39018.38,36909.40,6494.04,-9328.00,1265.98,34918.44,1.00,0.00,291.59,3.06,3.70,159.14,159.14,226.89,855.84,269.55,194.87,139.93,139.93,219.21,128.16,200.94,1789.29,2530.03,827.79,214.45,213.09,2919.04,158.28,175.65,884.27,161.04,227.26,303.58,277.85,797.29,267.07,236.85,334.40,164.13,1641.10,127.22,116.39,135.56,277.46,139.87,274.40,405.28,1800.56,292.42,53.80
2018-04-01,dsm2,base,99,36326.92,34101.10,6349.58,-7079.00,1696.16,33901.34,1.00,0.00,296.48,2.75,3.66,159.01,159.01,225.96,786.88,295.88,194.50,140.16,140.16,215.86,129.34,202.05,1665.85,2293.86,846.46,215.77,214.44,2873.68,159.91,175.39,859.42,160.65,226.22,301.43,306.45,816.49,251.55,271.55,313.54,164.35,1603.51,127.61,122.32,138.30,309.57,142.38,297.22,396.57,1724.89,308.04,53.80
2018-04-02,dsm2,base,99,34316.93,32100.20,6749.02,-6833.00,1573.51,32659.43,1.00,0.00,290.23,2.46,3.66,159.82,159.82,224.71,728.15,297.51,194.68,140.59,140.59,213.44,130.35,202.90,1604.36,2131.97,866.08,217.45,216.06,2835.81,161.18,173.30,833.46,158.88,225.09,302.36,312.43,829.54,237.58,298.13,299.30,164.01,1656.01,130.59,126.69,140.43,310.13,145.04,297.93,386.05,1666.75,312.58,53.80
2018-04-03,dsm2,base,99,33480.46,31012.30,7492.84,-7459.00,1726.13,31788.17,1.00,0.00,274.34,2.35,3.57,160.67,160.67,223.95,680.64,288.34,193.97,141.45,141.45,212.04,132.84,202.41,1554.09,1994.67,946.86,217.06,215.94,2774.19,162.17,176.97,840.41,160.07,224.46,296.89,305.37,864.65,223.46,302.08,289.05,163.06,1661.06,132.72,126.28,143.43,303.22,148.31,287.90,376.51,1604.84,309.24,54.00
2018-04-04,dsm2,base,99,33408.08,30652.60,7776.69,-7486.00,1559.96,32138.80,1.00,0.00,215.71,2.40,3.57,162.33,162.33,223.27,641.27,260.54,193.01,142.66,142.66,210.00,135.73,201.74,1536.32,1892.67,998.45,215.88,214.56,2686.81,163.15,179.79,869.02,161.52,223.83,294.87,292.57,835.57,213.45,292.53,279.88,161.28,1731.11,132.59,127.36,145.62,288.68,150.24,255.39,365.33,1571.70,298.14,54.20
2018-04-05,dsm2,base,99,38411.15,34871.10,7974.02,-7497.00,540.03,38348.14,1.00,0.00,202.18,2.46,3.61,163.65,163.65,222.22,607.88,212.85,191.77,144.93,144.93,207.14,136.79,199.61,1522.44,1814.10,1049.56,213.65,212.45,2570.39,163.50,185.32,893.62,163.98,222.78,291.02,247.18,814.93,209.26,261.50,273.56,158.57,1770.06,132.42,122.22,146.32,248.25,150.57,212.28,354.32,1528.84,266.97,53.80
2018-04-06,dsm2,base,99,49406.38,44969.10,8730.30,-7559.00,-2011.23,52588.91,1.00,0.00,197.74,2.62,3.56,164.68,164.68,223.90,586.94,202.67,191.66,146.28,146.28,215.88,136.76,196.99,1486.40,1728.63,1070.09,212.16,210.87,2434.01,163.73,185.95,912.47,174.99,224.48,292.41,232.08,731.24,210.74,220.55,269.79,155.12,1792.86,129.57,112.58,146.16,226.64,150.69,206.36,351.35,1496.76,251.74,53.80
2018-04-07,dsm2,base,99,67789.35,58956.70,9627.30,-7780.00,-3375.81,73012.46,1.00,0.00,169.20,2.83,3.66,166.17,166.17,231.19,557.69,192.29,193.35,144.71,144.71,229.76,131.98,196.29,1465.95,1665.71,933.44,214.01,212.43,2321.46,163.68,169.87,859.74,178.58,231.92,301.89,234.19,511.04,218.08,214.49,272.07,151.81,1767.24,119.12,97.65,142.96,231.56,148.11,194.07,367.82,1489.19,253.19,53.80
2018-04-08,dsm2,base,99,78258.15,70365.90,9932.37,-8109.00,-1915.65,81997.17,1.00,0.00,158.64,2.93,3.78,167.00,167.00,236.43,524.54,172.23,193.60,137.66,137.66,240.31,118.48,195.07,1395.21,1618.10,694.72,215.32,213.40,2212.66,161.24,153.96,743.25,174.10,237.43,311.17,217.85,328.86,223.17,199.85,281.71,147.36,1646.02,106.68,89.34,133.88,210.22,140.14,175.86,421.02,1471.79,254.18,53.80
2018-04-09,dsm2,base,99,88661.07,80669.60,9435.77,-7927.00,-1622.58,91792.41,1.00,0.00,162.79,2.97,3.95,165.05,165.05,242.60,485.86,167.79,193.21,125.95,125.95,243.80,106.51,194.15,1302.55,1552.77,489.07,215.56,213.53,2114.06,155.78,141.08,623.83,163.00,243.57,325.28,207.75,261.15,219.50,186.74,300.04,143.40,1480.98,98.32,83.29,124.34,206.93,130.33,172.46,437.21,1436.54,231.00,53.80
2018-04-10,dsm2,base,99,95245.20,86380.80,8569.90,-4596.00,-2642.39,101861.48,1.00,0.00,196.89,2.98,4.06,159.59,159.59,260.21,442.34,178.78,193.70,115.99,115.99,242.17,98.23,197.53,1196.82,1479.50,333.18,222.20,219.82,2022.61,149.55,131.16,515.28,149.66,261.30,346.77,208.19,190.56,212.01,184.63,319.94,139.88,1464.49,92.05,81.70,116.16,229.10,121.93,186.32,451.06,1389.34,223.62,53.80
2018-04-11,dsm2,base,99,90663.58,83741.90,8670.63,-3112.00,-838.35,97060.56,1.00,0.00,189.98,2.90,3.90,153.15,153.15,277.19,387.96,198.82,193.18,108.57,108.57,228.69,94.17,199.61,1081.08,1390.62,237.82,228.94,226.78,1951.77,144.28,123.38,431.83,131.86,278.17,339.17,221.55,150.36,201.88,197.25,329.32,134.74,1148.41,91.57,87.43,110.64,238.97,116.90,200.04,484.32,1338.95,238.70,53.80
2018-04-12,dsm2,base,99,81141.25,76172.80,9627.08,-2910.00,1057.88,86800.46,1.00,0.00,165.70,2.86,3.67,147.94,147.94,296.01,331.41,183.98,192.73,107.63,107.63,214.64,96.40,203.95,992.99,1288.51,189.93,238.71,235.70,1928.94,140.14,118.96,375.92,118.37,297.89,298.79,211.24,136.58,190.72,203.93,326.20,133.17,1027.27,96.85,96.42,110.36,221.08,115.68,183.26,470.65,1302.27,216.65,53.80
2018-04-13,dsm2,base,99,68382.41,64738.30,9638.02,-3786.00,1535.97,72698.46,1.00,0.00,154.27,2.73,3.68,144.35,144.35,316.84,282.78,163.99,195.71,110.91,110.91,210.61,102.07,212.46,930.62,1205.16,167.00,253.30,249.88,1986.37,139.20,118.31,329.46,114.85,317.98,252.93,187.31,142.43,182.82,183.85,321.99,134.48,1046.35,104.25,106.43,113.68,216.90,118.37,164.09,414.31,1271.09,185.51,53.80
2018-04-14,dsm2,base,99,56830.59,53985.80,9351.05,-3434.00,1795.31,60952.32,1.00,0.00,155.92,2.47,3.80,143.45,143.45,325.01,257.99,157.16,198.18,115.45,115.45,212.29,109.27,219.72,844.16,1130.08,174.89,264.95,259.64,1988.71,140.97,119.29,292.21,116.87,325.64,222.16,175.01,172.22,178.41,167.41,321.96,136.68,1030.41,111.71,110.49,118.62,202.20,123.14,158.13,356.83,1214.68,167.03,53.80
2018-04-15,dsm2,base,99,49435.76,47011.80,8685.33,-2867.00,1232.56,54021.52,1.00,0.00,172.96,2.17,3.80,144.11,144.11,324.35,244.82,162.94,199.32,120.41,120.41,213.17,114.61,223.25,760.31,1052.09,202.02,268.29,263.95,1921.18,143.34,121.41,269.31,120.23,324.73,205.65,174.18,248.63,177.87,162.80,326.90,137.35,949.75,112.97,109.43,122.44,161.78,126.78,165.02,334.77,1140.13,161.34,53.80
2018-04-16,dsm2,base,99,43754.41,41360.00,7797.67,-3203.00,353.93,47995.15,1.00,1.00,180.48,1.88,3.71,145.51,145.51,320.88,212.60,175.74,201.21,123.51,123.51,212.80,115.86,229.17,741.83,985.65,236.17,272.07,267.88,1883.62,145.14,124.66,271.08,124.95,321.37,195.15,186.72,304.07,178.35,169.59,334.25,137.82,912.98,112.94,112.75,124.66,169.18,128.94,177.46,303.71,1084.73,170.76,53.80
2018-04-17,dsm2,base,99,40026.24,37765.20,7275.14,-3083.00,1776.38,42441.99,1.00,1.00,219.51,1.66,3.65,147.28,147.28,317.10,172.50,194.72,204.37,125.02,125.02,217.15,116.76,233.74,749.10,945.87,273.59,273.25,270.27,1893.53,146.66,127.73,274.22,128.38,317.15,200.08,205.60,346.69,177.46,180.81,342.83,140.29,981.80,117.35,118.29,127.08,182.72,131.45,199.45,286.93,1043.61,182.80,53.80
2018-04-18,dsm2,base,99,36197.62,34193.50,6654.96,-1939.00,1443.23,39470.35,1.00,1.00,208.56,1.61,3.51,148.88,148.88,308.69,156.22,222.27,208.00,126.43,126.43,220.77,120.63,238.86,751.64,922.40,323.37,278.34,275.37,1885.88,148.69,130.61,268.26,129.83,308.70,200.46,240.21,390.91,175.55,202.11,353.01,144.23,1101.02,121.07,121.94,131.15,211.93,135.15,222.83,236.99,1022.38,208.93,53.80
2018-04-19,dsm2,base,99,32741.47,30947.40,5919.58,-2036.00,1872.41,34752.64,1.00,1.00,205.71,1.74,3.43,150.85,150.85,301.66,152.16,213.60,209.26,129.04,129.04,222.70,124.58,239.28,761.85,904.55,384.12,278.09,274.03,1832.64,151.56,133.71,269.93,131.72,300.64,217.94,245.74,421.96,173.95,225.71,363.98,145.63,1195.46,124.85,128.21,134.32,236.88,138.25,215.19,223.71,1012.97,224.79,53.80
2018-04-20,dsm2,base,99,29092.31,27425.20,5523.69,-2020.00,2063.40,30532.59,1.00,1.00,233.20,2.04,3.49,153.01,153.01,293.06,151.53,216.74,209.94,131.73,131.73,224.89,127.87,239.29,755.71,885.05,463.57,275.24,271.88,1799.57,154.61,140.11,289.26,134.18,292.02,234.30,246.82,491.48,174.13,221.05,370.54,148.30,1497.74,128.82,128.02,137.59,229.09,141.04,221.09,214.13,1026.69,222.17,53.80
2018-04-21,dsm2,base,99,26836.24,25228.50,4999.54,-1925.00,2266.97,27643.80,1.00,1.00,242.26,2.52,3.44,155.06,155.06,291.84,150.63,240.71,207.33,134.74,134.74,224.34,131.98,233.50,729.67,859.52,611.15,265.57,262.44,1673.56,157.19,153.93,341.74,135.33,291.68,243.91,251.58,624.19,174.86,220.76,372.97,148.69,1492.23,129.35,134.74,140.44,232.23,143.73,243.20,224.60,979.59,226.49,53.80
2018-04-22,dsm2,base,99,25374.79,23805.10,4672.88,-1932.00,2351.00,25764.66,1.00,1.00,254.68,3.03,3.60,157.69,157.69,290.76,149.38,249.99,206.62,138.98,138.98,222.67,134.61,230.23,696.43,811.82,779.93,260.78,257.64,1667.95,159.35,171.81,417.55,138.31,290.77,248.30,263.14,731.89,176.87,237.71,373.27,150.17,1457.19,132.43,147.33,142.53,254.13,145.89,252.93,232.39,971.94,242.11,53.80
2018-04-23,dsm2,base,99,23359.90,21763.50,4309.11,-1945.00,2449.90,23274.11,1.00,1.00,269.84,3.46,3.83,159.18,159.18,290.17,150.39,262.11,203.85,146.02,146.02,220.49,137.16,224.26,658.71,756.82,1058.07,253.00,250.42,1614.86,161.31,213.98,550.93,144.61,290.71,259.49,272.17,1067.22,178.30,249.76,372.47,153.27,1353.12,139.18,141.26,145.29,264.16,148.26,265.80,243.80,918.68,253.38,54.40
2018-04-24,dsm2,base,99,22212.27,20619.50,3951.58,-1944.00,2100.18,22119.67,1.00,1.00,280.45,3.78,4.01,159.96,159.96,289.63,153.82,275.25,201.42,161.50,161.50,216.59,141.33,220.24,640.85,706.76,1452.12,248.16,245.27,1530.09,163.26,299.81,728.04,155.85,290.04,268.81,279.94,1509.45,179.97,257.68,370.53,155.69,1211.42,140.32,149.79,148.39,274.85,151.11,279.72,254.12,861.36,263.24,57.00
2018-04-25,dsm2,base,99,20964.88,19437.00,4313.20,-1955.00,2035.54,21287.54,1.00,1.00,287.05,3.90,4.18,161.21,161.21,284.39,161.45,284.46,198.90,189.84,189.84,212.88,145.38,215.36,666.10,675.37,1907.71,240.93,238.65,1427.85,165.11,431.73,949.59,174.53,285.28,286.25,290.79,2036.42,181.24,266.44,367.63,157.57,1103.31,143.27,144.78,151.03,286.48,153.72,289.52,286.58,816.15,272.23,59.60
2018-04-26,dsm2,base,99,18762.02,17238.10,4501.41,-1954.00,1617.82,19691.60,1.00,1.00,255.76,3.82,4.32,163.52,163.52,272.09,176.09,290.34,194.95,238.80,238.80,208.03,148.73,206.85,759.17,682.82,2373.53,229.65,227.64,1333.01,166.48,594.96,1195.98,208.18,272.91,308.21,298.69,2522.83,181.51,276.64,364.14,159.34,1025.37,143.96,148.02,153.65,296.49,155.48,288.75,340.08,778.81,286.91,61.00
2018-04-27,dsm2,base,99,17356.70,15882.90,4275.83,-1610.00,1429.25,18593.29,1.00,1.00,228.09,3.75,4.34,167.94,167.94,276.34,202.29,263.10,193.88,298.32,298.32,204.81,152.94,207.60,890.20,738.18,2872.29,229.67,227.76,1226.89,167.60,779.50,1460.21,253.63,276.89,307.01,299.42,2961.69,183.83,286.13,359.67,160.90,1091.54,145.07,149.38,155.39,302.83,157.45,257.70,337.76,751.32,293.57,63.20
2018-04-28,dsm2,base,99,17256.12,15821.30,4143.14,-1497.00,1311.54,18590.72,1.00,1.00,232.16,3.34,4.12,171.80,171.80,281.27,239.62,235.81,194.42,333.29,333.29,203.59,156.02,209.74,1026.12,837.25,3145.69,232.31,230.34,1181.35,168.72,865.10,1651.68,282.31,282.18,308.21,278.31,3155.13,187.34,283.79,354.06,162.83,1042.66,146.26,154.21,156.61,294.47,158.80,233.52,338.06,748.21,281.04,63.20
2018-04-29,dsm2,base,99,17053.83,15676.10,4271.56,-1505.00,1475.03,18345.35,1.00,0.00,251.02,2.94,3.77,174.08,174.08,285.92,285.85,235.01,196.63,324.26,324.26,204.10,157.60,213.39,1160.64,937.57,3178.34,235.73,233.83,1203.90,169.69,821.34,1935.46,342.96,287.22,307.26,257.53,2938.27,192.31,263.26,348.74,165.06,1076.95,147.82,151.72,158.13,277.92,160.18,239.60,340.24,767.58,258.05,63.20
2018-04-30,dsm2,base,99,16330.23,14993.00,4399.92,-1744.00,1636.43,17349.72,1.00,0.00,255.68,2.57,3.67,172.37,172.37,297.63,373.54,253.68,199.40,263.92,263.92,206.70,156.93,220.22,1248.84,1039.10,2993.24,244.32,242.15,1341.03,170.93,653.96,2018.51,337.39,298.73,291.17,258.68,2426.12,199.84,243.04,344.27,168.62,1091.60,149.90,155.83,159.37,264.84,161.36,257.36,329.99,805.50,244.28,59.60
2018-05-01,dsm2,base,99,16000.43,14632.20,4593.49,-2078.00,2342.63,16173.29,1.00,0.00,248.47,2.31,3.57,173.03,173.03,303.27,473.69,260.74,202.17,253.98,253.98,209.58,157.89,224.89,1353.57,1128.73,2883.74,249.78,246.42,1433.56,172.52,595.14,2036.96,318.40,304.27,277.58,274.29,2340.37,205.69,247.17,340.55,171.50,1135.73,151.32,154.44,161.24,268.81,163.38,261.08,319.84,826.14,254.10,59.60
2018-05-02,dsm2,base,99,14958.87,13504.70,5094.11,-1828.00,2286.19,15938.78,1.00,0.00,222.85,2.19,3.54,174.53,174.53,305.43,556.88,252.37,204.88,246.77,246.77,211.95,159.20,227.60,1421.97,1215.16,2861.80,252.96,249.55,1520.16,174.45,568.98,2046.07,313.05,306.74,276.40,282.15,2269.24,211.68,260.47,337.78,174.03,1182.60,153.01,160.32,163.33,274.19,166.08,250.25,312.97,855.24,263.34,59.60
2018-05-03,dsm2,base,99,14266.98,12892.00,5540.85,-2056.00,2082.09,15669.74,1.00,0.00,183.37,2.24,3.63,176.38,176.38,306.32,629.30,222.54,206.79,254.15,254.15,213.41,161.09,228.91,1488.99,1296.86,2929.95,255.01,251.48,1558.72,176.44,572.95,2111.31,323.10,307.56,279.71,274.86,2328.48,216.86,260.97,336.14,176.46,1212.85,154.22,161.16,165.44,269.88,168.51,219.67,308.59,882.57,255.58,59.60
