datetime,model,scene,case,sac_flow,sjr_flow,exports,cu_flow,ndo,dcc,smscg,vern_ec,sf_tidal_energy,sf_tidal_filter,northern_flow,anc,anh,bac,bdl,bdt,bet,cll,cse,dsj,emm2,frk,god,gys,gzl,hll,hol2,ibs,jer,mal,mtz,nsl2,obi,oh4,old,pct,ppt,rri2,rsl,sal,snc,srv,sss,tms,trp,tss,uni,vol,x2
2007-06-03,RMA,cache,4,8753.00,2537.00,1221.92,2565.95,7657.80,1.00,0.00,386.60,4.30,3.00,8908.67,1228.13,1228.13,324.54,10231.27,408.72,292.34,3067.16,3067.16,326.32,829.80,291.77,13180.68,12296.21,12941.62,301.20,299.30,11696.55,370.37,6487.08,12419.84,6840.42,326.91,386.05,425.84,13999.26,287.91,376.34,333.14,245.35,10610.82,252.60,175.77,412.30,416.47,329.04,409.18,10875.38,77.78
2007-06-04,RMA,cache,4,9363.00,2502.00,1249.92,2438.63,8346.34,1.00,0.00,388.88,4.14,2.91,9532.90,1168.24,1168.24,326.31,10362.92,399.62,293.77,2968.32,2968.32,328.85,808.93,292.43,13109.24,12351.27,12860.16,302.71,300.79,11849.62,364.24,6311.84,12401.64,6908.59,328.67,388.86,427.60,13724.35,287.33,381.61,333.03,240.58,10761.84,249.73,173.25,406.68,421.61,326.80,399.99,10979.37,77.65
2007-06-05,RMA,cache,4,9817.00,2367.00,1254.68,2302.42,8816.69,1.00,0.00,396.22,3.78,2.90,10006.79,1175.13,1175.13,326.84,10484.82,397.13,294.56,2802.05,2802.05,331.42,753.16,292.20,12976.18,12387.86,12643.64,303.38,301.50,11962.61,360.39,6170.62,12323.25,6938.47,329.23,390.81,423.85,13570.63,286.65,385.03,333.58,239.32,10924.93,239.90,173.12,386.80,425.00,320.18,399.31,11076.74,77.32
2007-06-06,RMA,cache,4,9406.00,2254.00,1253.18,1721.57,8827.29,0.00,0.00,409.78,3.23,2.82,9548.04,1122.09,1122.09,327.13,10556.71,401.29,294.98,2630.84,2630.84,334.47,666.57,292.15,12819.34,12399.71,12318.19,303.86,302.01,12036.95,355.61,5848.46,12198.89,6745.20,329.53,392.54,417.88,12886.15,287.00,386.79,334.44,239.86,11076.65,221.94,171.15,364.18,426.41,314.05,404.20,11147.29,77.53
2007-06-07,RMA,cache,4,10391.00,2196.00,1227.59,1931.39,9650.02,0.00,0.00,416.61,2.62,2.69,10613.00,903.26,903.26,332.06,10499.43,411.59,294.69,2005.52,2005.52,335.70,475.58,292.19,12335.17,12306.05,11619.65,306.04,303.86,12034.15,333.99,4768.30,11809.37,6151.11,334.58,397.85,417.67,11494.53,290.99,386.90,335.60,237.98,11106.51,197.05,170.69,310.23,429.32,291.08,415.61,11103.94,75.91
2007-06-08,RMA,cache,4,10215.00,2142.17,1255.08,2426.96,8922.64,0.00,0.00,401.50,2.26,2.76,10462.51,833.39,833.39,334.34,10516.91,425.23,293.80,1712.74,1712.74,335.93,385.46,291.70,11872.60,12054.27,11086.51,306.95,304.67,11973.76,325.82,4401.16,11460.83,6001.53,337.01,401.06,424.84,11139.27,290.65,384.40,336.69,238.99,11067.85,188.80,172.62,274.42,428.77,275.36,428.44,11074.35,74.40
2007-06-09,RMA,cache,4,10727.00,2450.21,1256.79,2744.52,9419.23,0.00,0.00,395.11,2.06,2.81,10970.33,820.83,820.83,334.91,10540.24,421.10,293.68,1709.60,1709.60,335.93,367.71,291.71,11603.38,11733.73,10956.98,306.84,304.60,11852.17,325.64,4409.63,11282.33,6179.75,337.66,402.79,435.27,11164.59,288.48,383.86,338.72,239.44,11007.23,187.69,171.79,263.15,429.25,270.50,420.03,11035.02,74.05
2007-06-10,RMA,cache,4,11483.00,2677.06,1184.96,2878.89,10310.49,1.00,0.00,404.15,2.32,2.85,11697.28,846.80,846.80,334.22,10552.92,408.24,294.20,1861.03,1861.03,336.17,399.24,291.89,11584.66,11461.14,11104.13,306.18,304.06,11703.55,328.00,4661.40,11305.85,6475.72,336.98,403.65,440.17,11550.66,286.57,387.54,340.72,235.87,10945.81,191.18,170.86,267.80,431.17,271.74,409.51,11005.47,74.22
2007-06-11,RMA,cache,4,11196.00,2491.65,1338.31,2764.63,9763.51,1.00,0.00,416.90,3.10,3.01,11374.80,935.78,935.78,332.85,10589.84,411.47,294.56,2143.93,2143.93,336.42,470.89,291.96,11797.49,11369.15,11373.46,305.54,303.58,11588.90,334.61,5188.12,11475.65,6704.57,335.55,403.22,431.66,12329.23,283.97,390.80,341.74,233.92,10927.91,199.81,176.83,285.77,434.29,275.93,415.51,11024.79,74.70
2007-06-12,RMA,cache,4,11036.00,2084.00,1341.18,2893.99,9106.40,0.00,0.00,429.75,4.33,3.01,11257.57,1075.28,1075.28,331.78,10642.84,422.42,295.05,2440.85,2440.85,336.83,543.30,292.48,12169.22,11427.09,11721.15,305.39,303.54,11549.15,348.23,5742.81,11732.47,6679.12,334.42,402.42,428.48,13023.72,281.00,389.28,341.88,237.77,10895.70,208.12,179.50,309.24,436.92,282.57,427.52,11092.63,75.74
2007-06-13,RMA,cache,4,10607.00,2223.00,1345.62,3235.25,8465.71,0.00,0.00,445.62,5.44,3.02,10823.58,1249.05,1249.05,330.62,10707.88,434.71,296.10,2725.92,2725.92,337.66,606.31,293.87,12508.69,11581.72,12008.16,305.60,303.87,11589.80,368.59,6286.16,11969.16,6371.04,333.24,400.32,435.40,13687.27,278.14,386.22,341.62,241.86,10860.30,216.73,175.95,329.65,436.65,290.48,440.85,11189.94,76.27
2007-06-14,RMA,cache,4,9920.00,2290.00,2499.23,3464.79,6498.67,0.00,0.00,443.00,6.14,3.11,10172.68,1490.23,1490.23,326.80,10796.39,448.66,298.50,3130.96,3130.96,339.75,700.52,296.52,12873.74,11788.50,12422.58,305.27,303.87,11686.74,401.64,7024.95,12258.90,6050.84,329.29,393.07,446.22,14639.66,274.63,384.26,341.41,246.15,10871.48,230.71,172.77,358.30,431.67,304.25,455.53,11314.85,77.33
2007-06-15,RMA,cache,4,9847.00,2006.00,3031.51,3469.80,5593.77,0.00,0.00,386.64,6.45,3.28,10089.08,1823.35,1823.35,322.03,10924.29,461.90,303.39,3727.25,3727.25,344.76,858.08,301.52,13375.07,12079.75,13043.25,304.96,304.01,11846.33,453.59,7983.78,12682.60,5901.84,324.26,383.58,458.41,15830.33,271.08,382.68,340.91,251.82,10964.29,253.91,171.12,406.31,426.69,330.07,469.72,11494.27,78.61
2007-06-16,RMA,cache,4,10030.00,1858.00,3082.26,3462.53,5554.73,0.00,0.00,392.78,6.30,3.22,10241.52,2034.73,2034.73,318.58,11085.10,449.10,310.10,4193.21,4193.21,353.73,990.09,307.47,13956.90,12519.28,13770.07,305.45,304.94,12091.77,497.20,8565.52,13196.45,6100.22,320.52,374.21,471.47,16456.07,269.63,382.73,339.16,256.62,11174.93,268.88,168.52,454.88,419.17,362.61,438.53,11728.19,80.10
2007-06-17,RMA,cache,4,10667.00,1854.00,3092.72,3185.55,6536.91,1.00,0.00,426.28,5.66,3.03,10961.18,1847.57,1847.57,317.98,11200.17,407.38,315.54,3979.68,3979.68,362.85,917.52,310.97,14188.45,12962.04,14028.94,307.15,306.92,12382.23,481.90,8118.89,13424.29,6311.32,319.75,368.31,482.01,15811.99,271.21,387.47,335.88,250.23,11430.71,254.41,159.58,444.75,415.26,368.35,402.96,11918.98,80.54
2007-06-18,RMA,cache,4,12427.00,1939.44,3609.67,3177.61,7846.69,1.00,0.00,423.37,4.88,3.10,12694.53,1764.51,1764.51,317.53,11335.68,417.10,319.42,3744.16,3744.16,370.93,854.43,313.04,14185.77,13171.88,13896.59,309.10,309.16,12640.74,472.89,7834.73,13457.68,6369.16,319.19,363.13,488.53,15470.41,270.88,392.56,332.32,243.14,11581.48,244.85,145.14,421.62,410.67,359.67,427.78,12073.10,79.78
2007-06-19,RMA,cache,4,12881.00,1955.29,3502.84,3388.74,8189.77,1.00,0.00,415.04,3.81,3.16,13126.05,1784.00,1784.00,316.27,11508.45,440.90,322.74,3867.74,3867.74,381.85,878.85,314.08,14276.83,13300.06,14063.76,311.03,311.50,12843.71,485.89,7971.03,13589.71,6728.09,317.75,356.21,485.30,15631.09,268.23,392.66,329.85,242.61,11758.12,241.60,132.52,423.94,401.16,365.24,447.21,12213.46,79.93
2007-06-20,RMA,cache,4,12888.00,1816.67,4622.99,3306.56,7019.69,1.00,0.00,409.65,2.84,3.06,13132.57,1595.29,1595.29,315.67,11636.19,439.10,325.47,3710.29,3710.29,394.38,786.56,312.00,14315.04,13492.99,14212.31,312.78,313.50,13018.61,470.20,7431.20,13674.97,7269.04,316.88,349.65,475.92,14928.03,268.52,392.13,327.99,233.70,12018.81,220.68,121.91,408.21,390.56,366.94,439.17,12325.46,80.32
2007-06-21,RMA,cache,4,13706.00,1671.00,4866.88,2546.16,8192.90,1.00,0.00,412.34,2.09,2.92,13934.94,1292.50,1292.50,316.39,11691.76,430.90,325.71,3024.71,3024.71,399.65,584.35,308.84,14078.01,13563.83,13820.89,313.10,313.73,13139.27,425.90,6211.89,13499.95,7556.97,317.53,346.30,472.53,13398.26,269.36,395.03,325.81,213.82,12153.87,193.02,117.52,353.57,383.17,341.56,432.71,12376.23,78.95
2007-06-22,RMA,cache,4,13995.00,1095.78,4882.14,2981.56,7434.20,1.00,0.00,411.60,1.61,2.91,14202.12,1147.35,1147.35,316.31,11767.80,425.78,323.83,2542.20,2542.20,401.47,468.01,306.72,13733.13,13450.56,13279.27,312.38,312.99,13195.12,401.39,5504.24,13258.25,7761.68,317.59,343.75,477.89,12565.89,265.04,396.36,324.37,200.45,12158.72,176.63,115.30,304.53,374.83,314.29,429.68,12414.52,77.09
2007-06-23,RMA,cache,4,13854.00,1600.00,5373.72,3201.26,7090.15,1.00,0.00,394.91,1.41,2.93,14065.13,1136.94,1136.94,314.85,11873.97,429.03,322.65,2478.39,2478.39,404.36,449.30,304.08,13537.17,13298.36,13079.86,311.33,312.10,13206.41,400.24,5402.32,13143.87,8157.83,316.17,339.74,485.85,12385.54,256.38,394.51,323.77,195.17,12180.06,169.11,114.04,285.10,364.84,303.26,436.10,12456.11,76.44
2007-06-24,RMA,cache,4,13932.00,1368.00,5641.90,3084.02,6800.22,1.00,0.00,436.25,1.56,2.84,14158.14,1148.12,1148.12,313.24,11958.67,432.97,322.52,2524.32,2524.32,407.76,449.27,301.43,13532.86,13192.48,13120.31,309.80,310.69,13189.55,405.02,5433.72,13168.17,8585.35,314.56,336.57,489.36,12323.67,247.94,393.30,323.24,192.74,12228.72,163.79,114.93,281.18,359.15,299.63,434.55,12493.10,76.38
2007-06-25,RMA,cache,4,13955.00,1354.00,5205.61,2863.68,7468.23,1.00,0.00,501.82,2.02,2.85,14183.52,1192.63,1192.63,311.93,12028.63,419.38,322.06,2547.35,2547.35,410.09,453.16,298.56,13636.33,13133.47,13107.16,307.93,308.88,13169.19,412.69,5599.30,13244.71,8639.97,313.35,335.43,489.30,12570.03,239.66,390.64,322.17,190.60,12257.41,160.86,117.45,281.60,354.70,293.68,424.74,12542.72,76.45
2007-06-26,RMA,cache,4,14221.00,1385.00,4881.14,3278.74,7670.29,1.00,0.00,567.78,2.57,2.94,14445.17,1345.12,1345.12,310.20,12121.11,437.92,321.15,2741.28,2741.28,411.39,513.68,296.50,13837.47,13106.02,13313.05,305.46,306.46,13162.29,435.82,6147.27,13383.85,8599.15,311.79,334.43,489.75,13417.38,229.28,385.99,320.76,193.64,12251.61,164.37,118.99,293.32,353.07,291.79,457.35,12608.24,76.80
2007-06-27,RMA,cache,4,14283.00,1297.00,5007.02,3369.75,7395.41,1.00,0.00,633.51,3.23,2.98,14475.18,1500.10,1500.10,307.16,12210.58,483.93,321.21,3084.82,3084.82,412.71,611.17,294.97,14059.47,13176.63,13587.36,302.03,303.14,13189.39,461.76,6757.12,13538.30,8602.31,308.85,332.76,491.18,14294.42,220.51,382.06,319.50,199.77,12293.70,172.00,117.77,317.28,352.03,300.15,513.41,12685.68,77.81
2007-06-28,RMA,cache,4,14840.00,1327.50,5516.94,3406.87,7397.67,1.00,0.00,685.72,3.79,2.95,14993.98,1589.83,1589.83,303.19,12297.78,538.32,321.49,3336.52,3336.52,415.82,683.30,293.67,14210.87,13331.40,13780.85,298.66,300.01,13256.01,477.42,7143.73,13648.10,8720.47,304.90,330.29,494.19,14825.70,215.75,380.70,318.27,203.85,12393.51,178.24,115.20,338.15,350.77,310.93,569.05,12764.33,78.54
2007-06-29,RMA,cache,4,15267.00,1314.74,5514.30,3296.91,7919.73,1.00,0.00,688.92,4.38,2.95,15416.20,1642.65,1642.65,299.53,12367.54,596.63,321.98,3513.94,3513.94,419.41,747.59,293.46,14284.51,13506.01,13796.33,296.42,298.12,13344.43,486.75,7420.30,13688.85,8435.53,301.17,326.75,498.04,15095.55,213.04,381.04,316.40,202.45,12536.29,186.08,114.48,361.39,350.34,320.31,626.54,12845.80,78.81
2007-06-30,RMA,cache,4,17099.00,1249.00,5579.49,2890.41,10016.32,1.00,0.00,662.21,4.75,2.88,17237.22,1630.93,1630.93,296.50,12398.85,653.08,322.14,3431.28,3431.28,419.51,725.44,292.74,14325.41,13604.14,13801.77,294.15,295.95,13417.67,483.53,7330.22,13711.96,7818.70,298.05,322.81,504.29,14909.15,210.30,382.94,313.28,196.28,12635.25,181.26,114.74,360.91,349.90,322.28,677.54,12901.72,78.96
2007-07-01,RMA,cache,4,18625.00,1225.26,6209.47,2906.64,10879.78,1.00,0.00,667.72,4.88,2.80,18770.63,1581.71,1581.71,292.80,12419.19,687.33,321.06,3152.61,3152.61,417.14,638.56,291.87,14217.35,13625.02,13690.99,291.09,293.08,13471.47,473.40,7013.76,13645.45,7438.30,294.33,317.82,515.55,14512.48,206.00,386.41,310.11,190.56,12690.49,168.04,110.88,339.38,349.78,314.08,695.00,12933.09,78.56
2007-07-02,RMA,cache,4,19205.00,1288.00,9644.88,3085.98,7917.22,1.00,0.00,696.50,4.84,2.79,19360.08,1575.31,1575.31,287.09,12443.61,687.25,320.77,3020.70,3020.70,416.27,568.99,291.68,14026.92,13561.76,13447.64,288.79,291.56,13487.92,479.15,6915.76,13512.92,7361.88,288.63,308.81,540.61,14470.29,199.58,390.31,306.93,189.11,12701.99,157.21,106.48,317.14,348.91,305.78,677.96,12945.33,78.27
2007-07-03,RMA,cache,4,19962.00,1277.48,10909.44,3220.89,7273.07,1.00,0.00,709.54,4.46,2.81,20125.92,1576.65,1576.65,282.38,12462.19,676.39,322.83,2954.51,2954.51,417.77,513.62,291.68,13854.97,13431.27,13260.98,287.20,290.69,13456.46,491.56,6910.32,13389.60,7466.65,283.91,300.74,586.72,14494.58,193.10,394.15,303.24,188.52,12673.15,148.18,104.74,298.37,345.06,301.62,675.01,12936.00,78.32
2007-07-04,RMA,cache,4,20004.00,982.80,10354.52,3334.96,7441.09,1.00,0.00,732.24,3.82,2.88,20147.77,1540.27,1540.27,279.25,12470.32,676.80,326.09,2844.06,2844.06,421.04,444.51,292.48,13747.25,13275.99,13158.08,285.43,289.32,13394.07,497.57,6774.80,13319.02,7594.08,280.89,295.46,632.37,14317.82,187.93,396.50,298.64,185.15,12610.33,139.55,104.00,276.96,342.24,299.78,694.14,12918.08,78.34
2007-07-05,RMA,cache,4,19570.00,960.00,10648.53,3791.31,6239.78,1.00,0.00,724.95,3.14,3.02,19719.61,1563.71,1563.71,276.47,12476.41,682.65,330.24,2793.32,2793.32,426.49,391.83,295.50,13677.04,13117.75,13072.79,284.60,289.06,13317.45,512.93,6790.95,13286.28,7641.44,278.32,291.27,656.30,14462.25,184.04,394.63,294.00,185.41,12492.51,133.28,107.34,255.42,331.68,299.38,705.87,12905.28,78.34
2007-07-06,RMA,cache,4,18335.00,981.95,10170.82,4077.33,5228.25,1.00,0.00,703.20,2.48,3.21,18494.46,1673.01,1673.01,276.05,12505.19,683.80,336.61,3038.88,3038.88,437.59,410.84,299.80,13748.12,13062.42,13410.37,288.44,293.74,13261.70,549.96,7153.11,13382.55,7960.99,277.86,287.24,668.82,14943.94,182.23,389.52,290.32,195.59,12453.94,131.17,111.39,243.84,317.64,304.88,717.20,12912.75,78.37
2007-07-07,RMA,cache,4,17706.00,399.37,10499.22,3804.05,3952.40,1.00,0.00,708.31,2.13,3.22,17856.30,1729.61,1729.61,281.21,12554.29,677.08,346.47,3386.94,3386.94,453.48,461.55,303.26,14027.81,13195.15,13963.61,292.51,297.94,13270.25,571.29,7307.44,13662.67,8590.51,282.61,283.97,675.37,15125.35,182.73,383.78,287.52,201.61,12551.49,131.34,114.29,255.84,311.35,326.40,730.16,12972.96,79.61
2007-07-08,RMA,cache,4,17820.00,927.05,10311.47,3138.87,5453.61,1.00,0.00,710.29,2.28,3.20,17976.90,1748.32,1748.32,283.77,12637.87,669.84,356.69,3356.51,3356.51,468.47,479.96,313.03,14315.52,13426.65,14290.09,294.49,300.28,13353.00,579.57,7184.54,13918.19,9124.22,285.24,283.26,681.55,14902.98,183.44,378.44,285.15,201.86,12658.60,131.71,117.10,271.08,309.84,338.77,727.50,13081.81,79.15
2007-07-09,RMA,cache,4,17592.00,947.89,10227.99,3641.52,4859.72,1.00,0.00,715.30,2.87,3.32,17781.33,2087.02,2087.02,287.73,12808.00,657.47,371.88,3975.20,3975.20,495.96,662.88,328.81,14869.96,13717.09,14880.45,304.71,311.43,13508.53,660.35,8090.76,14380.16,9697.90,289.15,283.44,694.91,15911.67,187.65,369.97,285.15,226.82,12769.15,143.75,119.13,326.88,304.93,363.96,714.54,13267.07,79.66
2007-07-10,RMA,cache,4,17316.00,1037.95,10602.82,3465.97,4480.17,1.00,0.00,693.46,3.82,3.36,17511.01,2520.78,2520.78,297.55,13042.22,642.03,394.59,4854.30,4854.30,536.25,933.91,352.07,15720.04,14220.85,15686.25,318.39,325.68,13781.97,771.91,9216.23,15061.00,10116.46,298.67,286.42,707.49,17206.18,196.68,363.05,286.82,259.50,12988.24,170.24,120.42,427.04,298.91,416.01,709.24,13553.26,81.17
2007-07-11,RMA,cache,4,17860.00,928.88,10465.86,2964.71,5504.67,1.00,0.00,652.09,4.76,3.35,18006.36,2807.77,2807.77,308.28,13320.26,637.26,419.17,5433.97,5433.97,578.49,1172.33,377.25,16516.43,14889.43,16499.83,331.67,339.19,14193.26,853.59,9910.93,15714.76,10368.77,309.09,292.96,714.33,17963.58,206.02,359.82,290.12,280.13,13300.35,203.39,122.19,532.10,304.05,473.03,711.98,13905.46,82.14
2007-07-12,RMA,cache,4,18141.00,992.00,11019.18,2356.97,5887.22,1.00,0.00,650.26,5.66,3.23,18271.37,2842.46,2842.46,320.38,13548.78,647.40,445.48,5350.46,5350.46,614.73,1154.41,403.26,16887.44,15515.52,16743.30,349.28,357.48,14647.81,875.51,9891.24,16014.72,10141.08,320.93,300.94,716.09,17896.75,211.45,359.34,296.47,274.52,13645.53,200.49,124.19,557.95,322.32,507.28,710.23,14218.38,82.48
2007-07-13,RMA,cache,4,19335.00,1012.45,11059.72,2807.19,6611.92,1.00,0.00,651.49,5.94,3.14,19466.38,2830.54,2830.54,335.02,13741.45,655.56,469.65,5072.82,5072.82,639.23,1066.42,424.06,16885.50,15848.77,16598.17,366.50,375.13,15022.67,888.96,9737.77,16050.65,9673.47,335.49,309.11,716.14,17747.64,214.96,358.13,305.06,268.33,13911.56,191.49,124.26,546.62,333.83,513.60,686.01,14442.48,82.14
2007-07-14,RMA,cache,4,19748.00,1011.00,11227.11,3131.23,6525.05,1.00,0.00,633.07,5.87,3.13,19872.39,2834.19,2834.19,349.43,13910.62,651.22,492.62,5019.73,5019.73,658.92,1030.10,440.85,16832.37,15946.76,16491.79,381.99,391.39,15280.02,913.91,9753.03,16051.19,9281.81,350.08,319.30,710.95,17715.58,219.13,355.05,315.05,273.75,14108.10,188.32,122.50,537.32,340.50,517.86,663.87,14607.18,81.91
2007-07-15,RMA,cache,4,19465.00,1052.22,11757.34,3080.94,5797.35,1.00,0.00,586.57,5.56,3.16,19583.41,2848.70,2848.70,362.76,14075.62,636.58,514.12,5062.84,5062.84,679.73,1005.77,455.51,16824.06,16000.13,16498.12,396.51,406.76,15467.68,935.76,9828.34,16104.55,9211.62,363.64,328.97,688.23,17814.04,224.88,350.54,326.88,283.94,14303.97,184.62,121.09,526.69,348.30,527.49,660.49,14756.56,82.18
2007-07-16,RMA,cache,4,19799.00,1070.00,12758.92,3065.58,5180.92,1.00,0.00,572.40,4.86,3.09,19935.42,2827.09,2827.09,375.25,14211.68,622.76,532.97,4954.26,4954.26,701.55,915.28,472.77,16778.01,16037.32,16450.64,412.11,422.83,15601.81,943.31,9695.68,16113.88,9326.63,376.36,338.00,670.50,17651.23,230.07,345.94,340.02,290.51,14468.12,173.21,120.75,496.11,348.60,531.09,653.12,14870.37,82.40
2007-07-17,RMA,cache,4,19529.00,1100.53,11216.03,3019.10,6543.83,1.00,0.00,570.64,4.03,3.10,19678.43,2756.21,2756.21,388.23,14339.00,617.08,548.58,4742.90,4742.90,722.66,793.72,488.59,16698.82,16101.09,16344.59,427.58,438.60,15715.52,938.84,9422.85,16089.96,9534.62,389.28,348.37,664.26,17401.81,233.01,341.74,353.51,290.54,14665.22,161.91,118.51,456.82,355.14,526.41,622.86,14966.56,82.29
2007-07-18,RMA,cache,4,19912.00,995.05,11684.41,2714.05,6629.04,1.00,0.00,581.89,3.05,3.18,20032.44,2610.68,2610.68,402.93,14422.84,612.96,561.89,4399.60,4399.60,739.27,624.06,495.32,16546.47,16147.12,16114.66,442.13,453.46,15801.76,923.06,8964.77,15997.85,9482.94,404.05,355.43,649.52,16945.89,233.20,338.33,366.57,278.76,14842.49,150.44,119.18,404.19,364.22,511.80,594.74,15038.23,82.15
2007-07-19,RMA,cache,4,19708.00,946.00,11863.34,2266.09,6616.02,1.00,0.00,609.50,2.19,3.09,19799.46,2398.03,2398.03,414.92,14449.75,608.27,570.80,3873.25,3873.25,749.87,458.59,494.50,16332.69,16087.97,15864.73,452.22,464.42,15832.58,895.64,8224.36,15848.81,9285.70,416.52,364.70,619.25,16095.68,231.05,336.01,379.23,266.41,14916.49,139.98,121.48,343.66,367.97,488.95,586.79,15054.41,81.48
2007-07-20,RMA,cache,4,19797.00,988.89,12115.50,2818.32,5943.95,1.00,0.00,620.88,1.65,3.10,19888.87,2258.58,2258.58,422.27,14491.57,602.38,577.05,3612.58,3612.58,760.98,393.57,489.42,16147.96,15935.51,15725.02,459.91,473.21,15826.00,887.39,7781.32,15734.25,9372.21,424.39,374.06,602.40,15561.34,228.68,333.18,392.23,271.74,14912.06,134.96,121.37,285.70,359.96,460.65,588.63,15065.53,80.53
2007-07-21,RMA,cache,4,19960.00,960.20,11707.30,2844.88,6447.15,1.00,0.00,617.02,1.36,3.10,20039.13,2181.28,2181.28,429.42,14542.42,597.87,583.93,3596.76,3596.76,776.16,384.93,486.05,16083.08,15813.74,15739.59,465.79,479.74,15806.68,879.78,7522.73,15710.25,9721.51,431.48,379.81,598.12,15127.86,228.02,330.35,403.84,279.50,14932.50,132.73,121.75,259.62,350.78,453.47,605.63,15089.17,80.25
2007-07-22,RMA,cache,4,20376.00,942.28,11622.63,2883.57,6907.02,1.00,0.00,630.28,1.35,3.09,20470.94,2135.61,2135.61,434.81,14593.18,599.40,590.80,3538.37,3538.37,793.61,385.06,483.26,16137.79,15718.30,15830.23,467.89,482.17,15784.80,873.24,7292.24,15768.70,10167.33,436.79,385.41,599.01,14674.89,228.52,328.80,412.32,286.29,14919.85,131.51,124.39,274.06,351.68,454.57,625.07,15120.42,79.90
2007-07-23,RMA,cache,4,20314.00,1034.19,11509.68,3064.89,6885.13,1.00,0.00,628.90,1.59,3.14,20425.51,2170.14,2170.14,434.35,14667.07,606.36,598.57,3561.19,3561.19,812.35,390.06,489.82,16299.52,15644.48,15928.91,468.28,483.79,15768.35,891.98,7396.16,15911.00,10555.41,436.51,390.05,603.78,14858.04,233.40,326.73,419.00,306.76,14847.57,132.13,127.41,296.89,345.60,442.03,628.93,15171.83,79.68
2007-07-24,RMA,cache,4,19940.00,1030.85,11307.24,3420.22,6367.91,1.00,0.00,611.26,2.09,3.23,20064.52,2349.42,2349.42,431.95,14773.89,608.85,608.32,3939.71,3939.71,830.65,507.79,502.30,16510.73,15616.54,16111.10,469.38,485.79,15766.76,955.98,8087.60,16082.96,10836.19,434.35,392.90,612.00,15925.74,249.55,322.43,426.20,346.77,14744.81,136.45,128.66,336.35,344.30,440.10,633.21,15252.24,80.22
2007-07-25,RMA,cache,4,19300.00,1140.00,11551.23,3008.95,5969.46,1.00,0.00,603.96,2.61,3.27,19389.64,2461.40,2461.40,430.35,14859.78,612.20,617.80,4228.33,4228.33,841.51,629.94,515.92,16679.85,15698.11,16249.71,470.37,486.26,15788.96,996.09,8575.16,16198.25,10906.00,432.43,395.43,621.12,16599.69,269.00,320.66,435.80,367.74,14730.54,144.16,128.77,386.92,347.49,472.34,638.85,15328.37,80.73
2007-07-26,RMA,cache,4,18876.00,1140.00,9495.77,3026.22,7574.21,1.00,0.00,616.12,3.28,3.30,18956.19,2503.05,2503.05,434.29,14929.18,617.26,625.04,4387.83,4387.83,845.33,739.25,530.20,16808.14,15890.11,16358.73,475.66,491.10,15851.91,1003.75,8875.95,16270.08,10698.93,436.01,396.43,630.14,16960.39,283.00,321.16,443.08,372.25,14870.86,155.79,127.93,428.67,359.77,497.23,631.78,15405.62,80.87
2007-07-27,RMA,cache,4,18640.00,748.90,12690.09,3234.46,3537.26,1.00,0.00,587.31,3.95,3.30,18712.91,2640.37,2640.37,442.44,14980.94,609.33,635.29,4519.80,4519.80,846.33,812.50,550.38,16897.12,16029.14,16467.29,488.19,504.09,15923.77,1028.17,9199.75,16324.09,10279.00,444.17,397.11,638.58,17310.96,295.76,319.56,441.79,379.44,14969.79,165.50,127.80,468.47,365.46,523.18,619.55,15473.70,80.99
2007-07-28,RMA,cache,4,18495.00,652.60,12413.07,3299.10,3494.00,1.00,0.00,572.58,4.35,3.30,18553.57,2834.05,2834.05,455.38,15028.40,580.96,656.27,4814.97,4814.97,852.65,904.25,580.76,17040.24,16127.07,16681.91,506.75,521.99,15994.74,1076.27,9634.45,16434.88,9869.14,456.69,403.82,637.26,17708.25,310.78,314.15,441.55,389.77,15054.65,176.75,128.93,510.93,361.11,557.34,620.57,15538.94,81.33
2007-07-29,RMA,cache,4,18430.00,930.62,11915.69,3313.49,4191.45,1.00,0.00,583.50,4.75,3.23,18490.00,2897.83,2897.83,471.91,15077.64,552.70,677.72,4941.46,4941.46,863.07,924.61,603.34,17144.51,16231.88,16775.76,524.43,539.35,16074.30,1092.97,9792.22,16544.47,9625.18,472.75,414.26,629.91,17895.94,320.16,309.56,443.82,389.94,15114.12,180.51,129.58,536.85,368.24,590.05,626.69,15618.68,81.96
2007-07-30,RMA,cache,4,18449.00,968.88,11825.41,3177.26,4471.74,1.00,0.00,597.91,4.80,3.30,18505.53,3001.45,3001.45,490.43,15160.70,538.79,695.82,5057.22,5057.22,875.65,951.62,622.35,17217.70,16350.47,16792.16,543.02,557.79,16165.42,1116.31,10006.49,16631.36,9687.36,491.02,426.90,628.93,18190.70,324.93,306.32,447.65,391.84,15198.77,185.30,129.56,552.47,381.09,612.74,613.22,15715.95,82.05
2007-07-31,RMA,cache,4,18058.00,861.21,11656.63,3228.03,4084.16,1.00,0.00,611.64,4.57,3.36,18107.61,3176.04,3176.04,511.46,15262.18,523.55,718.10,5379.78,5379.78,896.37,1000.54,646.14,17367.89,16473.41,17013.62,563.39,577.44,16267.27,1159.84,10384.35,16784.98,9824.08,511.90,440.58,631.34,18567.08,331.19,302.25,453.83,399.03,15300.36,190.77,128.92,571.32,389.86,644.79,598.88,15825.56,82.67
