datetime,model,scene,case,northern_flow,sac_flow,sjr_flow,exports,delta_cu,ndo,dcc,smscg,sf_tidal_energy,x2,evap_delta,cu_flow,trp,wci,vcu,uni,rsl,old,pct,mal,cll,emm2,srv,anc,jer,sal,ppt,rri2,bdt,lps,snc,dsj,bdl,nsl2,vol,tss,sss,oh4,rsl,vcu,mtz
2007-11-09,SCHISM,base,4,10377.99,8766.20,1964.14,5287.57,-567.87,31025.25,1.00,0.00,3.24,90.60,106.10,673.97,638.88,750.86,540.41,406.10,1093.57,405.25,24653.43,2234.07,11577.94,2336.55,430.29,7199.80,2896.82,705.35,683.57,398.44,406.52,150.37,15047.64,2342.73,12552.77,12232.16,15663.49,2120.58,150.37,933.20,1093.57,540.41,19791.21
2007-11-10,SCHISM,base,4,10386.02,8792.00,1826.34,4541.45,-326.79,20496.32,1.00,0.00,3.41,90.40,153.40,480.19,642.21,742.39,540.41,434.96,1093.57,420.75,24708.95,2259.62,11209.51,2354.89,440.26,7102.82,2879.69,668.83,678.18,403.33,417.14,150.37,14862.06,2312.41,12537.78,12330.91,15595.25,1996.36,150.37,923.60,1093.57,540.41,19681.71
2007-11-11,SCHISM,base,4,10850.31,9094.33,1748.14,4534.66,331.64,29906.84,1.00,0.00,3.49,89.40,134.60,-197.04,641.17,732.47,540.41,472.40,1093.57,422.45,24553.09,2264.07,10868.45,2373.22,432.84,6853.53,2747.40,692.49,654.07,418.84,437.50,150.37,14644.23,2278.39,12371.90,11601.87,15316.41,1920.96,150.37,926.87,1093.57,540.41,19284.65
2007-11-12,SCHISM,base,4,10950.25,9232.97,1694.29,4332.86,334.88,21460.77,1.00,0.00,3.54,89.20,82.00,-252.88,646.58,718.81,540.41,507.83,1093.57,469.87,23442.83,2142.73,9546.21,2239.30,349.83,6136.33,2528.72,580.02,634.29,418.84,476.84,150.37,14415.93,2203.84,12167.80,10973.43,14939.23,1742.04,150.37,926.46,1093.57,540.41,18836.12
2007-11-13,SCHISM,base,4,11001.72,9306.80,1616.18,5963.34,311.17,5319.01,1.00,0.00,3.30,89.20,71.50,-239.67,640.13,752.31,540.41,533.69,1093.57,506.56,22825.50,2139.23,8962.79,2225.93,339.56,5942.64,2450.48,566.41,613.86,418.84,508.25,150.37,14256.50,2151.08,12169.66,10311.73,14802.91,1571.85,150.37,921.97,1093.57,540.41,18543.86
2007-11-14,SCHISM,base,4,11009.03,9338.84,1584.24,6253.07,348.60,-3879.91,1.00,0.00,2.98,89.20,84.40,-264.20,648.04,771.50,540.41,567.46,1093.57,544.82,22890.37,2196.67,8903.15,2271.62,341.49,6075.42,2470.87,579.39,606.35,419.48,529.07,150.37,14164.14,2119.22,12259.51,9409.75,14746.22,1530.61,150.37,920.94,1093.57,540.41,18354.36
2007-11-15,SCHISM,base,4,11023.71,9365.35,1530.67,7465.21,244.50,-10391.42,1.00,0.00,2.63,89.20,125.20,-119.30,629.71,751.28,533.27,592.77,1093.57,571.85,22795.82,2241.04,9021.18,2312.99,335.28,6177.09,2476.45,603.01,606.35,426.27,556.77,150.37,14121.86,2097.06,12252.93,8963.31,14636.76,1534.38,150.37,920.74,1093.57,533.27,18282.87
2007-11-16,SCHISM,base,4,11381.78,9702.75,1519.53,7680.09,-450.16,-12611.69,1.00,0.00,2.27,88.20,113.40,563.56,635.75,774.60,525.70,628.25,1093.57,597.37,22539.51,2209.27,9251.97,2296.18,320.07,6029.03,2449.71,618.66,608.02,435.59,577.71,150.37,14114.86,2095.90,12227.09,9031.43,14505.14,1489.91,167.12,911.95,1093.57,525.70,18203.90
2007-11-17,SCHISM,base,4,11406.60,9737.87,1516.13,7147.09,-608.36,-9894.40,1.00,0.00,1.92,87.60,105.20,713.56,645.54,780.37,526.34,683.57,1093.57,619.08,21791.85,2116.89,8879.84,2187.95,254.03,5545.34,2276.26,551.74,593.40,440.47,616.16,150.37,14093.38,2081.50,12083.30,9190.25,14330.67,1397.72,171.25,916.24,1093.57,526.34,17936.06
2007-11-18,SCHISM,base,4,11364.38,9678.33,1514.28,7147.86,-597.91,-17964.22,1.00,0.00,1.77,87.00,142.90,740.81,653.03,770.68,530.33,695.81,1093.57,660.10,21273.82,2051.91,8481.67,2116.11,224.19,5285.50,2179.80,523.60,583.78,449.15,666.75,150.37,14091.88,2067.49,12050.83,9468.75,14285.77,1387.74,161.90,902.75,1093.57,530.33,17580.56
2007-11-19,SCHISM,base,4,11536.04,9886.50,1526.33,7369.34,-600.65,-6073.80,1.00,0.00,1.91,86.80,353.80,954.45,683.99,778.93,520.24,693.95,1093.57,695.61,20698.40,1974.11,8260.09,2040.81,214.88,5079.91,2128.36,513.72,579.60,458.67,692.49,150.37,14181.45,2059.12,11938.83,9439.69,14291.26,1389.54,171.03,886.17,1093.57,520.24,17346.44
2007-11-20,SCHISM,base,4,11420.91,9761.44,1485.62,8317.83,-562.61,-4743.46,1.00,0.00,2.34,87.60,223.80,786.41,722.74,791.09,511.82,700.58,1093.57,700.58,20564.74,1914.11,8279.70,1972.74,217.26,4894.34,2085.59,558.24,555.51,469.66,700.58,150.37,14241.69,2045.68,11902.94,9357.65,14313.71,1331.39,171.25,901.32,1093.57,511.82,17195.73
2007-11-21,SCHISM,base,4,10943.39,9302.36,1467.67,7957.10,-600.61,8807.71,1.00,0.00,3.16,88.80,316.10,916.71,710.32,781.61,500.03,700.58,1093.78,700.58,21584.48,1937.19,8530.40,2014.11,239.98,5244.58,2183.10,575.62,563.48,478.95,700.58,154.50,14280.95,2050.16,11994.00,9298.41,14493.68,1342.19,171.25,885.15,1093.78,500.03,17304.54
2007-11-22,SCHISM,base,4,11038.54,9413.68,1485.62,7971.19,-591.81,16210.62,1.00,0.00,4.32,90.40,399.80,991.61,689.18,764.90,500.03,700.58,1105.71,700.58,22917.50,2031.46,9392.44,2120.58,308.49,5799.69,2344.08,670.91,591.52,481.90,700.58,163.64,14346.46,2062.23,12208.85,9267.39,14744.23,1462.27,166.25,898.66,1105.71,500.03,17621.09
2007-11-23,SCHISM,base,4,11105.31,9477.69,1482.23,6797.74,-618.67,25101.10,1.00,0.00,5.54,90.60,149.40,768.07,699.34,772.54,499.19,715.50,1112.99,700.58,23857.25,2119.22,10553.96,2217.99,491.82,6233.97,2458.56,840.65,609.48,482.96,700.58,166.90,14391.84,2070.80,12422.83,9357.13,14934.93,1584.92,171.25,911.95,1112.99,499.19,18035.45
2007-11-24,SCHISM,base,4,10875.84,9253.24,1483.03,7010.64,-581.10,25362.28,1.00,0.00,6.47,91.20,124.60,705.70,702.65,765.52,493.71,720.47,1112.99,703.28,24952.59,2220.70,10889.46,2328.25,600.08,6876.49,2702.50,776.04,668.83,493.50,700.58,168.86,14353.11,2081.89,12603.13,9781.35,15225.55,1879.86,171.25,887.40,1112.99,493.71,18589.18
2007-11-25,SCHISM,base,4,10793.52,9181.42,1471.28,7333.50,-564.77,24851.18,1.00,0.00,6.79,90.80,108.50,673.27,700.37,752.93,500.03,720.47,1112.99,720.47,25391.30,2295.79,11350.59,2412.54,719.43,7325.70,2905.00,791.09,707.42,500.03,706.38,170.16,14366.91,2102.31,12660.70,10248.73,15408.21,2090.64,168.64,870.40,1112.99,500.03,19077.72
2007-11-26,SCHISM,base,4,10756.39,9112.22,1454.06,6982.69,-606.27,18819.12,1.00,0.00,6.42,90.80,160.20,766.47,697.06,749.21,500.03,720.47,1112.99,720.47,24901.40,2230.39,10961.66,2333.08,644.08,7123.75,2874.36,752.93,715.50,512.03,716.53,170.60,14393.83,2113.00,12477.45,10451.34,15342.01,2106.98,169.51,848.86,1112.99,500.03,19174.68
2007-11-27,SCHISM,base,4,10701.87,9057.51,1439.26,6880.07,-598.41,5434.82,1.00,0.00,5.56,90.20,157.60,756.01,687.31,741.77,500.03,720.47,1112.99,720.47,24306.22,2189.11,10694.30,2278.00,607.18,7002.34,2867.32,753.96,711.36,524.23,720.47,170.16,14404.80,2122.72,12397.88,10506.17,15241.09,2063.21,171.25,842.91,1112.99,500.03,19135.32
2007-11-28,SCHISM,base,4,10626.80,9014.38,1434.27,6957.39,-582.05,-6738.63,1.00,0.00,4.48,90.00,142.20,724.25,682.54,729.57,494.98,726.26,1112.99,720.47,23707.96,2086.95,9992.23,2153.99,508.25,6629.36,2767.44,698.51,699.55,541.67,720.47,169.73,14402.97,2116.11,12259.34,10322.71,15067.16,1961.61,171.25,837.37,1112.99,494.98,18963.42
2007-11-29,SCHISM,base,4,10602.75,8947.30,1439.06,7424.35,-587.73,-17981.99,1.00,0.99,3.41,90.20,216.10,803.83,677.76,732.47,489.92,735.16,1112.99,720.47,23763.09,2107.56,10065.70,2170.10,489.07,6788.38,2846.95,721.30,709.29,550.90,720.47,170.81,14408.96,2144.09,12264.41,10226.23,14976.48,1964.35,171.25,828.94,1112.99,489.92,18904.79
2007-11-30,SCHISM,base,4,10534.40,8869.13,1447.34,6611.70,-563.44,-20200.16,1.00,1.00,2.43,89.40,212.50,775.94,683.78,742.19,479.79,740.32,1112.99,727.50,23530.04,2120.20,10563.04,2190.08,452.53,6782.14,2849.99,722.54,717.78,561.17,723.78,170.81,14378.71,2175.92,11864.67,9916.30,14897.34,1983.29,164.07,840.04,1112.99,479.79,18457.88
2007-12-01,SCHISM,base,4,10463.79,8805.62,1434.08,6575.74,-578.98,236.59,1.00,1.00,1.90,88.00,208.90,787.88,677.14,725.23,489.50,740.32,1112.99,740.32,22760.32,2040.42,10388.93,2119.42,362.01,6595.27,2757.90,677.14,717.15,574.78,738.46,171.25,14376.05,2193.38,11287.64,10246.50,14436.21,2016.84,163.42,850.71,1112.99,489.50,17395.67
2007-12-02,SCHISM,base,4,10433.33,8741.80,1426.80,6234.23,-562.36,-13080.70,1.00,1.00,1.64,87.80,86.40,648.76,703.90,727.09,500.03,737.64,1099.64,740.32,21892.09,1883.58,9275.89,1915.09,279.68,6025.25,2634.19,595.91,697.68,600.71,740.32,171.25,14282.78,2186.20,10781.66,10363.55,13896.23,1877.12,168.20,812.91,1099.64,500.03,16198.39
2007-12-03,SCHISM,base,4,10423.22,8765.17,1426.91,6384.42,-575.82,-3687.41,1.00,1.00,1.68,87.80,21.40,597.22,698.09,707.42,500.03,740.32,1093.57,740.32,21953.48,1877.12,9444.36,1925.65,266.11,6164.52,2690.26,594.44,701.20,606.14,740.32,171.25,14002.42,2219.74,10575.71,9198.57,13635.48,1820.06,171.25,830.59,1093.57,500.03,15565.25
2007-12-04,SCHISM,base,4,10301.22,8717.35,1418.15,6912.90,-493.21,3988.65,1.00,1.00,2.02,89.00,27.10,520.31,703.69,744.05,500.03,728.12,1093.57,740.32,22340.14,1823.40,9375.48,1887.49,254.89,6148.72,2676.68,624.29,690.01,613.65,738.05,171.25,13649.85,2233.68,10375.04,9370.63,13313.80,1772.13,171.25,843.12,1093.57,500.03,15046.98
2007-12-05,SCHISM,base,4,10373.66,8775.31,1411.34,6087.82,-510.46,1520.48,1.00,1.00,2.43,89.80,25.40,535.86,712.19,739.50,500.03,740.32,1093.57,740.32,23919.83,2024.25,10497.61,2099.01,309.56,6778.94,2899.48,735.98,704.52,619.50,726.26,171.25,13227.35,2282.06,10208.71,9323.36,13055.63,1744.79,171.25,855.84,1093.57,500.03,15529.96
2007-12-06,SCHISM,base,4,11916.41,10202.51,1428.86,7287.74,-149.04,3013.93,1.00,1.00,2.96,90.80,115.30,264.34,720.88,744.05,505.30,728.95,1087.30,740.32,24965.97,2192.60,11301.93,2265.81,376.94,7398.21,3120.89,783.46,753.14,624.50,736.40,171.25,12975.39,2313.76,10003.42,10137.23,12862.01,1891.41,171.25,868.14,1087.30,505.30,15842.82
2007-12-07,SCHISM,base,4,14920.32,12979.67,1532.71,8781.67,553.92,36220.07,1.00,1.00,3.59,89.20,331.50,-222.42,680.25,770.27,518.77,720.88,1074.74,740.32,25730.99,2318.01,12560.02,2460.29,452.11,8478.18,3497.20,935.04,821.13,617.41,733.50,171.25,12881.33,2411.00,9843.07,10778.93,12645.89,2059.12,171.25,944.63,1074.74,518.77,16082.09
2007-12-08,SCHISM,base,4,15448.27,13491.70,1638.27,9876.55,504.25,37851.36,1.00,1.00,3.91,88.80,164.70,-339.55,691.46,808.79,532.43,712.39,1074.13,742.19,23602.85,2057.75,10823.53,2186.98,297.11,6842.50,2963.16,837.78,753.14,622.83,733.09,171.25,12876.13,2344.47,9821.18,11643.62,12379.16,1905.90,171.25,1002.48,1074.13,532.43,15611.90
2007-12-09,SCHISM,base,4,14908.49,13022.07,1580.37,10263.73,466.95,13345.17,1.00,1.00,4.15,89.40,232.80,-234.15,716.95,843.32,552.16,669.87,1074.13,741.15,23077.01,2024.25,9770.49,2120.58,332.07,6387.00,2873.03,722.95,726.26,636.38,716.95,171.25,12519.75,2303.52,10067.94,9747.72,12297.66,1618.95,171.25,1041.29,1074.13,552.16,16084.72
2007-12-10,SCHISM,base,4,14232.70,12418.63,1550.68,8814.87,472.83,11174.08,1.00,1.00,4.17,89.20,228.00,-244.83,760.57,875.32,560.54,661.76,1074.13,710.11,23718.53,2203.26,10310.70,2301.01,331.64,6885.38,3041.15,851.33,748.38,630.96,702.03,171.25,12099.02,2315.31,10317.56,9047.93,12355.88,1680.96,170.60,1063.80,1074.13,560.54,16345.28
2007-12-11,SCHISM,base,4,13319.31,11588.54,1551.10,8802.90,193.55,19268.84,1.00,1.00,4.11,88.60,108.90,-84.65,759.54,878.80,560.54,662.18,1074.13,683.78,22421.13,2116.11,9989.48,2206.56,356.24,6290.63,2863.13,846.61,712.60,637.42,672.98,187.54,12004.15,2278.97,10243.06,9345.18,12501.22,1663.59,177.12,1090.74,1074.13,560.54,16590.51
2007-12-12,SCHISM,base,4,12445.59,10747.36,1554.60,8688.73,-509.26,10226.02,1.00,1.00,3.94,89.00,95.00,604.26,762.84,880.64,572.06,678.38,1071.50,682.74,22808.75,2065.74,9126.57,2152.24,306.13,6227.52,2794.34,771.50,735.16,645.33,662.59,190.80,11943.23,2270.07,9928.70,9185.74,12377.81,1654.51,188.85,1061.37,1071.50,572.06,16159.80
2007-12-13,SCHISM,base,4,11746.22,10056.09,1553.98,9458.95,-544.76,-3910.34,1.00,1.00,3.50,88.60,83.30,628.06,755.61,872.04,574.16,680.67,1068.26,681.71,23015.96,2124.47,9369.59,2198.42,327.58,6397.21,2859.89,801.38,759.95,649.28,669.04,182.77,11908.70,2270.26,9714.25,8439.74,12297.49,1616.77,192.10,1042.91,1068.26,574.16,16143.70
2007-12-14,SCHISM,base,4,11386.55,9731.31,1540.92,10385.32,-531.04,1705.26,1.00,1.00,2.95,87.80,66.90,597.94,724.81,848.04,564.10,681.91,1059.95,682.12,22672.14,2056.59,9261.16,2126.80,303.12,6289.56,2826.56,803.24,779.55,657.40,678.18,172.55,11835.87,2271.81,9384.14,8819.28,11906.66,1653.13,190.80,998.41,1059.95,564.10,15601.02
2007-12-15,SCHISM,base,4,11065.46,9418.66,1523.03,9697.82,-522.67,-5458.18,1.00,1.00,2.39,87.80,74.90,597.57,720.67,827.30,560.54,695.19,1056.50,681.08,22036.79,1934.84,8830.77,1999.48,249.92,6070.39,2817.03,875.11,797.27,663.01,680.67,173.20,11655.67,2273.16,9022.74,8847.47,11508.49,1553.02,188.20,974.80,1056.50,560.54,15068.15
2007-12-16,SCHISM,base,4,10704.86,9044.81,1505.83,7067.42,-521.44,-29768.82,1.00,0.01,1.88,87.60,28.60,550.04,734.74,832.23,553.63,718.40,1054.68,691.67,22266.77,2021.91,8945.23,2063.40,248.63,6223.75,2927.05,981.93,844.96,666.75,682.54,190.58,11410.78,2285.16,8899.84,8656.03,11261.60,1517.52,192.10,951.36,1054.68,553.63,15009.75
2007-12-17,SCHISM,base,4,10804.24,9198.69,1493.26,6905.81,-267.19,-11270.50,1.00,0.00,1.76,87.60,12.00,279.19,733.92,816.61,546.28,734.54,1054.68,708.25,22192.78,2078.00,9424.98,2125.25,236.52,6468.77,2984.80,1103.49,918.08,671.53,698.92,192.10,11129.96,2317.63,8871.49,7693.48,11223.30,1786.48,178.20,949.53,1054.68,546.28,14980.12
2007-12-18,SCHISM,base,4,11388.56,9583.90,1513.56,7237.63,115.69,-14163.29,1.00,0.00,2.03,87.20,33.10,-82.59,766.14,800.97,540.41,740.32,1054.68,726.88,22690.77,2171.85,9615.32,2215.67,236.09,6857.63,3166.66,1150.16,1007.97,673.82,716.53,192.10,11065.02,2370.13,8999.98,9010.23,11535.83,1945.20,185.37,931.57,1054.68,540.41,15399.79
2007-12-19,SCHISM,base,4,12379.95,10506.93,1582.95,7384.61,138.29,-7624.81,1.00,0.00,2.84,88.60,81.60,-56.69,764.08,819.90,540.41,748.18,1054.68,743.63,22510.44,2073.91,9437.61,2142.34,233.71,6780.72,3195.76,1172.75,1059.95,675.06,731.43,192.10,11105.42,2399.05,9050.88,9785.15,11678.74,1979.58,182.77,955.85,1054.68,540.41,15441.71
2007-12-20,SCHISM,base,4,13918.39,11908.84,1567.98,7262.29,425.95,17797.30,1.00,0.00,4.02,88.00,158.30,-267.65,749.83,829.97,540.41,721.71,1054.68,761.39,23965.52,2224.97,10317.74,2338.29,277.31,7403.34,3515.40,1373.57,1137.44,672.36,736.19,192.10,11154.49,2502.02,9323.18,10253.36,12198.88,1901.59,192.10,1010.41,1054.68,540.41,16278.50
2007-12-21,SCHISM,base,4,16315.75,14328.09,1576.54,7310.23,395.46,31159.26,1.00,0.00,5.19,87.40,106.90,-288.56,776.25,868.55,563.06,701.41,1054.68,746.73,22969.74,2063.40,9370.81,2179.41,280.97,6616.69,3201.23,1341.19,1105.71,674.65,729.57,192.97,11300.74,2478.18,9298.06,10480.13,12274.87,1912.74,192.10,1073.12,1054.68,563.06,16148.79
2007-12-22,SCHISM,base,4,17508.40,15619.42,1546.56,6792.82,217.92,34811.28,1.00,0.00,6.25,87.00,61.30,-156.62,799.94,900.09,590.47,719.43,1057.11,730.19,22599.28,2036.91,8397.44,2159.82,266.54,6173.50,3100.44,1250.01,1117.44,675.06,705.56,195.36,11508.83,2458.36,9518.73,10259.89,12474.59,1807.50,192.10,1107.53,1057.11,590.47,16463.19
2007-12-23,SCHISM,base,4,17185.03,15351.97,1530.71,4855.65,-149.56,25863.66,1.00,0.00,6.75,86.60,131.00,280.56,827.30,924.21,613.45,706.80,1062.18,729.78,22238.13,2080.92,7849.45,2201.71,272.57,5753.66,2989.55,1232.33,1128.76,675.48,710.11,195.58,11561.81,2444.12,9912.34,9104.18,12723.63,1729.44,187.11,1129.97,1062.18,613.45,16703.81
2007-12-24,SCHISM,base,4,15386.36,13572.76,1508.81,4969.17,-236.05,33290.21,1.00,0.00,6.73,85.80,111.20,347.25,846.40,939.53,633.25,730.81,1070.89,725.85,21908.46,2114.56,7458.13,2247.43,270.42,5252.40,2786.90,1259.64,1105.91,676.72,720.47,194.49,11743.85,2415.82,10135.17,7873.37,12844.70,1685.69,186.68,1170.73,1070.89,633.25,16613.93
2007-12-25,SCHISM,base,4,13781.55,11949.33,1494.08,5936.28,-485.59,17774.43,1.00,0.00,6.34,85.40,216.10,701.69,842.29,959.72,663.63,756.44,1076.97,717.15,20877.94,2074.11,6775.38,2183.68,277.10,4781.74,2629.21,1181.82,1098.03,678.38,720.47,194.27,11923.25,2374.95,10295.25,6941.75,12865.88,1587.09,171.25,1210.00,1076.97,663.63,16338.88
2007-12-26,SCHISM,base,4,12948.79,11128.46,1476.49,5134.71,-520.17,15996.27,1.00,0.00,5.38,84.60,206.90,727.07,863.63,1015.09,693.32,774.19,1078.59,740.32,19915.02,2058.34,6560.98,2164.67,266.75,4474.90,2463.56,1239.16,1079.60,680.25,747.97,192.10,12096.31,2350.26,10308.98,6527.93,12770.39,1518.31,171.25,1219.86,1078.59,693.32,15936.60
2007-12-27,SCHISM,base,4,12333.01,10404.18,1467.91,6703.93,-484.01,2621.90,1.00,0.00,4.14,84.00,86.60,570.61,879.82,1034.59,713.84,789.23,1081.02,759.54,18929.03,1941.88,5753.84,2021.52,263.74,4064.09,2311.06,1158.83,1050.82,690.01,768.82,192.54,12114.91,2308.93,10202.53,6190.19,12531.38,1431.81,165.16,1253.82,1081.02,713.84,15448.97
2007-12-28,SCHISM,base,4,11991.88,10077.63,1449.61,3546.38,-368.88,-936.13,1.00,0.00,3.10,83.80,30.70,399.58,893.13,990.28,740.32,799.32,1101.06,778.93,18457.12,1940.51,5274.77,1990.31,230.47,3953.00,2233.10,1103.29,1057.11,694.15,779.96,192.10,12057.26,2270.46,10102.67,6068.59,12321.12,1343.99,170.60,1233.53,1101.06,740.32,15102.89
2007-12-29,SCHISM,base,4,11718.30,9813.38,1437.99,2389.45,-353.73,-10138.03,1.00,0.00,2.21,83.00,54.10,407.83,903.77,990.89,758.50,799.74,1108.95,780.58,18233.46,1976.45,5347.65,2022.88,224.84,3801.77,2136.52,1103.29,1043.32,700.58,797.88,192.10,11926.13,2232.13,9999.46,5869.85,12214.76,1277.90,171.25,1225.49,1108.95,758.50,14866.20
2007-12-30,SCHISM,base,4,11715.16,9777.50,1440.73,2400.28,-342.27,7139.86,1.00,0.00,1.64,82.00,118.00,460.27,887.81,960.95,760.16,799.74,1115.22,796.85,16841.74,1867.32,5029.01,1923.11,208.59,3504.33,1982.31,1061.98,1013.67,700.58,799.74,192.10,11928.50,2215.86,9657.46,5716.46,12079.74,1364.58,177.33,1224.89,1115.22,760.16,14483.71
2007-12-31,SCHISM,base,4,11743.09,9782.38,1417.30,2401.35,-383.23,-4844.05,1.00,0.00,1.44,82.00,77.20,460.43,885.76,954.63,760.16,799.74,1124.72,799.74,15990.18,1755.02,4290.02,1782.94,204.04,3123.35,1875.35,971.14,955.64,707.01,799.74,192.10,12025.46,2188.33,9402.31,5774.96,11996.19,1324.99,180.81,1236.35,1124.72,760.16,14141.17
2008-01-01,SCHISM,base,4,11616.11,9684.99,1398.86,2755.71,-457.60,-17020.25,1.00,0.00,1.60,83.20,56.10,513.70,913.79,1016.71,760.16,799.74,1136.63,799.74,16884.09,1802.19,4150.87,1835.76,203.39,3075.45,1816.33,972.77,926.66,717.78,799.74,192.10,12018.02,2168.74,9213.31,5683.57,11966.92,1229.71,172.34,1244.58,1136.63,760.16,13973.92
2008-01-02,SCHISM,base,4,11367.44,9486.95,1372.08,2508.54,-516.64,-10143.34,1.00,0.00,1.97,84.80,6.00,522.64,931.36,1024.23,760.16,799.74,1153.79,799.74,19214.36,2044.12,5013.67,2099.20,207.73,3374.30,1836.93,1019.15,939.32,724.81,799.74,192.10,11966.75,2129.52,9335.83,5342.20,12144.65,1039.26,177.33,1231.32,1153.79,760.16,14282.28
2008-01-03,SCHISM,base,4,10945.77,8745.12,1360.31,3299.45,-426.35,-4079.65,1.00,0.00,2.66,88.00,1.80,428.15,927.48,997.19,769.03,817.84,1164.28,800.35,21293.10,2342.15,6306.23,2409.07,221.16,3927.89,1895.91,1022.00,975.21,735.57,799.74,194.06,11954.23,2075.66,9494.17,5103.44,12419.46,1014.07,192.10,1235.54,1164.28,769.03,14964.23
2008-01-04,SCHISM,base,4,14699.24,11616.38,1494.53,3819.73,1672.75,-4192.54,1.00,0.00,3.41,85.60,46.30,-1626.45,963.39,991.90,774.80,812.29,1221.67,802.41,24456.22,2933.71,8084.30,3005.68,357.74,5782.73,2166.22,1116.63,1063.80,733.71,799.74,201.22,11753.01,1961.03,9622.58,5907.69,12884.86,1125.52,192.10,1090.74,1221.67,774.80,15927.38
2008-01-05,SCHISM,base,4,25200.80,20714.36,1736.02,3413.59,4387.08,52813.50,1.00,0.00,3.46,82.80,44.60,-4342.48,891.09,935.65,781.20,799.74,1241.57,821.96,20727.84,2700.78,7060.05,2819.70,220.94,4463.85,1776.46,874.91,1040.47,745.08,800.15,213.36,11602.55,1863.99,8401.11,6572.06,12172.53,1227.10,192.10,1075.76,1241.57,781.20,14652.69
2008-01-06,SCHISM,base,4,36163.11,31442.87,1977.52,5231.75,5095.36,54539.54,1.00,0.00,3.96,80.00,54.30,-5041.06,867.32,913.79,822.57,776.25,1342.39,843.73,17972.00,2577.85,4554.80,2708.43,214.44,3239.75,1582.54,642.62,962.98,773.15,797.06,224.84,11559.10,1778.81,7881.63,7429.68,11662.28,1018.75,187.98,1101.46,1342.39,822.57,13952.42
2008-01-07,SCHISM,base,4,38750.34,34394.26,2219.02,5784.22,6089.32,64710.03,1.00,0.00,4.47,73.60,79.00,-6010.32,923.80,972.56,891.90,672.57,1463.46,871.83,15140.11,2496.44,2607.18,2653.53,210.33,2317.43,1443.56,602.38,858.92,801.59,707.63,231.55,11541.95,1712.30,7629.50,4548.17,11203.72,811.88,185.37,1126.94,1463.46,891.90,12938.79
2008-01-08,SCHISM,base,4,34328.57,30263.79,2460.51,6666.50,6643.96,50178.66,1.00,0.00,4.38,69.20,15.70,-6628.26,915.22,993.74,933.00,594.03,1490.31,1007.97,11690.21,2483.37,1140.87,2605.46,214.23,1709.54,1298.95,510.35,796.85,839.21,587.13,232.42,11516.98,1630.41,7460.60,2247.04,10666.93,762.84,166.03,1108.54,1490.31,933.00,11369.13
2008-01-09,SCHISM,base,4,30522.84,26560.25,2427.41,6873.62,5025.69,52601.94,1.00,0.00,4.21,67.60,10.40,-5015.29,852.15,958.09,890.06,558.03,1488.32,1038.24,8806.07,2305.65,743.63,2429.49,206.21,1409.89,1173.76,473.88,730.40,831.61,550.69,226.79,11300.74,1575.21,7244.45,1032.76,10175.04,667.79,145.80,1074.34,1488.32,890.06,9805.32
2008-01-10,SCHISM,base,4,29218.24,25427.96,2210.73,6990.11,2442.13,36769.70,1.00,0.00,4.04,66.80,8.80,-2433.33,847.63,956.87,845.17,581.90,1470.82,1057.11,7350.53,2217.80,562.43,2319.75,198.18,1197.12,1067.45,445.55,673.82,773.57,536.84,224.62,10753.29,1516.52,7010.16,699.75,9584.23,608.23,144.71,1087.30,1470.82,845.17,8308.93
2008-01-11,SCHISM,base,4,29224.92,25715.48,2069.91,9101.57,1939.49,28600.95,1.00,0.00,3.45,66.20,14.20,-1925.29,848.25,978.06,822.16,640.54,1459.09,1055.69,6462.51,2146.42,454.44,2242.01,198.40,1061.57,981.52,426.05,616.58,708.87,626.17,211.84,10218.33,1457.10,6638.64,616.58,9089.26,552.79,150.37,1113.60,1459.09,822.16,7149.11
2008-01-12,SCHISM,base,4,28036.37,24611.08,1936.96,7705.13,892.83,22019.88,1.00,0.00,2.82,65.80,24.70,-868.13,881.26,1020.37,821.96,653.65,1435.20,1013.26,5733.45,2054.25,371.39,2140.40,204.47,967.67,905.82,401.63,569.13,662.59,631.17,206.42,9635.01,1414.07,6221.60,542.09,8656.38,511.19,163.20,1120.88,1435.20,821.96,6349.04
2008-01-13,SCHISM,base,4,26715.50,23466.35,1825.34,7712.83,192.58,14484.36,1.00,0.00,2.24,65.60,38.30,-154.28,876.14,1026.87,824.63,671.74,1412.28,835.93,5334.14,1998.51,331.64,2067.88,211.41,897.02,837.37,382.90,530.96,635.34,653.65,190.15,9003.28,1377.16,5833.24,475.78,8226.11,475.36,150.37,1111.17,1412.28,824.63,5777.67
2008-01-14,SCHISM,base,4,24370.87,21294.69,1724.87,6083.87,-100.01,5070.93,1.00,0.00,1.85,66.40,79.10,179.11,857.28,1013.67,828.33,695.61,1405.70,742.19,5337.34,1969.62,307.63,2025.22,209.68,840.24,782.43,369.26,497.30,620.95,670.28,187.33,8450.58,1347.79,5465.07,412.47,7813.03,458.03,150.37,1101.67,1405.70,828.33,5423.17
2008-01-15,SCHISM,base,4,22214.65,19409.08,1654.73,5899.26,-277.71,-6003.13,1.00,0.00,1.84,67.00,280.10,557.81,890.27,1016.31,820.93,700.58,1400.71,720.26,5945.16,2014.50,309.99,2066.52,207.51,789.03,745.49,370.97,468.60,618.66,691.87,192.10,7893.76,1313.58,5209.64,378.64,7399.98,464.59,150.37,1077.78,1400.71,820.93,5143.72
