datetime,model,scene,case,northern_flow,sac_flow,sjr_flow,exports,delta_cu,ndo,dcc,smscg,sf_tidal_energy,x2,evap_delta,cu_flow,trp,wci,vcu,uni,rsl,old,pct,mal,cll,emm2,srv,anc,jer,sal,ppt,rri2,bdt,lps,snc,dsj,bdl,nsl2,vol,tss,sss,oh4,rsl,vcu,mtz
2012-06-05,SCHISM,base,6,14998.54,12727.99,2466.67,3152.10,-975.39,49681.71,1.00,1.00,6.14,75.80,651.20,1626.59,342.35,291.52,293.24,493.71,192.10,604.68,12478.10,2248.01,2219.15,2398.47,151.89,1061.98,237.82,167.33,180.38,399.51,490.13,133.18,5355.28,209.89,4362.24,1365.38,6432.64,201.87,135.13,234.79,192.10,293.24,8289.32
2012-06-06,SCHISM,base,6,15847.65,13639.87,2423.35,3181.54,-1446.34,36713.09,1.00,1.00,5.69,76.00,648.20,2094.54,356.24,295.60,293.88,510.56,192.10,592.35,11731.83,2183.87,1927.22,2336.17,150.37,959.52,236.52,167.55,182.33,434.75,508.67,129.47,5815.57,216.18,4663.97,1403.11,6610.98,194.93,139.27,234.79,192.10,293.88,8164.79
2012-06-07,SCHISM,base,6,18298.70,15157.55,2385.18,3575.86,-1598.03,21382.13,1.00,1.00,4.77,75.00,737.70,2335.73,346.84,283.77,283.13,506.14,192.10,590.05,11870.57,2261.94,1879.47,2417.74,150.37,1000.45,245.60,168.20,182.77,459.72,508.04,129.47,6093.75,216.18,5045.25,1461.27,6828.62,196.66,146.45,234.58,192.10,283.13,8112.71
2012-06-08,SCHISM,base,6,20174.93,17042.76,2317.75,4099.94,-1435.05,19636.41,1.00,1.00,3.65,71.20,933.80,2368.85,343.42,275.16,276.45,525.49,192.10,587.96,11467.62,2294.44,1766.23,2446.43,150.37,971.34,250.36,168.42,183.85,480.21,532.01,136.00,6297.62,216.39,5246.95,1525.06,6932.33,200.13,129.47,234.36,192.10,276.45,8028.50
2012-06-09,SCHISM,base,6,21944.80,18779.27,2251.39,4235.30,-1525.18,15335.45,1.00,1.00,2.70,69.80,317.60,1842.78,344.91,265.89,276.88,528.44,192.10,598.20,9406.56,2121.36,1181.01,2211.21,143.40,705.14,230.04,167.99,188.63,499.19,530.96,150.37,6414.57,219.43,5168.67,1588.68,6792.12,188.63,128.17,233.71,192.10,276.88,7702.64
2012-06-10,SCHISM,base,6,23051.96,19942.94,2173.66,4225.40,-1791.19,-4719.00,1.00,1.00,1.95,69.20,260.40,2051.59,342.13,243.23,275.16,522.55,192.10,613.03,8918.51,2162.34,930.34,2215.28,129.47,604.47,224.19,167.12,187.98,508.25,524.86,150.37,6402.22,224.41,5326.21,1687.86,6686.98,175.81,134.48,233.71,192.10,275.16,7449.47
2012-06-11,SCHISM,base,6,23266.40,20172.63,2152.67,4223.89,-2128.34,-8238.99,1.00,1.00,1.57,70.00,428.80,2557.14,333.79,237.61,275.16,535.37,192.10,633.67,9036.81,2208.50,733.92,2258.85,129.47,586.08,225.27,166.47,187.11,519.40,530.75,150.37,6429.95,223.54,5435.14,1809.46,6622.04,174.73,123.60,233.71,192.10,275.16,7253.83
2012-06-12,SCHISM,base,6,22748.50,19673.97,2121.25,4235.05,-2053.19,-7981.20,1.00,1.00,1.57,70.00,459.40,2512.59,326.50,240.20,275.16,522.97,192.10,648.87,9655.73,2300.62,667.79,2377.27,129.47,593.82,229.39,166.25,182.77,520.24,524.86,150.37,6569.38,220.94,5606.53,1944.42,6702.31,172.77,120.12,233.71,192.10,275.16,7228.33
2012-06-13,SCHISM,base,6,22144.30,19076.96,2028.18,4212.04,-2019.09,-6540.87,1.00,1.00,1.83,70.60,596.70,2615.79,332.72,238.47,268.26,540.41,192.10,657.61,9944.72,2389.61,676.72,2476.45,129.47,580.64,231.98,164.94,180.38,520.24,534.95,141.88,6672.71,222.68,5789.40,2090.06,6825.06,168.86,126.21,233.93,192.10,268.26,7282.69
2012-06-14,SCHISM,base,6,21957.72,18936.65,1914.83,3611.08,-2070.56,8701.36,1.00,1.00,2.20,69.80,424.70,2495.26,341.49,247.55,275.16,520.45,192.10,653.86,10253.36,2473.95,767.58,2585.52,129.47,582.11,236.52,165.60,175.81,520.24,521.08,149.50,6772.88,233.06,5943.36,2233.88,6947.08,167.55,119.46,233.93,192.10,275.16,7345.34
2012-06-15,SCHISM,base,6,21987.68,18989.24,1793.27,2185.44,-2415.90,9174.02,1.00,1.00,2.60,69.40,267.20,2683.10,335.28,286.35,275.16,501.72,192.10,646.58,9594.77,2474.72,658.44,2573.25,127.30,537.26,230.25,161.25,175.81,520.24,495.19,137.53,6852.11,233.71,5998.62,2380.93,7026.14,167.12,104.23,233.71,192.10,275.16,7293.31
2012-06-16,SCHISM,base,6,22817.29,18926.70,1762.53,2129.64,-2817.35,18898.88,1.00,1.00,2.97,70.80,709.90,3527.25,368.62,299.47,275.16,496.66,192.10,635.13,9162.67,2497.98,619.91,2588.97,114.89,503.61,228.09,157.98,176.25,520.24,483.59,134.05,6916.86,233.71,6073.26,2556.17,7090.40,165.60,93.58,234.36,192.10,275.16,7176.41
2012-06-17,SCHISM,base,6,22973.35,19086.79,1749.74,2676.49,-2509.16,2539.16,1.00,1.00,3.34,70.60,800.00,3309.16,329.72,276.45,275.16,474.52,192.10,637.21,9861.69,2668.84,775.84,2806.35,110.32,549.43,224.84,162.12,173.20,520.24,473.46,131.22,6980.31,233.71,6231.64,2740.33,7119.67,156.46,89.67,233.71,192.10,275.16,7091.82
2012-06-18,SCHISM,base,6,22692.84,18716.70,1724.51,2494.39,-2450.33,30669.82,1.00,1.00,3.59,68.80,523.10,2973.43,332.72,293.67,275.16,459.51,192.10,641.38,9811.01,2738.61,1021.79,2893.58,108.58,547.12,227.65,157.55,172.77,520.24,463.74,129.47,7035.55,235.66,6278.98,2898.91,7124.81,163.42,99.02,233.71,192.10,275.16,7132.97
2012-06-19,SCHISM,base,6,22590.51,18579.12,1792.14,2743.00,-2806.90,41612.56,1.00,1.00,3.73,68.20,536.60,3343.50,357.95,310.85,275.16,449.15,192.10,653.65,8473.99,2628.45,752.31,2754.65,108.58,474.30,212.06,150.37,174.94,520.24,448.30,129.47,7134.21,241.28,6246.35,3057.64,7202.46,162.33,108.58,235.88,192.10,275.16,6926.46
2012-06-20,SCHISM,base,6,22888.67,18880.78,1797.74,2982.84,-3043.77,29683.84,1.00,1.00,3.70,69.60,1157.70,4201.47,347.05,297.97,275.16,435.81,192.10,654.90,8030.02,2586.67,603.84,2703.84,108.58,424.99,204.69,148.84,175.16,509.30,431.35,127.30,7221.42,239.98,6282.93,3195.57,7138.29,148.63,103.58,236.31,192.10,275.16,6458.75
2012-06-21,SCHISM,base,6,22877.02,18895.20,1725.86,2831.93,-2403.45,32030.18,1.00,1.00,3.53,67.60,810.30,3213.75,320.07,288.51,275.16,418.84,192.10,654.69,8721.40,2638.41,712.81,2841.04,108.58,428.81,207.51,150.37,171.25,505.30,421.17,122.95,7183.68,238.69,6293.86,3351.15,6881.29,143.84,108.58,234.79,192.10,275.16,6107.77
2012-06-22,SCHISM,base,6,22447.13,18364.59,1649.58,3367.36,-2129.08,43481.56,1.00,1.00,3.22,67.20,790.60,2919.68,321.79,278.39,275.16,418.84,197.31,660.72,7109.03,2529.87,570.18,2687.20,108.58,367.98,188.63,142.10,170.16,489.29,418.84,119.25,7070.17,241.71,6228.05,3485.56,6791.76,145.36,108.58,238.25,197.31,275.16,5832.52
2012-06-23,SCHISM,base,6,21820.92,17789.13,1591.56,4247.20,-2194.31,28757.50,1.00,1.00,2.77,66.20,739.10,2933.41,309.56,264.60,275.16,433.90,212.93,662.80,6173.68,2512.78,443.01,2651.62,108.58,340.42,176.25,139.49,166.68,474.52,424.99,128.17,6983.51,241.50,6181.76,3627.26,6618.65,146.23,108.58,235.66,212.93,275.16,5394.13
2012-06-24,SCHISM,base,6,21341.24,17328.86,1627.68,4410.38,-2413.54,24483.53,1.00,1.00,2.29,65.60,629.60,3043.14,302.26,254.03,275.16,433.90,212.93,668.83,5478.48,2411.96,325.43,2517.39,108.58,302.48,172.55,136.44,165.16,458.46,435.38,117.94,6843.75,240.42,6104.89,3772.29,6438.18,149.06,108.58,234.58,212.93,275.16,4943.53
2012-06-25,SCHISM,base,6,20840.25,16799.53,1735.86,4400.36,-2228.77,13144.13,1.00,1.00,1.95,65.60,436.10,2664.87,296.89,241.50,275.16,416.08,208.81,676.72,5217.65,2302.36,273.22,2399.25,108.58,278.60,171.25,135.13,164.51,447.88,410.98,110.54,6680.20,239.77,6011.58,3925.47,6251.01,146.02,101.62,233.71,208.81,275.16,4579.44
2012-06-26,SCHISM,base,6,20632.14,16580.72,1844.11,4415.11,-2573.52,1690.65,1.00,1.00,1.75,66.40,379.10,2952.62,297.11,237.17,275.16,416.72,192.10,539.57,5195.81,2248.20,243.44,2314.92,108.58,255.11,171.25,126.65,162.99,439.41,411.62,111.19,6437.82,238.47,5883.01,4082.27,6024.89,142.97,92.06,234.36,192.10,275.16,4285.59
2012-06-27,SCHISM,base,6,20609.73,16578.46,1840.23,4836.04,-2919.91,-11148.81,1.00,1.00,1.90,67.40,628.20,3548.11,291.30,240.85,275.16,399.08,192.10,453.17,6055.28,2285.16,238.90,2338.29,108.58,244.09,169.94,123.16,157.98,439.20,400.36,109.89,6108.49,234.58,5709.95,4268.03,5727.29,140.58,87.71,234.58,192.10,275.16,4051.65
2012-06-28,SCHISM,base,6,20769.54,16762.90,1916.18,5295.55,-2690.68,-16194.10,1.00,1.00,2.43,67.60,570.90,3261.58,293.02,246.47,275.16,398.44,192.10,432.63,7111.15,2314.73,287.86,2405.60,108.58,247.55,160.38,122.73,147.54,439.20,398.44,108.58,5779.84,223.97,5539.73,4447.45,5450.38,137.53,87.71,233.93,192.10,275.16,4124.37
2012-06-29,SCHISM,base,6,21059.30,17048.96,2016.95,5174.99,-2395.06,-15367.64,1.00,1.00,3.34,68.00,486.40,2881.46,293.24,242.79,288.94,409.28,192.10,418.84,7569.35,2340.41,373.95,2460.87,108.58,265.24,156.03,122.73,145.58,430.08,403.97,108.58,5495.88,219.21,5385.06,4614.55,5204.36,135.13,102.06,233.71,192.10,288.94,4369.07
2012-06-30,SCHISM,base,6,21686.67,17698.16,2005.35,5678.96,-2529.54,-5040.10,1.00,1.00,4.32,68.20,428.00,2957.54,304.20,249.28,295.82,378.00,192.10,418.84,8320.91,2402.52,488.02,2535.82,108.58,294.10,155.59,122.51,143.19,423.93,389.08,108.58,5266.59,217.04,5246.95,4770.92,5059.30,133.39,92.06,233.71,192.10,295.82,4705.27
2012-07-01,SCHISM,base,6,22031.37,18033.94,2024.79,8032.25,-2396.87,15194.44,1.00,1.00,5.20,68.40,465.30,2862.17,308.27,249.71,295.82,374.17,192.10,408.43,8589.17,2429.68,548.38,2564.23,108.58,326.72,156.90,121.20,139.05,422.87,375.02,108.58,5181.06,214.01,5176.69,4898.18,5091.77,133.83,87.71,233.71,192.10,295.82,4984.45
2012-07-02,SCHISM,base,6,21492.77,17506.46,1962.41,9688.51,-2975.34,27007.69,1.00,1.00,5.77,69.00,391.20,3366.54,301.40,245.82,295.82,380.99,192.10,391.63,8880.83,2419.28,611.36,2558.86,108.58,365.85,157.33,119.25,134.05,418.84,375.66,108.58,5247.49,208.38,5175.96,5034.67,5228.21,131.87,87.71,231.55,192.10,295.82,5203.27
2012-07-03,SCHISM,base,6,20983.37,17016.98,1836.56,10197.06,-3183.79,29370.28,1.00,1.00,6.01,71.40,537.70,3721.49,287.43,240.20,304.20,442.59,192.10,386.95,8964.92,2380.93,677.35,2509.89,108.58,402.27,158.64,115.33,129.69,410.98,413.53,108.58,5383.79,204.04,5221.29,5179.24,5397.40,129.26,87.71,215.31,192.10,304.20,5413.19
2012-07-04,SCHISM,base,6,20945.64,17007.51,1733.63,10839.99,-3163.49,29140.88,1.00,1.00,5.69,72.00,676.80,3840.29,284.42,232.85,297.75,470.50,175.60,415.02,10055.99,2531.02,1073.73,2673.81,108.58,519.40,170.16,117.72,129.47,406.31,448.72,108.58,5458.18,194.49,5272.41,5338.93,5489.18,130.78,87.71,212.28,175.60,297.75,5861.74
2012-07-05,SCHISM,base,6,21121.10,17047.96,1658.97,10695.87,-2900.07,46583.47,1.00,1.00,4.99,71.40,463.70,3363.77,268.26,223.33,279.68,490.55,171.25,456.13,10517.62,2492.79,1178.39,2647.98,108.58,599.25,176.46,115.55,129.47,403.54,467.33,108.37,5523.24,195.58,5374.16,5451.10,5683.21,132.96,87.71,196.45,171.25,279.68,6151.42
2012-07-06,SCHISM,base,6,21251.12,17152.36,1602.93,9867.35,-3373.91,35539.43,1.00,1.00,4.10,71.20,487.70,3861.61,264.60,207.94,260.28,487.81,171.25,481.48,9635.12,2363.77,1014.88,2497.02,108.58,586.92,177.33,112.06,127.52,398.65,492.45,108.58,5656.09,197.53,5459.26,5546.79,5829.10,131.65,87.71,192.10,171.25,260.28,6203.30
2012-07-07,SCHISM,base,6,21558.76,17481.11,1540.70,9069.62,-3500.05,9849.43,1.00,1.00,3.11,72.20,691.50,4191.55,252.08,195.79,241.71,489.50,171.25,500.03,9432.70,2329.41,975.82,2433.92,108.58,577.92,178.64,109.02,119.25,398.44,482.96,108.58,5741.20,195.14,5544.98,5623.54,5904.81,129.91,87.71,188.63,171.25,241.71,6245.45
2012-07-08,SCHISM,base,6,21654.09,17589.07,1466.05,10160.94,-3266.01,-4151.94,1.00,1.00,2.31,71.40,550.50,3816.51,234.15,192.10,225.49,508.04,150.37,485.49,9803.08,2430.45,1246.19,2555.60,108.58,635.13,190.37,111.85,108.58,398.44,493.08,108.58,5786.88,194.27,5640.36,5681.58,5948.04,129.91,87.71,172.99,150.37,225.49,6387.54
2012-07-09,SCHISM,base,6,21535.34,17412.59,1422.87,11483.50,-3212.04,842.74,1.00,1.00,1.78,70.40,333.50,3545.54,225.49,177.12,212.93,518.35,150.37,500.03,9427.92,2354.89,1118.05,2459.52,108.58,619.50,189.72,108.58,108.58,403.12,503.83,108.58,5849.48,195.36,5697.48,5708.69,6010.14,131.22,87.71,171.90,150.37,212.93,6507.74
2012-07-10,SCHISM,base,6,21569.84,17472.77,1407.65,11472.47,-3530.65,-9756.50,1.00,1.00,1.46,70.80,309.50,3840.15,214.88,171.25,198.18,513.51,150.37,519.61,8967.31,2288.06,933.40,2341.38,108.58,590.05,192.10,108.37,108.58,419.69,513.51,108.58,5941.56,197.53,5747.34,5717.72,6095.37,133.61,87.71,171.03,150.37,198.18,6607.23
2012-07-11,SCHISM,base,6,21758.61,17662.72,1302.85,11480.68,-3549.26,-19379.57,1.00,1.00,1.45,72.40,497.50,4046.76,199.05,171.25,191.89,538.10,150.37,520.24,9792.91,2316.85,927.28,2357.40,108.58,637.63,206.21,110.76,108.58,429.66,516.87,108.58,6029.57,195.36,5821.16,5713.20,6194.68,134.70,87.71,157.11,150.37,191.89,6790.69
2012-07-12,SCHISM,base,6,21811.93,17716.84,1153.39,11661.76,-3187.63,-16358.18,1.00,1.00,1.67,74.40,846.40,4034.03,194.71,164.94,186.68,557.40,150.37,525.28,11064.00,2414.85,1196.72,2486.83,108.58,722.74,235.44,111.85,108.58,436.23,532.22,108.58,6122.14,193.62,5917.06,5699.11,6318.77,140.36,87.71,151.67,150.37,186.68,7134.39
2012-07-13,SCHISM,base,6,22170.07,18101.37,1061.33,11822.25,-2695.18,-8983.51,1.00,1.00,2.02,74.20,590.30,3285.48,200.13,152.54,171.25,560.54,150.37,524.44,12168.14,2451.05,1614.79,2570.94,98.80,793.76,259.64,119.68,108.80,443.64,551.11,100.54,6221.96,199.70,6014.64,5689.71,6492.55,144.06,87.71,152.11,150.37,171.25,7508.46
2012-07-14,SCHISM,base,6,22643.54,18536.21,1023.01,12214.58,-2593.33,-3733.85,1.00,1.00,2.46,75.40,643.20,3236.53,189.93,151.46,163.64,551.32,150.37,534.53,11692.47,2419.67,1630.21,2519.88,96.62,804.47,266.75,118.59,111.41,448.09,554.88,99.02,6355.49,213.36,6084.95,5676.88,6676.10,148.84,87.71,151.67,150.37,163.64,7795.08
2012-07-15,SCHISM,base,6,22936.93,18846.57,1033.77,12643.59,-2771.71,-8470.12,1.00,1.00,2.88,77.80,922.00,3693.71,186.46,150.37,150.37,548.80,150.37,540.41,12312.85,2501.44,1862.03,2619.25,101.41,940.96,300.76,123.82,114.46,448.51,553.00,99.45,6511.31,217.48,6236.13,5664.59,6943.53,156.24,87.71,151.46,150.37,150.37,8271.82
2012-07-16,SCHISM,base,6,23353.53,18878.90,1054.08,12648.50,-2219.60,10936.45,1.00,1.00,3.26,75.80,626.60,2846.20,204.04,150.37,150.37,564.31,150.37,540.41,13689.61,2618.10,2353.92,2787.28,100.75,1210.61,339.14,132.09,126.86,442.16,555.30,100.32,6676.10,228.95,6446.23,5657.90,7308.71,170.16,87.71,151.24,150.37,150.37,8738.99
2012-07-17,SCHISM,base,6,22990.47,18400.81,1054.47,12709.87,-2061.85,32586.35,1.00,1.00,3.57,75.20,577.20,2639.05,199.70,150.37,131.00,573.95,150.37,540.41,12216.21,2442.78,1936.21,2571.52,101.84,1073.73,318.14,128.17,128.60,447.24,558.24,100.75,6939.44,241.28,6517.03,5656.63,7553.65,185.37,87.71,151.02,150.37,131.00,8803.96
2012-07-18,SCHISM,base,6,23313.36,18760.30,1012.94,12439.61,-2379.88,20517.18,1.00,1.00,3.68,76.60,585.40,2965.28,184.94,150.37,129.47,579.39,150.37,545.44,11911.55,2377.65,1831.64,2536.59,107.28,1049.00,320.29,126.86,129.47,451.48,569.76,107.93,7251.00,248.20,6695.00,5654.64,7764.46,171.25,87.71,151.24,150.37,129.47,8784.45
2012-07-19,SCHISM,base,6,23894.82,19386.06,978.96,12397.63,-2321.20,27370.00,1.00,1.00,3.70,75.20,318.90,2640.10,178.86,150.37,129.47,580.64,150.37,554.46,12122.64,2416.20,2178.64,2611.21,111.19,1071.30,326.50,129.26,129.47,454.23,572.69,107.71,7490.98,255.32,6927.35,5653.92,7989.17,173.64,87.71,151.02,150.37,129.47,8876.53
2012-07-20,SCHISM,base,6,23736.85,19225.84,1074.84,12953.93,-2889.58,43819.91,1.00,1.00,3.48,74.80,283.10,3172.68,186.89,150.37,129.47,580.64,150.37,560.54,11507.67,2331.34,1926.04,2477.99,110.11,999.23,312.57,127.30,129.47,458.88,575.41,108.58,7720.26,260.07,7066.97,5660.97,8117.80,179.07,87.71,152.11,150.37,129.47,8870.79
2012-07-21,SCHISM,base,6,23487.99,18973.01,1303.86,13239.32,-3034.98,24233.43,1.00,1.00,3.12,76.60,481.30,3516.28,190.80,150.37,129.47,580.64,164.94,560.54,11472.15,2304.10,1665.57,2428.14,108.58,1002.08,308.27,125.99,129.47,465.01,580.64,108.58,7883.21,262.01,7216.81,5666.58,8161.81,169.07,87.71,153.41,164.94,129.47,8744.92
2012-07-22,SCHISM,base,6,23306.31,18794.02,1581.25,13404.63,-2931.99,8702.65,1.00,1.00,2.75,78.60,712.30,3644.29,192.76,151.46,129.47,580.64,171.25,563.48,12157.32,2435.46,2150.89,2593.77,108.58,1115.01,339.14,131.22,129.47,467.55,580.64,108.58,7980.39,264.60,7418.37,5688.99,8240.47,165.38,87.71,155.81,171.25,129.47,8782.19
2012-07-23,SCHISM,base,6,23053.24,18535.80,1891.80,12970.16,-2411.60,7682.68,1.00,1.00,2.37,77.40,659.80,3071.40,206.21,152.11,129.47,563.48,171.25,579.18,13240.59,2609.48,2764.20,2771.83,109.89,1332.19,379.49,137.53,130.35,471.77,580.64,108.58,8076.23,275.81,7591.76,5724.04,8350.22,177.55,87.71,166.68,171.25,129.47,9147.05
2012-07-24,SCHISM,base,6,22786.70,18245.89,2200.39,12534.46,-2505.72,1718.46,1.00,1.00,2.10,77.00,700.40,3206.12,229.82,160.59,129.47,556.98,174.07,580.64,12497.17,2548.11,2472.79,2674.20,108.37,1299.55,378.43,131.65,129.47,487.18,567.25,108.58,8177.41,287.00,7644.84,5764.68,8443.59,199.05,87.71,171.25,174.07,129.47,9286.46
2012-07-25,SCHISM,base,6,22795.88,18257.26,2368.16,12594.41,-2281.57,-12473.52,1.00,1.00,2.01,77.00,747.20,3028.77,244.95,165.60,129.47,581.27,192.10,580.64,12309.81,2528.34,2349.10,2642.43,107.93,1301.76,388.01,133.18,129.47,509.30,568.92,108.58,8275.32,294.31,7725.36,5809.25,8554.14,212.49,87.71,171.68,192.10,129.47,9355.74
2012-07-26,SCHISM,base,6,22769.73,18239.90,2490.61,12285.66,-2002.24,-19146.28,1.00,1.00,2.28,76.60,525.80,2528.04,242.36,166.47,129.47,570.81,192.10,576.67,12595.21,2543.12,2399.63,2665.01,110.54,1335.79,410.13,137.09,130.35,537.89,579.18,108.58,8377.33,308.27,7827.28,5858.67,8702.57,230.25,87.71,172.77,192.10,129.47,9409.93
2012-07-27,SCHISM,base,6,22515.20,17935.13,2671.31,11270.57,-1992.15,-15500.98,1.00,1.00,2.78,75.20,450.90,2443.05,259.64,171.25,135.79,529.91,192.10,579.39,12333.27,2553.29,2320.91,2657.93,110.11,1275.50,414.38,135.79,130.56,556.14,525.91,108.58,8515.38,317.07,7909.23,5906.97,8840.69,242.58,87.71,173.86,192.10,135.79,9505.76
2012-07-28,SCHISM,base,6,22117.00,17562.68,2919.83,10524.32,-1996.11,-6053.41,1.00,1.00,3.51,74.00,385.10,2381.21,276.67,171.25,150.37,555.30,193.19,582.11,11756.06,2486.64,2009.62,2589.74,108.58,1181.01,406.52,131.65,130.78,559.29,533.27,108.58,8656.73,322.22,7969.50,5950.20,8951.14,247.12,87.71,182.55,193.19,150.37,9509.39
2012-07-29,SCHISM,base,6,22383.75,17835.00,3262.03,10582.03,-1942.21,-573.56,1.00,1.00,4.28,73.60,259.80,2202.01,279.90,171.25,150.80,572.69,199.48,546.70,11379.82,2384.79,1756.40,2489.52,108.58,1072.51,391.85,129.69,131.43,559.29,558.87,108.58,8795.08,326.08,8033.94,5999.70,9030.38,238.04,87.71,186.68,199.48,150.80,9384.83
2012-07-30,SCHISM,base,6,22801.08,18288.31,3656.36,10690.86,-2099.33,12986.10,1.00,1.00,4.83,74.20,348.70,2448.03,296.68,173.20,171.25,555.72,192.10,557.40,11095.11,2355.66,1634.36,2457.40,108.58,1028.70,388.44,129.04,131.22,545.03,555.72,108.58,8923.84,326.08,8132.53,6059.42,9073.11,231.98,87.71,189.93,192.10,171.25,9211.58
2012-07-31,SCHISM,base,6,22740.38,18226.94,4022.02,10780.82,-1952.74,22952.90,1.00,0.01,5.07,75.00,424.60,2377.34,315.36,180.81,173.86,528.86,192.10,569.34,11338.05,2409.27,1737.11,2532.75,108.58,1048.19,385.67,130.56,131.00,553.42,528.23,108.58,9002.24,329.50,8239.07,6123.94,9065.29,230.47,87.71,192.10,192.10,173.86,9112.86
2012-08-01,SCHISM,base,6,22874.96,18339.18,4171.00,11024.89,-1937.70,36483.69,1.00,0.00,4.95,75.20,448.90,2386.60,326.29,192.10,195.58,567.87,192.10,542.51,11459.66,2459.71,1875.16,2597.79,108.58,1072.31,384.82,132.09,131.22,555.51,560.12,108.58,9042.02,332.07,8255.01,6045.75,9041.50,232.85,87.71,192.76,192.10,195.58,9112.86
2012-08-02,SCHISM,base,6,23244.12,18706.67,4131.85,11613.41,-1966.93,33439.22,1.00,0.00,4.55,76.40,695.30,2662.23,334.21,205.77,224.41,582.53,192.10,551.53,11432.04,2508.55,1920.18,2644.34,108.58,1076.16,375.44,131.43,129.47,541.25,584.41,108.58,9051.92,335.28,8191.77,4141.98,9015.97,224.84,87.71,200.13,192.10,224.41,9007.97
2012-08-03,SCHISM,base,6,23723.92,19191.29,4002.86,12826.93,-1682.54,31688.28,1.00,0.00,3.94,76.00,740.70,2423.24,357.09,212.93,247.98,604.26,192.10,584.41,11705.36,2615.23,2229.61,2774.50,108.58,1184.03,384.18,134.48,129.47,557.40,611.98,108.58,9033.16,336.14,8148.31,2603.16,8949.92,220.08,90.54,210.11,192.10,247.98,8990.94
2012-08-04,SCHISM,base,6,24302.13,19678.05,3794.43,13683.31,-1094.51,44195.32,1.00,0.00,3.24,74.00,604.80,1699.31,374.81,214.88,264.38,625.33,201.00,596.95,11741.65,2579.38,2157.87,2764.96,108.58,1172.55,371.18,136.44,129.47,580.85,627.63,108.58,8993.38,340.21,8070.44,2071.38,8905.93,215.96,102.28,212.93,201.00,264.38,8960.53
2012-08-05,SCHISM,base,6,24794.92,20233.52,3554.09,13710.21,-1310.41,23830.40,1.00,0.00,2.53,72.00,452.60,1763.01,365.63,224.84,269.99,622.00,212.93,620.75,10483.21,2482.60,1661.42,2631.32,108.58,1036.01,339.35,132.96,129.47,600.71,631.38,108.58,8942.27,338.71,7951.23,2036.13,8876.01,202.74,104.23,212.93,212.93,269.99,8737.60
2012-08-06,SCHISM,base,6,25594.24,20948.66,3273.14,13668.60,-1734.01,21446.47,1.00,0.00,2.00,71.00,436.90,2170.91,362.86,230.25,272.79,591.10,212.93,620.75,9516.31,2389.03,1341.39,2512.01,108.58,917.27,324.15,126.86,129.47,612.19,594.03,108.58,8891.49,337.00,7818.66,2008.65,8828.50,192.32,95.54,212.93,212.93,272.79,8502.29
2012-08-07,SCHISM,base,6,26365.80,21664.39,3002.16,13723.73,-1639.76,2847.84,1.00,0.00,1.61,69.60,332.50,1972.26,349.83,233.71,283.34,569.13,212.93,620.75,9023.09,2351.99,1022.20,2438.93,108.58,842.29,314.93,124.90,129.47,620.75,565.57,108.58,8838.08,337.00,7657.35,1850.07,8773.14,183.42,87.71,212.93,212.93,283.34,8290.20
2012-08-08,SCHISM,base,6,26673.26,22081.80,2725.75,13399.25,-1716.96,-1728.65,1.00,0.00,1.36,69.60,279.30,1996.26,334.86,233.71,283.13,586.92,212.93,620.75,8570.55,2293.08,773.98,2360.29,108.58,762.84,304.84,121.42,129.47,603.84,579.60,108.58,8777.14,337.00,7447.17,1624.88,8727.67,183.42,87.71,212.93,212.93,283.13,8151.81
2012-08-09,SCHISM,base,6,25294.09,22353.57,2389.51,13297.91,-1811.70,-14745.31,1.00,0.00,1.32,70.60,311.30,2123.00,326.50,233.71,285.71,606.56,212.93,617.41,8948.19,2341.19,683.37,2397.51,108.58,736.60,311.07,121.42,129.47,582.32,597.79,108.58,8716.52,337.00,7262.69,1351.59,8650.80,174.94,87.71,213.79,212.93,285.71,7984.25
2012-08-10,SCHISM,base,6,25864.54,21633.08,2093.83,12773.66,-1614.91,-18343.20,1.00,0.00,1.48,71.60,373.20,1988.11,317.93,232.42,285.06,593.19,212.93,617.83,10003.93,2458.94,829.15,2519.12,100.32,734.33,329.72,125.77,129.47,565.15,585.87,101.19,8643.30,337.00,7138.29,1144.10,8530.57,164.73,93.15,214.44,212.93,285.06,7856.84
2012-08-11,SCHISM,base,6,24670.29,20912.63,1868.41,11901.90,-1574.40,-11793.76,1.00,0.00,1.80,71.60,503.70,2078.10,326.29,231.55,279.47,592.77,212.93,614.91,10396.13,2526.61,908.88,2601.05,88.58,734.33,345.55,128.82,129.47,576.88,584.20,99.45,8557.63,337.00,6915.44,981.73,8423.49,173.86,96.41,211.63,212.93,279.47,7798.43
2012-08-12,SCHISM,base,6,24196.46,20922.20,1672.47,11909.53,-1177.18,-1718.61,1.00,0.00,2.15,71.40,460.30,1637.48,323.50,225.06,269.56,598.62,212.93,614.07,10319.97,2564.81,1082.44,2670.18,105.10,726.06,349.83,130.35,129.47,587.34,593.40,99.23,8490.23,337.00,6565.63,995.36,8326.25,184.72,96.41,214.01,212.93,269.56,7819.37
