datetime,model,scene,case,sac_flow,sjr_flow,exports,cu_flow,ndo,dcc,smscg,vern_ec,sf_tidal_energy,sf_tidal_filter,anc,anh2,bac,bdl,bdt,bet,cll,cse,dsj,emm2,frk,god,gys,gzl,hll,hol2,ibs,jer,mal,mtz,nsl2,obi,oh4,old,pct,ppt,rri2,rsl,sal,snc,srv,sss,tms,trp,tss,uni,vol,x2
2012-08-25,RMA,cache,6,16957.00,905.79,12483.08,1058.70,4452.23,0.00,0.00,543.88,2.85,3.99,2770.31,2770.31,744.12,12409.39,513.16,908.67,4154.86,4154.86,1120.03,510.44,843.23,15362.73,14542.25,15160.81,798.01,813.28,14467.33,1240.04,8768.49,14720.48,6772.84,744.48,650.41,550.07,16610.39,542.88,408.75,713.79,667.86,13518.65,163.62,149.41,431.94,528.99,631.89,518.32,13604.81,80.89
2012-08-26,RMA,cache,6,16117.21,855.88,11776.62,646.61,4643.03,0.00,0.00,541.04,3.11,3.96,2867.45,2867.45,759.95,12550.69,516.89,928.95,4436.66,4436.66,1136.90,581.99,863.15,15690.50,14787.91,15417.87,812.24,826.47,14583.76,1283.45,9048.29,14973.29,7003.49,760.33,667.38,545.09,16893.30,561.75,404.50,722.08,684.23,13661.04,167.84,152.31,466.75,551.65,649.18,532.99,13739.19,81.32
2012-08-27,RMA,cache,6,14599.43,840.65,10698.79,442.95,4545.31,0.00,0.00,574.21,3.50,3.81,2787.44,2787.44,770.12,12645.55,525.67,941.30,4137.79,4137.79,1146.44,549.51,877.40,15743.40,14998.31,15396.84,818.27,831.28,14721.67,1264.40,8746.91,15026.88,7108.63,770.40,674.68,545.35,16541.78,563.48,405.08,733.71,667.92,13747.89,170.01,155.40,482.08,566.65,674.13,547.40,13848.81,81.16
2012-08-28,RMA,cache,6,13408.97,893.24,10031.06,813.16,3840.23,0.00,0.00,614.38,3.79,4.08,2869.44,2869.44,782.15,12821.84,538.61,948.88,4322.58,4322.58,1151.10,642.86,889.50,15780.45,15100.89,15392.28,828.81,840.88,14839.66,1285.67,9119.11,15102.64,6991.67,781.67,684.27,549.25,17149.25,567.54,404.75,747.77,674.88,13797.92,179.33,156.53,495.84,574.54,690.79,558.42,13990.63,80.56
2012-08-29,RMA,cache,6,12928.07,921.09,9804.20,747.96,3631.98,0.00,0.00,599.96,3.84,4.18,3121.36,3121.36,796.97,13012.20,548.43,963.97,5005.85,5005.85,1161.26,789.82,905.07,16021.13,15216.30,15744.19,843.03,854.24,14948.36,1340.36,9933.09,15342.10,6987.71,796.09,696.66,555.51,18083.01,582.68,402.88,761.30,684.91,13891.77,192.44,157.37,532.32,588.64,728.54,570.26,14154.69,82.00
2012-08-30,RMA,cache,6,12656.78,1002.37,10045.08,686.21,3243.48,0.00,0.00,565.46,3.82,4.17,3244.22,3244.22,808.69,13137.55,562.21,977.48,5349.39,5349.39,1170.03,893.99,914.92,16251.23,15382.83,16144.69,851.70,862.39,15072.64,1349.75,10255.23,15579.08,6995.09,807.84,706.27,562.90,18416.16,584.09,403.18,773.27,639.30,13983.99,205.38,158.65,587.44,591.61,787.28,596.38,14302.93,82.72
2012-08-31,RMA,cache,6,11863.54,994.18,10058.61,681.65,2488.72,0.00,0.00,549.25,3.59,4.17,3421.19,3421.19,820.09,13322.02,578.65,989.88,5891.26,5891.26,1179.15,1077.55,922.01,16560.08,15651.55,16570.77,860.52,871.00,15253.97,1385.12,10766.20,15885.75,7202.95,819.56,719.48,570.17,18936.07,572.45,402.26,785.01,624.12,14171.95,223.38,161.35,626.92,602.13,810.84,612.16,14495.95,83.51
2012-09-01,RMA,cache,6,11565.50,1063.86,10325.72,72.09,2629.16,0.00,0.00,564.38,3.25,4.18,3521.06,3521.06,827.59,13482.90,591.93,1002.07,6177.90,6177.90,1188.00,1165.63,933.31,16851.26,15989.37,16950.18,865.75,876.45,15480.34,1402.91,10963.55,16162.87,7488.52,827.39,727.72,580.89,19069.78,556.47,401.78,796.11,599.36,14430.64,228.24,164.25,660.33,611.25,831.50,598.30,14685.52,84.27
2012-09-02,RMA,cache,6,11039.15,1088.75,11105.60,208.19,1274.92,0.00,0.00,574.04,2.84,4.18,3632.23,3632.23,832.98,13609.17,593.60,1013.07,6200.34,6200.34,1197.55,1145.63,941.49,17063.21,16260.23,17196.21,874.25,885.69,15701.93,1429.63,11020.61,16379.83,7593.26,832.55,734.90,597.88,19110.45,540.20,401.32,806.37,580.57,14633.49,225.73,164.94,677.99,623.40,855.90,578.26,14854.95,84.45
2012-09-03,RMA,cache,6,10669.08,1087.12,10724.94,663.80,868.74,0.00,0.00,564.79,2.44,4.18,3790.72,3790.72,840.70,13741.50,587.31,1026.55,6336.35,6336.35,1210.54,1164.16,949.14,17235.10,16435.50,17383.15,882.60,894.53,15893.88,1479.14,11225.50,16566.79,7660.36,840.42,740.97,611.92,19314.83,527.89,401.01,815.51,582.05,14762.76,228.13,164.84,687.62,628.71,877.60,578.39,15016.14,84.77
2012-09-04,RMA,cache,6,11902.96,1137.05,11030.38,856.58,1727.04,0.00,0.00,599.54,2.08,4.19,4053.46,4053.46,846.41,13876.95,584.88,1047.12,6630.15,6630.15,1235.20,1219.26,964.96,17433.89,16604.75,17592.12,892.91,906.56,16067.06,1565.34,11593.65,16763.22,7778.53,846.42,748.61,617.09,19656.52,521.55,400.92,823.38,595.67,14911.53,232.41,165.74,706.86,633.82,910.72,588.73,15173.65,85.16
2012-09-05,RMA,cache,6,13124.85,1254.93,10769.25,786.45,3492.20,0.00,0.00,610.54,1.79,4.19,4292.26,4292.26,857.14,13970.59,587.46,1076.33,6979.14,6979.14,1274.96,1240.74,988.66,17665.09,16816.67,17733.83,909.87,925.26,16244.83,1663.36,11906.34,16952.70,7850.74,857.19,756.54,615.34,19916.37,520.68,402.88,830.30,602.35,15112.71,232.02,166.40,722.52,635.34,954.83,593.80,15323.96,85.76
2012-09-06,RMA,cache,6,15322.31,1331.27,12206.48,683.59,4500.27,0.00,0.00,593.96,1.57,4.19,4461.73,4461.73,870.78,14054.15,593.94,1112.48,7064.60,7064.60,1329.75,1150.31,1016.51,17905.45,17038.78,17922.97,932.07,950.53,16428.16,1758.06,12005.85,17155.30,8007.63,871.44,765.01,612.54,19926.99,519.30,406.26,836.88,605.58,15327.29,220.54,167.96,711.01,633.21,972.66,609.15,15463.37,85.97
2012-09-07,RMA,cache,6,17863.59,1362.03,12492.63,835.22,6679.96,0.00,0.00,626.21,1.44,4.20,4614.48,4614.48,887.99,14163.12,604.21,1154.04,6977.23,6977.23,1397.58,1000.63,1039.34,18191.29,17240.55,18176.22,958.38,979.95,16615.60,1867.93,11998.26,17414.12,8235.98,888.91,780.19,613.70,19844.32,517.07,408.60,843.63,617.03,15512.56,206.23,170.43,693.32,634.91,973.97,616.22,15615.83,86.09
2012-09-08,RMA,cache,6,21324.86,1308.26,12399.99,988.84,10054.60,0.00,0.00,652.63,1.42,4.20,4576.54,4576.54,904.85,14276.58,611.05,1195.68,6713.34,6713.34,1465.33,815.10,1055.99,18448.07,17440.62,18355.13,980.33,1003.81,16810.47,1948.31,11738.88,17638.49,8429.05,906.49,793.98,619.93,19565.69,513.76,409.03,851.37,622.07,15679.46,193.75,173.01,652.24,639.00,934.71,617.00,15772.21,85.98
2012-09-09,RMA,cache,6,24259.75,1240.89,12538.62,983.24,12815.34,0.00,0.00,659.58,1.50,4.20,4306.52,4306.52,915.44,14383.29,616.15,1228.57,6143.28,6143.28,1518.69,626.86,1059.89,18556.04,17650.18,18324.47,993.11,1017.77,17008.57,1950.16,11132.53,17732.06,8523.94,917.77,809.01,626.78,19029.11,505.35,407.49,860.53,608.39,15842.16,186.12,174.51,584.54,647.88,860.01,633.53,15927.75,85.59
2012-09-10,RMA,cache,6,25700.69,1265.85,12509.46,1041.14,14308.15,0.00,0.00,588.42,1.68,4.21,3912.45,3912.45,917.52,14459.73,628.34,1241.37,5021.16,5021.16,1550.65,450.54,1047.26,18455.63,17791.71,18115.90,991.95,1017.97,17173.41,1864.78,10114.31,17659.66,8404.60,920.45,815.41,630.70,18107.47,486.16,408.34,872.13,564.11,15958.51,183.40,176.69,548.40,654.80,841.70,652.64,16054.55,84.38
2012-09-11,RMA,cache,6,27454.26,1320.52,12480.38,1269.42,15851.33,0.00,0.00,584.83,1.93,4.21,3526.29,3526.29,908.75,14529.32,642.84,1235.72,4029.54,4029.54,1568.50,368.82,1031.19,18188.94,17815.44,17670.07,983.55,1009.95,17289.91,1781.19,9111.06,17448.84,7988.35,911.54,812.42,637.94,17254.84,463.93,410.77,885.16,535.00,16045.51,184.60,176.88,543.34,659.88,862.26,647.68,16144.20,82.88
2012-09-12,RMA,cache,6,27665.66,1423.95,10788.56,1285.08,17799.48,0.00,0.00,617.25,2.22,4.21,3151.23,3151.23,907.74,14565.03,641.45,1220.24,3464.03,3464.03,1579.58,335.06,1011.10,17764.28,17729.44,17058.15,975.53,998.76,17351.53,1684.64,8172.61,17088.70,7197.94,909.41,804.43,649.78,16384.86,442.59,414.90,897.08,499.47,16155.52,186.59,174.62,540.06,660.88,885.82,615.24,16189.92,80.97
2012-09-13,RMA,cache,6,27042.32,1436.75,9837.15,1182.47,18248.49,0.00,0.00,602.29,2.51,4.22,2763.34,2763.34,904.48,14494.23,621.12,1195.57,2944.47,2944.47,1567.88,317.90,980.22,17147.01,17475.66,16337.09,961.04,981.97,17311.98,1560.20,7179.20,16562.23,6068.35,905.79,797.78,657.06,15359.63,418.84,421.36,906.28,451.59,16205.50,186.70,175.59,523.55,661.03,864.41,605.89,16140.54,79.55
2012-09-14,RMA,cache,6,25653.35,1396.93,9865.33,1337.16,16632.34,0.00,0.00,621.00,2.79,4.22,2433.27,2433.27,893.27,14365.25,611.82,1160.87,2654.04,2654.04,1541.00,317.32,949.83,16435.91,17025.81,15534.45,941.61,960.79,17134.01,1450.36,6510.95,15977.00,5041.72,894.45,790.65,651.59,14593.11,393.97,426.38,912.63,424.70,16176.80,187.30,176.42,500.38,657.84,822.48,616.06,15998.09,78.04
2012-09-15,RMA,cache,6,24044.15,1325.15,9748.99,1134.59,15289.81,0.00,0.00,610.42,3.04,4.22,2188.61,2188.61,879.96,14134.64,614.80,1123.08,2546.72,2546.72,1503.06,308.29,917.98,15758.07,16459.97,14843.16,921.04,938.52,16833.22,1353.77,6107.06,15417.70,4146.62,880.98,782.18,639.99,13995.57,373.30,428.23,916.16,405.21,16086.35,187.38,175.17,477.43,649.86,778.43,618.54,15784.51,77.42
2012-09-16,RMA,cache,6,22423.25,1152.64,9742.00,1249.38,13362.57,0.00,0.00,566.88,3.27,4.22,1992.31,1992.31,861.72,13800.28,617.48,1080.76,2375.03,2375.03,1452.53,305.42,881.58,15102.18,15850.59,14111.01,895.60,912.06,16451.36,1263.48,5789.73,14859.38,3470.16,862.99,771.14,634.62,13500.12,356.63,428.08,917.06,388.78,15872.42,187.71,174.05,467.50,643.05,742.91,623.53,15513.80,76.69
2012-09-17,RMA,cache,6,20714.07,1130.15,9644.28,1223.28,11700.80,0.00,0.00,572.29,3.46,4.22,1869.58,1869.58,837.83,13461.14,619.98,1040.12,2399.38,2399.38,1399.25,329.98,851.79,14473.55,15242.68,13426.55,873.78,889.27,16007.43,1197.23,5788.02,14310.02,3112.72,838.59,759.66,634.38,13364.98,344.58,426.76,915.08,388.97,15614.13,189.93,173.64,464.34,648.12,716.01,619.05,15201.50,76.47
2012-09-18,RMA,cache,6,19213.57,1167.76,8303.76,1017.50,11699.71,0.00,0.00,559.29,3.55,4.23,1773.45,1773.45,820.94,13170.01,616.83,1001.94,2505.29,2505.29,1347.77,366.32,819.71,13941.77,14657.76,12919.09,852.64,865.60,15525.78,1121.34,5786.75,13837.91,3071.95,820.81,745.25,635.91,13212.85,337.13,428.19,910.30,379.50,15335.36,192.38,173.36,449.52,639.92,685.46,597.87,14873.05,76.83
2012-09-19,RMA,cache,6,17909.73,1161.04,7597.39,1065.90,10839.29,0.00,0.00,609.17,3.69,4.27,1671.66,1671.66,802.35,12884.24,603.57,960.01,2441.07,2441.07,1295.76,388.61,786.16,13523.05,14147.88,12499.80,823.08,833.95,15076.89,1035.07,5564.82,13443.15,3131.31,802.41,729.59,637.38,12753.21,329.85,433.09,902.72,359.12,15026.17,192.80,172.96,439.05,630.55,650.46,583.01,14567.31,76.69
2012-09-20,RMA,cache,6,16597.31,1169.48,7420.13,1274.72,9389.09,0.00,0.00,578.48,3.73,3.79,1530.36,1530.36,777.85,12530.34,589.42,916.91,2143.70,2143.70,1244.89,390.56,752.97,13091.99,13747.06,11986.68,790.25,799.76,14730.90,948.91,4965.96,13045.19,3173.18,778.47,715.06,637.61,11525.65,321.48,442.35,892.20,331.88,14744.66,191.73,172.28,454.82,620.63,629.31,579.38,14338.92,76.27
2012-09-21,RMA,cache,6,15656.48,1151.33,6843.95,1460.10,8781.23,0.00,0.00,589.21,3.16,3.64,1348.11,1348.11,751.16,12222.70,589.06,867.38,1723.17,1723.17,1196.10,356.92,717.22,12483.52,13364.24,11178.88,757.96,767.10,14394.54,868.24,4244.67,12471.31,3250.49,752.42,697.89,635.90,10320.56,310.10,454.44,881.02,304.14,14467.17,191.25,172.98,444.53,614.79,588.27,594.45,14082.34,73.95
2012-09-22,RMA,cache,6,14080.31,1158.96,6590.82,1636.98,7313.92,0.00,0.00,625.50,2.96,3.80,1306.71,1306.71,720.24,12040.84,596.18,816.60,1750.10,1750.10,1138.09,379.78,681.97,11917.56,12859.88,10538.26,726.66,736.67,13973.32,829.97,4413.19,11905.65,3493.45,722.29,677.49,632.90,10624.31,298.90,459.76,868.80,308.66,14121.01,195.85,175.90,418.15,600.91,544.79,597.94,13691.03,73.60
2012-09-23,RMA,cache,6,13401.75,1131.13,6818.71,1895.37,6129.53,0.00,0.00,610.58,2.79,3.91,1334.34,1334.34,688.72,11861.92,596.25,775.92,1930.20,1930.20,1082.39,416.05,652.07,11605.62,12356.51,10329.24,696.72,707.26,13532.75,808.18,4815.00,11577.74,3843.65,690.99,655.69,629.34,11244.45,291.55,460.98,854.63,320.57,13776.94,201.20,175.80,410.44,587.59,525.47,597.57,13308.60,74.26
2012-09-24,RMA,cache,6,13499.13,1196.03,6942.63,1982.13,6041.89,0.00,0.00,575.96,2.68,3.96,1388.83,1388.83,661.11,11683.70,603.52,744.82,2166.87,2166.87,1033.94,451.38,627.01,11504.07,11960.13,10397.67,670.32,680.61,13115.89,791.84,5215.82,11456.59,4236.96,663.04,633.37,625.86,11804.45,288.69,462.28,837.60,330.30,13447.48,205.87,171.31,408.88,574.73,522.06,614.33,12986.55,75.03
2012-09-25,RMA,cache,6,13259.77,1211.14,7086.57,1912.43,5722.92,0.00,0.00,557.67,2.75,3.96,1422.65,1422.65,639.09,11515.28,614.87,720.36,2314.26,2314.26,995.89,459.62,607.34,11504.50,11722.43,10569.08,645.88,654.78,12783.85,771.38,5381.38,11454.97,4404.58,640.49,611.68,622.62,12053.09,288.11,466.33,817.12,326.67,13137.79,206.30,167.35,405.01,552.88,521.30,616.71,12760.46,75.65
2012-09-26,RMA,cache,6,12811.94,1301.71,6865.54,2086.06,5321.38,0.00,0.00,591.29,2.87,4.01,1501.59,1501.59,618.30,11391.36,608.97,697.63,2554.20,2554.20,958.62,499.13,592.97,11597.21,11611.25,10859.91,624.95,633.52,12507.83,763.81,5739.81,11522.28,4623.82,619.64,588.73,619.73,12574.86,288.44,469.23,792.64,329.47,12864.61,208.16,163.02,399.49,533.14,511.22,592.48,12565.31,76.10
2012-09-27,RMA,cache,6,12572.14,1428.94,7742.54,2069.92,4346.65,0.00,0.00,630.21,2.88,4.06,1601.46,1601.46,597.97,11299.10,589.91,679.43,2777.32,2777.32,925.61,532.60,580.86,11774.28,11608.77,11174.79,605.36,613.76,12330.12,760.50,6095.04,11670.43,4775.53,599.22,569.49,619.18,13056.31,289.34,472.17,765.16,331.58,12638.84,208.13,158.84,404.45,523.99,509.69,579.78,12444.28,77.02
2012-09-28,RMA,cache,6,12280.48,1411.47,8026.54,2213.40,3586.61,0.00,0.00,663.79,2.89,4.07,1733.93,1733.93,579.30,11247.09,585.11,665.34,3066.43,3066.43,894.97,589.11,574.36,11998.41,11702.69,11540.24,590.47,598.91,12240.41,769.26,6533.63,11858.61,4877.25,580.26,552.61,617.87,13582.93,290.80,474.64,738.88,337.21,12482.68,209.25,157.06,416.65,520.62,511.35,600.64,12380.21,77.72
2012-09-29,RMA,cache,6,12247.90,1388.67,7845.54,1976.47,3999.40,0.00,0.00,669.00,2.82,3.96,1804.58,1804.58,565.43,11210.75,607.27,655.90,3363.98,3363.98,872.37,631.95,568.29,12249.04,11861.25,11796.74,579.79,587.73,12216.00,774.84,6808.03,12058.30,4917.43,565.95,534.18,610.35,13845.61,292.04,477.70,712.68,333.04,12389.51,208.96,154.74,429.03,509.87,516.63,634.86,12362.39,78.97
2012-09-30,RMA,cache,6,12375.96,1434.22,7944.54,2071.37,4055.72,0.00,0.00,659.88,2.76,3.84,1763.91,1763.91,553.90,11167.78,641.34,644.83,3209.46,3209.46,856.67,574.13,559.01,12396.35,12034.00,11929.24,566.23,573.65,12251.88,756.70,6573.47,12167.79,4873.61,554.48,520.46,603.28,13499.99,291.02,482.24,689.07,314.44,12347.40,200.47,151.38,420.75,493.65,512.03,661.74,12368.50,79.01
2012-10-01,RMA,cache,6,11978.16,1527.01,7745.54,2144.11,3864.11,0.00,0.00,615.13,2.67,3.86,1812.93,1812.93,540.90,11174.59,663.00,632.09,3168.27,3168.27,837.51,569.54,550.14,12497.29,12176.98,12063.49,553.95,561.56,12296.87,755.44,6658.45,12250.43,5001.19,541.66,509.27,609.51,13579.10,288.06,486.05,668.57,310.63,12321.76,198.67,147.77,410.35,483.22,503.11,666.93,12359.10,78.83
2012-10-02,RMA,cache,6,12265.83,1651.61,7816.54,2175.90,4185.62,0.00,0.00,639.17,2.59,3.96,1954.77,1954.77,528.64,11229.63,659.51,621.77,3376.15,3376.15,819.80,628.93,543.12,12667.74,12300.92,12238.82,543.56,551.60,12341.82,773.87,7078.59,12383.92,5199.74,529.45,497.99,630.83,14114.47,286.13,491.63,653.22,315.61,12305.16,202.41,140.65,414.48,476.79,501.46,648.44,12352.51,79.27
2012-10-03,RMA,cache,6,11911.71,1757.91,7743.54,2275.86,3847.21,0.00,0.00,656.04,2.42,4.10,2197.30,2197.30,517.62,11317.03,640.68,616.36,3777.39,3777.39,807.94,738.13,540.82,12979.31,12446.96,12597.46,536.00,544.53,12404.85,814.29,7723.35,12634.03,5487.17,518.49,489.37,652.16,14930.87,286.79,498.87,639.38,330.11,12311.35,210.66,141.11,443.41,473.04,517.31,636.10,12374.71,80.16
2012-10-04,RMA,cache,6,11940.60,1849.50,7537.54,2085.52,4303.37,0.00,0.00,671.13,2.20,4.09,2440.86,2440.86,512.80,11437.63,641.25,617.02,4352.46,4352.46,806.23,884.40,540.97,13464.62,12668.78,13227.67,535.93,544.91,12516.79,870.68,8380.82,13027.24,6014.93,513.28,484.06,656.11,15648.57,289.19,508.07,626.70,350.44,12353.90,221.23,150.29,487.97,470.88,546.60,651.40,12449.69,81.19
2012-10-05,RMA,cache,6,12116.16,1828.01,7624.54,1663.45,4775.65,0.00,0.00,647.50,1.98,3.96,2368.76,2368.76,511.38,11517.53,657.73,619.15,4372.34,4372.34,812.55,870.08,540.76,13863.46,12968.49,13623.46,532.35,540.93,12679.63,867.39,8155.48,13341.51,6553.45,511.96,481.03,648.69,15232.99,289.69,524.02,615.61,335.93,12433.44,214.93,149.32,508.09,475.84,558.67,664.85,12556.77,82.11
2012-10-06,RMA,cache,6,12067.99,1937.30,7689.54,1687.75,4798.08,0.00,0.00,645.67,1.74,3.91,2250.26,2250.26,506.08,11581.18,662.77,615.31,3906.76,3906.76,817.17,720.26,535.55,13982.00,13248.37,13585.20,526.66,535.53,12857.63,840.68,7637.23,13464.69,6768.49,506.91,475.58,648.53,14673.29,285.88,543.29,603.89,311.17,12528.07,198.64,143.54,481.63,480.05,541.92,660.69,12650.02,81.19
2012-10-07,RMA,cache,6,12797.32,2108.89,8123.54,1887.87,5042.88,0.00,0.00,605.92,1.54,3.88,2264.38,2264.38,499.06,11667.11,649.48,610.25,3767.59,3767.59,817.54,673.00,529.78,14023.38,13441.25,13509.21,522.30,532.65,13018.75,858.33,7575.38,13522.68,6836.70,500.60,473.37,657.66,14710.76,280.08,559.54,592.39,313.70,12623.11,193.50,133.18,447.29,470.74,512.46,647.41,12727.91,80.68
2012-10-08,RMA,cache,6,14535.72,2236.30,9076.54,2078.87,5726.25,0.00,0.00,600.63,1.50,3.88,2313.10,2313.10,493.02,11759.58,630.33,607.95,3752.07,3752.07,817.59,641.49,525.18,14021.42,13562.50,13456.31,517.61,529.28,13155.48,883.33,7631.36,13544.85,6870.86,494.72,469.50,661.27,14884.98,274.44,575.62,581.78,318.76,12716.18,188.25,129.21,422.14,466.93,497.56,623.40,12797.23,80.58
2012-10-09,RMA,cache,6,14907.17,2330.10,9089.54,2053.24,6249.76,0.00,0.00,573.21,1.49,3.92,2274.36,2274.36,489.23,11843.80,606.43,605.56,3609.84,3609.84,816.29,569.98,516.14,14006.27,13638.16,13431.72,510.26,521.75,13265.10,880.17,7495.15,13547.54,6869.98,490.57,461.66,652.87,14771.87,269.97,590.34,570.85,306.30,12804.42,179.23,126.95,395.98,470.57,493.66,603.56,12859.24,80.24
2012-10-10,RMA,cache,6,15135.79,2418.74,9099.54,2214.63,6650.38,0.00,0.00,570.25,1.58,3.97,2256.96,2256.96,482.83,11930.34,589.14,603.19,3517.05,3517.05,815.31,519.76,514.18,14012.14,13685.14,13439.04,503.49,514.40,13353.51,880.46,7444.48,13574.01,6798.13,484.06,454.25,632.26,14816.41,266.18,596.99,559.44,297.12,12889.23,171.84,123.70,373.67,465.85,497.64,584.80,12922.87,79.79
2012-10-11,RMA,cache,6,15604.55,2544.19,9161.54,2318.01,6942.69,0.00,0.00,525.29,1.90,3.98,2294.86,2294.86,476.72,12042.15,572.57,604.19,3694.43,3694.43,817.72,540.51,517.88,14092.81,13735.43,13634.10,500.07,510.64,13441.55,900.24,7649.81,13667.56,6857.67,477.91,449.41,611.57,15136.97,263.26,596.20,547.68,299.48,12978.02,168.79,123.66,365.50,461.08,502.41,568.17,12998.73,79.96
2012-10-12,RMA,cache,6,16609.34,2530.30,9493.54,1992.48,7854.80,0.00,0.00,495.96,2.18,3.89,2223.28,2223.28,472.07,12108.18,546.56,606.40,3643.03,3643.03,819.25,501.11,520.63,14162.09,13808.72,13784.71,496.10,506.26,13525.82,882.82,7473.77,13745.76,6856.66,472.99,443.11,591.65,14877.52,260.08,591.75,536.90,282.73,13060.23,161.83,127.02,368.06,459.39,507.80,536.39,13066.97,80.40
2012-10-13,RMA,cache,6,17858.17,2571.04,9883.54,1910.78,8800.92,0.00,0.00,516.38,2.59,3.61,2042.79,2042.79,468.98,12108.10,514.30,603.00,3189.98,3189.98,813.28,402.71,513.79,14090.68,13865.06,13676.27,492.12,501.58,13594.34,838.39,6855.87,13686.11,6553.68,469.55,438.27,569.12,14087.72,254.81,583.11,526.98,260.07,13115.09,153.85,128.30,366.86,452.08,505.29,510.44,13102.67,79.67
2012-10-14,RMA,cache,6,20095.98,2724.66,9202.54,2217.16,11532.65,0.00,0.00,533.08,3.12,3.60,1949.88,1949.88,465.38,12169.86,512.73,596.15,2977.24,2977.24,801.51,378.72,506.88,13904.83,13847.60,13397.44,488.05,497.28,13645.82,820.77,6695.96,13544.90,6246.76,466.05,435.32,539.48,13903.86,247.45,569.06,517.89,254.11,13159.43,152.02,128.91,348.07,441.21,484.74,517.81,13132.43,78.45
2012-10-15,RMA,cache,6,23875.91,2782.83,8302.54,2208.24,16275.83,0.00,0.00,501.17,3.76,3.66,1918.97,1918.97,459.53,12237.56,525.24,589.77,2982.12,2982.12,788.24,391.90,500.16,13723.78,13739.97,13165.49,483.13,492.05,13644.37,809.73,6757.89,13396.40,5910.15,460.15,432.91,524.16,13999.45,240.88,551.54,508.71,252.07,13189.09,151.75,136.44,349.77,431.62,478.48,526.68,13137.79,78.56
2012-10-16,RMA,cache,6,26224.69,2731.96,7747.54,2181.70,19172.88,0.00,0.00,441.63,4.31,3.73,1837.12,1837.12,455.76,12263.47,510.16,579.78,2887.47,2887.47,773.94,388.89,487.98,13553.20,13581.04,12968.56,476.96,484.84,13587.56,777.79,6611.13,13240.57,5488.03,455.98,431.54,529.81,13844.54,235.36,536.58,499.51,243.00,13188.15,151.77,137.61,351.73,431.60,470.24,501.43,13106.11,78.46
2012-10-17,RMA,cache,6,27601.54,2797.89,6811.54,2120.39,21803.55,0.00,0.00,435.50,4.80,3.78,1662.58,1662.58,451.88,12211.81,467.67,563.41,2544.26,2544.26,755.50,352.18,471.50,13287.98,13392.49,12605.76,469.49,476.34,13489.57,724.36,6073.08,12988.62,4861.67,451.92,431.00,527.73,13165.59,230.32,527.76,493.14,235.94,13143.94,150.43,139.28,338.87,436.51,444.45,457.90,13030.17,77.89
2012-10-18,RMA,cache,6,28137.57,3038.69,6468.54,2029.60,23027.69,0.00,0.00,396.08,4.84,3.88,1466.93,1466.93,446.61,12086.07,435.52,543.26,2048.15,2048.15,732.06,291.83,459.47,12865.58,13126.83,12075.25,459.94,465.93,13338.73,678.64,5368.29,12605.37,4135.72,446.75,429.16,502.92,12269.97,226.51,519.33,487.70,244.04,13054.49,148.06,148.20,311.96,434.92,411.92,432.52,12893.97,76.45
2012-10-19,RMA,cache,6,27836.50,3255.06,6332.54,1992.98,23060.73,0.00,0.00,394.29,4.44,3.81,1257.54,1257.54,439.99,11896.64,411.83,525.13,1625.21,1625.21,709.30,246.37,449.29,12296.49,12769.91,11398.66,451.02,456.60,13118.57,635.99,4591.19,12105.81,3555.46,440.30,426.42,487.51,11144.68,225.75,503.82,482.78,248.43,12926.24,149.63,149.61,293.04,422.29,388.19,406.59,12702.88,75.00
2012-10-20,RMA,cache,6,27238.35,3286.44,5781.54,1713.50,23285.22,0.00,0.00,410.63,3.84,3.90,1045.46,1045.46,433.94,11659.01,399.68,506.87,1260.07,1260.07,687.31,216.39,435.79,11595.27,12316.52,10478.91,443.10,448.21,12824.11,587.38,3787.03,11476.97,3069.16,434.31,424.40,489.01,9979.94,226.55,484.72,478.38,245.51,12746.77,151.61,146.11,275.45,408.22,363.28,400.97,12455.19,73.34
2012-10-21,RMA,cache,6,26040.13,3258.62,5617.54,1689.79,22201.59,0.00,0.00,384.21,3.14,3.90,870.74,870.74,428.00,11371.94,402.67,487.70,968.75,968.75,663.85,200.50,421.90,10809.68,11778.57,9508.27,432.55,436.88,12471.34,539.84,3064.94,10786.89,2682.21,428.50,421.41,474.35,8810.32,227.52,465.56,474.45,238.60,12510.87,151.05,143.09,258.34,409.08,339.87,404.09,12169.26,71.74
2012-10-22,RMA,cache,6,24393.15,3226.94,5393.54,1371.96,21079.15,0.00,0.00,377.88,2.75,3.99,727.47,727.47,421.35,11030.87,393.25,468.25,721.94,721.94,640.84,186.96,409.86,10003.59,11196.46,8570.80,421.36,424.83,12072.92,493.80,2378.40,10089.69,2276.30,421.93,419.53,439.43,7598.07,228.42,447.20,471.31,226.06,12172.65,149.30,140.57,240.36,408.93,319.51,389.13,11854.79,69.73
2012-10-23,RMA,cache,6,22557.12,3251.51,5330.54,736.18,20067.39,0.00,0.00,240.33,2.31,3.86,628.09,628.09,414.79,10625.83,361.40,450.47,571.79,571.79,618.38,176.23,396.40,9288.40,10608.84,7699.12,411.22,414.05,11680.30,456.55,1859.62,9488.87,1977.11,415.54,417.13,421.13,6482.61,229.52,434.05,469.70,215.97,11713.58,147.77,139.98,224.97,406.06,303.57,348.42,11549.75,68.51
